,Stoker Ace,Mister Hart,Onlysbest,Quick Step Nz,Magicol Ideal Nz,Arts Peregrine,Gabbys Sportstar,October Racketeer,Watchful Lady,Mighty George Nz
06-01-2023 15:48:37.418572,"(2.6, 2.78, 2.77)","(41.0, 90.0, 72.5)","(6.5, 8.4, 8.08235294117647)","(15.0, 99999, 99990)","(26.0, 99999, 99990)","(10.0, 17.5, 13.5625)","(16.0, 32.0, 28.0)","(6.5, 9.8, 8.8)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:39.434719,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 8.08235294117647)","(15.0, 99999, 99990)","(26.0, 99999, 99990)","(10.0, 17.5, 13.166666666666666)","(16.0, 32.0, 28.0)","(6.5, 9.8, 9.25)","(8.0, 12.5, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:48:41.006273,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 8.08235294117647)","(15.0, 99999, 99990)","(26.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(16.0, 32.0, 29.333333333333332)","(6.5, 9.8, 9.25)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:42.383642,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 8.08235294117647)","(15.0, 99999, 99990)","(26.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(16.0, 32.0, 28.0)","(6.5, 9.8, 9.25)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:44.247899,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.6000000000000005)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(17.0, 32.0, 28.0)","(6.5, 10.0, 9.92)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:46.079355,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.4, 7.977777777777777)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.666666666666666)","(8.0, 12.5, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:48:47.804311,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.977777777777777)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(17.0, 32.0, 28.0)","(6.5, 10.0, 9.120000000000001)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:49.151067,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.977777777777777)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(17.0, 32.0, 29.333333333333332)","(6.5, 10.0, 8.24)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:50.642261,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.836363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.533333333333333)","(8.0, 12.5, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:48:51.966250,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.836363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 13.166666666666666)","(17.0, 32.0, 29.333333333333332)","(6.5, 10.0, 8.628571428571428)","(8.0, 13.0, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:48:53.295807,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.836363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 16.5, 12.504310344827585)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.533333333333333)","(8.0, 13.0, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:48:54.617868,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.836363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.504310344827585)","(17.0, 32.0, 29.333333333333332)","(6.5, 10.0, 8.533333333333333)","(8.0, 13.0, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:48:56.015539,"(2.6, 2.78, 2.77)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.619354838709677)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.504310344827585)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.533333333333333)","(8.0, 13.0, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:57.361970,"(2.6, 3.05, 2.935)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.622222222222222)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.504347826086956)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.628571428571428)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:48:58.768907,"(2.6, 3.0, 2.9566666666666666)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.622222222222222)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.504347826086956)","(17.0, 32.0, 29.333333333333332)","(6.5, 10.0, 8.628571428571428)","(8.0, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:49:00.129205,"(2.6, 3.0, 2.96)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.622222222222222)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.628571428571428)","(8.0, 12.5, 12.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:49:01.724821,"(2.6, 3.0, 2.9725)","(41.0, 90.0, 78.33333333333333)","(6.5, 8.2, 7.622222222222222)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.628571428571428)","(8.0, 13.0, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:49:03.317850,"(2.6, 3.0, 2.9725)","(41.0, 90.0, 77.5)","(6.5, 8.2, 7.622222222222222)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 32.0, 28.0)","(6.5, 10.0, 8.533333333333333)","(8.0, 12.5, 12.2)","(6.5, 99999, 99990)"
06-01-2023 15:49:05.403901,"(2.6, 3.0, 2.8994117647058824)","(41.0, 100.0, 86.0)","(6.5, 8.2, 7.699999999999999)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 32.0, 29.333333333333332)","(6.5, 10.0, 8.628571428571428)","(8.0, 12.5, 11.714285714285714)","(6.5, 99999, 99990)"
06-01-2023 15:49:07.462835,"(2.6, 2.98, 2.906875)","(41.0, 95.0, 86.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 42.0, 29.142857142857142)","(6.5, 9.8, 8.333333333333334)","(8.0, 13.0, 10.23076923076923)","(6.5, 99999, 99990)"
06-01-2023 15:49:09.121645,"(2.5, 2.96, 2.8975)","(41.0, 95.0, 86.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 42.0, 33.6)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.5, 10.833333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:49:10.699353,"(2.5, 2.94, 2.8963636363636365)","(41.0, 95.0, 86.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 40.0, 33.2)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.5, 10.9)","(6.5, 99999, 99990)"
06-01-2023 15:49:12.213205,"(2.5, 2.94, 2.895)","(41.0, 95.0, 75.71428571428572)","(6.5, 8.0, 7.699999999999999)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 38.0, 34.57142857142857)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.192307692307692)","(6.5, 99999, 99990)"
06-01-2023 15:49:13.531155,"(2.5, 2.94, 2.895)","(41.0, 95.0, 76.66666666666667)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 38.0, 34.57142857142857)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.125)","(6.5, 99999, 99990)"
06-01-2023 15:49:14.903709,"(2.5, 2.94, 2.895)","(41.0, 90.0, 76.66666666666667)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 38.0, 34.57142857142857)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.125)","(6.5, 99999, 99990)"
06-01-2023 15:49:16.409784,"(2.5, 2.94, 2.895)","(41.0, 90.0, 78.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.50438596491228)","(17.0, 38.0, 34.0)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.125)","(6.5, 99999, 99990)"
06-01-2023 15:49:18.157480,"(2.5, 2.94, 2.9757142857142855)","(41.0, 85.0, 78.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.665354330708661)","(17.0, 38.0, 35.142857142857146)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.125)","(6.5, 99999, 99990)"
06-01-2023 15:49:19.791860,"(2.5, 2.98, 2.896)","(41.0, 85.0, 78.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.665354330708661)","(17.0, 38.0, 35.5)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.444444444444445)","(6.5, 99999, 99990)"
06-01-2023 15:49:21.267549,"(2.5, 2.9, 2.896)","(41.0, 85.0, 78.0)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.665354330708661)","(18.0, 38.0, 35.5)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.444444444444445)","(6.5, 99999, 99990)"
06-01-2023 15:49:22.824533,"(2.5, 3.0, 2.9702702702702704)","(41.0, 85.0, 79.71428571428572)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.665354330708661)","(18.0, 38.0, 35.5)","(7.0, 9.8, 8.3)","(8.5, 12.0, 11.444444444444445)","(6.5, 99999, 99990)"
06-01-2023 15:49:24.316312,"(2.5, 3.0, 2.975)","(41.0, 85.0, 79.71428571428572)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.665354330708661)","(18.0, 38.0, 35.5)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.444444444444445)","(6.5, 99999, 99990)"
06-01-2023 15:49:25.847444,"(2.5, 3.0, 2.975)","(41.0, 85.0, 79.71428571428572)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.665354330708661)","(18.0, 38.0, 35.5)","(7.0, 9.8, 8.333333333333334)","(8.5, 12.0, 11.444444444444445)","(6.5, 99999, 99990)"
06-01-2023 15:49:27.180712,"(2.5, 3.0, 2.975)","(41.0, 85.0, 79.71428571428572)","(6.5, 8.0, 7.636363636363636)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.599173553719009)","(18.0, 38.0, 32.666666666666664)","(7.0, 9.8, 8.200000000000001)","(8.5, 12.0, 11.8)","(6.5, 99999, 99990)"
06-01-2023 15:49:28.598350,"(2.5, 3.15, 3.1341666666666668)","(41.0, 85.0, 79.71428571428572)","(6.5, 7.8, 7.4222222222222225)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.599173553719009)","(18.0, 40.0, 36.75)","(7.0, 9.8, 7.84)","(8.5, 13.0, 11.5)","(6.5, 99999, 99990)"
06-01-2023 15:49:30.020738,"(2.5, 3.15, 3.1414999999999997)","(41.0, 85.0, 79.71428571428572)","(6.5, 7.8, 7.4222222222222225)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 11.599173553719009)","(18.0, 40.0, 34.0)","(7.0, 9.6, 7.84)","(8.5, 12.5, 11.5)","(6.5, 99999, 99990)"
06-01-2023 15:49:31.464220,"(2.5, 3.15, 3.1025)","(41.0, 85.0, 79.71428571428572)","(6.5, 7.8, 7.444444444444445)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 13.0, 12.318181818181818)","(18.0, 40.0, 35.2)","(7.0, 9.6, 7.566666666666667)","(8.5, 12.5, 11.75)","(6.5, 99999, 99990)"
06-01-2023 15:49:32.786848,"(2.5, 3.15, 2.9755555555555557)","(41.0, 85.0, 67.5)","(6.5, 7.6, 7.5249999999999995)","(15.0, 99999, 99990)","(31.0, 99999, 99990)","(10.0, 12.5, 12.357142857142858)","(18.0, 40.0, 35.2)","(7.0, 9.4, 7.866666666666666)","(8.5, 12.5, 12.347826086956522)","(6.5, 99999, 99990)"
06-01-2023 15:49:34.127644,"(2.5, 3.1, 2.9755555555555557)","(41.0, 85.0, 67.5)","(6.0, 7.6, 7.4079999999999995)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 12.357142857142858)","(19.0, 40.0, 32.666666666666664)","(6.5, 8.6, 7.866666666666666)","(8.5, 13.0, 12.386363636363637)","(6.5, 99999, 99990)"
06-01-2023 15:49:35.626096,"(2.5, 3.1, 2.9755555555555557)","(41.0, 85.0, 61.666666666666664)","(6.0, 7.6, 7.3625)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 12.357142857142858)","(19.0, 40.0, 33.5)","(6.5, 8.6, 7.866666666666666)","(8.5, 13.0, 12.196428571428571)","(6.5, 99999, 99990)"
06-01-2023 15:49:37.247991,"(2.5, 3.1, 2.9411111111111112)","(41.0, 85.0, 61.666666666666664)","(6.0, 7.6, 7.3625)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 12.357142857142858)","(19.0, 38.0, 32.0)","(6.5, 8.6, 7.866666666666666)","(8.5, 13.0, 12.196428571428571)","(6.5, 99999, 99990)"
06-01-2023 15:49:38.589225,"(2.5, 2.96, 2.926)","(41.0, 85.0, 75.0)","(6.0, 7.6, 7.109090909090909)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 11.706106870229007)","(19.0, 38.0, 35.0)","(6.5, 8.6, 7.866666666666666)","(8.5, 13.0, 12.196428571428571)","(6.5, 99999, 99990)"
06-01-2023 15:49:39.965235,"(2.5, 2.96, 2.926)","(41.0, 85.0, 75.0)","(6.0, 7.6, 6.688235294117646)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 13.0, 11.67578125)","(19.0, 38.0, 34.5)","(6.5, 8.6, 8.373913043478261)","(8.5, 13.0, 12.357142857142858)","(6.5, 99999, 99990)"
06-01-2023 15:49:41.444197,"(2.5, 2.96, 2.926)","(41.0, 85.0, 81.25)","(6.0, 7.6, 7.04)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 13.0, 11.67578125)","(19.0, 40.0, 34.5)","(6.5, 8.8, 8.066666666666666)","(8.5, 13.0, 12.357142857142858)","(6.5, 99999, 99990)"
06-01-2023 15:49:42.825335,"(2.5, 2.96, 2.884444444444444)","(41.0, 100.0, 81.25)","(6.0, 7.4, 7.04)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 13.0, 11.67578125)","(19.0, 40.0, 34.5)","(6.5, 8.6, 8.505882352941176)","(8.5, 13.0, 12.357142857142858)","(6.5, 99999, 99990)"
06-01-2023 15:49:44.202894,"(2.5, 2.92, 2.8277777777777775)","(41.0, 95.0, 90.0)","(6.0, 7.4, 7.25)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 13.0, 10.009036144578314)","(19.0, 40.0, 36.333333333333336)","(6.5, 8.6, 8.5)","(8.5, 13.0, 12.5)","(6.5, 99999, 99990)"
06-01-2023 15:49:45.478529,"(2.5, 2.96, 2.8277777777777775)","(41.0, 95.0, 90.0)","(6.0, 7.4, 7.066666666666666)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 10.5, 11.05)","(19.0, 40.0, 34.0)","(6.5, 8.6, 8.8)","(8.5, 13.0, 11.565217391304348)","(6.5, 99999, 99990)"
06-01-2023 15:49:46.941961,"(2.5, 2.94, 2.8816666666666664)","(41.0, 95.0, 90.55555555555556)","(6.0, 7.6, 7.2)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 10.34)","(19.0, 40.0, 36.666666666666664)","(6.5, 9.0, 9.107692307692307)","(8.5, 12.0, 11.24)","(6.5, 99999, 99990)"
06-01-2023 15:49:48.596935,"(2.5, 2.94, 2.8452631578947365)","(41.0, 95.0, 85.0)","(6.0, 7.6, 7.0181818181818185)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 11.714285714285714)","(19.0, 38.0, 37.111111111111114)","(6.5, 9.6, 8.84)","(9.0, 12.0, 11.045454545454545)","(6.5, 99999, 99990)"
06-01-2023 15:49:50.099035,"(2.5, 3.15, 2.864230769230769)","(41.0, 95.0, 77.5)","(6.0, 7.2, 7.018867924528302)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.0, 11.75)","(19.0, 38.0, 38.333333333333336)","(6.5, 10.0, 9.507692307692308)","(9.0, 11.0, 10.5)","(6.5, 99999, 99990)"
06-01-2023 15:49:51.415694,"(2.5, 3.05, 2.864230769230769)","(41.0, 95.0, 77.5)","(6.0, 7.2, 7.025)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 11.857142857142858)","(19.0, 40.0, 36.0)","(6.5, 10.0, 8.707692307692307)","(9.0, 11.0, 10.200000000000001)","(6.5, 99999, 99990)"
06-01-2023 15:49:52.837440,"(2.5, 3.0, 2.989333333333333)","(41.0, 110.0, 98.75)","(6.0, 7.2, 6.68235294117647)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 11.1640625)","(19.0, 40.0, 33.666666666666664)","(6.5, 10.0, 9.076923076923077)","(9.0, 11.0, 10.333333333333334)","(6.5, 99999, 99990)"
06-01-2023 15:49:54.318116,"(2.5, 3.05, 2.8327777777777774)","(41.0, 85.0, 80.0)","(6.0, 7.2, 6.68235294117647)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 12.5, 11.26923076923077)","(19.0, 42.0, 35.75)","(6.5, 10.0, 9.676923076923078)","(9.0, 11.0, 9.4)","(6.5, 99999, 99990)"
06-01-2023 15:49:55.770090,"(2.45, 3.0, 2.9064)","(41.0, 85.0, 86.0)","(6.0, 7.2, 6.68235294117647)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 11.34375)","(21.0, 42.0, 35.75)","(7.0, 9.8, 9.66)","(8.0, 11.0, 9.4)","(6.5, 99999, 99990)"
06-01-2023 15:49:57.113467,"(2.45, 3.0, 3.0463636363636364)","(41.0, 100.0, 77.14285714285714)","(6.0, 7.2, 7.085714285714285)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 10.694444444444445)","(21.0, 42.0, 36.666666666666664)","(7.0, 9.8, 10.375)","(8.0, 11.0, 9.95)","(6.5, 99999, 99990)"
06-01-2023 15:49:58.509197,"(2.45, 3.05, 3.026153846153846)","(41.0, 80.0, 67.5)","(6.0, 7.2, 7.142857142857143)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.0, 10.770833333333334)","(21.0, 40.0, 32.666666666666664)","(7.0, 10.5, 10.181818181818182)","(8.0, 10.5, 9.436363636363636)","(6.5, 99999, 99990)"
06-01-2023 15:49:59.852358,"(2.45, 3.1, 3.0307692307692307)","(41.0, 80.0, 63.333333333333336)","(6.0, 7.2, 7.142857142857143)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.0, 10.770833333333334)","(21.0, 34.0, 33.142857142857146)","(7.0, 10.5, 10.203703703703704)","(8.0, 10.5, 9.436363636363636)","(6.5, 99999, 99990)"
06-01-2023 15:50:01.204745,"(2.45, 3.1, 3.0307692307692307)","(41.0, 80.0, 63.333333333333336)","(6.0, 7.2, 6.944)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.0, 10.083333333333334)","(21.0, 34.0, 38.54545454545455)","(7.0, 10.5, 10.30232558139535)","(8.0, 10.5, 9.633333333333333)","(6.5, 99999, 99990)"
06-01-2023 15:50:02.675636,"(2.45, 3.1, 3.0742857142857143)","(41.0, 80.0, 72.5)","(6.5, 7.4, 7.083333333333333)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 10.5, 10.947368421052632)","(21.0, 40.0, 37.6)","(7.0, 10.5, 10.319148936170214)","(8.0, 10.5, 9.666666666666666)","(6.5, 99999, 99990)"
06-01-2023 15:50:04.040884,"(2.45, 3.0, 3.0264516129032257)","(41.0, 80.0, 70.0)","(6.5, 7.4, 6.942857142857143)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.0, 11.451612903225806)","(21.0, 40.0, 37.6)","(7.0, 10.5, 10.638297872340425)","(8.0, 10.5, 9.640625)","(6.5, 99999, 99990)"
06-01-2023 15:50:05.421626,"(2.45, 3.1, 2.9068376068376067)","(41.0, 90.0, 75.0)","(6.5, 7.0, 6.792)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 11.625)","(21.0, 40.0, 37.42857142857143)","(7.0, 11.0, 10.8)","(8.0, 10.5, 9.625352112676056)","(6.5, 99999, 99990)"
06-01-2023 15:50:06.740525,"(2.45, 3.0, 2.9068376068376067)","(41.0, 85.0, 75.0)","(6.5, 7.0, 7.114285714285714)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.9)","(21.0, 42.0, 38.4)","(7.0, 11.0, 11.176470588235293)","(8.0, 10.5, 9.625352112676056)","(6.5, 99999, 99990)"
06-01-2023 15:50:08.045653,"(2.45, 3.0, 2.9026785714285714)","(41.0, 85.0, 75.0)","(6.5, 7.2, 6.927272727272727)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.9)","(21.0, 40.0, 39.0)","(7.0, 11.5, 11.0)","(8.0, 10.5, 9.625352112676056)","(6.5, 99999, 99990)"
06-01-2023 15:50:09.595507,"(2.45, 3.0, 2.8468085106382977)","(41.0, 90.0, 77.5)","(6.5, 7.2, 6.85)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.928571428571429)","(21.0, 42.0, 40.2)","(7.0, 11.5, 11.045454545454545)","(8.0, 10.5, 9.625352112676056)","(6.5, 99999, 99990)"
06-01-2023 15:50:10.987966,"(2.45, 3.0, 2.8363636363636364)","(41.0, 90.0, 77.5)","(6.5, 7.0, 6.576470588235295)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.928571428571429)","(21.0, 42.0, 40.2)","(7.0, 11.5, 11.142857142857142)","(8.0, 10.5, 9.8)","(6.5, 99999, 99990)"
06-01-2023 15:50:12.427858,"(2.45, 3.0, 2.871111111111111)","(41.0, 90.0, 75.0)","(6.5, 7.0, 6.7176470588235295)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.871428571428572)","(21.0, 42.0, 40.36363636363636)","(7.0, 11.5, 10.727272727272727)","(8.0, 10.0, 9.8)","(6.5, 99999, 99990)"
06-01-2023 15:50:14.214773,"(2.45, 2.98, 2.88125)","(41.0, 90.0, 75.0)","(6.5, 7.0, 6.818181818181818)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.651685393258427)","(21.0, 42.0, 40.5)","(7.0, 11.0, 10.55)","(8.0, 10.0, 9.971428571428572)","(6.5, 99999, 99990)"
06-01-2023 15:50:15.523630,"(2.45, 2.9, 2.88125)","(41.0, 85.0, 70.0)","(6.5, 7.0, 6.823529411764706)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.655555555555555)","(21.0, 42.0, 41.14285714285714)","(7.0, 11.0, 10.69047619047619)","(8.0, 10.0, 9.65)","(6.5, 99999, 99990)"
06-01-2023 15:50:16.768586,"(2.45, 2.9, 2.8632989690721646)","(41.0, 90.0, 70.0)","(6.5, 7.0, 6.808)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.657303370786517)","(21.0, 42.0, 41.1)","(7.0, 11.0, 10.75)","(8.0, 10.0, 9.692307692307692)","(6.5, 99999, 99990)"
06-01-2023 15:50:18.126714,"(2.45, 2.88, 2.8755555555555556)","(41.0, 90.0, 71.25)","(6.5, 7.0, 6.533333333333333)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 12.0, 11.392857142857142)","(21.0, 42.0, 40.666666666666664)","(7.0, 11.0, 10.6875)","(8.0, 10.0, 9.512500000000001)","(6.5, 99999, 99990)"
06-01-2023 15:50:19.502182,"(2.45, 2.9, 2.8666666666666667)","(41.0, 90.0, 78.75)","(6.5, 6.6, 6.468965517241379)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 11.022058823529411)","(21.0, 42.0, 41.0)","(7.0, 11.0, 10.807692307692308)","(8.0, 10.0, 9.814285714285715)","(6.5, 99999, 99990)"
06-01-2023 15:50:20.960348,"(2.45, 3.0, 2.871150442477876)","(41.0, 90.0, 63.333333333333336)","(6.0, 6.6, 6.28)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 11.021739130434783)","(21.0, 42.0, 40.8)","(7.5, 11.5, 11.346153846153847)","(8.0, 10.0, 9.643902439024389)","(6.5, 99999, 99990)"
06-01-2023 15:50:22.380322,"(2.45, 3.0, 2.88)","(41.0, 90.0, 61.666666666666664)","(6.0, 6.4, 6.266666666666667)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 11.022058823529411)","(21.0, 42.0, 41.333333333333336)","(7.5, 11.5, 10.56)","(8.0, 10.5, 9.722727272727273)","(6.5, 99999, 99990)"
06-01-2023 15:50:23.798259,"(2.45, 2.98, 2.88)","(41.0, 85.0, 61.666666666666664)","(6.0, 6.4, 6.3244444444444445)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(10.0, 11.5, 12.094594594594595)","(21.0, 42.0, 41.714285714285715)","(7.5, 12.0, 12.0625)","(8.0, 10.5, 10.655172413793103)","(6.5, 99999, 99990)"
