,Not Today,Turbo Worm,Wonder Woolly,Japanese Black,Stay Humble,Kitty Keen
12-01-2023 15:54:45.496903,"(18.0, 36.0, 34.13333333333333)","(1.6, 1.92, 1.9137499999999998)","(26.0, 60.0, 54.666666666666664)","(20.0, 36.0, 32.4)","(21.0, 46.0, 41.80952380952381)","(2.35, 2.7, 2.6750000000000003)"
12-01-2023 15:54:46.431678,"(18.0, 36.0, 33.2)","(1.6, 1.92, 1.9126086956521737)","(26.0, 60.0, 54.666666666666664)","(20.0, 36.0, 34.285714285714285)","(21.0, 46.0, 41.80952380952381)","(2.35, 2.68, 2.683076923076923)"
12-01-2023 15:54:47.375129,"(18.0, 36.0, 34.13333333333333)","(1.6, 1.91, 1.9089473684210525)","(26.0, 60.0, 54.666666666666664)","(20.0, 36.0, 33.69230769230769)","(21.0, 46.0, 41.80952380952381)","(2.35, 2.7, 2.68)"
12-01-2023 15:54:48.234533,"(18.0, 36.0, 33.2)","(1.6, 1.91, 1.9089473684210525)","(26.0, 60.0, 54.666666666666664)","(20.0, 34.0, 33.69230769230769)","(21.0, 46.0, 41.80952380952381)","(2.35, 2.7, 2.68)"
12-01-2023 15:54:49.150595,"(18.0, 36.0, 34.526315789473685)","(1.6, 1.91, 1.9095555555555555)","(26.0, 60.0, 54.666666666666664)","(20.0, 34.0, 33.69230769230769)","(21.0, 46.0, 41.80952380952381)","(2.35, 2.68, 2.665)"
12-01-2023 15:54:50.123384,"(18.0, 36.0, 33.2)","(1.6, 1.92, 1.9129787234042552)","(26.0, 60.0, 54.666666666666664)","(20.0, 34.0, 32.666666666666664)","(21.0, 46.0, 41.80952380952381)","(2.35, 2.68, 2.665)"
12-01-2023 15:54:51.115090,"(18.0, 36.0, 33.2)","(1.6, 1.92, 1.9136538461538461)","(26.0, 60.0, 54.666666666666664)","(20.0, 34.0, 32.18181818181818)","(21.0, 46.0, 43.0)","(2.35, 2.68, 2.6641176470588235)"
12-01-2023 15:54:52.013936,"(18.0, 36.0, 35.0)","(1.6, 1.92, 1.91125)","(26.0, 60.0, 54.666666666666664)","(20.0, 34.0, 32.18181818181818)","(21.0, 46.0, 43.0)","(2.35, 2.68, 2.665)"
12-01-2023 15:54:52.930332,"(18.0, 36.0, 35.333333333333336)","(1.6, 1.92, 1.9102325581395347)","(26.0, 60.0, 54.666666666666664)","(20.0, 34.0, 32.18181818181818)","(21.0, 44.0, 41.0)","(2.35, 2.68, 2.6673684210526316)"
12-01-2023 15:54:53.883470,"(18.0, 36.0, 35.333333333333336)","(1.6, 1.92, 1.912222222222222)","(26.0, 60.0, 55.86206896551724)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.55555555555556)","(2.35, 2.68, 2.6673684210526316)"
12-01-2023 15:54:54.876286,"(18.0, 36.0, 35.333333333333336)","(1.6, 1.92, 1.912222222222222)","(26.0, 60.0, 55.86206896551724)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.0)","(2.35, 2.68, 2.6673684210526316)"
12-01-2023 15:54:55.857428,"(18.0, 36.0, 35.333333333333336)","(1.6, 1.92, 1.912222222222222)","(26.0, 60.0, 55.714285714285715)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.55555555555556)","(2.35, 2.68, 2.6673684210526316)"
12-01-2023 15:54:56.737155,"(18.0, 36.0, 35.333333333333336)","(1.6, 1.92, 1.912222222222222)","(26.0, 60.0, 55.714285714285715)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.55555555555556)","(2.35, 2.68, 2.6673684210526316)"
12-01-2023 15:54:57.653881,"(18.0, 36.0, 35.333333333333336)","(1.6, 1.92, 1.9114285714285713)","(26.0, 60.0, 55.714285714285715)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.0)","(2.35, 2.68, 2.6785671641791047)"
12-01-2023 15:54:58.571118,"(18.0, 40.0, 37.09090909090909)","(1.6, 1.92, 1.9129999999999998)","(26.0, 60.0, 55.714285714285715)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.0)","(2.35, 2.68, 2.6785671641791047)"
12-01-2023 15:54:59.444458,"(18.0, 40.0, 37.8)","(1.6, 1.91, 1.9043478260869564)","(26.0, 60.0, 55.714285714285715)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.0)","(2.35, 2.68, 2.6785671641791047)"
12-01-2023 15:55:00.407096,"(18.0, 40.0, 38.0)","(1.6, 1.9, 1.898108108108108)","(26.0, 60.0, 55.714285714285715)","(20.0, 34.0, 32.18181818181818)","(21.0, 44.0, 41.55555555555556)","(2.3, 2.7, 2.677777777777778)"
12-01-2023 15:55:01.319664,"(18.0, 40.0, 38.76923076923077)","(1.6, 1.9, 1.8983999999999999)","(26.0, 60.0, 55.51724137931035)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.55555555555556)","(2.3, 2.7, 2.6772972972972973)"
12-01-2023 15:55:02.189649,"(18.0, 40.0, 38.0)","(1.6, 1.91, 1.9)","(26.0, 60.0, 54.8)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 41.55555555555556)","(2.3, 2.7, 2.6772972972972973)"
12-01-2023 15:55:03.097646,"(18.0, 40.0, 38.76923076923077)","(1.6, 1.91, 1.8997560975609755)","(26.0, 55.0, 54.285714285714285)","(20.0, 34.0, 32.18181818181818)","(21.0, 42.0, 40.666666666666664)","(2.3, 2.68, 2.6106451612903228)"
12-01-2023 15:55:04.068819,"(18.0, 40.0, 38.666666666666664)","(1.6, 1.92, 1.915625)","(26.0, 55.0, 54.642857142857146)","(20.0, 34.0, 33.55555555555556)","(21.0, 42.0, 42.5)","(2.3, 2.62, 2.606792452830189)"
12-01-2023 15:55:05.001990,"(18.0, 40.0, 39.46666666666667)","(1.6, 1.95, 1.932962962962963)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 43.5)","(2.3, 2.62, 2.5968)"
12-01-2023 15:55:05.960969,"(19.0, 40.0, 38.666666666666664)","(1.6, 1.95, 1.9371794871794872)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 41.6)","(2.3, 2.6, 2.5905555555555555)"
12-01-2023 15:55:06.844189,"(19.0, 40.0, 39.27272727272727)","(1.6, 1.95, 1.942)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 42.5)","(2.3, 2.6, 2.5762264150943395)"
12-01-2023 15:55:07.858723,"(19.0, 40.0, 38.666666666666664)","(1.6, 1.95, 1.9441176470588235)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 42.0, 40.0)","(2.3, 2.58, 2.5733333333333333)"
12-01-2023 15:55:08.781535,"(19.0, 40.0, 39.27272727272727)","(1.6, 1.95, 1.9441176470588235)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 42.10526315789474)","(2.3, 2.58, 2.5747368421052634)"
12-01-2023 15:55:09.641941,"(19.0, 40.0, 39.27272727272727)","(1.6, 1.95, 1.9441176470588235)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 42.10526315789474)","(2.3, 2.58, 2.577872340425532)"
12-01-2023 15:55:10.602938,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9441176470588235)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 43.2)","(2.3, 2.58, 2.5793103448275865)"
12-01-2023 15:55:11.524545,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9441176470588235)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 43.2)","(2.3, 2.6, 2.5793103448275865)"
12-01-2023 15:55:12.400559,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9428571428571428)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 43.2)","(2.3, 2.6, 2.5854545454545454)"
12-01-2023 15:55:13.328779,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9428571428571428)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 42.0, 41.333333333333336)","(2.3, 2.6, 2.5828571428571427)"
12-01-2023 15:55:14.269576,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9428571428571428)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 42.0, 40.57142857142857)","(2.3, 2.6, 2.577560975609756)"
12-01-2023 15:55:15.254032,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.55555555555556)","(21.0, 44.0, 40.57142857142857)","(2.3, 2.58, 2.5756521739130434)"
12-01-2023 15:55:16.123304,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.5)","(21.0, 42.0, 41.55555555555556)","(2.3, 2.58, 2.577297297297297)"
12-01-2023 15:55:17.063725,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.46666666666667)","(21.0, 42.0, 41.55555555555556)","(2.3, 2.58, 2.5752380952380953)"
12-01-2023 15:55:18.060089,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.0)","(2.3, 2.58, 2.577297297297297)"
12-01-2023 15:55:18.995871,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.2)","(2.3, 2.58, 2.5752380952380953)"
12-01-2023 15:55:19.954519,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.6)","(21.0, 42.0, 41.0)","(2.3, 2.58, 2.5945945945945947)"
12-01-2023 15:55:20.943808,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.940909090909091)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.55555555555556)","(2.3, 2.6, 2.5945945945945947)"
12-01-2023 15:55:21.970220,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9416666666666667)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.0)","(2.3, 2.6, 2.586666666666667)"
12-01-2023 15:55:22.838517,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9425925925925926)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.0)","(2.3, 2.6, 2.575609756097561)"
12-01-2023 15:55:23.831249,"(19.0, 40.0, 39.529411764705884)","(1.6, 1.95, 1.9439393939393939)","(26.0, 55.0, 54.61538461538461)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.55555555555556)","(2.3, 2.58, 2.5878260869565217)"
12-01-2023 15:55:24.791706,"(20.0, 40.0, 39.529411764705884)","(1.65, 1.97, 1.9577777777777778)","(31.0, 55.0, 54.5)","(20.0, 34.0, 32.95652173913044)","(21.0, 42.0, 41.2)","(2.25, 2.6, 2.5878260869565217)"
12-01-2023 15:55:25.732897,"(20.0, 40.0, 39.529411764705884)","(1.65, 1.97, 1.9535294117647057)","(31.0, 55.0, 54.5)","(20.0, 34.0, 32.95652173913044)","(21.0, 42.0, 41.6)","(2.25, 2.6, 2.576842105263158)"
12-01-2023 15:55:26.624343,"(20.0, 40.0, 39.529411764705884)","(1.65, 1.97, 1.956)","(31.0, 55.0, 54.5)","(20.0, 34.0, 32.95652173913044)","(21.0, 42.0, 41.2)","(2.25, 2.58, 2.587586206896552)"
12-01-2023 15:55:27.524523,"(20.0, 40.0, 39.529411764705884)","(1.65, 1.97, 1.9649999999999999)","(31.0, 55.0, 54.5)","(20.0, 34.0, 32.95652173913044)","(21.0, 42.0, 41.2)","(2.25, 2.6, 2.5838297872340426)"
12-01-2023 15:55:28.439530,"(20.0, 40.0, 39.529411764705884)","(1.65, 1.95, 1.9457142857142857)","(31.0, 55.0, 54.5)","(20.0, 34.0, 32.95652173913044)","(21.0, 42.0, 41.6)","(2.25, 2.6, 2.595)"
12-01-2023 15:55:29.365286,"(20.0, 40.0, 39.294117647058826)","(1.65, 1.95, 1.9477272727272728)","(31.0, 55.0, 54.5)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.6)","(2.25, 2.6, 2.595)"
12-01-2023 15:55:30.333113,"(20.0, 40.0, 39.5)","(1.65, 1.95, 1.9477272727272728)","(31.0, 55.0, 54.5)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.2)","(2.25, 2.6, 2.595)"
12-01-2023 15:55:31.204683,"(20.0, 40.0, 39.294117647058826)","(1.65, 1.96, 1.9425)","(31.0, 55.0, 54.5)","(20.0, 34.0, 33.578947368421055)","(21.0, 42.0, 41.2)","(2.25, 2.6, 2.5775)"
12-01-2023 15:55:32.168432,"(20.0, 40.0, 39.5)","(1.65, 1.96, 1.952222222222222)","(31.0, 55.0, 54.5)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.575135135135135)"
12-01-2023 15:55:33.003062,"(20.0, 40.0, 39.294117647058826)","(1.65, 1.96, 1.952222222222222)","(31.0, 55.0, 54.5)","(20.0, 34.0, 33.6)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.575135135135135)"
12-01-2023 15:55:33.897118,"(20.0, 40.0, 39.5)","(1.65, 1.96, 1.9517647058823528)","(31.0, 55.0, 54.5)","(20.0, 34.0, 33.6)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.5775)"
12-01-2023 15:55:34.836225,"(20.0, 40.0, 39.57142857142857)","(1.65, 1.96, 1.9517647058823528)","(31.0, 55.0, 54.666666666666664)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.5775)"
12-01-2023 15:55:35.735960,"(20.0, 40.0, 39.7037037037037)","(1.65, 1.96, 1.9536363636363636)","(31.0, 55.0, 54.666666666666664)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.575135135135135)"
12-01-2023 15:55:36.713274,"(20.0, 40.0, 39.57142857142857)","(1.65, 1.96, 1.9537499999999999)","(31.0, 55.0, 54.375)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.5907692307692307)"
12-01-2023 15:55:37.716520,"(20.0, 40.0, 39.7037037037037)","(1.65, 1.96, 1.9529999999999998)","(31.0, 65.0, 57.85714285714286)","(20.0, 34.0, 32.95652173913044)","(21.0, 44.0, 41.6)","(2.25, 2.6, 2.5773333333333333)"
12-01-2023 15:55:38.640235,"(20.0, 40.0, 39.7037037037037)","(1.65, 1.97, 1.9516216216216216)","(31.0, 60.0, 58.23529411764706)","(20.0, 34.0, 32.95652173913044)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.589714285714286)"
12-01-2023 15:55:39.581472,"(20.0, 40.0, 39.57142857142857)","(1.65, 1.95, 1.9416363636363636)","(31.0, 65.0, 56.75)","(20.0, 34.0, 33.09090909090909)","(21.0, 44.0, 41.6)","(2.25, 2.6, 2.576774193548387)"
12-01-2023 15:55:40.511924,"(20.0, 40.0, 39.42857142857143)","(1.65, 1.95, 1.9425757575757576)","(31.0, 65.0, 57.142857142857146)","(20.0, 34.0, 33.09090909090909)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.576)"
12-01-2023 15:55:41.463185,"(20.0, 40.0, 39.57142857142857)","(1.65, 1.96, 1.958)","(31.0, 65.0, 57.142857142857146)","(20.0, 34.0, 33.65217391304348)","(21.0, 44.0, 41.6)","(2.25, 2.58, 2.5881081081081083)"
12-01-2023 15:55:42.382159,"(20.0, 40.0, 39.7037037037037)","(1.65, 1.96, 1.95125)","(31.0, 65.0, 56.31578947368421)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 41.6)","(2.25, 2.6, 2.5773333333333333)"
12-01-2023 15:55:43.317641,"(20.0, 40.0, 39.57142857142857)","(1.65, 1.96, 1.954)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 41.6)","(2.25, 2.58, 2.582127659574468)"
12-01-2023 15:55:44.273577,"(20.0, 40.0, 39.7037037037037)","(1.65, 1.96, 1.9566666666666666)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 40.4)","(2.25, 2.6, 2.57625)"
12-01-2023 15:55:45.222954,"(20.0, 40.0, 39.57142857142857)","(1.65, 1.96, 1.9566666666666666)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 41.6)","(2.25, 2.58, 2.5773333333333333)"
12-01-2023 15:55:46.253326,"(20.0, 40.0, 39.69230769230769)","(1.65, 1.96, 1.9566666666666666)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.586666666666667)"
12-01-2023 15:55:47.187927,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.9503448275862068)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.578947368421055)","(21.0, 44.0, 41.6)","(2.25, 2.6, 2.5773333333333333)"
12-01-2023 15:55:48.092273,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.9494736842105262)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.42857142857143)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.576)"
12-01-2023 15:55:49.076057,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.957142857142857)","(31.0, 65.0, 55.0)","(20.0, 34.0, 33.333333333333336)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.5733333333333333)"
12-01-2023 15:55:49.919680,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.957142857142857)","(31.0, 65.0, 57.142857142857146)","(20.0, 34.0, 33.63636363636363)","(21.0, 44.0, 40.4)","(2.25, 2.58, 2.56)"
12-01-2023 15:55:50.852488,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.957142857142857)","(31.0, 65.0, 57.142857142857146)","(20.0, 34.0, 33.333333333333336)","(21.0, 44.0, 40.4)","(2.25, 2.56, 2.547941176470588)"
12-01-2023 15:55:51.790010,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.956875)","(31.0, 65.0, 58.0)","(20.0, 34.0, 33.63636363636363)","(21.0, 44.0, 41.6)","(2.25, 2.56, 2.547941176470588)"
12-01-2023 15:55:52.792827,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.9584615384615385)","(31.0, 65.0, 57.142857142857146)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 40.4)","(2.25, 2.56, 2.5229906542056075)"
12-01-2023 15:55:53.695583,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.96, 1.9584615384615385)","(31.0, 65.0, 57.142857142857146)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 40.4)","(2.25, 2.54, 2.521219512195122)"
12-01-2023 15:55:54.656055,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.97, 1.960925925925926)","(31.0, 65.0, 57.142857142857146)","(21.0, 34.0, 33.333333333333336)","(21.0, 44.0, 40.4)","(2.25, 2.54, 2.524251968503937)"
12-01-2023 15:55:55.694612,"(20.0, 42.0, 40.61538461538461)","(1.65, 1.97, 1.960925925925926)","(31.0, 65.0, 54.285714285714285)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 41.6)","(2.25, 2.54, 2.525820895522388)"
12-01-2023 15:55:56.687776,"(20.0, 42.0, 40.285714285714285)","(1.65, 1.97, 1.960925925925926)","(31.0, 65.0, 56.17647058823529)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 40.4)","(2.25, 2.54, 2.5252)"
12-01-2023 15:55:57.551043,"(20.0, 42.0, 40.285714285714285)","(1.65, 1.97, 1.9613274336283186)","(31.0, 65.0, 56.17647058823529)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 40.4)","(2.25, 2.54, 2.5254545454545454)"
12-01-2023 15:55:58.489051,"(20.0, 42.0, 40.285714285714285)","(1.65, 1.97, 1.9616853932584268)","(31.0, 65.0, 55.25)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 41.6)","(2.25, 2.54, 2.523913043478261)"
12-01-2023 15:55:59.372894,"(20.0, 42.0, 40.285714285714285)","(1.65, 1.99, 1.9851515151515151)","(31.0, 65.0, 57.2)","(21.0, 34.0, 33.333333333333336)","(21.0, 44.0, 41.6)","(2.25, 2.54, 2.523913043478261)"
12-01-2023 15:56:00.227162,"(20.0, 42.0, 40.95652173913044)","(1.65, 1.99, 1.9858333333333333)","(31.0, 65.0, 56.76470588235294)","(21.0, 34.0, 33.63636363636363)","(21.0, 44.0, 40.4)","(2.25, 2.54, 2.5236)"
12-01-2023 15:56:01.089499,"(20.0, 42.0, 41.142857142857146)","(1.65, 1.98, 1.9715)","(31.0, 65.0, 58.80952380952381)","(21.0, 34.0, 33.333333333333336)","(21.0, 44.0, 41.6)","(2.25, 2.54, 2.5252980132450333)"
12-01-2023 15:56:02.089564,"(20.0, 42.0, 41.142857142857146)","(1.65, 1.98, 1.9726666666666666)","(31.0, 65.0, 59.44444444444444)","(21.0, 34.0, 33.714285714285715)","(21.0, 44.0, 40.666666666666664)","(2.25, 2.54, 2.526289308176101)"
12-01-2023 15:56:03.106100,"(20.0, 42.0, 41.142857142857146)","(1.65, 1.99, 1.983939393939394)","(31.0, 65.0, 58.80952380952381)","(21.0, 34.0, 33.81818181818182)","(21.0, 44.0, 40.666666666666664)","(2.25, 2.54, 2.522666666666667)"
12-01-2023 15:56:03.948374,"(20.0, 42.0, 41.46666666666667)","(1.65, 1.99, 1.9804545454545455)","(31.0, 65.0, 59.09090909090909)","(21.0, 34.0, 33.81818181818182)","(21.0, 44.0, 40.666666666666664)","(2.25, 2.54, 2.522666666666667)"
12-01-2023 15:56:04.899156,"(20.0, 42.0, 41.69230769230769)","(1.65, 1.99, 1.9847826086956522)","(31.0, 65.0, 58.80952380952381)","(21.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.23529411764706)","(2.25, 2.52, 2.5211940298507463)"
12-01-2023 15:56:05.830725,"(20.0, 46.0, 43.1764705882353)","(1.65, 1.98, 1.971875)","(31.0, 65.0, 58.80952380952381)","(21.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.421052631578945)","(2.25, 2.54, 2.518648648648649)"
12-01-2023 15:56:06.708609,"(20.0, 46.0, 43.096774193548384)","(1.65, 1.98, 1.971)","(31.0, 65.0, 58.80952380952381)","(21.0, 34.0, 33.81818181818182)","(21.0, 44.0, 42.421052631578945)","(2.25, 2.52, 2.518523489932886)"
12-01-2023 15:56:07.670174,"(20.0, 46.0, 43.55555555555556)","(1.65, 1.98, 1.9737931034482759)","(31.0, 65.0, 59.09090909090909)","(21.0, 36.0, 34.857142857142854)","(21.0, 44.0, 42.0)","(2.25, 2.52, 2.518805970149254)"
12-01-2023 15:56:08.656088,"(20.0, 46.0, 42.333333333333336)","(1.65, 1.98, 1.9741666666666666)","(31.0, 65.0, 58.75)","(21.0, 36.0, 35.04761904761905)","(21.0, 44.0, 42.125)","(2.25, 2.52, 2.486666666666667)"
12-01-2023 15:56:09.676732,"(20.0, 46.0, 42.285714285714285)","(1.65, 1.99, 1.9849999999999999)","(31.0, 65.0, 58.75)","(21.0, 36.0, 35.04761904761905)","(21.0, 44.0, 42.125)","(2.25, 2.5, 2.4857142857142858)"
12-01-2023 15:56:10.585412,"(20.0, 46.0, 43.5625)","(1.65, 1.99, 1.9744755244755245)","(31.0, 65.0, 58.75)","(21.0, 36.0, 35.04761904761905)","(21.0, 44.0, 42.125)","(2.25, 2.5, 2.481860465116279)"
12-01-2023 15:56:11.593970,"(21.0, 46.0, 43.111111111111114)","(1.65, 1.99, 1.9751219512195122)","(31.0, 65.0, 58.47826086956522)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 41.69230769230769)","(2.25, 2.5, 2.4834146341463414)"
12-01-2023 15:56:12.602923,"(21.0, 46.0, 43.111111111111114)","(1.65, 1.99, 1.9751219512195122)","(31.0, 65.0, 58.47826086956522)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 41.5)","(2.25, 2.5, 2.4763333333333333)"
12-01-2023 15:56:13.491119,"(21.0, 46.0, 43.5625)","(1.65, 1.99, 1.9810434782608695)","(31.0, 65.0, 58.75)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.125)","(2.25, 2.5, 2.476198347107438)"
12-01-2023 15:56:14.416926,"(21.0, 46.0, 43.5625)","(1.65, 1.99, 1.9810526315789474)","(31.0, 65.0, 58.75)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.125)","(2.25, 2.5, 2.476198347107438)"
12-01-2023 15:56:15.317503,"(21.0, 46.0, 42.85)","(1.65, 1.99, 1.9810526315789474)","(31.0, 65.0, 58.75)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.23529411764706)","(2.25, 2.5, 2.476896551724138)"
12-01-2023 15:56:16.190211,"(21.0, 46.0, 42.6)","(1.65, 1.99, 1.9810526315789474)","(31.0, 65.0, 58.18181818181818)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.23529411764706)","(2.25, 2.5, 2.4776576576576574)"
12-01-2023 15:56:17.095072,"(21.0, 46.0, 43.0)","(1.65, 1.99, 1.9810526315789474)","(31.0, 65.0, 58.18181818181818)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.75)","(2.25, 2.5, 2.4738317757009347)"
12-01-2023 15:56:17.992624,"(21.0, 46.0, 43.5625)","(1.65, 1.99, 1.9816822429906542)","(31.0, 65.0, 58.75)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.75)","(2.25, 2.5, 2.473333333333333)"
12-01-2023 15:56:18.890743,"(21.0, 46.0, 43.523809523809526)","(1.65, 1.99, 1.983076923076923)","(31.0, 65.0, 58.75)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.125)","(2.25, 2.5, 2.4659770114942527)"
12-01-2023 15:56:19.795103,"(21.0, 46.0, 44.0)","(1.65, 1.99, 1.986829268292683)","(31.0, 65.0, 58.75)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 42.125)","(2.25, 2.5, 2.4659770114942527)"
12-01-2023 15:56:20.724941,"(21.0, 46.0, 44.0)","(1.65, 2.0, 1.9948275862068965)","(31.0, 65.0, 58.18181818181818)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 40.666666666666664)","(2.25, 2.48, 2.4724324324324325)"
12-01-2023 15:56:21.618406,"(21.0, 46.0, 44.0)","(1.65, 2.02, 2.00651376146789)","(31.0, 65.0, 58.18181818181818)","(21.0, 36.0, 34.78260869565217)","(21.0, 44.0, 40.666666666666664)","(2.25, 2.48, 2.4724324324324325)"
