,Hidden Radar,More Sensation,Polarizer,Stressful Hope,Showtime Caesar,Inconsequential,Urana Lot,Just Too Fancy
10-01-2023 20:17:27.650457,"(7.0, 11.0, 10.428571428571429)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.36)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:28.760335,"(7.0, 11.0, 9.8)","(3.6, 4.8, 4.6722222222222225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.4)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:29.782419,"(7.0, 11.0, 10.457142857142857)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.4)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:30.828380,"(7.0, 11.0, 10.457142857142857)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.4)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:31.866369,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.44)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:32.955814,"(7.0, 11.0, 10.280000000000001)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.52)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:34.113436,"(7.0, 11.0, 10.280000000000001)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.52)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:35.206290,"(7.0, 11.0, 10.280000000000001)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.892307692307693)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:36.349373,"(7.0, 11.0, 10.15)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.133333333333333)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.892307692307693)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:37.497605,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.64)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.066666666666666)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:38.580891,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.64)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.44)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:39.616815,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.64)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.44)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:40.641150,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.64)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.44)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:41.616859,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:42.671041,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:43.754899,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 15.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:44.800029,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 15.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.45)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:45.905498,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:46.991228,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:47.970169,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.066666666666666)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:48.996943,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:50.083476,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:51.156975,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:52.243246,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:53.295595,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:54.313857,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:55.313090,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:56.429107,"(7.0, 11.0, 10.636363636363637)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:57.550227,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:58.679339,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.945454545454545)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:17:59.747195,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.066666666666666)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:00.759473,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.066666666666666)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:01.814335,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 15.0, 10.875)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:02.864764,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.76)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:03.888582,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.25)","(6.0, 9.8, 9.425)","(8.0, 14.0, 11.2)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:05.016086,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.733333333333334)","(6.0, 9.8, 9.425)","(8.0, 14.0, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:06.098400,"(7.0, 11.0, 10.16)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.8)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:07.210317,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.057142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:08.320798,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.057142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:09.403604,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.057142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:10.434242,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.45)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:11.547575,"(7.0, 11.0, 10.16)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:12.568700,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:18:13.600780,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:14.654138,"(7.0, 11.0, 10.24)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.066666666666666)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:15.736246,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 14.8)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:16.861118,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 13.56)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.872727272727271)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:17.933625,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.342857142857142)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:18.898185,"(7.0, 11.0, 10.0)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.342857142857142)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:19.936744,"(7.0, 11.0, 10.457142857142857)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:21.049276,"(7.0, 11.0, 10.683333333333334)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:22.148189,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:23.195434,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:24.202983,"(7.0, 11.0, 10.1)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.457142857142857)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:25.233858,"(7.0, 11.0, 10.457142857142857)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:26.492386,"(7.0, 11.0, 10.457142857142857)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:27.541710,"(7.0, 11.0, 10.457142857142857)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:28.600486,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:29.765014,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:30.851656,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:31.896738,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:33.039673,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:34.157195,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:35.118322,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:36.074674,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.266666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:37.104206,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.628571428571428)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:38.102831,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.628571428571428)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:39.148406,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.628571428571428)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:40.153489,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.628571428571428)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:41.170814,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.628571428571428)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:42.139983,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:43.176350,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 12.06)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:44.266689,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.5, 10.8)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:45.342481,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 14.0, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:46.663844,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:47.788785,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:48.903464,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:50.030463,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:51.231962,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:52.399553,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:53.597261,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:54.737862,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.466666666666667)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:55.815445,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.022222222222222)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:56.914678,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.022222222222222)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:57.950286,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.022222222222222)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:18:59.100985,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.022222222222222)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
10-01-2023 20:19:00.244635,"(7.0, 11.0, 10.6)","(3.6, 4.8, 4.608333333333333)","(8.0, 17.0, 11.4)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 13.022222222222222)","(6.0, 9.8, 9.425)","(8.0, 13.5, 11.46)","(13.0, 26.0, 15.875)"
