,Moment To Shake,Blessed Doll,Shian Pedro,Queen Maze,Shes Electric,My Time,Katchoo,Eddie Raider
11-01-2023 21:13:12.611771,"(4.4, 6.6, 5.2)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.615384615384616)","(11.0, 32.0, 30.214285714285715)","(10.0, 16.0, 13.25)","(2.7, 3.45, 3.2266666666666666)","(6.0, 18.0, 13.636363636363637)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:14.016657,"(4.4, 6.6, 5.2)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.615384615384616)","(11.0, 32.0, 30.214285714285715)","(10.0, 16.0, 13.25)","(2.7, 3.85, 3.1875)","(6.0, 18.0, 11.571428571428571)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:15.377733,"(4.4, 6.6, 5.2)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 29.6)","(10.0, 16.0, 13.25)","(2.7, 3.75, 3.109090909090909)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:16.744814,"(4.4, 6.6, 5.2)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.7, 3.109090909090909)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:17.900576,"(4.4, 6.6, 5.2)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.7, 3.109090909090909)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:18.940638,"(4.4, 6.6, 5.0249999999999995)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.7, 3.109090909090909)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:20.048915,"(4.4, 6.4, 5.333333333333333)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.7, 3.109090909090909)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:21.286069,"(4.4, 6.4, 5.333333333333333)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.7, 3.092307692307692)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:22.562718,"(4.4, 6.4, 5.333333333333333)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.6, 3.092307692307692)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:23.729503,"(4.4, 6.4, 5.333333333333333)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 14.144444444444444)","(2.7, 3.6, 3.092307692307692)","(6.0, 18.0, 12.375)","(10.0, 18.5, 15.957142857142857)"
11-01-2023 21:13:24.895911,"(4.4, 6.4, 5.333333333333333)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 15.5, 14.144444444444444)","(2.7, 3.6, 3.1333333333333333)","(6.0, 18.0, 12.375)","(10.0, 18.5, 12.733333333333334)"
11-01-2023 21:13:26.038530,"(4.4, 6.4, 5.333333333333333)","(8.0, 12.5, 11.327272727272728)","(6.0, 8.8, 7.7)","(11.0, 32.0, 28.333333333333332)","(10.0, 15.5, 13.25)","(2.7, 3.55, 3.1333333333333333)","(6.0, 18.0, 12.375)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:27.206053,"(4.4, 6.4, 5.333333333333333)","(8.0, 14.0, 11.76923076923077)","(6.0, 10.5, 8.30625)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.55, 3.1333333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:28.583768,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 10.0, 7.9222222222222225)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 13.25)","(2.7, 3.55, 3.1333333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:29.683310,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 10.0, 7.9222222222222225)","(11.0, 32.0, 28.333333333333332)","(10.0, 16.0, 16.4875)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:30.802799,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 28.333333333333332)","(10.0, 17.5, 15.7)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:31.882133,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 28.333333333333332)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:33.088913,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 30.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:34.198753,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 30.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:35.344291,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 30.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:36.637564,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 26.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:37.882433,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 26.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:39.095561,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 26.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.733333333333334)"
11-01-2023 21:13:40.252086,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.6, 8.35)","(11.0, 32.0, 26.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.0)"
11-01-2023 21:13:41.422882,"(4.4, 6.4, 5.333333333333333)","(8.0, 13.5, 12.054545454545455)","(6.0, 9.4, 9.088888888888889)","(11.0, 32.0, 26.0)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.908333333333333)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 12.0)"
11-01-2023 21:13:42.546692,"(4.4, 6.4, 5.0)","(8.0, 13.5, 9.675)","(6.0, 9.8, 9.088888888888889)","(11.0, 32.0, 26.5)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.9166666666666665)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:43.589186,"(4.4, 6.4, 5.866666666666667)","(8.0, 13.5, 9.675)","(6.0, 9.8, 7.8)","(11.0, 32.0, 26.5)","(10.0, 17.5, 14.5)","(2.7, 3.6, 2.8655555555555554)","(6.0, 18.0, 11.571428571428571)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:44.623837,"(4.4, 6.4, 5.866666666666667)","(8.0, 13.5, 9.675)","(6.0, 9.8, 7.8)","(11.0, 32.0, 26.5)","(10.0, 17.5, 14.5)","(2.7, 3.55, 2.8655555555555554)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:45.629772,"(4.4, 6.4, 5.866666666666667)","(8.0, 13.5, 9.675)","(6.0, 9.8, 7.8)","(11.0, 32.0, 26.5)","(10.0, 17.5, 13.55)","(2.7, 3.55, 2.8655555555555554)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:46.695425,"(4.4, 6.4, 5.15)","(8.0, 13.5, 9.675)","(6.0, 9.8, 7.8)","(11.0, 32.0, 26.5)","(10.0, 17.5, 15.5)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:47.743396,"(4.4, 6.4, 5.15)","(8.0, 13.5, 9.675)","(6.0, 9.8, 7.8)","(11.0, 32.0, 29.25)","(10.0, 17.5, 15.5)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:48.843408,"(4.4, 6.4, 5.15)","(8.0, 13.5, 9.675)","(6.0, 9.8, 7.8)","(11.0, 32.0, 29.25)","(10.0, 17.5, 15.5)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:50.008848,"(4.4, 6.4, 5.15)","(8.0, 13.5, 8.91)","(6.0, 9.8, 7.8)","(11.0, 32.0, 30.0)","(10.0, 16.0, 11.1875)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 10.636363636363637)"
11-01-2023 21:13:51.045128,"(4.4, 6.4, 5.4625)","(8.0, 13.5, 9.128571428571428)","(6.0, 9.8, 7.030769230769231)","(11.0, 32.0, 30.0)","(10.0, 16.0, 11.1875)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 10.636363636363637)"
11-01-2023 21:13:52.104524,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.4, 7.666666666666667)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 13.0)"
11-01-2023 21:13:53.320950,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.4, 7.233333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.5, 2.8454545454545452)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:54.495818,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.4, 7.233333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.5, 2.827857142857143)","(6.0, 18.0, 13.0)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:13:55.788472,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.4, 7.233333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.45, 2.827857142857143)","(6.0, 18.0, 13.0)","(10.0, 19.0, 14.0)"
11-01-2023 21:13:56.839924,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.4, 7.233333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.45, 2.827857142857143)","(6.0, 18.0, 13.0)","(10.0, 21.0, 12.083333333333334)"
11-01-2023 21:13:57.885371,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.4, 7.233333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.45, 2.827857142857143)","(6.0, 18.0, 13.0)","(10.0, 20.0, 12.083333333333334)"
11-01-2023 21:13:58.957712,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.2, 7.1)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.45, 2.827857142857143)","(6.0, 18.0, 13.0)","(10.0, 20.0, 12.083333333333334)"
11-01-2023 21:14:00.172360,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 9.0, 7.133333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.45, 2.827857142857143)","(6.0, 18.0, 13.0)","(10.0, 20.0, 12.083333333333334)"
11-01-2023 21:14:01.412044,"(4.4, 6.4, 5.4625)","(8.0, 13.0, 9.55)","(6.0, 8.8, 7.133333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.45, 2.8833333333333333)","(6.0, 18.0, 13.0)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:02.545848,"(4.4, 6.4, 5.4625)","(8.0, 9.8, 8.84)","(6.0, 8.8, 7.133333333333333)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.4, 2.8419999999999996)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:03.685409,"(4.4, 6.4, 5.84)","(8.0, 9.8, 8.84)","(6.0, 8.8, 7.022222222222222)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.4, 2.8419999999999996)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:04.797545,"(4.4, 6.4, 6.066666666666666)","(8.0, 9.8, 8.84)","(6.0, 8.8, 7.022222222222222)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.4, 2.9349999999999996)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:05.955524,"(4.4, 6.4, 6.066666666666666)","(8.0, 9.8, 8.84)","(6.0, 8.8, 7.022222222222222)","(11.0, 32.0, 29.75)","(10.0, 16.0, 11.1875)","(2.7, 3.4, 2.9349999999999996)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:06.987533,"(4.4, 6.4, 6.066666666666666)","(8.0, 9.8, 8.84)","(6.0, 8.8, 7.022222222222222)","(11.0, 32.0, 30.0)","(10.0, 16.0, 12.15)","(2.7, 3.4, 2.9349999999999996)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:08.028711,"(4.4, 6.4, 5.4)","(8.0, 9.8, 9.0)","(6.0, 8.8, 7.022222222222222)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.136363636363637)","(2.7, 3.4, 2.9349999999999996)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.291666666666666)"
11-01-2023 21:14:09.094905,"(4.4, 6.4, 5.333333333333334)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.75)","(2.7, 3.4, 3.235)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.291666666666666)"
11-01-2023 21:14:10.216528,"(4.4, 6.4, 5.333333333333334)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.55)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.75)","(2.7, 3.4, 3.235)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:11.314458,"(4.4, 6.4, 5.333333333333334)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.55)","(11.0, 32.0, 30.0)","(10.0, 16.0, 14.03125)","(2.7, 3.4, 3.235)","(6.0, 18.0, 12.23076923076923)","(10.0, 20.0, 11.6875)"
11-01-2023 21:14:12.401142,"(4.4, 6.4, 5.4)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.55)","(11.0, 32.0, 29.25)","(10.0, 16.0, 14.03125)","(2.7, 3.4, 3.235)","(6.0, 18.0, 11.181818181818182)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:13.543474,"(4.4, 6.4, 5.4)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.55)","(11.0, 32.0, 28.666666666666668)","(10.0, 16.0, 14.772727272727273)","(2.7, 3.4, 3.235)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:14.668747,"(4.4, 6.4, 5.866666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.55)","(11.0, 32.0, 28.666666666666668)","(10.0, 15.5, 14.772727272727273)","(2.7, 3.4, 3.235)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:15.831151,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.333333333333336)","(10.0, 15.5, 14.772727272727273)","(2.7, 3.4, 2.8644444444444446)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:16.995029,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.333333333333336)","(10.0, 15.5, 14.03125)","(2.7, 3.3, 2.8949999999999996)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:18.105080,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.333333333333336)","(10.0, 16.0, 14.03125)","(2.7, 3.3, 3.0149999999999997)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:19.158331,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.333333333333336)","(10.0, 16.0, 14.03125)","(2.7, 3.25, 3.0149999999999997)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 14.75)"
11-01-2023 21:14:20.229620,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.333333333333336)","(10.0, 15.5, 14.772727272727273)","(2.7, 3.3, 3.0552941176470587)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:21.338682,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.333333333333336)","(10.0, 16.0, 14.03125)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:22.503938,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.2)","(10.0, 16.0, 14.03125)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:23.610435,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.2)","(10.0, 16.0, 14.03125)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:24.715113,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.2)","(10.0, 16.0, 14.03125)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:25.866611,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.266666666666667)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.2)","(10.0, 16.0, 13.525)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:26.887213,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.0)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.2)","(10.0, 16.0, 13.525)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:27.934902,"(4.4, 6.4, 6.066666666666667)","(8.0, 9.8, 9.0)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.2)","(10.0, 16.0, 13.525)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 12.2)"
11-01-2023 21:14:28.975232,"(4.4, 6.4, 6.066666666666667)","(8.0, 13.0, 10.36)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.525)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:14:30.120525,"(4.4, 6.4, 5.942857142857143)","(8.0, 13.0, 10.17142857142857)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.525)","(2.7, 3.25, 2.9814285714285713)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 11.272727272727273)"
11-01-2023 21:14:31.376614,"(4.4, 6.4, 5.824)","(8.0, 13.0, 9.556521739130435)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.75)","(2.7, 3.25, 3.0149999999999997)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 10.972222222222221)"
11-01-2023 21:14:32.615722,"(4.4, 6.4, 5.824)","(8.0, 13.0, 9.556521739130435)","(6.0, 8.6, 7.925)","(11.0, 32.0, 30.0)","(10.0, 16.0, 13.75)","(2.7, 3.25, 2.8516666666666666)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 10.972222222222221)"
11-01-2023 21:14:33.910861,"(4.4, 6.4, 5.824)","(8.0, 13.0, 9.556521739130435)","(6.0, 8.6, 8.12)","(11.0, 32.0, 29.666666666666668)","(10.0, 16.0, 13.642857142857142)","(2.7, 3.2, 2.8516666666666666)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 10.972222222222221)"
11-01-2023 21:14:35.388509,"(4.4, 6.4, 5.824)","(8.0, 13.0, 11.385714285714286)","(6.0, 8.6, 8.12)","(11.0, 32.0, 29.666666666666668)","(10.0, 16.0, 13.642857142857142)","(2.7, 3.2, 2.845333333333333)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 10.972222222222221)"
11-01-2023 21:14:36.823839,"(4.4, 6.4, 5.824)","(8.0, 12.5, 11.385714285714286)","(6.0, 8.6, 8.257142857142856)","(11.0, 32.0, 29.666666666666668)","(10.0, 16.0, 13.722222222222221)","(2.7, 3.2, 2.845333333333333)","(6.0, 18.0, 12.090909090909092)","(10.0, 19.0, 10.972222222222221)"
11-01-2023 21:14:38.058586,"(4.4, 6.4, 5.824)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.6, 7.2)","(11.0, 32.0, 30.5)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.8516666666666666)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:39.257774,"(4.4, 6.4, 5.942857142857143)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 7.2)","(11.0, 32.0, 30.5)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.8516666666666666)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:40.431515,"(4.4, 6.4, 5.942857142857143)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 6.9714285714285715)","(11.0, 32.0, 30.5)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.8516666666666666)","(6.0, 18.0, 12.428571428571429)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:41.560077,"(4.4, 6.2, 5.8500000000000005)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 6.8999999999999995)","(11.0, 32.0, 30.5)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.845333333333333)","(6.0, 18.0, 14.1)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:42.726632,"(4.4, 6.2, 5.8500000000000005)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 6.8999999999999995)","(11.0, 32.0, 30.5)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.845333333333333)","(6.0, 18.0, 13.285714285714286)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:43.822050,"(4.4, 6.2, 5.8500000000000005)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 6.8999999999999995)","(11.0, 32.0, 30.5)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.845333333333333)","(6.0, 18.0, 13.285714285714286)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:44.929022,"(4.4, 6.2, 5.8500000000000005)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 6.8999999999999995)","(11.0, 34.0, 30.666666666666668)","(10.0, 15.5, 13.722222222222221)","(2.7, 3.2, 2.9443478260869567)","(6.0, 18.0, 13.285714285714286)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:45.983841,"(4.4, 6.2, 5.8500000000000005)","(8.0, 12.0, 10.016666666666666)","(6.0, 8.0, 6.8999999999999995)","(11.0, 34.0, 30.666666666666668)","(10.0, 15.5, 13.7)","(2.7, 3.2, 2.9443478260869567)","(6.0, 18.0, 13.285714285714286)","(10.0, 19.0, 11.107142857142858)"
11-01-2023 21:14:47.100531,"(4.4, 6.2, 5.8500000000000005)","(8.0, 10.0, 9.236363636363636)","(6.0, 8.0, 6.8999999999999995)","(11.0, 34.0, 30.666666666666668)","(10.0, 15.5, 13.81578947368421)","(2.7, 3.15, 2.924210526315789)","(6.0, 18.0, 13.285714285714286)","(10.0, 19.0, 12.035714285714286)"
11-01-2023 21:14:48.266771,"(4.4, 6.2, 5.8500000000000005)","(8.0, 10.0, 9.236363636363636)","(6.0, 8.0, 6.8999999999999995)","(11.0, 34.0, 30.666666666666668)","(10.0, 15.5, 13.81578947368421)","(2.7, 3.15, 2.88)","(6.0, 18.0, 13.285714285714286)","(10.0, 19.0, 12.125)"
