,Brinktop Lad,Freak On A Lead,Gee Gee True Story,Mr Freeze,Shampz Again,Ziavera,Nevs Boy,Swing King,Zades Stories,Magic Typhoon,Heavens Miracle,Renascence
06-01-2023 14:26:59.187905,"(10.0, 13.0, 12.1)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.5, 14.428571428571429)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.188461538461539)","(101.0, 190.0, 162.0)","(6.0, 11.5, 10.933333333333334)","(8.0, 10.0, 9.861538461538462)","(18.0, 23.0, 22.0)","(31.0, 60.0, 48.75)"
06-01-2023 14:27:01.434966,"(10.0, 13.0, 11.65)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.5, 14.428571428571429)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.188461538461539)","(101.0, 190.0, 162.0)","(6.0, 10.5, 9.45)","(8.0, 10.0, 9.861538461538462)","(18.0, 23.0, 21.5)","(31.0, 60.0, 50.0)"
06-01-2023 14:27:03.525113,"(10.0, 13.0, 12.5)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 14.2)","(12.0, 15.5, 15.6)","(11.0, 16.5, 17.785714285714285)","(26.0, 46.0, 42.0)","(4.8, 5.4, 5.09375)","(101.0, 190.0, 143.33333333333334)","(6.0, 10.5, 9.0)","(8.0, 11.0, 10.657142857142857)","(18.0, 28.0, 26.0)","(31.0, 60.0, 53.84615384615385)"
06-01-2023 14:27:05.348004,"(10.0, 13.0, 12.357142857142858)","(3.5, 4.2, 4.1335260115606935)","(13.0, 15.0, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.5, 17.25)","(26.0, 46.0, 39.0)","(4.8, 5.5, 5.305)","(101.0, 190.0, 136.66666666666666)","(6.0, 9.2, 8.450000000000001)","(8.0, 10.5, 10.3)","(18.0, 26.0, 23.46153846153846)","(31.0, 55.0, 49.166666666666664)"
06-01-2023 14:27:07.097533,"(10.0, 13.0, 12.142857142857142)","(3.5, 4.3, 4.1335260115606935)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.428571428571427)","(26.0, 44.0, 39.0)","(4.8, 5.5, 5.305)","(101.0, 170.0, 136.66666666666666)","(6.5, 9.0, 8.450000000000001)","(8.0, 10.5, 10.3)","(17.0, 32.0, 26.545454545454547)","(31.0, 55.0, 49.166666666666664)"
06-01-2023 14:27:08.840638,"(10.0, 13.0, 12.142857142857142)","(3.5, 4.3, 4.168421052631579)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.142857142857142)","(26.0, 44.0, 38.5)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.0, 8.914285714285713)","(8.0, 10.5, 10.3)","(17.0, 32.0, 27.0)","(31.0, 55.0, 48.888888888888886)"
06-01-2023 14:27:10.613607,"(10.0, 13.0, 12.142857142857142)","(3.5, 4.3, 4.168421052631579)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.142857142857142)","(26.0, 44.0, 39.0)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 8.8)","(8.0, 10.5, 10.3)","(17.0, 29.0, 26.5)","(31.0, 55.0, 47.5)"
06-01-2023 14:27:12.402564,"(10.0, 13.0, 12.142857142857142)","(3.5, 4.3, 4.168421052631579)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 16.8)","(26.0, 44.0, 39.0)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 8.8)","(8.0, 10.5, 10.3)","(17.0, 30.0, 27.0)","(31.0, 55.0, 47.5)"
06-01-2023 14:27:14.146085,"(10.0, 13.0, 11.5)","(3.5, 4.3, 4.168421052631579)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 16.8)","(26.0, 44.0, 39.0)","(4.8, 5.5, 5.305)","(101.0, 170.0, 147.5)","(6.5, 9.2, 8.914285714285713)","(8.0, 10.5, 10.3)","(17.0, 30.0, 27.0)","(31.0, 55.0, 48.888888888888886)"
06-01-2023 14:27:15.918918,"(10.0, 13.0, 11.5)","(3.5, 4.3, 4.168421052631579)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 16.8)","(26.0, 44.0, 39.0)","(4.8, 5.5, 5.305)","(101.0, 170.0, 147.5)","(6.5, 9.2, 8.914285714285713)","(8.0, 10.5, 10.3)","(17.0, 30.0, 27.0)","(31.0, 55.0, 48.888888888888886)"
06-01-2023 14:27:17.711523,"(10.0, 13.0, 12.28)","(3.5, 4.3, 4.113829787234042)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 16.8)","(26.0, 44.0, 39.65217391304348)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 8.933333333333334)","(8.0, 10.5, 10.3)","(17.0, 30.0, 28.0)","(31.0, 55.0, 48.57142857142857)"
06-01-2023 14:27:19.478828,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.113829787234042)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 16.8)","(26.0, 44.0, 37.333333333333336)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 8.899999999999999)","(8.0, 10.5, 10.3)","(17.0, 30.0, 28.0)","(31.0, 50.0, 46.72727272727273)"
06-01-2023 14:27:21.230718,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.113829787234042)","(13.0, 14.5, 14.416666666666666)","(12.0, 16.5, 15.5)","(11.0, 18.0, 16.8)","(26.0, 44.0, 37.333333333333336)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 9.093333333333332)","(8.0, 10.5, 10.3)","(17.0, 30.0, 28.0)","(31.0, 50.0, 45.84615384615385)"
06-01-2023 14:27:22.961330,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 14.5, 14.3)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 44.0, 38.54545454545455)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 9.1)","(8.0, 10.5, 10.3)","(17.0, 30.0, 27.5)","(31.0, 50.0, 44.857142857142854)"
06-01-2023 14:27:24.582870,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 14.5, 14.3)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 44.0, 38.54545454545455)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 9.11578947368421)","(8.0, 10.5, 10.325)","(17.0, 30.0, 27.5)","(31.0, 50.0, 44.857142857142854)"
06-01-2023 14:27:26.291570,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 14.5, 14.3)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.0)","(26.0, 44.0, 39.333333333333336)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.5, 9.2, 8.899999999999999)","(8.0, 10.5, 10.325)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:27.921777,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 14.5, 14.3)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.0)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.0, 9.2, 8.899999999999999)","(8.0, 10.5, 10.325)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:29.557458,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 14.5, 14.321428571428571)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.0, 9.2, 8.899999999999999)","(8.0, 10.5, 10.454545454545455)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:30.994221,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.321428571428571)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.305)","(101.0, 170.0, 132.5)","(6.0, 9.2, 9.11578947368421)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:32.524817,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.631578947368421)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 170.0, 132.5)","(6.0, 9.2, 9.11578947368421)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:34.011142,"(10.0, 13.0, 12.28)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.631578947368421)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 170.0, 132.5)","(6.0, 9.2, 9.11578947368421)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:35.567061,"(10.0, 13.0, 12.379310344827585)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.75)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 170.0, 132.5)","(6.0, 9.2, 9.11578947368421)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:37.116885,"(10.0, 13.0, 12.379310344827585)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.75)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 170.0, 140.0)","(6.0, 9.2, 9.11578947368421)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:38.649459,"(10.0, 13.0, 12.379310344827585)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.75)","(12.0, 16.5, 15.928571428571429)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 170.0, 140.0)","(6.0, 9.2, 9.11578947368421)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:40.104578,"(10.0, 13.0, 12.333333333333334)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.75)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 170.0, 151.66666666666669)","(6.0, 9.2, 9.0)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:41.614836,"(10.0, 13.0, 12.333333333333334)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.75)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.390909090909091)","(101.0, 160.0, 153.75)","(6.0, 9.2, 9.08)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:43.132135,"(10.0, 13.0, 12.333333333333334)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.75)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.3)","(101.0, 160.0, 153.75)","(6.0, 9.2, 9.09090909090909)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:44.641296,"(10.0, 13.0, 11.736842105263158)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.675)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.3)","(101.0, 160.0, 153.75)","(6.0, 9.2, 9.09090909090909)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:46.113054,"(10.0, 13.0, 11.4)","(3.5, 4.2, 4.128888888888889)","(13.0, 15.5, 14.675)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.3)","(101.0, 160.0, 153.75)","(6.0, 9.2, 9.09090909090909)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:47.632061,"(10.0, 13.0, 12.11111111111111)","(3.5, 4.2, 4.15)","(13.0, 15.5, 14.675)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.3)","(101.0, 160.0, 153.75)","(6.0, 9.2, 9.09090909090909)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:49.117024,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.15)","(13.0, 15.5, 14.675)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 39.333333333333336)","(4.8, 5.5, 5.3)","(101.0, 160.0, 150.0)","(6.0, 9.2, 9.09090909090909)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:50.690798,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.15)","(13.0, 15.5, 14.794117647058824)","(12.0, 16.5, 15.5)","(11.0, 18.0, 17.25)","(26.0, 42.0, 38.5)","(4.8, 5.5, 5.277777777777778)","(101.0, 160.0, 146.66666666666666)","(6.0, 9.2, 9.130434782608695)","(8.0, 11.0, 10.444444444444445)","(17.0, 30.0, 27.5)","(31.0, 48.0, 44.857142857142854)"
06-01-2023 14:27:52.279006,"(10.0, 13.0, 12.09375)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 44.0, 38.92307692307692)","(4.8, 5.5, 5.351851851851852)","(101.0, 160.0, 146.66666666666666)","(6.0, 9.2, 8.8)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 50.0, 45.142857142857146)"
06-01-2023 14:27:53.777750,"(10.0, 13.0, 12.09375)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 44.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 160.0, 146.66666666666666)","(6.0, 9.0, 7.371428571428572)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 50.0, 46.4)"
06-01-2023 14:27:55.253854,"(10.0, 13.0, 12.09375)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 160.0, 155.0)","(6.0, 8.4, 7.8)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:56.777007,"(10.0, 13.0, 12.09375)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 190.0, 155.0)","(6.0, 8.2, 7.550000000000001)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 48.0, 46.4)"
06-01-2023 14:27:58.543409,"(10.0, 13.0, 12.09375)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 190.0, 155.0)","(6.0, 8.0, 7.314285714285714)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 48.0, 46.4)"
06-01-2023 14:28:00.944743,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 190.0, 155.0)","(6.0, 8.0, 7.984615384615385)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 48.0, 46.4)"
06-01-2023 14:28:03.595085,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 190.0, 155.0)","(6.0, 8.2, 7.984615384615385)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 48.0, 46.4)"
06-01-2023 14:28:05.321131,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 40.0)","(4.8, 5.5, 5.351851851851852)","(101.0, 190.0, 148.0)","(6.0, 8.2, 7.984615384615385)","(8.0, 11.0, 10.615384615384615)","(18.0, 30.0, 28.0)","(31.0, 48.0, 46.4)"
06-01-2023 14:28:06.825335,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 42.0, 38.30769230769231)","(4.8, 5.5, 5.591304347826086)","(101.0, 190.0, 148.0)","(6.0, 8.2, 7.984615384615385)","(8.0, 10.5, 10.06578947368421)","(18.0, 29.0, 26.157894736842106)","(31.0, 48.0, 47.5)"
06-01-2023 14:28:08.365053,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.6, 5.688888888888889)","(101.0, 190.0, 148.0)","(6.0, 8.2, 8.04)","(8.0, 10.5, 10.06578947368421)","(18.0, 29.0, 26.157894736842106)","(31.0, 48.0, 47.5)"
06-01-2023 14:28:09.921653,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.629411764705883)","(101.0, 190.0, 148.0)","(6.0, 8.2, 8.04)","(8.0, 10.5, 10.064102564102564)","(18.0, 29.0, 26.15)","(31.0, 48.0, 47.5)"
06-01-2023 14:28:11.572018,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.629411764705883)","(101.0, 190.0, 148.0)","(6.0, 8.2, 8.04)","(8.0, 10.5, 10.064102564102564)","(18.0, 29.0, 26.15)","(31.0, 48.0, 47.5)"
06-01-2023 14:28:13.088190,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.629411764705883)","(101.0, 190.0, 148.0)","(6.0, 8.2, 8.04)","(8.0, 10.5, 10.064102564102564)","(18.0, 29.0, 26.15)","(31.0, 48.0, 47.5)"
06-01-2023 14:28:14.691963,"(10.0, 13.0, 11.9125)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.642857142857143)","(101.0, 190.0, 148.0)","(6.0, 8.2, 7.779999999999999)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 48.0, 47.5)"
06-01-2023 14:28:16.321975,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.772727272727273)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.6466666666666665)","(101.0, 190.0, 148.0)","(6.0, 8.2, 7.779999999999999)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:17.907727,"(10.0, 13.0, 11.640625)","(3.5, 4.2, 4.18125)","(12.0, 15.5, 14.38888888888889)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.595652173913043)","(101.0, 190.0, 156.66666666666666)","(6.0, 8.2, 7.779999999999999)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:19.439277,"(10.0, 13.0, 11.640625)","(3.5, 4.2, 4.18125)","(12.0, 14.5, 14.38888888888889)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.595652173913043)","(101.0, 180.0, 150.0)","(6.0, 8.2, 7.779999999999999)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:20.976072,"(10.0, 13.0, 11.640625)","(3.5, 4.2, 4.18125)","(12.0, 14.5, 14.3)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 38.30769230769231)","(4.8, 5.7, 5.595652173913043)","(101.0, 180.0, 145.0)","(6.0, 8.2, 7.779999999999999)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:22.556431,"(10.0, 13.0, 11.640625)","(3.5, 4.2, 4.18125)","(12.0, 14.5, 13.944444444444445)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.241379310344826)","(4.8, 5.7, 5.595652173913043)","(101.0, 170.0, 145.0)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:24.106627,"(10.0, 13.0, 11.640625)","(3.5, 4.2, 4.18125)","(12.0, 14.5, 14.318181818181818)","(12.0, 16.5, 15.409090909090908)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.241379310344826)","(4.8, 5.7, 5.595652173913043)","(101.0, 170.0, 150.0)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.15)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:25.679223,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.2, 4.1850000000000005)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.241379310344826)","(4.8, 5.7, 5.237106918238994)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:27.282374,"(10.0, 13.0, 12.033333333333333)","(3.5, 4.2, 4.275471698113208)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.5)","(4.8, 5.3, 5.234210526315789)","(101.0, 170.0, 150.0)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.4)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:28.760088,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.3, 4.312121212121212)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.5)","(4.8, 5.3, 5.18)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.227272727272727)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:30.273669,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.5, 4.3108108108108105)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.5)","(4.8, 5.2, 5.181481481481481)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.25)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:32.067705,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.5, 4.314814814814815)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.5)","(4.8, 5.2, 5.179591836734694)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.25)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:33.846278,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.5, 4.35)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.5)","(4.8, 5.2, 5.155555555555556)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.25)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
06-01-2023 14:28:35.823842,"(10.0, 13.0, 12.011363636363637)","(3.5, 4.5, 4.35)","(12.0, 14.5, 14.125)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 40.0, 39.5)","(4.8, 5.2, 5.155555555555556)","(101.0, 170.0, 132.5)","(6.0, 8.2, 8.073684210526315)","(8.0, 10.5, 10.25)","(18.0, 29.0, 26.2)","(31.0, 50.0, 47.04347826086956)"
