,Remedy,Showtime Lydia,Fully Blessed,Joni Rudderless,Young Yank,Secret Hustle,Big Ram,Showtime Hannah
10-01-2023 18:57:56.302103,"(2.8, 3.6, 3.538095238095238)","(6.0, 8.6, 8.525)","(18.0, 32.0, 29.5)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.066666666666666)","(9.0, 13.0, 12.296296296296296)","(6.5, 7.6, 7.2)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:57:57.508577,"(2.8, 3.6, 3.538095238095238)","(6.0, 8.6, 8.52)","(18.0, 32.0, 28.428571428571427)","(31.0, 75.0, 72.77777777777777)","(3.5, 4.1, 4.095)","(9.0, 13.0, 12.296296296296296)","(6.5, 7.4, 7.2)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:57:58.655898,"(2.8, 3.6, 3.55)","(6.0, 8.6, 8.52)","(18.0, 32.0, 29.916666666666668)","(31.0, 75.0, 73.57142857142857)","(3.5, 4.1, 4.094736842105263)","(9.0, 13.0, 12.296296296296296)","(6.5, 7.4, 7.216666666666667)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:57:59.744976,"(2.8, 3.6, 3.540909090909091)","(6.0, 8.6, 8.52)","(18.0, 32.0, 28.428571428571427)","(31.0, 75.0, 73.57142857142857)","(3.5, 4.1, 4.094736842105263)","(9.0, 13.0, 12.296296296296296)","(6.5, 7.4, 7.216666666666667)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:58:00.840338,"(2.8, 3.6, 3.5391304347826087)","(6.0, 8.6, 8.52)","(18.0, 32.0, 30.333333333333332)","(31.0, 75.0, 73.57142857142857)","(3.5, 4.1, 4.105882352941177)","(9.0, 13.0, 12.26923076923077)","(6.5, 7.4, 7.216666666666667)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:58:01.981949,"(2.7, 3.6, 3.552)","(6.0, 8.6, 8.52)","(18.0, 32.0, 31.5)","(31.0, 75.0, 68.63636363636364)","(3.5, 4.2, 4.10952380952381)","(9.0, 13.0, 12.26923076923077)","(6.5, 7.4, 7.216666666666667)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:58:03.169793,"(2.7, 3.6, 3.5258064516129033)","(6.0, 8.6, 8.52)","(18.0, 34.0, 31.272727272727273)","(31.0, 70.0, 68.63636363636364)","(3.5, 4.2, 4.082142857142857)","(9.0, 13.0, 12.25)","(6.5, 7.4, 7.237037037037037)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:58:04.316457,"(2.7, 3.6, 3.526666666666667)","(6.0, 8.6, 8.525)","(18.0, 34.0, 30.666666666666668)","(31.0, 70.0, 68.63636363636364)","(3.5, 4.1, 4.082142857142857)","(9.0, 13.0, 12.25)","(6.5, 7.4, 7.237037037037037)","(10.0, 12.0, 11.477272727272727)"
10-01-2023 18:58:05.525618,"(2.7, 3.6, 3.5307692307692307)","(6.0, 8.6, 8.525)","(18.0, 34.0, 30.666666666666668)","(31.0, 70.0, 68.63636363636364)","(3.5, 4.1, 4.1190476190476195)","(9.0, 13.0, 12.25)","(6.5, 7.4, 7.213333333333334)","(10.0, 12.0, 11.5)"
10-01-2023 18:58:06.741324,"(2.7, 3.6, 3.542105263157895)","(6.0, 8.6, 8.525)","(18.0, 34.0, 30.666666666666668)","(31.0, 70.0, 68.63636363636364)","(3.5, 4.2, 4.1)","(9.0, 13.0, 12.25)","(6.5, 7.4, 7.213333333333334)","(10.0, 12.0, 11.5)"
10-01-2023 18:58:07.908044,"(2.7, 3.6, 3.533333333333333)","(6.0, 8.6, 8.525)","(18.0, 34.0, 30.666666666666668)","(31.0, 70.0, 68.63636363636364)","(3.5, 4.2, 4.117073170731707)","(9.0, 13.0, 12.25)","(6.5, 7.4, 7.213333333333334)","(10.0, 12.0, 11.5)"
10-01-2023 18:58:09.031347,"(2.7, 3.6, 3.5296296296296297)","(6.0, 8.6, 8.525)","(18.0, 34.0, 30.666666666666668)","(31.0, 70.0, 68.63636363636364)","(3.5, 4.2, 4.117073170731707)","(9.0, 13.0, 12.25)","(6.5, 7.4, 7.213333333333334)","(10.0, 12.0, 11.5)"
10-01-2023 18:58:10.180698,"(2.7, 3.6, 3.533333333333333)","(6.0, 8.6, 8.525)","(18.0, 34.0, 30.666666666666668)","(31.0, 70.0, 61.89655172413793)","(3.5, 4.2, 4.14)","(9.0, 13.0, 12.346153846153847)","(6.5, 7.4, 7.295238095238095)","(10.0, 12.0, 11.581395348837209)"
10-01-2023 18:58:11.245711,"(2.7, 3.45, 3.411538461538462)","(6.0, 8.6, 8.555555555555555)","(18.0, 34.0, 30.666666666666668)","(31.0, 75.0, 61.89655172413793)","(3.5, 4.3, 4.191891891891892)","(9.0, 13.0, 12.382352941176471)","(6.5, 7.4, 7.230769230769231)","(10.0, 12.0, 11.543478260869565)"
10-01-2023 18:58:12.344947,"(2.7, 3.5, 3.4583333333333335)","(6.0, 8.4, 8.384615384615385)","(18.0, 34.0, 33.285714285714285)","(31.0, 75.0, 64.14285714285714)","(3.5, 4.3, 4.226086956521739)","(9.0, 13.0, 12.382352941176471)","(6.5, 7.4, 7.230769230769231)","(10.0, 12.0, 11.555555555555555)"
10-01-2023 18:58:13.517742,"(2.7, 3.45, 3.435294117647059)","(6.0, 8.6, 8.5)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.14285714285714)","(3.5, 4.3, 4.226086956521739)","(9.0, 13.0, 12.363636363636363)","(6.5, 7.4, 7.230769230769231)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:58:14.666741,"(2.7, 3.5, 3.444444444444444)","(6.0, 8.6, 8.542857142857143)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.14285714285714)","(3.5, 4.3, 4.226086956521739)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.230769230769231)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:58:15.887996,"(2.7, 3.5, 3.422727272727273)","(6.0, 8.6, 8.5)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.14285714285714)","(3.5, 4.3, 4.170588235294118)","(9.0, 13.0, 12.514285714285714)","(6.5, 7.4, 7.436842105263158)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:58:17.116587,"(2.7, 3.45, 3.426)","(6.0, 8.6, 8.5)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.1375)","(9.0, 13.0, 12.545454545454545)","(6.5, 7.6, 7.492307692307692)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:58:18.299136,"(2.7, 3.45, 3.417857142857143)","(6.0, 8.6, 8.5)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.15)","(9.0, 13.0, 12.782608695652174)","(6.5, 7.6, 7.595)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:58:19.490367,"(2.7, 3.45, 3.4045454545454548)","(6.0, 8.6, 8.542857142857143)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.15)","(9.0, 13.0, 12.536585365853659)","(6.5, 7.6, 7.6625)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:58:20.661151,"(2.7, 3.45, 3.376190476190476)","(6.0, 8.6, 8.542857142857143)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.15)","(9.0, 13.0, 12.486486486486486)","(6.5, 7.8, 7.875)","(10.0, 12.0, 11.522727272727273)"
10-01-2023 18:58:21.806822,"(2.7, 3.4, 3.3382352941176467)","(6.0, 8.6, 8.555555555555555)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.107692307692307)","(9.0, 13.0, 12.486486486486486)","(6.5, 8.0, 7.881081081081081)","(10.0, 12.0, 11.522727272727273)"
10-01-2023 18:58:22.914336,"(2.7, 3.35, 3.346590909090909)","(6.0, 8.6, 8.559999999999999)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.1)","(9.0, 13.0, 12.486486486486486)","(6.5, 8.0, 7.881081081081081)","(10.0, 12.0, 11.522727272727273)"
10-01-2023 18:58:24.048511,"(2.7, 3.35, 3.3359375)","(6.0, 8.4, 8.36)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.121428571428572)","(9.0, 13.0, 12.536585365853659)","(6.5, 8.0, 7.931818181818182)","(10.0, 12.0, 11.5625)"
10-01-2023 18:58:25.218235,"(2.7, 3.35, 3.321296296296296)","(6.0, 8.4, 8.365217391304348)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.16)","(9.0, 13.0, 12.536585365853659)","(6.5, 8.0, 7.928571428571428)","(10.0, 12.0, 11.6)"
10-01-2023 18:58:26.459133,"(2.7, 3.35, 3.3023076923076924)","(6.0, 8.4, 8.361904761904762)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.182608695652174)","(9.0, 13.0, 12.55)","(6.5, 8.2, 8.011764705882353)","(10.0, 12.0, 11.61111111111111)"
10-01-2023 18:58:27.686509,"(2.7, 3.35, 3.3015625)","(6.0, 8.4, 8.361904761904762)","(18.0, 34.0, 33.473684210526315)","(31.0, 75.0, 64.44444444444444)","(3.5, 4.2, 4.189743589743589)","(9.0, 13.0, 12.55)","(6.5, 8.2, 8.07391304347826)","(10.0, 12.0, 11.61111111111111)"
10-01-2023 18:58:28.928192,"(2.6, 3.35, 3.286734693877551)","(6.5, 8.4, 8.361904761904762)","(19.0, 34.0, 33.5)","(41.0, 75.0, 72.0)","(3.5, 4.3, 4.229629629629629)","(10.0, 13.0, 12.5)","(6.5, 8.2, 8.094444444444445)","(10.0, 12.0, 11.637931034482758)"
10-01-2023 18:58:30.169765,"(2.6, 3.35, 3.2944444444444443)","(6.5, 8.4, 8.330434782608696)","(19.0, 34.0, 33.578947368421055)","(41.0, 75.0, 69.16666666666667)","(3.5, 4.3, 4.2186440677966095)","(10.0, 13.0, 12.476190476190476)","(6.5, 8.2, 8.092857142857142)","(10.0, 12.0, 11.637931034482758)"
10-01-2023 18:58:31.348001,"(2.6, 3.35, 3.2944444444444443)","(6.5, 8.4, 8.330434782608696)","(19.0, 34.0, 32.666666666666664)","(41.0, 70.0, 69.16666666666667)","(3.5, 4.3, 4.2186440677966095)","(10.0, 13.0, 12.511111111111111)","(6.5, 8.2, 8.03076923076923)","(10.0, 12.0, 11.637931034482758)"
10-01-2023 18:58:32.527717,"(2.6, 3.3, 3.264903846153846)","(6.5, 8.4, 8.330434782608696)","(19.0, 34.0, 33.27272727272727)","(41.0, 70.0, 69.16666666666667)","(3.5, 4.3, 4.2172413793103445)","(10.0, 13.0, 12.511111111111111)","(6.5, 8.2, 8.03076923076923)","(10.0, 12.0, 11.637931034482758)"
10-01-2023 18:58:33.711488,"(2.6, 3.3, 3.2692028985507244)","(6.5, 8.4, 8.330434782608696)","(19.0, 34.0, 33.27272727272727)","(41.0, 70.0, 65.625)","(3.5, 4.3, 4.233333333333333)","(10.0, 13.0, 12.511111111111111)","(6.5, 8.2, 8.16)","(10.0, 12.0, 11.631578947368421)"
10-01-2023 18:58:34.942305,"(2.6, 3.3, 3.2745283018867926)","(6.5, 8.2, 8.177777777777777)","(19.0, 34.0, 32.4)","(41.0, 70.0, 65.625)","(3.5, 4.3, 4.233333333333333)","(10.0, 13.0, 12.534883720930232)","(6.5, 8.2, 8.085714285714285)","(10.0, 12.0, 11.631578947368421)"
10-01-2023 18:58:36.133109,"(2.6, 3.4, 3.370454545454545)","(6.5, 8.2, 8.083333333333332)","(19.0, 34.0, 33.27272727272727)","(41.0, 70.0, 65.625)","(3.5, 4.3, 4.228301886792453)","(10.0, 13.0, 12.534883720930232)","(6.5, 8.2, 8.049999999999999)","(10.0, 12.0, 11.631578947368421)"
10-01-2023 18:58:37.302082,"(2.6, 3.4, 3.3641509433962264)","(6.5, 8.2, 8.109677419354838)","(19.0, 34.0, 33.2)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.228301886792453)","(10.0, 13.0, 12.534883720930232)","(6.5, 8.2, 8.049999999999999)","(10.0, 12.0, 11.631578947368421)"
10-01-2023 18:58:38.495953,"(2.6, 3.4, 3.367241379310345)","(6.5, 8.2, 8.109677419354838)","(19.0, 34.0, 33.2)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.20952380952381)","(10.0, 13.0, 12.534883720930232)","(6.5, 8.2, 7.831818181818182)","(10.0, 12.0, 11.76595744680851)"
10-01-2023 18:58:39.680448,"(2.6, 3.4, 3.367241379310345)","(6.5, 8.2, 8.133333333333333)","(19.0, 34.0, 32.666666666666664)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.2)","(10.0, 13.0, 12.534883720930232)","(6.5, 8.0, 7.7153846153846155)","(10.0, 12.0, 11.804347826086957)"
10-01-2023 18:58:40.803845,"(2.6, 3.4, 3.367241379310345)","(6.5, 8.2, 8.133333333333333)","(19.0, 34.0, 32.666666666666664)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.2)","(10.0, 13.0, 12.534883720930232)","(6.5, 8.0, 7.7153846153846155)","(10.0, 12.0, 11.804347826086957)"
10-01-2023 18:58:41.925332,"(2.6, 3.4, 3.34875)","(6.5, 8.2, 8.163636363636362)","(19.0, 34.0, 33.2)","(41.0, 70.0, 63.75)","(3.5, 4.2, 4.195)","(10.0, 13.5, 13.28888888888889)","(6.5, 7.8, 7.736363636363636)","(10.0, 12.0, 11.804347826086957)"
10-01-2023 18:58:43.104982,"(2.6, 3.4, 3.34875)","(6.5, 8.2, 8.0)","(19.0, 34.0, 32.4)","(41.0, 70.0, 63.75)","(3.5, 4.2, 4.061904761904762)","(10.0, 13.5, 12.621621621621621)","(6.5, 7.8, 7.729824561403508)","(10.0, 12.0, 11.689655172413794)"
10-01-2023 18:58:44.247872,"(2.6, 3.55, 3.507142857142857)","(6.5, 8.0, 7.989473684210527)","(19.0, 34.0, 32.4)","(41.0, 70.0, 63.75)","(3.5, 4.1, 4.061904761904762)","(10.0, 13.0, 12.621621621621621)","(6.5, 7.8, 7.729824561403508)","(10.0, 12.0, 11.689655172413794)"
10-01-2023 18:58:45.505775,"(2.6, 3.55, 3.444444444444444)","(6.5, 8.0, 7.97)","(19.0, 36.0, 31.5)","(41.0, 70.0, 63.75)","(3.5, 4.1, 4.141176470588235)","(10.0, 13.0, 12.574468085106384)","(6.5, 7.8, 7.708474576271186)","(10.0, 12.0, 11.590909090909092)"
10-01-2023 18:58:46.722630,"(2.6, 3.5, 3.444444444444444)","(6.5, 8.0, 7.97)","(19.0, 36.0, 31.285714285714285)","(41.0, 70.0, 63.75)","(3.5, 4.2, 4.1378378378378375)","(10.0, 13.0, 12.574468085106384)","(6.5, 8.0, 7.708474576271186)","(10.0, 12.0, 11.590909090909092)"
10-01-2023 18:58:47.868124,"(2.6, 3.5, 3.433333333333333)","(6.5, 8.0, 7.97)","(19.0, 36.0, 31.285714285714285)","(41.0, 70.0, 63.75)","(3.5, 4.2, 4.175)","(10.0, 13.0, 12.574468085106384)","(6.5, 8.0, 7.76)","(10.0, 12.0, 11.725806451612904)"
10-01-2023 18:58:49.066675,"(2.6, 3.45, 3.4104166666666664)","(6.5, 8.0, 7.9714285714285715)","(19.0, 36.0, 33.42857142857143)","(41.0, 70.0, 63.75)","(3.5, 4.2, 4.189887640449438)","(10.0, 13.0, 12.565217391304348)","(6.5, 7.8, 7.733333333333333)","(10.0, 12.0, 11.806818181818182)"
10-01-2023 18:58:50.093667,"(2.6, 3.6, 3.5875545851528385)","(6.5, 8.0, 7.9714285714285715)","(19.0, 36.0, 33.42857142857143)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.189887640449438)","(10.0, 13.0, 12.565217391304348)","(6.5, 7.8, 7.733333333333333)","(10.0, 12.0, 11.806818181818182)"
10-01-2023 18:58:51.203379,"(2.6, 3.5, 3.463265306122449)","(6.5, 8.0, 7.9625)","(19.0, 36.0, 32.0)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.25)","(10.0, 12.5, 12.222222222222221)","(6.5, 7.8, 7.7)","(10.0, 12.0, 11.716666666666667)"
10-01-2023 18:58:52.566649,"(2.6, 3.5, 3.453448275862069)","(6.5, 7.8, 7.7875)","(19.0, 36.0, 33.42857142857143)","(41.0, 70.0, 63.75)","(3.5, 4.3, 4.25)","(10.0, 12.5, 12.222222222222221)","(6.5, 7.8, 7.674509803921569)","(10.0, 12.0, 11.815217391304348)"
10-01-2023 18:58:53.906638,"(2.6, 3.5, 3.514)","(6.5, 7.8, 7.716129032258064)","(19.0, 36.0, 33.0)","(41.0, 70.0, 62.0)","(3.5, 4.3, 4.235483870967742)","(10.0, 12.5, 12.243243243243244)","(6.5, 7.8, 7.661538461538462)","(10.0, 12.0, 11.815217391304348)"
10-01-2023 18:58:55.269141,"(2.6, 3.55, 3.5120689655172415)","(6.5, 7.8, 7.635294117647058)","(19.0, 34.0, 31.666666666666668)","(41.0, 70.0, 61.111111111111114)","(3.5, 4.3, 4.486538461538462)","(10.0, 12.5, 12.279816513761467)","(6.5, 7.8, 7.348148148148148)","(10.0, 12.0, 11.359375)"
10-01-2023 18:58:56.577337,"(2.6, 3.6, 3.526666666666667)","(6.5, 7.8, 7.635294117647058)","(19.0, 32.0, 33.72222222222222)","(41.0, 70.0, 63.333333333333336)","(3.5, 4.5, 4.486448598130841)","(10.0, 12.5, 12.283783783783784)","(6.5, 7.6, 7.222222222222222)","(10.0, 11.5, 11.257575757575758)"
10-01-2023 18:58:57.718297,"(2.6, 3.6, 3.5346153846153845)","(6.5, 7.4, 7.335)","(19.0, 34.0, 33.72222222222222)","(41.0, 70.0, 63.125)","(3.5, 4.5, 4.495045045045045)","(10.0, 12.5, 12.305555555555555)","(6.5, 7.4, 7.2272727272727275)","(10.0, 11.5, 11.271428571428572)"
10-01-2023 18:58:58.830144,"(2.6, 3.6, 3.5405063291139243)","(6.5, 7.4, 7.3500000000000005)","(19.0, 34.0, 32.333333333333336)","(41.0, 65.0, 58.333333333333336)","(3.5, 4.5, 4.655384615384615)","(10.0, 12.5, 12.290909090909091)","(6.5, 7.4, 7.1923076923076925)","(10.0, 11.5, 11.173076923076923)"
10-01-2023 18:58:59.959918,"(2.6, 3.6, 3.5364864864864867)","(6.5, 7.4, 7.331250000000001)","(19.0, 34.0, 33.375)","(41.0, 65.0, 60.0)","(3.5, 4.7, 4.545454545454545)","(10.0, 12.5, 12.290909090909091)","(6.5, 7.4, 7.177777777777778)","(10.0, 11.5, 11.11111111111111)"
10-01-2023 18:59:01.204842,"(2.6, 3.6, 3.5364864864864867)","(6.5, 7.4, 7.331250000000001)","(19.0, 34.0, 32.18181818181818)","(41.0, 65.0, 58.84615384615385)","(3.5, 4.6, 4.5472222222222225)","(10.0, 12.5, 12.06060606060606)","(6.5, 7.4, 7.1461538461538465)","(10.0, 11.5, 11.022727272727273)"
10-01-2023 18:59:02.418571,"(2.6, 3.6, 3.5542056074766357)","(6.5, 7.4, 7.300000000000001)","(19.0, 34.0, 31.210526315789473)","(41.0, 60.0, 55.625)","(3.6, 4.6, 4.561999999999999)","(10.0, 12.5, 12.085714285714285)","(6.5, 7.4, 7.140909090909091)","(10.0, 11.5, 11.158730158730158)"
10-01-2023 18:59:03.655008,"(2.6, 3.6, 3.560416666666667)","(6.5, 7.6, 7.438461538461539)","(19.0, 32.0, 30.96153846153846)","(41.0, 60.0, 55.5)","(3.6, 4.6, 4.557142857142857)","(10.0, 12.5, 12.073529411764707)","(6.5, 7.2, 7.116521739130435)","(10.0, 11.5, 11.116071428571429)"
10-01-2023 18:59:04.820282,"(2.6, 3.6, 3.5568627450980395)","(6.5, 7.6, 7.546666666666667)","(19.0, 32.0, 30.96153846153846)","(41.0, 60.0, 55.5)","(3.6, 4.6, 4.557142857142857)","(10.0, 12.5, 12.073529411764707)","(6.5, 7.2, 6.953846153846154)","(10.0, 11.5, 10.8125)"
10-01-2023 18:59:05.999944,"(2.6, 3.6, 3.553684210526316)","(6.5, 7.6, 7.484210526315789)","(19.0, 32.0, 30.96153846153846)","(41.0, 60.0, 58.75)","(3.6, 4.7, 4.645833333333333)","(10.0, 12.5, 12.073529411764707)","(6.5, 7.2, 7.076923076923077)","(10.0, 11.0, 10.8125)"
10-01-2023 18:59:07.103265,"(2.6, 3.65, 3.6488095238095237)","(6.5, 7.4, 7.385714285714286)","(19.0, 32.0, 30.5)","(41.0, 60.0, 55.714285714285715)","(3.6, 4.7, 4.618421052631579)","(10.0, 12.5, 12.213235294117647)","(6.5, 7.2, 7.08)","(10.0, 11.0, 10.710526315789474)"
10-01-2023 18:59:08.218660,"(2.6, 3.65, 3.6407766990291264)","(6.5, 7.4, 7.393750000000001)","(19.0, 32.0, 30.5)","(41.0, 60.0, 58.23529411764706)","(3.6, 4.7, 4.628846153846154)","(10.0, 12.5, 12.213235294117647)","(6.5, 7.2, 7.192)","(10.0, 11.0, 10.69047619047619)"
10-01-2023 18:59:09.396998,"(2.6, 3.55, 3.537272727272727)","(6.5, 7.4, 7.394285714285715)","(19.0, 32.0, 30.470588235294116)","(41.0, 60.0, 58.23529411764706)","(3.6, 4.7, 4.653398058252427)","(10.0, 12.5, 12.237226277372264)","(6.5, 7.4, 6.888679245283019)","(10.0, 11.0, 10.664179104477611)"
10-01-2023 18:59:10.633027,"(2.6, 3.55, 3.533333333333333)","(6.5, 7.4, 7.394871794871795)","(19.0, 32.0, 30.761904761904763)","(41.0, 60.0, 58.23529411764706)","(3.6, 4.7, 4.678571428571429)","(10.0, 12.5, 12.164473684210526)","(6.5, 7.0, 6.858333333333333)","(10.0, 11.0, 10.678571428571429)"
10-01-2023 18:59:11.849643,"(2.6, 3.55, 3.5365671641791043)","(6.5, 7.8, 7.691954022988505)","(19.0, 32.0, 30.761904761904763)","(41.0, 60.0, 58.23529411764706)","(3.6, 4.7, 4.661290322580645)","(10.0, 12.5, 12.13125)","(6.5, 7.0, 6.846451612903226)","(10.0, 11.0, 10.66891891891892)"
10-01-2023 18:59:13.051126,"(2.6, 3.55, 3.5391304347826087)","(6.5, 7.8, 7.583908045977012)","(19.0, 32.0, 31.142857142857142)","(41.0, 60.0, 58.4375)","(3.6, 4.7, 4.658461538461538)","(10.0, 12.5, 12.143312101910828)","(6.5, 7.0, 6.767901234567901)","(10.0, 11.0, 10.720588235294118)"
10-01-2023 18:59:14.270907,"(2.6, 3.55, 3.5391304347826087)","(6.5, 7.6, 7.586046511627907)","(19.0, 34.0, 30.5)","(41.0, 60.0, 58.92857142857143)","(3.6, 4.7, 4.694285714285715)","(10.0, 12.5, 12.143312101910828)","(6.5, 6.8, 6.747169811320754)","(10.0, 11.0, 10.75)"
10-01-2023 18:59:15.582014,"(2.6, 3.6, 3.534408602150538)","(6.5, 7.8, 7.796969696969697)","(19.0, 34.0, 32.25)","(41.0, 60.0, 58.92857142857143)","(3.7, 4.7, 4.694285714285715)","(10.0, 12.5, 12.10344827586207)","(6.5, 6.8, 6.554)","(10.0, 11.0, 10.726666666666667)"
10-01-2023 18:59:16.782689,"(2.6, 3.55, 3.5491803278688523)","(6.5, 8.0, 7.9225)","(19.0, 32.0, 31.0)","(41.0, 60.0, 58.75)","(3.7, 4.7, 4.6953125)","(10.0, 12.5, 12.138743455497382)","(6.5, 6.6, 6.660402684563758)","(10.0, 11.0, 10.675324675324676)"
10-01-2023 18:59:17.934598,"(2.6, 3.55, 3.5280701754385966)","(6.5, 8.2, 8.007142857142856)","(19.0, 32.0, 31.0)","(41.0, 60.0, 58.8235294117647)","(3.7, 4.7, 4.659803921568628)","(10.0, 12.5, 12.138743455497382)","(6.5, 6.8, 6.512087912087912)","(10.0, 11.0, 10.684931506849315)"
10-01-2023 18:59:19.032447,"(2.6, 3.55, 3.5254901960784313)","(6.5, 8.2, 8.010526315789473)","(19.0, 32.0, 31.0)","(41.0, 60.0, 58.611111111111114)","(3.7, 4.8, 4.721153846153847)","(10.0, 12.5, 12.138743455497382)","(6.5, 6.6, 6.510112359550562)","(10.0, 11.0, 10.772727272727273)"
10-01-2023 18:59:20.128216,"(2.6, 3.55, 3.517857142857143)","(6.5, 8.2, 8.070422535211268)","(19.0, 32.0, 31.0)","(41.0, 60.0, 64.58333333333333)","(3.7, 4.8, 4.71)","(10.0, 12.5, 12.138743455497382)","(6.5, 6.6, 6.509090909090909)","(10.0, 11.0, 10.721428571428572)"
10-01-2023 18:59:21.188686,"(2.6, 3.55, 3.521875)","(6.5, 8.2, 8.089156626506023)","(19.0, 32.0, 31.0)","(41.0, 65.0, 64.58333333333333)","(3.7, 4.8, 4.699099099099099)","(10.0, 12.5, 12.142105263157895)","(6.5, 6.6, 6.461224489795918)","(10.0, 11.0, 10.721428571428572)"
10-01-2023 18:59:22.320419,"(2.6, 3.55, 3.5307142857142857)","(6.5, 8.2, 8.083544303797467)","(19.0, 32.0, 30.714285714285715)","(41.0, 70.0, 65.55555555555556)","(3.7, 4.8, 4.704273504273504)","(10.0, 12.5, 12.142105263157895)","(6.5, 6.6, 6.488235294117647)","(10.0, 11.0, 10.642857142857142)"
10-01-2023 18:59:23.338223,"(2.6, 3.55, 3.521276595744681)","(6.5, 8.2, 8.094252873563217)","(19.0, 32.0, 30.714285714285715)","(41.0, 70.0, 65.55555555555556)","(3.7, 4.8, 4.705172413793103)","(10.0, 12.5, 12.142105263157895)","(6.5, 6.6, 6.444897959183674)","(10.0, 11.0, 10.651515151515152)"
10-01-2023 18:59:24.449386,"(2.6, 3.55, 3.521276595744681)","(6.5, 8.2, 8.08780487804878)","(19.0, 32.0, 30.714285714285715)","(41.0, 70.0, 65.55555555555556)","(3.8, 4.8, 4.705172413793103)","(10.0, 12.5, 12.142105263157895)","(6.0, 6.6, 6.444897959183674)","(10.0, 11.0, 10.651515151515152)"
10-01-2023 18:59:25.584722,"(2.6, 3.55, 3.5217391304347827)","(6.5, 8.0, 7.971014492753623)","(19.0, 32.0, 30.714285714285715)","(41.0, 70.0, 65.55555555555556)","(3.8, 4.8, 4.705172413793103)","(10.0, 12.5, 12.142105263157895)","(6.0, 6.6, 6.423255813953489)","(10.0, 11.0, 10.625)"
10-01-2023 18:59:26.699092,"(2.6, 3.5, 3.492528735632184)","(6.5, 8.0, 7.955882352941177)","(19.0, 32.0, 30.90909090909091)","(41.0, 70.0, 65.76923076923077)","(3.8, 4.8, 4.699999999999999)","(10.0, 12.5, 12.142105263157895)","(6.0, 6.6, 6.423255813953489)","(10.0, 11.0, 10.625)"
10-01-2023 18:59:27.891012,"(2.6, 3.55, 3.5164179104477613)","(6.5, 8.0, 8.117948717948718)","(19.0, 32.0, 30.90909090909091)","(41.0, 70.0, 65.76923076923077)","(3.8, 4.8, 4.59875)","(10.0, 12.5, 12.142105263157895)","(6.0, 6.6, 6.542857142857143)","(10.0, 11.0, 10.669811320754716)"
10-01-2023 18:59:29.113978,"(2.6, 3.55, 3.5164179104477613)","(6.5, 8.2, 8.117948717948718)","(19.0, 32.0, 30.90909090909091)","(41.0, 70.0, 65.55555555555556)","(3.8, 4.6, 4.594117647058823)","(10.0, 12.5, 12.142105263157895)","(6.0, 6.6, 6.61923076923077)","(10.0, 11.0, 10.743243243243244)"
