,Goldstar Rita,Sefton Heights,Ava Effort,Deep Value,Tiggerlong Panda,Goldstar Linda,Adobe Kid,Goldstar Spencer
12-01-2023 14:49:22.270325,"(3.5, 4.2, 4.122222222222223)","(2.05, 2.38, 2.3488311688311687)","(7.5, 13.0, 12.545454545454545)","(8.0, 13.0, 12.75)","(21.0, 60.0, 53.75)","(19.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.975000000000001)","(31.0, 70.0, 68.66666666666666)"
12-01-2023 14:49:23.404476,"(3.5, 4.3, 4.137142857142857)","(2.05, 2.38, 2.3488311688311687)","(7.5, 13.0, 12.545454545454545)","(8.0, 13.0, 12.928571428571429)","(21.0, 60.0, 56.8)","(19.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 70.0, 68.66666666666666)"
12-01-2023 14:49:24.627865,"(3.5, 4.3, 4.184615384615385)","(2.05, 2.38, 2.3488311688311687)","(7.5, 13.0, 12.545454545454545)","(8.5, 13.0, 12.9)","(21.0, 60.0, 55.86206896551724)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 70.0, 68.66666666666666)"
12-01-2023 14:49:25.843198,"(3.5, 4.3, 4.177777777777778)","(2.05, 2.38, 2.347123287671233)","(7.5, 13.0, 12.545454545454545)","(8.5, 13.0, 12.642857142857142)","(21.0, 60.0, 55.86206896551724)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.975000000000001)","(31.0, 70.0, 57.0)"
12-01-2023 14:49:26.951853,"(3.5, 4.3, 4.193548387096774)","(2.05, 2.38, 2.347123287671233)","(7.5, 13.0, 12.545454545454545)","(8.5, 13.5, 12.642857142857142)","(21.0, 60.0, 55.86206896551724)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.975000000000001)","(31.0, 70.0, 57.0)"
12-01-2023 14:49:27.978740,"(3.5, 4.3, 4.264285714285714)","(2.05, 2.38, 2.347123287671233)","(7.5, 13.0, 12.545454545454545)","(8.5, 13.5, 12.642857142857142)","(21.0, 60.0, 55.86206896551724)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 70.0, 57.0)"
12-01-2023 14:49:29.046239,"(3.5, 4.4, 4.2682926829268295)","(2.05, 2.36, 2.3335714285714286)","(7.5, 13.0, 12.545454545454545)","(8.5, 13.5, 12.552631578947368)","(21.0, 60.0, 55.86206896551724)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 70.0, 68.81818181818181)"
12-01-2023 14:49:30.198118,"(3.4, 4.4, 4.246808510638298)","(2.0, 2.34, 2.3298039215686273)","(7.5, 13.0, 12.545454545454545)","(8.0, 13.5, 12.552631578947368)","(21.0, 60.0, 55.86206896551724)","(20.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 70.0, 68.81818181818181)"
12-01-2023 14:49:31.246490,"(3.4, 4.4, 4.291666666666667)","(2.0, 2.34, 2.33)","(7.5, 13.0, 12.545454545454545)","(8.0, 13.5, 12.552631578947368)","(21.0, 60.0, 55.86206896551724)","(20.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.975000000000001)","(31.0, 70.0, 58.0)"
12-01-2023 14:49:32.229867,"(3.4, 4.4, 4.236363636363636)","(2.0, 2.34, 2.33)","(7.5, 13.0, 12.545454545454545)","(8.0, 13.5, 12.552631578947368)","(21.0, 60.0, 55.86206896551724)","(20.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.975000000000001)","(31.0, 70.0, 52.5)"
12-01-2023 14:49:33.467479,"(3.5, 4.4, 4.338461538461539)","(2.05, 2.34, 2.3247619047619046)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.3)","(26.0, 60.0, 44.57142857142857)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 85.0, 73.2)"
12-01-2023 14:49:34.660771,"(3.5, 4.4, 4.375609756097561)","(2.0, 2.34, 2.3264406779661013)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.3)","(26.0, 60.0, 53.64705882352941)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 73.2)"
12-01-2023 14:49:35.785696,"(3.5, 4.4, 4.375609756097561)","(2.0, 2.34, 2.3264406779661013)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.214285714285714)","(26.0, 60.0, 56.0)","(21.0, 27.0, 26.833333333333332)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 73.2)"
12-01-2023 14:49:36.812735,"(3.5, 4.5, 4.379310344827586)","(2.0, 2.34, 2.3247619047619046)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.214285714285714)","(26.0, 60.0, 71.55555555555556)","(21.0, 27.0, 26.357142857142858)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 78.64)"
12-01-2023 14:49:37.908688,"(3.5, 4.5, 4.4125)","(2.0, 2.34, 2.3247619047619046)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.5)","(26.0, 80.0, 73.5)","(21.0, 27.0, 26.357142857142858)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 78.45454545454545)"
12-01-2023 14:49:39.109139,"(3.5, 4.5, 4.4125)","(2.0, 2.34, 2.3247619047619046)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.2)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.357142857142858)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 78.45454545454545)"
12-01-2023 14:49:40.183541,"(3.5, 4.5, 4.4125)","(2.0, 2.34, 2.3247619047619046)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.352941176470589)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.357142857142858)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 78.45454545454545)"
12-01-2023 14:49:41.237635,"(3.5, 4.5, 4.4079999999999995)","(2.0, 2.34, 2.3247619047619046)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.5, 12.333333333333334)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.357142857142858)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 72.44444444444444)"
12-01-2023 14:49:42.313289,"(3.5, 4.5, 4.435)","(2.0, 2.36, 2.3225599999999997)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.0, 11.952380952380953)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.93125)","(31.0, 80.0, 61.81818181818181)"
12-01-2023 14:49:43.406806,"(3.5, 4.5, 4.435)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.545454545454545)","(8.5, 13.0, 12.3125)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.93125)","(31.0, 75.0, 58.95744680851064)"
12-01-2023 14:49:44.512403,"(3.5, 4.5, 4.445945945945946)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.5, 11.636363636363637)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.93125)","(31.0, 75.0, 50.125)"
12-01-2023 14:49:45.645135,"(3.5, 4.5, 4.445945945945946)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.636363636363637)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.93125)","(31.0, 65.0, 49.888888888888886)"
12-01-2023 14:49:46.612561,"(3.5, 4.5, 4.445945945945946)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 75.0, 73.5)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.93125)","(31.0, 65.0, 60.61538461538461)"
12-01-2023 14:49:47.732107,"(3.5, 4.5, 4.445945945945946)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 75.0, 60.69230769230769)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.93125)","(31.0, 65.0, 62.52173913043478)"
12-01-2023 14:49:49.062907,"(3.5, 4.5, 4.46875)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 75.0, 51.75)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 62.285714285714285)"
12-01-2023 14:49:50.215386,"(3.5, 4.5, 4.46875)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 75.0, 62.0)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.25)"
12-01-2023 14:49:51.341681,"(3.5, 4.5, 4.48)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 65.0, 62.0)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.25)"
12-01-2023 14:49:52.415966,"(3.5, 4.5, 4.48)","(2.0, 2.36, 2.3166863905325443)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 65.0, 62.0)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.25)"
12-01-2023 14:49:53.581821,"(3.5, 4.5, 4.461538461538462)","(2.0, 2.36, 2.32)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 65.0, 58.38297872340426)","(21.0, 27.0, 26.384615384615383)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 58.32432432432432)"
12-01-2023 14:49:54.709659,"(3.5, 4.5, 4.486363636363636)","(2.0, 2.34, 2.327027027027027)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 70.0, 58.38297872340426)","(21.0, 27.0, 21.142857142857142)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 55.791666666666664)"
12-01-2023 14:49:55.738656,"(3.5, 4.6, 4.517857142857142)","(2.0, 2.34, 2.3237623762376236)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 70.0, 56.6829268292683)","(21.0, 22.0, 21.75)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 58.5)"
12-01-2023 14:49:56.732886,"(3.5, 4.6, 4.479166666666667)","(2.0, 2.34, 2.3253061224489793)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 70.0, 56.6829268292683)","(21.0, 23.0, 21.4)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 58.5)"
12-01-2023 14:49:57.757865,"(3.5, 4.6, 4.479166666666667)","(2.0, 2.34, 2.3253061224489793)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.583333333333334)","(26.0, 70.0, 56.6829268292683)","(21.0, 23.0, 21.4)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:49:58.907059,"(3.5, 4.6, 4.530952380952381)","(2.0, 2.34, 2.324516129032258)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.666666666666666)","(26.0, 70.0, 47.09090909090909)","(21.0, 23.0, 21.4)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:50:00.052809,"(3.5, 4.6, 4.552727272727273)","(2.0, 2.32, 2.3036363636363633)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.666666666666666)","(26.0, 70.0, 47.09090909090909)","(21.0, 22.0, 21.571428571428573)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.75)"
12-01-2023 14:50:01.133557,"(3.5, 4.7, 4.629166666666666)","(2.0, 2.3, 2.283255813953488)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.666666666666666)","(26.0, 70.0, 57.70731707317073)","(19.0, 23.0, 21.5)","(9.0, 10.5, 9.975000000000001)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:50:02.150199,"(3.5, 4.7, 4.660526315789474)","(2.0, 2.3, 2.283255813953488)","(8.0, 13.0, 12.5)","(8.5, 12.0, 11.666666666666666)","(26.0, 70.0, 57.70731707317073)","(19.0, 23.0, 21.5)","(9.0, 10.5, 10.022727272727273)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:50:03.311794,"(3.5, 4.7, 4.682539682539683)","(2.0, 2.3, 2.282278481012658)","(8.0, 13.0, 12.523809523809524)","(8.5, 12.0, 11.814814814814815)","(26.0, 70.0, 55.4375)","(19.0, 23.0, 22.0)","(9.0, 10.5, 10.022727272727273)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:50:04.465741,"(3.5, 4.7, 4.682539682539683)","(2.0, 2.3, 2.282278481012658)","(8.0, 13.0, 12.523809523809524)","(8.5, 12.0, 11.705882352941176)","(26.0, 65.0, 56.0)","(19.0, 23.0, 22.25)","(9.0, 10.5, 9.996)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:50:05.568499,"(3.5, 4.7, 4.687058823529412)","(2.0, 2.3, 2.282278481012658)","(8.0, 13.0, 12.523809523809524)","(8.5, 12.0, 11.44)","(26.0, 60.0, 56.0)","(19.0, 23.0, 22.0)","(9.0, 10.5, 9.98846153846154)","(31.0, 65.0, 60.310344827586206)"
12-01-2023 14:50:06.704833,"(3.5, 4.7, 4.68)","(2.0, 2.3, 2.2406557377049183)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.576923076923077)","(26.0, 60.0, 56.0)","(19.0, 23.0, 22.0)","(9.0, 10.5, 10.35)","(31.0, 65.0, 61.22222222222222)"
12-01-2023 14:50:07.750036,"(3.5, 4.8, 4.746938775510204)","(2.0, 2.24, 2.2380000000000004)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.576923076923077)","(26.0, 60.0, 58.434782608695656)","(19.0, 23.0, 22.0)","(9.0, 11.0, 10.4)","(31.0, 65.0, 55.4375)"
12-01-2023 14:50:08.914904,"(3.5, 4.8, 4.7531914893617015)","(2.0, 2.28, 2.2585714285714285)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.576923076923077)","(26.0, 60.0, 58.0)","(19.0, 23.0, 22.0)","(9.0, 11.0, 10.421052631578947)","(31.0, 65.0, 56.30232558139535)"
12-01-2023 14:50:10.105739,"(3.5, 4.8, 4.7531914893617015)","(2.0, 2.28, 2.2375609756097563)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.772727272727273)","(26.0, 60.0, 56.8)","(19.0, 23.0, 22.294117647058822)","(9.0, 11.0, 10.666666666666666)","(31.0, 65.0, 60.08888888888889)"
12-01-2023 14:50:11.252786,"(3.5, 4.8, 4.757281553398058)","(2.0, 2.26, 2.2375609756097563)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.772727272727273)","(26.0, 60.0, 56.8)","(19.0, 23.0, 22.294117647058822)","(9.0, 11.0, 10.588235294117647)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:12.276239,"(3.5, 4.8, 4.757281553398058)","(2.0, 2.26, 2.2375609756097563)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.68)","(26.0, 60.0, 56.8)","(19.0, 23.0, 22.294117647058822)","(9.0, 11.0, 10.465116279069768)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:13.296282,"(3.5, 4.8, 4.757281553398058)","(2.0, 2.26, 2.2375609756097563)","(8.0, 13.0, 12.6875)","(8.5, 12.0, 11.68)","(26.0, 60.0, 56.8)","(19.0, 23.0, 22.294117647058822)","(9.0, 11.0, 10.5)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:14.485686,"(3.6, 4.8, 4.771739130434782)","(2.0, 2.24, 2.2220689655172414)","(8.5, 13.5, 12.879310344827585)","(9.0, 12.0, 11.733333333333333)","(31.0, 60.0, 56.8)","(19.0, 23.0, 22.1)","(8.5, 11.0, 10.5)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:15.654081,"(3.6, 4.8, 4.771739130434782)","(2.0, 2.24, 2.2255555555555557)","(8.5, 13.5, 12.879310344827585)","(9.0, 12.0, 11.733333333333333)","(31.0, 60.0, 56.8)","(19.0, 23.0, 21.8)","(8.5, 11.0, 10.5)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:16.774092,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.24, 2.2255555555555557)","(8.5, 13.5, 12.879310344827585)","(9.0, 12.0, 11.733333333333333)","(31.0, 60.0, 56.8)","(19.0, 23.0, 21.142857142857142)","(8.5, 11.0, 10.5)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:17.939648,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.24, 2.2180392156862747)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.0, 11.875)","(31.0, 60.0, 52.0)","(19.0, 22.0, 21.5)","(8.5, 11.0, 10.75)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:19.035795,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.24, 2.2180392156862747)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.0, 11.628571428571428)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 11.0, 10.80952380952381)","(31.0, 65.0, 64.73846153846154)"
12-01-2023 14:50:20.102608,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.22, 2.214375)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.0, 11.566666666666666)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 11.0, 10.916666666666666)","(31.0, 65.0, 62.85714285714286)"
12-01-2023 14:50:21.137754,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.22, 2.2128)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.0, 11.566666666666666)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 11.0, 11.223684210526315)","(31.0, 65.0, 58.18181818181818)"
12-01-2023 14:50:22.185196,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.22, 2.206153846153846)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.0, 11.642857142857142)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.533333333333333)","(31.0, 65.0, 55.357142857142854)"
12-01-2023 14:50:23.215755,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.2, 2.1882352941176473)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 11.941176470588236)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 12.0, 11.41025641025641)","(31.0, 65.0, 64.48484848484848)"
12-01-2023 14:50:24.252996,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.2, 2.1882352941176473)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 11.796296296296296)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.41025641025641)","(31.0, 65.0, 65.38271604938271)"
12-01-2023 14:50:25.425503,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.2, 2.1882352941176473)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 12.122641509433961)","(31.0, 60.0, 54.54545454545455)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.41025641025641)","(31.0, 70.0, 65.38271604938271)"
12-01-2023 14:50:26.582941,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.2, 2.1851428571428575)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 12.122641509433961)","(31.0, 55.0, 54.54545454545455)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.393939393939394)","(31.0, 70.0, 65.4390243902439)"
12-01-2023 14:50:27.643450,"(3.6, 4.8, 4.786792452830189)","(2.0, 2.2, 2.180246913580247)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 12.25)","(31.0, 55.0, 54.54545454545455)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.393939393939394)","(31.0, 70.0, 65.4390243902439)"
12-01-2023 14:50:28.723916,"(3.6, 4.8, 4.772881355932204)","(2.0, 2.2, 2.180246913580247)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 12.3)","(31.0, 55.0, 54.54545454545455)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.422222222222222)","(31.0, 70.0, 65.4390243902439)"
12-01-2023 14:50:29.785189,"(3.6, 4.8, 4.772881355932204)","(2.0, 2.2, 2.180246913580247)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 12.3)","(31.0, 55.0, 54.54545454545455)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.422222222222222)","(31.0, 70.0, 65.4390243902439)"
12-01-2023 14:50:30.909044,"(3.6, 4.8, 4.772881355932204)","(2.0, 2.18, 2.17952380952381)","(8.5, 13.5, 12.95945945945946)","(9.0, 12.5, 12.605263157894736)","(31.0, 55.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 11.5, 11.716981132075471)","(31.0, 70.0, 40.42857142857143)"
12-01-2023 14:50:32.007284,"(3.6, 4.8, 4.772881355932204)","(2.0, 2.2, 2.1841176470588235)","(8.5, 13.5, 12.652173913043478)","(9.0, 13.0, 12.58695652173913)","(31.0, 60.0, 57.142857142857146)","(19.0, 22.0, 21.5)","(8.5, 12.0, 11.625)","(31.0, 48.0, 40.42857142857143)"
12-01-2023 14:50:33.171324,"(3.6, 4.8, 4.772881355932204)","(2.0, 2.2, 2.1775)","(8.5, 13.0, 11.846153846153847)","(9.0, 13.0, 12.924242424242424)","(31.0, 60.0, 55.55555555555556)","(19.0, 22.0, 21.5)","(8.5, 12.0, 11.797297297297296)","(31.0, 48.0, 38.535714285714285)"
12-01-2023 14:50:34.307253,"(3.6, 4.8, 4.786)","(2.0, 2.2, 2.1763636363636367)","(8.5, 12.0, 11.846153846153847)","(9.0, 13.5, 12.958333333333334)","(31.0, 60.0, 55.55555555555556)","(19.0, 22.0, 21.5)","(8.5, 12.5, 11.866666666666667)","(31.0, 48.0, 38.535714285714285)"
12-01-2023 14:50:35.490037,"(3.6, 4.8, 4.786)","(2.0, 2.2, 2.1842424242424245)","(8.5, 12.0, 11.736842105263158)","(9.0, 13.5, 12.970588235294118)","(31.0, 60.0, 55.55555555555556)","(19.0, 22.0, 21.5)","(8.5, 12.5, 11.866666666666667)","(31.0, 48.0, 40.56140350877193)"
12-01-2023 14:50:36.710583,"(3.6, 4.8, 4.76043956043956)","(2.0, 2.2, 2.194)","(8.5, 12.0, 11.791666666666666)","(9.0, 13.5, 12.954545454545455)","(31.0, 60.0, 48.333333333333336)","(19.0, 22.0, 21.466666666666665)","(8.5, 12.5, 11.866666666666667)","(31.0, 48.0, 40.29090909090909)"
12-01-2023 14:50:37.844493,"(3.6, 4.8, 4.776470588235294)","(2.0, 2.2, 2.1933333333333334)","(8.5, 12.0, 11.791666666666666)","(9.0, 13.5, 12.954545454545455)","(31.0, 50.0, 48.333333333333336)","(19.0, 22.0, 21.157894736842106)","(8.5, 12.5, 11.986486486486486)","(31.0, 48.0, 40.666666666666664)"
12-01-2023 14:50:39.038221,"(3.7, 4.8, 4.776470588235294)","(2.0, 2.2, 2.1966666666666668)","(8.5, 12.0, 11.823529411764707)","(9.0, 13.5, 13.181818181818182)","(31.0, 50.0, 48.333333333333336)","(18.0, 22.0, 21.333333333333332)","(8.5, 12.5, 11.904761904761905)","(31.0, 46.0, 35.0)"
12-01-2023 14:50:40.213646,"(3.7, 4.9, 4.800000000000001)","(2.0, 2.18, 2.18)","(8.5, 12.0, 11.85)","(9.0, 13.5, 13.017241379310345)","(31.0, 50.0, 48.285714285714285)","(18.0, 22.0, 21.157894736842106)","(8.5, 12.5, 11.976190476190476)","(31.0, 40.0, 36.8421052631579)"
12-01-2023 14:50:41.407048,"(3.7, 4.9, 4.843283582089552)","(2.0, 2.2, 2.1715789473684213)","(8.5, 12.0, 11.791666666666666)","(9.0, 13.5, 12.961538461538462)","(31.0, 50.0, 48.285714285714285)","(18.0, 22.0, 21.157894736842106)","(8.5, 12.5, 11.944444444444445)","(31.0, 40.0, 35.333333333333336)"
12-01-2023 14:50:42.516371,"(3.7, 4.9, 4.855813953488372)","(2.0, 2.2, 2.1715789473684213)","(8.5, 12.0, 11.68421052631579)","(9.0, 13.5, 13.142857142857142)","(31.0, 50.0, 48.5)","(18.0, 22.0, 21.333333333333332)","(8.5, 12.5, 12.083333333333334)","(31.0, 38.0, 36.5)"
12-01-2023 14:50:43.672416,"(3.7, 4.5, 4.4725)","(2.0, 2.22, 2.20969696969697)","(8.5, 12.5, 11.855555555555556)","(9.0, 13.5, 13.326086956521738)","(31.0, 50.0, 51.5)","(18.0, 22.0, 22.444444444444443)","(8.5, 12.5, 12.160714285714286)","(31.0, 44.0, 40.34782608695652)"
12-01-2023 14:50:44.838941,"(3.7, 4.6, 4.537931034482758)","(2.0, 2.22, 2.2116129032258067)","(8.5, 12.5, 11.855555555555556)","(9.0, 13.5, 13.083333333333334)","(31.0, 55.0, 51.5)","(18.0, 23.0, 22.473684210526315)","(8.5, 12.5, 12.160714285714286)","(31.0, 44.0, 40.34782608695652)"
12-01-2023 14:50:46.052221,"(3.7, 4.6, 4.555)","(2.0, 2.22, 2.208695652173913)","(8.5, 12.5, 11.855555555555556)","(9.0, 13.5, 13.222222222222221)","(31.0, 55.0, 54.0)","(18.0, 23.0, 22.473684210526315)","(8.5, 12.5, 12.25)","(31.0, 44.0, 41.9)"
12-01-2023 14:50:47.173022,"(3.7, 4.6, 4.555)","(2.0, 2.22, 2.208695652173913)","(8.5, 12.5, 11.855555555555556)","(9.0, 13.5, 13.222222222222221)","(31.0, 60.0, 54.0)","(18.0, 23.0, 22.473684210526315)","(8.5, 12.5, 12.432432432432432)","(31.0, 44.0, 37.68421052631579)"
12-01-2023 14:50:48.281166,"(3.9, 4.6, 4.555)","(1.95, 2.22, 2.2062068965517243)","(8.5, 12.5, 11.855555555555556)","(9.0, 13.5, 13.166666666666666)","(31.0, 60.0, 54.0)","(17.0, 23.0, 22.473684210526315)","(9.0, 13.0, 12.5)","(31.0, 44.0, 38.8421052631579)"
12-01-2023 14:50:49.306238,"(3.9, 4.6, 4.529166666666667)","(1.95, 2.22, 2.2062068965517243)","(8.5, 12.5, 11.855555555555556)","(9.0, 13.5, 13.166666666666666)","(31.0, 60.0, 54.0)","(17.0, 23.0, 22.473684210526315)","(9.0, 13.0, 12.5)","(31.0, 42.0, 39.22222222222222)"
12-01-2023 14:50:50.455217,"(3.9, 4.6, 4.574999999999999)","(1.95, 2.22, 2.205)","(8.5, 12.5, 11.8)","(9.0, 13.5, 13.166666666666666)","(31.0, 60.0, 54.0)","(17.0, 23.0, 22.473684210526315)","(9.0, 13.0, 12.5)","(31.0, 42.0, 39.22222222222222)"
12-01-2023 14:50:51.627646,"(3.9, 4.6, 4.592307692307692)","(1.95, 2.22, 2.202)","(8.5, 12.0, 11.8)","(9.0, 13.5, 13.166666666666666)","(31.0, 60.0, 54.0)","(17.0, 23.0, 23.4)","(9.0, 13.0, 12.666666666666666)","(31.0, 42.0, 33.26315789473684)"
12-01-2023 14:50:52.783314,"(3.9, 4.3, 4.1909090909090905)","(1.95, 2.26, 2.250769230769231)","(8.5, 12.0, 11.857142857142858)","(9.0, 14.5, 13.879310344827585)","(31.0, 60.0, 54.0)","(17.0, 24.0, 23.6)","(9.0, 13.0, 12.666666666666666)","(31.0, 48.0, 42.5)"
