,Wise Counsel,Do It Right,Ocean Aura,Expelliarmus,Magic Whistle,Lets Erupt,Megami,Ran A Red Light,Belafonte Boy,Marlini,Nick Of Time,The White Witch,Vitai Lampada
14-12-2022 19:49:37.533004,"(3.5, 3.65, 3.63209549071618)","(19.0, 27.0, 26.84090909090909)","(21.0, 34.0, 31.83177570093458)","(71.0, 100.0, 96.875)","(10.0, 13.5, 13.32488986784141)","(7.5, 11.0, 10.65032679738562)","(2.3, 2.58, 2.5918791946308724)","(31.0, 48.0, 47.96491228070175)","(61.0, 95.0, 89.51612903225806)","(51.0, 70.0, 66.85393258426966)","(31.0, 55.0, 50.89655172413793)","(31.0, 46.0, 45.03030303030303)","(101.0, 720.0, 610.0)"
14-12-2022 19:49:39.091082,"(3.5, 3.7, 3.65)","(20.0, 27.0, 26.770833333333332)","(21.0, 32.0, 31.83177570093458)","(71.0, 100.0, 96.875)","(11.0, 13.5, 13.32488986784141)","(7.5, 11.0, 10.538793103448276)","(2.3, 2.6, 2.5925333333333334)","(31.0, 48.0, 47.96491228070175)","(61.0, 95.0, 89.11764705882354)","(51.0, 70.0, 66.85393258426966)","(31.0, 55.0, 50.89655172413793)","(31.0, 46.0, 45.03030303030303)","(101.0, 720.0, 615.0)"
14-12-2022 19:49:40.703995,"(3.5, 3.65, 3.6594059405940595)","(20.0, 27.0, 26.84090909090909)","(21.0, 32.0, 31.83783783783784)","(71.0, 100.0, 96.875)","(11.0, 13.5, 13.554655870445345)","(7.5, 11.0, 10.294444444444444)","(2.3, 2.6, 2.5917241379310347)","(31.0, 48.0, 47.96491228070175)","(61.0, 90.0, 87.6086956521739)","(51.0, 70.0, 65.8955223880597)","(31.0, 55.0, 50.89655172413793)","(31.0, 46.0, 45.03030303030303)","(101.0, 720.0, 630.0)"
14-12-2022 19:49:42.180973,"(3.5, 3.7, 3.6594059405940595)","(19.0, 27.0, 26.84090909090909)","(21.0, 32.0, 31.839285714285715)","(71.0, 100.0, 94.44444444444444)","(11.0, 14.0, 13.663636363636364)","(7.5, 10.5, 10.281007751937985)","(2.3, 2.6, 2.5923287671232877)","(31.0, 48.0, 47.958333333333336)","(61.0, 95.0, 87.77777777777777)","(51.0, 70.0, 65.49180327868852)","(31.0, 55.0, 50.041666666666664)","(31.0, 46.0, 45.06060606060606)","(101.0, 710.0, 580.0)"
14-12-2022 19:49:43.671644,"(3.5, 3.7, 3.6830275229357796)","(19.0, 27.0, 25.57)","(21.0, 32.0, 33.08571428571429)","(71.0, 95.0, 87.0)","(11.0, 14.0, 13.444927536231884)","(7.5, 10.5, 10.32)","(2.3, 2.6, 2.576412556053812)","(31.0, 48.0, 47.13333333333333)","(61.0, 90.0, 77.57142857142857)","(51.0, 70.0, 61.81818181818182)","(31.0, 55.0, 48.77777777777778)","(31.0, 46.0, 41.6551724137931)","(101.0, 700.0, 624.0)"
14-12-2022 19:49:45.199312,"(3.4, 3.8, 3.765447154471545)","(20.0, 26.0, 25.57)","(21.0, 34.0, 33.08571428571429)","(71.0, 95.0, 88.33333333333333)","(11.0, 13.5, 13.445086705202312)","(7.5, 10.5, 10.29535864978903)","(2.3, 2.58, 2.575974025974026)","(31.0, 48.0, 46.81818181818182)","(61.0, 80.0, 75.0)","(51.0, 65.0, 61.1764705882353)","(31.0, 55.0, 49.0)","(31.0, 42.0, 41.666666666666664)","(101.0, 700.0, 580.0)"
14-12-2022 19:49:46.778581,"(3.4, 3.8, 3.7973462002412544)","(20.0, 26.0, 25.57)","(21.0, 34.0, 33.0)","(71.0, 95.0, 86.25)","(11.0, 13.5, 13.439102564102564)","(7.5, 10.5, 10.245247148288973)","(2.3, 2.58, 2.5908088235294118)","(31.0, 48.0, 46.869565217391305)","(61.0, 80.0, 71.07142857142857)","(51.0, 65.0, 61.041666666666664)","(31.0, 50.0, 48.5)","(31.0, 42.0, 41.6875)","(101.0, 700.0, 624.0)"
14-12-2022 19:49:48.347308,"(3.4, 3.8, 3.770353982300885)","(20.0, 26.0, 25.487603305785125)","(21.0, 34.0, 33.0)","(71.0, 95.0, 88.33333333333333)","(11.0, 13.5, 13.572490706319703)","(7.5, 10.5, 10.24609375)","(2.3, 2.6, 2.5777411764705884)","(31.0, 48.0, 45.35294117647059)","(61.0, 80.0, 72.1875)","(51.0, 65.0, 57.857142857142854)","(31.0, 55.0, 49.932203389830505)","(31.0, 42.0, 41.666666666666664)","(101.0, 700.0, 624.0)"
14-12-2022 19:49:49.829349,"(3.4, 3.85, 3.770353982300885)","(20.0, 26.0, 25.487603305785125)","(21.0, 34.0, 33.00709219858156)","(71.0, 95.0, 86.66666666666667)","(11.0, 14.0, 13.587209302325581)","(7.5, 10.5, 10.236842105263158)","(2.3, 2.58, 2.5776441102756893)","(31.0, 46.0, 45.36363636363637)","(61.0, 80.0, 74.57055214723927)","(51.0, 65.0, 57.857142857142854)","(31.0, 50.0, 47.774193548387096)","(31.0, 42.0, 42.92307692307692)","(101.0, 700.0, 540.0)"
14-12-2022 19:49:51.422311,"(3.5, 3.85, 3.8141176470588234)","(19.0, 26.0, 25.504)","(21.0, 34.0, 33.00709219858156)","(71.0, 95.0, 91.42857142857143)","(11.0, 14.0, 13.42361111111111)","(7.5, 10.5, 10.225738396624472)","(2.3, 2.58, 2.577638190954774)","(31.0, 46.0, 45.333333333333336)","(61.0, 75.0, 74.3452380952381)","(51.0, 60.0, 57.857142857142854)","(31.0, 48.0, 47.774193548387096)","(31.0, 44.0, 42.81818181818182)","(101.0, 690.0, 547.8947368421052)"
14-12-2022 19:49:53.005573,"(3.5, 3.9, 3.8570588235294117)","(19.0, 26.0, 25.504)","(21.0, 34.0, 33.00709219858156)","(71.0, 95.0, 91.42857142857143)","(11.0, 13.5, 13.397058823529411)","(7.5, 10.5, 10.175879396984925)","(2.3, 2.58, 2.577680412371134)","(31.0, 46.0, 44.88235294117647)","(61.0, 75.0, 74.44055944055944)","(51.0, 60.0, 59.23076923076923)","(31.0, 48.0, 47.735849056603776)","(31.0, 44.0, 42.32258064516129)","(101.0, 690.0, 540.0)"
14-12-2022 19:49:54.574206,"(3.5, 3.9, 3.8904347826086956)","(19.0, 26.0, 25.46086956521739)","(21.0, 34.0, 33.00709219858156)","(71.0, 95.0, 91.84210526315789)","(11.0, 13.5, 13.265895953757225)","(7.5, 10.5, 10.202586206896552)","(2.3, 2.58, 2.6564350453172207)","(31.0, 46.0, 44.48275862068966)","(61.0, 75.0, 69.822695035461)","(51.0, 60.0, 56.785714285714285)","(31.0, 48.0, 47.74545454545454)","(31.0, 44.0, 42.266666666666666)","(101.0, 690.0, 540.0)"
14-12-2022 19:49:56.049669,"(3.4, 3.9, 3.8666666666666667)","(19.0, 26.0, 25.495238095238093)","(21.0, 34.0, 33.02777777777778)","(71.0, 95.0, 91.84210526315789)","(11.0, 13.5, 13.265895953757225)","(8.0, 10.5, 10.202586206896552)","(2.3, 2.68, 2.6564350453172207)","(31.0, 46.0, 44.48275862068966)","(61.0, 70.0, 69.822695035461)","(51.0, 60.0, 56.785714285714285)","(31.0, 48.0, 47.74545454545454)","(31.0, 44.0, 41.65714285714286)","(101.0, 690.0, 595.0)"
14-12-2022 19:49:57.543143,"(3.5, 3.85, 3.8163522012578617)","(19.0, 26.0, 25.31111111111111)","(21.0, 34.0, 33.0)","(71.0, 90.0, 87.14285714285714)","(11.0, 13.5, 13.104014598540147)","(7.5, 10.5, 10.146090534979423)","(2.3, 2.64, 2.6328125)","(31.0, 46.0, 45.275862068965516)","(61.0, 70.0, 74.44827586206897)","(51.0, 60.0, 55.666666666666664)","(31.0, 48.0, 47.78787878787879)","(31.0, 42.0, 41.666666666666664)","(101.0, 680.0, 595.0)"
14-12-2022 19:49:59.037215,"(3.5, 3.85, 3.819774011299435)","(20.0, 26.0, 25.340425531914892)","(21.0, 34.0, 33.014084507042256)","(71.0, 90.0, 86.52173913043478)","(11.0, 13.5, 13.109318996415771)","(7.5, 10.5, 10.05241935483871)","(2.3, 2.64, 2.6740465116279073)","(31.0, 46.0, 45.3)","(61.0, 75.0, 74.64788732394366)","(51.0, 60.0, 55.689655172413794)","(31.0, 48.0, 47.794117647058826)","(31.0, 42.0, 41.68421052631579)","(101.0, 680.0, 595.0)"
14-12-2022 19:50:00.645354,"(3.5, 3.85, 3.819774011299435)","(20.0, 26.0, 25.340425531914892)","(21.0, 34.0, 33.014084507042256)","(71.0, 90.0, 86.52173913043478)","(11.0, 13.5, 13.111313868613138)","(7.5, 10.5, 10.050607287449393)","(2.3, 2.68, 2.652727272727273)","(31.0, 46.0, 45.40845070422535)","(61.0, 75.0, 74.64539007092199)","(51.0, 60.0, 58.786127167630056)","(31.0, 48.0, 47.78125)","(31.0, 42.0, 41.68421052631579)","(101.0, 680.0, 584.0)"
14-12-2022 19:50:02.383945,"(3.4, 3.85, 3.821195652173913)","(20.0, 25.0, 24.835051546391753)","(21.0, 34.0, 31.384615384615383)","(71.0, 90.0, 81.66666666666667)","(11.0, 13.5, 13.134812286689419)","(7.5, 10.5, 10.098880597014926)","(2.35, 2.66, 2.6344615384615384)","(31.0, 46.0, 45.785714285714285)","(61.0, 75.0, 74.64539007092199)","(51.0, 60.0, 54.58646616541353)","(31.0, 48.0, 47.83870967741935)","(31.0, 42.0, 41.68421052631579)","(101.0, 680.0, 537.6470588235294)"
14-12-2022 19:50:04.006257,"(3.4, 3.85, 3.787874251497006)","(20.0, 25.0, 24.966666666666665)","(21.0, 34.0, 31.043478260869566)","(71.0, 90.0, 82.6923076923077)","(11.0, 13.5, 13.085271317829458)","(7.5, 10.5, 10.10909090909091)","(2.35, 2.64, 2.6837597911227156)","(31.0, 46.0, 45.96296296296296)","(61.0, 75.0, 74.64788732394366)","(51.0, 55.0, 54.57692307692308)","(31.0, 48.0, 48.57142857142857)","(31.0, 42.0, 41.714285714285715)","(101.0, 670.0, 538.75)"
14-12-2022 19:50:05.608279,"(3.4, 3.8, 3.8027027027027027)","(20.0, 25.0, 24.932038834951456)","(21.0, 32.0, 31.266666666666666)","(61.0, 85.0, 82.0)","(11.0, 13.5, 13.085271317829458)","(7.5, 10.5, 10.101851851851851)","(2.35, 2.7, 2.6530097087378643)","(31.0, 46.0, 45.96296296296296)","(61.0, 75.0, 74.65034965034965)","(51.0, 55.0, 54.57692307692308)","(31.0, 50.0, 49.54545454545455)","(31.0, 42.0, 41.707317073170735)","(101.0, 670.0, 538.75)"
14-12-2022 19:50:07.281418,"(3.4, 3.85, 3.8027027027027027)","(20.0, 25.0, 24.932038834951456)","(21.0, 32.0, 31.266666666666666)","(61.0, 85.0, 82.0)","(11.0, 13.5, 13.198581560283689)","(8.0, 10.5, 10.125435540069686)","(2.35, 2.66, 2.6535135135135137)","(31.0, 46.0, 45.92727272727273)","(61.0, 75.0, 71.25)","(51.0, 55.0, 53.91891891891892)","(31.0, 50.0, 49.78947368421053)","(31.0, 42.0, 41.891891891891895)","(101.0, 670.0, 538.75)"
14-12-2022 19:50:08.997162,"(3.4, 3.85, 3.816824644549763)","(20.0, 25.0, 24.773333333333333)","(21.0, 32.0, 31.25)","(61.0, 85.0, 78.82352941176471)","(11.0, 13.5, 13.154471544715447)","(7.5, 10.5, 10.129179331306991)","(2.35, 2.66, 2.6466153846153846)","(31.0, 46.0, 45.388888888888886)","(61.0, 75.0, 70.45454545454545)","(51.0, 55.0, 55.0)","(31.0, 50.0, 48.56521739130435)","(31.0, 42.0, 41.29824561403509)","(101.0, 670.0, 538.75)"
14-12-2022 19:50:10.584494,"(3.4, 3.85, 3.8866666666666667)","(20.0, 25.0, 24.776315789473685)","(21.0, 32.0, 30.105263157894736)","(61.0, 80.0, 79.52380952380952)","(11.0, 13.5, 13.276729559748428)","(7.5, 10.5, 10.109375)","(2.35, 2.66, 2.6377848101265826)","(31.0, 46.0, 45.397260273972606)","(61.0, 75.0, 70.45454545454545)","(51.0, 60.0, 55.08196721311475)","(31.0, 50.0, 48.59574468085106)","(31.0, 42.0, 41.310344827586206)","(101.0, 670.0, 520.0)"
14-12-2022 19:50:12.320462,"(3.4, 3.9, 3.886244541484716)","(20.0, 25.0, 24.773333333333333)","(21.0, 32.0, 30.734939759036145)","(61.0, 80.0, 77.14285714285714)","(11.0, 13.5, 13.253472222222221)","(7.5, 10.5, 10.094936708860759)","(2.35, 2.64, 2.63758389261745)","(31.0, 46.0, 45.343283582089555)","(61.0, 75.0, 70.45454545454545)","(51.0, 60.0, 54.18918918918919)","(31.0, 50.0, 48.57142857142857)","(31.0, 42.0, 41.310344827586206)","(101.0, 670.0, 422.94117647058823)"
14-12-2022 19:50:14.012159,"(3.4, 3.9, 3.888036809815951)","(20.0, 25.0, 24.760563380281692)","(21.0, 32.0, 30.582417582417584)","(71.0, 80.0, 78.94736842105263)","(11.0, 13.5, 13.22875816993464)","(8.0, 10.5, 10.100346020761245)","(2.35, 2.64, 2.6281693121693124)","(31.0, 46.0, 45.343283582089555)","(61.0, 75.0, 70.45454545454545)","(51.0, 55.0, 54.18918918918919)","(31.0, 50.0, 48.57142857142857)","(31.0, 42.0, 41.310344827586206)","(101.0, 670.0, 422.5)"
14-12-2022 19:50:15.690757,"(3.4, 3.9, 3.8445121951219514)","(20.0, 25.0, 24.840336134453782)","(21.0, 32.0, 29.653333333333332)","(71.0, 80.0, 76.11111111111111)","(11.0, 13.5, 13.03125)","(8.0, 10.5, 10.072222222222223)","(2.35, 2.64, 2.617090163934426)","(31.0, 46.0, 45.80769230769231)","(61.0, 75.0, 74.58041958041959)","(51.0, 55.0, 54.85294117647059)","(31.0, 50.0, 48.73913043478261)","(31.0, 42.0, 41.80952380952381)","(101.0, 670.0, 441.53846153846155)"
14-12-2022 19:50:17.415897,"(3.4, 3.85, 3.8445121951219514)","(20.0, 26.0, 24.840336134453782)","(21.0, 30.0, 29.704545454545453)","(61.0, 85.0, 76.11111111111111)","(11.0, 13.5, 13.07943925233645)","(8.0, 10.5, 10.069029850746269)","(2.35, 2.64, 2.637241379310345)","(31.0, 46.0, 45.56666666666667)","(61.0, 75.0, 74.51388888888889)","(51.0, 55.0, 54.85294117647059)","(31.0, 50.0, 48.87179487179487)","(31.0, 42.0, 41.55102040816327)","(101.0, 670.0, 431.6666666666667)"
14-12-2022 19:50:19.026367,"(3.4, 3.85, 3.832098765432099)","(20.0, 26.0, 24.859504132231404)","(21.0, 30.0, 29.707865168539325)","(61.0, 85.0, 76.94444444444444)","(11.0, 13.5, 13.090909090909092)","(8.0, 10.5, 10.067307692307692)","(2.35, 2.64, 2.654496644295302)","(31.0, 46.0, 45.2972972972973)","(61.0, 75.0, 74.19463087248322)","(51.0, 55.0, 54.85294117647059)","(31.0, 50.0, 48.9)","(31.0, 42.0, 41.56)","(101.0, 670.0, 431.6666666666667)"
14-12-2022 19:50:20.675318,"(3.4, 3.85, 3.832098765432099)","(20.0, 26.0, 24.859504132231404)","(21.0, 30.0, 29.707865168539325)","(61.0, 80.0, 76.94444444444444)","(11.0, 13.5, 13.090909090909092)","(8.0, 10.5, 10.067307692307692)","(2.35, 2.66, 2.654496644295302)","(31.0, 46.0, 45.2972972972973)","(61.0, 75.0, 74.19463087248322)","(51.0, 55.0, 54.85294117647059)","(31.0, 50.0, 48.926829268292686)","(31.0, 42.0, 41.625)","(101.0, 670.0, 431.6666666666667)"
14-12-2022 19:50:22.353554,"(3.4, 3.85, 3.831877729257642)","(20.0, 26.0, 24.913385826771652)","(21.0, 30.0, 30.73394495412844)","(61.0, 80.0, 75.35714285714286)","(11.0, 13.5, 13.237179487179487)","(8.0, 10.5, 10.0817843866171)","(2.35, 2.66, 2.6573333333333333)","(31.0, 46.0, 45.352112676056336)","(61.0, 75.0, 70.71428571428571)","(51.0, 55.0, 54.666666666666664)","(31.0, 50.0, 48.926829268292686)","(31.0, 42.0, 41.625)","(101.0, 670.0, 431.6666666666667)"
14-12-2022 19:50:23.968775,"(3.4, 3.85, 3.8316326530612246)","(20.0, 26.0, 24.954545454545453)","(21.0, 32.0, 30.516129032258064)","(61.0, 80.0, 75.35714285714286)","(11.0, 13.5, 13.245341614906833)","(8.0, 10.5, 10.092391304347826)","(2.35, 2.66, 2.6544444444444446)","(31.0, 46.0, 45.391304347826086)","(61.0, 75.0, 71.0)","(51.0, 55.0, 54.827586206896555)","(31.0, 50.0, 48.95238095238095)","(31.0, 42.0, 41.69565217391305)","(101.0, 670.0, 458.46153846153845)"
14-12-2022 19:50:25.618708,"(3.4, 3.85, 3.795945945945946)","(20.0, 26.0, 25.028169014084508)","(21.0, 32.0, 29.53191489361702)","(61.0, 80.0, 72.46153846153847)","(11.0, 13.5, 13.248466257668712)","(8.0, 10.5, 10.117241379310345)","(2.35, 2.66, 2.648780487804878)","(31.0, 46.0, 45.0989010989011)","(61.0, 75.0, 71.47058823529412)","(51.0, 55.0, 51.0)","(31.0, 50.0, 49.04761904761905)","(31.0, 42.0, 41.78260869565217)","(101.0, 670.0, 450.0)"
14-12-2022 19:50:27.341962,"(3.4, 3.85, 3.822972972972973)","(19.0, 26.0, 25.028169014084508)","(21.0, 30.0, 29.448979591836736)","(61.0, 80.0, 72.57575757575758)","(11.0, 13.5, 13.244827586206897)","(8.0, 10.5, 10.124161073825503)","(2.35, 2.66, 2.6500719424460435)","(31.0, 46.0, 45.111111111111114)","(61.0, 75.0, 71.66666666666667)","(41.0, 55.0, 51.42857142857143)","(31.0, 50.0, 49.073170731707314)","(31.0, 42.0, 41.82222222222222)","(101.0, 670.0, 450.0)"
14-12-2022 19:50:28.995201,"(3.4, 3.85, 3.8343396226415094)","(19.0, 26.0, 25.16867469879518)","(21.0, 30.0, 29.513513513513512)","(61.0, 80.0, 73.09859154929578)","(11.0, 13.5, 13.36096256684492)","(8.0, 10.5, 10.164670658682635)","(2.35, 2.66, 2.6479629629629633)","(31.0, 46.0, 45.183673469387756)","(61.0, 75.0, 72.5)","(41.0, 55.0, 51.42857142857143)","(31.0, 50.0, 49.224489795918366)","(31.0, 44.0, 42.48275862068966)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:30.639910,"(3.4, 3.85, 3.83003300330033)","(19.0, 26.0, 25.041666666666668)","(21.0, 30.0, 29.526315789473685)","(61.0, 80.0, 73.14285714285714)","(11.0, 13.5, 13.340490797546012)","(8.0, 10.5, 10.122895622895623)","(2.35, 2.66, 2.6319354838709677)","(31.0, 46.0, 45.148936170212764)","(61.0, 75.0, 72.5)","(41.0, 55.0, 51.42857142857143)","(31.0, 50.0, 49.224489795918366)","(31.0, 44.0, 42.625)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:32.330394,"(3.4, 3.9, 3.86006600660066)","(19.0, 26.0, 24.985507246376812)","(21.0, 30.0, 29.593984962406015)","(61.0, 80.0, 73.2394366197183)","(11.0, 13.5, 13.343373493975903)","(8.0, 10.5, 10.081521739130435)","(2.35, 2.64, 2.622588235294118)","(31.0, 46.0, 45.120879120879124)","(61.0, 75.0, 72.5)","(41.0, 55.0, 51.42857142857143)","(31.0, 50.0, 49.24)","(31.0, 44.0, 42.666666666666664)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:33.952368,"(3.4, 3.9, 3.8806878306878305)","(19.0, 26.0, 24.855263157894736)","(21.0, 30.0, 29.658333333333335)","(61.0, 80.0, 73.33333333333333)","(11.0, 13.5, 13.353896103896105)","(8.0, 10.5, 10.153256704980842)","(2.35, 2.64, 2.6083462532299744)","(31.0, 46.0, 45.146067415730336)","(61.0, 75.0, 73.16666666666667)","(41.0, 55.0, 50.96774193548387)","(31.0, 50.0, 49.37037037037037)","(31.0, 44.0, 42.74285714285714)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:35.529759,"(3.4, 3.9, 3.8838495575221237)","(19.0, 25.0, 24.75257731958763)","(21.0, 30.0, 29.674603174603174)","(61.0, 80.0, 74.39393939393939)","(11.0, 13.5, 13.366071428571429)","(8.0, 10.5, 10.150735294117647)","(2.35, 2.62, 2.623914373088685)","(31.0, 46.0, 45.191489361702125)","(61.0, 75.0, 73.38235294117646)","(41.0, 55.0, 50.857142857142854)","(31.0, 50.0, 49.41379310344828)","(31.0, 44.0, 42.81818181818182)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:37.120112,"(3.4, 3.9, 3.8838495575221237)","(19.0, 25.0, 24.897959183673468)","(21.0, 30.0, 29.68702290076336)","(61.0, 75.0, 74.40860215053763)","(11.0, 13.5, 13.384615384615385)","(8.0, 10.5, 10.191558441558442)","(2.35, 2.64, 2.6150170648464166)","(31.0, 46.0, 45.254901960784316)","(61.0, 75.0, 73.58974358974359)","(41.0, 55.0, 50.38636363636363)","(31.0, 50.0, 49.484848484848484)","(31.0, 44.0, 43.0188679245283)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:38.801618,"(3.4, 3.9, 3.8944043321299637)","(20.0, 25.0, 24.897959183673468)","(21.0, 30.0, 29.674603174603174)","(61.0, 80.0, 74.40860215053763)","(11.0, 13.5, 13.3828125)","(8.0, 10.5, 10.191558441558442)","(2.35, 2.62, 2.61195219123506)","(31.0, 46.0, 45.254901960784316)","(61.0, 75.0, 73.58974358974359)","(41.0, 55.0, 49.029411764705884)","(31.0, 50.0, 49.484848484848484)","(31.0, 44.0, 42.916666666666664)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:40.682066,"(3.4, 3.95, 3.908353510895884)","(20.0, 26.0, 25.093167701863354)","(21.0, 30.0, 29.674603174603174)","(61.0, 80.0, 74.40860215053763)","(11.0, 13.5, 13.3828125)","(8.0, 10.5, 10.184385382059801)","(2.35, 2.62, 2.6131944444444444)","(31.0, 46.0, 45.254901960784316)","(61.0, 75.0, 73.58974358974359)","(41.0, 55.0, 46.84375)","(31.0, 50.0, 49.484848484848484)","(31.0, 44.0, 42.916666666666664)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:42.413305,"(3.4, 3.95, 3.9121019108280253)","(20.0, 26.0, 26.137254901960784)","(21.0, 30.0, 29.615942028985508)","(61.0, 80.0, 73.72727272727273)","(11.0, 13.5, 13.380829015544041)","(8.0, 10.5, 10.178445229681978)","(2.35, 2.62, 2.614342629482072)","(31.0, 46.0, 45.254901960784316)","(61.0, 75.0, 73.58974358974359)","(41.0, 55.0, 48.0)","(31.0, 50.0, 49.484848484848484)","(31.0, 44.0, 42.81818181818182)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:44.013173,"(3.4, 3.95, 3.914792899408284)","(20.0, 27.0, 25.652173913043477)","(21.0, 30.0, 29.62142857142857)","(61.0, 80.0, 73.72727272727273)","(11.0, 13.5, 13.38265306122449)","(8.0, 10.5, 10.172661870503598)","(2.35, 2.62, 2.617368421052632)","(31.0, 46.0, 45.262135922330096)","(61.0, 75.0, 73.625)","(41.0, 50.0, 46.38095238095238)","(31.0, 50.0, 49.492537313432834)","(31.0, 44.0, 42.84444444444444)","(101.0, 670.0, 459.1666666666667)"
14-12-2022 19:50:45.653135,"(3.4, 3.95, 3.914792899408284)","(20.0, 26.0, 25.652173913043477)","(21.0, 30.0, 29.62142857142857)","(61.0, 80.0, 73.72727272727273)","(11.0, 13.5, 13.38265306122449)","(8.0, 10.5, 10.187943262411348)","(2.35, 2.64, 2.6159036144578316)","(31.0, 46.0, 45.262135922330096)","(61.0, 75.0, 73.625)","(41.0, 50.0, 46.8)","(31.0, 50.0, 49.492537313432834)","(31.0, 44.0, 42.84444444444444)","(101.0, 670.0, 513.3333333333334)"
14-12-2022 19:50:47.349469,"(3.4, 3.95, 3.9043307086614174)","(20.0, 26.0, 25.652173913043477)","(21.0, 30.0, 29.62142857142857)","(61.0, 80.0, 73.72727272727273)","(11.0, 13.5, 13.38265306122449)","(8.0, 10.5, 10.187943262411348)","(2.4, 2.62, 2.6101742160278745)","(31.0, 46.0, 45.262135922330096)","(61.0, 75.0, 73.625)","(41.0, 48.0, 46.8)","(31.0, 50.0, 49.492537313432834)","(31.0, 44.0, 42.84444444444444)","(101.0, 660.0, 520.0)"
14-12-2022 19:50:49.016255,"(3.4, 3.95, 3.9127016129032257)","(20.0, 27.0, 25.483870967741936)","(21.0, 30.0, 29.728476821192054)","(61.0, 80.0, 73.6697247706422)","(11.0, 13.5, 13.38265306122449)","(8.0, 10.5, 10.420454545454545)","(2.4, 2.62, 2.5869871794871795)","(31.0, 46.0, 45.262135922330096)","(61.0, 75.0, 73.625)","(41.0, 48.0, 45.333333333333336)","(31.0, 50.0, 49.492537313432834)","(31.0, 44.0, 42.93877551020408)","(101.0, 660.0, 520.0)"
14-12-2022 19:50:50.629395,"(3.4, 3.95, 3.9127016129032257)","(20.0, 27.0, 25.483870967741936)","(21.0, 30.0, 29.728476821192054)","(61.0, 80.0, 73.6697247706422)","(11.0, 13.5, 13.483870967741936)","(8.0, 10.5, 10.420454545454545)","(2.4, 2.6, 2.586791277258567)","(31.0, 46.0, 45.262135922330096)","(61.0, 75.0, 73.625)","(41.0, 48.0, 44.15)","(31.0, 50.0, 49.492537313432834)","(31.0, 44.0, 42.93877551020408)","(101.0, 660.0, 520.0)"
14-12-2022 19:50:52.369829,"(3.4, 3.95, 3.9092682926829267)","(20.0, 27.0, 25.483870967741936)","(21.0, 30.0, 30.0)","(61.0, 80.0, 73.6697247706422)","(11.0, 13.5, 13.621495327102803)","(8.0, 10.5, 10.368159203980099)","(2.4, 2.6, 2.589832134292566)","(31.0, 46.0, 45.262135922330096)","(61.0, 75.0, 73.625)","(41.0, 46.0, 44.15)","(31.0, 50.0, 49.492537313432834)","(31.0, 44.0, 42.93877551020408)","(101.0, 660.0, 520.0)"
14-12-2022 19:50:53.959838,"(3.4, 3.95, 3.9011718749999997)","(20.0, 27.0, 25.553846153846155)","(21.0, 32.0, 30.641509433962263)","(61.0, 80.0, 73.72727272727273)","(11.0, 14.0, 13.599009900990099)","(8.0, 10.5, 10.322916666666666)","(2.4, 2.6, 2.584819944598338)","(31.0, 46.0, 45.27619047619048)","(61.0, 75.0, 73.65853658536585)","(41.0, 46.0, 44.19047619047619)","(31.0, 50.0, 49.5)","(31.0, 44.0, 42.96)","(101.0, 660.0, 520.0)"
14-12-2022 19:50:55.591731,"(3.4, 3.95, 3.9011718749999997)","(20.0, 27.0, 25.65714285714286)","(21.0, 32.0, 30.641509433962263)","(61.0, 80.0, 73.72727272727273)","(11.0, 14.0, 13.585324232081911)","(8.0, 10.5, 10.322916666666666)","(2.35, 2.6, 2.584819944598338)","(31.0, 46.0, 45.27619047619048)","(61.0, 75.0, 73.65853658536585)","(41.0, 46.0, 44.19047619047619)","(31.0, 50.0, 49.5)","(31.0, 44.0, 42.96)","(101.0, 660.0, 520.0)"
14-12-2022 19:50:57.158622,"(3.4, 3.95, 3.9275303643724695)","(20.0, 27.0, 25.65714285714286)","(21.0, 32.0, 30.641509433962263)","(61.0, 80.0, 73.72727272727273)","(11.0, 14.0, 13.548327137546469)","(8.0, 10.5, 10.331196581196581)","(2.35, 2.6, 2.5874468085106384)","(31.0, 46.0, 45.27619047619048)","(61.0, 75.0, 73.65853658536585)","(41.0, 46.0, 44.19047619047619)","(31.0, 50.0, 49.5)","(31.0, 44.0, 42.96)","(101.0, 660.0, 520.0)"
