,Rebel Boom,Chatty Mavis,Barbaras Angel,Off Grid,Goldstar Justice,Romeo,Maccys Girl,Regal Birdie
08-12-2022 13:42:18.895235,"(26.0, 250.0, 65.0909090909091)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 38.888888888888886)","(14.0, 32.0, 28.75)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 13.600000000000001)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:20.145193,"(26.0, 250.0, 143.42105263157896)","(1.95, 3.1, 2.977777777777778)","(15.0, 70.0, 58.900000000000006)","(14.0, 32.0, 30.227272727272727)","(41.0, 340.0, 250.0)","(16.0, 80.0, 76.9047619047619)","(6.5, 15.0, 14.236363636363636)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:21.320231,"(26.0, 250.0, 180.17241379310346)","(1.95, 3.1, 2.977777777777778)","(15.0, 70.0, 58.900000000000006)","(14.0, 32.0, 22.5)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 13.600000000000001)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:22.495766,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.977777777777778)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 14.2)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:23.581373,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.88)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 13.566666666666666)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:24.718204,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 42.0)","(14.0, 32.0, 22.5)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 14.218181818181819)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:25.859657,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 51.5)","(14.0, 32.0, 22.5)","(41.0, 340.0, 250.0)","(16.0, 80.0, 76.9047619047619)","(6.5, 15.0, 12.95)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:27.030312,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.88)","(15.0, 70.0, 51.5)","(14.0, 32.0, 22.5)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 12.95)","(2.6, 4.3, 3.362857142857143)"
08-12-2022 13:42:28.234191,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.88)","(15.0, 70.0, 46.45833333333333)","(14.0, 32.0, 22.5)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 12.95)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:29.373178,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 55.26315789473684)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 13.666666666666666)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:30.492771,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 13.666666666666666)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:31.551487,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 13.666666666666666)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:32.641239,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.583333333333336)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 11.0)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:33.662265,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.583333333333336)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:34.684535,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:35.749857,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 74.04545454545453)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:36.870650,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:37.992811,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:39.072753,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:40.177771,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.583333333333336)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:41.303920,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:42.466774,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:43.582669,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 11.1)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:44.679901,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 52.96875)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 72.77777777777777)","(6.5, 15.0, 10.8)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:45.759002,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 10.8)","(2.6, 4.3, 3.275)"
08-12-2022 13:42:46.877213,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 51.833333333333336)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.6500000000000004)"
08-12-2022 13:42:47.927064,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 51.833333333333336)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.6500000000000004)"
08-12-2022 13:42:49.050181,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 51.833333333333336)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 13.828571428571427)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:42:50.118176,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 51.833333333333336)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 13.828571428571427)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:42:51.146614,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 70.0)","(16.0, 80.0, 72.72222222222223)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:42:52.188231,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:42:53.251294,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 205.0)","(16.0, 80.0, 74.0909090909091)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:42:54.315643,"(26.0, 250.0, 48.4)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.0)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:42:55.461004,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 100.0)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:42:56.617623,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 100.0)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:42:57.738920,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.0)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:42:58.917278,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.0)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:00.042420,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 100.0)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:01.116429,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 100.0)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:02.394983,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 100.0)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:03.419399,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.6500000000000004)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 30.272727272727273)","(41.0, 340.0, 292.0)","(16.0, 80.0, 67.2)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:04.441238,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.9767441860465116)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 30.31818181818182)","(41.0, 340.0, 292.0)","(16.0, 80.0, 67.2)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:05.486741,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.9767441860465116)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 30.31818181818182)","(41.0, 340.0, 292.0)","(16.0, 80.0, 67.2)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:06.596228,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.9767441860465116)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 30.31818181818182)","(41.0, 340.0, 101.6)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:07.637433,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 101.6)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:08.723202,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 101.6)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:09.771836,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 101.6)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:11.005115,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:12.153183,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:13.234578,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.6)","(41.0, 340.0, 101.6)","(16.0, 80.0, 53.125)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:14.275448,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 101.6)","(16.0, 80.0, 52.70833333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:15.336751,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 101.6)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:16.529207,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:17.632158,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.88)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.666666666666664)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:18.814784,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.88)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 101.6)","(16.0, 80.0, 52.70833333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:19.869804,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.88)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.4)","(41.0, 340.0, 101.6)","(16.0, 80.0, 52.70833333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:20.945197,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.833333333333332)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.33333333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:22.444078,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.33333333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:23.521911,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 28.916666666666668)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 58.33333333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:24.721349,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 52.70833333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:25.833892,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 52.70833333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:26.871769,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 23.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 58.33333333333333)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:28.028771,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:29.091388,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 54.80769230769231)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:30.055788,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.9767441860465116)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 54.80769230769231)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:31.034873,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.9767441860465116)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(16.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:32.100914,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:33.115374,"(26.0, 250.0, 70.8)","(1.95, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 260.5333333333333)","(16.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:34.174444,"(26.0, 250.0, 70.8)","(1.9, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:35.257902,"(26.0, 250.0, 70.8)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(17.0, 80.0, 54.80769230769231)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:36.302982,"(26.0, 250.0, 70.8)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 101.6)","(17.0, 80.0, 54.80769230769231)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.71875)"
08-12-2022 13:43:37.339478,"(26.0, 250.0, 70.8)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 20.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:38.420134,"(26.0, 250.0, 70.8)","(1.9, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.0, 10.899999999999999)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:39.516940,"(26.0, 250.0, 70.8)","(1.9, 3.1, 2.56)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 24.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.0, 9.7)","(2.6, 4.2, 3.8200000000000003)"
08-12-2022 13:43:40.535075,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 101.6)","(17.0, 80.0, 54.80769230769231)","(6.5, 15.5, 9.7)","(2.6, 4.2, 3.4443478260869567)"
08-12-2022 13:43:41.646167,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 101.6)","(17.0, 80.0, 54.80769230769231)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:42.767955,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:43.819407,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.8791666666666664)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 292.32)","(17.0, 80.0, 67.5)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:44.844358,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.4833333333333334)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 292.32)","(17.0, 80.0, 67.5)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:46.097176,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.88)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:47.232476,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.977777777777778)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 101.6)","(17.0, 80.0, 54.80769230769231)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:48.385326,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.977777777777778)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 101.6)","(17.0, 80.0, 54.80769230769231)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:49.606658,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.88)","(15.0, 70.0, 21.11111111111111)","(14.0, 32.0, 24.0)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.5, 9.7)","(2.6, 4.3, 3.4443478260869567)"
08-12-2022 13:43:50.837139,"(26.0, 280.0, 153.0)","(1.9, 3.1, 2.4833333333333334)","(15.0, 70.0, 24.166666666666664)","(14.0, 32.0, 25.200000000000003)","(41.0, 340.0, 260.5333333333333)","(17.0, 80.0, 59.6875)","(6.5, 15.5, 12.6)","(2.6, 4.3, 3.4443478260869567)"
