,Henty,California Longbow,Champions League,Rura Penthe,Blazing Rebel,Concentric,Cable Dancer,Bishop Rock
08-01-2023 14:27:17.450282,"(5.5, 6.6, 6.584615384615384)","(13.0, 17.5, 17.1875)","(1.9, 2.18, 2.1722297297297297)","(6.0, 6.8, 6.76140350877193)","(17.0, 25.0, 24.076923076923077)","(8.5, 12.0, 11.679611650485437)","(17.0, 22.0, 21.5)","(101.0, 220.0, 210.0)"
08-01-2023 14:27:18.584048,"(5.5, 6.6, 6.548484848484848)","(13.0, 17.5, 17.1875)","(1.9, 2.18, 2.1718620689655173)","(6.0, 6.8, 6.76140350877193)","(17.0, 25.0, 24.076923076923077)","(8.5, 12.0, 11.71551724137931)","(17.0, 22.0, 21.386363636363637)","(101.0, 220.0, 210.0)"
08-01-2023 14:27:19.696682,"(5.5, 6.6, 6.548484848484848)","(13.0, 17.5, 17.125)","(1.9, 2.18, 2.1717543859649124)","(6.0, 6.8, 6.854054054054054)","(17.0, 25.0, 24.294117647058822)","(8.5, 12.0, 11.71551724137931)","(17.0, 22.0, 21.181818181818183)","(101.0, 220.0, 210.0)"
08-01-2023 14:27:20.800771,"(5.5, 6.6, 6.517073170731707)","(13.0, 17.5, 17.125)","(1.9, 2.18, 2.170485436893204)","(6.0, 7.0, 6.854054054054054)","(17.0, 25.0, 24.36842105263158)","(8.5, 12.0, 11.695852534562212)","(17.0, 22.0, 21.181818181818183)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:21.820612,"(5.5, 6.6, 6.514285714285714)","(13.0, 17.5, 17.125)","(1.9, 2.16, 2.154235294117647)","(6.0, 7.0, 6.854054054054054)","(17.0, 25.0, 24.36842105263158)","(8.5, 12.0, 11.726141078838173)","(17.0, 22.0, 21.181818181818183)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:22.862352,"(5.5, 6.6, 6.514285714285714)","(13.0, 17.5, 17.125)","(1.9, 2.16, 2.1522680412371136)","(6.0, 7.0, 6.752380952380952)","(17.0, 25.0, 24.4375)","(8.5, 12.0, 11.767326732673267)","(17.0, 22.0, 21.129032258064516)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:23.974391,"(5.5, 6.6, 6.557142857142857)","(13.0, 17.5, 17.23076923076923)","(1.9, 2.16, 2.1511214953271027)","(6.0, 6.8, 6.7615384615384615)","(17.0, 25.0, 24.4375)","(8.5, 12.0, 11.772727272727273)","(17.0, 22.0, 21.129032258064516)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:25.069477,"(5.5, 6.6, 6.557142857142857)","(13.0, 17.5, 17.076923076923077)","(1.9, 2.16, 2.1511214953271027)","(6.0, 6.8, 6.7615384615384615)","(17.0, 25.0, 24.4375)","(8.5, 12.0, 11.823809523809524)","(17.0, 22.0, 21.129032258064516)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:26.241718,"(5.5, 6.6, 6.557142857142857)","(13.0, 17.5, 17.068181818181817)","(1.9, 2.16, 2.139382716049383)","(6.0, 7.0, 6.86875)","(17.0, 25.0, 24.357142857142858)","(8.5, 12.0, 11.804347826086957)","(17.0, 22.0, 21.341463414634145)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:27.382122,"(5.5, 6.6, 6.557142857142857)","(13.0, 17.5, 17.068181818181817)","(1.9, 2.14, 2.139382716049383)","(6.0, 7.0, 6.864516129032258)","(17.0, 25.0, 24.357142857142858)","(8.5, 12.0, 11.804347826086957)","(17.0, 22.0, 21.341463414634145)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:28.490016,"(5.5, 6.6, 6.557142857142857)","(13.0, 17.5, 17.142857142857142)","(1.9, 2.14, 2.1302473498233216)","(6.0, 7.0, 6.864516129032258)","(17.0, 25.0, 24.4375)","(8.5, 12.0, 11.804347826086957)","(17.0, 22.0, 21.341463414634145)","(101.0, 230.0, 210.0)"
08-01-2023 14:27:29.612467,"(5.5, 6.6, 6.557142857142857)","(13.0, 17.5, 17.3)","(1.9, 2.14, 2.124487427466151)","(6.0, 7.0, 6.864516129032258)","(17.0, 25.0, 24.4375)","(8.5, 12.0, 11.804347826086957)","(17.0, 22.0, 21.341463414634145)","(101.0, 230.0, 222.5)"
08-01-2023 14:27:30.711834,"(5.5, 6.6, 6.556363636363637)","(13.0, 17.5, 17.34090909090909)","(1.9, 2.14, 2.121570996978852)","(6.0, 7.0, 6.868965517241379)","(17.0, 25.0, 25.307692307692307)","(8.5, 12.0, 11.865168539325843)","(17.0, 22.0, 21.4375)","(101.0, 230.0, 225.71428571428572)"
08-01-2023 14:27:31.795658,"(5.5, 6.4, 6.386776859504133)","(13.0, 18.0, 17.60576923076923)","(1.9, 2.12, 2.11188679245283)","(6.0, 7.2, 7.056716417910448)","(17.0, 26.0, 25.285714285714285)","(8.5, 12.0, 11.87012987012987)","(17.0, 22.0, 21.42)","(101.0, 230.0, 222.5)"
08-01-2023 14:27:32.842676,"(5.5, 6.4, 6.390625)","(13.0, 18.0, 17.59)","(1.9, 2.12, 2.11188679245283)","(6.0, 7.2, 7.0285714285714285)","(17.0, 26.0, 25.285714285714285)","(8.5, 12.0, 11.96875)","(17.0, 22.0, 21.42)","(101.0, 230.0, 222.5)"
08-01-2023 14:27:33.888318,"(5.5, 6.4, 6.367123287671233)","(13.0, 18.0, 17.62727272727273)","(1.9, 2.12, 2.1029659318637277)","(6.0, 7.2, 6.857142857142857)","(17.0, 26.0, 25.285714285714285)","(8.5, 12.5, 11.963917525773196)","(17.0, 22.0, 21.42)","(101.0, 230.0, 222.5)"
08-01-2023 14:27:34.930531,"(5.5, 6.4, 6.317874396135266)","(13.0, 18.0, 17.62727272727273)","(1.9, 2.12, 2.1028571428571428)","(6.0, 7.2, 7.071428571428571)","(17.0, 26.0, 25.41176470588235)","(8.5, 12.5, 12.153333333333332)","(17.0, 22.0, 21.42)","(101.0, 230.0, 222.5)"
08-01-2023 14:27:35.976041,"(5.5, 6.4, 6.326406926406927)","(13.0, 18.0, 17.62727272727273)","(1.9, 2.1, 2.08752688172043)","(6.0, 7.2, 7.083333333333333)","(17.0, 26.0, 25.41176470588235)","(8.5, 12.5, 12.08)","(17.0, 22.0, 21.462962962962962)","(101.0, 230.0, 222.5)"
08-01-2023 14:27:37.052888,"(5.5, 6.4, 6.335449735449735)","(13.0, 18.0, 17.698529411764707)","(1.9, 2.1, 2.095665024630542)","(6.0, 7.2, 7.133333333333334)","(17.0, 26.0, 25.523809523809526)","(8.5, 12.5, 12.090909090909092)","(17.0, 22.0, 21.49122807017544)","(101.0, 230.0, 265.0)"
08-01-2023 14:27:38.183271,"(5.5, 6.4, 6.342245989304813)","(14.0, 18.0, 17.76)","(1.9, 2.1, 2.0811267605633805)","(6.0, 7.4, 7.193258426966293)","(17.0, 26.0, 25.583333333333332)","(8.5, 12.5, 12.195876288659793)","(17.0, 22.0, 21.442307692307693)","(101.0, 280.0, 276.6666666666667)"
08-01-2023 14:27:39.327330,"(5.5, 6.4, 6.368831168831169)","(14.0, 19.0, 18.625)","(1.9, 2.08, 2.0707438016528927)","(6.0, 7.4, 7.233333333333333)","(17.0, 26.0, 25.583333333333332)","(8.5, 12.5, 12.147058823529411)","(17.0, 22.0, 21.382978723404257)","(101.0, 290.0, 268.57142857142856)"
08-01-2023 14:27:40.445574,"(5.5, 6.4, 6.368831168831169)","(14.0, 19.0, 18.833333333333332)","(1.9, 2.08, 2.0637113402061855)","(6.0, 7.4, 7.2379310344827585)","(17.0, 26.0, 25.9)","(8.5, 12.5, 11.868932038834952)","(17.0, 22.0, 21.382978723404257)","(101.0, 280.0, 252.5)"
08-01-2023 14:27:41.507400,"(5.5, 6.4, 6.370909090909091)","(14.0, 19.0, 18.833333333333332)","(1.9, 2.08, 2.071010101010101)","(6.0, 7.4, 7.239316239316239)","(18.0, 26.0, 26.75)","(8.5, 12.0, 11.951807228915662)","(17.0, 22.0, 21.382978723404257)","(101.0, 270.0, 252.5)"
08-01-2023 14:27:42.518281,"(5.5, 6.4, 6.368831168831169)","(14.0, 19.0, 18.833333333333332)","(1.9, 2.08, 2.0720481927710845)","(6.0, 7.4, 7.2290909090909095)","(18.0, 27.0, 26.75)","(8.5, 12.0, 11.823275862068966)","(17.0, 22.0, 21.382978723404257)","(101.0, 270.0, 245.0)"
08-01-2023 14:27:43.572247,"(5.5, 6.6, 6.454166666666667)","(14.0, 18.5, 18.333333333333332)","(1.9, 2.08, 2.0707954545454546)","(6.0, 7.4, 7.305263157894737)","(18.0, 28.0, 26.181818181818183)","(8.5, 12.0, 11.815315315315315)","(17.0, 22.0, 21.382978723404257)","(101.0, 260.0, 245.0)"
08-01-2023 14:27:44.585232,"(5.5, 6.6, 6.483333333333333)","(14.0, 18.0, 17.96969696969697)","(1.9, 2.08, 2.069875)","(6.0, 7.4, 7.305263157894737)","(18.0, 28.0, 26.11320754716981)","(8.5, 12.0, 11.669230769230769)","(17.0, 22.0, 21.382978723404257)","(101.0, 260.0, 268.57142857142856)"
08-01-2023 14:27:45.636876,"(5.5, 6.6, 6.528358208955224)","(14.0, 18.0, 17.96969696969697)","(1.9, 2.06, 2.0567532467532468)","(6.0, 7.4, 7.376470588235295)","(18.0, 28.0, 26.42622950819672)","(8.5, 12.0, 11.7421875)","(17.0, 22.0, 21.863636363636363)","(101.0, 280.0, 230.0)"
08-01-2023 14:27:46.671722,"(5.5, 6.6, 6.549450549450549)","(14.0, 18.5, 17.854166666666668)","(1.9, 2.06, 2.0406)","(6.0, 7.4, 7.380645161290323)","(18.0, 28.0, 26.42622950819672)","(8.5, 12.0, 11.7421875)","(17.0, 22.0, 21.904761904761905)","(101.0, 270.0, 230.0)"
08-01-2023 14:27:47.776234,"(5.5, 6.6, 6.507086614173228)","(14.0, 18.5, 17.560606060606062)","(1.9, 2.06, 2.0564102564102567)","(6.0, 7.4, 7.285416666666667)","(18.0, 28.0, 27.16)","(8.5, 12.0, 11.676136363636363)","(17.0, 22.0, 21.945945945945947)","(101.0, 270.0, 245.0)"
08-01-2023 14:27:48.808416,"(5.5, 6.6, 6.477310924369748)","(14.0, 18.5, 17.77906976744186)","(1.9, 2.08, 2.059622641509434)","(6.0, 7.4, 7.28659793814433)","(18.0, 28.0, 27.16)","(8.5, 12.0, 11.652439024390244)","(17.0, 22.0, 21.956521739130434)","(101.0, 280.0, 245.0)"
08-01-2023 14:27:49.841577,"(5.5, 6.6, 6.477310924369748)","(14.0, 18.5, 17.77906976744186)","(1.9, 2.06, 2.0548453608247423)","(6.0, 7.4, 7.317910447761195)","(18.0, 28.0, 27.16)","(8.5, 12.0, 11.652439024390244)","(17.0, 22.0, 21.956521739130434)","(101.0, 280.0, 236.66666666666666)"
08-01-2023 14:27:50.859355,"(5.5, 6.6, 6.477310924369748)","(14.0, 18.5, 17.77906976744186)","(1.9, 2.06, 2.0513432835820895)","(6.0, 7.4, 7.3264000000000005)","(18.0, 28.0, 27.166666666666668)","(8.5, 12.0, 11.647058823529411)","(17.0, 22.0, 21.956521739130434)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:51.887148,"(5.5, 6.6, 6.477310924369748)","(14.0, 18.5, 17.77906976744186)","(1.9, 2.08, 2.0674324324324327)","(6.0, 7.4, 7.322480620155039)","(18.0, 28.0, 27.285714285714285)","(8.5, 12.0, 11.6875)","(17.0, 22.0, 21.954545454545453)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:52.928755,"(5.5, 6.6, 6.48)","(14.0, 18.0, 17.677419354838708)","(1.9, 2.08, 2.065909090909091)","(6.0, 7.4, 7.301910828025478)","(18.0, 28.0, 27.285714285714285)","(8.5, 12.0, 11.711538461538462)","(17.0, 22.0, 21.954545454545453)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:54.034301,"(5.5, 6.6, 6.4346938775510205)","(14.0, 18.0, 17.681818181818183)","(1.85, 2.08, 2.0666187050359714)","(6.0, 7.4, 7.294117647058823)","(19.0, 28.0, 27.22222222222222)","(8.5, 12.0, 11.711538461538462)","(17.0, 22.0, 21.954545454545453)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:55.126876,"(5.5, 6.6, 6.4638655462184875)","(14.0, 18.0, 17.681818181818183)","(1.85, 2.1, 2.0874934036939314)","(6.0, 7.4, 7.208510638297873)","(19.0, 28.0, 27.176470588235293)","(8.5, 12.0, 11.815533980582524)","(17.0, 22.0, 21.953488372093023)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:56.233540,"(5.5, 6.6, 6.4609375)","(14.0, 18.0, 17.681818181818183)","(1.85, 2.1, 2.088137535816619)","(6.0, 7.2, 6.974074074074074)","(19.0, 28.0, 28.625)","(8.5, 12.0, 11.766666666666667)","(17.0, 22.0, 21.846153846153847)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:57.294128,"(5.5, 6.6, 6.450434782608696)","(14.0, 18.0, 17.53846153846154)","(1.85, 2.1, 2.0904494382022474)","(6.0, 7.0, 6.974074074074074)","(19.0, 29.0, 28.625)","(8.5, 12.0, 11.832214765100671)","(17.0, 22.0, 21.956521739130434)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:58.286422,"(5.5, 6.6, 6.464347826086956)","(14.0, 18.0, 17.53846153846154)","(1.85, 2.1, 2.0891623036649216)","(6.0, 7.0, 6.974074074074074)","(19.0, 29.0, 28.785714285714285)","(8.5, 12.0, 11.832214765100671)","(17.0, 22.0, 21.956521739130434)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:27:59.258305,"(5.5, 6.6, 6.453658536585366)","(14.0, 17.5, 17.28985507246377)","(1.85, 2.1, 2.090235849056604)","(6.0, 7.2, 6.995833333333334)","(19.0, 29.0, 28.58823529411765)","(8.5, 12.0, 11.81338028169014)","(17.0, 22.0, 21.633333333333333)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:00.271420,"(5.5, 6.6, 6.443181818181818)","(14.0, 17.5, 17.1375)","(1.85, 2.1, 2.09)","(6.0, 7.2, 6.962068965517242)","(19.0, 29.0, 28.58823529411765)","(8.5, 12.0, 11.821428571428571)","(17.0, 22.0, 21.633333333333333)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:01.363187,"(5.5, 6.6, 6.433734939759036)","(14.0, 17.0, 16.708955223880597)","(1.85, 2.12, 2.1055663430420712)","(6.0, 7.0, 6.951612903225806)","(19.0, 29.0, 28.58823529411765)","(8.5, 12.0, 11.83433734939759)","(17.0, 22.0, 21.5)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:02.479614,"(5.5, 6.6, 6.457731958762887)","(14.0, 17.5, 16.85)","(1.85, 2.12, 2.113271028037383)","(6.0, 7.0, 6.951724137931034)","(19.0, 29.0, 28.833333333333332)","(8.5, 12.0, 11.868421052631579)","(17.0, 22.0, 21.595238095238095)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:03.527784,"(5.5, 6.6, 6.496551724137931)","(14.0, 16.5, 16.30808080808081)","(1.85, 2.12, 2.1111811023622047)","(6.0, 7.2, 7.078947368421053)","(19.0, 29.0, 27.785714285714285)","(8.5, 12.0, 11.794797687861271)","(17.0, 22.0, 21.390243902439025)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:04.581935,"(5.5, 6.6, 6.477551020408163)","(14.0, 16.0, 15.954081632653061)","(1.85, 2.14, 2.1231155778894473)","(6.0, 7.2, 7.077241379310345)","(19.0, 28.0, 27.846153846153847)","(8.5, 12.0, 11.775675675675675)","(17.0, 22.0, 21.390243902439025)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:05.631770,"(5.5, 6.6, 6.491891891891892)","(14.0, 16.5, 16.109929078014183)","(1.85, 2.14, 2.1231155778894473)","(6.0, 7.2, 7.077241379310345)","(19.0, 28.0, 27.846153846153847)","(8.5, 12.0, 11.775675675675675)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:06.678711,"(5.5, 6.6, 6.491891891891892)","(14.0, 16.5, 16.109929078014183)","(1.85, 2.14, 2.1231155778894473)","(6.0, 7.2, 7.116037735849057)","(19.0, 28.0, 28.142857142857142)","(8.5, 12.0, 11.775675675675675)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:07.692018,"(5.5, 6.6, 6.491891891891892)","(14.0, 16.0, 15.938775510204081)","(1.85, 2.14, 2.1215469613259668)","(6.0, 7.2, 7.116037735849057)","(19.0, 30.0, 28.142857142857142)","(8.5, 12.0, 11.775675675675675)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 236.66666666666666)"
08-01-2023 14:28:08.730590,"(5.5, 6.6, 6.4787878787878785)","(14.0, 16.0, 15.947916666666666)","(1.85, 2.14, 2.1215469613259668)","(6.0, 7.2, 7.099346405228758)","(19.0, 30.0, 28.142857142857142)","(8.5, 12.0, 11.765536723163843)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 264.2857142857143)"
08-01-2023 14:28:09.808664,"(5.5, 6.6, 6.4787878787878785)","(14.0, 16.5, 16.36697247706422)","(1.85, 2.12, 2.105141388174807)","(6.0, 7.2, 7.0948717948717945)","(19.0, 30.0, 28.142857142857142)","(8.5, 12.0, 11.776470588235295)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 264.2857142857143)"
08-01-2023 14:28:10.992173,"(5.5, 6.6, 6.4787878787878785)","(14.0, 16.5, 16.4)","(1.85, 2.12, 2.105141388174807)","(6.0, 7.2, 7.0948717948717945)","(19.0, 30.0, 28.142857142857142)","(8.5, 12.0, 11.776470588235295)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 264.2857142857143)"
08-01-2023 14:28:12.122916,"(5.5, 6.6, 6.4787878787878785)","(13.0, 16.5, 16.4)","(1.85, 2.12, 2.105141388174807)","(6.0, 7.2, 7.0948717948717945)","(19.0, 30.0, 28.142857142857142)","(8.5, 12.0, 11.776470588235295)","(17.0, 22.0, 21.515151515151516)","(101.0, 290.0, 264.2857142857143)"
08-01-2023 14:28:13.247099,"(5.5, 6.6, 6.4787878787878785)","(13.0, 16.5, 16.792079207920793)","(1.85, 2.12, 2.1036883116883116)","(6.0, 7.2, 7.074809160305343)","(19.0, 30.0, 28.186046511627907)","(8.5, 12.0, 11.775147928994082)","(17.0, 22.0, 21.703703703703702)","(101.0, 290.0, 260.0)"
08-01-2023 14:28:14.345930,"(5.5, 6.6, 6.484782608695652)","(13.0, 17.0, 16.691176470588236)","(1.85, 2.12, 2.0941666666666667)","(6.0, 7.2, 7.08135593220339)","(19.0, 30.0, 28.186046511627907)","(8.5, 12.0, 11.775147928994082)","(17.0, 22.0, 21.653061224489797)","(101.0, 290.0, 180.0)"
08-01-2023 14:28:15.486159,"(5.5, 6.6, 6.483333333333333)","(14.0, 17.0, 16.594202898550726)","(1.85, 2.1, 2.0919540229885056)","(6.0, 7.2, 7.103225806451613)","(19.0, 30.0, 28.186046511627907)","(8.5, 12.0, 11.712328767123287)","(17.0, 23.0, 21.8)","(101.0, 200.0, 177.5)"
08-01-2023 14:28:16.596704,"(5.5, 6.6, 6.506666666666667)","(14.0, 17.0, 16.56923076923077)","(1.85, 2.1, 2.09453125)","(6.0, 7.2, 7.16)","(19.0, 30.0, 28.227272727272727)","(8.5, 12.0, 11.387434554973822)","(17.0, 23.0, 22.10810810810811)","(101.0, 200.0, 182.0)"
08-01-2023 14:28:17.634013,"(5.5, 6.6, 6.574311926605504)","(14.0, 17.0, 16.6056338028169)","(1.85, 2.1, 2.093828996282528)","(6.0, 7.4, 7.227906976744186)","(19.0, 30.0, 28.692307692307693)","(8.5, 11.5, 11.375)","(17.0, 23.0, 22.352941176470587)","(101.0, 200.0, 192.5)"
08-01-2023 14:28:18.718689,"(5.5, 6.6, 6.5648)","(14.0, 17.0, 16.084745762711865)","(1.85, 2.12, 2.107129798903108)","(6.0, 7.4, 7.2155038759689925)","(19.0, 29.0, 28.692307692307693)","(8.5, 11.5, 11.287179487179488)","(17.0, 23.0, 22.352941176470587)","(101.0, 200.0, 192.5)"
08-01-2023 14:28:19.756367,"(5.5, 6.6, 6.516778523489933)","(14.0, 16.5, 16.272727272727273)","(1.85, 2.12, 2.0942595978062157)","(6.0, 7.4, 7.2155038759689925)","(19.0, 29.0, 28.789473684210527)","(8.5, 11.5, 11.252604166666666)","(17.0, 23.0, 22.542857142857144)","(101.0, 200.0, 192.5)"
08-01-2023 14:28:20.812173,"(5.5, 6.6, 6.516778523489933)","(14.0, 16.5, 16.45)","(1.85, 2.12, 2.0942595978062157)","(6.0, 7.4, 7.2155038759689925)","(19.0, 29.0, 28.555555555555557)","(8.5, 11.5, 11.252604166666666)","(17.0, 23.0, 22.542857142857144)","(101.0, 200.0, 192.5)"
08-01-2023 14:28:21.871188,"(5.5, 6.6, 6.516778523489933)","(14.0, 16.5, 16.472727272727273)","(1.85, 2.12, 2.095740740740741)","(6.0, 7.4, 7.2155038759689925)","(19.0, 30.0, 28.555555555555557)","(8.5, 11.5, 11.266009852216749)","(17.0, 23.0, 22.542857142857144)","(101.0, 200.0, 193.33333333333334)"
08-01-2023 14:28:22.972980,"(5.5, 6.6, 6.528735632183908)","(14.0, 17.0, 16.794117647058822)","(1.85, 2.1, 2.095740740740741)","(6.0, 7.4, 7.2155038759689925)","(19.0, 30.0, 28.555555555555557)","(8.5, 11.5, 11.266009852216749)","(17.0, 23.0, 22.542857142857144)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 14:28:24.103479,"(5.5, 6.6, 6.534736842105263)","(14.0, 17.0, 16.785714285714285)","(1.85, 2.1, 2.0950442477876106)","(6.0, 7.4, 7.2155038759689925)","(19.0, 30.0, 28.581818181818182)","(8.5, 11.5, 11.266009852216749)","(17.0, 23.0, 22.609756097560975)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 14:28:25.324838,"(5.5, 6.6, 6.534736842105263)","(14.0, 17.0, 16.713815789473685)","(1.85, 2.1, 2.082773246329527)","(6.0, 7.4, 7.2146718146718145)","(19.0, 30.0, 28.408163265306122)","(8.5, 11.5, 11.266009852216749)","(17.0, 23.0, 22.657894736842106)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 14:28:26.481441,"(5.5, 6.6, 6.534736842105263)","(14.0, 17.0, 16.713815789473685)","(1.85, 2.1, 2.084901129943503)","(6.0, 7.4, 7.190277777777778)","(19.0, 30.0, 28.816326530612244)","(8.5, 11.5, 11.303719008264462)","(17.0, 23.0, 22.657894736842106)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 14:28:27.653557,"(5.5, 6.6, 6.570666666666666)","(14.0, 17.0, 16.713815789473685)","(1.85, 2.1, 2.069802259887006)","(6.0, 7.2, 7.190277777777778)","(19.0, 30.0, 28.925925925925927)","(8.5, 11.5, 11.41326530612245)","(17.0, 23.0, 22.962264150943398)","(101.0, 210.0, 240.0)"
08-01-2023 14:28:28.789688,"(5.5, 6.8, 6.621590909090909)","(14.0, 16.5, 16.38888888888889)","(1.85, 2.08, 2.0763224181360203)","(6.0, 7.4, 7.238709677419355)","(19.0, 30.0, 26.545454545454547)","(8.5, 11.5, 11.584269662921349)","(17.0, 23.0, 23.466666666666665)","(101.0, 290.0, 286.0)"
08-01-2023 14:28:29.916762,"(5.5, 6.8, 6.681218274111675)","(14.0, 17.0, 16.51063829787234)","(1.85, 2.08, 2.073883299798793)","(6.0, 7.4, 7.272881355932204)","(20.0, 29.0, 23.176470588235293)","(9.0, 12.0, 11.584269662921349)","(17.0, 24.0, 23.357142857142858)","(101.0, 350.0, 303.3333333333333)"
08-01-2023 14:28:31.032329,"(5.5, 6.8, 6.700847457627118)","(14.0, 17.0, 16.51063829787234)","(1.85, 2.08, 2.073883299798793)","(6.0, 7.4, 7.272881355932204)","(20.0, 26.0, 23.0)","(9.0, 12.0, 11.691666666666666)","(17.0, 24.0, 23.357142857142858)","(101.0, 340.0, 300.0)"
08-01-2023 14:28:32.109109,"(5.5, 6.8, 6.700847457627118)","(14.0, 17.0, 16.51063829787234)","(1.85, 2.1, 2.080518999073216)","(6.0, 7.4, 7.272881355932204)","(20.0, 24.0, 22.0)","(9.0, 12.0, 11.681034482758621)","(17.0, 24.0, 23.357142857142858)","(101.0, 320.0, 282.5)"
08-01-2023 14:28:33.186985,"(5.5, 6.8, 6.699999999999999)","(14.0, 17.0, 16.51063829787234)","(1.8, 2.1, 2.0704567814476458)","(6.0, 7.4, 7.287218045112782)","(18.0, 23.0, 22.09090909090909)","(9.0, 12.0, 11.642857142857142)","(17.0, 24.0, 23.357142857142858)","(101.0, 290.0, 282.5)"
08-01-2023 14:28:34.217816,"(5.5, 6.8, 6.699999999999999)","(14.0, 17.0, 16.513513513513512)","(1.8, 2.1, 2.0704567814476458)","(6.0, 7.4, 7.287218045112782)","(18.0, 23.0, 22.0)","(9.0, 12.0, 11.64765100671141)","(17.0, 24.0, 23.735294117647058)","(101.0, 290.0, 282.5)"
08-01-2023 14:28:35.269365,"(5.5, 6.8, 6.699999999999999)","(14.0, 17.0, 16.513513513513512)","(1.8, 2.1, 2.0802071563088513)","(6.0, 7.4, 7.272592592592593)","(18.0, 23.0, 23.41176470588235)","(9.0, 12.0, 11.640401146131806)","(17.0, 24.0, 23.64864864864865)","(101.0, 290.0, 331.1111111111111)"
08-01-2023 14:28:36.399638,"(5.5, 6.8, 6.714598540145985)","(14.0, 17.0, 16.649122807017545)","(1.8, 2.08, 2.068388625592417)","(6.0, 7.4, 7.290209790209791)","(18.0, 24.0, 23.41176470588235)","(9.0, 12.0, 11.661643835616438)","(17.0, 24.0, 23.64864864864865)","(101.0, 360.0, 331.1111111111111)"
08-01-2023 14:28:37.530836,"(5.5, 6.6, 6.5688524590163935)","(14.0, 17.5, 17.09722222222222)","(1.8, 2.08, 2.0675965665236054)","(6.0, 7.4, 7.290209790209791)","(18.0, 24.0, 23.41176470588235)","(9.0, 12.0, 11.661643835616438)","(17.0, 24.0, 23.64864864864865)","(101.0, 360.0, 294.16666666666663)"
08-01-2023 14:28:38.694408,"(5.5, 6.6, 6.574999999999999)","(14.0, 17.5, 17.30666666666667)","(1.8, 2.08, 2.064167664670659)","(6.0, 7.4, 7.286231884057972)","(18.0, 24.0, 23.625)","(9.0, 12.0, 11.66388888888889)","(17.0, 24.0, 23.533333333333335)","(101.0, 340.0, 307.77777777777777)"
08-01-2023 14:28:39.883035,"(5.5, 6.6, 6.576859504132231)","(14.0, 17.5, 17.30666666666667)","(1.85, 2.08, 2.063457106274008)","(6.0, 7.4, 7.12987012987013)","(19.0, 25.0, 26.22222222222222)","(10.0, 12.0, 11.648614609571789)","(18.0, 24.0, 23.470588235294116)","(101.0, 330.0, 275.0)"
08-01-2023 14:28:41.019884,"(5.5, 6.8, 6.635897435897435)","(14.0, 17.5, 17.30666666666667)","(1.85, 2.08, 2.063457106274008)","(6.0, 7.2, 7.12987012987013)","(19.0, 27.0, 25.846153846153847)","(10.0, 12.0, 11.582335329341317)","(18.0, 24.0, 23.470588235294116)","(101.0, 290.0, 275.0)"
08-01-2023 14:28:42.190408,"(5.5, 6.8, 6.634838709677419)","(14.0, 17.5, 17.176258992805757)","(1.85, 2.08, 2.0683531746031747)","(6.0, 7.2, 7.171604938271605)","(19.0, 26.0, 26.705882352941178)","(10.0, 12.0, 11.336842105263157)","(18.0, 24.0, 22.829268292682926)","(101.0, 290.0, 260.0)"
08-01-2023 14:28:43.339575,"(5.5, 6.8, 6.625850340136054)","(14.0, 17.5, 17.176258992805757)","(1.85, 2.08, 2.0702933985330074)","(6.0, 7.2, 7.171604938271605)","(19.0, 27.0, 26.705882352941178)","(10.0, 11.5, 11.336842105263157)","(18.0, 23.0, 22.837209302325583)","(101.0, 310.0, 260.0)"
