,Friday Thirteenth,Manic Mia,Outlook,Parabellum,Tackas Last Dance,Maywyns Honey,Zacharooni,Melati Boy,Tulhurst Blaster,Flirts Diva
05-01-2023 14:43:34.025413,"(51.0, 200.0, 103.33333333333334)","(41.0, 100.0, 88.0)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 7.675)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 13.75)","(19.0, 50.0, 41.769230769230774)"
05-01-2023 14:43:35.278379,"(51.0, 200.0, 103.33333333333334)","(41.0, 100.0, 88.0)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 6.904)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 14.25)","(19.0, 48.0, 47.0)"
05-01-2023 14:43:36.544212,"(51.0, 200.0, 103.33333333333334)","(41.0, 100.0, 88.0)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 6.904)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.136363636363637)","(19.0, 60.0, 39.888888888888886)"
05-01-2023 14:43:37.954405,"(51.0, 200.0, 103.33333333333334)","(41.0, 100.0, 126.15384615384616)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 6.904)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 14.071428571428571)","(19.0, 55.0, 38.72222222222222)"
05-01-2023 14:43:39.336037,"(51.0, 200.0, 103.33333333333334)","(41.0, 180.0, 126.15384615384616)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 6.82)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.318181818181818)","(19.0, 50.0, 43.84615384615385)"
05-01-2023 14:43:40.606359,"(51.0, 200.0, 103.33333333333334)","(41.0, 170.0, 144.0)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 6.82)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.318181818181818)","(19.0, 48.0, 40.64285714285714)"
05-01-2023 14:43:41.829174,"(51.0, 200.0, 103.33333333333334)","(41.0, 170.0, 94.73684210526315)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 7.199999999999999)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.318181818181818)","(19.0, 46.0, 42.266666666666666)"
05-01-2023 14:43:43.166340,"(51.0, 200.0, 103.33333333333334)","(41.0, 160.0, 95.0)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.8, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.318181818181818)","(19.0, 50.0, 43.84615384615385)"
05-01-2023 14:43:44.542906,"(51.0, 200.0, 103.33333333333334)","(41.0, 150.0, 101.53846153846155)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.6, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.318181818181818)","(19.0, 48.0, 43.84615384615385)"
05-01-2023 14:43:45.790821,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 101.53846153846155)","(1.65, 1.89, 1.8708333333333331)","(5.0, 7.6, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 13.833333333333334)","(19.0, 48.0, 42.15384615384615)"
05-01-2023 14:43:47.081047,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.8790476190476189)","(5.0, 7.6, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 14.642857142857142)","(19.0, 46.0, 38.1875)"
05-01-2023 14:43:48.293511,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.8790476190476189)","(5.0, 7.6, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 15.5)","(19.0, 46.0, 38.1875)"
05-01-2023 14:43:49.592694,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.8439999999999999)","(5.0, 7.6, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 17.5, 17.285714285714285)","(19.0, 46.0, 40.31818181818182)"
05-01-2023 14:43:50.896450,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.818125)","(5.0, 7.6, 7.446153846153846)","(26.0, 65.0, 57.6)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 23.0, 16.09090909090909)","(19.0, 46.0, 40.31818181818182)"
05-01-2023 14:43:52.271763,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.818125)","(5.0, 7.6, 7.266666666666667)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 23.0, 17.57142857142857)","(19.0, 46.0, 40.31818181818182)"
05-01-2023 14:43:53.638070,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.818125)","(5.0, 7.6, 7.266666666666667)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 23.0, 17.75)","(19.0, 46.0, 40.31818181818182)"
05-01-2023 14:43:54.960658,"(51.0, 200.0, 103.33333333333334)","(41.0, 140.0, 90.0)","(1.65, 1.89, 1.818125)","(5.0, 7.6, 7.266666666666667)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 22.0, 16.714285714285715)","(19.0, 46.0, 31.6)"
05-01-2023 14:43:56.182967,"(51.0, 190.0, 138.0)","(41.0, 130.0, 95.38461538461539)","(1.65, 1.89, 1.818125)","(5.0, 7.6, 7.266666666666667)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 21.0, 16.714285714285715)","(19.0, 46.0, 31.6)"
05-01-2023 14:43:57.453581,"(51.0, 190.0, 161.11111111111111)","(41.0, 120.0, 90.0)","(1.65, 1.89, 1.7854545454545454)","(5.0, 8.0, 6.693333333333333)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 35.0)"
05-01-2023 14:43:58.727763,"(51.0, 190.0, 161.11111111111111)","(41.0, 120.0, 88.33333333333333)","(1.65, 1.89, 1.8133333333333332)","(5.0, 7.8, 7.6)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 35.0)"
05-01-2023 14:44:00.066258,"(51.0, 190.0, 161.11111111111111)","(41.0, 120.0, 90.76923076923077)","(1.65, 1.89, 1.8133333333333332)","(5.0, 7.8, 7.65)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:01.462154,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.775)","(5.0, 7.8, 7.4363636363636365)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:02.839964,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.775)","(5.0, 7.8, 7.1)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:04.180308,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.775)","(5.0, 7.8, 6.866666666666666)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 35.0)"
05-01-2023 14:44:05.396402,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.8015384615384615)","(5.0, 7.8, 7.1)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:06.657557,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.8015384615384615)","(5.0, 7.8, 7.1)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:07.953342,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.8015384615384615)","(5.0, 7.8, 7.1)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:09.375103,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.8272727272727272)","(5.0, 7.8, 7.0)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:10.755149,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.8272727272727272)","(5.0, 7.8, 7.0)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:12.065400,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 58.333333333333336)","(1.65, 1.89, 1.8272727272727272)","(5.0, 7.8, 7.0)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:13.287298,"(51.0, 180.0, 153.33333333333334)","(41.0, 120.0, 64.5)","(1.65, 1.89, 1.7914285714285714)","(5.0, 7.8, 7.228571428571429)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:14.525000,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.89, 1.7577777777777777)","(5.0, 7.8, 7.300000000000001)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:15.771227,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.88, 1.8112499999999998)","(5.0, 7.4, 7.15)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 31.857142857142858)"
05-01-2023 14:44:17.061997,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.88, 1.8112499999999998)","(5.0, 7.2, 7.4363636363636365)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:18.498790,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.87, 1.828)","(5.0, 7.8, 7.163636363636364)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:19.823810,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.87, 1.78)","(5.0, 7.8, 7.1)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:21.162544,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.87, 1.78)","(5.0, 7.8, 7.1)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:22.425930,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 64.5)","(1.65, 1.87, 1.82)","(5.0, 7.8, 7.2)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:23.701834,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 84.0)","(1.65, 1.86, 1.84)","(5.0, 7.8, 7.296)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 36.0)"
05-01-2023 14:44:25.030621,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 98.4)","(1.65, 1.86, 1.867)","(5.0, 7.8, 7.315384615384615)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:26.261683,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.315384615384615)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:27.495460,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:28.778340,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:30.098767,"(51.0, 220.0, 184.44444444444446)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 46.0, 32.8)"
05-01-2023 14:44:31.441001,"(51.0, 210.0, 176.66666666666669)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 44.0, 39.25)"
05-01-2023 14:44:32.727467,"(51.0, 210.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 44.0, 39.25)"
05-01-2023 14:44:33.952196,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:35.214512,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:36.490682,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:37.797946,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:39.094955,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:40.357395,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:41.616369,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:42.880808,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:44.180289,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:45.379860,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.481818181818182)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:46.506212,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.694736842105263)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 37.75)"
05-01-2023 14:44:47.719982,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.6, 7.488)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 36.333333333333336)"
05-01-2023 14:44:48.995625,"(51.0, 200.0, 168.88888888888889)","(41.0, 120.0, 98.4)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.675)","(26.0, 65.0, 57.22222222222222)","(101.0, 200.0, 186.0)","(8.0, 11.0, 9.399999999999999)","(8.5, 15.5, 15.141176470588235)","(8.5, 20.0, 16.75)","(19.0, 42.0, 36.333333333333336)"
05-01-2023 14:44:50.349808,"(51.0, 200.0, 153.33333333333331)","(41.0, 170.0, 101.11111111111111)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.338461538461538)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.36)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:51.656998,"(51.0, 200.0, 153.33333333333331)","(41.0, 170.0, 95.6)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.338461538461538)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 13.666666666666666)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:52.932285,"(51.0, 200.0, 153.33333333333331)","(41.0, 160.0, 92.22222222222223)","(1.65, 1.89, 1.8078571428571428)","(5.0, 7.8, 7.338461538461538)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 13.666666666666666)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:54.135385,"(51.0, 200.0, 153.33333333333331)","(41.0, 150.0, 108.66666666666666)","(1.65, 1.89, 1.8325)","(5.0, 7.8, 7.338461538461538)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.125)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:55.404550,"(51.0, 200.0, 153.33333333333331)","(41.0, 140.0, 93.0)","(1.65, 1.89, 1.8325)","(5.0, 7.8, 7.338461538461538)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.125)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:56.616254,"(51.0, 200.0, 153.33333333333331)","(41.0, 140.0, 93.0)","(1.65, 1.89, 1.8325)","(5.0, 7.8, 7.338461538461538)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.125)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:57.818491,"(51.0, 200.0, 153.33333333333331)","(41.0, 140.0, 93.0)","(1.65, 1.89, 1.8325)","(5.0, 7.8, 7.133333333333333)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.125)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:44:59.042446,"(51.0, 200.0, 153.33333333333331)","(41.0, 140.0, 93.0)","(1.65, 1.89, 1.8325)","(5.0, 7.8, 7.133333333333333)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.25)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
05-01-2023 14:45:00.330086,"(51.0, 200.0, 153.33333333333331)","(41.0, 140.0, 93.0)","(1.65, 1.89, 1.8325)","(5.0, 7.8, 7.133333333333333)","(26.0, 65.0, 53.0)","(101.0, 200.0, 180.9090909090909)","(8.0, 11.0, 8.76)","(8.5, 15.5, 14.25)","(8.5, 20.0, 16.75)","(19.0, 42.0, 30.666666666666668)"
