,Champagne Sunday,Chikira Lass,My Zoi,Beadman,Boston Strong Boy,Share Power
12-01-2023 13:23:24.604920,"(11.0, 19.5, 18.59090909090909)","(2.9, 3.35, 3.3102409638554215)","(2.2, 2.44, 2.4220408163265303)","(8.5, 13.5, 13.014285714285714)","(6.0, 7.8, 7.554838709677419)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:25.593602,"(11.0, 19.5, 18.44736842105263)","(2.9, 3.35, 3.3102409638554215)","(2.2, 2.44, 2.4220408163265303)","(8.5, 13.5, 12.6875)","(6.0, 7.8, 7.571428571428571)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:26.651536,"(11.0, 19.5, 18.44736842105263)","(2.9, 3.35, 3.3102409638554215)","(2.2, 2.44, 2.4299999999999997)","(8.5, 13.0, 12.894736842105264)","(6.0, 7.8, 7.571428571428571)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:27.667013,"(11.0, 19.5, 18.44736842105263)","(2.9, 3.35, 3.3102409638554215)","(2.2, 2.44, 2.4299999999999997)","(8.5, 13.0, 12.894736842105264)","(6.0, 7.8, 7.571428571428571)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:28.766270,"(11.0, 19.5, 18.44736842105263)","(2.9, 3.35, 3.305555555555556)","(2.2, 2.44, 2.4318518518518517)","(8.5, 13.0, 12.894736842105264)","(6.0, 7.8, 7.521739130434783)","(31.0, 70.0, 63.125)"
12-01-2023 13:23:29.848911,"(11.0, 19.5, 18.38888888888889)","(2.9, 3.35, 3.2875)","(2.2, 2.44, 2.4318518518518517)","(8.5, 13.0, 12.894736842105264)","(6.0, 7.8, 7.521739130434783)","(31.0, 70.0, 63.125)"
12-01-2023 13:23:30.821618,"(11.0, 19.5, 18.38888888888889)","(2.9, 3.35, 3.2875)","(2.2, 2.44, 2.437878787878788)","(8.5, 13.0, 12.894736842105264)","(6.0, 7.8, 7.521739130434783)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:31.751542,"(11.0, 19.5, 18.20967741935484)","(2.9, 3.3, 3.264)","(2.2, 2.44, 2.434285714285714)","(8.5, 14.0, 13.907407407407407)","(6.0, 7.8, 7.521739130434783)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:32.828199,"(11.0, 19.5, 18.20967741935484)","(2.9, 3.3, 3.264)","(2.2, 2.44, 2.4354285714285715)","(8.5, 14.0, 13.7)","(6.0, 7.8, 7.521739130434783)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:33.887357,"(11.0, 19.5, 18.20967741935484)","(2.9, 3.3, 3.246875)","(2.2, 2.44, 2.4251612903225808)","(8.5, 14.0, 13.7)","(6.0, 7.8, 7.521739130434783)","(31.0, 70.0, 63.529411764705884)"
12-01-2023 13:23:34.785979,"(11.0, 19.5, 18.20967741935484)","(2.9, 3.3, 3.246875)","(2.2, 2.44, 2.4251612903225808)","(8.5, 14.0, 13.7)","(6.0, 7.8, 7.5)","(31.0, 70.0, 65.875)"
12-01-2023 13:23:35.811240,"(11.0, 20.0, 19.166666666666668)","(2.9, 3.2, 3.178846153846154)","(2.2, 2.44, 2.4089002557544754)","(8.5, 14.5, 14.685714285714285)","(6.0, 7.6, 7.472727272727273)","(31.0, 70.0, 65.875)"
12-01-2023 13:23:36.817925,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.2, 3.169736842105263)","(2.2, 2.42, 2.402528735632184)","(8.5, 15.5, 14.636363636363637)","(6.0, 7.6, 7.472727272727273)","(31.0, 70.0, 65.875)"
12-01-2023 13:23:37.799302,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.2, 3.169736842105263)","(2.2, 2.42, 2.403223443223443)","(8.5, 15.5, 14.875)","(6.0, 7.6, 7.621052631578947)","(31.0, 70.0, 65.875)"
12-01-2023 13:23:38.816393,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.25, 3.175)","(2.2, 2.4, 2.3821093749999998)","(8.5, 15.5, 14.875)","(6.0, 7.8, 7.621052631578947)","(31.0, 70.0, 65.875)"
12-01-2023 13:23:39.840347,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.25, 3.175)","(2.2, 2.4, 2.374074074074074)","(8.5, 15.5, 14.875)","(6.0, 7.8, 7.7555555555555555)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:23:40.821758,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.2, 3.154929577464789)","(2.2, 2.4, 2.374074074074074)","(9.0, 15.5, 14.9)","(6.0, 7.8, 7.733333333333333)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:23:41.861912,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.2, 3.147560975609756)","(2.2, 2.4, 2.374011299435028)","(9.0, 15.5, 14.9)","(6.0, 8.0, 7.746341463414634)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:23:42.878736,"(11.0, 20.0, 19.41176470588235)","(2.9, 3.2, 3.147560975609756)","(2.2, 2.4, 2.374011299435028)","(9.0, 15.5, 14.978260869565217)","(6.0, 8.0, 7.746341463414634)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:43.913356,"(11.0, 20.0, 19.444444444444443)","(2.9, 3.2, 3.1469879518072292)","(2.2, 2.4, 2.371604938271605)","(9.0, 15.5, 14.9)","(6.0, 8.0, 7.746341463414634)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:45.017480,"(11.0, 20.0, 19.444444444444443)","(2.9, 3.2, 3.1469879518072292)","(2.2, 2.4, 2.401132075471698)","(9.0, 15.5, 14.978260869565217)","(6.0, 8.0, 7.746341463414634)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:46.115570,"(11.0, 20.0, 19.464285714285715)","(2.9, 3.2, 3.153684210526316)","(2.2, 2.42, 2.401132075471698)","(9.0, 15.5, 12.9)","(6.0, 8.0, 7.946666666666666)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:47.120482,"(11.0, 20.0, 19.0625)","(2.9, 3.2, 3.1586538461538463)","(2.2, 2.42, 2.409130434782609)","(9.0, 13.5, 12.818181818181818)","(6.0, 8.0, 7.9)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:48.053266,"(11.0, 20.0, 18.75)","(2.9, 3.2, 3.1714285714285713)","(2.2, 2.44, 2.4272340425531915)","(9.0, 13.5, 13.1875)","(6.0, 8.0, 7.877777777777777)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:49.112883,"(11.0, 20.0, 18.6)","(2.9, 3.2, 3.1813953488372095)","(2.2, 2.44, 2.4335999999999998)","(9.0, 13.5, 13.1875)","(6.0, 8.0, 7.877777777777777)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:50.148546,"(12.0, 20.0, 18.583333333333332)","(2.8, 3.2, 3.180681818181818)","(2.2, 2.44, 2.4536666666666664)","(10.0, 13.5, 13.05)","(6.5, 8.0, 8.071428571428571)","(31.0, 70.0, 61.25)"
12-01-2023 13:23:51.095274,"(12.0, 20.0, 18.583333333333332)","(2.8, 3.1, 3.066774193548387)","(2.2, 2.48, 2.4536666666666664)","(10.0, 13.5, 13.05)","(6.5, 8.4, 8.052631578947368)","(31.0, 70.0, 61.25)"
12-01-2023 13:23:52.096144,"(12.0, 20.0, 18.583333333333332)","(2.8, 3.1, 3.0561475409836065)","(2.2, 2.44, 2.4332098765432097)","(10.0, 13.5, 13.05)","(6.5, 8.6, 8.31111111111111)","(31.0, 70.0, 63.84615384615385)"
12-01-2023 13:23:53.099216,"(12.0, 20.0, 18.5625)","(2.8, 3.1, 3.0561475409836065)","(2.2, 2.44, 2.4332098765432097)","(10.0, 13.5, 13.05)","(6.5, 8.6, 8.32121212121212)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:23:54.125185,"(12.0, 20.0, 18.7027027027027)","(2.8, 3.1, 3.0561475409836065)","(2.2, 2.44, 2.4332098765432097)","(10.0, 13.5, 13.05)","(6.5, 8.6, 8.344444444444443)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:23:55.183701,"(12.0, 20.0, 18.838709677419356)","(2.8, 3.1, 3.05609756097561)","(2.2, 2.44, 2.4625892857142855)","(10.0, 13.5, 13.05)","(6.5, 8.6, 8.483333333333334)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:23:56.129012,"(12.0, 20.0, 19.53125)","(2.8, 3.05, 3.0077083333333334)","(2.2, 2.48, 2.443380281690141)","(10.0, 13.5, 13.05)","(6.5, 8.8, 8.483333333333334)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:23:57.017577,"(12.0, 20.0, 18.833333333333332)","(2.8, 3.05, 3.004888888888889)","(2.2, 2.48, 2.4427906976744187)","(10.0, 13.5, 13.05)","(6.5, 9.0, 8.806451612903226)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:23:58.048541,"(12.0, 20.0, 18.833333333333332)","(2.8, 3.05, 3.0214814814814814)","(2.2, 2.48, 2.4427906976744187)","(10.0, 13.5, 13.05)","(6.5, 9.2, 9.066666666666666)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:23:59.166789,"(12.0, 20.0, 18.833333333333332)","(2.8, 3.0, 2.9699999999999998)","(2.2, 2.48, 2.4427906976744187)","(10.0, 13.5, 13.05)","(6.5, 9.2, 9.138461538461538)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:00.163806,"(12.0, 20.0, 19.045454545454547)","(2.8, 3.0, 2.9699999999999998)","(2.2, 2.48, 2.4427906976744187)","(10.0, 13.5, 13.05)","(6.5, 9.2, 9.314285714285713)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:01.149069,"(12.0, 20.0, 19.045454545454547)","(2.8, 2.98, 2.965)","(2.2, 2.48, 2.455)","(10.0, 13.0, 12.926829268292684)","(6.5, 9.6, 9.52)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:02.246815,"(12.0, 20.0, 18.764705882352942)","(2.7, 3.0, 2.9696969696969697)","(2.2, 2.48, 2.4546564885496185)","(10.0, 13.0, 12.921052631578947)","(6.5, 9.6, 9.642105263157895)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:03.342374,"(12.0, 20.0, 18.764705882352942)","(2.7, 2.98, 2.945333333333333)","(2.2, 2.48, 2.4611363636363635)","(10.0, 13.0, 12.914285714285715)","(6.5, 9.8, 10.333333333333334)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:04.255122,"(12.0, 20.0, 18.666666666666668)","(2.7, 2.92, 2.9144444444444444)","(2.2, 2.46, 2.4526530612244897)","(10.0, 13.0, 12.914285714285715)","(6.5, 11.0, 10.133333333333333)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:05.253661,"(12.0, 19.5, 19.153846153846153)","(2.7, 2.92, 2.9106122448979592)","(2.2, 2.46, 2.4543749999999998)","(10.0, 13.0, 12.931818181818182)","(6.5, 11.0, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:06.157220,"(12.0, 19.0, 18.7)","(2.7, 2.92, 2.9106122448979592)","(2.2, 2.46, 2.4543749999999998)","(10.0, 13.0, 12.931818181818182)","(6.5, 10.5, 10.22)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:07.050273,"(12.0, 18.5, 18.323529411764707)","(2.7, 2.92, 2.91672131147541)","(2.2, 2.46, 2.4543749999999998)","(10.0, 13.0, 12.931818181818182)","(6.5, 10.5, 10.22)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:08.064563,"(12.0, 18.5, 18.125)","(2.7, 2.9, 2.889855072463768)","(2.2, 2.48, 2.462251655629139)","(10.0, 13.0, 12.923076923076923)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:09.125093,"(12.0, 18.5, 18.125)","(2.7, 2.9, 2.888709677419355)","(2.2, 2.5, 2.4847058823529413)","(10.0, 13.0, 12.782608695652174)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:10.045228,"(12.0, 18.5, 18.125)","(2.7, 2.88, 2.8685)","(2.2, 2.52, 2.4923076923076923)","(10.0, 13.0, 12.782608695652174)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:11.041072,"(12.0, 18.5, 18.125)","(2.7, 2.88, 2.8723076923076922)","(2.2, 2.52, 2.5063829787234044)","(10.0, 13.0, 12.705882352941176)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:12.070211,"(12.0, 18.5, 18.125)","(2.7, 2.88, 2.8762589928057554)","(2.2, 2.52, 2.5063829787234044)","(10.0, 13.0, 12.705882352941176)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:13.007688,"(12.0, 18.5, 18.363636363636363)","(2.7, 2.88, 2.8763888888888887)","(2.2, 2.52, 2.5063829787234044)","(10.0, 13.0, 12.705882352941176)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:13.944396,"(12.0, 18.5, 18.357142857142858)","(2.7, 2.88, 2.8655555555555554)","(2.2, 2.52, 2.504390243902439)","(10.0, 13.0, 12.705882352941176)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:14.853130,"(12.0, 18.5, 18.357142857142858)","(2.7, 2.88, 2.8655555555555554)","(2.2, 2.52, 2.504390243902439)","(10.0, 13.0, 12.673913043478262)","(6.5, 10.5, 10.309090909090909)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:15.826997,"(12.0, 18.5, 18.342105263157894)","(2.7, 2.88, 2.8631249999999997)","(2.2, 2.54, 2.5223684210526316)","(10.0, 13.0, 12.651162790697674)","(6.5, 10.5, 10.266666666666667)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:16.850647,"(12.0, 18.5, 18.3)","(2.7, 2.88, 2.872340425531915)","(2.2, 2.54, 2.518343949044586)","(10.0, 13.0, 12.25609756097561)","(6.5, 10.5, 10.266666666666667)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:17.856986,"(12.0, 18.5, 18.214285714285715)","(2.7, 2.88, 2.876)","(2.2, 2.54, 2.518343949044586)","(10.0, 12.5, 12.25609756097561)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:18.727547,"(12.0, 18.5, 18.055555555555557)","(2.7, 2.88, 2.8729411764705883)","(2.2, 2.54, 2.521005586592179)","(10.0, 12.5, 12.277777777777779)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:19.657880,"(12.0, 18.5, 18.26)","(2.7, 2.88, 2.8729411764705883)","(2.2, 2.54, 2.521005586592179)","(10.0, 12.5, 12.277777777777779)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:20.635764,"(12.0, 18.5, 18.23913043478261)","(2.7, 2.88, 2.8694545454545453)","(2.2, 2.54, 2.5229268292682927)","(10.0, 12.5, 12.277777777777779)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:21.479721,"(12.0, 18.5, 18.2)","(2.7, 2.88, 2.8694545454545453)","(2.2, 2.54, 2.5229268292682927)","(10.0, 12.5, 12.25)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:22.388943,"(12.0, 18.5, 18.166666666666668)","(2.7, 2.9, 2.864102564102564)","(2.2, 2.54, 2.5283333333333333)","(10.0, 12.5, 12.22972972972973)","(6.5, 10.5, 10.25294117647059)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:23.271665,"(12.0, 18.5, 18.25)","(2.7, 2.86, 2.8594736842105264)","(2.2, 2.54, 2.5283333333333333)","(10.0, 12.5, 12.22972972972973)","(6.5, 10.5, 10.25294117647059)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:24.494797,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.86, 2.859634146341463)","(2.2, 2.54, 2.533846153846154)","(10.0, 12.5, 12.152173913043478)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:25.503606,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.86, 2.859634146341463)","(2.2, 2.54, 2.533846153846154)","(10.0, 12.5, 12.152173913043478)","(6.5, 10.5, 10.3)","(31.0, 70.0, 63.333333333333336)"
12-01-2023 13:24:26.547767,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.86, 2.859634146341463)","(2.2, 2.54, 2.533846153846154)","(10.0, 12.5, 12.125)","(6.5, 10.5, 10.278947368421052)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:24:27.613326,"(12.0, 18.5, 18.32)","(2.7, 2.9, 2.8767032967032966)","(2.2, 2.54, 2.533846153846154)","(10.0, 12.5, 11.706896551724139)","(6.5, 10.5, 10.28125)","(31.0, 70.0, 64.0)"
12-01-2023 13:24:28.613882,"(12.0, 18.5, 18.25)","(2.7, 2.88, 2.8776744186046512)","(2.2, 2.54, 2.5330434782608697)","(10.0, 12.0, 11.706896551724139)","(6.5, 10.5, 10.28125)","(31.0, 70.0, 64.0)"
12-01-2023 13:24:29.537334,"(12.0, 18.5, 18.25)","(2.7, 2.88, 2.8776744186046512)","(2.2, 2.54, 2.5330434782608697)","(10.0, 12.0, 11.638297872340425)","(6.5, 10.5, 10.31578947368421)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:24:30.542887,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.88, 2.8776744186046512)","(2.2, 2.52, 2.5)","(10.0, 12.0, 11.679245283018869)","(6.5, 10.5, 10.37037037037037)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:24:31.460051,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.92, 2.917163120567376)","(2.2, 2.5, 2.495833333333333)","(10.0, 12.0, 11.679245283018869)","(6.5, 10.5, 10.37037037037037)","(31.0, 70.0, 64.54545454545455)"
12-01-2023 13:24:32.465210,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.94, 2.9323529411764704)","(2.2, 2.5, 2.49375)","(10.0, 12.0, 11.645833333333334)","(6.5, 10.5, 10.37037037037037)","(31.0, 70.0, 62.0)"
12-01-2023 13:24:33.465642,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.94, 2.9238181818181816)","(2.2, 2.5, 2.4909090909090907)","(10.0, 12.0, 11.604651162790697)","(6.5, 10.5, 9.964705882352941)","(31.0, 65.0, 59.0)"
12-01-2023 13:24:34.449560,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.94, 2.9154166666666668)","(2.2, 2.5, 2.4909090909090907)","(10.0, 12.0, 11.604651162790697)","(6.5, 10.5, 9.964705882352941)","(31.0, 65.0, 59.0)"
12-01-2023 13:24:35.352605,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.94, 2.9126136363636363)","(2.2, 2.5, 2.4647058823529413)","(10.0, 12.0, 11.604651162790697)","(6.5, 10.5, 10.09375)","(31.0, 65.0, 59.0)"
12-01-2023 13:24:36.304034,"(12.0, 18.5, 18.26923076923077)","(2.7, 2.94, 2.909801324503311)","(2.2, 2.5, 2.493684210526316)","(10.0, 12.0, 11.68421052631579)","(6.5, 10.5, 10.095238095238095)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:37.157221,"(12.0, 21.0, 19.5375)","(2.7, 2.92, 2.9195652173913045)","(2.2, 2.46, 2.4574683544303797)","(10.0, 14.0, 13.114285714285714)","(6.5, 10.5, 10.095238095238095)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:38.038492,"(12.0, 20.0, 19.25)","(2.7, 2.92, 2.916279069767442)","(2.2, 2.48, 2.476)","(10.0, 13.0, 12.818181818181818)","(6.5, 10.5, 10.1)","(31.0, 65.0, 59.0)"
12-01-2023 13:24:38.999324,"(12.0, 20.0, 19.02173913043478)","(2.7, 2.92, 2.916279069767442)","(2.2, 2.48, 2.452327044025157)","(10.0, 13.0, 12.976190476190476)","(6.5, 10.5, 9.958064516129033)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:39.968108,"(12.0, 20.0, 19.02173913043478)","(2.7, 2.92, 2.915)","(2.2, 2.46, 2.4452631578947366)","(10.0, 13.5, 13.107142857142858)","(6.5, 10.5, 9.96923076923077)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:40.803810,"(12.0, 20.0, 19.1)","(2.7, 2.92, 2.9072)","(2.2, 2.46, 2.444406779661017)","(10.0, 13.5, 13.0)","(6.5, 10.5, 9.96923076923077)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:41.746187,"(12.0, 20.0, 19.642857142857142)","(2.7, 2.92, 2.9072)","(2.2, 2.46, 2.444406779661017)","(10.0, 13.5, 12.985714285714286)","(6.5, 10.5, 9.96923076923077)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:42.756298,"(12.0, 20.0, 19.634146341463413)","(2.7, 2.92, 2.897894736842105)","(2.2, 2.44, 2.4302545454545452)","(10.0, 13.5, 13.071428571428571)","(6.5, 10.5, 9.742105263157894)","(31.0, 65.0, 60.0)"
12-01-2023 13:24:43.777825,"(12.0, 20.0, 19.6875)","(2.7, 2.92, 2.9168)","(2.2, 2.44, 2.4282456140350877)","(10.0, 13.5, 13.326086956521738)","(6.5, 10.5, 9.685714285714285)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:44.664654,"(12.0, 20.0, 19.6875)","(2.7, 2.92, 2.9066666666666667)","(2.2, 2.44, 2.429770992366412)","(10.0, 14.0, 13.326086956521738)","(6.5, 10.5, 9.685714285714285)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:45.538015,"(12.0, 20.0, 19.6875)","(2.7, 2.88, 2.8574603174603173)","(2.2, 2.48, 2.444358974358974)","(10.0, 14.0, 13.724137931034482)","(7.0, 10.5, 9.889285714285714)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:46.617535,"(12.0, 20.0, 19.2)","(2.7, 2.88, 2.8832)","(2.2, 2.44, 2.433084112149533)","(10.0, 14.5, 13.905405405405405)","(7.0, 10.5, 10.037837837837838)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:47.599012,"(12.0, 20.0, 19.2)","(2.7, 2.9, 2.885176470588235)","(2.2, 2.44, 2.433084112149533)","(10.0, 14.5, 14.017241379310345)","(7.0, 10.5, 9.965625)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:48.650048,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.9, 2.8804651162790695)","(2.2, 2.44, 2.4272164948453607)","(10.0, 14.5, 14.208333333333334)","(7.0, 10.5, 10.01142857142857)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:49.731941,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.88, 2.867848101265823)","(2.2, 2.44, 2.4272164948453607)","(10.0, 14.5, 14.25)","(7.0, 10.5, 10.01142857142857)","(31.0, 65.0, 55.0)"
12-01-2023 13:24:50.675915,"(12.0, 20.0, 19.416666666666668)","(2.7, 2.88, 2.867848101265823)","(2.2, 2.44, 2.4272164948453607)","(10.0, 14.5, 14.375)","(7.0, 10.5, 10.01142857142857)","(31.0, 65.0, 61.66666666666667)"
12-01-2023 13:24:51.739461,"(12.0, 20.0, 19.416666666666668)","(2.7, 2.88, 2.8652307692307692)","(2.2, 2.44, 2.427920792079208)","(10.0, 15.0, 14.136363636363637)","(7.0, 10.5, 9.842307692307692)","(31.0, 65.0, 60.25)"
12-01-2023 13:24:52.707512,"(12.0, 20.0, 19.0)","(2.7, 2.88, 2.865573770491803)","(2.2, 2.44, 2.427920792079208)","(10.0, 14.5, 14.136363636363637)","(7.0, 10.5, 9.842307692307692)","(31.0, 65.0, 60.25)"
12-01-2023 13:24:53.673869,"(12.0, 20.0, 19.333333333333332)","(2.7, 2.88, 2.860869565217391)","(2.2, 2.46, 2.45)","(10.0, 14.5, 14.277777777777779)","(7.0, 10.5, 9.7875)","(31.0, 65.0, 60.25)"
12-01-2023 13:24:54.691813,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8429629629629627)","(2.2, 2.48, 2.4404)","(10.0, 14.5, 14.277777777777779)","(7.0, 10.5, 9.7875)","(31.0, 65.0, 60.25)"
12-01-2023 13:24:55.716368,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8429629629629627)","(2.2, 2.48, 2.4541176470588235)","(10.0, 14.5, 14.277777777777779)","(7.0, 10.5, 9.722727272727273)","(31.0, 65.0, 52.333333333333336)"
12-01-2023 13:24:56.635591,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8429629629629627)","(2.2, 2.48, 2.4541176470588235)","(10.0, 14.5, 14.277777777777779)","(7.0, 10.5, 9.722727272727273)","(31.0, 65.0, 52.333333333333336)"
12-01-2023 13:24:57.595807,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8429629629629627)","(2.2, 2.48, 2.451304347826087)","(10.0, 14.5, 14.277777777777779)","(7.0, 10.5, 9.742105263157894)","(31.0, 65.0, 54.0)"
12-01-2023 13:24:58.604289,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8429629629629627)","(2.2, 2.48, 2.451304347826087)","(10.0, 14.5, 14.277777777777779)","(7.0, 10.5, 9.742105263157894)","(31.0, 60.0, 56.0)"
12-01-2023 13:24:59.595081,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8429629629629627)","(2.2, 2.48, 2.451304347826087)","(10.0, 14.5, 14.34)","(7.0, 10.5, 9.7)","(31.0, 60.0, 56.0)"
12-01-2023 13:25:00.645406,"(12.0, 20.0, 19.47826086956522)","(2.7, 2.86, 2.8344444444444443)","(2.2, 2.48, 2.451304347826087)","(10.0, 14.5, 14.25)","(7.0, 10.5, 9.941176470588236)","(31.0, 60.0, 57.66666666666667)"
12-01-2023 13:25:01.689247,"(12.0, 19.5, 19.11111111111111)","(2.7, 2.88, 2.8447619047619046)","(2.2, 2.46, 2.428)","(10.0, 14.5, 14.25)","(7.0, 10.0, 9.8)","(31.0, 60.0, 57.66666666666667)"
12-01-2023 13:25:02.558825,"(12.0, 19.5, 18.625)","(2.7, 2.88, 2.833333333333333)","(2.2, 2.46, 2.433731343283582)","(10.0, 14.5, 14.166666666666666)","(7.0, 10.0, 9.8)","(31.0, 60.0, 57.66666666666667)"
12-01-2023 13:25:03.596859,"(12.0, 19.5, 19.125)","(2.7, 2.88, 2.8588888888888886)","(2.2, 2.46, 2.436)","(10.0, 14.5, 14.076923076923077)","(7.0, 10.0, 9.952941176470588)","(31.0, 60.0, 56.0)"
12-01-2023 13:25:04.681543,"(12.0, 19.5, 18.964285714285715)","(2.7, 2.88, 2.8588888888888886)","(2.2, 2.46, 2.431764705882353)","(10.0, 14.5, 14.076923076923077)","(7.0, 10.0, 9.933333333333334)","(31.0, 60.0, 58.54545454545455)"
12-01-2023 13:25:05.643297,"(12.0, 19.5, 18.964285714285715)","(2.7, 2.9, 2.8664)","(2.2, 2.46, 2.431764705882353)","(10.0, 14.5, 14.076923076923077)","(7.0, 10.0, 9.933333333333334)","(31.0, 60.0, 56.0)"
12-01-2023 13:25:06.586047,"(12.0, 19.5, 19.03125)","(2.7, 2.9, 2.8664)","(2.2, 2.46, 2.431764705882353)","(10.0, 14.5, 14.076923076923077)","(7.0, 10.0, 9.933333333333334)","(31.0, 60.0, 56.0)"
