,African Angel,I Came To Dance,Organized Chaos,Well See,Peach Be With Q,Queen Wiggy,Sharp Catch
15-12-2022 11:34:00.823021,"(4.4, 5.4, 5.338461538461539)","(4.0, 5.1, 5.01578947368421)","(7.5, 9.6, 9.01818181818182)","(4.4, 5.6, 5.322222222222222)","(10.0, 13.5, 13.318181818181818)","(5.0, 6.2, 5.9523809523809526)","(12.0, 17.0, 15.772727272727273)"
15-12-2022 11:34:01.959507,"(4.4, 5.4, 5.368)","(4.0, 5.1, 5.01578947368421)","(7.5, 9.6, 8.977777777777778)","(4.4, 5.6, 5.366666666666666)","(10.0, 14.0, 13.538461538461538)","(5.0, 6.2, 5.9523809523809526)","(12.0, 17.0, 15.772727272727273)"
15-12-2022 11:34:03.090360,"(4.4, 5.4, 5.36923076923077)","(4.0, 5.1, 5.01578947368421)","(7.5, 9.6, 8.977777777777778)","(4.4, 5.6, 5.398507462686567)","(10.0, 14.0, 13.538461538461538)","(5.0, 6.2, 5.9523809523809526)","(12.0, 17.0, 13.68421052631579)"
15-12-2022 11:34:04.185575,"(4.4, 5.4, 5.36923076923077)","(4.0, 5.1, 4.958823529411765)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.398507462686567)","(10.0, 14.0, 13.538461538461538)","(5.0, 6.2, 5.9523809523809526)","(12.0, 17.0, 13.055555555555555)"
15-12-2022 11:34:05.331041,"(4.4, 5.6, 5.351219512195121)","(4.0, 5.1, 5.014285714285714)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.455555555555555)","(10.0, 14.0, 13.4)","(5.0, 6.2, 6.006451612903226)","(12.0, 17.5, 12.86231884057971)"
15-12-2022 11:34:06.425653,"(4.4, 5.6, 5.555555555555555)","(4.0, 5.1, 4.965)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.455555555555555)","(10.0, 14.0, 13.4)","(5.0, 6.2, 6.006451612903226)","(12.0, 17.5, 12.86231884057971)"
15-12-2022 11:34:07.473885,"(4.4, 5.7, 5.564516129032258)","(4.0, 5.1, 4.9714285714285715)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.403030303030302)","(10.0, 14.0, 13.4)","(5.0, 6.2, 6.006451612903226)","(12.0, 17.5, 12.86231884057971)"
15-12-2022 11:34:08.577246,"(4.4, 5.7, 5.25)","(4.0, 5.1, 4.9714285714285715)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.403030303030302)","(10.0, 13.5, 13.25)","(5.0, 6.2, 6.006451612903226)","(12.0, 17.5, 13.385714285714286)"
15-12-2022 11:34:09.647877,"(4.4, 5.7, 5.488235294117647)","(4.0, 5.1, 4.9714285714285715)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.403030303030302)","(10.0, 13.5, 13.25)","(5.0, 6.2, 6.006451612903226)","(12.0, 17.5, 13.385714285714286)"
15-12-2022 11:34:10.757296,"(4.4, 5.7, 5.488235294117647)","(4.0, 5.1, 4.9714285714285715)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.403030303030302)","(10.0, 13.5, 13.277777777777779)","(5.0, 6.2, 6.006451612903226)","(12.0, 17.5, 13.385714285714286)"
15-12-2022 11:34:11.857760,"(4.4, 5.7, 5.5)","(4.0, 5.1, 4.9714285714285715)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.403030303030302)","(10.0, 13.5, 13.333333333333334)","(5.0, 6.2, 6.042105263157895)","(12.0, 17.5, 13.710526315789474)"
15-12-2022 11:34:12.917196,"(4.4, 5.6, 5.5285714285714285)","(4.0, 5.1, 5.0027027027027025)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.404347826086957)","(10.0, 13.5, 13.333333333333334)","(5.0, 6.2, 6.042105263157895)","(12.0, 17.5, 13.710526315789474)"
15-12-2022 11:34:13.830365,"(4.4, 5.6, 5.5285714285714285)","(4.0, 5.1, 5.0027027027027025)","(7.5, 9.6, 9.040000000000001)","(4.4, 5.6, 5.404347826086957)","(10.0, 13.5, 13.333333333333334)","(5.0, 6.2, 6.042105263157895)","(12.0, 17.5, 13.710526315789474)"
15-12-2022 11:34:14.858576,"(4.4, 5.6, 5.5285714285714285)","(4.0, 5.1, 5.0027027027027025)","(7.5, 9.4, 9.16)","(4.4, 5.6, 5.404347826086957)","(10.0, 13.5, 13.333333333333334)","(5.0, 6.2, 5.918918918918918)","(12.0, 17.5, 13.987804878048781)"
15-12-2022 11:34:15.864478,"(4.4, 5.6, 5.5285714285714285)","(4.0, 5.1, 5.0027027027027025)","(7.5, 9.4, 9.16)","(4.4, 5.6, 5.478378378378378)","(10.0, 13.5, 13.318181818181818)","(5.0, 6.2, 5.918918918918918)","(12.0, 17.5, 13.987804878048781)"
15-12-2022 11:34:16.859120,"(4.4, 5.6, 5.5285714285714285)","(4.0, 5.1, 4.9714285714285715)","(7.5, 9.4, 9.16)","(4.4, 5.6, 5.444827586206896)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.8533333333333335)","(12.0, 17.5, 13.621212121212121)"
15-12-2022 11:34:17.847031,"(4.4, 5.6, 5.5285714285714285)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.516666666666667)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 13.621212121212121)"
15-12-2022 11:34:18.865039,"(4.4, 5.6, 5.5285714285714285)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.516666666666667)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 13.621212121212121)"
15-12-2022 11:34:19.940949,"(4.4, 5.6, 5.5285714285714285)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.516666666666667)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 13.621212121212121)"
15-12-2022 11:34:21.065537,"(4.4, 5.7, 5.5)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.066666666666666)","(4.4, 5.6, 5.516666666666667)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 13.621212121212121)"
15-12-2022 11:34:22.139780,"(4.4, 5.7, 5.5)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.066666666666666)","(4.4, 5.6, 5.516666666666667)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 14.259493670886076)"
15-12-2022 11:34:23.177253,"(4.4, 5.7, 5.5)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.516666666666667)","(10.0, 13.5, 13.25)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 14.259493670886076)"
15-12-2022 11:34:24.129718,"(4.4, 5.7, 5.5)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.296078431372549)","(10.0, 13.5, 13.25)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 14.321917808219178)"
15-12-2022 11:34:25.109877,"(4.4, 5.7, 5.466666666666667)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.296078431372549)","(10.0, 13.5, 13.25)","(5.0, 6.2, 5.857142857142857)","(12.0, 17.5, 14.321917808219178)"
15-12-2022 11:34:26.093322,"(4.4, 5.7, 5.466666666666667)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.377777777777777)","(10.0, 13.5, 13.25)","(5.0, 6.2, 5.894117647058823)","(12.0, 17.5, 14.259493670886076)"
15-12-2022 11:34:27.022514,"(4.4, 5.7, 5.442105263157895)","(4.2, 5.1, 4.9714285714285715)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.377777777777777)","(10.0, 13.5, 13.25)","(5.0, 6.2, 5.894117647058823)","(12.0, 17.5, 14.259493670886076)"
15-12-2022 11:34:28.120319,"(4.4, 5.6, 5.536842105263157)","(4.2, 5.1, 4.892307692307692)","(8.0, 9.6, 9.24)","(4.4, 5.6, 5.418181818181818)","(10.0, 13.5, 13.318181818181818)","(5.0, 6.2, 5.894117647058823)","(12.0, 17.5, 14.106060606060606)"
15-12-2022 11:34:29.211697,"(4.4, 5.6, 5.555555555555555)","(4.2, 5.1, 5.0)","(8.0, 9.6, 9.24)","(4.4, 5.6, 5.418181818181818)","(10.0, 13.5, 13.538461538461538)","(5.0, 6.2, 5.894117647058823)","(12.0, 17.5, 14.106060606060606)"
15-12-2022 11:34:30.329892,"(4.4, 5.6, 5.555555555555555)","(4.2, 5.1, 5.0)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.377777777777777)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.894117647058823)","(12.0, 17.5, 14.106060606060606)"
15-12-2022 11:34:31.531865,"(4.4, 5.6, 5.536842105263157)","(4.2, 5.1, 5.028947368421052)","(8.0, 9.6, 9.120000000000001)","(4.4, 5.6, 5.377777777777777)","(10.0, 14.0, 13.4)","(5.0, 6.2, 5.894117647058823)","(12.0, 17.5, 14.38888888888889)"
15-12-2022 11:34:32.848094,"(4.4, 5.6, 5.377777777777777)","(4.2, 5.1, 5.028947368421052)","(8.0, 9.6, 9.24)","(4.4, 5.6, 5.418181818181818)","(10.0, 14.0, 13.538461538461538)","(5.0, 6.2, 5.876190476190476)","(12.0, 17.5, 14.394366197183098)"
15-12-2022 11:34:33.939684,"(4.4, 5.5, 5.0)","(4.2, 5.1, 5.028947368421052)","(8.0, 9.6, 9.24)","(4.4, 5.6, 5.418181818181818)","(10.0, 14.0, 13.538461538461538)","(5.0, 6.2, 5.876190476190476)","(12.0, 17.5, 14.394366197183098)"
15-12-2022 11:34:34.994544,"(4.4, 5.5, 5.0)","(4.2, 5.1, 5.035714285714286)","(8.0, 9.6, 9.24)","(4.4, 5.6, 5.418181818181818)","(10.0, 14.0, 14.25)","(5.0, 6.2, 5.872727272727273)","(12.0, 17.5, 14.4375)"
15-12-2022 11:34:36.152664,"(4.4, 5.5, 5.15)","(4.2, 5.1, 4.74)","(8.0, 9.6, 9.176470588235293)","(4.4, 5.6, 5.47037037037037)","(10.0, 16.0, 14.0)","(5.0, 6.2, 5.88)","(12.0, 17.5, 14.208955223880597)"
15-12-2022 11:34:37.330247,"(4.4, 5.5, 5.15)","(4.2, 5.1, 4.725)","(8.0, 9.6, 9.221052631578948)","(4.4, 5.6, 5.554545454545455)","(10.0, 15.0, 14.0)","(5.0, 6.2, 5.88)","(12.0, 17.5, 14.208955223880597)"
15-12-2022 11:34:38.413920,"(4.4, 5.6, 5.128571428571428)","(4.2, 5.1, 4.725)","(8.0, 9.6, 9.44)","(4.4, 5.6, 5.554545454545455)","(10.0, 15.0, 14.0)","(5.0, 6.2, 5.909090909090909)","(12.0, 17.5, 14.208955223880597)"
15-12-2022 11:34:39.539226,"(4.4, 5.6, 5.225)","(4.2, 5.0, 4.685714285714285)","(8.0, 9.6, 9.536470588235293)","(4.4, 5.6, 5.554545454545455)","(10.0, 15.0, 14.0)","(5.0, 6.2, 5.909090909090909)","(12.0, 17.5, 14.208955223880597)"
15-12-2022 11:34:40.816262,"(4.4, 5.6, 5.457142857142856)","(4.2, 5.0, 4.6499999999999995)","(8.0, 9.4, 8.175)","(4.4, 5.6, 5.85)","(10.0, 15.0, 14.0)","(5.0, 6.2, 5.909090909090909)","(12.0, 17.5, 14.208955223880597)"
15-12-2022 11:34:42.004145,"(4.4, 5.6, 5.488888888888889)","(4.2, 5.0, 4.647368421052631)","(8.0, 9.4, 9.270520231213872)","(4.4, 6.0, 5.885714285714286)","(10.0, 15.0, 14.0)","(5.0, 6.2, 5.8108108108108105)","(12.0, 17.5, 14.546875)"
15-12-2022 11:34:43.136479,"(4.4, 5.6, 5.516666666666667)","(4.2, 4.9, 4.647368421052631)","(8.0, 9.4, 9.270520231213872)","(4.4, 6.2, 5.885714285714286)","(10.0, 15.0, 14.0)","(5.0, 6.2, 5.8108108108108105)","(12.0, 17.5, 14.546875)"
15-12-2022 11:34:44.356108,"(4.4, 5.6, 5.544444444444444)","(4.2, 5.0, 4.68)","(8.0, 9.4, 8.326315789473684)","(4.4, 5.7, 5.54)","(10.0, 15.0, 14.0)","(5.0, 5.9, 5.766666666666667)","(12.0, 17.5, 14.125)"
15-12-2022 11:34:45.562543,"(4.4, 5.6, 5.544444444444444)","(4.2, 5.0, 4.68)","(8.0, 9.2, 8.523076923076923)","(4.4, 5.7, 5.341176470588235)","(10.0, 15.0, 14.23076923076923)","(5.0, 5.9, 5.766666666666667)","(12.0, 17.5, 13.978260869565217)"
15-12-2022 11:34:46.708319,"(4.4, 5.6, 5.544444444444444)","(4.2, 5.1, 4.699999999999999)","(8.0, 9.2, 8.523076923076923)","(4.4, 5.5, 5.341176470588235)","(10.0, 15.0, 14.23076923076923)","(5.0, 5.9, 5.766666666666667)","(12.0, 17.5, 13.978260869565217)"
15-12-2022 11:34:47.999498,"(4.4, 5.6, 5.544444444444444)","(4.2, 5.1, 4.6625)","(8.0, 9.0, 8.55)","(4.4, 5.5, 5.341176470588235)","(10.0, 15.0, 14.23076923076923)","(5.0, 5.9, 5.833333333333333)","(12.0, 17.5, 13.703125)"
15-12-2022 11:34:49.390092,"(4.4, 5.6, 5.5125)","(4.2, 5.1, 4.814285714285714)","(8.0, 9.0, 8.533333333333333)","(4.4, 5.5, 5.341176470588235)","(10.0, 15.0, 14.23076923076923)","(5.0, 6.0, 5.833333333333333)","(12.0, 17.5, 12.763157894736842)"
15-12-2022 11:34:50.794869,"(4.4, 5.7, 5.691847826086956)","(4.2, 5.1, 4.808)","(8.0, 9.0, 8.377777777777776)","(4.4, 5.5, 5.341176470588235)","(10.0, 15.0, 14.0)","(5.0, 6.0, 5.657142857142857)","(12.0, 17.5, 13.88888888888889)"
15-12-2022 11:34:52.094053,"(4.4, 5.7, 5.685326086956522)","(4.2, 5.0, 4.808)","(8.0, 9.0, 8.377777777777776)","(4.4, 5.5, 5.4)","(10.0, 15.0, 13.666666666666666)","(5.0, 6.4, 6.181818181818182)","(12.0, 17.0, 13.88888888888889)"
15-12-2022 11:34:53.283277,"(4.4, 5.7, 5.554545454545455)","(4.2, 5.0, 4.664285714285714)","(8.0, 9.0, 8.377777777777776)","(4.4, 5.5, 5.4)","(10.0, 15.0, 13.666666666666666)","(5.0, 6.4, 6.181818181818182)","(12.0, 17.0, 13.88888888888889)"
15-12-2022 11:34:54.443766,"(4.4, 5.7, 5.62)","(4.2, 4.9, 4.664285714285714)","(8.0, 9.0, 8.414285714285713)","(4.4, 5.5, 5.436842105263158)","(10.0, 15.0, 13.666666666666666)","(5.0, 6.4, 6.254545454545455)","(12.0, 17.0, 15.0)"
15-12-2022 11:34:55.690581,"(4.4, 5.7, 5.67948717948718)","(4.2, 4.9, 4.664285714285714)","(8.0, 9.2, 8.414285714285713)","(4.4, 5.5, 5.42463768115942)","(10.0, 15.0, 13.666666666666666)","(5.0, 6.4, 5.985185185185185)","(12.0, 17.0, 15.0)"
15-12-2022 11:34:56.873063,"(4.4, 5.7, 5.6414634146341465)","(4.2, 4.9, 4.63)","(8.0, 9.2, 8.414285714285713)","(4.4, 5.8, 5.394736842105263)","(10.0, 15.0, 13.666666666666666)","(5.0, 6.4, 5.985185185185185)","(12.0, 17.0, 15.0)"
15-12-2022 11:34:58.135001,"(4.4, 5.7, 5.654716981132076)","(4.2, 4.9, 4.63)","(8.0, 9.2, 8.5)","(4.4, 5.8, 5.366666666666667)","(10.0, 15.0, 13.666666666666666)","(4.8, 6.4, 5.95)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:34:59.328098,"(4.4, 5.7, 5.654716981132076)","(4.2, 4.9, 4.63)","(8.0, 9.2, 8.5)","(4.4, 5.7, 5.366666666666667)","(10.0, 15.0, 13.666666666666666)","(4.8, 6.2, 5.95)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:35:00.444013,"(4.4, 5.7, 5.654716981132076)","(4.2, 4.9, 4.63)","(8.0, 9.2, 8.5)","(4.4, 5.7, 5.366666666666667)","(10.0, 15.0, 14.333333333333334)","(4.8, 6.2, 5.95)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:35:01.637689,"(4.4, 5.8, 5.585714285714285)","(4.2, 4.9, 4.63)","(8.0, 9.2, 8.523076923076923)","(4.4, 5.7, 5.366666666666667)","(10.0, 15.0, 14.333333333333334)","(4.8, 6.2, 5.95)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:35:02.786733,"(4.4, 5.8, 5.575)","(4.2, 4.9, 4.63)","(8.0, 9.2, 8.523076923076923)","(4.4, 5.7, 5.366666666666667)","(10.0, 15.0, 14.333333333333334)","(4.8, 6.2, 5.95)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:35:04.017672,"(4.4, 5.8, 5.514285714285714)","(4.2, 4.9, 4.614516129032258)","(8.0, 9.2, 8.466666666666667)","(4.4, 5.7, 5.614285714285714)","(10.0, 15.0, 14.333333333333334)","(4.8, 6.2, 5.888888888888888)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:35:05.187923,"(4.4, 5.9, 5.578571428571429)","(4.2, 4.9, 4.60983606557377)","(8.0, 9.2, 8.466666666666667)","(4.4, 5.7, 5.614285714285714)","(10.0, 15.0, 14.333333333333334)","(4.8, 6.4, 5.888888888888888)","(12.0, 17.0, 14.277777777777779)"
15-12-2022 11:35:06.306220,"(4.4, 5.9, 5.75)","(4.2, 4.9, 4.60983606557377)","(8.0, 9.2, 8.6)","(4.4, 5.7, 5.276470588235294)","(10.0, 15.0, 14.6)","(4.8, 6.4, 5.7823529411764705)","(12.0, 17.0, 14.55)"
15-12-2022 11:35:07.385255,"(4.4, 5.9, 5.711764705882353)","(4.2, 4.9, 4.596551724137931)","(8.0, 9.2, 8.348387096774193)","(4.4, 5.7, 5.347058823529412)","(10.0, 15.0, 14.6)","(4.8, 6.4, 5.7823529411764705)","(12.0, 17.0, 14.55)"
15-12-2022 11:35:08.442393,"(4.4, 5.9, 5.433333333333334)","(4.2, 4.8, 4.64)","(8.0, 9.2, 8.283333333333333)","(4.4, 5.7, 5.347058823529412)","(10.0, 15.0, 14.6)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 15.63888888888889)"
15-12-2022 11:35:09.516882,"(4.4, 5.9, 5.778260869565218)","(4.2, 4.8, 4.571428571428571)","(8.0, 9.2, 8.283333333333333)","(4.4, 5.7, 5.469230769230769)","(10.0, 15.0, 14.6)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 15.63888888888889)"
15-12-2022 11:35:10.621664,"(4.4, 5.9, 5.778260869565218)","(4.2, 4.7, 4.5588235294117645)","(8.0, 9.2, 8.283333333333333)","(4.4, 5.7, 5.405882352941177)","(10.0, 15.0, 14.9)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 15.115384615384615)"
15-12-2022 11:35:11.731264,"(4.4, 5.8, 5.718181818181818)","(4.2, 4.7, 4.614285714285715)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.405882352941177)","(10.0, 15.5, 15.291666666666668)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 14.9)"
15-12-2022 11:35:12.740595,"(4.4, 6.0, 5.890909090909091)","(4.2, 4.7, 4.521276595744681)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.405882352941177)","(10.0, 15.5, 15.291666666666668)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 14.846153846153847)"
15-12-2022 11:35:13.799140,"(4.4, 6.0, 5.835897435897436)","(4.2, 4.7, 4.42)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.588888888888889)","(10.0, 16.5, 15.375)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 14.846153846153847)"
15-12-2022 11:35:14.917502,"(4.4, 6.0, 5.825)","(4.2, 4.7, 4.4222222222222225)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.588888888888889)","(10.0, 16.5, 16.5)","(4.8, 6.2, 6.133333333333334)","(12.0, 17.0, 14.846153846153847)"
15-12-2022 11:35:16.043763,"(4.4, 6.0, 5.825)","(4.2, 4.6, 4.503030303030303)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.588888888888889)","(10.0, 19.0, 16.5)","(4.8, 6.2, 5.966666666666667)","(12.0, 17.0, 14.846153846153847)"
15-12-2022 11:35:17.101584,"(4.4, 5.9, 5.78)","(4.2, 4.6, 4.454545454545454)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.588888888888889)","(10.0, 19.0, 16.9375)","(4.8, 6.2, 5.966666666666667)","(12.0, 17.0, 14.846153846153847)"
15-12-2022 11:35:18.093191,"(4.4, 6.0, 5.908695652173913)","(4.2, 4.6, 4.454545454545454)","(8.0, 9.2, 8.671999999999999)","(4.4, 5.7, 5.588888888888889)","(10.0, 19.0, 16.9375)","(4.8, 6.2, 5.966666666666667)","(12.0, 17.0, 14.846153846153847)"
15-12-2022 11:35:19.148825,"(4.4, 6.0, 5.908695652173913)","(4.2, 4.5, 4.397142857142857)","(8.0, 9.2, 8.77142857142857)","(4.4, 5.7, 5.588888888888889)","(10.0, 19.0, 16.9375)","(4.8, 6.2, 5.966666666666667)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:20.251029,"(4.4, 6.0, 5.908695652173913)","(4.2, 4.5, 4.356)","(8.0, 9.0, 8.77142857142857)","(4.4, 5.7, 5.588888888888889)","(10.0, 19.0, 16.9375)","(5.0, 6.2, 6.0)","(12.0, 17.0, 13.590909090909092)"
15-12-2022 11:35:21.415601,"(4.4, 6.0, 5.908695652173913)","(4.2, 4.5, 4.3304347826086955)","(8.0, 9.0, 8.75)","(4.4, 5.7, 5.6230769230769235)","(10.0, 19.0, 16.0)","(5.0, 6.2, 6.0)","(12.0, 14.0, 13.590909090909092)"
15-12-2022 11:35:22.567143,"(4.4, 6.0, 5.908695652173913)","(4.2, 4.4, 4.333333333333333)","(8.0, 9.0, 8.75)","(4.4, 5.7, 5.6230769230769235)","(10.0, 19.0, 16.0)","(5.0, 6.2, 6.0)","(12.0, 14.0, 13.590909090909092)"
15-12-2022 11:35:23.743356,"(4.4, 6.2, 5.773684210526316)","(4.2, 4.4, 4.309677419354839)","(8.0, 9.2, 8.9)","(4.4, 5.8, 5.5055555555555555)","(10.0, 19.0, 16.0)","(5.0, 6.2, 6.0)","(12.0, 14.0, 13.6)"
15-12-2022 11:35:24.800801,"(4.4, 6.2, 5.814285714285714)","(4.2, 4.5, 4.3)","(8.0, 9.0, 8.9)","(4.4, 5.7, 5.5055555555555555)","(10.0, 19.0, 16.0)","(5.0, 6.2, 6.0)","(12.0, 14.0, 13.6)"
15-12-2022 11:35:25.774052,"(4.4, 6.2, 5.992307692307692)","(4.2, 4.4, 4.366666666666667)","(8.0, 9.0, 8.9)","(4.4, 5.7, 5.5793103448275865)","(10.0, 19.0, 16.0)","(5.0, 6.2, 5.9)","(12.0, 14.0, 13.6)"
15-12-2022 11:35:26.824263,"(4.4, 6.2, 6.159770114942529)","(4.2, 4.5, 4.4125)","(8.0, 9.0, 8.9)","(4.4, 5.7, 5.5793103448275865)","(10.0, 19.0, 16.0)","(5.0, 6.2, 5.9)","(12.0, 14.0, 13.6)"
15-12-2022 11:35:27.799537,"(4.4, 6.2, 6.105263157894737)","(4.2, 4.5, 4.383333333333334)","(8.0, 9.0, 8.9)","(4.4, 5.7, 5.5793103448275865)","(10.0, 19.0, 17.75)","(5.0, 6.2, 5.9)","(12.0, 14.0, 13.6)"
15-12-2022 11:35:28.754224,"(4.4, 6.2, 6.105263157894737)","(4.2, 4.5, 4.383333333333334)","(8.0, 9.0, 8.9)","(4.4, 5.7, 5.5793103448275865)","(10.0, 19.0, 17.625)","(5.0, 6.2, 5.9)","(12.0, 14.0, 15.6)"
15-12-2022 11:35:29.782513,"(4.4, 6.2, 6.137931034482759)","(4.2, 4.4, 4.36)","(7.5, 9.0, 8.9)","(4.4, 5.7, 5.533333333333333)","(10.0, 19.0, 17.5)","(5.0, 6.2, 6.052941176470588)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:30.840499,"(4.4, 6.4, 5.958620689655173)","(4.2, 4.4, 4.36)","(7.5, 9.0, 8.9)","(4.4, 5.7, 5.35)","(10.0, 19.0, 18.0625)","(5.0, 6.2, 6.052941176470588)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:31.876378,"(4.4, 6.4, 5.987179487179487)","(4.2, 4.5, 4.4)","(7.5, 9.0, 8.9)","(4.4, 5.6, 5.474193548387097)","(10.0, 19.0, 17.9)","(5.0, 6.2, 6.052941176470588)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:33.189968,"(4.4, 6.4, 5.928571428571429)","(4.2, 4.5, 4.4)","(7.5, 9.0, 8.9)","(4.4, 5.5, 5.183333333333333)","(10.0, 18.5, 16.7)","(5.0, 6.2, 6.027272727272727)","(12.0, 17.0, 15.0)"
15-12-2022 11:35:34.397207,"(4.4, 6.4, 5.952777777777778)","(4.2, 4.6, 4.4399999999999995)","(7.5, 9.0, 8.9)","(4.4, 5.6, 5.123255813953488)","(10.0, 18.5, 16.7)","(5.0, 6.2, 6.052941176470588)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:35.564991,"(4.4, 6.4, 6.268571428571429)","(4.2, 4.6, 4.4399999999999995)","(7.5, 9.0, 8.9)","(4.4, 5.6, 5.39)","(10.0, 18.5, 16.7)","(5.0, 6.2, 5.85)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:36.830243,"(4.6, 6.4, 6.040625)","(4.2, 4.6, 4.4399999999999995)","(7.5, 9.0, 8.738461538461538)","(4.2, 5.6, 5.39)","(10.0, 18.5, 16.7)","(5.0, 6.2, 5.85)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:38.007291,"(4.6, 6.4, 6.08)","(4.2, 4.6, 4.3090909090909095)","(7.5, 9.2, 8.914285714285715)","(4.2, 5.6, 5.39)","(10.0, 18.5, 16.7)","(5.0, 6.2, 5.85)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:39.345235,"(4.6, 6.4, 6.08)","(4.2, 4.6, 4.3090909090909095)","(7.5, 9.2, 8.914285714285715)","(4.2, 5.6, 4.945762711864407)","(10.0, 18.5, 16.7)","(5.0, 6.2, 5.85)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:40.661575,"(4.6, 6.8, 6.7384615384615385)","(4.2, 4.6, 4.433333333333333)","(7.5, 9.2, 8.914285714285715)","(4.2, 5.0, 4.945762711864407)","(10.0, 18.5, 15.227272727272727)","(5.0, 6.2, 5.933333333333334)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:42.123245,"(4.6, 6.8, 6.553846153846154)","(4.2, 4.6, 4.425)","(7.5, 9.2, 9.04)","(4.2, 5.0, 4.958695652173914)","(10.0, 18.5, 16.76923076923077)","(5.0, 6.2, 5.91764705882353)","(12.0, 17.0, 15.6)"
15-12-2022 11:35:43.182150,"(4.6, 6.8, 6.553846153846154)","(4.2, 4.5, 4.425)","(7.5, 9.2, 9.04)","(4.2, 5.0, 4.958695652173914)","(10.0, 18.0, 16.76923076923077)","(5.0, 6.2, 5.91764705882353)","(12.0, 17.0, 15.6)"
