,Culvie Bun,Nighthawk Swift,Goldstar Glenys,Homebush Honey,Tatis,Diamond Warrior,Yoshi Moon,Barbaras Angel
05-01-2023 14:16:48.806611,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 20.6875)"
05-01-2023 14:16:49.934641,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 21.0, 19.666666666666668)"
05-01-2023 14:16:51.054401,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:52.205259,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:53.396147,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:54.573628,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:55.817407,"(5.5, 9.2, 8.553846153846154)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:56.954387,"(5.5, 9.2, 8.436363636363636)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:58.162823,"(5.5, 9.4, 8.4)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:16:59.234181,"(5.5, 9.4, 8.50909090909091)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.642857142857142)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:17:00.380333,"(5.5, 9.4, 8.430769230769231)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.642857142857142)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:17:01.476199,"(5.5, 9.2, 8.6)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.8235294117647065)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.642857142857142)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:17:02.690032,"(5.5, 9.2, 8.6)","(7.0, 9.0, 8.5)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.0285714285714285)","(3.3, 3.75, 3.71008064516129)","(9.0, 11.5, 10.5)","(7.5, 9.0, 8.37142857142857)","(13.0, 23.0, 19.666666666666668)"
05-01-2023 14:17:03.858875,"(5.5, 9.2, 8.571428571428571)","(7.0, 9.0, 8.5)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.698780487804878)","(9.0, 11.5, 10.681818181818182)","(7.5, 9.0, 8.377777777777776)","(13.0, 23.0, 19.625)"
05-01-2023 14:17:05.062119,"(5.5, 9.2, 8.776923076923076)","(7.0, 9.0, 8.5)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.699193548387097)","(9.0, 11.5, 10.681818181818182)","(7.5, 9.0, 8.377777777777776)","(13.0, 23.0, 20.727272727272727)"
05-01-2023 14:17:06.210229,"(5.5, 9.2, 8.776923076923076)","(7.0, 9.0, 8.5)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.699193548387097)","(9.0, 11.5, 10.681818181818182)","(7.5, 9.0, 8.377777777777776)","(13.0, 22.0, 21.210526315789473)"
05-01-2023 14:17:07.251365,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.5)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.699193548387097)","(9.0, 11.5, 10.681818181818182)","(7.5, 9.0, 8.377777777777776)","(13.0, 22.0, 19.083333333333332)"
05-01-2023 14:17:08.351990,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.5)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.699193548387097)","(9.0, 11.5, 10.681818181818182)","(7.5, 9.0, 8.377777777777776)","(13.0, 22.0, 20.125)"
05-01-2023 14:17:09.524915,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.569230769230769)","(7.5, 10.0, 9.407692307692308)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.699193548387097)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.377777777777776)","(13.0, 22.0, 20.94736842105263)"
05-01-2023 14:17:10.749780,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.52)","(7.5, 10.0, 8.866666666666667)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.699193548387097)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.377777777777776)","(13.0, 22.0, 20.541666666666668)"
05-01-2023 14:17:11.948743,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.52)","(7.5, 10.0, 8.866666666666667)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.70625)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.377777777777776)","(13.0, 22.0, 20.653846153846153)"
05-01-2023 14:17:13.098941,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.52)","(7.5, 10.0, 8.866666666666667)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.70625)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 22.0, 20.846153846153847)"
05-01-2023 14:17:14.213789,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.52)","(7.5, 10.0, 8.866666666666667)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.70625)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 22.0, 19.189655172413794)"
05-01-2023 14:17:15.282632,"(5.5, 9.2, 8.807142857142857)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.15)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.70625)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 18.613636363636363)"
05-01-2023 14:17:16.384960,"(5.5, 9.2, 8.833333333333334)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.36)","(5.5, 7.2, 7.05)","(3.3, 3.75, 3.70625)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 18.613636363636363)"
05-01-2023 14:17:17.550262,"(5.5, 9.2, 8.833333333333334)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.36)","(5.5, 7.2, 7.275675675675675)","(3.3, 3.75, 3.6681818181818184)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 19.568181818181817)"
05-01-2023 14:17:18.741590,"(5.5, 9.2, 8.833333333333334)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.36)","(5.5, 7.6, 7.275675675675675)","(3.3, 3.75, 3.6681818181818184)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 19.568181818181817)"
05-01-2023 14:17:19.925682,"(5.5, 9.2, 8.833333333333334)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.36)","(5.5, 7.6, 7.1)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 19.568181818181817)"
05-01-2023 14:17:21.108004,"(5.5, 9.2, 8.833333333333334)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.266666666666667)","(5.5, 7.6, 7.585714285714285)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 19.568181818181817)"
05-01-2023 14:17:22.208683,"(5.5, 9.0, 8.957142857142857)","(7.0, 9.0, 8.52)","(7.5, 10.0, 9.245714285714286)","(5.5, 8.2, 7.907317073170732)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.5, 10.75)","(7.5, 9.0, 8.533333333333333)","(13.0, 21.0, 19.568181818181817)"
05-01-2023 14:17:23.344529,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.245714285714286)","(5.5, 8.4, 7.548148148148148)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.5, 10.461538461538462)","(7.5, 9.0, 8.377777777777776)","(13.0, 21.0, 19.125)"
05-01-2023 14:17:24.539968,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.52)","(5.5, 8.4, 7.548148148148148)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.5, 10.428571428571429)","(7.5, 9.0, 8.377777777777776)","(13.0, 21.0, 19.125)"
05-01-2023 14:17:25.658099,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.405405405405405)","(5.5, 8.4, 7.548148148148148)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.5, 10.5)","(7.5, 9.0, 8.377777777777776)","(13.0, 21.0, 19.125)"
05-01-2023 14:17:26.803881,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.405405405405405)","(5.5, 8.4, 7.548148148148148)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.0, 10.5)","(7.5, 9.0, 8.377777777777776)","(13.0, 21.0, 19.125)"
05-01-2023 14:17:27.998610,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.405405405405405)","(5.5, 8.4, 7.548148148148148)","(3.3, 3.75, 3.7085526315789474)","(9.0, 11.0, 10.5)","(7.5, 9.0, 8.377777777777776)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:29.207818,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.5)","(5.5, 8.4, 7.548148148148148)","(3.3, 3.75, 3.6873015873015875)","(9.0, 11.0, 10.5)","(7.5, 9.0, 8.377777777777776)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:30.373844,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.5)","(5.5, 8.4, 7.752941176470588)","(3.3, 3.7, 3.688709677419355)","(9.0, 11.0, 10.5)","(7.5, 9.0, 8.377777777777776)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:31.525429,"(5.5, 9.0, 8.771428571428572)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.5)","(5.5, 8.4, 7.752941176470588)","(3.3, 3.7, 3.688709677419355)","(9.0, 11.0, 10.5)","(7.5, 9.0, 8.377777777777776)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:32.663383,"(5.5, 8.4, 8.292307692307691)","(7.0, 9.0, 8.707317073170731)","(7.5, 10.0, 9.7)","(5.5, 8.4, 7.67906976744186)","(3.3, 3.7, 3.6722222222222225)","(9.0, 11.0, 10.466666666666667)","(7.5, 9.0, 8.353846153846153)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:33.808841,"(5.5, 8.4, 8.3)","(7.0, 9.0, 8.788235294117646)","(7.5, 10.0, 9.7)","(5.5, 8.4, 7.67906976744186)","(3.3, 3.7, 3.636065573770492)","(9.0, 11.0, 10.466666666666667)","(7.5, 9.0, 8.353846153846153)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:35.231789,"(5.5, 8.4, 8.311111111111112)","(7.0, 9.0, 8.788235294117646)","(7.5, 10.0, 9.428571428571429)","(5.5, 8.4, 7.661904761904762)","(3.3, 3.7, 3.598611111111111)","(9.0, 11.0, 10.466666666666667)","(7.5, 9.0, 8.353846153846153)","(14.0, 21.0, 19.125)"
05-01-2023 14:17:36.482185,"(5.5, 8.4, 8.311111111111112)","(7.0, 9.0, 8.889655172413793)","(7.5, 10.0, 9.7)","(5.5, 8.4, 7.1)","(3.3, 3.6, 3.75)","(9.0, 11.0, 10.75)","(7.5, 9.0, 9.36)","(14.0, 21.0, 19.761904761904763)"
05-01-2023 14:17:37.617445,"(5.5, 9.0, 8.6)","(7.0, 9.2, 8.8)","(7.5, 10.0, 9.7)","(5.5, 8.2, 7.368421052631579)","(3.3, 3.8, 3.8328571428571427)","(9.0, 11.0, 10.318181818181818)","(7.5, 9.6, 9.0)","(14.0, 21.0, 19.77777777777778)"
05-01-2023 14:17:38.906511,"(5.5, 8.8, 8.577777777777778)","(7.0, 9.2, 9.061538461538461)","(7.5, 9.8, 9.585714285714285)","(5.5, 8.0, 6.733333333333333)","(3.3, 3.85, 3.8333333333333335)","(9.0, 10.5, 10.8)","(7.5, 9.2, 9.3)","(14.0, 21.0, 19.77777777777778)"
05-01-2023 14:17:40.059804,"(5.5, 8.8, 8.545454545454547)","(7.0, 9.2, 9.061538461538461)","(7.5, 9.8, 9.585714285714285)","(5.5, 7.8, 6.733333333333333)","(3.3, 3.85, 3.8333333333333335)","(9.0, 11.0, 10.952380952380953)","(7.5, 9.8, 9.25)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:41.197125,"(5.5, 8.4, 8.210309278350516)","(7.0, 9.4, 9.2)","(7.5, 10.5, 9.524999999999999)","(5.5, 7.6, 6.892307692307693)","(3.3, 3.9, 3.846774193548387)","(9.0, 11.0, 10.947368421052632)","(7.5, 10.0, 9.4)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:42.378084,"(5.5, 8.4, 8.196153846153846)","(7.0, 9.4, 9.254545454545454)","(7.5, 10.5, 9.534285714285714)","(5.5, 7.2, 7.0)","(3.3, 3.9, 3.841666666666667)","(9.0, 11.0, 10.947368421052632)","(7.5, 9.8, 9.4)","(14.0, 21.0, 20.02777777777778)"
05-01-2023 14:17:43.681946,"(5.5, 8.4, 8.196153846153846)","(7.0, 9.4, 9.254545454545454)","(7.5, 10.5, 9.534285714285714)","(5.5, 7.2, 7.033333333333333)","(3.3, 3.95, 3.8200000000000003)","(9.0, 11.0, 10.947368421052632)","(7.5, 9.8, 9.4)","(14.0, 21.0, 20.02777777777778)"
05-01-2023 14:17:44.937280,"(5.5, 8.0, 7.9)","(7.0, 9.4, 9.24)","(7.5, 10.5, 9.7)","(5.5, 7.2, 7.166666666666667)","(3.3, 3.95, 3.86875)","(9.0, 11.0, 9.37560975609756)","(7.5, 9.8, 9.133333333333335)","(14.0, 21.0, 20.02777777777778)"
05-01-2023 14:17:46.192489,"(5.5, 8.0, 7.907692307692308)","(7.0, 9.4, 9.24)","(7.5, 10.0, 9.7)","(5.5, 7.2, 7.166666666666667)","(3.3, 3.95, 3.86875)","(9.0, 11.0, 9.391304347826086)","(7.5, 9.8, 9.492307692307692)","(14.0, 21.0, 20.02777777777778)"
05-01-2023 14:17:47.541180,"(5.5, 8.0, 7.907692307692308)","(7.0, 9.4, 9.24)","(7.5, 9.6, 9.033333333333333)","(5.5, 7.2, 7.166666666666667)","(3.3, 3.95, 3.900943396226415)","(9.0, 11.0, 9.60377358490566)","(7.5, 9.8, 9.492307692307692)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:49.042265,"(5.5, 8.0, 7.907692307692308)","(7.0, 9.4, 9.24)","(7.5, 9.6, 9.033333333333333)","(5.5, 7.2, 7.166666666666667)","(3.3, 3.95, 3.9684466019417477)","(9.0, 11.0, 9.927272727272728)","(7.5, 9.8, 9.492307692307692)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:50.428108,"(5.5, 8.0, 7.907692307692308)","(7.0, 9.4, 9.24)","(7.5, 9.6, 9.033333333333333)","(5.5, 7.2, 7.166666666666667)","(3.3, 4.0, 3.9684466019417477)","(9.0, 10.5, 9.927272727272728)","(7.5, 9.8, 9.492307692307692)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:51.808237,"(5.5, 8.0, 7.907692307692308)","(7.0, 9.4, 9.346666666666668)","(7.5, 9.6, 9.033333333333333)","(5.5, 7.2, 7.166666666666667)","(3.3, 4.0, 3.88695652173913)","(9.0, 10.5, 9.927272727272728)","(7.5, 9.8, 9.3)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:53.142463,"(5.5, 8.0, 7.929411764705883)","(7.0, 9.4, 9.352)","(7.5, 9.6, 9.033333333333333)","(5.5, 7.2, 7.076923076923077)","(3.3, 4.0, 3.9370967741935483)","(9.0, 10.5, 9.811764705882352)","(7.5, 9.6, 9.353846153846154)","(14.0, 21.0, 19.6)"
05-01-2023 14:17:54.482440,"(5.5, 8.0, 7.975)","(7.0, 9.4, 9.352)","(7.5, 9.6, 9.314285714285713)","(5.5, 7.2, 7.094736842105263)","(3.3, 4.1, 4.058139534883721)","(9.0, 9.6, 9.570588235294117)","(7.5, 9.8, 9.442857142857143)","(14.0, 21.0, 20.066666666666666)"
05-01-2023 14:17:55.717216,"(5.5, 8.2, 7.9818181818181815)","(7.0, 9.4, 9.3)","(7.5, 9.6, 9.406451612903226)","(5.5, 7.2, 6.485714285714286)","(3.3, 4.3, 4.139655172413793)","(9.0, 9.6, 9.55483870967742)","(7.5, 9.6, 9.371428571428572)","(14.0, 21.0, 20.3)"
05-01-2023 14:17:56.979295,"(5.5, 8.2, 7.9818181818181815)","(7.0, 9.4, 9.3)","(7.5, 9.6, 9.120000000000001)","(5.5, 7.0, 6.586666666666667)","(3.3, 4.2, 4.174193548387097)","(9.0, 9.6, 9.565853658536586)","(7.5, 9.6, 9.333333333333334)","(14.0, 21.0, 20.444444444444443)"
05-01-2023 14:17:58.303917,"(5.5, 8.2, 7.9818181818181815)","(7.0, 9.4, 9.355555555555556)","(7.5, 9.4, 9.10909090909091)","(5.5, 6.8, 6.476190476190476)","(3.3, 4.2, 4.127777777777777)","(9.0, 9.6, 9.553333333333333)","(7.5, 9.6, 9.505263157894737)","(14.0, 21.0, 19.928571428571427)"
05-01-2023 14:17:59.595968,"(5.5, 8.2, 7.9818181818181815)","(7.0, 9.4, 9.55)","(7.5, 9.4, 9.10909090909091)","(5.5, 6.8, 6.48)","(3.3, 4.3, 4.127777777777777)","(9.0, 9.6, 9.553333333333333)","(7.5, 9.8, 9.505263157894737)","(14.0, 21.0, 19.8125)"
05-01-2023 14:18:00.887787,"(6.0, 8.0, 7.923076923076923)","(7.0, 9.6, 9.55)","(8.0, 9.4, 9.10909090909091)","(5.0, 6.8, 6.453333333333333)","(3.3, 4.3, 4.142372881355932)","(8.0, 9.6, 9.553333333333333)","(7.5, 9.8, 9.130434782608695)","(15.0, 21.0, 19.59259259259259)"
05-01-2023 14:18:02.299137,"(6.0, 8.0, 7.875)","(7.0, 9.6, 9.542857142857143)","(8.0, 9.4, 9.070588235294117)","(5.0, 6.6, 6.306666666666667)","(3.3, 4.3, 4.27391304347826)","(8.0, 9.6, 9.548387096774194)","(7.5, 9.6, 8.953846153846154)","(15.0, 21.0, 19.615384615384617)"
05-01-2023 14:18:03.654951,"(6.0, 8.0, 7.866666666666666)","(7.0, 9.6, 9.507692307692308)","(8.0, 9.4, 9.138461538461538)","(5.0, 6.6, 6.181818181818182)","(3.3, 4.3, 4.166666666666666)","(8.0, 9.6, 9.523809523809524)","(7.5, 9.6, 9.55)","(15.0, 21.0, 18.916666666666668)"
05-01-2023 14:18:04.858443,"(6.0, 8.0, 7.866666666666666)","(7.0, 9.6, 9.507692307692308)","(8.0, 9.6, 9.145454545454545)","(5.0, 6.6, 6.273684210526316)","(3.3, 4.5, 4.341176470588236)","(8.0, 9.6, 9.523809523809524)","(7.5, 9.8, 9.2)","(15.0, 21.0, 19.42105263157895)"
05-01-2023 14:18:06.052902,"(6.0, 8.0, 7.9)","(7.0, 9.6, 9.399999999999999)","(8.0, 9.6, 9.246153846153847)","(5.0, 6.4, 6.133333333333334)","(3.3, 4.4, 4.341176470588236)","(8.0, 9.6, 9.523809523809524)","(7.5, 9.4, 9.293333333333333)","(15.0, 21.0, 19.42105263157895)"
05-01-2023 14:18:07.428741,"(6.0, 8.0, 7.9)","(7.0, 9.6, 9.333333333333332)","(8.0, 9.4, 9.218181818181819)","(5.0, 6.4, 6.166666666666667)","(3.3, 4.4, 4.278260869565218)","(8.0, 9.6, 9.513043478260869)","(7.5, 9.4, 9.293333333333333)","(15.0, 21.0, 19.42105263157895)"
05-01-2023 14:18:08.604946,"(6.0, 8.0, 7.9)","(7.0, 9.6, 9.333333333333332)","(8.0, 9.4, 9.218181818181819)","(5.0, 6.2, 6.166666666666667)","(3.3, 4.5, 4.32)","(8.0, 9.6, 9.513043478260869)","(7.5, 9.4, 9.293333333333333)","(15.0, 21.0, 19.695652173913043)"
05-01-2023 14:18:09.805839,"(6.0, 8.0, 7.9)","(7.0, 9.6, 9.333333333333332)","(8.0, 9.4, 9.184615384615384)","(5.0, 6.2, 6.166666666666667)","(3.3, 4.5, 4.32)","(8.0, 9.6, 9.513043478260869)","(7.5, 9.4, 9.293333333333333)","(15.0, 21.0, 19.695652173913043)"
05-01-2023 14:18:10.947650,"(6.0, 8.2, 8.133333333333333)","(7.5, 9.2, 9.138461538461538)","(8.0, 9.6, 9.145454545454545)","(5.0, 6.2, 6.181818181818182)","(3.4, 4.5, 4.44)","(8.0, 9.4, 9.120000000000001)","(7.5, 9.6, 9.333333333333332)","(15.0, 21.0, 19.81578947368421)"
05-01-2023 14:18:12.328236,"(6.0, 8.2, 8.133333333333333)","(7.5, 9.2, 9.138461538461538)","(8.0, 9.6, 9.145454545454545)","(5.0, 6.2, 6.093023255813954)","(3.4, 4.5, 4.5249999999999995)","(8.0, 9.4, 8.581818181818182)","(7.5, 9.6, 9.43157894736842)","(15.0, 21.0, 20.166666666666668)"
05-01-2023 14:18:13.567812,"(6.0, 8.0, 7.859459459459459)","(7.5, 9.2, 8.690909090909091)","(8.0, 9.6, 9.145454545454545)","(5.0, 6.2, 6.068965517241379)","(3.4, 4.6, 4.5)","(8.0, 9.4, 8.857142857142858)","(7.5, 9.6, 9.43157894736842)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:14.865457,"(6.0, 8.0, 7.92)","(7.5, 9.2, 8.690909090909091)","(8.0, 9.6, 9.145454545454545)","(5.0, 6.2, 6.057971014492754)","(3.4, 4.6, 4.5)","(8.0, 9.2, 8.50909090909091)","(7.5, 9.6, 9.43157894736842)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:16.290841,"(6.0, 8.0, 7.92)","(7.5, 9.2, 8.963636363636363)","(8.0, 9.6, 9.16551724137931)","(5.0, 6.2, 6.057971014492754)","(3.4, 4.6, 4.5)","(8.0, 9.0, 8.50909090909091)","(7.5, 9.6, 9.43157894736842)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:17.766646,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.8)","(8.0, 9.6, 9.299999999999999)","(5.0, 6.2, 6.057971014492754)","(3.4, 4.6, 4.535)","(8.0, 9.0, 8.62857142857143)","(7.5, 9.6, 9.523809523809524)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:19.095345,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.418181818181818)","(8.0, 9.6, 9.299999999999999)","(5.0, 6.2, 6.044444444444444)","(3.4, 4.7, 4.592857142857143)","(8.0, 8.8, 8.541176470588235)","(7.5, 9.6, 9.557894736842105)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:20.414371,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.418181818181818)","(8.0, 9.6, 9.299999999999999)","(5.0, 6.2, 6.022222222222222)","(3.4, 4.7, 4.607692307692308)","(8.0, 9.0, 8.541176470588235)","(7.5, 9.6, 9.557894736842105)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:21.858634,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.418181818181818)","(8.0, 9.6, 9.24102564102564)","(5.0, 6.2, 5.92)","(3.4, 4.7, 4.647826086956522)","(8.0, 9.0, 8.541176470588235)","(7.5, 9.6, 9.568)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:23.166300,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.636363636363637)","(8.0, 9.6, 9.177777777777777)","(5.0, 6.2, 5.969863013698631)","(3.4, 4.7, 4.652941176470589)","(8.0, 9.0, 8.541176470588235)","(7.5, 9.6, 9.568)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:24.432680,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.612903225806452)","(8.0, 9.6, 9.269565217391303)","(5.0, 6.2, 5.969863013698631)","(3.4, 4.7, 4.652941176470589)","(8.0, 9.0, 8.541176470588235)","(7.5, 9.6, 9.568)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:25.578497,"(6.0, 8.0, 7.92)","(7.5, 9.0, 8.612903225806452)","(8.0, 9.6, 9.269565217391303)","(5.0, 6.2, 5.969863013698631)","(3.4, 4.7, 4.652941176470589)","(8.0, 9.0, 8.541176470588235)","(7.5, 9.6, 9.568)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:26.820550,"(6.0, 8.0, 7.88235294117647)","(7.5, 9.0, 8.647058823529411)","(8.0, 9.6, 9.269565217391303)","(5.0, 6.2, 5.92)","(3.4, 4.7, 4.652941176470589)","(8.0, 9.0, 8.514285714285714)","(7.5, 9.6, 9.568)","(15.0, 21.0, 20.214285714285715)"
05-01-2023 14:18:28.023344,"(6.0, 8.0, 7.88235294117647)","(7.5, 9.0, 8.7)","(8.0, 9.6, 9.269565217391303)","(5.0, 6.2, 5.92)","(3.4, 4.7, 4.627272727272727)","(8.0, 8.8, 8.533333333333333)","(7.5, 9.6, 9.568)","(15.0, 21.0, 20.214285714285715)"
