,Green And Shady,Magical Gem,The Admiral,Midnight Mystery,Ninetyone Dwyer,Zac Luvs To Fly,Rocky Path,Wunderkind,Red Cadillac
11-01-2023 17:57:52.133308,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.333333333333336)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:57:53.547202,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.421052631578945)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:57:54.941078,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.421052631578945)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:57:56.323319,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.421052631578945)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:57:57.717507,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.421052631578945)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:57:59.121889,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.421052631578945)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:00.556146,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.421052631578945)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:01.936467,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.88888888888889)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:03.267883,"(13.0, 15.5, 15.3)","(16.0, 30.0, 25.5)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:04.607054,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.3125)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:05.830502,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.3125)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:07.115497,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.3125)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:08.408492,"(13.0, 15.5, 15.3)","(16.0, 30.0, 28.3125)","(4.2, 5.4, 5.110344827586206)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.166666666666666)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.425)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:09.933539,"(13.0, 15.5, 15.3)","(16.0, 30.0, 27.88235294117647)","(4.2, 5.4, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.454545454545455)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.3125)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:11.391808,"(13.0, 15.5, 15.3)","(16.0, 30.0, 27.88235294117647)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.454545454545455)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.3125)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:12.857486,"(13.0, 15.5, 15.3)","(16.0, 30.0, 24.0)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.6142857142857143)","(9.0, 15.0, 14.454545454545455)","(26.0, 46.0, 38.5)","(4.6, 5.5, 5.3125)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:14.565152,"(13.0, 15.5, 15.3)","(16.0, 30.0, 26.666666666666668)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.85, 3.594444444444444)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.5, 5.3125)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:16.150410,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.95, 3.594444444444444)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.5, 4.916438356164384)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:17.548751,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.95, 3.6166666666666667)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.2, 4.916438356164384)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 17:58:18.957063,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.95, 3.6166666666666667)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.2, 4.916438356164384)","(10.0, 12.0, 12.833333333333334)"
11-01-2023 17:58:20.330303,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.95, 3.6166666666666667)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.2, 4.916438356164384)","(10.0, 13.5, 12.833333333333334)"
11-01-2023 17:58:21.722769,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.14)","(13.0, 16.5, 16.0)","(3.2, 3.95, 3.6166666666666667)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.2, 5.018518518518518)","(10.0, 13.5, 12.833333333333334)"
11-01-2023 17:58:23.117489,"(13.0, 15.5, 15.3)","(16.0, 29.0, 26.666666666666668)","(4.2, 5.3, 5.118181818181818)","(13.0, 16.5, 15.954545454545453)","(3.2, 3.95, 3.6166666666666667)","(9.0, 15.0, 14.454545454545455)","(26.0, 44.0, 40.0)","(4.6, 5.5, 4.995238095238095)","(10.0, 13.5, 11.576923076923077)"
11-01-2023 17:58:24.458192,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.642857142857142)","(3.2, 3.95, 3.796153846153846)","(9.0, 15.0, 14.785714285714285)","(26.0, 44.0, 40.0)","(4.6, 5.4, 5.042105263157895)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:25.842406,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.642857142857142)","(3.2, 3.95, 3.796153846153846)","(9.0, 15.0, 14.777777777777779)","(26.0, 44.0, 42.333333333333336)","(4.6, 5.4, 5.042105263157895)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:27.197545,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.722222222222221)","(3.2, 3.95, 3.796153846153846)","(9.0, 15.0, 14.777777777777779)","(26.0, 44.0, 42.333333333333336)","(4.6, 5.4, 4.995238095238095)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:28.584957,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.722222222222221)","(3.2, 3.95, 3.796153846153846)","(9.0, 15.0, 14.777777777777779)","(26.0, 44.0, 42.333333333333336)","(4.6, 5.4, 5.042857142857144)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:30.036269,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.722222222222221)","(3.2, 3.95, 3.796153846153846)","(9.0, 15.0, 14.777777777777779)","(26.0, 44.0, 42.333333333333336)","(4.6, 5.4, 5.042857142857144)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:31.375237,"(13.0, 15.5, 15.3)","(16.0, 29.0, 28.5)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.722222222222221)","(3.2, 3.95, 3.796153846153846)","(9.0, 15.0, 14.777777777777779)","(26.0, 44.0, 42.333333333333336)","(4.6, 5.4, 5.042857142857144)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:32.673376,"(13.0, 15.5, 15.3)","(16.0, 29.0, 24.0)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.722222222222221)","(3.2, 3.95, 3.7)","(9.0, 15.0, 14.777777777777779)","(26.0, 44.0, 38.8)","(4.6, 5.4, 5.042857142857144)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:34.044768,"(13.0, 15.5, 15.3)","(16.0, 26.0, 22.75)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.8136363636363635)","(9.0, 15.0, 14.923076923076923)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.4, 5.036363636363636)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:35.434981,"(13.0, 15.5, 15.3)","(16.0, 26.0, 25.0)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.8136363636363635)","(9.0, 15.0, 14.923076923076923)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.4, 5.036363636363636)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:36.861649,"(13.0, 15.5, 15.3)","(16.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.85)","(9.0, 15.0, 14.923076923076923)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.4, 5.266037735849056)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:38.400808,"(13.0, 15.5, 15.3)","(16.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.9151162790697676)","(9.0, 15.0, 14.923076923076923)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.3, 5.088235294117647)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:39.956790,"(13.0, 15.5, 15.3)","(16.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.9151162790697676)","(9.0, 15.0, 14.612903225806452)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.3, 5.075)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:41.345699,"(13.0, 15.5, 15.3)","(16.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.9151162790697676)","(9.0, 15.0, 14.612903225806452)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.3, 5.088235294117647)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:42.856667,"(13.0, 15.5, 15.3)","(16.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 16.24074074074074)","(3.2, 3.95, 3.79375)","(9.0, 15.0, 13.928571428571429)","(26.0, 42.0, 36.666666666666664)","(4.6, 5.3, 5.054545454545455)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:44.332791,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.722222222222221)","(3.2, 3.95, 3.7681818181818185)","(9.0, 15.0, 13.928571428571429)","(26.0, 42.0, 36.666666666666664)","(4.8, 5.3, 5.088235294117647)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:45.728116,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.5)","(3.2, 3.95, 3.7681818181818185)","(9.0, 15.0, 13.928571428571429)","(26.0, 42.0, 36.666666666666664)","(4.8, 5.3, 5.088235294117647)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:47.193773,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.5)","(3.2, 3.95, 3.7681818181818185)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 36.666666666666664)","(4.8, 5.3, 5.0600000000000005)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:48.626072,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.5, 15.142857142857142)","(3.2, 3.95, 3.7681818181818185)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.0600000000000005)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:49.915385,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 16.0, 14.5)","(3.2, 3.95, 3.8973684210526316)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.06)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:51.153692,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 15.5, 15.30952380952381)","(3.2, 3.95, 3.816666666666667)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.576923076923077)"
11-01-2023 17:58:52.371793,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.238983050847457)","(10.0, 12.0, 11.755555555555556)"
11-01-2023 17:58:53.581369,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.042857142857143)","(10.0, 12.0, 11.755555555555556)"
11-01-2023 17:58:54.943440,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.091666666666667)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.042857142857143)","(10.0, 12.0, 11.755555555555556)"
11-01-2023 17:58:56.358810,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.725)"
11-01-2023 17:58:57.780714,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.639344262295083)"
11-01-2023 17:58:59.371157,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.639344262295083)"
11-01-2023 17:59:00.891777,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 35.714285714285715)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.639344262295083)"
11-01-2023 17:59:02.435840,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.166666666666668)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 36.25)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.639344262295083)"
11-01-2023 17:59:04.142786,"(13.0, 15.5, 15.3)","(17.0, 26.0, 24.571428571428573)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9074468085106386)","(9.0, 15.0, 13.928571428571429)","(26.0, 40.0, 36.666666666666664)","(4.8, 5.3, 5.241935483870968)","(10.0, 12.0, 11.639344262295083)"
11-01-2023 17:59:05.548484,"(13.0, 15.5, 15.3)","(17.0, 26.0, 24.571428571428573)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.924193548387097)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.278947368421052)","(10.0, 12.0, 11.4875)"
11-01-2023 17:59:06.910542,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.8666666666666667)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.4875)"
11-01-2023 17:59:08.327895,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.9243589743589746)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.4875)"
11-01-2023 17:59:09.670786,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.85)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.4875)"
11-01-2023 17:59:11.116930,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.85)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:12.531697,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.85)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:13.893083,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.5)","(3.2, 3.95, 3.85)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:15.235563,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.5, 14.25)","(3.2, 3.95, 3.85)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:16.588007,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.0, 14.25)","(3.2, 3.95, 3.8642857142857143)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:17.916474,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 15.0, 14.0)","(3.2, 3.95, 3.8642857142857143)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:19.338181,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.1)","(13.0, 14.5, 13.5625)","(3.2, 3.95, 3.9333333333333336)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.4)","(4.8, 5.3, 5.173333333333334)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:20.795897,"(13.0, 15.5, 15.3)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 14.5, 13.5625)","(3.2, 3.95, 3.9375)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.4)","(4.8, 5.2, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:22.283862,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 14.5, 13.5625)","(3.2, 3.95, 4.127083333333333)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.4)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:23.760602,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 14.5, 13.5625)","(3.2, 4.2, 4.144444444444445)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.4)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:25.160116,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 14.5, 13.5625)","(3.2, 4.2, 4.144444444444445)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.4)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:26.534081,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.0777777777777775)","(13.0, 14.5, 13.5)","(3.2, 4.2, 4.144444444444445)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.4)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.485714285714286)"
11-01-2023 17:59:27.963157,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.023076923076923)","(13.0, 14.5, 13.25)","(3.2, 4.2, 4.144444444444445)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 37.27272727272727)","(4.8, 5.3, 5.222222222222222)","(10.0, 11.5, 11.557692307692308)"
11-01-2023 17:59:29.303455,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.023076923076923)","(13.0, 14.5, 13.25)","(3.2, 4.2, 4.041176470588235)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 37.27272727272727)","(4.8, 5.3, 5.222222222222222)","(10.0, 12.0, 11.557692307692308)"
11-01-2023 17:59:30.714422,"(13.0, 15.5, 15.363636363636363)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 5.023076923076923)","(13.0, 14.5, 13.25)","(3.2, 4.2, 4.041176470588235)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 37.27272727272727)","(4.8, 5.3, 5.222222222222222)","(10.0, 12.0, 11.557692307692308)"
11-01-2023 17:59:32.271830,"(13.0, 15.5, 15.25)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.3, 4.955555555555556)","(13.0, 14.5, 13.25)","(3.2, 4.2, 3.9975)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 37.46666666666667)","(4.8, 5.3, 5.222222222222222)","(10.0, 12.0, 11.557692307692308)"
11-01-2023 17:59:33.747058,"(13.0, 15.5, 15.25)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.4, 4.955555555555556)","(13.0, 14.5, 13.25)","(3.2, 4.2, 3.9975)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 37.46666666666667)","(4.8, 5.3, 5.222222222222222)","(10.0, 12.0, 11.557692307692308)"
11-01-2023 17:59:35.208476,"(13.0, 15.5, 15.4)","(17.0, 26.0, 25.57142857142857)","(4.2, 5.4, 4.955555555555556)","(13.0, 14.5, 13.4)","(3.2, 4.2, 3.9975)","(9.0, 15.0, 13.928571428571429)","(26.0, 38.0, 36.0)","(4.8, 5.3, 5.222222222222222)","(10.0, 12.0, 11.744444444444444)"
