,Fighting Boxer,Zoha Bale,Arbys Lucy,Ten Dollar Slaps,Earthworm Jim,Gucci Girl,Nana Judy,Poppys Pride
07-12-2022 20:16:47.429063,"(21.0, 40.0, 37.142857142857146)","(1.75, 2.02, 2.0111538461538463)","(101.0, 480.0, 440.0)","(9.0, 13.5, 13.214285714285714)","(2.6, 3.05, 3.0293478260869566)","(31.0, 55.0, 51.25)","(101.0, 310.0, 286.3636363636364)","(15.0, 23.0, 22.083333333333332)"
07-12-2022 20:16:48.752645,"(21.0, 40.0, 39.2)","(1.75, 2.02, 1.9864705882352942)","(101.0, 480.0, 385.0)","(9.0, 13.5, 13.288461538461538)","(2.6, 3.05, 3.041025641025641)","(31.0, 55.0, 51.92307692307692)","(101.0, 300.0, 280.0)","(15.0, 23.0, 22.083333333333332)"
07-12-2022 20:16:50.020240,"(21.0, 40.0, 39.666666666666664)","(1.75, 2.0, 1.9864705882352942)","(101.0, 490.0, 420.0)","(9.0, 13.5, 13.288461538461538)","(2.6, 3.05, 3.01875)","(31.0, 55.0, 57.0)","(101.0, 300.0, 288.3333333333333)","(15.0, 23.0, 21.545454545454547)"
07-12-2022 20:16:51.297084,"(21.0, 40.0, 39.42857142857143)","(1.75, 2.0, 1.995)","(101.0, 490.0, 440.9090909090909)","(9.0, 13.5, 13.444444444444445)","(2.6, 3.05, 3.0302631578947365)","(31.0, 60.0, 53.04347826086956)","(101.0, 300.0, 235.0)","(15.0, 22.0, 21.705882352941178)"
07-12-2022 20:16:52.639693,"(21.0, 40.0, 39.42857142857143)","(1.75, 2.0, 1.9885714285714287)","(101.0, 490.0, 436.0)","(9.0, 13.5, 13.205882352941176)","(2.6, 3.05, 3.0307692307692307)","(31.0, 60.0, 53.84615384615385)","(101.0, 300.0, 230.0)","(15.0, 22.0, 21.705882352941178)"
07-12-2022 20:16:53.976490,"(21.0, 40.0, 39.42857142857143)","(1.75, 2.0, 1.9902857142857142)","(101.0, 490.0, 436.0)","(9.0, 13.5, 13.089285714285714)","(2.6, 3.05, 3.0325581395348835)","(31.0, 60.0, 52.916666666666664)","(101.0, 290.0, 183.33333333333334)","(15.0, 22.0, 21.545454545454547)"
07-12-2022 20:16:55.437266,"(21.0, 40.0, 39.42857142857143)","(1.75, 2.0, 1.9627586206896552)","(101.0, 490.0, 440.9090909090909)","(9.0, 13.5, 12.914634146341463)","(2.6, 3.05, 3.0905405405405406)","(31.0, 60.0, 53.333333333333336)","(101.0, 290.0, 182.0)","(15.0, 22.0, 21.875)"
07-12-2022 20:16:56.854535,"(21.0, 42.0, 38.11764705882353)","(1.75, 1.98, 1.972222222222222)","(101.0, 490.0, 395.0)","(9.0, 13.5, 12.821428571428571)","(2.6, 3.1, 3.1040983606557377)","(31.0, 60.0, 53.68421052631579)","(101.0, 290.0, 179.23076923076923)","(15.0, 22.0, 21.9)"
07-12-2022 20:16:58.294201,"(21.0, 42.0, 39.333333333333336)","(1.75, 1.98, 1.9658823529411764)","(101.0, 480.0, 423.3333333333333)","(9.0, 13.5, 12.78125)","(2.6, 3.15, 3.0985714285714283)","(31.0, 60.0, 57.69230769230769)","(101.0, 290.0, 182.0)","(15.0, 23.0, 21.962962962962962)"
07-12-2022 20:16:59.721703,"(21.0, 42.0, 38.666666666666664)","(1.75, 1.97, 1.9738461538461538)","(101.0, 480.0, 437.5)","(9.0, 13.5, 12.91025641025641)","(2.6, 3.15, 3.0983333333333336)","(31.0, 60.0, 57.69230769230769)","(101.0, 290.0, 225.0)","(15.0, 23.0, 22.21212121212121)"
07-12-2022 20:17:01.220810,"(21.0, 40.0, 39.0)","(1.75, 1.99, 1.9745454545454546)","(101.0, 480.0, 458.75)","(9.0, 13.5, 12.894736842105264)","(2.6, 3.1, 3.123333333333333)","(31.0, 60.0, 57.69230769230769)","(101.0, 280.0, 225.0)","(15.0, 23.0, 20.578125)"
07-12-2022 20:17:02.621787,"(21.0, 40.0, 36.57142857142857)","(1.75, 1.98, 1.9645454545454546)","(101.0, 480.0, 423.3333333333333)","(9.0, 13.5, 13.049019607843137)","(2.6, 3.15, 3.1380434782608697)","(31.0, 60.0, 60.22727272727273)","(101.0, 280.0, 183.33333333333334)","(15.0, 21.0, 21.35135135135135)"
07-12-2022 20:17:04.038251,"(21.0, 36.0, 35.30434782608695)","(1.75, 1.97, 1.9611904761904762)","(101.0, 480.0, 395.0)","(9.0, 13.5, 13.243589743589743)","(2.6, 3.15, 3.127884615384615)","(31.0, 65.0, 55.294117647058826)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.414634146341463)"
07-12-2022 20:17:05.372188,"(21.0, 36.0, 35.65217391304348)","(1.75, 1.98, 1.976605504587156)","(101.0, 480.0, 410.0)","(9.0, 13.5, 13.214285714285714)","(2.6, 3.15, 3.13875)","(31.0, 60.0, 50.9375)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.217391304347828)"
07-12-2022 20:17:06.698095,"(21.0, 36.0, 35.42857142857143)","(1.75, 1.98, 1.9764077669902913)","(101.0, 460.0, 410.0)","(9.0, 13.5, 13.060975609756097)","(2.6, 3.15, 3.131666666666667)","(31.0, 55.0, 51.42857142857143)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.28205128205128)"
07-12-2022 20:17:08.052132,"(21.0, 36.0, 34.36363636363637)","(1.75, 1.99, 1.983030303030303)","(101.0, 460.0, 328.75)","(9.0, 13.5, 13.081818181818182)","(2.6, 3.15, 3.1258620689655174)","(31.0, 55.0, 51.59090909090909)","(101.0, 290.0, 183.33333333333334)","(15.0, 22.0, 21.181818181818183)"
07-12-2022 20:17:09.291188,"(21.0, 36.0, 34.61538461538461)","(1.75, 1.99, 1.983030303030303)","(101.0, 460.0, 326.6666666666667)","(9.0, 13.5, 12.88888888888889)","(2.6, 3.15, 3.1241935483870966)","(31.0, 55.0, 51.59090909090909)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.23404255319149)"
07-12-2022 20:17:10.644756,"(21.0, 36.0, 35.05263157894737)","(1.75, 1.99, 1.9865263157894737)","(101.0, 460.0, 340.0)","(9.0, 13.5, 12.942622950819672)","(2.6, 3.15, 3.126785714285714)","(31.0, 55.0, 51.59090909090909)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.2)"
07-12-2022 20:17:11.957256,"(21.0, 36.0, 35.515151515151516)","(1.75, 2.0, 1.9914814814814814)","(101.0, 460.0, 330.0)","(9.0, 13.5, 12.942622950819672)","(2.6, 3.15, 3.1204545454545456)","(31.0, 55.0, 51.59090909090909)","(101.0, 290.0, 183.33333333333334)","(15.0, 22.0, 21.384615384615383)"
07-12-2022 20:17:13.267162,"(21.0, 36.0, 35.515151515151516)","(1.75, 1.99, 1.9824590163934426)","(101.0, 450.0, 330.0)","(9.0, 13.5, 12.951612903225806)","(2.6, 3.15, 3.1353846153846154)","(31.0, 55.0, 51.59090909090909)","(101.0, 290.0, 183.33333333333334)","(15.0, 22.0, 21.405405405405407)"
07-12-2022 20:17:14.816846,"(21.0, 36.0, 35.310344827586206)","(1.75, 2.0, 1.9912162162162161)","(101.0, 440.0, 375.0)","(9.0, 13.5, 12.951612903225806)","(2.6, 3.15, 3.1353846153846154)","(31.0, 55.0, 51.59090909090909)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.3)"
07-12-2022 20:17:16.320542,"(21.0, 36.0, 35.0)","(1.75, 2.0, 1.9866)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.923728813559322)","(2.6, 3.15, 3.1353846153846154)","(31.0, 55.0, 50.833333333333336)","(101.0, 290.0, 180.0)","(15.0, 22.0, 21.28205128205128)"
07-12-2022 20:17:17.605588,"(21.0, 36.0, 34.45454545454545)","(1.75, 2.0, 1.99140625)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.931034482758621)","(2.6, 3.15, 3.132394366197183)","(31.0, 55.0, 52.22222222222222)","(101.0, 290.0, 180.0)","(15.0, 22.0, 20.547169811320753)"
07-12-2022 20:17:18.850888,"(21.0, 36.0, 34.34146341463415)","(1.75, 2.0, 1.996195652173913)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.923728813559322)","(2.6, 3.15, 3.132394366197183)","(31.0, 55.0, 52.22222222222222)","(101.0, 290.0, 180.0)","(15.0, 22.0, 20.407894736842106)"
07-12-2022 20:17:20.075005,"(21.0, 36.0, 34.34146341463415)","(1.75, 2.02, 1.9958762886597938)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.903508771929825)","(2.6, 3.15, 3.138333333333333)","(31.0, 55.0, 51.73913043478261)","(101.0, 290.0, 188.46153846153845)","(15.0, 21.0, 20.407894736842106)"
07-12-2022 20:17:21.344992,"(21.0, 36.0, 34.111111111111114)","(1.75, 2.02, 1.9996610169491524)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.903508771929825)","(2.6, 3.15, 3.142452830188679)","(31.0, 55.0, 50.666666666666664)","(101.0, 290.0, 200.0)","(15.0, 21.0, 20.28409090909091)"
07-12-2022 20:17:22.640384,"(21.0, 36.0, 34.111111111111114)","(1.75, 2.02, 2.0070967741935486)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.923728813559322)","(2.6, 3.15, 3.134920634920635)","(31.0, 55.0, 51.578947368421055)","(101.0, 290.0, 232.38095238095238)","(15.0, 21.0, 20.28409090909091)"
07-12-2022 20:17:23.904393,"(21.0, 36.0, 34.34146341463415)","(1.75, 2.02, 2.0070967741935486)","(101.0, 440.0, 326.25)","(9.0, 13.5, 12.923728813559322)","(2.6, 3.15, 3.1372881355932205)","(31.0, 55.0, 52.04545454545455)","(101.0, 290.0, 198.33333333333334)","(15.0, 21.0, 20.28409090909091)"
07-12-2022 20:17:25.183853,"(21.0, 36.0, 34.34146341463415)","(1.75, 2.0, 1.9983783783783784)","(101.0, 440.0, 320.8333333333333)","(9.0, 13.5, 12.923728813559322)","(2.6, 3.15, 3.140566037735849)","(31.0, 55.0, 52.04545454545455)","(101.0, 290.0, 198.33333333333334)","(15.0, 21.0, 20.28409090909091)"
07-12-2022 20:17:26.432966,"(21.0, 36.0, 34.34146341463415)","(1.75, 2.02, 2.001176470588235)","(101.0, 440.0, 320.8333333333333)","(9.0, 13.5, 13.029411764705882)","(2.6, 3.15, 3.1670588235294117)","(31.0, 55.0, 51.578947368421055)","(101.0, 290.0, 198.33333333333334)","(15.0, 21.0, 20.28409090909091)"
07-12-2022 20:17:27.685522,"(21.0, 36.0, 34.256410256410255)","(1.75, 2.02, 2.0009032258064514)","(101.0, 440.0, 320.8333333333333)","(9.0, 13.5, 12.98076923076923)","(2.6, 3.2, 3.140677966101695)","(31.0, 55.0, 51.578947368421055)","(101.0, 290.0, 202.0)","(15.0, 21.0, 20.16)"
07-12-2022 20:17:28.891347,"(21.0, 36.0, 34.25)","(1.75, 2.02, 2.0031818181818184)","(101.0, 440.0, 320.8333333333333)","(9.0, 13.0, 12.979166666666666)","(2.6, 3.15, 3.1354166666666665)","(31.0, 55.0, 51.578947368421055)","(101.0, 290.0, 204.28571428571428)","(15.0, 21.0, 20.16)"
07-12-2022 20:17:30.137268,"(21.0, 36.0, 34.833333333333336)","(1.75, 2.02, 2.0036363636363634)","(101.0, 440.0, 320.8333333333333)","(9.0, 13.0, 12.979166666666666)","(2.6, 3.15, 3.1354166666666665)","(31.0, 55.0, 51.578947368421055)","(101.0, 290.0, 204.28571428571428)","(15.0, 21.0, 20.20212765957447)"
07-12-2022 20:17:31.438374,"(21.0, 36.0, 35.0)","(1.75, 2.02, 2.0044186046511627)","(101.0, 440.0, 370.0)","(9.0, 13.0, 12.819444444444445)","(2.6, 3.15, 3.1416666666666666)","(31.0, 55.0, 50.9375)","(101.0, 290.0, 204.28571428571428)","(15.0, 21.0, 20.20212765957447)"
07-12-2022 20:17:32.770165,"(21.0, 36.0, 35.0)","(1.75, 2.02, 2.0031932773109244)","(101.0, 430.0, 370.0)","(9.0, 13.0, 12.453333333333333)","(2.6, 3.15, 3.145098039215686)","(31.0, 55.0, 50.9375)","(101.0, 290.0, 177.5)","(15.0, 21.0, 20.20212765957447)"
07-12-2022 20:17:34.122442,"(21.0, 36.0, 34.6)","(1.75, 2.02, 2.005294117647059)","(101.0, 430.0, 370.0)","(9.0, 12.5, 12.377551020408163)","(2.6, 3.15, 3.1446601941747576)","(31.0, 55.0, 51.5)","(101.0, 290.0, 187.3684210526316)","(15.0, 21.0, 20.20212765957447)"
07-12-2022 20:17:35.384885,"(21.0, 36.0, 34.6)","(1.75, 2.02, 2.0025)","(101.0, 430.0, 370.0)","(9.0, 12.5, 12.320754716981131)","(2.6, 3.2, 3.2486005089058523)","(31.0, 55.0, 49.75)","(101.0, 290.0, 197.14285714285714)","(15.0, 21.0, 20.184782608695652)"
07-12-2022 20:17:36.662675,"(21.0, 36.0, 35.0)","(1.75, 2.02, 1.9961417322834645)","(101.0, 430.0, 332.0)","(9.0, 12.5, 12.41)","(2.6, 3.25, 3.242159090909091)","(31.0, 55.0, 49.4)","(101.0, 290.0, 220.0)","(15.0, 21.0, 20.08695652173913)"
07-12-2022 20:17:37.981185,"(21.0, 36.0, 34.5)","(1.75, 2.02, 1.998076923076923)","(101.0, 420.0, 360.0)","(9.0, 12.5, 12.336065573770492)","(2.6, 3.25, 3.242660550458716)","(31.0, 55.0, 49.4)","(101.0, 280.0, 254.28571428571428)","(15.0, 21.0, 20.20754716981132)"
07-12-2022 20:17:39.350645,"(21.0, 36.0, 34.7)","(1.75, 2.0, 1.9883333333333333)","(101.0, 410.0, 318.3333333333333)","(9.0, 12.5, 12.336065573770492)","(2.6, 3.25, 3.248529411764706)","(31.0, 55.0, 49.25)","(101.0, 270.0, 194.375)","(15.0, 21.0, 20.20754716981132)"
07-12-2022 20:17:40.705717,"(21.0, 36.0, 34.7)","(1.75, 1.99, 1.9893478260869566)","(101.0, 410.0, 355.0)","(9.0, 12.5, 11.926829268292684)","(2.6, 3.25, 3.2824295010845987)","(31.0, 55.0, 48.68627450980392)","(101.0, 270.0, 194.375)","(15.0, 21.0, 20.26530612244898)"
07-12-2022 20:17:42.051933,"(21.0, 36.0, 35.55555555555556)","(1.75, 1.99, 1.9739348370927319)","(101.0, 400.0, 355.0)","(9.0, 12.0, 12.041666666666666)","(2.6, 3.3, 3.2728395061728395)","(31.0, 55.0, 50.0)","(101.0, 270.0, 191.42857142857144)","(15.0, 21.0, 20.25)"
07-12-2022 20:17:43.360460,"(21.0, 36.0, 35.63636363636363)","(1.75, 1.98, 1.9641329479768785)","(101.0, 400.0, 355.0)","(9.0, 12.5, 12.119047619047619)","(2.6, 3.3, 3.317073170731707)","(31.0, 55.0, 50.76470588235294)","(101.0, 270.0, 191.42857142857144)","(15.0, 21.0, 19.13157894736842)"
07-12-2022 20:17:44.704854,"(21.0, 36.0, 35.63636363636363)","(1.75, 1.97, 1.964862385321101)","(101.0, 400.0, 355.0)","(9.0, 12.5, 12.007462686567164)","(2.6, 3.35, 3.316279069767442)","(31.0, 55.0, 49.27272727272727)","(101.0, 270.0, 191.42857142857144)","(15.0, 19.5, 19.128205128205128)"
07-12-2022 20:17:46.146605,"(21.0, 36.0, 35.63636363636363)","(1.75, 1.97, 1.9752542372881357)","(101.0, 400.0, 378.0)","(9.0, 12.5, 11.90625)","(2.6, 3.35, 3.2329268292682927)","(31.0, 50.0, 50.15384615384615)","(101.0, 270.0, 183.1578947368421)","(15.0, 19.5, 19.583333333333332)"
07-12-2022 20:17:47.409311,"(21.0, 38.0, 37.333333333333336)","(1.75, 1.99, 1.996734693877551)","(101.0, 400.0, 326.9230769230769)","(9.0, 12.0, 11.965116279069768)","(2.6, 3.25, 3.1871559633027524)","(31.0, 55.0, 49.333333333333336)","(101.0, 270.0, 181.11111111111111)","(15.0, 20.0, 19.982142857142858)"
07-12-2022 20:17:48.697064,"(21.0, 38.0, 37.76470588235294)","(1.75, 2.02, 1.996734693877551)","(101.0, 410.0, 332.85714285714283)","(9.0, 12.0, 11.966666666666667)","(2.6, 3.2, 3.17375)","(31.0, 50.0, 49.333333333333336)","(101.0, 270.0, 204.54545454545456)","(15.0, 21.0, 20.09375)"
07-12-2022 20:17:49.983383,"(21.0, 38.0, 36.5)","(1.75, 2.02, 2.01168)","(101.0, 410.0, 338.0)","(9.0, 12.0, 11.966666666666667)","(2.6, 3.2, 3.2)","(31.0, 50.0, 49.27272727272727)","(101.0, 270.0, 198.88888888888889)","(15.0, 21.0, 20.194444444444443)"
07-12-2022 20:17:51.235397,"(21.0, 38.0, 36.285714285714285)","(1.75, 2.02, 2.007142857142857)","(101.0, 410.0, 325.29411764705884)","(9.0, 12.0, 11.966666666666667)","(2.6, 3.25, 3.197191011235955)","(31.0, 50.0, 48.94117647058823)","(101.0, 270.0, 198.88888888888889)","(15.0, 21.0, 20.194444444444443)"
07-12-2022 20:17:52.474721,"(21.0, 38.0, 36.285714285714285)","(1.75, 2.02, 2.0077922077922077)","(101.0, 410.0, 325.29411764705884)","(9.0, 12.0, 11.964285714285714)","(2.6, 3.25, 3.205238095238095)","(31.0, 50.0, 48.94117647058823)","(101.0, 270.0, 220.76923076923077)","(15.0, 21.0, 20.17142857142857)"
07-12-2022 20:17:53.669154,"(21.0, 38.0, 35.724137931034484)","(1.75, 2.02, 2.0076470588235296)","(101.0, 410.0, 325.29411764705884)","(9.0, 12.0, 11.976190476190476)","(2.7, 3.25, 3.202830188679245)","(31.0, 50.0, 48.94117647058823)","(101.0, 270.0, 259.09090909090907)","(15.0, 21.0, 20.17142857142857)"
07-12-2022 20:17:54.762030,"(21.0, 36.0, 35.92156862745098)","(1.75, 2.02, 2.0076470588235296)","(101.0, 410.0, 325.29411764705884)","(9.0, 12.0, 11.976190476190476)","(2.7, 3.25, 3.1277153558052433)","(31.0, 50.0, 48.285714285714285)","(101.0, 270.0, 261.1111111111111)","(15.0, 21.0, 20.660714285714285)"
07-12-2022 20:17:56.030607,"(21.0, 36.0, 35.61290322580645)","(1.75, 2.02, 2.006774193548387)","(101.0, 410.0, 325.29411764705884)","(9.0, 12.5, 11.975308641975309)","(2.7, 3.15, 3.161734693877551)","(31.0, 50.0, 46.22222222222222)","(101.0, 270.0, 264.0)","(15.0, 21.0, 20.883333333333333)"
07-12-2022 20:17:57.219075,"(21.0, 36.0, 35.63076923076923)","(1.75, 2.02, 2.006774193548387)","(101.0, 410.0, 325.29411764705884)","(9.0, 12.0, 12.127659574468085)","(2.7, 3.2, 3.156637168141593)","(31.0, 48.0, 46.285714285714285)","(101.0, 270.0, 264.0)","(15.0, 21.0, 21.382978723404257)"
07-12-2022 20:17:58.447758,"(21.0, 34.0, 33.96491228070175)","(1.75, 2.02, 2.0073758865248226)","(101.0, 410.0, 327.5)","(9.0, 12.5, 12.087837837837839)","(2.7, 3.2, 3.1672316384180794)","(31.0, 48.0, 46.75)","(101.0, 270.0, 264.0)","(15.0, 22.0, 20.74712643678161)"
07-12-2022 20:17:59.844100,"(21.0, 36.0, 34.5)","(1.75, 2.02, 2.0100996677740866)","(101.0, 410.0, 327.5)","(9.0, 12.5, 12.06338028169014)","(2.7, 3.2, 3.1495652173913045)","(31.0, 48.0, 46.5)","(101.0, 270.0, 264.0)","(15.0, 21.0, 20.74712643678161)"
07-12-2022 20:18:01.242652,"(21.0, 36.0, 34.57142857142857)","(1.75, 2.04, 2.006153846153846)","(101.0, 410.0, 327.5)","(9.0, 12.5, 12.034351145038167)","(2.7, 3.2, 3.1571428571428575)","(31.0, 48.0, 45.77777777777778)","(101.0, 270.0, 264.44444444444446)","(15.0, 21.0, 20.725)"
07-12-2022 20:18:02.659992,"(21.0, 36.0, 34.57142857142857)","(1.75, 2.04, 2.006153846153846)","(101.0, 410.0, 327.5)","(9.0, 12.5, 12.047445255474452)","(2.7, 3.2, 3.1505617977528093)","(31.0, 48.0, 46.666666666666664)","(101.0, 280.0, 266.0)","(15.0, 21.0, 20.71794871794872)"
07-12-2022 20:18:04.002408,"(21.0, 36.0, 35.166666666666664)","(1.75, 2.04, 2.007313432835821)","(101.0, 410.0, 333.6363636363636)","(9.0, 12.5, 11.987012987012987)","(2.7, 3.2, 3.151136363636364)","(31.0, 48.0, 46.666666666666664)","(101.0, 280.0, 266.0)","(15.0, 21.0, 20.71794871794872)"
07-12-2022 20:18:05.396881,"(21.0, 36.0, 35.333333333333336)","(1.75, 2.04, 2.006564885496183)","(101.0, 410.0, 370.0)","(9.0, 12.0, 11.986842105263158)","(2.7, 3.2, 3.1703703703703705)","(31.0, 48.0, 46.666666666666664)","(101.0, 280.0, 266.0)","(15.0, 21.0, 20.71794871794872)"
07-12-2022 20:18:06.772521,"(21.0, 36.0, 35.0)","(1.75, 2.04, 2.011003236245955)","(101.0, 410.0, 370.0)","(9.0, 12.0, 12.127450980392156)","(2.7, 3.2, 3.172)","(31.0, 48.0, 46.666666666666664)","(101.0, 280.0, 266.0)","(15.0, 21.0, 20.71794871794872)"
07-12-2022 20:18:08.030524,"(21.0, 36.0, 34.148148148148145)","(1.75, 2.04, 2.011003236245955)","(101.0, 410.0, 370.0)","(9.0, 12.5, 11.819767441860465)","(2.7, 3.2, 3.157608695652174)","(31.0, 48.0, 46.285714285714285)","(101.0, 280.0, 266.0)","(15.0, 21.0, 20.71794871794872)"
07-12-2022 20:18:09.256155,"(21.0, 36.0, 34.486486486486484)","(1.75, 2.02, 2.018378378378378)","(101.0, 410.0, 386.0)","(9.0, 12.0, 11.790123456790123)","(2.7, 3.2, 3.1771428571428575)","(31.0, 48.0, 46.666666666666664)","(101.0, 280.0, 268.57142857142856)","(15.0, 21.0, 20.49122807017544)"
07-12-2022 20:18:10.496380,"(21.0, 36.0, 34.275862068965516)","(1.75, 2.02, 2.0048387096774194)","(101.0, 410.0, 386.0)","(9.0, 12.0, 11.790123456790123)","(2.7, 3.2, 3.1771428571428575)","(31.0, 48.0, 46.56)","(101.0, 280.0, 268.57142857142856)","(15.0, 21.0, 20.449152542372882)"
07-12-2022 20:18:11.686731,"(21.0, 36.0, 34.41379310344828)","(1.75, 2.02, 2.009318181818182)","(101.0, 410.0, 386.0)","(9.0, 12.0, 11.770114942528735)","(2.7, 3.2, 3.1986702127659576)","(31.0, 48.0, 46.55172413793103)","(101.0, 280.0, 268.57142857142856)","(15.0, 21.0, 20.45762711864407)"
07-12-2022 20:18:12.817139,"(21.0, 36.0, 34.48)","(1.75, 2.0, 1.9906415094339622)","(101.0, 410.0, 380.0)","(9.0, 12.0, 11.840909090909092)","(2.7, 3.2, 3.2634920634920634)","(31.0, 48.0, 46.57142857142857)","(101.0, 280.0, 268.57142857142856)","(15.0, 21.0, 20.482758620689655)"
07-12-2022 20:18:14.146745,"(21.0, 36.0, 34.5)","(1.75, 1.97, 1.9761256544502617)","(101.0, 410.0, 386.0)","(9.0, 12.0, 11.840909090909092)","(2.7, 3.3, 3.2906054279749477)","(31.0, 48.0, 46.57142857142857)","(101.0, 280.0, 268.57142857142856)","(15.0, 21.0, 20.451327433628318)"
07-12-2022 20:18:15.365873,"(21.0, 36.0, 34.5)","(1.75, 1.98, 1.9595652173913043)","(101.0, 410.0, 380.0)","(9.0, 12.0, 12.05)","(2.7, 3.3, 3.294814814814815)","(31.0, 48.0, 46.57142857142857)","(101.0, 280.0, 268.57142857142856)","(15.0, 21.0, 21.4625)"
07-12-2022 20:18:16.659261,"(21.0, 36.0, 34.714285714285715)","(1.75, 1.97, 1.9479245283018867)","(101.0, 410.0, 380.0)","(9.0, 12.5, 12.209876543209877)","(2.7, 3.3, 3.2841666666666667)","(31.0, 48.0, 45.241379310344826)","(101.0, 280.0, 268.57142857142856)","(15.0, 22.0, 22.818181818181817)"
07-12-2022 20:18:18.123189,"(21.0, 36.0, 34.714285714285715)","(1.75, 1.95, 1.920909090909091)","(101.0, 410.0, 386.0)","(9.0, 12.5, 12.26056338028169)","(2.7, 3.3, 3.3301136363636363)","(31.0, 48.0, 45.44444444444444)","(101.0, 280.0, 268.57142857142856)","(15.0, 23.0, 22.84090909090909)"
07-12-2022 20:18:19.508455,"(21.0, 36.0, 34.52173913043478)","(1.75, 1.93, 1.9220408163265306)","(101.0, 410.0, 386.0)","(9.0, 12.5, 12.26056338028169)","(2.7, 3.35, 3.3401639344262297)","(31.0, 48.0, 45.375)","(101.0, 280.0, 277.5)","(15.0, 23.0, 22.666666666666668)"
07-12-2022 20:18:21.013661,"(21.0, 36.0, 34.74074074074074)","(1.75, 1.93, 1.9261963190184048)","(101.0, 410.0, 386.0)","(9.0, 12.5, 12.26388888888889)","(2.7, 3.35, 3.3285714285714287)","(31.0, 48.0, 45.529411764705884)","(101.0, 280.0, 278.0)","(15.0, 23.0, 22.789473684210527)"
07-12-2022 20:18:22.325355,"(21.0, 36.0, 34.74074074074074)","(1.75, 1.93, 1.9256213017751478)","(101.0, 410.0, 380.0)","(9.0, 12.5, 12.26388888888889)","(2.7, 3.35, 3.3285714285714287)","(31.0, 48.0, 45.529411764705884)","(101.0, 280.0, 281.6666666666667)","(15.0, 23.0, 22.789473684210527)"
07-12-2022 20:18:23.705697,"(21.0, 36.0, 34.74074074074074)","(1.75, 1.93, 1.9363768115942028)","(101.0, 410.0, 380.0)","(9.0, 12.5, 12.297619047619047)","(2.7, 3.35, 3.325)","(31.0, 48.0, 45.375)","(101.0, 290.0, 281.6666666666667)","(15.0, 23.0, 22.789473684210527)"
07-12-2022 20:18:25.036456,"(21.0, 36.0, 34.642857142857146)","(1.75, 1.95, 1.9313793103448276)","(101.0, 410.0, 380.0)","(9.0, 12.5, 12.306818181818182)","(2.7, 3.35, 3.3375)","(31.0, 48.0, 45.375)","(101.0, 290.0, 281.6666666666667)","(15.0, 23.0, 22.789473684210527)"
07-12-2022 20:18:26.336503,"(21.0, 36.0, 34.34782608695652)","(1.75, 1.95, 1.9313793103448276)","(101.0, 410.0, 386.0)","(9.0, 12.5, 12.343023255813954)","(2.7, 3.35, 3.332291666666667)","(31.0, 48.0, 45.41935483870968)","(101.0, 290.0, 285.0)","(15.0, 23.0, 22.845070422535212)"
07-12-2022 20:18:27.604100,"(21.0, 36.0, 34.38095238095238)","(1.75, 1.93, 1.9181632653061225)","(101.0, 410.0, 392.8571428571429)","(9.0, 12.5, 12.31)","(2.7, 3.35, 3.3970703125)","(31.0, 48.0, 44.92307692307692)","(101.0, 290.0, 285.0)","(15.0, 23.0, 22.845070422535212)"
07-12-2022 20:18:28.892869,"(21.0, 36.0, 34.57142857142857)","(1.75, 1.92, 1.9098765432098765)","(101.0, 410.0, 392.8571428571429)","(9.0, 12.5, 12.298076923076923)","(2.7, 3.4, 3.3970817120622567)","(31.0, 48.0, 44.52173913043478)","(101.0, 290.0, 285.0)","(15.0, 23.0, 22.845070422535212)"
07-12-2022 20:18:30.161931,"(21.0, 36.0, 34.57142857142857)","(1.75, 1.91, 1.9098148148148146)","(101.0, 410.0, 392.8571428571429)","(9.0, 12.5, 12.333333333333334)","(2.7, 3.4, 3.3201923076923077)","(31.0, 48.0, 50.526315789473685)","(101.0, 290.0, 285.0)","(15.0, 23.0, 22.845070422535212)"
07-12-2022 20:18:31.465015,"(21.0, 36.0, 34.666666666666664)","(1.75, 1.91, 1.899945054945055)","(101.0, 410.0, 392.8571428571429)","(9.0, 12.5, 12.348314606741573)","(2.7, 3.35, 3.3106060606060606)","(31.0, 60.0, 56.08695652173913)","(101.0, 290.0, 285.0)","(15.0, 23.0, 22.845070422535212)"
07-12-2022 20:18:32.677031,"(21.0, 36.0, 34.4)","(1.75, 1.9, 1.899945054945055)","(101.0, 410.0, 392.8571428571429)","(9.0, 12.5, 12.55)","(2.7, 3.35, 3.3471698113207546)","(31.0, 60.0, 51.81818181818182)","(101.0, 290.0, 285.0)","(15.0, 23.0, 22.805194805194805)"
