,Opawa Kyle,Opawa Warrior,Zipping Chassis,Nighthawk Jet,Diamond Alex,Iced Mocha,Know Grizzles,Diamond Neena
08-12-2022 13:33:43.302535,"(5.5, 5.4, 5.111538461538461)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.26)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 97.5)","(51.0, 360.0, 307.5)","(15.0, 42.0, 26.0)"
08-12-2022 13:33:44.460293,"(5.5, 5.4, 5.111538461538461)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.212)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 97.5)","(51.0, 360.0, 307.5)","(15.0, 42.0, 26.0)"
08-12-2022 13:33:45.917430,"(5.5, 5.4, 5.154545454545454)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.34)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 131.73913043478262)","(51.0, 360.0, 339.16666666666663)","(15.0, 42.0, 35.285714285714285)"
08-12-2022 13:33:47.160140,"(5.5, 5.3, 5.142857142857142)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.34)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 131.73913043478262)","(51.0, 360.0, 344.375)","(15.0, 40.0, 31.5)"
08-12-2022 13:33:48.530607,"(5.5, 5.3, 5.1187499999999995)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.26)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 131.73913043478262)","(51.0, 360.0, 314.0)","(15.0, 38.0, 26.3)"
08-12-2022 13:33:49.837519,"(5.5, 5.3, 5.1187499999999995)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.322222222222222)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 187.77777777777777)","(51.0, 360.0, 314.0)","(15.0, 38.0, 26.3)"
08-12-2022 13:33:50.958862,"(5.5, 5.3, 5.1187499999999995)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.225)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 200.0, 188.33333333333331)","(51.0, 360.0, 194.0)","(15.0, 38.0, 29.166666666666664)"
08-12-2022 13:33:52.208154,"(5.5, 5.3, 5.1187499999999995)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.225)","(26.0, 65.0, 64.90196078431373)","(10.0, 11.5, 11.466666666666667)","(41.0, 200.0, 193.8235294117647)","(51.0, 370.0, 201.76470588235293)","(15.0, 34.0, 31.583333333333332)"
08-12-2022 13:33:53.369888,"(5.5, 5.3, 5.1187499999999995)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.206666666666666)","(26.0, 65.0, 65.8695652173913)","(10.0, 11.5, 11.466666666666667)","(41.0, 200.0, 154.3548387096774)","(51.0, 370.0, 267.8571428571429)","(15.0, 34.0, 32.791666666666664)"
08-12-2022 13:33:54.642589,"(5.5, 5.3, 5.1187499999999995)","(1.9, 2.24, 2.176)","(3.3, 5.5, 5.206666666666666)","(26.0, 85.0, 76.66666666666666)","(10.0, 11.5, 11.466666666666667)","(41.0, 210.0, 136.8181818181818)","(51.0, 370.0, 232.5)","(15.0, 34.0, 25.40740740740741)"
08-12-2022 13:33:55.994009,"(5.0, 5.3, 5.113333333333333)","(1.9, 2.24, 2.176)","(3.6, 5.5, 5.206666666666666)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 93.33333333333333)","(71.0, 370.0, 223.33333333333334)","(15.0, 34.0, 28.590909090909093)"
08-12-2022 13:33:57.310263,"(5.0, 5.3, 5.113333333333333)","(1.9, 2.24, 2.176)","(3.6, 5.5, 5.432307692307692)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 108.88888888888889)","(71.0, 370.0, 159.16666666666666)","(15.0, 32.0, 28.833333333333336)"
08-12-2022 13:33:58.634900,"(5.0, 5.3, 5.108450704225352)","(1.9, 2.24, 2.176)","(3.6, 5.5, 5.43125)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 108.88888888888889)","(71.0, 370.0, 223.33333333333334)","(15.0, 30.0, 21.96078431372549)"
08-12-2022 13:33:59.918132,"(5.0, 5.3, 5.108450704225352)","(1.9, 2.24, 2.176)","(3.6, 5.5, 5.43125)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 108.88888888888889)","(71.0, 370.0, 243.5)","(15.0, 30.0, 21.305084745762713)"
08-12-2022 13:34:01.223716,"(5.0, 5.3, 5.108450704225352)","(1.9, 2.24, 2.176)","(3.6, 5.5, 5.43125)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 108.88888888888889)","(71.0, 370.0, 243.5)","(15.0, 30.0, 21.533333333333335)"
08-12-2022 13:34:02.543448,"(5.0, 5.3, 5.108450704225352)","(1.9, 2.24, 2.176)","(3.6, 5.5, 5.416883116883117)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 126.66666666666667)","(71.0, 370.0, 243.5)","(15.0, 29.0, 27.307692307692307)"
08-12-2022 13:34:03.945736,"(5.0, 5.3, 5.107692307692307)","(1.9, 2.24, 2.1963636363636367)","(3.8, 5.5, 5.415555555555556)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.444444444444445)","(51.0, 210.0, 149.6551724137931)","(71.0, 370.0, 189.28571428571428)","(15.0, 28.0, 25.166666666666668)"
08-12-2022 13:34:05.306144,"(5.0, 5.3, 5.107692307692307)","(1.9, 2.24, 2.1963636363636367)","(3.8, 5.5, 5.415555555555556)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 149.6551724137931)","(71.0, 370.0, 189.28571428571428)","(15.0, 28.0, 20.23913043478261)"
08-12-2022 13:34:06.642954,"(4.6, 5.3, 5.107692307692307)","(1.9, 2.24, 2.1963636363636367)","(3.8, 5.5, 5.415555555555556)","(31.0, 85.0, 76.66666666666666)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 126.66666666666667)","(71.0, 370.0, 249.0)","(15.0, 28.0, 23.833333333333332)"
08-12-2022 13:34:08.102358,"(4.6, 5.3, 5.105194805194805)","(1.9, 2.24, 2.186086956521739)","(3.8, 5.5, 5.415555555555556)","(31.0, 85.0, 75.94202898550725)","(9.0, 11.5, 11.466666666666667)","(51.0, 210.0, 124.0909090909091)","(71.0, 370.0, 289.3333333333333)","(15.0, 26.0, 22.75)"
08-12-2022 13:34:09.572347,"(4.6, 5.3, 5.105194805194805)","(1.9, 2.24, 2.1924324324324327)","(3.8, 5.5, 5.415555555555556)","(31.0, 85.0, 75.94202898550725)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 127.27272727272728)","(71.0, 370.0, 249.0)","(15.0, 26.0, 21.125)"
08-12-2022 13:34:10.848594,"(4.6, 5.3, 5.105194805194805)","(1.9, 2.24, 2.2074074074074077)","(3.8, 5.5, 5.386868686868687)","(31.0, 85.0, 75.94202898550725)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 117.89473684210526)","(71.0, 370.0, 189.28571428571428)","(15.0, 26.0, 22.608695652173914)"
08-12-2022 13:34:12.077640,"(4.6, 5.3, 5.105194805194805)","(1.9, 2.24, 2.2074074074074077)","(3.8, 5.5, 5.356626506024097)","(31.0, 85.0, 75.94202898550725)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 117.89473684210526)","(71.0, 370.0, 189.28571428571428)","(15.0, 26.0, 20.6171875)"
08-12-2022 13:34:13.316212,"(4.6, 5.3, 5.105194805194805)","(1.9, 2.24, 2.2133333333333334)","(3.8, 5.4, 5.341463414634147)","(31.0, 85.0, 75.94202898550725)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 117.89473684210526)","(71.0, 370.0, 249.0)","(15.0, 26.0, 22.38095238095238)"
08-12-2022 13:34:14.609275,"(4.6, 5.3, 5.1335766423357665)","(1.9, 2.24, 2.2092307692307696)","(3.8, 5.4, 5.269230769230769)","(31.0, 85.0, 75.94202898550725)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 117.89473684210526)","(71.0, 370.0, 304.81481481481484)","(15.0, 25.0, 22.59375)"
08-12-2022 13:34:15.979802,"(4.6, 5.3, 5.1335766423357665)","(1.9, 2.24, 2.183809523809524)","(3.8, 5.3, 5.253488372093023)","(31.0, 85.0, 71.66666666666667)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 130.0)","(71.0, 370.0, 304.81481481481484)","(15.0, 24.0, 21.333333333333332)"
08-12-2022 13:34:17.276365,"(4.6, 5.2, 5.0375)","(1.9, 2.26, 2.199047619047619)","(3.8, 5.3, 5.269230769230769)","(31.0, 75.0, 69.28571428571429)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 154.0)","(71.0, 370.0, 266.47058823529414)","(15.0, 24.0, 21.333333333333332)"
08-12-2022 13:34:18.550165,"(4.6, 5.1, 5.01)","(1.9, 2.26, 2.23)","(3.8, 5.3, 5.269230769230769)","(31.0, 75.0, 72.14285714285714)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 154.0)","(71.0, 370.0, 209.0)","(15.0, 24.0, 22.41176470588235)"
08-12-2022 13:34:19.916377,"(4.6, 5.1, 4.927906976744186)","(1.9, 2.26, 2.23)","(3.8, 5.3, 5.269230769230769)","(31.0, 75.0, 72.14285714285714)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 133.63636363636363)","(71.0, 370.0, 266.47058823529414)","(15.0, 24.0, 22.41176470588235)"
08-12-2022 13:34:21.305781,"(4.6, 5.1, 4.919047619047619)","(1.9, 2.26, 2.23)","(3.8, 5.3, 5.269230769230769)","(31.0, 75.0, 72.14285714285714)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 122.5)","(71.0, 370.0, 266.47058823529414)","(15.0, 24.0, 20.5531914893617)"
08-12-2022 13:34:22.594621,"(4.6, 5.1, 4.919047619047619)","(1.9, 2.26, 2.23)","(3.8, 5.3, 5.253488372093023)","(31.0, 75.0, 73.82352941176471)","(9.0, 11.5, 11.4375)","(51.0, 210.0, 117.89473684210526)","(71.0, 370.0, 266.47058823529414)","(15.0, 24.0, 20.5531914893617)"
08-12-2022 13:34:23.805675,"(4.6, 5.3, 5.250877192982456)","(1.9, 2.26, 2.23)","(3.8, 5.3, 5.248717948717949)","(31.0, 80.0, 73.82352941176471)","(9.0, 11.5, 11.444444444444445)","(51.0, 210.0, 130.0)","(71.0, 370.0, 189.28571428571428)","(15.0, 24.0, 19.736842105263158)"
08-12-2022 13:34:25.080756,"(4.6, 5.3, 5.262264150943396)","(1.9, 2.26, 2.229230769230769)","(3.8, 5.3, 5.248717948717949)","(31.0, 75.0, 74.56521739130434)","(9.0, 11.5, 11.444444444444445)","(51.0, 210.0, 130.0)","(71.0, 370.0, 189.28571428571428)","(15.0, 24.0, 20.0)"
08-12-2022 13:34:26.215689,"(4.6, 5.3, 5.259259259259259)","(1.9, 2.26, 2.229230769230769)","(3.8, 5.3, 5.248717948717949)","(31.0, 75.0, 74.56521739130434)","(9.0, 11.5, 11.041666666666666)","(51.0, 210.0, 88.66666666666667)","(71.0, 370.0, 249.0)","(15.0, 22.0, 19.083333333333332)"
08-12-2022 13:34:27.343202,"(4.6, 5.3, 5.258536585365853)","(1.9, 2.32, 2.3107692307692305)","(3.8, 5.3, 5.263888888888888)","(31.0, 75.0, 74.56521739130434)","(9.0, 11.5, 10.981481481481481)","(51.0, 210.0, 179.375)","(71.0, 370.0, 249.0)","(15.0, 22.0, 18.59722222222222)"
08-12-2022 13:34:28.538992,"(4.6, 5.3, 5.252941176470588)","(1.9, 2.32, 2.3107692307692305)","(3.8, 5.3, 5.252)","(31.0, 75.0, 73.88888888888889)","(9.0, 11.5, 10.75)","(51.0, 210.0, 124.0909090909091)","(71.0, 370.0, 208.66666666666666)","(15.0, 22.0, 18.59722222222222)"
08-12-2022 13:34:29.654471,"(4.6, 5.3, 5.252941176470588)","(1.9, 2.32, 2.3132450331125827)","(3.8, 5.3, 5.252)","(31.0, 75.0, 73.88888888888889)","(9.0, 11.5, 10.75)","(51.0, 210.0, 137.30769230769232)","(71.0, 370.0, 189.28571428571428)","(15.0, 22.0, 18.59722222222222)"
08-12-2022 13:34:30.808147,"(4.6, 5.3, 5.252941176470588)","(1.9, 2.32, 2.3205649717514123)","(3.8, 5.3, 5.252)","(31.0, 75.0, 73.88888888888889)","(9.0, 11.5, 10.75)","(51.0, 210.0, 137.30769230769232)","(71.0, 370.0, 189.28571428571428)","(15.0, 22.0, 18.59722222222222)"
08-12-2022 13:34:31.994988,"(4.6, 5.3, 5.252941176470588)","(1.9, 2.34, 2.3205649717514123)","(3.8, 5.3, 5.26056338028169)","(31.0, 75.0, 69.0)","(9.0, 11.5, 10.75)","(51.0, 210.0, 137.30769230769232)","(71.0, 370.0, 213.33333333333331)","(15.0, 22.0, 18.53271028037383)"
08-12-2022 13:34:33.138090,"(4.6, 5.3, 5.248717948717949)","(1.9, 2.34, 2.320909090909091)","(3.8, 5.3, 5.26056338028169)","(31.0, 70.0, 69.0)","(9.0, 11.5, 10.75)","(51.0, 210.0, 105.0)","(71.0, 360.0, 185.0)","(15.0, 22.0, 18.52755905511811)"
08-12-2022 13:34:34.229974,"(4.6, 5.3, 5.248717948717949)","(1.9, 2.34, 2.319880239520958)","(3.8, 5.3, 5.26056338028169)","(31.0, 70.0, 65.0)","(9.0, 11.5, 10.75)","(51.0, 210.0, 105.0)","(71.0, 350.0, 137.0)","(15.0, 22.0, 18.78102189781022)"
08-12-2022 13:34:35.348451,"(4.6, 5.3, 5.242168674698795)","(1.9, 2.36, 2.335862068965517)","(3.8, 5.3, 5.255844155844156)","(31.0, 65.0, 64.70588235294117)","(9.0, 11.0, 10.409090909090908)","(51.0, 210.0, 146.78571428571428)","(71.0, 140.0, 135.0)","(15.0, 22.0, 18.954545454545453)"
08-12-2022 13:34:36.569525,"(4.6, 5.3, 5.2435294117647056)","(1.9, 2.36, 2.3221052631578947)","(3.8, 5.3, 5.255844155844156)","(31.0, 65.0, 64.70588235294117)","(9.0, 11.0, 10.409090909090908)","(51.0, 190.0, 131.07142857142856)","(71.0, 140.0, 135.0)","(15.0, 19.5, 18.544642857142858)"
08-12-2022 13:34:37.848804,"(4.6, 5.3, 5.2435294117647056)","(1.9, 2.36, 2.3527272727272726)","(3.8, 5.3, 5.254666666666666)","(31.0, 65.0, 64.70588235294117)","(9.0, 11.0, 10.857142857142858)","(51.0, 190.0, 131.07142857142856)","(71.0, 140.0, 135.0)","(15.0, 21.0, 18.75)"
08-12-2022 13:34:39.083381,"(4.6, 5.3, 5.2435294117647056)","(1.9, 2.36, 2.2968421052631576)","(3.8, 5.3, 5.254666666666666)","(31.0, 65.0, 64.70588235294117)","(9.0, 11.0, 10.8)","(51.0, 190.0, 86.875)","(71.0, 140.0, 135.0)","(15.0, 20.0, 18.636363636363637)"
08-12-2022 13:34:40.485450,"(4.6, 5.3, 5.250617283950617)","(1.9, 2.36, 2.32)","(3.8, 5.3, 5.254666666666666)","(31.0, 65.0, 64.72222222222223)","(9.0, 11.0, 10.8)","(51.0, 190.0, 86.875)","(71.0, 140.0, 128.0)","(15.0, 20.0, 19.285714285714285)"
08-12-2022 13:34:41.982950,"(4.6, 5.3, 5.250617283950617)","(1.9, 2.34, 2.3125)","(3.8, 5.3, 5.254666666666666)","(31.0, 65.0, 64.66666666666667)","(9.0, 11.0, 10.8125)","(51.0, 190.0, 86.875)","(71.0, 140.0, 128.0)","(15.0, 20.0, 19.428571428571427)"
08-12-2022 13:34:43.200500,"(4.6, 5.3, 5.250617283950617)","(1.95, 2.34, 2.3116129032258064)","(3.9, 5.3, 5.254666666666666)","(31.0, 65.0, 65.83333333333333)","(9.0, 11.0, 10.8125)","(51.0, 190.0, 86.875)","(71.0, 140.0, 135.0)","(15.0, 20.0, 18.736842105263158)"
08-12-2022 13:34:44.334929,"(4.6, 5.3, 5.250617283950617)","(1.95, 2.34, 2.304516129032258)","(3.9, 5.3, 5.254666666666666)","(31.0, 70.0, 65.83333333333333)","(9.0, 11.0, 10.8125)","(51.0, 190.0, 86.875)","(71.0, 140.0, 135.0)","(15.0, 20.0, 19.5)"
08-12-2022 13:34:45.474486,"(4.6, 5.3, 5.256756756756756)","(1.95, 2.34, 2.2626415094339625)","(3.9, 5.3, 5.2628571428571425)","(31.0, 85.0, 72.5)","(9.0, 11.0, 10.8125)","(51.0, 190.0, 86.875)","(71.0, 140.0, 137.05882352941177)","(15.0, 21.0, 18.428571428571427)"
08-12-2022 13:34:46.570941,"(4.6, 5.3, 5.250649350649351)","(1.95, 2.32, 2.27)","(3.9, 5.3, 5.2628571428571425)","(31.0, 85.0, 77.5)","(9.0, 11.0, 10.8125)","(51.0, 190.0, 86.875)","(71.0, 170.0, 137.05882352941177)","(15.0, 21.0, 18.428571428571427)"
08-12-2022 13:34:47.851243,"(4.6, 5.3, 5.257333333333333)","(1.95, 2.28, 2.2736842105263158)","(3.9, 5.3, 5.26338028169014)","(31.0, 85.0, 77.5)","(9.0, 11.0, 10.8125)","(51.0, 190.0, 86.875)","(71.0, 170.0, 137.05882352941177)","(15.0, 21.0, 18.666666666666668)"
08-12-2022 13:34:49.027566,"(4.6, 5.3, 5.257333333333333)","(1.95, 2.28, 2.2736842105263158)","(3.9, 5.3, 5.26338028169014)","(31.0, 85.0, 77.5)","(9.0, 11.0, 10.826923076923077)","(51.0, 190.0, 86.875)","(71.0, 170.0, 137.05882352941177)","(15.0, 21.0, 18.666666666666668)"
08-12-2022 13:34:50.121300,"(4.6, 5.3, 5.257333333333333)","(1.95, 2.26, 2.2588235294117647)","(3.9, 5.3, 5.2675)","(31.0, 85.0, 82.0)","(9.0, 11.0, 10.826923076923077)","(51.0, 190.0, 86.875)","(71.0, 170.0, 133.1578947368421)","(15.0, 21.0, 18.666666666666668)"
08-12-2022 13:34:51.350323,"(4.6, 5.3, 5.257333333333333)","(1.95, 2.3, 2.28)","(3.9, 5.3, 5.2675)","(31.0, 85.0, 77.5)","(9.0, 11.0, 10.826923076923077)","(51.0, 190.0, 86.875)","(71.0, 170.0, 133.1578947368421)","(15.0, 21.0, 18.666666666666668)"
08-12-2022 13:34:52.495817,"(4.6, 5.3, 5.257333333333333)","(1.95, 2.3, 2.2914285714285714)","(3.9, 5.3, 5.272839506172839)","(31.0, 85.0, 77.5)","(9.0, 11.0, 10.82)","(51.0, 190.0, 86.875)","(71.0, 170.0, 128.8235294117647)","(15.0, 21.0, 18.62264150943396)"
08-12-2022 13:34:53.704618,"(4.6, 5.3, 5.2213675213675215)","(1.95, 2.3, 2.292)","(3.9, 5.3, 5.272839506172839)","(31.0, 85.0, 77.5)","(9.0, 11.0, 10.86111111111111)","(51.0, 190.0, 86.875)","(71.0, 170.0, 128.8235294117647)","(15.0, 21.0, 18.62264150943396)"
08-12-2022 13:34:54.930490,"(4.6, 5.3, 5.219298245614035)","(1.95, 2.28, 2.275)","(3.9, 5.3, 5.28018018018018)","(31.0, 85.0, 83.75)","(9.0, 11.0, 10.985507246376812)","(51.0, 190.0, 86.875)","(71.0, 170.0, 128.8235294117647)","(15.0, 21.0, 18.605504587155963)"
08-12-2022 13:34:56.140126,"(4.6, 5.3, 5.222522522522523)","(1.95, 2.28, 2.2696296296296294)","(3.9, 5.3, 5.28018018018018)","(31.0, 85.0, 83.75)","(9.0, 11.0, 10.983870967741936)","(51.0, 190.0, 86.875)","(71.0, 170.0, 131.8181818181818)","(15.0, 21.0, 18.605504587155963)"
08-12-2022 13:34:57.324789,"(4.6, 5.3, 5.297101449275362)","(1.95, 2.28, 2.267272727272727)","(3.9, 5.4, 5.376)","(31.0, 85.0, 78.28571428571428)","(9.0, 11.0, 10.941176470588236)","(51.0, 190.0, 86.875)","(71.0, 170.0, 131.8181818181818)","(15.0, 21.0, 19.62962962962963)"
08-12-2022 13:34:58.375596,"(4.6, 5.5, 5.43125)","(1.95, 2.28, 2.225217391304348)","(3.9, 5.4, 5.342857142857143)","(31.0, 80.0, 78.28571428571428)","(9.0, 11.0, 10.902439024390244)","(51.0, 190.0, 86.875)","(71.0, 170.0, 138.88888888888889)","(15.0, 20.0, 19.466666666666665)"
08-12-2022 13:34:59.403056,"(4.6, 5.5, 5.416666666666667)","(1.95, 2.26, 2.2225)","(3.9, 5.4, 5.326923076923077)","(31.0, 80.0, 78.28571428571428)","(9.0, 11.0, 10.902439024390244)","(51.0, 190.0, 86.875)","(71.0, 170.0, 138.88888888888889)","(15.0, 20.0, 19.466666666666665)"
08-12-2022 13:35:00.380486,"(4.6, 5.7, 5.618181818181818)","(1.95, 2.26, 2.2246153846153844)","(3.9, 5.4, 5.328571428571428)","(31.0, 80.0, 78.28571428571428)","(9.0, 11.0, 10.928571428571429)","(51.0, 190.0, 86.875)","(71.0, 170.0, 133.47826086956522)","(15.0, 20.0, 19.666666666666668)"
08-12-2022 13:35:01.430700,"(4.6, 5.7, 5.542857142857143)","(1.95, 2.26, 2.2043478260869565)","(3.9, 5.4, 5.293333333333334)","(31.0, 80.0, 108.66666666666666)","(9.0, 11.0, 10.951923076923077)","(51.0, 190.0, 86.875)","(71.0, 170.0, 133.47826086956522)","(15.0, 20.0, 19.523809523809526)"
08-12-2022 13:35:02.786649,"(4.6, 5.7, 5.652631578947369)","(1.95, 2.24, 2.2089655172413796)","(4.0, 5.4, 5.353846153846154)","(31.0, 110.0, 108.82352941176471)","(9.0, 11.0, 11.05952380952381)","(51.0, 190.0, 86.875)","(71.0, 170.0, 133.47826086956522)","(15.0, 20.0, 19.238095238095237)"
08-12-2022 13:35:03.960639,"(4.6, 5.7, 5.652631578947369)","(1.95, 2.24, 2.216666666666667)","(4.0, 5.4, 5.353846153846154)","(31.0, 110.0, 108.82352941176471)","(9.0, 11.5, 11.054347826086957)","(51.0, 190.0, 162.30769230769232)","(71.0, 170.0, 133.47826086956522)","(15.0, 20.0, 19.238095238095237)"
08-12-2022 13:35:05.116851,"(4.6, 5.7, 5.652631578947369)","(1.95, 2.24, 2.216666666666667)","(4.0, 5.4, 5.373033707865169)","(31.0, 110.0, 98.69565217391305)","(9.0, 11.5, 11.073033707865168)","(51.0, 190.0, 164.82758620689657)","(71.0, 170.0, 127.14285714285714)","(15.0, 20.0, 18.545454545454547)"
08-12-2022 13:35:06.349170,"(4.6, 5.7, 5.66)","(1.95, 2.28, 2.256470588235294)","(4.0, 5.4, 5.372093023255815)","(31.0, 110.0, 55.51724137931034)","(9.0, 11.5, 11.079545454545455)","(51.0, 180.0, 148.125)","(71.0, 170.0, 127.14285714285714)","(15.0, 20.0, 18.545454545454547)"
08-12-2022 13:35:07.546221,"(4.6, 5.7, 5.66)","(1.95, 2.28, 2.2150000000000003)","(4.0, 5.4, 5.373033707865169)","(31.0, 60.0, 51.333333333333336)","(9.0, 11.5, 11.121951219512194)","(51.0, 170.0, 146.92307692307693)","(71.0, 170.0, 136.66666666666666)","(15.0, 20.0, 18.545454545454547)"
08-12-2022 13:35:08.705466,"(4.6, 5.7, 5.681818181818182)","(1.95, 2.28, 2.2150000000000003)","(4.0, 5.4, 5.373033707865169)","(31.0, 60.0, 51.06060606060606)","(9.0, 11.5, 11.171052631578947)","(51.0, 170.0, 146.92307692307693)","(71.0, 170.0, 136.66666666666666)","(15.0, 20.0, 18.545454545454547)"
08-12-2022 13:35:09.841790,"(4.6, 5.7, 5.681818181818182)","(1.95, 2.28, 2.2150000000000003)","(4.0, 5.4, 5.3707317073170735)","(31.0, 60.0, 51.06060606060606)","(9.0, 11.5, 11.171052631578947)","(51.0, 170.0, 146.92307692307693)","(71.0, 170.0, 136.66666666666666)","(15.0, 20.0, 18.545454545454547)"
08-12-2022 13:35:10.989379,"(4.6, 5.7, 5.679310344827586)","(1.95, 2.28, 2.2150000000000003)","(4.0, 5.4, 5.3707317073170735)","(31.0, 60.0, 51.06060606060606)","(9.0, 11.5, 11.359375)","(51.0, 170.0, 150.0)","(71.0, 170.0, 136.66666666666666)","(15.0, 20.0, 18.4)"
08-12-2022 13:35:11.952242,"(4.6, 5.7, 5.683783783783784)","(1.95, 2.26, 2.23)","(4.0, 5.4, 5.372093023255815)","(31.0, 60.0, 51.06060606060606)","(9.0, 11.5, 11.359375)","(51.0, 170.0, 150.0)","(71.0, 170.0, 136.66666666666666)","(15.0, 20.0, 18.4)"
08-12-2022 13:35:12.988902,"(4.6, 5.7, 5.682352941176471)","(1.95, 2.26, 2.2173684210526314)","(4.0, 5.4, 5.373033707865169)","(31.0, 60.0, 51.06060606060606)","(9.0, 11.5, 11.359375)","(51.0, 170.0, 154.21052631578948)","(71.0, 170.0, 136.66666666666666)","(15.0, 20.0, 18.4)"
08-12-2022 13:35:13.956422,"(4.6, 5.7, 5.682352941176471)","(1.95, 2.26, 2.215)","(4.0, 5.4, 5.373033707865169)","(31.0, 60.0, 51.06060606060606)","(9.0, 11.5, 11.8)","(51.0, 170.0, 154.21052631578948)","(71.0, 170.0, 114.16666666666667)","(15.0, 20.0, 20.383333333333333)"
08-12-2022 13:35:14.960007,"(4.6, 5.7, 5.5344444444444445)","(1.95, 2.2, 2.1816964285714286)","(4.0, 5.5, 5.492941176470588)","(31.0, 44.0, 42.166666666666664)","(9.0, 12.0, 11.8)","(51.0, 170.0, 154.21052631578948)","(71.0, 120.0, 114.16666666666667)","(15.0, 21.0, 20.383333333333333)"
08-12-2022 13:35:15.932634,"(4.6, 5.6, 5.5814814814814815)","(1.95, 2.24, 2.198571428571429)","(4.0, 5.6, 5.489795918367347)","(31.0, 50.0, 42.38095238095238)","(9.0, 12.0, 11.657142857142857)","(51.0, 150.0, 97.82608695652173)","(71.0, 120.0, 118.42105263157895)","(15.0, 21.0, 19.75)"
08-12-2022 13:35:16.938178,"(4.6, 5.6, 5.5181818181818185)","(1.95, 2.22, 2.1973333333333334)","(4.0, 5.6, 5.505376344086021)","(31.0, 50.0, 42.38095238095238)","(9.0, 12.0, 11.657142857142857)","(51.0, 150.0, 97.82608695652173)","(71.0, 120.0, 117.0)","(15.0, 21.0, 19.676470588235293)"
08-12-2022 13:35:18.000075,"(4.6, 5.6, 5.51)","(1.95, 2.22, 2.1973333333333334)","(4.0, 5.6, 5.508333333333333)","(31.0, 50.0, 42.38095238095238)","(9.0, 12.0, 11.657142857142857)","(51.0, 150.0, 97.82608695652173)","(71.0, 120.0, 117.0)","(15.0, 21.0, 19.666666666666668)"
08-12-2022 13:35:19.114079,"(4.6, 5.6, 5.51)","(1.95, 2.22, 2.1973333333333334)","(4.0, 5.6, 5.490196078431373)","(31.0, 50.0, 45.0)","(9.0, 12.0, 11.683333333333334)","(51.0, 150.0, 97.82608695652173)","(71.0, 120.0, 117.0)","(15.0, 20.0, 19.666666666666668)"
08-12-2022 13:35:20.195383,"(4.6, 5.6, 5.54375)","(1.95, 2.22, 2.202857142857143)","(4.0, 5.6, 5.490196078431373)","(31.0, 50.0, 45.0)","(9.0, 12.0, 11.711538461538462)","(51.0, 150.0, 97.82608695652173)","(71.0, 120.0, 117.0)","(15.0, 20.0, 19.676470588235293)"
