,Irish Brandy,Demolition,Cherries On Fire,Towering Star,Go Diablo,Juicy Que,Easy Street,Faux Allie
07-01-2023 09:50:44.235555,"(3.6, 4.6, 4.157894736842105)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5318181818181817)","(4.0, 4.4, 4.228571428571429)","(13.0, 28.0, 26.235294117647058)","(6.0, 12.5, 12.0)","(14.0, 23.0, 22.2)","(10.0, 20.0, 19.2)"
07-01-2023 09:50:45.474959,"(3.6, 4.6, 4.157894736842105)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5318181818181817)","(4.0, 4.4, 4.175)","(13.0, 30.0, 26.235294117647058)","(6.0, 12.5, 12.0)","(14.0, 23.0, 22.2)","(10.0, 20.0, 19.2)"
07-01-2023 09:50:46.792392,"(3.6, 4.6, 4.157894736842105)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5318181818181817)","(4.0, 4.4, 4.228571428571429)","(13.0, 30.0, 25.789473684210527)","(6.0, 12.5, 11.2)","(14.0, 23.0, 22.11111111111111)","(10.0, 20.0, 19.2)"
07-01-2023 09:50:47.890973,"(3.6, 4.6, 4.157894736842105)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5318181818181817)","(4.0, 4.4, 4.228571428571429)","(13.0, 30.0, 25.6)","(6.0, 13.0, 12.4)","(14.0, 23.0, 22.11111111111111)","(10.0, 20.0, 19.2)"
07-01-2023 09:50:49.035689,"(3.6, 4.6, 4.094444444444444)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5318181818181817)","(4.0, 4.4, 4.175)","(13.0, 30.0, 25.6)","(6.0, 13.0, 12.4)","(14.0, 23.0, 22.11111111111111)","(10.0, 20.0, 18.8)"
07-01-2023 09:50:50.232889,"(3.6, 4.6, 4.231578947368421)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5318181818181817)","(4.0, 4.4, 4.228571428571429)","(13.0, 30.0, 25.6)","(6.0, 13.0, 11.2)","(14.0, 23.0, 22.11111111111111)","(10.0, 20.0, 19.142857142857142)"
07-01-2023 09:50:51.480703,"(3.6, 4.6, 4.231578947368421)","(26.0, 95.0, 65.0)","(3.1, 3.85, 3.529166666666667)","(4.0, 4.4, 4.205882352941177)","(13.0, 30.0, 25.6)","(6.0, 13.0, 12.4)","(14.0, 23.0, 22.22222222222222)","(10.0, 20.0, 19.142857142857142)"
07-01-2023 09:50:52.743288,"(3.6, 4.6, 4.231578947368421)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.529166666666667)","(4.0, 4.3, 4.205882352941177)","(13.0, 30.0, 25.6)","(6.0, 13.0, 12.0)","(14.0, 23.0, 22.363636363636363)","(10.0, 20.0, 19.142857142857142)"
07-01-2023 09:50:54.037338,"(3.6, 4.6, 4.231578947368421)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.623529411764706)","(4.0, 4.3, 4.205882352941177)","(13.0, 30.0, 25.6)","(6.0, 12.5, 12.0)","(14.0, 23.0, 22.363636363636363)","(10.0, 20.0, 19.142857142857142)"
07-01-2023 09:50:55.396851,"(3.6, 4.6, 4.231578947368421)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.5446808510638297)","(4.0, 4.3, 4.205882352941177)","(13.0, 30.0, 25.6)","(6.0, 12.5, 12.222222222222221)","(14.0, 23.0, 22.363636363636363)","(10.0, 20.0, 19.192307692307693)"
07-01-2023 09:50:56.625302,"(3.6, 4.6, 4.3052631578947365)","(26.0, 95.0, 66.36363636363636)","(3.1, 3.85, 3.75)","(4.0, 4.3, 4.205882352941177)","(13.0, 30.0, 25.6)","(6.0, 12.5, 12.222222222222221)","(14.0, 23.0, 22.363636363636363)","(10.0, 20.0, 19.192307692307693)"
07-01-2023 09:50:58.050674,"(3.5, 4.6, 4.3052631578947365)","(31.0, 95.0, 66.36363636363636)","(3.2, 3.8, 3.5866666666666664)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.5, 10.88888888888889)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 19.192307692307693)"
07-01-2023 09:50:59.160153,"(3.5, 4.6, 4.3052631578947365)","(31.0, 95.0, 74.0)","(3.2, 3.8, 3.5777777777777775)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 11.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 19.192307692307693)"
07-01-2023 09:51:00.397246,"(3.5, 4.6, 4.3052631578947365)","(31.0, 95.0, 74.0)","(3.2, 3.8, 3.5826086956521737)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.789473684210527)","(6.0, 12.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 19.192307692307693)"
07-01-2023 09:51:01.658385,"(3.5, 4.6, 4.3052631578947365)","(31.0, 95.0, 74.0)","(3.2, 3.75, 3.5826086956521737)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.789473684210527)","(6.0, 12.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 19.192307692307693)"
07-01-2023 09:51:02.862976,"(3.5, 4.6, 4.04)","(31.0, 95.0, 74.0)","(3.2, 3.75, 3.5826086956521737)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 19.192307692307693)"
07-01-2023 09:51:04.042878,"(3.5, 4.6, 4.04)","(31.0, 95.0, 74.0)","(3.2, 3.75, 3.5826086956521737)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:05.234003,"(3.5, 4.6, 4.04)","(31.0, 95.0, 72.5)","(3.2, 3.75, 3.484)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:06.307263,"(3.5, 4.6, 4.04)","(31.0, 95.0, 77.6923076923077)","(3.2, 3.75, 3.484)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.875)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:07.510621,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.484)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:08.751530,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.5434782608695654)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.166666666666668)"
07-01-2023 09:51:09.970334,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.563725490196078)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:11.153852,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.591666666666667)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:12.289461,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.591666666666667)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(11.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:13.418971,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.591666666666667)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 18.558823529411764)"
07-01-2023 09:51:14.435824,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.591666666666667)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:15.645529,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.591666666666667)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:16.814676,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.5901639344262297)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:17.913733,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.5901639344262297)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:19.058986,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.5901639344262297)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:20.148388,"(3.5, 4.6, 4.04)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.5901639344262297)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:21.178481,"(3.5, 4.6, 4.34074074074074)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.75, 3.5901639344262297)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.363636363636363)","(12.0, 20.0, 17.958333333333332)"
07-01-2023 09:51:22.338662,"(3.5, 4.6, 4.41081081081081)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.846153846153847)"
07-01-2023 09:51:23.462561,"(3.5, 4.6, 4.3052631578947365)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.846153846153847)"
07-01-2023 09:51:24.528930,"(3.5, 4.6, 4.3052631578947365)","(31.0, 90.0, 71.33333333333333)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.846153846153847)"
07-01-2023 09:51:25.591849,"(3.5, 4.6, 4.3052631578947365)","(31.0, 90.0, 71.33333333333333)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.76)"
07-01-2023 09:51:26.637239,"(3.5, 4.6, 4.3052631578947365)","(31.0, 90.0, 71.33333333333333)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 18.25)"
07-01-2023 09:51:27.649575,"(3.5, 4.6, 4.3052631578947365)","(31.0, 90.0, 71.33333333333333)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 18.25)"
07-01-2023 09:51:28.751804,"(3.5, 4.6, 4.3052631578947365)","(31.0, 90.0, 72.5)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 18.25)"
07-01-2023 09:51:29.891899,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 72.5)","(3.2, 3.7, 3.676)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 18.25)"
07-01-2023 09:51:30.965729,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 72.5)","(3.2, 3.7, 3.646666666666667)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 18.25)"
07-01-2023 09:51:32.063449,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 72.5)","(3.2, 3.7, 3.641935483870968)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 16.727272727272727)"
07-01-2023 09:51:33.140233,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 72.5)","(3.2, 3.7, 3.641935483870968)","(3.9, 4.3, 4.166666666666666)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.6)"
07-01-2023 09:51:34.217642,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 72.5)","(3.2, 3.7, 3.610869565217391)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.846153846153847)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.6)"
07-01-2023 09:51:35.206381,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 72.5)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.666666666666666)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.75)"
07-01-2023 09:51:36.330985,"(3.5, 4.6, 4.226666666666667)","(31.0, 90.0, 71.33333333333333)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.666666666666666)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.75)"
07-01-2023 09:51:37.447377,"(3.5, 4.6, 4.378947368421052)","(31.0, 90.0, 74.61538461538461)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.205882352941177)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.666666666666666)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.75)"
07-01-2023 09:51:38.592650,"(3.5, 4.7, 4.433333333333334)","(31.0, 90.0, 72.85714285714286)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.233333333333333)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.833333333333334)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.75)"
07-01-2023 09:51:39.740538,"(3.5, 4.7, 4.5)","(31.0, 90.0, 82.0)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.833333333333334)","(14.0, 23.0, 22.125)","(12.0, 20.0, 17.75)"
07-01-2023 09:51:40.849184,"(3.5, 4.7, 4.433333333333334)","(31.0, 90.0, 82.0)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.233333333333333)","(14.0, 30.0, 25.6)","(6.0, 12.0, 11.833333333333334)","(14.0, 23.0, 22.125)","(12.0, 20.0, 18.45)"
07-01-2023 09:51:41.978848,"(3.5, 4.7, 4.5)","(31.0, 90.0, 76.66666666666667)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 25.428571428571427)","(6.0, 12.0, 11.833333333333334)","(14.0, 23.0, 22.125)","(12.0, 19.5, 17.75)"
07-01-2023 09:51:43.016012,"(3.5, 4.7, 4.5)","(31.0, 90.0, 82.0)","(3.2, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 28.3)","(6.0, 12.0, 11.833333333333334)","(14.0, 23.0, 22.125)","(12.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:44.056145,"(3.5, 4.7, 4.245454545454546)","(31.0, 90.0, 82.0)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 29.0, 28.3)","(6.5, 12.0, 11.833333333333334)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:45.153048,"(3.5, 4.7, 4.283333333333333)","(31.0, 90.0, 76.66666666666667)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 29.0, 26.235294117647058)","(6.5, 12.0, 12.538461538461538)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:46.210175,"(3.5, 4.7, 4.245454545454546)","(31.0, 90.0, 82.0)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 26.235294117647058)","(6.5, 13.0, 12.538461538461538)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:47.285715,"(3.5, 4.7, 4.245454545454546)","(31.0, 90.0, 82.0)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.233333333333333)","(14.0, 30.0, 27.53846153846154)","(6.5, 13.0, 11.833333333333334)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:48.413257,"(3.5, 4.6, 4.233333333333333)","(31.0, 90.0, 76.66666666666667)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 26.235294117647058)","(6.5, 13.0, 12.538461538461538)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:49.420927,"(3.5, 4.6, 4.223529411764706)","(31.0, 90.0, 82.0)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 26.235294117647058)","(6.5, 13.0, 12.538461538461538)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:50.435169,"(3.5, 4.6, 4.223529411764706)","(31.0, 90.0, 82.0)","(3.1, 3.65, 3.610869565217391)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 27.727272727272727)","(6.5, 13.0, 11.833333333333334)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:51.468378,"(3.5, 4.6, 4.223529411764706)","(31.0, 90.0, 76.66666666666667)","(3.1, 3.65, 3.609090909090909)","(3.9, 4.3, 4.199999999999999)","(14.0, 29.0, 26.2)","(6.5, 13.0, 12.538461538461538)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:52.500978,"(3.5, 4.6, 4.223529411764706)","(31.0, 90.0, 82.0)","(3.1, 3.65, 3.609090909090909)","(3.9, 4.3, 4.199999999999999)","(14.0, 29.0, 27.625)","(6.5, 13.0, 11.833333333333334)","(15.0, 23.0, 21.833333333333332)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:53.563815,"(3.5, 4.6, 4.223529411764706)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.65, 3.533333333333333)","(3.9, 4.3, 4.199999999999999)","(14.0, 32.0, 28.545454545454547)","(6.5, 13.0, 12.538461538461538)","(15.0, 23.0, 22.125)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:54.670695,"(3.5, 4.6, 4.223529411764706)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.65, 3.601219512195122)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 28.545454545454547)","(6.5, 13.0, 12.538461538461538)","(15.0, 23.0, 21.8)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:55.678435,"(3.5, 4.6, 4.3538461538461535)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.65, 3.601219512195122)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 26.8)","(6.5, 13.0, 11.833333333333334)","(15.0, 23.0, 22.25)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:56.719583,"(3.5, 4.6, 4.3538461538461535)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.65, 3.585483870967742)","(3.9, 4.3, 4.233333333333333)","(14.0, 30.0, 28.545454545454547)","(6.5, 13.0, 12.142857142857142)","(15.0, 23.0, 22.25)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:57.814468,"(3.5, 4.6, 4.371428571428571)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.233333333333333)","(14.0, 30.0, 26.8)","(6.5, 13.0, 11.25)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:58.929400,"(3.5, 4.6, 4.371428571428571)","(31.0, 90.0, 85.55555555555556)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 28.545454545454547)","(6.5, 13.0, 12.142857142857142)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:51:59.980847,"(3.5, 4.6, 4.371428571428571)","(31.0, 90.0, 85.55555555555556)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.199999999999999)","(14.0, 30.0, 28.545454545454547)","(6.5, 13.0, 12.142857142857142)","(15.0, 23.0, 21.8)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:01.125371,"(3.5, 4.6, 4.371428571428571)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.117391304347826)","(14.0, 30.0, 26.8)","(6.5, 13.0, 11.25)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:02.269944,"(3.5, 4.6, 4.371428571428571)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.117391304347826)","(14.0, 30.0, 25.0)","(6.5, 13.0, 11.25)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:03.347725,"(3.5, 4.6, 4.371428571428571)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.1090909090909085)","(14.0, 30.0, 24.88)","(6.5, 13.0, 12.142857142857142)","(15.0, 23.0, 21.8)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:04.385106,"(3.5, 4.6, 4.447619047619048)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.117391304347826)","(14.0, 30.0, 24.88)","(6.5, 13.0, 11.25)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:05.455835,"(3.5, 4.6, 4.447619047619048)","(31.0, 90.0, 85.55555555555556)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.1090909090909085)","(14.0, 30.0, 24.666666666666668)","(6.5, 13.0, 12.5)","(15.0, 23.0, 21.8)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:06.532199,"(3.5, 4.6, 4.447619047619048)","(31.0, 90.0, 79.0909090909091)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.1090909090909085)","(14.0, 30.0, 24.666666666666668)","(6.5, 13.0, 12.833333333333334)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:07.618430,"(3.5, 4.6, 4.447619047619048)","(31.0, 90.0, 85.55555555555556)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.117391304347826)","(14.0, 30.0, 24.666666666666668)","(6.5, 14.0, 12.75)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:08.749706,"(3.5, 4.6, 4.447619047619048)","(31.0, 90.0, 85.0)","(3.1, 3.5, 3.495121951219512)","(3.9, 4.3, 4.1090909090909085)","(14.0, 30.0, 24.666666666666668)","(6.5, 15.0, 12.75)","(15.0, 23.0, 21.8)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:09.896386,"(3.5, 4.6, 4.447619047619048)","(31.0, 90.0, 78.0)","(3.1, 3.5, 3.491304347826087)","(3.9, 4.3, 4.117391304347826)","(14.0, 30.0, 24.88)","(6.5, 15.0, 12.75)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:10.975636,"(3.6, 4.6, 4.2444444444444445)","(31.0, 90.0, 85.0)","(3.0, 3.5, 3.491304347826087)","(3.7, 4.3, 4.117391304347826)","(16.0, 30.0, 24.88)","(7.0, 15.0, 12.75)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:12.026693,"(3.6, 4.6, 4.447619047619048)","(31.0, 90.0, 85.0)","(3.0, 3.5, 3.491304347826087)","(3.7, 4.3, 4.1090909090909085)","(16.0, 30.0, 24.88)","(7.0, 15.0, 12.75)","(15.0, 23.0, 21.8)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:13.066734,"(3.6, 4.6, 4.447619047619048)","(31.0, 90.0, 78.0)","(3.0, 3.5, 3.491304347826087)","(3.7, 4.3, 4.1090909090909085)","(16.0, 30.0, 24.88)","(7.0, 15.0, 12.75)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:14.063583,"(3.6, 4.6, 4.447619047619048)","(31.0, 90.0, 85.0)","(3.0, 3.5, 3.491304347826087)","(3.7, 4.3, 4.117391304347826)","(16.0, 30.0, 24.88)","(7.0, 15.0, 12.75)","(15.0, 23.0, 21.5)","(13.0, 19.5, 17.441176470588236)"
07-01-2023 09:52:15.182823,"(3.6, 4.6, 4.447619047619048)","(31.0, 90.0, 78.0)","(3.0, 3.6, 3.5892857142857144)","(3.7, 4.3, 4.1090909090909085)","(16.0, 30.0, 24.88)","(7.0, 15.0, 12.75)","(15.0, 23.0, 21.8)","(13.0, 19.5, 19.5)"
07-01-2023 09:52:16.295438,"(3.6, 4.6, 4.447619047619048)","(31.0, 90.0, 78.0)","(3.0, 3.6, 3.5892857142857144)","(3.7, 4.3, 4.117391304347826)","(16.0, 30.0, 24.88)","(7.0, 15.0, 13.666666666666666)","(15.0, 23.0, 21.6)","(13.0, 20.0, 18.041666666666668)"
