,Klimt Ride,Cherrys Cross,Sloe Gin Biz,Smoozer,Plunk,Sparkling Shire,Shea D Capture,Red Devolution,Cryptic Code
05-01-2023 13:05:11.738352,"(17.0, 30.0, 24.0)","(14.0, 26.0, 21.428571428571427)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.5)","(2.2, 3.0, 2.94)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:12.854647,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.333333333333332)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.5)","(2.2, 3.0, 2.94)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:13.974074,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.333333333333332)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.333333333333334)","(2.2, 3.0, 2.94)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:15.127942,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.333333333333332)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.885714285714286)","(2.2, 3.0, 2.925)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:16.272972,"(17.0, 30.0, 24.0)","(14.0, 26.0, 21.0)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.885714285714286)","(2.2, 3.0, 2.925)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:17.414273,"(17.0, 30.0, 24.0)","(14.0, 26.0, 21.0)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.885714285714286)","(2.2, 3.0, 2.925)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:18.589670,"(17.0, 30.0, 24.0)","(14.0, 26.0, 21.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.204347826086957)","(2.2, 2.98, 2.91)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:19.845576,"(17.0, 30.0, 24.0)","(14.0, 26.0, 21.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.5)","(2.2, 2.98, 2.9026666666666667)","(13.0, 17.0, 16.583333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.927272727272728)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:21.125574,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.5)","(2.2, 2.96, 2.915)","(13.0, 17.0, 16.833333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.277777777777779)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:22.349659,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.0, 10.5)","(2.2, 2.96, 2.915)","(13.0, 17.0, 16.833333333333332)","(4.2, 6.4, 6.1)","(7.0, 10.0, 9.025)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:23.640951,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.11111111111111)","(6.5, 11.0, 10.76)","(7.5, 11.0, 11.204347826086957)","(2.2, 2.96, 2.915)","(13.0, 17.0, 16.5)","(4.2, 6.4, 6.1)","(7.0, 10.0, 8.8)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:24.928461,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.11111111111111)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.204347826086957)","(2.2, 2.96, 2.915)","(13.0, 17.0, 16.5)","(4.2, 6.4, 6.1)","(7.0, 9.6, 8.8)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:26.206156,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.57142857142857)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.204347826086957)","(2.2, 2.96, 2.915)","(13.0, 17.0, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.6, 8.8)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:27.341804,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.57142857142857)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.9)","(2.2, 2.96, 2.905)","(13.0, 17.0, 17.53846153846154)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.6, 8.854545454545455)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:28.426556,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.57142857142857)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.9)","(2.2, 2.98, 2.905)","(13.0, 18.0, 17.75)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 9.066666666666666)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:29.645299,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.57142857142857)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.9)","(2.2, 2.98, 2.905)","(13.0, 18.5, 17.916666666666668)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 9.2)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:30.733820,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.11111111111111)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.833333333333334)","(2.2, 2.98, 2.91)","(13.0, 18.5, 17.916666666666668)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.6, 9.2)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:31.844312,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.11111111111111)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.833333333333334)","(2.2, 2.96, 2.91)","(13.0, 18.5, 16.75)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.6, 8.866666666666667)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:33.016338,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.77777777777778)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.833333333333334)","(2.2, 2.96, 2.91)","(13.0, 18.0, 16.75)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 9.222222222222221)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:34.207723,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.77777777777778)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.833333333333334)","(2.2, 2.96, 2.91)","(13.0, 18.0, 16.75)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 9.066666666666666)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:35.465477,"(17.0, 30.0, 24.0)","(14.0, 26.0, 23.77777777777778)","(6.5, 11.0, 10.76)","(7.5, 11.5, 10.833333333333334)","(2.2, 2.96, 2.91)","(13.0, 18.0, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 9.066666666666666)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:36.720736,"(17.0, 30.0, 24.0)","(14.0, 26.0, 24.4)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.96, 2.91)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 9.066666666666666)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:38.006227,"(17.0, 30.0, 24.0)","(14.0, 26.0, 24.4)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.96, 2.91)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.4, 8.815384615384616)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:39.248150,"(17.0, 30.0, 24.0)","(14.0, 26.0, 24.153846153846153)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.96, 2.91)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.815384615384616)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:40.485192,"(17.0, 30.0, 24.0)","(14.0, 26.0, 24.153846153846153)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.96, 2.91)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.781818181818181)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:41.899780,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.666666666666668)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.96, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.781818181818181)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:43.136153,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.666666666666668)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.776470588235293)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:44.300335,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.666666666666668)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.2, 8.733333333333333)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:45.544550,"(17.0, 30.0, 24.0)","(14.0, 26.0, 24.142857142857142)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.733333333333333)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:46.853090,"(17.0, 30.0, 24.0)","(14.0, 26.0, 24.142857142857142)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.733333333333333)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:48.127269,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.466666666666667)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:49.261010,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.573333333333332)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:50.431135,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 9.0, 8.573333333333332)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:51.777956,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.379999999999999)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:53.039214,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.379999999999999)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:54.216245,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.379999999999999)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:55.426221,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.3375)","(10.0, 29.0, 23.0)"
05-01-2023 13:05:56.594488,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.3)","(10.0, 29.0, 23.6)"
05-01-2023 13:05:57.841327,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.3)","(10.0, 29.0, 22.25)"
05-01-2023 13:05:59.063364,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.3)","(10.0, 29.0, 22.25)"
05-01-2023 13:06:00.373589,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.3)","(10.0, 29.0, 22.25)"
05-01-2023 13:06:01.656492,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.4)","(10.0, 29.0, 22.25)"
05-01-2023 13:06:02.909710,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.4)","(10.0, 29.0, 24.0)"
05-01-2023 13:06:04.154805,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.4)","(10.0, 29.0, 24.0)"
05-01-2023 13:06:05.342773,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.8, 8.4)","(10.0, 29.0, 24.0)"
05-01-2023 13:06:06.542261,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.3)","(10.0, 29.0, 24.0)"
05-01-2023 13:06:07.822736,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.3)","(10.0, 29.0, 24.0)"
05-01-2023 13:06:09.120805,"(17.0, 30.0, 24.0)","(14.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.5, 11.5, 11.1)","(2.2, 2.98, 2.905)","(13.0, 17.5, 16.5)","(4.2, 6.4, 6.091428571428572)","(7.0, 8.6, 8.2)","(10.0, 29.0, 24.0)"
05-01-2023 13:06:10.431516,"(15.0, 30.0, 24.0)","(12.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.0, 11.5, 11.1)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.055555555555557)","(4.4, 6.4, 6.148837209302326)","(7.0, 8.6, 8.213793103448275)","(11.0, 29.0, 24.0)"
05-01-2023 13:06:11.687370,"(15.0, 30.0, 24.0)","(12.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.0, 11.5, 11.1)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.148837209302326)","(7.0, 8.6, 8.22857142857143)","(11.0, 29.0, 24.0)"
05-01-2023 13:06:12.939127,"(15.0, 30.0, 24.0)","(12.0, 26.0, 22.0)","(6.5, 11.0, 10.76)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.184)","(7.0, 8.4, 8.096296296296297)","(11.0, 29.0, 25.4375)"
05-01-2023 13:06:14.228808,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.217391304347826)","(7.0, 8.2, 8.072727272727272)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:15.470181,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.072727272727272)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:16.711727,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.006896551724138)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:17.956424,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.006896551724138)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:19.265547,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.264705882352942)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.006896551724138)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:20.559699,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.006896551724138)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:21.873486,"(15.0, 30.0, 23.1)","(12.0, 26.0, 23.0)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:23.073484,"(15.0, 30.0, 23.1)","(12.0, 26.0, 24.18181818181818)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:24.180733,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.18181818181818)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:25.436189,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.18181818181818)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.905)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.28)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:26.782678,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.18181818181818)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:28.148103,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.18181818181818)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:29.463963,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.18181818181818)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:30.722205,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 23.142857142857142)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:32.024212,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:33.403999,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:34.749314,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:36.082076,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.289473684210527)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:37.439585,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.0)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:38.678457,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.2)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:39.923074,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 17.5, 17.428571428571427)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.5)"
05-01-2023 13:06:41.196194,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 18.5, 17.428571428571427)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:42.455881,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.22222222222222)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 18.5, 17.3)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.92857142857143)"
05-01-2023 13:06:43.799007,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.545454545454547)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 18.5, 17.3)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 24.92857142857143)"
05-01-2023 13:06:45.122166,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.571428571428573)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 18.5, 17.25)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:46.327692,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.571428571428573)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 18.0, 17.333333333333332)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 23.6)"
05-01-2023 13:06:47.499775,"(15.0, 30.0, 25.07142857142857)","(12.0, 26.0, 24.571428571428573)","(6.5, 11.0, 10.793103448275861)","(7.0, 11.5, 11.166666666666666)","(2.2, 2.98, 2.9166666666666665)","(12.0, 18.0, 17.5)","(4.4, 6.4, 6.066666666666667)","(7.0, 8.2, 8.035294117647059)","(11.0, 29.0, 23.6)"
