,Acromantula,Beads,Moi Choux,Bitofmerit,Capital Flight,Deep Dive,Pink Carats,Premium Choice
07-01-2023 16:24:01.249757,"(4.8, 5.6, 5.513286713286713)","(6.0, 6.2, 6.139884393063584)","(11.0, 15.0, 14.903846153846153)","(2.6, 3.15, 3.116844919786096)","(6.0, 7.0, 6.898342541436464)","(26.0, 55.0, 54.473684210526315)","(19.0, 32.0, 30.355555555555554)","(10.0, 13.0, 12.767175572519085)"
07-01-2023 16:24:02.276997,"(4.8, 5.6, 5.4271186440677965)","(6.0, 6.2, 6.157219251336898)","(11.0, 15.0, 14.893617021276595)","(2.6, 3.15, 3.116844919786096)","(6.0, 7.0, 6.898342541436464)","(26.0, 55.0, 54.473684210526315)","(19.0, 32.0, 30.355555555555554)","(10.0, 13.0, 12.767175572519085)"
07-01-2023 16:24:03.511638,"(4.8, 5.6, 5.511570247933884)","(6.0, 6.4, 6.219607843137255)","(11.0, 15.0, 14.895833333333334)","(2.6, 3.15, 3.0838329764453962)","(6.0, 7.0, 6.867836257309941)","(26.0, 55.0, 54.72222222222222)","(19.0, 32.0, 31.121951219512194)","(10.0, 13.0, 12.734899328859061)"
07-01-2023 16:24:04.461482,"(4.8, 5.6, 5.511570247933884)","(6.0, 6.4, 6.244943820224719)","(11.0, 15.0, 14.895833333333334)","(2.6, 3.1, 3.0838329764453962)","(6.0, 7.0, 6.867836257309941)","(26.0, 55.0, 54.72222222222222)","(19.0, 32.0, 31.121951219512194)","(10.0, 13.0, 12.734899328859061)"
07-01-2023 16:24:05.523334,"(4.8, 5.6, 5.515217391304348)","(6.0, 6.4, 6.267096774193549)","(11.0, 15.5, 14.763636363636364)","(2.6, 3.1, 3.06824644549763)","(6.0, 7.0, 6.866666666666666)","(26.0, 55.0, 54.06666666666666)","(19.0, 32.0, 30.984615384615385)","(10.0, 13.0, 12.693548387096774)"
07-01-2023 16:24:06.636433,"(4.8, 5.6, 5.515942028985507)","(6.0, 6.4, 6.29)","(11.0, 15.5, 14.833333333333334)","(2.6, 3.1, 3.06824644549763)","(6.0, 7.0, 6.909)","(26.0, 55.0, 52.78947368421053)","(19.0, 32.0, 31.11111111111111)","(10.0, 13.0, 12.670081967213115)"
07-01-2023 16:24:07.702091,"(4.8, 5.5, 5.4619402985074625)","(6.0, 6.4, 6.288172043010753)","(11.0, 15.5, 14.816666666666666)","(2.6, 3.1, 3.064473684210526)","(6.0, 7.0, 6.902150537634409)","(26.0, 55.0, 52.69230769230769)","(19.0, 32.0, 32.5)","(10.0, 13.0, 12.73076923076923)"
07-01-2023 16:24:08.749611,"(4.8, 5.5, 5.476470588235294)","(6.0, 6.4, 6.293333333333334)","(11.0, 15.5, 14.816666666666666)","(2.6, 3.1, 3.065884476534296)","(6.0, 7.0, 6.902150537634409)","(26.0, 55.0, 52.333333333333336)","(19.0, 34.0, 32.714285714285715)","(10.0, 13.0, 12.71531100478469)"
07-01-2023 16:24:09.759356,"(4.8, 5.5, 5.468613138686131)","(6.0, 6.4, 6.293333333333334)","(11.0, 15.5, 14.816666666666666)","(2.6, 3.1, 3.065884476534296)","(6.0, 7.0, 6.911458333333333)","(26.0, 55.0, 52.333333333333336)","(19.0, 34.0, 32.642857142857146)","(10.0, 13.0, 12.714285714285714)"
07-01-2023 16:24:10.759739,"(4.8, 5.5, 5.4661417322834644)","(6.0, 6.4, 6.293333333333334)","(11.0, 15.5, 15.072916666666666)","(2.6, 3.1, 3.065884476534296)","(6.0, 7.0, 6.904901960784314)","(26.0, 55.0, 52.333333333333336)","(19.0, 34.0, 32.416666666666664)","(10.0, 13.0, 12.692307692307692)"
07-01-2023 16:24:11.774963,"(4.8, 5.5, 5.4661417322834644)","(6.0, 6.4, 6.2835294117647065)","(11.0, 15.5, 15.072916666666666)","(2.6, 3.1, 3.0655737704918034)","(6.0, 7.0, 6.876433121019108)","(26.0, 55.0, 52.333333333333336)","(19.0, 34.0, 32.416666666666664)","(10.0, 13.0, 12.562231759656653)"
07-01-2023 16:24:12.847187,"(4.8, 5.5, 5.4656)","(6.0, 6.4, 6.285549132947978)","(11.0, 15.5, 15.072916666666666)","(2.6, 3.1, 3.0655737704918034)","(6.0, 7.0, 6.917977528089888)","(26.0, 55.0, 52.64705882352941)","(19.0, 34.0, 31.06382978723404)","(10.0, 13.0, 12.447727272727272)"
07-01-2023 16:24:13.964988,"(4.8, 5.6, 5.547945205479452)","(6.0, 6.6, 6.402857142857143)","(11.0, 15.5, 14.772727272727273)","(2.6, 3.1, 3.069904458598726)","(6.0, 7.0, 6.891304347826087)","(31.0, 55.0, 52.421052631578945)","(21.0, 32.0, 31.06382978723404)","(10.0, 12.5, 12.436813186813186)"
07-01-2023 16:24:15.044414,"(4.8, 5.6, 5.526119402985074)","(6.0, 6.6, 6.473949579831933)","(11.0, 15.5, 14.772727272727273)","(2.6, 3.1, 3.060372340425532)","(6.0, 7.0, 6.910179640718563)","(31.0, 55.0, 52.421052631578945)","(21.0, 32.0, 30.96153846153846)","(10.0, 12.5, 12.430722891566266)"
07-01-2023 16:24:16.057045,"(4.8, 5.6, 5.547945205479452)","(6.0, 6.6, 6.480365296803653)","(11.0, 15.0, 14.794642857142858)","(2.6, 3.1, 3.060372340425532)","(6.0, 7.0, 6.910179640718563)","(31.0, 55.0, 52.421052631578945)","(21.0, 32.0, 30.96153846153846)","(10.0, 12.5, 12.129061371841155)"
07-01-2023 16:24:17.092136,"(4.8, 5.6, 5.579761904761904)","(6.0, 6.6, 6.488135593220339)","(11.0, 15.0, 14.794642857142858)","(2.6, 3.1, 3.0668151447661467)","(6.0, 6.8, 6.662773722627737)","(31.0, 55.0, 53.6)","(21.0, 32.0, 32.2)","(10.0, 13.0, 12.302013422818792)"
07-01-2023 16:24:18.111416,"(4.8, 5.6, 5.580898876404494)","(6.0, 6.6, 6.493401015228426)","(11.0, 15.0, 14.794642857142858)","(2.6, 3.1, 3.0664429530201343)","(6.0, 6.8, 6.665116279069768)","(31.0, 55.0, 53.6)","(21.0, 34.0, 32.84615384615385)","(10.0, 13.0, 12.302013422818792)"
07-01-2023 16:24:19.310676,"(4.8, 5.6, 5.580898876404494)","(6.0, 6.6, 6.472727272727273)","(11.0, 15.0, 14.794642857142858)","(2.6, 3.1, 3.0664429530201343)","(6.0, 6.8, 6.67578947368421)","(31.0, 55.0, 53.5)","(21.0, 34.0, 32.666666666666664)","(10.0, 13.0, 12.36734693877551)"
07-01-2023 16:24:20.320955,"(5.0, 5.6, 5.53046875)","(5.5, 6.6, 6.502777777777778)","(12.0, 15.0, 14.828358208955224)","(2.6, 3.1, 3.0728538283062643)","(6.0, 6.8, 6.67578947368421)","(31.0, 55.0, 53.5)","(21.0, 34.0, 32.666666666666664)","(11.0, 12.5, 12.36734693877551)"
07-01-2023 16:24:21.375102,"(5.0, 5.6, 5.534513274336283)","(5.5, 6.6, 6.501869158878504)","(12.0, 15.0, 14.828358208955224)","(2.6, 3.1, 3.0728538283062643)","(6.0, 6.8, 6.671272727272727)","(31.0, 55.0, 52.916666666666664)","(21.0, 34.0, 32.8235294117647)","(11.0, 12.5, 12.563694267515924)"
07-01-2023 16:24:22.537689,"(5.0, 5.6, 5.570642201834862)","(5.5, 6.6, 6.516334661354581)","(12.0, 15.0, 14.785714285714286)","(2.6, 3.05, 3.047297297297297)","(6.0, 6.8, 6.663870967741935)","(31.0, 60.0, 53.7037037037037)","(21.0, 34.0, 32.867924528301884)","(11.0, 13.0, 12.563694267515924)"
07-01-2023 16:24:23.536984,"(5.0, 5.7, 5.652083333333334)","(5.5, 6.6, 6.51497975708502)","(12.0, 15.0, 14.785714285714286)","(2.7, 3.05, 3.043170731707317)","(6.0, 6.8, 6.663870967741935)","(31.0, 60.0, 53.7037037037037)","(21.0, 34.0, 32.867924528301884)","(11.0, 13.0, 12.563694267515924)"
07-01-2023 16:24:24.703131,"(5.0, 5.7, 5.652083333333334)","(5.5, 6.6, 6.51497975708502)","(12.0, 15.0, 14.785714285714286)","(2.7, 3.05, 3.043170731707317)","(6.0, 6.8, 6.663870967741935)","(31.0, 60.0, 52.94117647058823)","(21.0, 34.0, 32.92857142857143)","(11.0, 13.0, 12.575413223140496)"
07-01-2023 16:24:25.783161,"(5.0, 5.7, 5.630147058823529)","(5.5, 6.6, 6.580909090909091)","(12.0, 15.5, 15.217241379310344)","(2.7, 3.05, 3.0364243323442137)","(6.0, 6.8, 6.671341463414634)","(31.0, 55.0, 52.94117647058823)","(21.0, 34.0, 33.38095238095238)","(11.0, 13.0, 12.522093023255813)"
07-01-2023 16:24:26.801691,"(5.0, 5.7, 5.630147058823529)","(5.5, 6.6, 6.580995475113122)","(12.0, 15.5, 15.238853503184714)","(2.6, 3.05, 3.02378223495702)","(6.0, 6.8, 6.67027027027027)","(31.0, 55.0, 52.94117647058823)","(21.0, 34.0, 33.208333333333336)","(11.0, 13.0, 12.52199074074074)"
07-01-2023 16:24:27.900607,"(5.0, 5.7, 5.614678899082569)","(5.5, 6.8, 6.645026178010471)","(12.0, 15.5, 15.324324324324325)","(2.6, 3.0, 2.980704845814978)","(6.0, 6.8, 6.669850746268656)","(31.0, 55.0, 49.54545454545455)","(21.0, 32.0, 32.981818181818184)","(11.0, 13.0, 12.582828282828283)"
07-01-2023 16:24:28.935757,"(5.0, 5.7, 5.64)","(5.5, 6.8, 6.668749999999999)","(12.0, 16.0, 15.662162162162161)","(2.6, 3.0, 2.9451851851851854)","(6.0, 6.8, 6.656105610561056)","(31.0, 50.0, 49.0625)","(21.0, 34.0, 32.981818181818184)","(11.0, 13.0, 12.52637614678899)"
07-01-2023 16:24:29.985340,"(5.0, 5.7, 5.6469696969696965)","(5.5, 6.8, 6.6835443037974684)","(12.0, 17.0, 16.986486486486488)","(2.6, 2.96, 2.942513661202186)","(6.0, 6.8, 6.651987767584098)","(31.0, 50.0, 48.75)","(21.0, 34.0, 32.27777777777778)","(11.0, 13.0, 12.509732360097324)"
07-01-2023 16:24:31.196331,"(5.0, 5.7, 5.6469696969696965)","(5.5, 6.6, 6.588495575221239)","(12.0, 17.5, 16.857142857142858)","(2.6, 2.96, 2.936231884057971)","(6.0, 6.8, 6.638127090301003)","(31.0, 50.0, 48.75)","(21.0, 34.0, 32.3013698630137)","(11.0, 13.0, 12.509852216748769)"
07-01-2023 16:24:32.320435,"(5.0, 5.7, 5.6469696969696965)","(5.5, 6.6, 6.588495575221239)","(12.0, 17.5, 17.456521739130434)","(2.6, 2.96, 2.9223758099352053)","(6.0, 6.8, 6.6358722358722355)","(31.0, 50.0, 49.857142857142854)","(21.0, 34.0, 32.32258064516129)","(11.0, 13.0, 12.486381322957198)"
07-01-2023 16:24:33.360574,"(5.0, 5.7, 5.6795081967213115)","(5.5, 6.6, 6.567634854771784)","(12.0, 17.5, 17.47826086956522)","(2.6, 2.94, 2.92)","(6.0, 6.8, 6.633239436619718)","(31.0, 55.0, 49.73170731707317)","(21.0, 34.0, 32.32258064516129)","(11.0, 12.5, 12.327698309492847)"
07-01-2023 16:24:34.390769,"(5.0, 5.7, 5.676415094339623)","(5.5, 6.6, 6.5440613026819925)","(12.0, 18.5, 18.214285714285715)","(2.6, 2.92, 2.9087837837837838)","(6.0, 6.8, 6.644210526315789)","(31.0, 55.0, 50.714285714285715)","(21.0, 34.0, 31.6)","(11.0, 13.0, 12.327698309492847)"
07-01-2023 16:24:35.481374,"(5.0, 5.7, 5.676415094339623)","(5.5, 6.6, 6.545925925925926)","(12.0, 19.0, 18.578125)","(2.6, 2.92, 2.901310043668122)","(6.0, 6.8, 6.684531590413943)","(31.0, 55.0, 51.2962962962963)","(21.0, 32.0, 31.939393939393938)","(11.0, 13.0, 12.539522058823529)"
07-01-2023 16:24:36.573932,"(5.0, 5.4, 5.338207547169811)","(5.5, 6.8, 6.690384615384615)","(12.0, 19.5, 19.0625)","(2.6, 2.92, 2.925054945054945)","(6.0, 6.8, 6.550155763239875)","(31.0, 55.0, 53.65384615384615)","(21.0, 32.0, 33.32432432432432)","(11.0, 13.0, 12.621813031161473)"
07-01-2023 16:24:37.547597,"(5.0, 5.6, 5.510606060606061)","(5.5, 6.8, 6.720474777448071)","(12.0, 21.0, 20.074626865671643)","(2.6, 2.94, 2.925054945054945)","(6.0, 6.6, 6.5190123456790126)","(31.0, 55.0, 53.65384615384615)","(21.0, 34.0, 33.4)","(11.0, 13.0, 12.580188679245284)"
07-01-2023 16:24:38.514626,"(5.0, 5.5, 5.49620253164557)","(6.0, 6.8, 6.74421768707483)","(12.0, 21.0, 20.057142857142857)","(2.6, 2.9, 2.880563189471647)","(6.0, 6.6, 6.520388349514563)","(31.0, 55.0, 53.8)","(21.0, 34.0, 35.285714285714285)","(11.0, 13.0, 12.632208157524612)"
07-01-2023 16:24:39.557012,"(5.0, 5.6, 5.5035)","(6.0, 6.8, 6.77)","(13.0, 21.0, 20.125)","(2.6, 2.86, 2.8100797448165866)","(6.0, 6.8, 6.7154246100519925)","(31.0, 55.0, 56.875)","(21.0, 36.0, 37.45454545454545)","(11.0, 13.0, 12.641780821917807)"
07-01-2023 16:24:40.555939,"(5.0, 5.6, 5.543976777939042)","(6.0, 7.0, 6.908865979381443)","(13.0, 21.0, 20.73949579831933)","(2.6, 2.82, 2.8100797448165866)","(6.0, 6.8, 6.737793851717902)","(31.0, 60.0, 51.388888888888886)","(21.0, 38.0, 37.76470588235294)","(11.0, 13.0, 12.49625468164794)"
07-01-2023 16:24:41.596482,"(5.0, 5.6, 5.539337175792507)","(6.0, 6.8, 6.780851063829787)","(13.0, 21.0, 20.91860465116279)","(2.6, 2.82, 2.8198525539757764)","(6.0, 6.8, 6.738018018018018)","(31.0, 55.0, 51.59090909090909)","(21.0, 38.0, 38.20224719101124)","(11.0, 12.5, 12.420454545454545)"
07-01-2023 16:24:42.670646,"(5.0, 5.6, 5.539598278335724)","(6.0, 6.8, 6.780985915492957)","(13.0, 21.0, 20.91860465116279)","(2.6, 2.82, 2.8183098591549296)","(6.0, 6.8, 6.712537313432835)","(31.0, 55.0, 51.2)","(21.0, 40.0, 38.18181818181818)","(11.0, 12.5, 12.394014962593516)"
07-01-2023 16:24:43.731692,"(5.0, 5.6, 5.526558265582656)","(6.0, 6.8, 6.780575539568345)","(13.0, 21.0, 20.94736842105263)","(2.6, 2.86, 2.847241379310345)","(6.0, 6.8, 6.712537313432835)","(31.0, 55.0, 51.041666666666664)","(21.0, 40.0, 37.473684210526315)","(11.0, 12.5, 12.392663043478262)"
07-01-2023 16:24:44.807818,"(5.0, 5.6, 5.543189368770764)","(6.0, 6.8, 6.780575539568345)","(13.0, 22.0, 21.46153846153846)","(2.6, 2.84, 2.83437908496732)","(6.0, 6.8, 6.715644171779141)","(31.0, 55.0, 51.041666666666664)","(21.0, 38.0, 37.21739130434783)","(11.0, 12.5, 12.392663043478262)"
07-01-2023 16:24:45.906747,"(5.0, 5.6, 5.543564356435644)","(6.0, 6.8, 6.779850746268656)","(13.0, 22.0, 21.49411764705882)","(2.6, 2.84, 2.8218032786885243)","(6.0, 6.8, 6.715644171779141)","(31.0, 55.0, 51.13636363636363)","(21.0, 38.0, 37.21739130434783)","(11.0, 12.5, 12.392663043478262)"
07-01-2023 16:24:46.903616,"(5.0, 5.6, 5.536666666666666)","(6.0, 6.8, 6.780505415162454)","(13.0, 22.0, 21.49411764705882)","(2.6, 2.84, 2.822380952380952)","(6.0, 6.8, 6.715644171779141)","(31.0, 55.0, 51.13636363636363)","(21.0, 38.0, 37.21739130434783)","(11.0, 12.5, 12.552364864864865)"
07-01-2023 16:24:47.902020,"(5.0, 5.6, 5.573640167364016)","(6.0, 7.0, 6.88421052631579)","(13.0, 22.0, 21.71523178807947)","(2.6, 2.82, 2.819009483667018)","(6.0, 6.8, 6.733560864618885)","(31.0, 55.0, 53.265306122448976)","(21.0, 38.0, 37.34782608695652)","(11.0, 13.0, 12.552364864864865)"
07-01-2023 16:24:48.980570,"(5.0, 5.5, 5.4523809523809526)","(6.0, 7.0, 6.901525054466231)","(13.0, 22.0, 21.705479452054796)","(2.6, 2.82, 2.8190139335476956)","(6.0, 6.8, 6.733560864618885)","(31.0, 55.0, 53.24561403508772)","(21.0, 38.0, 37.54545454545455)","(11.0, 13.0, 12.552364864864865)"
07-01-2023 16:24:50.082340,"(5.0, 5.5, 5.460893854748604)","(6.0, 7.0, 6.901525054466231)","(13.0, 22.0, 21.58823529411765)","(2.6, 2.82, 2.818002421307506)","(6.0, 6.8, 6.733180778032036)","(31.0, 55.0, 53.24561403508772)","(21.0, 38.0, 37.54545454545455)","(11.0, 13.0, 12.566993464052288)"
07-01-2023 16:24:51.113511,"(5.0, 5.4, 5.381829268292683)","(6.0, 7.0, 6.901525054466231)","(13.0, 22.0, 21.583333333333332)","(2.6, 2.86, 2.844736842105263)","(6.0, 6.8, 6.738213399503722)","(31.0, 55.0, 53.03030303030303)","(21.0, 38.0, 37.54545454545455)","(11.0, 13.0, 12.566993464052288)"
07-01-2023 16:24:52.180858,"(5.0, 5.4, 5.381829268292683)","(6.0, 7.0, 6.901525054466231)","(14.0, 22.0, 21.583333333333332)","(2.6, 2.86, 2.844736842105263)","(6.0, 6.8, 6.738213399503722)","(31.0, 55.0, 53.03030303030303)","(21.0, 38.0, 37.54545454545455)","(11.0, 13.0, 12.566993464052288)"
07-01-2023 16:24:53.266679,"(5.0, 5.4, 5.381829268292683)","(6.0, 7.0, 6.901525054466231)","(14.0, 22.0, 21.583333333333332)","(2.6, 2.86, 2.844736842105263)","(6.0, 6.8, 6.73770086526576)","(31.0, 55.0, 52.75)","(21.0, 38.0, 37.54545454545455)","(11.0, 13.0, 12.59660766961652)"
07-01-2023 16:24:54.308941,"(5.0, 5.4, 5.368098958333333)","(6.0, 7.0, 6.903872437357631)","(14.0, 22.0, 21.8)","(2.6, 2.84, 2.8358192090395478)","(6.0, 6.8, 6.737530864197531)","(31.0, 55.0, 54.146341463414636)","(21.0, 38.0, 37.6551724137931)","(11.0, 13.0, 12.557443365695793)"
07-01-2023 16:24:55.317470,"(5.0, 5.4, 5.368098958333333)","(6.0, 7.0, 6.902702702702703)","(14.0, 22.0, 21.782608695652176)","(2.6, 2.84, 2.8330944625407164)","(6.0, 6.8, 6.743371943371943)","(31.0, 55.0, 54.23913043478261)","(21.0, 38.0, 37.6551724137931)","(11.0, 13.0, 12.449874686716791)"
07-01-2023 16:24:56.360968,"(5.0, 5.4, 5.368098958333333)","(6.0, 7.0, 6.899300699300699)","(14.0, 22.0, 21.88888888888889)","(2.6, 2.86, 2.8548166259168704)","(6.0, 6.8, 6.743371943371943)","(31.0, 55.0, 54.23913043478261)","(21.0, 38.0, 37.6551724137931)","(11.0, 12.5, 12.439950980392156)"
07-01-2023 16:24:57.569391,"(5.0, 5.4, 5.372765957446808)","(6.0, 7.0, 6.902921348314607)","(14.0, 22.0, 21.66887417218543)","(2.6, 2.86, 2.8568045112781952)","(6.0, 6.8, 6.741952506596306)","(31.0, 55.0, 54.65909090909091)","(21.0, 38.0, 37.626168224299064)","(11.0, 12.5, 12.434567901234567)"
07-01-2023 16:24:58.588838,"(5.0, 5.4, 5.373618784530387)","(6.0, 7.0, 6.902921348314607)","(14.0, 22.0, 21.66887417218543)","(2.6, 2.86, 2.8504098360655736)","(6.0, 6.8, 6.7442332065906205)","(31.0, 55.0, 54.6875)","(21.0, 38.0, 37.53719008264463)","(11.0, 12.5, 12.445623342175066)"
07-01-2023 16:24:59.660021,"(5.0, 5.4, 5.384581497797357)","(6.0, 7.0, 6.912016293279022)","(14.0, 22.0, 21.39344262295082)","(2.6, 2.86, 2.8590940766550523)","(6.0, 6.8, 6.7442332065906205)","(31.0, 55.0, 54.6875)","(21.0, 38.0, 37.53333333333333)","(11.0, 12.5, 12.486363636363636)"
07-01-2023 16:25:00.979960,"(5.0, 5.4, 5.384581497797357)","(6.0, 7.0, 6.912016293279022)","(14.0, 22.0, 21.372881355932204)","(2.6, 2.86, 2.8590940766550523)","(6.0, 6.8, 6.7442332065906205)","(31.0, 55.0, 54.6875)","(21.0, 38.0, 37.125)","(11.0, 12.5, 12.41906005221932)"
07-01-2023 16:25:02.075799,"(5.0, 5.4, 5.371558245083207)","(6.0, 7.2, 7.067873303167421)","(14.0, 22.0, 21.372881355932204)","(2.6, 2.88, 2.852744630071599)","(6.0, 6.8, 6.743661971830986)","(31.0, 55.0, 48.851351351351354)","(21.0, 38.0, 37.125)","(11.0, 12.5, 12.41906005221932)"
07-01-2023 16:25:03.157051,"(5.0, 5.4, 5.330377358490566)","(6.0, 7.2, 7.057988165680474)","(14.0, 22.0, 21.509803921568626)","(2.6, 2.86, 2.8532142857142855)","(6.0, 6.8, 6.744974874371859)","(31.0, 50.0, 49.333333333333336)","(21.0, 36.0, 34.93333333333333)","(11.0, 12.5, 12.39480198019802)"
07-01-2023 16:25:04.219325,"(5.0, 5.4, 5.329873417721519)","(6.0, 7.2, 7.072258064516129)","(14.0, 22.0, 21.509803921568626)","(2.6, 2.86, 2.8592913385826773)","(6.0, 6.8, 6.734030197444832)","(31.0, 50.0, 48.10526315789474)","(21.0, 36.0, 34.6)","(11.0, 12.5, 12.395320197044335)"
07-01-2023 16:25:05.216428,"(5.0, 5.4, 5.329968253968254)","(6.0, 7.0, 6.964)","(14.0, 22.0, 21.355263157894736)","(2.6, 2.86, 2.8596069868995633)","(6.0, 6.8, 6.739847991313789)","(31.0, 50.0, 48.0)","(21.0, 36.0, 34.75555555555555)","(11.0, 12.5, 12.395320197044335)"
07-01-2023 16:25:06.359500,"(5.0, 5.4, 5.329968253968254)","(6.0, 7.0, 6.964)","(14.0, 22.0, 21.355263157894736)","(2.6, 2.86, 2.8596069868995633)","(6.0, 6.8, 6.739847991313789)","(31.0, 50.0, 48.0)","(26.0, 36.0, 34.75555555555555)","(11.0, 12.5, 12.33640081799591)"
07-01-2023 16:25:07.519921,"(5.0, 5.4, 5.3310344827586205)","(6.0, 7.2, 7.098159509202454)","(14.0, 21.0, 20.568627450980394)","(2.6, 2.88, 2.8515892420537896)","(6.0, 6.8, 6.719823788546255)","(31.0, 50.0, 47.6)","(26.0, 36.0, 34.63414634146341)","(11.0, 12.5, 12.33640081799591)"
07-01-2023 16:25:08.660263,"(5.0, 5.4, 5.335333333333334)","(6.0, 7.2, 7.098159509202454)","(14.0, 21.0, 20.568627450980394)","(2.6, 2.88, 2.851864831038798)","(6.0, 6.8, 6.718777292576419)","(31.0, 50.0, 47.6)","(26.0, 36.0, 32.94230769230769)","(11.0, 12.5, 12.33640081799591)"
07-01-2023 16:25:09.802664,"(5.0, 5.4, 5.359550561797753)","(6.0, 7.2, 7.098159509202454)","(14.0, 21.0, 20.568627450980394)","(2.6, 2.88, 2.87001239157373)","(6.0, 6.8, 6.721684210526315)","(31.0, 50.0, 48.03921568627451)","(26.0, 34.0, 32.93333333333333)","(11.0, 12.5, 12.33984375)"
07-01-2023 16:25:10.872941,"(5.0, 5.4, 5.367046894803549)","(6.0, 7.2, 7.1258928571428575)","(14.0, 21.0, 20.53112033195021)","(2.6, 2.88, 2.87001239157373)","(6.0, 6.8, 6.721684210526315)","(31.0, 50.0, 48.03921568627451)","(26.0, 34.0, 32.93333333333333)","(11.0, 12.5, 12.33984375)"
07-01-2023 16:25:11.907844,"(5.0, 5.5, 5.491385767790262)","(6.0, 7.2, 7.1368770764119605)","(14.0, 21.0, 20.57674418604651)","(2.6, 2.88, 2.872809587217044)","(6.0, 6.8, 6.726843657817109)","(31.0, 50.0, 48.717948717948715)","(26.0, 34.0, 33.04477611940298)","(11.0, 12.0, 11.88195991091314)"
07-01-2023 16:25:12.969669,"(5.0, 5.5, 5.4878318584070795)","(6.0, 7.2, 7.123723723723724)","(15.0, 21.0, 20.702247191011235)","(2.5, 2.88, 2.8732872928176794)","(6.0, 6.8, 6.726843657817109)","(31.0, 50.0, 48.152542372881356)","(26.0, 34.0, 33.04477611940298)","(11.0, 12.0, 11.858178053830228)"
07-01-2023 16:25:14.027397,"(5.0, 5.5, 5.4878318584070795)","(6.0, 7.2, 7.123723723723724)","(15.0, 21.0, 20.9009009009009)","(2.6, 2.88, 2.8720203303684877)","(6.0, 6.8, 6.727058823529411)","(31.0, 50.0, 48.152542372881356)","(26.0, 34.0, 33.04477611940298)","(11.0, 12.0, 11.858178053830228)"
07-01-2023 16:25:15.149464,"(5.0, 5.5, 5.492275280898877)","(6.0, 7.2, 7.110247349823322)","(15.0, 21.0, 20.656934306569344)","(2.6, 2.88, 2.874676056338028)","(6.0, 6.8, 6.727058823529411)","(31.0, 50.0, 48.152542372881356)","(26.0, 34.0, 33.01449275362319)","(11.0, 12.0, 11.851254480286737)"
07-01-2023 16:25:16.240781,"(4.8, 5.5, 5.492517006802721)","(6.0, 7.2, 7.123125)","(15.0, 21.0, 20.135135135135137)","(2.6, 2.88, 2.875837004405286)","(6.0, 6.8, 6.726968503937008)","(31.0, 50.0, 48.24193548387097)","(26.0, 34.0, 32.87591240875913)","(10.0, 12.0, 12.132716049382717)"
07-01-2023 16:25:17.389339,"(4.8, 5.6, 5.540416666666666)","(6.0, 7.2, 7.123125)","(15.0, 21.0, 19.95689655172414)","(2.6, 2.88, 2.8773211963589076)","(6.0, 6.8, 6.726968503937008)","(31.0, 50.0, 48.0)","(26.0, 34.0, 32.80536912751678)","(10.0, 12.5, 12.009316770186336)"
07-01-2023 16:25:18.471309,"(4.8, 5.6, 5.515634218289086)","(6.0, 7.2, 7.123125)","(15.0, 21.0, 20.0)","(2.6, 2.88, 2.876721763085399)","(6.0, 6.8, 6.727596439169139)","(31.0, 48.0, 47.08571428571429)","(26.0, 34.0, 32.80536912751678)","(10.0, 12.5, 12.009316770186336)"
07-01-2023 16:25:19.777383,"(4.8, 5.6, 5.513286713286713)","(6.0, 7.2, 7.129714285714286)","(15.0, 20.0, 19.9)","(2.5, 2.88, 2.877992073976222)","(6.0, 6.8, 6.713400335008375)","(31.0, 48.0, 40.8)","(26.0, 32.0, 31.22222222222222)","(11.0, 12.5, 11.66566265060241)"
07-01-2023 16:25:20.955256,"(4.8, 5.7, 5.657394366197183)","(6.0, 7.4, 7.304697986577182)","(15.0, 19.0, 18.714285714285715)","(2.5, 2.9, 2.882171189979123)","(6.0, 6.8, 6.838356164383561)","(31.0, 44.0, 43.04761904761905)","(26.0, 32.0, 32.81927710843374)","(11.0, 12.0, 11.335680751173708)"
07-01-2023 16:25:22.175556,"(4.8, 5.7, 5.663779527559055)","(6.0, 7.4, 7.36453488372093)","(15.0, 19.0, 18.714285714285715)","(2.5, 2.9, 2.882171189979123)","(6.0, 7.0, 6.644400785854616)","(31.0, 44.0, 43.42857142857143)","(26.0, 34.0, 33.25373134328358)","(11.0, 11.5, 11.414179104477611)"
07-01-2023 16:25:23.277088,"(4.8, 5.7, 5.689887640449438)","(6.0, 7.4, 7.360119047619048)","(15.0, 19.0, 18.87878787878788)","(2.5, 2.9, 2.8835575702629193)","(6.0, 6.6, 6.541176470588235)","(31.0, 44.0, 44.4375)","(26.0, 34.0, 33.20634920634921)","(11.0, 11.5, 11.716145833333334)"
07-01-2023 16:25:24.382530,"(4.8, 5.7, 5.697777777777778)","(6.0, 7.4, 7.357460317460318)","(15.0, 19.0, 18.885714285714286)","(2.5, 2.9, 2.8830593521812395)","(6.0, 6.6, 6.533062880324543)","(31.0, 46.0, 44.4375)","(26.0, 34.0, 33.20634920634921)","(11.0, 12.0, 12.08695652173913)"
07-01-2023 16:25:25.557382,"(4.8, 5.7, 5.6802752293577985)","(6.0, 7.4, 7.356774193548388)","(15.0, 18.0, 17.890374331550802)","(2.5, 2.9, 2.881333333333333)","(6.0, 6.6, 6.487190082644628)","(31.0, 46.0, 45.028571428571425)","(26.0, 34.0, 33.65)","(11.0, 12.5, 12.529021558872305)"
