,Frosty Girl,Purple Flirt,Chidobe,Cracking Force,Winlock Lloyd,Authority,Starlight Blaze,Rubys Me Mum
04-01-2023 16:03:01.019829,"(6.5, 8.2, 8.166666666666666)","(10.0, 16.0, 14.916666666666666)","(11.0, 16.5, 16.142857142857142)","(2.15, 2.6, 2.549)","(9.0, 14.5, 14.041666666666666)","(31.0, 85.0, 78.33333333333333)","(101.0, 630.0, 505.0)","(3.3, 3.7, 3.67)"
04-01-2023 16:03:02.356237,"(6.5, 8.0, 7.983333333333333)","(10.0, 16.0, 15.38888888888889)","(11.0, 16.5, 16.3)","(2.15, 2.6, 2.6104000000000003)","(9.0, 14.5, 14.357142857142858)","(31.0, 85.0, 78.33333333333333)","(101.0, 630.0, 505.0)","(3.3, 3.7, 3.6446428571428573)"
04-01-2023 16:03:03.444116,"(6.5, 8.0, 7.983333333333333)","(10.0, 16.5, 15.666666666666666)","(11.0, 16.5, 16.3)","(2.15, 2.62, 2.6104000000000003)","(9.0, 14.5, 14.357142857142858)","(31.0, 85.0, 78.33333333333333)","(101.0, 630.0, 505.0)","(3.3, 3.65, 3.6446428571428573)"
04-01-2023 16:03:04.470557,"(6.5, 8.0, 7.983333333333333)","(10.0, 16.5, 15.916666666666666)","(11.0, 16.5, 16.264705882352942)","(2.15, 2.6, 2.5744827586206895)","(9.0, 15.0, 14.296296296296296)","(31.0, 85.0, 78.33333333333333)","(101.0, 630.0, 505.0)","(3.3, 3.65, 3.641935483870968)"
04-01-2023 16:03:05.661283,"(6.5, 8.2, 8.033333333333333)","(10.0, 16.5, 15.916666666666666)","(11.0, 16.5, 15.916666666666666)","(2.15, 2.58, 2.5254545454545454)","(9.0, 15.0, 14.448275862068966)","(31.0, 85.0, 80.0)","(101.0, 630.0, 505.0)","(3.3, 3.65, 3.68030303030303)"
04-01-2023 16:03:06.789632,"(6.5, 8.2, 8.123076923076923)","(10.0, 16.0, 15.5)","(11.0, 16.5, 16.208333333333332)","(2.15, 2.54, 2.5254545454545454)","(9.0, 15.0, 14.448275862068966)","(31.0, 85.0, 80.0)","(101.0, 630.0, 505.0)","(3.3, 3.7, 3.7083333333333335)"
04-01-2023 16:03:07.931009,"(6.5, 8.2, 8.073684210526315)","(10.0, 16.0, 15.390625)","(11.0, 17.0, 16.708333333333332)","(2.15, 2.52, 2.498666666666667)","(9.0, 15.0, 14.411764705882353)","(31.0, 85.0, 66.66666666666667)","(101.0, 630.0, 505.0)","(3.3, 3.75, 3.674193548387097)"
04-01-2023 16:03:09.131860,"(6.5, 8.4, 8.176470588235293)","(10.0, 16.0, 15.596153846153847)","(11.0, 17.0, 16.954545454545453)","(2.15, 2.52, 2.4997701149425287)","(9.0, 15.0, 15.875)","(31.0, 80.0, 64.16666666666667)","(101.0, 630.0, 440.0)","(3.3, 3.7, 3.631818181818182)"
04-01-2023 16:03:10.382952,"(6.5, 8.4, 8.223529411764707)","(10.0, 16.0, 15.3125)","(11.0, 17.0, 16.684210526315788)","(2.15, 2.52, 2.5047058823529413)","(9.0, 16.0, 15.944444444444445)","(31.0, 75.0, 64.16666666666667)","(101.0, 620.0, 440.0)","(3.3, 3.65, 3.606140350877193)"
04-01-2023 16:03:11.592190,"(6.5, 8.4, 8.223529411764707)","(10.0, 16.0, 15.352941176470589)","(11.0, 17.0, 16.675675675675677)","(2.15, 2.54, 2.5164705882352942)","(9.0, 16.5, 14.91304347826087)","(31.0, 75.0, 64.16666666666667)","(101.0, 620.0, 440.0)","(3.3, 3.65, 3.610294117647059)"
04-01-2023 16:03:12.728669,"(6.5, 8.4, 8.223529411764707)","(10.0, 16.0, 15.65625)","(11.0, 17.0, 16.675675675675677)","(2.15, 2.54, 2.523888888888889)","(9.0, 15.0, 14.964285714285714)","(31.0, 75.0, 60.0)","(101.0, 620.0, 540.0)","(3.3, 3.65, 3.69390243902439)"
04-01-2023 16:03:13.976186,"(6.5, 8.6, 8.381818181818181)","(10.0, 16.5, 15.576923076923077)","(11.0, 17.0, 16.8)","(2.15, 2.5, 2.4714285714285715)","(9.0, 15.0, 14.973684210526315)","(31.0, 75.0, 62.27272727272727)","(101.0, 620.0, 540.0)","(3.3, 3.7, 3.714)"
04-01-2023 16:03:15.112894,"(6.5, 8.6, 8.493333333333332)","(10.0, 16.5, 15.576923076923077)","(11.0, 17.0, 16.72222222222222)","(2.15, 2.48, 2.476543209876543)","(9.0, 15.0, 15.385714285714286)","(31.0, 75.0, 63.333333333333336)","(101.0, 620.0, 572.0)","(3.3, 3.75, 3.675)"
04-01-2023 16:03:16.175237,"(6.5, 8.8, 8.707692307692309)","(10.0, 16.5, 15.857142857142858)","(11.0, 17.0, 16.72222222222222)","(2.15, 2.52, 2.474)","(9.0, 15.5, 15.385714285714286)","(31.0, 75.0, 63.333333333333336)","(101.0, 620.0, 572.0)","(3.3, 3.7, 3.6258620689655174)"
04-01-2023 16:03:17.360778,"(6.5, 8.8, 8.689655172413794)","(10.0, 16.5, 15.853846153846154)","(11.0, 17.0, 16.58823529411765)","(2.15, 2.5, 2.4854545454545454)","(9.0, 15.5, 15.385714285714286)","(31.0, 75.0, 63.333333333333336)","(101.0, 620.0, 453.3333333333333)","(3.3, 3.65, 3.6258620689655174)"
04-01-2023 16:03:18.509622,"(6.5, 8.8, 8.689655172413794)","(11.0, 16.5, 15.625)","(11.0, 17.0, 16.666666666666668)","(2.15, 2.5, 2.473333333333333)","(10.0, 15.5, 15.264705882352942)","(31.0, 75.0, 63.333333333333336)","(101.0, 770.0, 560.0)","(3.3, 3.65, 3.6346153846153846)"
04-01-2023 16:03:19.682935,"(6.5, 8.8, 8.656)","(11.0, 16.5, 15.722222222222221)","(11.0, 17.0, 17.176470588235293)","(2.15, 2.5, 2.479)","(10.0, 15.5, 14.0625)","(31.0, 75.0, 64.5)","(101.0, 730.0, 560.0)","(3.3, 3.65, 3.6565217391304348)"
04-01-2023 16:03:20.988953,"(6.5, 8.6, 8.577777777777778)","(11.0, 16.5, 15.629032258064516)","(11.0, 17.5, 16.8125)","(2.15, 2.52, 2.518471337579618)","(10.0, 14.5, 13.931034482758621)","(31.0, 75.0, 61.0)","(101.0, 730.0, 560.0)","(3.3, 3.7, 3.6477272727272725)"
04-01-2023 16:03:22.386544,"(6.5, 8.8, 8.588235294117647)","(11.0, 16.5, 15.738095238095237)","(11.0, 17.0, 16.294117647058822)","(2.15, 2.52, 2.5566972477064223)","(10.0, 14.0, 13.93939393939394)","(31.0, 75.0, 61.0)","(101.0, 730.0, 673.3333333333333)","(3.3, 3.65, 3.6130434782608694)"
04-01-2023 16:03:23.617633,"(6.5, 8.6, 8.588235294117647)","(11.0, 16.0, 15.738095238095237)","(11.0, 16.5, 16.294117647058822)","(2.15, 2.56, 2.5268965517241377)","(10.0, 14.0, 13.93939393939394)","(31.0, 75.0, 65.45454545454545)","(101.0, 730.0, 673.3333333333333)","(3.3, 3.65, 3.6051724137931034)"
04-01-2023 16:03:24.772015,"(6.5, 8.8, 8.656)","(11.0, 16.0, 15.704545454545455)","(11.0, 16.5, 16.17241379310345)","(2.15, 2.54, 2.528125)","(10.0, 14.0, 13.93939393939394)","(31.0, 75.0, 66.0)","(101.0, 730.0, 656.6666666666667)","(3.3, 3.65, 3.574712643678161)"
04-01-2023 16:03:25.921701,"(6.5, 8.8, 8.780000000000001)","(11.0, 16.0, 15.74)","(11.0, 16.5, 16.178571428571427)","(2.15, 2.54, 2.5365217391304347)","(10.0, 14.0, 13.9)","(31.0, 75.0, 66.0)","(101.0, 710.0, 590.0)","(3.3, 3.65, 3.545238095238095)"
04-01-2023 16:03:27.029714,"(6.5, 9.2, 9.181052631578947)","(11.0, 17.0, 16.37142857142857)","(11.0, 16.5, 16.23913043478261)","(2.15, 2.56, 2.5365217391304347)","(10.0, 14.0, 13.9)","(31.0, 75.0, 64.41176470588235)","(101.0, 630.0, 590.0)","(3.3, 3.6, 3.5631578947368423)"
04-01-2023 16:03:28.134210,"(6.5, 9.4, 9.37037037037037)","(11.0, 16.5, 16.071428571428573)","(11.0, 16.5, 16.011111111111113)","(2.2, 2.52, 2.498181818181818)","(10.0, 14.0, 13.95)","(31.0, 75.0, 66.0)","(101.0, 630.0, 590.0)","(3.3, 3.6, 3.5723404255319147)"
04-01-2023 16:03:29.172249,"(6.5, 9.4, 9.31764705882353)","(11.0, 16.5, 16.227272727272727)","(11.0, 16.0, 15.940119760479043)","(2.2, 2.52, 2.498181818181818)","(10.0, 14.0, 15.25)","(31.0, 75.0, 66.0)","(101.0, 630.0, 590.0)","(3.3, 3.6, 3.5590277777777777)"
04-01-2023 16:03:30.372810,"(6.5, 9.4, 9.283333333333333)","(11.0, 16.0, 15.633333333333333)","(11.0, 16.0, 15.922651933701658)","(2.2, 2.5, 2.4635051546391753)","(10.0, 15.5, 15.28125)","(31.0, 75.0, 66.0)","(101.0, 630.0, 590.0)","(3.3, 3.6, 3.578472222222222)"
04-01-2023 16:03:31.539492,"(6.5, 9.4, 9.370000000000001)","(11.0, 16.0, 15.633333333333333)","(11.0, 16.0, 15.922651933701658)","(2.2, 2.48, 2.4634285714285715)","(10.0, 15.5, 15.208333333333334)","(31.0, 75.0, 66.0)","(101.0, 630.0, 582.0)","(3.3, 3.6, 3.596808510638298)"
04-01-2023 16:03:32.736003,"(6.5, 9.4, 9.31578947368421)","(11.0, 16.0, 15.588235294117647)","(11.0, 16.0, 15.583333333333334)","(2.2, 2.48, 2.4318918918918917)","(10.0, 15.5, 15.478260869565217)","(31.0, 75.0, 65.52631578947368)","(101.0, 630.0, 590.0)","(3.3, 3.6, 3.578658536585366)"
04-01-2023 16:03:33.971012,"(6.5, 10.0, 9.569230769230769)","(11.0, 16.0, 15.517241379310345)","(11.0, 16.0, 15.915584415584416)","(2.2, 2.44, 2.441123595505618)","(10.0, 15.5, 15.653846153846153)","(31.0, 75.0, 66.0)","(101.0, 630.0, 570.0)","(3.3, 3.65, 3.5805555555555557)"
04-01-2023 16:03:35.181051,"(6.5, 9.8, 9.72)","(11.0, 16.0, 15.61111111111111)","(11.0, 16.0, 15.875776397515528)","(2.2, 2.46, 2.4603225806451614)","(10.0, 16.0, 15.897058823529411)","(31.0, 75.0, 66.0)","(101.0, 630.0, 487.5)","(3.3, 3.6, 3.54320987654321)"
04-01-2023 16:03:36.451270,"(6.5, 9.8, 9.715789473684211)","(11.0, 16.0, 15.693877551020408)","(11.0, 16.0, 15.47635135135135)","(2.2, 2.48, 2.4595488721804513)","(10.0, 16.0, 15.847826086956522)","(31.0, 75.0, 66.0)","(101.0, 520.0, 487.5)","(3.3, 3.6, 3.5475)"
04-01-2023 16:03:37.694213,"(6.5, 9.8, 9.727272727272728)","(11.0, 16.0, 15.642857142857142)","(11.0, 15.5, 15.462121212121213)","(2.2, 2.48, 2.4636144578313255)","(10.0, 16.0, 15.43939393939394)","(31.0, 75.0, 50.90909090909091)","(101.0, 520.0, 420.0)","(3.3, 3.55, 3.5683823529411764)"
04-01-2023 16:03:38.904374,"(6.5, 9.8, 9.637037037037038)","(11.0, 16.0, 15.7)","(11.0, 15.5, 15.462121212121213)","(2.2, 2.48, 2.493)","(10.0, 15.5, 15.673469387755102)","(31.0, 60.0, 52.5)","(101.0, 430.0, 570.0)","(3.3, 3.6, 3.571551724137931)"
04-01-2023 16:03:40.091670,"(6.5, 9.8, 9.588235294117647)","(11.0, 16.0, 15.657894736842104)","(11.0, 15.5, 15.48728813559322)","(2.15, 2.5, 2.5112087912087913)","(10.0, 16.0, 15.397058823529411)","(31.0, 60.0, 52.5)","(101.0, 630.0, 405.0)","(3.3, 3.6, 3.540625)"
04-01-2023 16:03:41.274643,"(6.5, 9.8, 9.733333333333334)","(11.0, 16.0, 15.617647058823529)","(11.0, 15.5, 15.479166666666666)","(2.15, 2.52, 2.514375)","(10.0, 15.5, 14.837837837837839)","(31.0, 60.0, 52.5)","(101.0, 520.0, 390.0)","(3.3, 3.6, 3.5543478260869565)"
04-01-2023 16:03:42.489297,"(7.0, 9.8, 9.615384615384617)","(11.0, 16.0, 15.63265306122449)","(11.0, 15.5, 15.461538461538462)","(2.15, 2.52, 2.5364102564102566)","(10.0, 15.0, 13.642857142857142)","(31.0, 60.0, 52.17391304347826)","(101.0, 510.0, 415.0)","(3.2, 3.6, 3.506666666666667)"
04-01-2023 16:03:43.735308,"(7.0, 10.5, 10.115384615384615)","(11.0, 16.0, 15.647058823529411)","(11.0, 15.5, 15.47787610619469)","(2.15, 2.56, 2.5397590361445785)","(10.0, 14.0, 13.879310344827585)","(31.0, 60.0, 50.526315789473685)","(101.0, 510.0, 383.3333333333333)","(3.2, 3.55, 3.5144444444444445)"
04-01-2023 16:03:45.268746,"(7.0, 10.5, 9.911363636363637)","(11.0, 16.0, 15.235294117647058)","(11.0, 15.5, 15.486486486486486)","(2.15, 2.56, 2.5406896551724136)","(10.0, 14.5, 13.84375)","(31.0, 60.0, 50.608695652173914)","(101.0, 510.0, 347.14285714285717)","(3.2, 3.55, 3.50125)"
04-01-2023 16:03:46.689155,"(7.0, 10.5, 10.36)","(11.0, 15.5, 15.173913043478262)","(11.0, 15.5, 15.557692307692308)","(2.15, 2.56, 2.5442424242424244)","(10.0, 14.5, 13.863636363636363)","(31.0, 60.0, 50.5)","(101.0, 510.0, 333.3333333333333)","(3.2, 3.55, 3.519565217391304)"
04-01-2023 16:03:48.068828,"(7.0, 10.0, 9.954285714285714)","(11.0, 15.5, 15.590909090909092)","(11.0, 16.0, 15.486956521739131)","(2.15, 2.56, 2.5372151898734177)","(10.0, 14.0, 13.9)","(31.0, 60.0, 50.08695652173913)","(101.0, 360.0, 300.0)","(3.2, 3.55, 3.5166666666666666)"
04-01-2023 16:03:49.360327,"(7.0, 10.0, 9.954285714285714)","(11.0, 16.0, 15.590909090909092)","(11.0, 15.5, 15.414814814814815)","(2.15, 2.56, 2.5321008403361347)","(10.0, 14.0, 13.833333333333334)","(31.0, 60.0, 50.5)","(101.0, 360.0, 333.3333333333333)","(3.2, 3.55, 3.5116071428571427)"
04-01-2023 16:03:50.606765,"(7.0, 10.5, 10.078125)","(11.0, 16.0, 15.76923076923077)","(11.0, 16.0, 15.90625)","(2.15, 2.54, 2.465531914893617)","(10.0, 14.0, 14.071428571428571)","(31.0, 60.0, 52.5)","(101.0, 360.0, 333.3333333333333)","(3.2, 3.55, 3.574074074074074)"
04-01-2023 16:03:51.843034,"(7.0, 11.0, 10.5390625)","(11.0, 16.0, 15.90909090909091)","(11.0, 16.0, 15.708333333333334)","(2.15, 2.48, 2.4451428571428573)","(10.0, 14.5, 13.893939393939394)","(31.0, 55.0, 52.5)","(101.0, 360.0, 333.3333333333333)","(3.1, 3.6, 3.5663043478260867)"
04-01-2023 16:03:53.057419,"(7.0, 11.0, 10.592233009708737)","(11.0, 16.0, 15.875)","(11.0, 16.5, 15.845454545454546)","(2.15, 2.46, 2.4490243902439026)","(10.0, 14.5, 13.833333333333334)","(31.0, 55.0, 51.81818181818182)","(101.0, 360.0, 333.3333333333333)","(3.1, 3.6, 3.5734177215189873)"
04-01-2023 16:03:54.136700,"(7.0, 11.0, 10.535714285714286)","(11.0, 16.0, 15.666666666666666)","(11.0, 16.5, 15.845454545454546)","(2.15, 2.46, 2.4490243902439026)","(10.0, 14.5, 13.833333333333334)","(31.0, 55.0, 51.75)","(101.0, 360.0, 320.0)","(3.1, 3.65, 3.575443786982248)"
04-01-2023 16:03:55.308707,"(7.0, 11.5, 11.045454545454545)","(11.0, 16.0, 15.655172413793103)","(11.0, 16.5, 16.102272727272727)","(2.15, 2.46, 2.4299999999999997)","(10.0, 14.5, 13.706521739130435)","(31.0, 55.0, 51.5)","(101.0, 360.0, 328.0)","(3.1, 3.65, 3.534375)"
04-01-2023 16:03:56.569054,"(7.0, 11.0, 10.965909090909092)","(11.0, 16.0, 15.818181818181818)","(11.0, 16.5, 16.05128205128205)","(2.15, 2.46, 2.432857142857143)","(10.0, 14.5, 13.76923076923077)","(31.0, 55.0, 53.0)","(101.0, 360.0, 446.66666666666663)","(3.1, 3.65, 3.544230769230769)"
04-01-2023 16:03:57.742529,"(7.0, 11.0, 10.97)","(11.0, 16.0, 15.818181818181818)","(11.0, 16.5, 16.071428571428573)","(2.15, 2.44, 2.4073972602739726)","(10.0, 14.5, 13.7)","(31.0, 55.0, 54.0)","(101.0, 530.0, 425.0)","(3.1, 3.55, 3.5723684210526314)"
04-01-2023 16:03:58.943325,"(7.0, 11.5, 11.171641791044776)","(11.0, 16.5, 16.48)","(11.0, 16.5, 16.071428571428573)","(2.15, 2.42, 2.387857142857143)","(10.0, 14.5, 13.685185185185185)","(31.0, 60.0, 54.642857142857146)","(101.0, 530.0, 482.0)","(3.1, 3.6, 3.6245454545454545)"
04-01-2023 16:04:00.133902,"(7.0, 11.5, 11.133333333333333)","(11.0, 17.0, 16.236842105263158)","(11.0, 16.5, 16.071428571428573)","(2.15, 2.4, 2.418090909090909)","(10.0, 14.5, 13.723880597014926)","(31.0, 60.0, 52.10526315789474)","(101.0, 530.0, 482.0)","(3.1, 3.65, 3.5302083333333334)"
04-01-2023 16:04:01.334567,"(7.0, 11.5, 11.140625)","(11.0, 16.5, 16.09375)","(11.0, 16.5, 15.827102803738319)","(2.15, 2.42, 2.417333333333333)","(10.0, 14.5, 13.823529411764707)","(31.0, 60.0, 52.0)","(101.0, 530.0, 446.66666666666663)","(3.1, 3.55, 3.518939393939394)"
04-01-2023 16:04:02.464254,"(7.0, 11.5, 11.149122807017545)","(11.0, 16.5, 16.333333333333332)","(11.0, 16.5, 15.827102803738319)","(2.15, 2.42, 2.413)","(10.0, 14.0, 13.653846153846153)","(31.0, 60.0, 50.76923076923077)","(101.0, 530.0, 446.66666666666663)","(3.1, 3.55, 3.5121951219512195)"
04-01-2023 16:04:03.658158,"(7.0, 11.5, 11.2)","(11.0, 16.5, 16.3125)","(11.0, 16.5, 15.827102803738319)","(2.15, 2.44, 2.413)","(10.0, 14.0, 13.61111111111111)","(31.0, 60.0, 50.76923076923077)","(101.0, 530.0, 425.0)","(3.1, 3.55, 3.5063291139240507)"
04-01-2023 16:04:05.000391,"(7.0, 11.5, 11.08)","(11.0, 16.5, 16.3125)","(11.0, 16.5, 16.032258064516128)","(2.15, 2.44, 2.4136585365853658)","(10.0, 14.0, 13.533333333333333)","(31.0, 60.0, 50.76923076923077)","(101.0, 530.0, 425.0)","(3.1, 3.55, 3.5074468085106383)"
04-01-2023 16:04:06.302113,"(7.0, 11.5, 11.08)","(11.0, 16.5, 16.342105263157894)","(11.0, 16.5, 16.032258064516128)","(2.15, 2.44, 2.4175)","(10.0, 14.0, 13.52)","(31.0, 60.0, 50.76923076923077)","(101.0, 530.0, 446.66666666666663)","(3.1, 3.55, 3.512111801242236)"
04-01-2023 16:04:07.531483,"(7.0, 11.5, 11.071428571428571)","(11.0, 16.5, 16.342105263157894)","(11.0, 16.5, 16.03076923076923)","(2.15, 2.44, 2.4191616766467066)","(10.0, 14.0, 14.244186046511627)","(31.0, 60.0, 50.76923076923077)","(101.0, 530.0, 364.2857142857143)","(3.1, 3.55, 3.476011560693642)"
04-01-2023 16:04:08.990928,"(7.0, 11.5, 11.137254901960784)","(11.0, 16.5, 15.882352941176471)","(11.0, 16.5, 16.03076923076923)","(2.15, 2.44, 2.420558659217877)","(10.0, 14.5, 14.32638888888889)","(31.0, 60.0, 50.76923076923077)","(101.0, 630.0, 396.66666666666663)","(3.1, 3.5, 3.474848484848485)"
04-01-2023 16:04:10.398137,"(7.0, 11.5, 11.137254901960784)","(11.0, 16.5, 15.919354838709678)","(11.0, 16.5, 15.85)","(2.15, 2.44, 2.422344827586207)","(10.0, 14.5, 14.32638888888889)","(31.0, 60.0, 50.76923076923077)","(101.0, 630.0, 396.66666666666663)","(3.1, 3.5, 3.4701117318435757)"
04-01-2023 16:04:11.567960,"(7.0, 11.5, 11.096774193548388)","(11.0, 16.5, 16.071428571428573)","(11.0, 16.5, 15.860824742268042)","(2.15, 2.44, 2.416)","(10.0, 14.5, 14.318840579710145)","(31.0, 60.0, 50.76923076923077)","(101.0, 630.0, 367.5)","(3.1, 3.5, 3.48)"
04-01-2023 16:04:12.798399,"(7.0, 11.5, 11.25)","(11.0, 16.5, 15.94)","(11.0, 16.5, 15.761904761904763)","(2.15, 2.44, 2.415862068965517)","(10.0, 14.5, 14.318840579710145)","(31.0, 60.0, 56.8421052631579)","(101.0, 630.0, 446.66666666666663)","(3.1, 3.5, 3.485869565217391)"
04-01-2023 16:04:13.992133,"(7.0, 11.5, 11.25)","(11.0, 16.5, 15.966666666666667)","(11.0, 16.5, 15.796703296703297)","(2.15, 2.44, 2.417548387096774)","(10.0, 14.5, 14.32638888888889)","(31.0, 60.0, 57.22222222222222)","(101.0, 530.0, 446.66666666666663)","(3.1, 3.5, 3.475)"
04-01-2023 16:04:15.172825,"(7.0, 11.5, 11.25)","(11.0, 16.5, 16.076923076923077)","(11.0, 16.5, 15.853535353535353)","(2.15, 2.44, 2.3861306532663313)","(10.0, 14.5, 14.537037037037036)","(31.0, 60.0, 57.22222222222222)","(101.0, 530.0, 446.66666666666663)","(3.1, 3.5, 3.4864754098360655)"
04-01-2023 16:04:16.351530,"(7.0, 11.5, 11.295081967213115)","(11.0, 16.5, 16.107142857142858)","(11.0, 16.5, 15.880434782608695)","(2.15, 2.4, 2.358260869565217)","(10.0, 15.0, 14.76086956521739)","(31.0, 60.0, 58.69565217391305)","(101.0, 530.0, 563.3333333333333)","(3.1, 3.5, 3.5366666666666666)"
04-01-2023 16:04:17.556716,"(7.0, 11.5, 11.35344827586207)","(11.0, 17.0, 17.0)","(11.0, 16.5, 16.033898305084747)","(2.15, 2.36, 2.356078431372549)","(10.0, 15.0, 14.75)","(31.0, 60.0, 57.85714285714286)","(101.0, 620.0, 563.3333333333333)","(3.1, 3.55, 3.541156462585034)"
04-01-2023 16:04:18.750367,"(7.0, 11.5, 11.321428571428571)","(11.0, 17.5, 17.0)","(11.0, 16.5, 16.033898305084747)","(2.15, 2.36, 2.3562962962962963)","(10.0, 15.0, 14.75)","(31.0, 60.0, 57.85714285714286)","(101.0, 620.0, 450.0)","(3.1, 3.55, 3.5417241379310345)"
04-01-2023 16:04:19.819968,"(7.0, 11.5, 11.36)","(11.0, 17.5, 17.0)","(11.0, 16.5, 16.041666666666668)","(2.15, 2.36, 2.357674418604651)","(10.0, 15.0, 14.363636363636363)","(31.0, 60.0, 57.857142857142854)","(101.0, 620.0, 450.0)","(3.1, 3.55, 3.5429078014184396)"
04-01-2023 16:04:21.062799,"(7.0, 11.5, 11.375)","(11.0, 17.5, 17.3)","(11.0, 16.5, 16.016949152542374)","(2.15, 2.36, 2.357281553398058)","(10.0, 14.5, 14.4)","(31.0, 60.0, 57.857142857142854)","(101.0, 620.0, 440.0)","(3.1, 3.55, 3.540728476821192)"
04-01-2023 16:04:22.308792,"(7.0, 11.5, 11.40566037735849)","(11.0, 17.5, 17.3)","(11.0, 16.5, 16.141666666666666)","(2.15, 2.36, 2.2859999999999996)","(10.0, 14.5, 14.511627906976745)","(31.0, 60.0, 62.0)","(101.0, 600.0, 283.6363636363636)","(3.1, 3.55, 3.5955882352941178)"
04-01-2023 16:04:23.509136,"(7.0, 12.0, 11.315384615384616)","(11.0, 18.5, 17.666666666666668)","(11.0, 16.5, 16.328125)","(2.15, 2.32, 2.2722580645161288)","(10.0, 15.0, 14.55)","(31.0, 70.0, 74.58333333333333)","(101.0, 320.0, 284.0)","(3.1, 3.6, 3.6227272727272726)"
04-01-2023 16:04:24.757854,"(7.0, 12.0, 11.415384615384616)","(11.0, 18.5, 18.142857142857142)","(11.0, 16.5, 16.390625)","(2.15, 2.3, 2.2545)","(10.0, 15.0, 15.08695652173913)","(31.0, 85.0, 66.48148148148148)","(101.0, 320.0, 284.0)","(3.1, 3.65, 3.6402777777777775)"
04-01-2023 16:04:26.001818,"(7.0, 12.0, 11.415384615384616)","(11.0, 18.5, 18.176470588235293)","(11.0, 16.5, 16.405405405405407)","(2.15, 2.28, 2.242857142857143)","(10.0, 15.5, 15.107142857142858)","(31.0, 85.0, 66.66666666666667)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.634259259259259)"
04-01-2023 16:04:27.273978,"(7.0, 12.0, 12.365269461077844)","(11.0, 19.5, 18.2)","(11.0, 16.5, 16.384615384615383)","(2.15, 2.26, 2.231372549019608)","(10.0, 15.5, 15.120689655172415)","(31.0, 80.0, 66.66666666666667)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.613)"
04-01-2023 16:04:28.524781,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.35)","(2.1, 2.24, 2.231372549019608)","(10.0, 15.5, 15.120689655172415)","(31.0, 80.0, 66.66666666666667)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.613265306122449)"
04-01-2023 16:04:29.726518,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.142857142857142)","(12.0, 16.5, 16.35)","(2.1, 2.24, 2.2267346938775514)","(10.0, 15.5, 15.133333333333333)","(31.0, 80.0, 68.33333333333333)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.629268292682927)"
04-01-2023 16:04:30.898428,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.142857142857142)","(12.0, 16.5, 16.1)","(2.1, 2.24, 2.246122448979592)","(10.0, 15.5, 15.133333333333333)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.6444444444444444)"
04-01-2023 16:04:32.087938,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.18421052631579)","(2.1, 2.26, 2.2181818181818183)","(10.0, 15.5, 15.133333333333333)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.6457446808510636)"
04-01-2023 16:04:33.304108,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.18421052631579)","(2.1, 2.24, 2.2171428571428575)","(10.0, 15.5, 15.325)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.645238095238095)"
04-01-2023 16:04:34.498121,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.18421052631579)","(2.1, 2.24, 2.211764705882353)","(10.0, 15.5, 15.325)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.65, 3.6486486486486487)"
04-01-2023 16:04:35.661569,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.18421052631579)","(2.1, 2.24, 2.211764705882353)","(10.0, 15.5, 15.325)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.7, 3.6528301886792454)"
04-01-2023 16:04:36.770101,"(7.5, 12.5, 12.365269461077844)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.18421052631579)","(2.1, 2.24, 2.201132075471698)","(10.0, 15.5, 15.382352941176471)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.7, 3.655737704918033)"
04-01-2023 16:04:37.911824,"(7.5, 13.0, 12.628571428571428)","(12.0, 19.0, 18.2)","(12.0, 16.5, 16.166666666666668)","(2.1, 2.22, 2.201132075471698)","(10.0, 15.5, 15.433333333333334)","(31.0, 80.0, 72.22222222222223)","(101.0, 320.0, 283.6363636363636)","(3.1, 3.7, 3.655737704918033)"
