,Serene Warrior,Perkeo,Mikeys Jewel,Switchrattlenroll,Wicked T,Car Lady,Holmdel Park,Folk Hero,Teacher Drama
12-01-2023 11:52:05.662467,"(3.8, 5.0, 4.876923076923077)","(7.0, 8.0, 7.781818181818182)","(31.0, 70.0, 64.66666666666666)","(31.0, 44.0, 36.0)","(26.0, 40.0, 31.75)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:06.984266,"(3.8, 5.0, 4.876923076923077)","(7.0, 8.2, 7.718518518518518)","(31.0, 70.0, 64.66666666666666)","(31.0, 44.0, 36.0)","(26.0, 40.0, 31.75)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:08.186831,"(3.8, 5.0, 4.876923076923077)","(7.0, 8.2, 7.718518518518518)","(31.0, 70.0, 64.66666666666666)","(31.0, 44.0, 36.0)","(26.0, 40.0, 31.75)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:09.249099,"(3.8, 5.0, 4.862857142857143)","(7.0, 8.2, 7.718518518518518)","(31.0, 70.0, 64.66666666666666)","(31.0, 44.0, 37.42857142857143)","(26.0, 40.0, 31.75)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:10.355854,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.753846153846154)","(31.0, 70.0, 67.0909090909091)","(31.0, 42.0, 37.42857142857143)","(26.0, 40.0, 31.75)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:11.487833,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.860869565217391)","(31.0, 70.0, 64.66666666666666)","(31.0, 42.0, 37.42857142857143)","(26.0, 40.0, 31.75)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:12.611044,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 42.0, 37.42857142857143)","(26.0, 40.0, 41.6)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.5)"
12-01-2023 11:52:13.649707,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 42.0, 37.42857142857143)","(26.0, 42.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 22.333333333333332)"
12-01-2023 11:52:14.750820,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 42.0, 37.42857142857143)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 26.5)","(1.9, 2.64, 2.6340425531914895)","(15.0, 24.0, 23.0)"
12-01-2023 11:52:15.851484,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 21.75)"
12-01-2023 11:52:16.925549,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 23.25)"
12-01-2023 11:52:18.102143,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 22.666666666666668)"
12-01-2023 11:52:19.177292,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 22.666666666666668)"
12-01-2023 11:52:20.323687,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 22.666666666666668)"
12-01-2023 11:52:21.418907,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 22.666666666666668)"
12-01-2023 11:52:22.540640,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 23.0)"
12-01-2023 11:52:23.750598,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 70.0, 64.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.892307692307693)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 23.0)"
12-01-2023 11:52:24.927732,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 78.0)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.614285714285714)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 23.0)"
12-01-2023 11:52:26.096630,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 78.0)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.6100000000000003)","(15.0, 24.0, 21.25)"
12-01-2023 11:52:27.235533,"(3.8, 5.0, 4.808)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 78.0)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 21.0)"
12-01-2023 11:52:28.502906,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 78.0)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:29.611676,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 78.0)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.8)"
12-01-2023 11:52:30.727804,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 90.8)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.666666666666668)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:31.877948,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 8.733333333333334)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:32.987779,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.847619047619047)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:34.082624,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.528205128205128)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:35.306272,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.528205128205128)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:36.467523,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.528205128205128)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.733333333333334)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:37.512561,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.528205128205128)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:38.623189,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.528205128205128)","(31.0, 110.0, 90.8)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:39.845341,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.365517241379311)","(31.0, 110.0, 60.66666666666667)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:41.032613,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.482352941176471)","(31.0, 110.0, 63.33333333333333)","(31.0, 40.0, 36.0)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.166666666666668)"
12-01-2023 11:52:42.355544,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.482352941176471)","(31.0, 110.0, 84.54545454545455)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.2, 8.85)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.8)"
12-01-2023 11:52:43.660553,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.482352941176471)","(31.0, 110.0, 71.14285714285714)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.85)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.8)"
12-01-2023 11:52:44.942664,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.482352941176471)","(31.0, 110.0, 71.14285714285714)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.8)"
12-01-2023 11:52:46.160774,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.482352941176471)","(31.0, 110.0, 71.14285714285714)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.8)"
12-01-2023 11:52:47.404659,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.418181818181818)","(31.0, 110.0, 66.0)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 22.8)"
12-01-2023 11:52:48.669333,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.418181818181818)","(31.0, 110.0, 66.0)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.2, 8.85)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 21.0)"
12-01-2023 11:52:49.855842,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.418181818181818)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 36.0)","(26.0, 44.0, 36.5)","(7.5, 9.4, 8.899999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.64, 2.605714285714286)","(15.0, 24.0, 20.25)"
12-01-2023 11:52:51.025707,"(3.8, 5.0, 4.764705882352941)","(7.0, 8.0, 7.542857142857143)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.64, 2.54)","(15.0, 23.0, 21.666666666666664)"
12-01-2023 11:52:52.172142,"(3.8, 5.0, 4.813953488372093)","(7.0, 8.0, 7.663157894736842)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 23.0, 19.666666666666668)"
12-01-2023 11:52:53.353958,"(3.8, 5.0, 4.813953488372093)","(7.0, 8.0, 7.663157894736842)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.899999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 23.0, 18.666666666666668)"
12-01-2023 11:52:54.546302,"(3.8, 5.0, 4.869387755102041)","(7.0, 8.0, 7.75)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.733333333333334)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 23.0, 18.666666666666668)"
12-01-2023 11:52:55.661916,"(3.8, 5.0, 4.84)","(7.0, 8.0, 7.636363636363637)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 8.733333333333334)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 23.0, 19.5)"
12-01-2023 11:52:56.755454,"(3.8, 5.0, 4.879245283018868)","(7.0, 8.0, 7.636363636363637)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.4, 9.12)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 23.0, 18.0)"
12-01-2023 11:52:57.872789,"(3.8, 5.0, 4.896774193548387)","(7.0, 8.0, 7.75)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 9.049999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 21.0, 17.625)"
12-01-2023 11:52:58.965192,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.75)","(31.0, 110.0, 80.66666666666666)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 9.085714285714285)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 21.0, 17.625)"
12-01-2023 11:53:00.088895,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.75)","(31.0, 110.0, 94.47058823529412)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.933333333333334)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 21.0, 17.25)"
12-01-2023 11:53:01.200213,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.75)","(31.0, 110.0, 94.47058823529412)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.953846153846154)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 21.0, 18.0)"
12-01-2023 11:53:02.305504,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.555555555555555)","(31.0, 110.0, 94.47058823529412)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.953846153846154)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.54)","(15.0, 20.0, 18.0)"
12-01-2023 11:53:03.454058,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.555555555555555)","(31.0, 110.0, 94.47058823529412)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.953846153846154)","(17.0, 30.0, 26.5)","(1.9, 2.6, 2.6036363636363635)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:04.563104,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.555555555555555)","(31.0, 110.0, 94.47058823529412)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.879999999999999)","(17.0, 30.0, 26.5)","(1.9, 2.62, 2.6141176470588237)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:05.744148,"(3.8, 5.0, 4.875)","(7.0, 8.0, 7.777777777777778)","(31.0, 110.0, 94.47058823529412)","(31.0, 40.0, 31.333333333333332)","(26.0, 44.0, 34.666666666666664)","(7.5, 9.2, 8.707692307692307)","(17.0, 30.0, 26.5)","(1.9, 2.62, 2.6145454545454547)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:06.952784,"(3.8, 5.0, 4.875)","(7.0, 8.0, 7.777777777777778)","(31.0, 110.0, 96.0)","(31.0, 40.0, 30.25)","(26.0, 44.0, 35.0)","(7.5, 9.2, 8.488888888888889)","(17.0, 30.0, 26.5)","(1.9, 2.62, 2.6145454545454547)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:08.148445,"(3.8, 5.0, 4.875)","(7.0, 8.0, 7.777777777777778)","(31.0, 100.0, 96.0)","(31.0, 40.0, 30.25)","(26.0, 40.0, 37.25)","(7.5, 9.2, 8.488888888888889)","(17.0, 30.0, 26.5)","(1.9, 2.62, 2.6183333333333336)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:09.364275,"(3.8, 5.0, 4.875)","(7.0, 8.0, 7.777777777777778)","(31.0, 100.0, 96.0)","(31.0, 40.0, 30.25)","(26.0, 40.0, 37.25)","(7.5, 9.2, 8.8)","(17.0, 30.0, 26.5)","(1.9, 2.62, 2.6758333333333333)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:10.650851,"(3.8, 5.0, 4.8125)","(7.0, 8.0, 7.777777777777778)","(31.0, 100.0, 82.0)","(31.0, 40.0, 30.25)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 8.8)","(17.0, 30.0, 26.5)","(1.9, 2.68, 2.6758333333333333)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:11.873961,"(3.8, 5.0, 4.793103448275862)","(7.0, 8.0, 7.555555555555555)","(31.0, 100.0, 93.25)","(31.0, 40.0, 30.25)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 8.8)","(17.0, 30.0, 26.5)","(1.9, 2.68, 2.677391304347826)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:13.113960,"(3.8, 5.0, 4.727272727272727)","(7.0, 8.0, 7.555555555555555)","(31.0, 100.0, 91.33333333333333)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 8.879999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.677391304347826)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:14.215659,"(3.8, 5.0, 4.806451612903226)","(7.0, 8.0, 7.555555555555555)","(31.0, 100.0, 91.33333333333333)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 8.879999999999999)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:15.334906,"(3.8, 5.0, 4.8)","(7.0, 8.0, 7.555555555555555)","(31.0, 100.0, 85.14285714285714)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 8.953846153846154)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:16.465536,"(3.8, 5.0, 4.975)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 85.14285714285714)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.054545454545455)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:17.620560,"(3.8, 5.0, 4.975)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 85.14285714285714)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.054545454545455)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:18.716089,"(3.8, 5.0, 4.982608695652174)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 91.33333333333333)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.2)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:19.841821,"(3.8, 5.0, 4.982608695652174)","(7.0, 7.8, 7.369230769230769)","(31.0, 100.0, 91.33333333333333)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.6, 9.05)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:20.998691,"(3.8, 5.0, 4.978947368421053)","(7.0, 7.8, 7.584615384615384)","(31.0, 100.0, 94.52631578947368)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.05)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6772727272727272)","(15.0, 20.0, 18.833333333333332)"
12-01-2023 11:53:22.101109,"(3.8, 5.0, 4.978947368421053)","(7.0, 7.8, 7.418181818181818)","(31.0, 100.0, 94.52631578947368)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.05)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.68, 2.6973684210526314)","(15.0, 20.0, 18.0)"
12-01-2023 11:53:23.189632,"(3.8, 5.0, 4.9714285714285715)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 66.66666666666667)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.163636363636364)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.7119999999999997)","(15.0, 21.0, 18.0)"
12-01-2023 11:53:24.276299,"(3.8, 5.0, 4.9714285714285715)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 66.66666666666667)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.6, 8.99047619047619)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.7119999999999997)","(15.0, 21.0, 18.3)"
12-01-2023 11:53:25.430572,"(3.8, 5.0, 4.9714285714285715)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 66.66666666666667)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.6, 8.721739130434782)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.735)","(15.0, 21.0, 18.3)"
12-01-2023 11:53:26.515931,"(3.8, 5.0, 4.9714285714285715)","(7.0, 7.8, 7.333333333333333)","(31.0, 100.0, 66.66666666666667)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.4, 9.02)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.735)","(15.0, 21.0, 18.3)"
12-01-2023 11:53:27.575312,"(3.8, 5.0, 4.985185185185185)","(7.0, 7.8, 7.418181818181818)","(31.0, 100.0, 66.66666666666667)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.02)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.7048484848484846)","(15.0, 21.0, 18.3)"
12-01-2023 11:53:28.726251,"(3.8, 5.0, 4.969230769230769)","(7.0, 7.8, 7.418181818181818)","(31.0, 100.0, 66.66666666666667)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 9.02)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.7048484848484846)","(15.0, 21.0, 18.3)"
12-01-2023 11:53:29.865252,"(3.8, 5.0, 4.969230769230769)","(7.0, 7.8, 7.418181818181818)","(31.0, 100.0, 87.5)","(31.0, 40.0, 34.75)","(26.0, 40.0, 36.333333333333336)","(7.5, 9.2, 8.866666666666667)","(17.0, 30.0, 28.666666666666664)","(1.9, 2.76, 2.7048484848484846)","(15.0, 21.0, 18.3)"
