,Bayonet Soldier,Whistle On By,Cavalryman Nz,Rocknroll Yankee,The Kapiti Express Nz,Joonior Brown,Uncle Leo
425,"[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 15, 947114), 101.0, 380.0]"
426,"[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 17, 119081), 101.0, 380.0]"
427,"[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 18, 291356), 101.0, 380.0]"
428,"[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 19, 457627), 101.0, 380.0]"
429,"[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 20, 629813), 101.0, 380.0]"
430,"[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 21, 796944), 101.0, 380.0]"
431,"[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 22, 990699), 101.0, 380.0]"
432,"[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 24, 178520), 101.0, 380.0]"
433,"[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 25, 438307), 101.0, 380.0]"
434,"[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 26, 617962), 101.0, 380.0]"
435,"[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 27, 782791), 101.0, 380.0]"
436,"[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 28, 956618), 101.0, 380.0]"
437,"[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 30, 127244), 101.0, 380.0]"
438,"[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 31, 301336), 101.0, 380.0]"
439,"[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 32, 471951), 101.0, 380.0]"
440,"[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 33, 637694), 101.0, 380.0]"
441,"[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 34, 816512), 101.0, 380.0]"
442,"[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 35, 989835), 101.0, 380.0]"
443,"[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 37, 158481), 101.0, 380.0]"
444,"[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 38, 318483), 101.0, 380.0]"
445,"[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 39, 482156), 101.0, 380.0]"
446,"[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 40, 648683), 101.0, 380.0]"
447,"[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 41, 814399), 101.0, 380.0]"
448,"[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 42, 976117), 101.0, 380.0]"
449,"[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 44, 151816), 101.0, 380.0]"
450,"[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 45, 328330), 101.0, 380.0]"
451,"[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 46, 499348), 101.0, 380.0]"
452,"[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 47, 669986), 101.0, 380.0]"
453,"[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 48, 837996), 101.0, 380.0]"
454,"[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 50, 8018), 101.0, 380.0]"
455,"[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 51, 176110), 101.0, 380.0]"
456,"[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 52, 343592), 101.0, 380.0]"
457,"[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 53, 504415), 101.0, 380.0]"
458,"[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 54, 671180), 101.0, 380.0]"
459,"[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 55, 839847), 101.0, 380.0]"
460,"[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 57, 11359), 101.0, 380.0]"
461,"[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 58, 180711), 101.0, 380.0]"
462,"[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 25, 59, 355112), 101.0, 380.0]"
463,"[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 0, 535491), 101.0, 380.0]"
464,"[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 1, 708925), 101.0, 380.0]"
465,"[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 2, 866032), 101.0, 380.0]"
466,"[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 4, 32361), 101.0, 380.0]"
467,"[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 5, 206049), 101.0, 380.0]"
468,"[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 6, 377387), 101.0, 380.0]"
469,"[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 7, 540118), 101.0, 380.0]"
470,"[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 8, 704420), 101.0, 380.0]"
471,"[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 14, 26, 9, 883767), 101.0, 380.0]"
