,Naomi Butterfly,Slingshot Bruno,Roxy Crumpet,Earn The Fizz,Mcivor Rusty,Wagtail Demon,Buck Hunter,Banjo Jack
04-01-2023 14:36:06.469331,"(7.5, 10.0, 9.95)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.612903225806452)","(12.0, 17.0, 16.946428571428573)","(10.0, 11.5, 11.392857142857142)","(7.5, 10.5, 10.109756097560975)","(2.25, 2.52, 2.5127272727272727)","(26.0, 50.0, 47.84615384615385)"
04-01-2023 14:36:07.741771,"(7.5, 10.0, 9.944)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.612903225806452)","(12.0, 17.0, 17.071428571428573)","(10.0, 11.5, 11.392857142857142)","(7.5, 10.5, 10.109756097560975)","(2.25, 2.52, 2.5175)","(26.0, 50.0, 47.84615384615385)"
04-01-2023 14:36:08.945103,"(7.5, 10.0, 9.944)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.612903225806452)","(12.0, 17.5, 17.333333333333332)","(10.0, 11.5, 11.33)","(7.5, 10.5, 10.072916666666666)","(2.25, 2.52, 2.5155555555555558)","(26.0, 50.0, 48.13333333333333)"
04-01-2023 14:36:10.108344,"(7.5, 9.8, 9.784615384615385)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.612903225806452)","(12.0, 17.5, 17.32857142857143)","(10.0, 11.5, 11.291666666666666)","(7.5, 10.5, 10.072916666666666)","(2.25, 2.52, 2.516551724137931)","(26.0, 50.0, 48.06896551724138)"
04-01-2023 14:36:11.348788,"(7.5, 10.0, 9.946666666666667)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.612903225806452)","(12.0, 17.5, 17.32857142857143)","(10.0, 11.5, 11.288461538461538)","(7.5, 10.5, 10.072916666666666)","(2.25, 2.52, 2.5181132075471697)","(26.0, 50.0, 48.13333333333333)"
04-01-2023 14:36:12.554073,"(7.5, 10.0, 9.946666666666667)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.602941176470589)","(12.0, 17.5, 17.0625)","(10.0, 11.5, 11.357142857142858)","(7.5, 10.5, 10.044444444444444)","(2.25, 2.52, 2.5181132075471697)","(26.0, 50.0, 49.9)"
04-01-2023 14:36:13.736015,"(7.5, 10.0, 9.946666666666667)","(5.5, 6.8, 6.653333333333333)","(9.0, 12.0, 11.602941176470589)","(12.0, 17.5, 17.4375)","(10.0, 11.5, 11.405172413793103)","(7.5, 10.5, 10.044444444444444)","(2.25, 2.52, 2.512)","(26.0, 50.0, 57.91304347826087)"
04-01-2023 14:36:14.928316,"(7.5, 10.0, 9.95)","(5.5, 6.8, 6.624)","(9.0, 12.0, 11.602941176470589)","(12.0, 17.5, 17.45)","(10.0, 11.5, 11.30921052631579)","(7.5, 10.5, 10.067307692307692)","(2.2, 2.52, 2.4948571428571427)","(26.0, 60.0, 57.69230769230769)"
04-01-2023 14:36:16.081567,"(7.5, 10.0, 9.984615384615385)","(5.5, 6.8, 6.6625)","(9.0, 12.0, 11.55)","(12.0, 17.5, 17.45)","(10.0, 11.5, 11.29375)","(7.5, 10.5, 10.072916666666666)","(2.2, 2.52, 2.5053846153846155)","(26.0, 60.0, 51.666666666666664)"
04-01-2023 14:36:17.260218,"(7.5, 10.0, 9.993333333333334)","(5.5, 6.6, 6.573333333333333)","(9.0, 12.0, 11.55)","(12.0, 17.5, 17.479166666666668)","(10.0, 11.5, 11.29375)","(7.5, 10.5, 10.072916666666666)","(2.2, 2.52, 2.5031578947368422)","(26.0, 60.0, 56.875)"
04-01-2023 14:36:18.335562,"(7.5, 10.0, 9.993333333333334)","(5.5, 6.8, 6.680769230769231)","(9.0, 12.0, 11.551724137931034)","(12.0, 17.5, 17.476190476190474)","(10.0, 11.5, 11.32638888888889)","(7.5, 10.5, 10.044444444444444)","(2.2, 2.52, 2.5008)","(26.0, 60.0, 54.23076923076923)"
04-01-2023 14:36:19.482648,"(7.5, 10.5, 10.1625)","(5.5, 6.8, 6.660714285714286)","(9.0, 12.0, 11.551724137931034)","(12.0, 17.5, 17.479166666666668)","(10.0, 11.5, 11.3671875)","(7.5, 10.5, 10.044444444444444)","(2.2, 2.52, 2.503111111111111)","(26.0, 55.0, 53.4375)"
04-01-2023 14:36:20.501897,"(7.5, 10.5, 10.14406779661017)","(5.5, 6.8, 6.660714285714286)","(9.0, 12.0, 11.551724137931034)","(12.0, 17.5, 17.479166666666668)","(10.0, 11.5, 11.3203125)","(7.5, 10.5, 10.044444444444444)","(2.2, 2.52, 2.503111111111111)","(26.0, 55.0, 53.4375)"
04-01-2023 14:36:21.604170,"(7.5, 10.0, 9.970588235294118)","(5.5, 6.8, 6.675471698113207)","(9.0, 12.0, 11.704545454545455)","(12.0, 17.5, 17.973684210526315)","(10.0, 11.5, 11.352112676056338)","(7.5, 10.5, 10.162790697674419)","(2.2, 2.52, 2.4552941176470586)","(26.0, 55.0, 53.68421052631579)"
04-01-2023 14:36:22.670894,"(7.5, 10.5, 10.28888888888889)","(5.5, 6.8, 6.675471698113207)","(9.0, 12.0, 11.704545454545455)","(12.0, 18.0, 17.973684210526315)","(10.0, 11.5, 11.367647058823529)","(7.5, 10.5, 10.162790697674419)","(2.2, 2.46, 2.4558974358974357)","(26.0, 55.0, 59.375)"
04-01-2023 14:36:23.728960,"(7.5, 10.5, 10.295454545454545)","(5.5, 6.8, 6.674285714285714)","(9.0, 12.0, 11.736842105263158)","(12.0, 18.0, 17.90909090909091)","(10.0, 11.5, 12.41542288557214)","(7.5, 10.5, 10.076923076923077)","(2.2, 2.46, 2.457222222222222)","(26.0, 60.0, 59.375)"
04-01-2023 14:36:24.853398,"(7.5, 10.5, 10.295454545454545)","(5.5, 6.8, 6.669158878504673)","(9.0, 12.0, 11.714285714285714)","(12.0, 18.0, 17.931818181818183)","(10.0, 12.5, 12.424882629107982)","(7.5, 10.5, 10.041666666666666)","(2.2, 2.46, 2.457222222222222)","(26.0, 60.0, 59.285714285714285)"
04-01-2023 14:36:25.984639,"(7.5, 10.5, 10.25)","(5.5, 6.8, 6.669158878504673)","(9.0, 12.0, 11.7)","(12.0, 18.0, 17.975)","(10.0, 12.5, 11.972727272727273)","(7.5, 10.5, 10.041666666666666)","(2.2, 2.46, 2.458787878787879)","(26.0, 60.0, 56.875)"
04-01-2023 14:36:27.194055,"(7.5, 10.5, 10.261363636363637)","(5.5, 6.8, 6.669158878504673)","(9.0, 12.0, 11.714285714285714)","(12.0, 18.0, 17.98148148148148)","(10.0, 12.0, 12.149122807017545)","(7.5, 10.5, 10.041666666666666)","(2.2, 2.46, 2.459)","(26.0, 60.0, 57.05882352941177)"
04-01-2023 14:36:28.413996,"(7.5, 10.5, 10.181818181818182)","(5.5, 6.8, 6.669158878504673)","(9.0, 12.0, 11.578947368421053)","(12.0, 18.0, 17.97826086956522)","(10.0, 12.5, 12.112068965517242)","(7.5, 10.5, 10.068627450980392)","(2.2, 2.46, 2.4665714285714286)","(26.0, 60.0, 57.5)"
04-01-2023 14:36:29.660318,"(7.5, 10.5, 10.216216216216216)","(5.5, 6.8, 6.669158878504673)","(9.0, 12.0, 11.686567164179104)","(12.0, 18.0, 17.97826086956522)","(10.0, 12.5, 12.077235772357724)","(7.5, 10.5, 10.068627450980392)","(2.2, 2.48, 2.433)","(26.0, 60.0, 57.5)"
04-01-2023 14:36:30.944436,"(7.5, 10.5, 10.272727272727273)","(5.5, 6.8, 6.733333333333333)","(9.0, 12.0, 11.734375)","(13.0, 18.0, 18.333333333333332)","(10.0, 12.5, 12.20625)","(7.5, 10.5, 9.10909090909091)","(2.2, 2.44, 2.4457142857142857)","(26.0, 60.0, 57.5)"
04-01-2023 14:36:32.128511,"(7.5, 10.5, 10.272727272727273)","(5.5, 6.8, 6.733333333333333)","(9.0, 12.0, 11.631578947368421)","(13.0, 18.5, 18.82758620689655)","(10.0, 12.5, 12.371794871794872)","(7.5, 9.2, 8.818181818181818)","(2.2, 2.46, 2.4474285714285715)","(26.0, 60.0, 57.05882352941177)"
04-01-2023 14:36:33.484741,"(7.5, 10.5, 10.264705882352942)","(5.5, 6.8, 6.715)","(9.0, 12.5, 11.807692307692308)","(13.0, 19.0, 18.821428571428573)","(10.0, 12.5, 12.342857142857143)","(7.5, 9.0, 8.818181818181818)","(2.2, 2.46, 2.4471844660194173)","(26.0, 60.0, 57.72727272727273)"
04-01-2023 14:36:34.694085,"(7.5, 10.5, 10.26)","(5.5, 6.8, 6.715)","(9.0, 12.5, 11.811475409836065)","(13.0, 19.0, 18.666666666666668)","(10.0, 12.5, 12.335526315789474)","(7.5, 9.0, 8.748387096774193)","(2.2, 2.46, 2.4471844660194173)","(26.0, 60.0, 58.095238095238095)"
04-01-2023 14:36:35.839481,"(7.5, 10.5, 10.318181818181818)","(5.5, 6.8, 6.715)","(9.0, 12.5, 11.811475409836065)","(13.0, 19.0, 18.666666666666668)","(10.0, 12.5, 12.371621621621621)","(7.5, 8.8, 8.77037037037037)","(2.2, 2.46, 2.446788990825688)","(26.0, 60.0, 58.095238095238095)"
04-01-2023 14:36:36.997216,"(7.5, 10.5, 10.318181818181818)","(5.5, 6.8, 6.726086956521739)","(9.0, 12.5, 11.811475409836065)","(13.0, 19.0, 18.733333333333334)","(10.0, 12.5, 12.833333333333334)","(7.5, 8.8, 8.49090909090909)","(2.2, 2.46, 2.453584905660377)","(26.0, 60.0, 58.5)"
04-01-2023 14:36:38.144477,"(7.5, 11.0, 10.576271186440678)","(5.5, 7.0, 6.859459459459459)","(9.0, 12.5, 12.011904761904763)","(13.0, 19.0, 18.404761904761905)","(10.0, 13.0, 12.825)","(7.5, 8.6, 8.473170731707317)","(2.2, 2.48, 2.4547826086956523)","(26.0, 60.0, 58.75)"
04-01-2023 14:36:39.316834,"(7.5, 10.5, 10.34)","(5.5, 7.0, 6.834920634920635)","(9.0, 12.5, 12.011904761904763)","(13.0, 18.5, 18.31578947368421)","(10.0, 13.0, 12.791666666666666)","(7.5, 8.6, 8.51578947368421)","(2.2, 2.48, 2.4547826086956523)","(26.0, 60.0, 58.23529411764706)"
04-01-2023 14:36:40.412176,"(7.5, 10.5, 10.333333333333334)","(5.5, 7.0, 6.834920634920635)","(9.0, 12.5, 11.84920634920635)","(13.0, 18.5, 18.23076923076923)","(10.0, 13.0, 12.807017543859649)","(7.5, 8.6, 8.60909090909091)","(2.2, 2.48, 2.4546666666666668)","(26.0, 60.0, 56.09375)"
04-01-2023 14:36:41.532435,"(7.5, 10.5, 10.333333333333334)","(5.5, 7.0, 6.834920634920635)","(9.0, 12.5, 11.872881355932204)","(13.0, 18.5, 18.266666666666666)","(10.0, 13.0, 12.784090909090908)","(7.5, 8.8, 8.515789473684212)","(2.2, 2.46, 2.4417391304347826)","(26.0, 65.0, 56.111111111111114)"
04-01-2023 14:36:42.602964,"(7.5, 10.5, 10.326530612244898)","(5.5, 7.0, 6.824242424242424)","(9.0, 12.5, 11.872881355932204)","(13.0, 18.5, 18.266666666666666)","(10.0, 13.0, 12.694444444444445)","(7.5, 8.8, 8.546666666666667)","(2.2, 2.46, 2.44)","(26.0, 65.0, 55.666666666666664)"
04-01-2023 14:36:43.669590,"(7.5, 10.5, 10.326530612244898)","(5.5, 7.0, 6.824242424242424)","(9.0, 12.5, 11.872881355932204)","(13.0, 18.5, 18.266666666666666)","(10.0, 13.0, 12.808080808080808)","(7.5, 8.8, 8.64)","(2.2, 2.46, 2.4415384615384617)","(26.0, 65.0, 55.666666666666664)"
04-01-2023 14:36:44.778467,"(7.5, 10.5, 10.363636363636363)","(5.5, 7.0, 6.9314285714285715)","(9.0, 12.5, 11.872881355932204)","(13.0, 18.5, 18.266666666666666)","(10.0, 13.0, 12.8)","(7.5, 8.8, 8.666666666666668)","(2.2, 2.46, 2.44)","(26.0, 65.0, 55.666666666666664)"
04-01-2023 14:36:45.886388,"(7.5, 11.0, 10.477611940298507)","(5.5, 7.0, 6.904545454545454)","(9.0, 12.5, 11.879310344827585)","(13.0, 18.5, 18.266666666666666)","(10.0, 13.0, 12.727272727272727)","(7.5, 8.8, 8.62857142857143)","(2.2, 2.46, 2.4665116279069768)","(26.0, 65.0, 55.526315789473685)"
04-01-2023 14:36:47.033176,"(7.5, 10.5, 10.347222222222221)","(5.5, 7.0, 6.904545454545454)","(9.0, 12.5, 11.879310344827585)","(13.0, 18.5, 18.266666666666666)","(10.0, 13.0, 12.70796460176991)","(7.5, 8.8, 8.59047619047619)","(2.2, 2.48, 2.4643243243243242)","(26.0, 65.0, 55.526315789473685)"
04-01-2023 14:36:48.114067,"(7.5, 10.5, 10.314285714285715)","(5.5, 7.0, 6.858064516129033)","(9.0, 12.5, 12.036585365853659)","(13.0, 18.5, 18.23076923076923)","(10.0, 13.0, 12.70796460176991)","(7.5, 8.8, 8.59047619047619)","(2.2, 2.48, 2.4669565217391303)","(26.0, 65.0, 55.526315789473685)"
04-01-2023 14:36:49.289020,"(7.5, 10.5, 10.325)","(5.5, 7.0, 6.897674418604651)","(9.0, 12.0, 11.620689655172415)","(13.0, 18.5, 18.23076923076923)","(10.0, 13.0, 12.727272727272727)","(7.5, 8.8, 8.675862068965518)","(2.2, 2.48, 2.464)","(26.0, 65.0, 55.526315789473685)"
04-01-2023 14:36:50.450300,"(7.5, 10.5, 10.31578947368421)","(5.5, 7.0, 6.897674418604651)","(9.0, 12.0, 11.620689655172415)","(13.0, 18.5, 18.23076923076923)","(10.0, 13.0, 12.727272727272727)","(7.5, 8.8, 8.675862068965518)","(2.2, 2.48, 2.463157894736842)","(26.0, 65.0, 59.16666666666667)"
04-01-2023 14:36:51.682566,"(7.5, 10.5, 10.353658536585366)","(5.5, 7.0, 6.9)","(9.0, 12.0, 11.626373626373626)","(13.0, 18.5, 18.555555555555557)","(10.0, 13.0, 13.135135135135135)","(7.5, 8.8, 8.642424242424243)","(2.2, 2.48, 2.4651162790697674)","(26.0, 60.0, 55.0)"
04-01-2023 14:36:53.091052,"(7.5, 11.0, 10.466666666666667)","(5.5, 7.0, 6.883333333333333)","(9.0, 12.0, 11.662790697674419)","(13.0, 19.0, 18.25)","(10.0, 13.5, 13.166666666666666)","(7.5, 8.8, 8.622222222222224)","(2.2, 2.48, 2.4505882352941177)","(26.0, 65.0, 55.76923076923077)"
04-01-2023 14:36:54.724279,"(7.5, 10.5, 10.4375)","(5.5, 7.0, 6.844444444444444)","(9.0, 12.0, 11.626373626373626)","(13.0, 18.5, 18.25)","(10.0, 13.5, 13.102150537634408)","(7.5, 8.8, 8.67142857142857)","(2.2, 2.46, 2.448865979381443)","(26.0, 65.0, 52.72727272727273)"
04-01-2023 14:36:55.791054,"(7.5, 11.0, 10.4375)","(5.5, 7.0, 6.844444444444444)","(9.0, 12.0, 11.655172413793103)","(13.0, 18.5, 17.903846153846153)","(10.0, 13.5, 13.206349206349206)","(7.5, 8.8, 8.636363636363637)","(2.2, 2.46, 2.433134328358209)","(26.0, 65.0, 54.2)"
04-01-2023 14:36:56.851750,"(7.5, 11.0, 10.4375)","(5.5, 7.0, 6.876470588235294)","(9.0, 12.0, 11.655172413793103)","(13.0, 18.0, 17.903846153846153)","(10.0, 13.5, 13.333333333333334)","(7.5, 8.8, 8.557575757575759)","(2.2, 2.46, 2.4364285714285714)","(26.0, 65.0, 57.5)"
04-01-2023 14:36:57.961194,"(7.5, 11.0, 10.411764705882353)","(5.5, 7.0, 6.875)","(9.0, 12.0, 11.619565217391305)","(13.0, 18.5, 18.321428571428573)","(10.0, 13.5, 13.285714285714286)","(7.5, 8.8, 8.629411764705882)","(2.2, 2.46, 2.4355555555555557)","(26.0, 60.0, 57.5)"
04-01-2023 14:36:59.042107,"(7.5, 11.0, 10.397590361445783)","(5.5, 7.0, 6.885714285714285)","(9.0, 12.0, 11.615384615384615)","(13.0, 18.5, 18.321428571428573)","(10.0, 13.5, 13.215686274509803)","(7.5, 8.8, 8.629411764705882)","(2.2, 2.46, 2.4518518518518517)","(26.0, 60.0, 57.5)"
04-01-2023 14:37:00.144112,"(7.5, 11.0, 10.392857142857142)","(5.5, 7.0, 6.875675675675676)","(9.0, 12.0, 11.595744680851064)","(13.0, 18.5, 17.90625)","(10.0, 13.5, 13.21)","(7.5, 8.8, 8.62)","(2.2, 2.46, 2.4956756756756757)","(26.0, 60.0, 53.75)"
04-01-2023 14:37:01.351364,"(7.5, 10.5, 10.18)","(5.5, 7.0, 6.816666666666666)","(9.0, 12.0, 11.632183908045977)","(14.0, 18.0, 17.892857142857142)","(10.0, 13.5, 13.2)","(7.5, 8.8, 8.533333333333333)","(2.1, 2.52, 2.504)","(26.0, 60.0, 53.125)"
04-01-2023 14:37:02.462892,"(7.5, 10.5, 10.06)","(5.5, 7.0, 6.808695652173913)","(9.0, 12.0, 11.447916666666666)","(14.0, 18.0, 17.866666666666667)","(10.0, 13.5, 13.194444444444445)","(7.5, 8.8, 8.626086956521739)","(2.1, 2.52, 2.515)","(26.0, 55.0, 53.125)"
04-01-2023 14:37:03.602587,"(7.5, 10.0, 9.736842105263158)","(5.5, 7.0, 6.8625)","(9.0, 11.5, 11.31060606060606)","(14.0, 18.0, 17.833333333333332)","(10.0, 13.5, 13.204081632653061)","(7.5, 8.8, 8.669565217391304)","(2.1, 2.52, 2.530344827586207)","(26.0, 55.0, 52.857142857142854)"
04-01-2023 14:37:04.800569,"(7.5, 10.0, 9.84)","(5.5, 6.8, 6.770833333333333)","(9.0, 11.5, 11.292857142857143)","(14.0, 18.0, 17.833333333333332)","(10.0, 13.5, 13.208333333333334)","(7.5, 8.8, 8.65925925925926)","(2.1, 2.54, 2.5295384615384617)","(26.0, 55.0, 52.5)"
04-01-2023 14:37:05.993331,"(7.5, 10.0, 9.870588235294118)","(5.5, 6.8, 6.773076923076923)","(9.0, 11.5, 11.292857142857143)","(14.0, 18.0, 17.833333333333332)","(10.0, 13.5, 13.208333333333334)","(7.5, 8.8, 8.65925925925926)","(2.1, 2.54, 2.5280701754385966)","(26.0, 55.0, 52.5)"
04-01-2023 14:37:07.492133,"(7.5, 10.0, 9.88421052631579)","(5.5, 6.8, 6.773076923076923)","(9.0, 11.5, 11.292857142857143)","(14.0, 18.0, 17.833333333333332)","(10.0, 13.5, 13.208333333333334)","(7.5, 8.8, 8.627272727272727)","(2.1, 2.54, 2.5261224489795917)","(26.0, 55.0, 53.125)"
04-01-2023 14:37:09.019115,"(7.5, 10.0, 9.897435897435898)","(5.5, 6.8, 6.853521126760564)","(9.0, 11.5, 11.043859649122806)","(14.0, 18.0, 17.73913043478261)","(10.0, 13.5, 13.204081632653061)","(7.5, 8.8, 8.781818181818183)","(2.1, 2.54, 2.5286666666666666)","(26.0, 55.0, 53.333333333333336)"
04-01-2023 14:37:10.173865,"(7.5, 10.0, 9.897435897435898)","(5.5, 7.0, 6.853521126760564)","(9.0, 11.5, 11.071428571428571)","(14.0, 18.0, 17.8)","(10.0, 13.5, 13.204081632653061)","(7.5, 8.8, 8.781818181818183)","(2.1, 2.54, 2.5286666666666666)","(26.0, 55.0, 53.125)"
04-01-2023 14:37:11.458035,"(7.5, 10.0, 9.805405405405406)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.08974358974359)","(14.0, 18.0, 17.8)","(10.0, 13.5, 13.208333333333334)","(7.5, 8.8, 8.777777777777779)","(2.1, 2.54, 2.526060606060606)","(26.0, 55.0, 52.5)"
04-01-2023 14:37:12.778400,"(7.5, 10.0, 9.806060606060607)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.112903225806452)","(14.0, 18.0, 17.8)","(10.0, 13.5, 13.245454545454546)","(7.5, 8.8, 8.729411764705883)","(2.1, 2.54, 2.525846153846154)","(26.0, 55.0, 52.5)"
04-01-2023 14:37:14.074768,"(7.5, 10.0, 9.833333333333334)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.297297297297296)","(14.0, 18.0, 19.307692307692307)","(10.0, 13.5, 13.923913043478262)","(7.5, 8.8, 8.600000000000001)","(2.1, 2.54, 2.518181818181818)","(26.0, 55.0, 51.72727272727273)"
04-01-2023 14:37:15.373215,"(7.5, 10.0, 9.83728813559322)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.329545454545455)","(14.0, 19.5, 19.261904761904763)","(10.0, 14.0, 13.938202247191011)","(7.5, 8.8, 8.583333333333334)","(2.1, 2.52, 2.5141333333333336)","(26.0, 55.0, 48.8)"
04-01-2023 14:37:16.775773,"(7.5, 10.0, 9.83728813559322)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.329545454545455)","(14.0, 19.5, 19.14)","(10.0, 14.0, 13.943181818181818)","(7.5, 8.8, 8.563636363636364)","(2.1, 2.52, 2.5083333333333333)","(26.0, 50.0, 48.15384615384615)"
04-01-2023 14:37:18.036972,"(8.0, 10.0, 9.85925925925926)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.26086956521739)","(14.0, 19.5, 19.14)","(11.0, 14.0, 13.822033898305085)","(7.0, 8.8, 8.563636363636364)","(2.15, 2.52, 2.5170212765957447)","(26.0, 50.0, 47.666666666666664)"
04-01-2023 14:37:19.275923,"(8.0, 10.0, 9.86896551724138)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.244897959183673)","(14.0, 19.5, 19.115384615384617)","(11.0, 14.0, 13.780701754385966)","(7.0, 8.8, 8.563636363636364)","(2.15, 2.52, 2.528)","(26.0, 48.0, 44.666666666666664)"
04-01-2023 14:37:20.497195,"(8.0, 10.0, 9.881967213114754)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.244897959183673)","(14.0, 19.5, 19.18)","(11.0, 14.0, 13.780701754385966)","(7.0, 8.8, 8.583333333333334)","(2.15, 2.54, 2.527142857142857)","(26.0, 46.0, 45.27272727272727)"
04-01-2023 14:37:21.713870,"(8.0, 10.0, 9.873015873015873)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.244897959183673)","(14.0, 19.5, 19.18)","(11.0, 14.0, 13.785714285714286)","(7.0, 8.8, 8.583333333333334)","(2.15, 2.54, 2.535862068965517)","(26.0, 46.0, 45.07692307692308)"
04-01-2023 14:37:22.888687,"(8.0, 10.0, 9.873015873015873)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 11.222222222222221)","(14.0, 19.5, 19.18)","(11.0, 14.0, 13.862068965517242)","(7.0, 8.8, 8.583333333333334)","(2.15, 2.54, 2.5258227848101265)","(26.0, 46.0, 45.142857142857146)"
04-01-2023 14:37:24.087712,"(8.0, 10.0, 9.860606060606061)","(5.5, 7.0, 6.77391304347826)","(9.0, 11.5, 10.977011494252874)","(14.0, 19.5, 18.75)","(11.0, 14.0, 13.475)","(7.0, 8.8, 8.557142857142857)","(2.15, 2.54, 2.5584615384615383)","(26.0, 46.0, 44.90909090909091)"
04-01-2023 14:37:25.227581,"(8.0, 10.0, 9.830508474576272)","(5.5, 6.8, 6.77391304347826)","(9.0, 11.0, 11.08955223880597)","(14.0, 19.0, 18.30952380952381)","(11.0, 14.0, 13.21951219512195)","(7.0, 8.6, 8.595348837209302)","(2.15, 2.58, 2.5719354838709676)","(26.0, 46.0, 45.25)"
04-01-2023 14:37:26.479525,"(8.0, 10.0, 9.861538461538462)","(5.5, 7.0, 6.831884057971014)","(9.0, 11.5, 10.938202247191011)","(14.0, 18.5, 18.2)","(11.0, 14.0, 13.142857142857142)","(7.0, 8.8, 8.558139534883722)","(2.15, 2.58, 2.5726315789473686)","(26.0, 46.0, 45.25)"
04-01-2023 14:37:27.715731,"(8.0, 10.0, 9.871428571428572)","(5.5, 7.0, 6.574814814814815)","(9.0, 11.0, 10.819148936170214)","(14.0, 18.5, 18.863636363636363)","(11.0, 14.0, 13.214285714285714)","(7.0, 8.8, 8.492682926829268)","(2.15, 2.58, 2.6158333333333332)","(26.0, 46.0, 44.5)"
04-01-2023 14:37:28.895009,"(8.0, 10.5, 9.959090909090909)","(5.5, 6.6, 6.556589147286822)","(9.0, 11.0, 10.804597701149426)","(14.0, 19.0, 18.625)","(11.0, 13.5, 13.068965517241379)","(7.0, 8.6, 8.454545454545455)","(2.15, 2.64, 2.618095238095238)","(26.0, 46.0, 45.333333333333336)"
04-01-2023 14:37:30.304959,"(8.0, 10.5, 9.912500000000001)","(5.5, 6.6, 6.556589147286822)","(9.0, 11.0, 10.804597701149426)","(14.0, 19.0, 18.482758620689655)","(11.0, 13.5, 13.578947368421053)","(7.0, 8.6, 8.372549019607842)","(2.15, 2.64, 2.6281818181818184)","(26.0, 46.0, 45.07692307692308)"
04-01-2023 14:37:31.676851,"(8.0, 10.5, 9.912500000000001)","(5.5, 6.6, 6.554838709677419)","(9.0, 11.0, 10.732394366197184)","(14.0, 19.0, 18.839285714285715)","(11.0, 14.0, 13.542372881355933)","(7.0, 8.6, 8.367999999999999)","(2.15, 2.64, 2.623076923076923)","(26.0, 46.0, 44.8)"
04-01-2023 14:37:32.891290,"(8.0, 10.5, 9.901818181818182)","(5.5, 6.6, 6.555905511811023)","(9.0, 11.0, 10.732394366197184)","(14.0, 19.0, 18.85483870967742)","(11.0, 14.0, 13.542372881355933)","(7.0, 8.6, 8.367999999999999)","(2.15, 2.64, 2.61304347826087)","(26.0, 46.0, 44.8)"
04-01-2023 14:37:34.016419,"(8.0, 10.5, 9.912500000000001)","(5.5, 6.6, 6.555905511811023)","(9.0, 11.0, 10.732394366197184)","(14.0, 19.0, 18.839285714285715)","(11.0, 14.0, 13.542372881355933)","(7.0, 8.6, 8.367999999999999)","(2.15, 2.62, 2.6124137931034483)","(26.0, 46.0, 44.0)"
04-01-2023 14:37:35.210376,"(8.0, 10.5, 9.912500000000001)","(5.5, 6.6, 6.553333333333333)","(9.0, 11.0, 10.759493670886076)","(14.0, 19.0, 18.859375)","(11.0, 14.0, 13.71111111111111)","(7.0, 8.6, 8.367999999999999)","(2.15, 2.62, 2.6091891891891894)","(26.0, 46.0, 44.0)"
04-01-2023 14:37:36.480210,"(8.0, 10.5, 9000.08)","(5.5, 6.6, 9998.5)","(9.0, 11.0, 9998.5)","(14.0, 19.0, 9998.5)","(11.0, 14.0, 9998.5)","(7.0, 8.6, 9998.5)","(2.15, 2.62, 9998.5)","(26.0, 46.0, 9998.5)"
04-01-2023 14:37:37.654427,"(8.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(26.0, 99998, 9998.5)"
04-01-2023 14:37:38.850152,"(8.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(26.0, 99998, 9998.5)"
04-01-2023 14:37:40.088418,"(8.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(26.0, 99998, 9998.5)"
04-01-2023 14:37:41.204716,"(8.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(26.0, 99998, 9998.5)"
04-01-2023 14:37:42.371329,"(8.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(26.0, 99998, 9998.5)"
