,Kaonic,Wild Willy,Hamslette,Star Jan,Ali Orphan,Carak,Coraggio,Innocent Pegg,Pretty Boy
04-01-2023 15:20:37.792372,"(14.0, 21.0, 20.4)","(4.4, 5.0, 4.979611650485437)","(3.7, 4.2, 4.103846153846154)","(5.5, 6.8, 6.355555555555556)","(20.0, 36.0, 32.4)","(5.0, 6.6, 6.584)","(5.0, 9.4, 9.261111111111111)","(20.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:39.023472,"(14.0, 23.0, 20.375)","(4.4, 5.0, 4.7)","(3.7, 4.2, 4.103846153846154)","(5.5, 6.8, 6.382608695652174)","(20.0, 36.0, 32.4)","(5.0, 6.6, 6.584)","(5.0, 9.4, 9.15)","(20.0, 32.0, 28.666666666666668)","(61.0, 120.0, 108.0)"
04-01-2023 15:20:40.218896,"(15.0, 22.0, 20.5)","(4.4, 4.9, 4.685714285714286)","(3.7, 4.2, 4.103846153846154)","(5.5, 6.8, 6.382608695652174)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.4, 9.114285714285714)","(21.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:41.403281,"(15.0, 22.0, 20.571428571428573)","(4.4, 4.9, 4.642857142857143)","(3.7, 4.2, 4.086363636363637)","(5.5, 6.8, 6.475675675675676)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.4, 9.35)","(21.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:42.579257,"(15.0, 21.0, 20.625)","(4.4, 4.9, 4.720000000000001)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.475675675675676)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.6, 9.4)","(21.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:43.725721,"(15.0, 21.0, 20.625)","(4.4, 4.9, 4.720000000000001)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.475675675675676)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.6, 9.35)","(21.0, 32.0, 29.0)","(61.0, 120.0, 115.83333333333333)"
04-01-2023 15:20:44.936491,"(15.0, 22.0, 21.375)","(4.4, 4.9, 4.648571428571429)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.6, 9.254545454545454)","(21.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:46.105001,"(15.0, 21.0, 20.727272727272727)","(4.4, 4.9, 4.620930232558139)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.4, 9.254545454545454)","(21.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:47.291767,"(15.0, 22.0, 21.375)","(4.4, 4.9, 4.620930232558139)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.4, 9.254545454545454)","(21.0, 32.0, 29.0)","(61.0, 120.0, 114.64285714285714)"
04-01-2023 15:20:48.528282,"(15.0, 22.0, 21.375)","(4.4, 4.9, 4.620930232558139)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.584)","(5.5, 9.4, 9.254545454545454)","(21.0, 32.0, 29.0)","(61.0, 120.0, 115.83333333333333)"
04-01-2023 15:20:49.734770,"(15.0, 22.0, 21.142857142857142)","(4.4, 4.9, 4.608333333333333)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.254545454545454)","(21.0, 32.0, 29.0)","(61.0, 120.0, 115.83333333333333)"
04-01-2023 15:20:50.908584,"(15.0, 21.0, 20.692307692307693)","(4.4, 4.9, 4.608333333333333)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 32.4)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.133333333333333)","(21.0, 32.0, 30.0)","(61.0, 120.0, 108.0)"
04-01-2023 15:20:52.091070,"(15.0, 21.0, 20.833333333333332)","(4.4, 4.9, 4.608333333333333)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.2)","(21.0, 32.0, 30.0)","(61.0, 120.0, 108.0)"
04-01-2023 15:20:53.255065,"(15.0, 21.0, 20.833333333333332)","(4.4, 4.9, 4.608333333333333)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 120.0, 140.83333333333331)"
04-01-2023 15:20:54.351829,"(15.0, 21.0, 20.833333333333332)","(4.4, 4.9, 4.608333333333333)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.52093023255814)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 150.0, 132.5)"
04-01-2023 15:20:55.536056,"(15.0, 22.0, 21.852941176470587)","(4.4, 4.9, 4.608333333333333)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.493617021276596)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 150.0, 133.0769230769231)"
04-01-2023 15:20:56.753889,"(15.0, 21.0, 20.833333333333332)","(4.4, 4.9, 4.708)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.493617021276596)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.583333333333333)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 140.0, 124.11764705882354)"
04-01-2023 15:20:57.884093,"(15.0, 23.0, 22.0)","(4.4, 4.8, 4.656)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.493617021276596)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 140.0, 124.16666666666667)"
04-01-2023 15:20:59.069276,"(15.0, 23.0, 22.0)","(4.4, 4.8, 4.656)","(3.7, 4.2, 4.09795918367347)","(5.5, 6.8, 6.493617021276596)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.578947368421052)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 130.0, 120.0)"
04-01-2023 15:21:00.274784,"(15.0, 23.0, 22.192307692307693)","(4.4, 4.8, 4.656)","(3.7, 4.2, 4.1066666666666665)","(5.5, 6.8, 6.493617021276596)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.573333333333333)","(5.5, 9.4, 9.2)","(21.0, 32.0, 29.5)","(61.0, 130.0, 120.0)"
04-01-2023 15:21:01.442121,"(15.0, 23.0, 22.192307692307693)","(4.4, 4.7, 4.515384615384615)","(3.7, 4.2, 4.1066666666666665)","(5.5, 6.8, 6.512499999999999)","(20.0, 36.0, 34.0)","(5.5, 6.6, 6.582608695652174)","(5.5, 9.4, 9.141935483870968)","(21.0, 32.0, 29.5)","(61.0, 130.0, 120.0)"
04-01-2023 15:21:02.688468,"(15.0, 23.0, 22.416666666666668)","(4.4, 4.7, 4.590909090909091)","(3.7, 4.2, 4.1192982456140355)","(5.5, 6.6, 6.512499999999999)","(20.0, 36.0, 34.0)","(5.0, 6.6, 6.383783783783784)","(6.0, 9.4, 9.08)","(21.0, 32.0, 29.5)","(71.0, 130.0, 120.0)"
04-01-2023 15:21:03.896030,"(15.0, 23.0, 22.0)","(4.4, 4.7, 4.590909090909091)","(3.7, 4.2, 4.1632)","(5.5, 6.6, 6.512499999999999)","(20.0, 36.0, 34.0)","(5.0, 6.4, 6.383783783783784)","(6.0, 9.4, 9.181818181818182)","(21.0, 32.0, 29.5)","(71.0, 130.0, 120.0)"
04-01-2023 15:21:05.150009,"(15.0, 23.0, 22.0)","(4.4, 4.7, 4.590909090909091)","(3.7, 4.2, 4.045739910313901)","(5.5, 6.6, 6.526315789473684)","(20.0, 36.0, 31.894736842105264)","(5.0, 6.4, 6.38421052631579)","(6.0, 9.4, 9.181818181818182)","(21.0, 32.0, 29.5)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:06.385598,"(15.0, 23.0, 22.79310344827586)","(4.4, 4.7, 4.6)","(3.7, 4.1, 4.045739910313901)","(5.5, 6.6, 6.78125)","(20.0, 36.0, 31.894736842105264)","(5.0, 6.4, 6.38421052631579)","(6.0, 9.4, 9.181818181818182)","(21.0, 32.0, 31.0)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:07.548812,"(15.0, 23.0, 22.79310344827586)","(4.4, 4.7, 4.5606060606060606)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.7299999999999995)","(20.0, 36.0, 31.894736842105264)","(5.0, 6.4, 6.38421052631579)","(6.0, 9.4, 9.366666666666667)","(21.0, 32.0, 31.0)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:08.736039,"(15.0, 23.0, 22.8125)","(4.4, 4.7, 4.497058823529412)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.734883720930233)","(20.0, 36.0, 32.1)","(5.0, 6.4, 6.38421052631579)","(6.0, 9.4, 9.366666666666667)","(21.0, 32.0, 31.0)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:09.940603,"(15.0, 23.0, 22.8125)","(4.4, 4.7, 4.4825)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.714285714285714)","(20.0, 36.0, 32.1)","(5.0, 6.4, 6.385365853658537)","(6.0, 9.4, 9.391304347826086)","(21.0, 32.0, 31.0)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:11.124279,"(15.0, 23.0, 22.333333333333332)","(4.4, 4.6, 4.530769230769231)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.714285714285714)","(20.0, 36.0, 33.81818181818182)","(5.0, 6.4, 6.385365853658537)","(6.0, 9.6, 9.375)","(21.0, 32.0, 31.555555555555557)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:12.314030,"(15.0, 23.0, 22.333333333333332)","(4.4, 4.6, 4.530769230769231)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.714285714285714)","(20.0, 36.0, 34.285714285714285)","(5.0, 6.4, 6.384615384615385)","(6.0, 9.6, 9.443478260869565)","(21.0, 32.0, 31.555555555555557)","(71.0, 130.0, 113.63636363636364)"
04-01-2023 15:21:13.522495,"(15.0, 23.0, 22.333333333333332)","(4.4, 4.6, 4.555737704918032)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.728)","(20.0, 36.0, 34.285714285714285)","(5.0, 6.4, 6.569230769230769)","(6.0, 9.6, 9.443478260869565)","(21.0, 32.0, 32.8)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:14.787190,"(15.0, 23.0, 22.83783783783784)","(4.4, 4.6, 4.5672727272727265)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.728)","(20.0, 36.0, 34.285714285714285)","(5.0, 6.6, 6.569230769230769)","(6.0, 9.6, 9.443478260869565)","(21.0, 36.0, 33.21739130434783)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:15.989557,"(15.0, 23.0, 22.853658536585364)","(4.4, 4.6, 4.5672727272727265)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.728)","(20.0, 36.0, 34.285714285714285)","(5.0, 6.6, 6.569230769230769)","(6.0, 9.6, 9.443478260869565)","(21.0, 36.0, 32.111111111111114)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:17.185490,"(15.0, 23.0, 22.853658536585364)","(4.4, 4.6, 4.563265306122449)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.728)","(20.0, 36.0, 32.8)","(5.0, 6.6, 6.569230769230769)","(6.0, 9.6, 9.443478260869565)","(21.0, 36.0, 33.333333333333336)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:18.379172,"(15.0, 23.0, 22.853658536585364)","(4.4, 4.6, 4.563265306122449)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.728)","(20.0, 36.0, 32.8)","(5.0, 6.6, 6.569230769230769)","(6.0, 9.6, 9.4)","(21.0, 36.0, 33.77777777777778)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:19.640295,"(15.0, 23.0, 22.853658536585364)","(4.4, 4.6, 4.563265306122449)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.728)","(20.0, 36.0, 34.4)","(5.0, 6.6, 6.569230769230769)","(6.0, 9.6, 9.218181818181819)","(21.0, 36.0, 33.77777777777778)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:20.836668,"(15.0, 23.0, 22.842105263157894)","(4.4, 4.6, 4.5480769230769225)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.766666666666667)","(20.0, 36.0, 34.4)","(5.0, 6.6, 6.57391304347826)","(6.0, 9.6, 9.218181818181819)","(21.0, 36.0, 33.333333333333336)","(71.0, 130.0, 112.85714285714286)"
04-01-2023 15:21:22.007003,"(15.0, 23.0, 22.848101265822784)","(4.4, 4.6, 4.542553191489361)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.766666666666667)","(20.0, 36.0, 34.857142857142854)","(5.0, 6.6, 6.57391304347826)","(6.0, 9.6, 9.218181818181819)","(21.0, 36.0, 33.333333333333336)","(71.0, 130.0, 116.66666666666667)"
04-01-2023 15:21:23.412830,"(15.0, 23.0, 22.848101265822784)","(4.4, 4.6, 4.5350515463917525)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.766666666666667)","(20.0, 36.0, 34.857142857142854)","(5.0, 6.6, 6.57391304347826)","(6.0, 9.6, 9.218181818181819)","(21.0, 36.0, 32.111111111111114)","(71.0, 130.0, 116.66666666666667)"
04-01-2023 15:21:24.785168,"(15.0, 23.0, 22.848101265822784)","(4.4, 4.6, 4.5350515463917525)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.766666666666667)","(20.0, 36.0, 34.857142857142854)","(5.0, 6.6, 6.57391304347826)","(6.0, 9.6, 9.218181818181819)","(21.0, 36.0, 31.5)","(71.0, 130.0, 116.66666666666667)"
04-01-2023 15:21:26.212855,"(15.0, 23.0, 22.848101265822784)","(4.4, 4.6, 4.5350515463917525)","(3.7, 4.1, 4.044495412844037)","(5.5, 6.8, 6.766666666666667)","(20.0, 36.0, 34.857142857142854)","(5.0, 6.6, 6.57391304347826)","(6.0, 9.6, 9.218181818181819)","(21.0, 34.0, 30.666666666666668)","(71.0, 130.0, 116.66666666666667)"
04-01-2023 15:21:27.585302,"(15.0, 23.0, 22.586206896551722)","(4.4, 4.6, 4.571428571428571)","(3.7, 4.1, 4.15072463768116)","(5.5, 6.8, 6.766666666666667)","(21.0, 36.0, 38.666666666666664)","(5.0, 6.6, 6.572093023255814)","(6.0, 9.6, 9.218181818181819)","(21.0, 34.0, 30.666666666666668)","(61.0, 130.0, 121.42857142857143)"
04-01-2023 15:21:28.925574,"(15.0, 23.0, 22.586206896551722)","(4.4, 4.6, 4.490625)","(3.7, 4.2, 4.147517730496454)","(5.5, 6.8, 6.766666666666667)","(21.0, 42.0, 37.53846153846154)","(5.0, 6.6, 6.539130434782608)","(6.0, 9.6, 9.184615384615384)","(21.0, 34.0, 30.666666666666668)","(61.0, 130.0, 121.42857142857143)"
04-01-2023 15:21:30.239403,"(15.0, 23.0, 22.586206896551722)","(4.4, 4.6, 4.552727272727273)","(3.7, 4.2, 4.160427807486631)","(5.5, 6.8, 6.766666666666667)","(21.0, 40.0, 37.53846153846154)","(5.0, 6.6, 6.539130434782608)","(6.0, 9.6, 9.04)","(21.0, 34.0, 30.666666666666668)","(61.0, 130.0, 121.42857142857143)"
04-01-2023 15:21:31.489438,"(15.0, 23.0, 22.53846153846154)","(4.4, 4.6, 4.558064516129032)","(3.7, 4.2, 4.160427807486631)","(5.5, 6.8, 6.766666666666667)","(21.0, 40.0, 37.53846153846154)","(5.0, 6.6, 6.518367346938775)","(6.0, 9.6, 9.04)","(21.0, 34.0, 30.666666666666668)","(61.0, 130.0, 121.42857142857143)"
04-01-2023 15:21:32.662598,"(15.0, 23.0, 22.53846153846154)","(4.4, 4.6, 4.558064516129032)","(3.7, 4.2, 4.16304347826087)","(5.5, 6.8, 6.766666666666667)","(21.0, 40.0, 37.53846153846154)","(5.0, 6.6, 6.4243902439024385)","(6.0, 9.6, 9.419718309859155)","(21.0, 34.0, 31.894736842105264)","(61.0, 130.0, 121.42857142857143)"
04-01-2023 15:21:33.818936,"(15.0, 23.0, 22.53846153846154)","(4.4, 4.6, 4.541463414634146)","(3.7, 4.2, 4.16304347826087)","(5.5, 6.8, 6.766666666666667)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.6, 6.4243902439024385)","(6.0, 9.6, 9.386666666666667)","(21.0, 34.0, 31.894736842105264)","(61.0, 130.0, 121.42857142857143)"
04-01-2023 15:21:35.089590,"(15.0, 23.0, 22.53846153846154)","(4.4, 4.6, 4.506422018348624)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.792592592592593)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.6, 6.289411764705882)","(6.0, 9.6, 9.323809523809524)","(21.0, 34.0, 34.38461538461539)","(61.0, 130.0, 135.0)"
04-01-2023 15:21:36.372647,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.6, 4.500970873786407)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.792592592592593)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.6, 6.185294117647059)","(6.0, 9.6, 9.323809523809524)","(21.0, 36.0, 34.6875)","(61.0, 160.0, 136.66666666666666)"
04-01-2023 15:21:37.697663,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.6, 4.497999999999999)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.792592592592593)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.6, 6.224)","(6.0, 9.6, 9.387155963302753)","(21.0, 36.0, 34.6875)","(61.0, 150.0, 126.0)"
04-01-2023 15:21:38.966886,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.6, 4.5125)","(3.7, 4.2, 4.155769230769231)","(5.5, 6.8, 6.792592592592593)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.6, 6.294736842105263)","(6.0, 9.6, 9.02)","(21.0, 36.0, 34.36363636363636)","(61.0, 150.0, 126.0)"
04-01-2023 15:21:40.193314,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.7, 4.5125)","(3.7, 4.2, 4.155769230769231)","(5.5, 6.8, 6.792592592592593)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.266666666666667)","(6.0, 9.6, 9.02)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:41.474037,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.6, 4.456)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.6899999999999995)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.266666666666667)","(6.0, 9.6, 9.02)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:42.914389,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.6, 4.470967741935484)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.678260869565217)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.238297872340426)","(6.0, 9.6, 9.02)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:44.234110,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.5, 4.439285714285715)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.709677419354838)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.238297872340426)","(6.0, 9.6, 9.02)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:45.604147,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.5, 4.439285714285715)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.709677419354838)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.238297872340426)","(6.0, 9.6, 9.294736842105262)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:47.258517,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.5, 4.439285714285715)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.709677419354838)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.238297872340426)","(6.0, 9.6, 9.294736842105262)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:48.700499,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.5, 4.439285714285715)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.8, 6.584615384615384)","(21.0, 40.0, 38.22222222222222)","(5.0, 6.4, 6.238297872340426)","(6.0, 9.6, 9.323809523809524)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 128.1818181818182)"
04-01-2023 15:21:49.980556,"(15.0, 23.0, 22.142857142857142)","(4.4, 4.5, 4.439285714285715)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.6, 6.585185185185185)","(21.0, 40.0, 38.31578947368421)","(5.0, 6.4, 6.269387755102041)","(6.0, 9.6, 9.342222222222222)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 124.28571428571429)"
04-01-2023 15:21:51.298811,"(15.0, 23.0, 22.625)","(4.4, 4.5, 4.439285714285715)","(3.7, 4.2, 4.146774193548387)","(5.5, 6.6, 6.6571428571428575)","(21.0, 40.0, 38.31578947368421)","(5.0, 6.4, 6.253846153846154)","(6.0, 9.6, 9.342222222222222)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 124.28571428571429)"
04-01-2023 15:21:52.609413,"(15.0, 23.0, 22.625)","(4.4, 4.6, 4.4787878787878785)","(3.7, 4.2, 4.168103448275862)","(5.5, 6.8, 6.643243243243243)","(21.0, 40.0, 35.2)","(5.0, 6.4, 6.192592592592593)","(6.0, 9.6, 9.301369863013699)","(21.0, 36.0, 34.714285714285715)","(61.0, 150.0, 124.28571428571429)"
04-01-2023 15:21:53.891345,"(15.0, 25.0, 24.9468085106383)","(4.4, 4.6, 4.552941176470588)","(3.7, 4.2, 4.168103448275862)","(5.5, 6.8, 6.581132075471698)","(21.0, 40.0, 34.75)","(5.0, 6.4, 6.171428571428572)","(6.0, 9.4, 9.347572815533981)","(21.0, 36.0, 33.0)","(61.0, 150.0, 124.28571428571429)"
04-01-2023 15:21:55.194769,"(15.0, 25.0, 24.98876404494382)","(4.4, 4.5, 4.475757575757576)","(3.7, 4.2, 4.168103448275862)","(5.5, 6.8, 6.609836065573771)","(21.0, 40.0, 34.75)","(5.0, 6.4, 6.171428571428572)","(6.0, 9.4, 9.325000000000001)","(21.0, 34.0, 33.0)","(61.0, 150.0, 124.28571428571429)"
04-01-2023 15:21:56.524878,"(15.0, 25.0, 24.97752808988764)","(4.4, 4.5, 4.472413793103448)","(3.7, 4.2, 4.08904109589041)","(5.5, 6.8, 6.609836065573771)","(21.0, 40.0, 34.75)","(5.0, 6.4, 6.191666666666666)","(6.0, 9.4, 9.063157894736841)","(21.0, 34.0, 33.38461538461539)","(61.0, 150.0, 124.28571428571429)"
04-01-2023 15:21:57.889011,"(15.0, 25.0, 24.925531914893618)","(4.4, 4.5, 4.472413793103448)","(3.7, 4.1, 4.08904109589041)","(5.5, 6.8, 6.609836065573771)","(21.0, 40.0, 34.75)","(5.0, 6.4, 6.191666666666666)","(6.0, 9.2, 9.180392156862744)","(21.0, 34.0, 33.38461538461539)","(61.0, 150.0, 117.77777777777777)"
04-01-2023 15:21:59.289341,"(15.0, 26.0, 24.97674418604651)","(4.4, 4.5, 4.472413793103448)","(3.7, 4.1, 4.08904109589041)","(5.5, 6.8, 6.566233766233767)","(21.0, 40.0, 34.75)","(5.0, 6.4, 6.191666666666666)","(6.0, 9.2, 9.179381443298968)","(21.0, 34.0, 33.38461538461539)","(61.0, 120.0, 116.66666666666667)"
04-01-2023 15:22:00.662397,"(15.0, 25.0, 24.97674418604651)","(4.4, 4.5, 4.454545454545455)","(3.7, 4.1, 4.09047619047619)","(5.5, 6.8, 6.566233766233767)","(21.0, 40.0, 34.75)","(5.0, 6.4, 6.191666666666666)","(6.0, 9.2, 9.179381443298968)","(21.0, 34.0, 33.38461538461539)","(61.0, 120.0, 117.14285714285714)"
04-01-2023 15:22:01.994468,"(15.0, 25.0, 24.97674418604651)","(4.4, 4.5, 4.454545454545455)","(3.7, 4.1, 4.091463414634146)","(5.5, 6.8, 6.566233766233767)","(21.0, 40.0, 35.81818181818182)","(5.0, 6.4, 6.191666666666666)","(6.0, 9.2, 9.179381443298968)","(21.0, 34.0, 33.38461538461539)","(61.0, 120.0, 117.14285714285714)"
04-01-2023 15:22:03.325026,"(15.0, 25.0, 25.8876404494382)","(4.4, 4.5, 4.45945945945946)","(3.7, 4.1, 4.0912133891213385)","(5.5, 6.8, 6.582857142857143)","(21.0, 38.0, 34.5)","(5.0, 6.4, 6.051282051282051)","(6.0, 9.2, 9.179166666666665)","(21.0, 34.0, 33.333333333333336)","(61.0, 120.0, 116.0)"
04-01-2023 15:22:04.519962,"(15.0, 26.0, 25.285714285714285)","(4.4, 4.5, 4.45945945945946)","(3.7, 4.1, 4.0912133891213385)","(5.5, 6.6, 6.576)","(21.0, 36.0, 34.0)","(5.0, 6.4, 6.051282051282051)","(6.0, 9.2, 9.070588235294117)","(21.0, 34.0, 33.333333333333336)","(61.0, 120.0, 116.0)"
04-01-2023 15:22:05.719055,"(15.0, 26.0, 25.666666666666668)","(4.4, 4.5, 4.45945945945946)","(3.7, 4.1, 4.096035242290749)","(5.5, 6.6, 6.576)","(21.0, 36.0, 33.714285714285715)","(5.0, 6.4, 6.104347826086957)","(6.0, 9.2, 9.118518518518519)","(21.0, 34.0, 33.38461538461539)","(61.0, 120.0, 116.0)"
04-01-2023 15:22:06.969234,"(15.0, 26.0, 25.666666666666668)","(4.4, 4.5, 4.4366666666666665)","(3.7, 4.1, 4.095408163265306)","(5.5, 6.6, 6.5625)","(21.0, 36.0, 33.714285714285715)","(5.0, 6.4, 6.142424242424243)","(6.0, 9.2, 9.146666666666667)","(21.0, 34.0, 33.38461538461539)","(61.0, 120.0, 116.0)"
04-01-2023 15:22:08.243618,"(15.0, 26.0, 25.666666666666668)","(4.4, 4.6, 4.483076923076923)","(3.7, 4.1, 4.1127659574468085)","(5.5, 6.6, 6.572727272727272)","(21.0, 36.0, 34.22222222222222)","(5.0, 6.4, 6.097777777777778)","(6.0, 9.2, 9.127272727272727)","(21.0, 34.0, 33.0)","(61.0, 120.0, 116.66666666666667)"
