,Devon Lass,Nibiru,Captain Cruiser,Drop A Line,Count Me In,Bombers Smokey,Zipping Pip
09-01-2023 16:02:21.610716,"(3.0, 3.55, 3.457692307692308)","(4.6, 5.1, 4.871428571428571)","(4.6, 10.0, 9.592592592592592)","(10.0, 99999, 99990)","(11.0, 14.0, 13.65625)","(18.0, 34.0, 31.333333333333332)","(3.8, 5.3, 5.0440000000000005)"
09-01-2023 16:02:22.819334,"(3.0, 3.55, 3.457692307692308)","(4.6, 5.1, 4.871428571428571)","(4.6, 10.0, 9.533333333333333)","(10.0, 99999, 99990)","(11.0, 14.0, 11.954545454545455)","(18.0, 34.0, 31.333333333333332)","(3.8, 5.3, 5.0440000000000005)"
09-01-2023 16:02:24.012320,"(3.0, 3.55, 3.4794117647058824)","(4.6, 5.1, 4.871428571428571)","(4.6, 10.0, 9.592592592592592)","(10.0, 99999, 99990)","(11.0, 14.0, 12.941176470588236)","(18.0, 34.0, 31.333333333333332)","(3.8, 5.3, 5.0440000000000005)"
09-01-2023 16:02:25.066611,"(3.0, 3.55, 3.5055555555555555)","(4.6, 5.1, 4.884615384615384)","(4.6, 10.0, 9.592592592592592)","(10.0, 99999, 99990)","(11.0, 14.0, 13.205882352941176)","(18.0, 34.0, 31.333333333333332)","(3.8, 5.3, 5.0440000000000005)"
09-01-2023 16:02:26.155530,"(3.0, 3.55, 3.5166666666666666)","(4.6, 5.1, 4.846938775510204)","(4.6, 10.0, 9.432432432432432)","(10.0, 99999, 99990)","(11.0, 14.0, 12.944444444444445)","(18.0, 34.0, 31.333333333333332)","(3.8, 5.3, 5.0440000000000005)"
09-01-2023 16:02:27.340754,"(3.0, 3.55, 3.5166666666666666)","(4.6, 5.1, 4.846938775510204)","(4.6, 10.0, 9.432432432432432)","(10.0, 99999, 99990)","(11.0, 14.0, 12.944444444444445)","(18.0, 34.0, 29.2)","(3.8, 5.3, 5.117142857142857)"
09-01-2023 16:02:28.510080,"(3.0, 3.55, 3.5214285714285714)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.432432432432432)","(10.0, 99999, 99990)","(11.0, 14.0, 12.944444444444445)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.117142857142857)"
09-01-2023 16:02:29.606424,"(3.0, 3.55, 3.532608695652174)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.432432432432432)","(10.0, 99999, 99990)","(11.0, 14.0, 12.944444444444445)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.117142857142857)"
09-01-2023 16:02:30.867497,"(3.0, 3.55, 3.5055555555555555)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.432432432432432)","(10.0, 99999, 99990)","(11.0, 14.0, 12.704545454545455)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.117142857142857)"
09-01-2023 16:02:32.127616,"(3.0, 3.55, 3.5055555555555555)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.432432432432432)","(10.0, 99999, 99990)","(11.0, 14.0, 12.68)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.0948717948717945)"
09-01-2023 16:02:33.407246,"(3.0, 3.55, 3.5055555555555555)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 12.68)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:35.059228,"(3.0, 3.55, 3.4833333333333334)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 12.68)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:36.635588,"(3.0, 3.55, 3.4833333333333334)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 12.68)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:37.836285,"(3.0, 3.55, 3.4833333333333334)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 12.68)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:38.879401,"(3.0, 3.55, 3.4833333333333334)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 12.68)","(18.0, 34.0, 28.666666666666668)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:40.167929,"(3.0, 3.55, 3.4833333333333334)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 11.661290322580646)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:41.691026,"(3.0, 3.55, 3.486842105263158)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 11.867647058823529)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.135897435897436)"
09-01-2023 16:02:42.995487,"(3.0, 3.55, 3.486842105263158)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 14.0, 12.088235294117647)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.3, 5.379166666666667)"
09-01-2023 16:02:44.226759,"(3.0, 3.55, 3.4)","(4.6, 5.1, 4.838461538461538)","(5.0, 10.0, 9.26153846153846)","(10.0, 99999, 99990)","(11.0, 13.5, 12.026315789473685)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.4, 5.428571428571429)"
09-01-2023 16:02:45.505738,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.1, 4.846938775510204)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 11.976190476190476)","(18.0, 34.0, 29.076923076923077)","(3.8, 5.5, 5.428571428571429)"
09-01-2023 16:02:46.835193,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.1, 4.945454545454545)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 11.82258064516129)","(18.0, 34.0, 30.615384615384617)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:48.086677,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.945454545454545)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 11.87037037037037)","(18.0, 32.0, 30.615384615384617)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:49.301944,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.945454545454545)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 29.529411764705884)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:50.372067,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.9)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 30.615384615384617)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:51.509258,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.945454545454545)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 30.615384615384617)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:52.765099,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.9)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 29.529411764705884)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:53.901137,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.9)","(4.6, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.22222222222222)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:54.928256,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(4.6, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.22222222222222)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:56.011273,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(4.6, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:57.156479,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:58.279755,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.451612903225806)"
09-01-2023 16:02:59.581172,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.457142857142857)"
09-01-2023 16:03:00.620969,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.457142857142857)"
09-01-2023 16:03:01.745808,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.457142857142857)"
09-01-2023 16:03:02.970289,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.269565217391303)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.414285714285715)"
09-01-2023 16:03:04.139936,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.5, 5.5024390243902435)"
09-01-2023 16:03:05.287711,"(3.0, 3.55, 3.3785714285714286)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.5024390243902435)"
09-01-2023 16:03:06.332618,"(3.0, 3.55, 3.3357142857142854)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.47719298245614)"
09-01-2023 16:03:07.431545,"(3.0, 3.55, 3.3357142857142854)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.5473684210526315)"
09-01-2023 16:03:08.594695,"(3.0, 3.5, 3.466666666666667)","(4.6, 5.0, 4.845945945945946)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 11.934782608695652)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.545454545454545)"
09-01-2023 16:03:09.718923,"(3.0, 3.55, 3.45625)","(4.6, 5.0, 4.83235294117647)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.545454545454545)"
09-01-2023 16:03:10.844651,"(3.0, 3.55, 3.4499999999999997)","(4.6, 5.0, 4.83235294117647)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.545454545454545)"
09-01-2023 16:03:11.811266,"(3.0, 3.55, 3.4)","(4.6, 5.0, 4.83235294117647)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.545454545454545)"
09-01-2023 16:03:13.088052,"(3.0, 3.55, 3.3666666666666667)","(4.6, 5.0, 4.83235294117647)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.0)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.555555555555555)"
09-01-2023 16:03:14.163084,"(3.0, 3.55, 3.3666666666666667)","(4.6, 5.0, 4.83235294117647)","(5.0, 10.0, 9.264)","(10.0, 99999, 99990)","(11.0, 13.5, 12.026315789473685)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.555555555555555)"
09-01-2023 16:03:15.294903,"(3.0, 3.55, 3.425)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.026315789473685)","(18.0, 32.0, 28.608695652173914)","(3.8, 5.6, 5.555555555555555)"
09-01-2023 16:03:16.476041,"(3.0, 3.5, 3.4428571428571426)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 11.857142857142858)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.555555555555555)"
09-01-2023 16:03:17.747682,"(3.0, 3.5, 3.425)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 11.857142857142858)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.5625)"
09-01-2023 16:03:18.868759,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 11.857142857142858)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.5625)"
09-01-2023 16:03:19.956563,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 11.857142857142858)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.5625)"
09-01-2023 16:03:21.026737,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 11.857142857142858)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.5625)"
09-01-2023 16:03:22.067473,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 11.857142857142858)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.5625)"
09-01-2023 16:03:23.158336,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.256756756756756)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.4363636363636365)"
09-01-2023 16:03:24.250744,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.35)","(18.0, 32.0, 27.81818181818182)","(3.8, 5.6, 5.530769230769231)"
09-01-2023 16:03:25.366418,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.35)","(18.0, 32.0, 27.235294117647058)","(3.8, 5.6, 5.55)"
09-01-2023 16:03:26.512591,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.35)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.6, 5.55)"
09-01-2023 16:03:27.655624,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.35)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.6, 5.55)"
09-01-2023 16:03:28.715759,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.35)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.6, 5.55)"
09-01-2023 16:03:29.645063,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.35)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.6, 5.55)"
09-01-2023 16:03:30.615510,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.290697674418604)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.6, 5.75)"
09-01-2023 16:03:31.654464,"(3.0, 3.5, 3.428)","(4.6, 5.0, 4.7957446808510635)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.256756756756756)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.9, 5.814285714285714)"
09-01-2023 16:03:32.661041,"(3.0, 3.45, 3.4411764705882355)","(4.6, 5.0, 4.8)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.256756756756756)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.9, 5.769565217391304)"
09-01-2023 16:03:33.701674,"(3.0, 3.45, 3.435)","(4.6, 5.0, 4.8)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.35483870967742)","(3.8, 5.9, 5.777272727272727)"
09-01-2023 16:03:34.685868,"(3.0, 3.3, 3.2055555555555557)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.777272727272727)"
09-01-2023 16:03:35.863699,"(3.0, 3.3, 3.219047619047619)","(4.6, 5.0, 4.802272727272728)","(5.0, 10.0, 9.245714285714286)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.777272727272727)"
09-01-2023 16:03:37.124148,"(3.0, 3.3, 3.111111111111111)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.5875)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.777272727272727)"
09-01-2023 16:03:38.433790,"(3.0, 3.3, 3.1666666666666665)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.626666666666667)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:39.721350,"(3.0, 3.25, 3.15)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.626666666666667)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.782608695652174)"
09-01-2023 16:03:40.907348,"(3.0, 3.25, 3.185714285714286)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.626666666666667)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.782608695652174)"
09-01-2023 16:03:42.394777,"(3.0, 3.25, 3.0785714285714283)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.626666666666667)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.782608695652174)"
09-01-2023 16:03:43.714948,"(3.0, 3.25, 3.0785714285714283)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.31081081081081)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:44.829982,"(3.0, 3.25, 3.0357142857142856)","(4.6, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(18.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:45.962542,"(3.0, 3.25, 3.0357142857142856)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:46.987644,"(3.0, 3.25, 3.0357142857142856)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:48.028004,"(3.0, 3.25, 3.0357142857142856)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:49.103359,"(3.0, 3.25, 3.0357142857142856)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:50.198027,"(3.0, 3.25, 3.0357142857142856)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:51.344502,"(3.0, 3.25, 3.042307692307692)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.289473684210526)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:52.553863,"(3.0, 3.2, 3.1314285714285717)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:53.732644,"(3.0, 3.2, 3.0533333333333332)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:54.932807,"(3.0, 3.2, 3.102222222222222)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.632)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:56.118959,"(3.0, 3.15, 3.108)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.634782608695652)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:57.215425,"(3.0, 3.15, 3.08)","(4.4, 5.0, 4.814893617021276)","(5.0, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.235294117647058)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:58.300297,"(2.9, 3.2, 3.14)","(4.2, 5.0, 4.814893617021276)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.235294117647058)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:03:59.285534,"(2.9, 3.2, 3.024)","(4.2, 5.0, 4.814893617021276)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:04:00.354738,"(2.9, 3.2, 3.112)","(4.2, 5.0, 4.814893617021276)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(3.8, 5.9, 5.8100000000000005)"
09-01-2023 16:04:01.513619,"(2.9, 3.15, 2.9966666666666666)","(4.2, 5.0, 4.814893617021276)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 5.9, 6.075)"
09-01-2023 16:04:02.478640,"(2.9, 3.2, 3.088)","(4.2, 5.0, 4.788524590163934)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.2, 6.0062500000000005)"
09-01-2023 16:04:03.537644,"(2.9, 3.2, 3.08)","(4.2, 5.0, 4.788524590163934)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.4, 6.152941176470589)"
09-01-2023 16:04:04.612499,"(2.9, 3.2, 2.9552941176470586)","(4.2, 5.0, 4.788524590163934)","(5.5, 10.0, 9.745454545454546)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.4, 6.152941176470589)"
09-01-2023 16:04:05.728308,"(2.9, 3.1, 2.993333333333333)","(4.2, 5.0, 4.788524590163934)","(5.5, 10.0, 9.9)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.4, 6.0888888888888895)"
09-01-2023 16:04:06.764757,"(2.9, 3.15, 3.0823529411764703)","(4.2, 5.0, 4.788524590163934)","(5.5, 10.5, 10.08)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.4, 6.0888888888888895)"
09-01-2023 16:04:07.865079,"(2.9, 3.15, 3.132307692307692)","(4.2, 5.0, 4.784375)","(5.5, 10.5, 9.975000000000001)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.4, 6.0888888888888895)"
09-01-2023 16:04:08.825462,"(2.9, 3.2, 3.0044444444444443)","(4.2, 5.0, 4.777586206896552)","(5.5, 10.5, 10.08)","(10.0, 99999, 99990)","(11.0, 13.5, 12.454545454545455)","(19.0, 32.0, 27.4)","(4.0, 6.4, 6.0888888888888895)"
