,Witty Wendy,Morse Code,Moonshine Babe,Haras Pearl,Mad Machine,Lord Yuri,Wild Oates
09-01-2023 18:04:27.616288,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:28.730136,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:29.742929,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:30.740237,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:31.698401,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:32.699075,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:33.704668,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:34.750247,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:35.730103,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:36.732543,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:37.691847,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:38.613971,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:39.576505,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:04:40.508148,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 20.2)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:41.462516,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:42.390474,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:43.395542,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:44.361076,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:45.344741,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:46.380618,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 6.8, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:47.339047,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:48.330989,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:49.271755,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:50.239527,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:51.189897,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:52.099918,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:53.097809,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:54.110211,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 18.25)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:55.114131,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 21.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:56.103383,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:57.045001,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:57.967937,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:58.865501,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:04:59.772237,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:00.935501,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:01.872621,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:02.904221,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:04.343413,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 7.0, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:05.389596,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:06.580871,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:07.536758,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:08.501204,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.281818181818182)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:09.757756,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.456521739130435)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:10.886285,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 6.26)","(4.8, 9.0, 6.456521739130435)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:12.028189,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.9)","(4.8, 9.0, 6.456521739130435)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:13.044128,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.9)","(4.8, 9.0, 6.456521739130435)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:14.102255,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.9)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:15.163314,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:16.149017,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:17.060761,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:17.985236,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:18.858209,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:19.762113,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:20.742713,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:21.749434,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:22.716459,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:23.713303,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:24.963130,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 4.72)","(4.8, 9.0, 6.75)","(13.0, 32.0, 27.375)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:26.170853,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 32.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:27.476686,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:28.625896,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:29.729971,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:30.786890,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:31.802330,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:32.825763,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:33.917823,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:34.918719,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:35.866524,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:36.900234,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:37.947205,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:39.050570,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:40.109877,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:41.197514,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:42.195196,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:43.183294,"(3.5, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 9.0, 6.75)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:44.141777,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:45.134096,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:46.214089,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:47.302627,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:48.336501,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:49.405555,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:50.404723,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:51.447102,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:52.450701,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:53.486162,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:54.503036,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:55.522672,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:56.559029,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 19.7)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:57.538309,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:58.608735,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:05:59.624080,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:06:00.738335,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:06:01.856958,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:06:03.100017,"(3.5, 7.0, 6.617647058823529)","(2.8, 4.4, 2.9046153846153846)","(10.0, 21.0, 18.9)","(4.4, 6.8, 5.066666666666666)","(4.8, 8.8, 8.492857142857144)","(13.0, 34.0, 20.333333333333332)","(15.0, 46.0, 23.090909090909093)"
