,Bow Six,Arrogant Benji,Blue Zeal,Sketchy Combat,Emas One,Uno Shelby,Tommy Tuna,Five Mile Rose
05-01-2023 17:09:37.449849,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.2, 3.6823529411764704)"
05-01-2023 17:09:38.794582,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.2, 3.6823529411764704)"
05-01-2023 17:09:40.123557,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:41.273908,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:42.411812,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:43.643000,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:45.211514,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:46.653506,"(6.5, 11.0, 7.909090909090909)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.457142857142857)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.16)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:48.190999,"(6.5, 11.0, 9.210526315789474)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.333333333333334)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.066666666666666)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:49.353879,"(6.5, 11.0, 9.210526315789474)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.333333333333334)","(81.0, 230.0, 175.0)","(11.0, 38.0, 23.375)","(3.9, 5.6, 5.0)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:50.464519,"(6.5, 11.0, 9.0)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.6, 4.805555555555555)","(4.4, 8.4, 7.366666666666667)","(81.0, 230.0, 170.0)","(11.0, 38.0, 24.333333333333332)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:51.565300,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.4, 5.550000000000001)","(4.4, 8.4, 7.04375)","(81.0, 230.0, 170.0)","(11.0, 36.0, 23.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:52.699179,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.4, 5.550000000000001)","(4.4, 8.4, 7.04375)","(81.0, 230.0, 170.0)","(11.0, 36.0, 23.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:53.884308,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.4, 5.550000000000001)","(4.4, 8.4, 7.04375)","(81.0, 230.0, 170.0)","(11.0, 36.0, 21.416666666666668)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:55.107771,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.4, 5.550000000000001)","(4.4, 8.4, 7.04375)","(81.0, 230.0, 170.0)","(11.0, 36.0, 24.333333333333332)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:56.374231,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.4, 5.550000000000001)","(4.4, 8.4, 7.246153846153847)","(81.0, 230.0, 170.0)","(11.0, 36.0, 25.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:57.561844,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.2, 5.2)","(4.4, 8.4, 7.081818181818182)","(81.0, 230.0, 170.0)","(11.0, 36.0, 25.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:58.800747,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.2, 4.788235294117647)","(4.4, 8.4, 7.081818181818182)","(81.0, 230.0, 170.0)","(11.0, 36.0, 25.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:09:59.902854,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.2, 4.788235294117647)","(4.4, 8.4, 7.081818181818182)","(81.0, 230.0, 170.0)","(11.0, 36.0, 25.5)","(3.9, 5.6, 4.968421052631578)","(3.4, 4.1, 3.695)"
05-01-2023 17:10:01.053302,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.2, 4.788235294117647)","(4.4, 8.4, 7.323076923076924)","(81.0, 230.0, 170.0)","(11.0, 36.0, 25.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:10:02.179343,"(6.5, 11.0, 8.76)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.2, 4.788235294117647)","(4.4, 8.4, 6.844444444444444)","(81.0, 230.0, 170.0)","(11.0, 36.0, 25.5)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.695)"
05-01-2023 17:10:03.296048,"(6.5, 11.0, 9.0)","(21.0, 60.0, 30.833333333333332)","(4.0, 6.2, 4.788235294117647)","(4.4, 8.4, 6.844444444444444)","(81.0, 230.0, 170.0)","(11.0, 36.0, 28.833333333333336)","(3.9, 5.6, 4.85)","(3.4, 4.1, 3.9125)"
05-01-2023 17:10:04.398481,"(6.5, 10.5, 9.25)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.35)","(4.4, 8.2, 6.949999999999999)","(81.0, 230.0, 170.0)","(11.0, 34.0, 26.25)","(3.9, 5.5, 4.85)","(3.4, 4.0, 3.9125)"
05-01-2023 17:10:05.581657,"(6.5, 10.5, 9.25)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.35)","(4.4, 8.2, 6.949999999999999)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 4.85)","(3.4, 4.0, 3.9125)"
05-01-2023 17:10:06.750120,"(6.5, 10.5, 9.25)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.35)","(4.4, 8.2, 6.949999999999999)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 4.85)","(3.4, 4.0, 3.9125)"
05-01-2023 17:10:07.945298,"(6.5, 10.5, 9.25)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 8.2, 8.007692307692306)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 5.1)","(3.4, 4.0, 3.7375)"
05-01-2023 17:10:09.073159,"(6.5, 10.0, 8.666666666666666)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 8.2, 8.007692307692306)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 5.1)","(3.4, 4.0, 3.7375)"
05-01-2023 17:10:10.253872,"(6.5, 10.0, 8.666666666666666)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 8.2, 8.02142857142857)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 4.95)","(3.4, 4.0, 3.725)"
05-01-2023 17:10:11.463469,"(6.5, 10.0, 8.666666666666666)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 8.2, 8.02142857142857)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 4.95)","(3.4, 4.0, 3.725)"
05-01-2023 17:10:12.691155,"(6.5, 10.0, 8.666666666666666)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 8.2, 7.0)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 4.95)","(3.4, 4.0, 3.725)"
05-01-2023 17:10:13.931372,"(6.5, 10.0, 8.666666666666666)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 8.2, 7.0)","(81.0, 230.0, 170.0)","(11.0, 34.0, 28.833333333333336)","(3.9, 5.5, 4.95)","(3.4, 4.0, 3.7666666666666666)"
05-01-2023 17:10:15.222184,"(6.5, 9.8, 8.3)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.833333333333333)","(4.4, 8.2, 7.05)","(81.0, 230.0, 170.0)","(11.0, 34.0, 26.25)","(3.9, 5.5, 5.05)","(3.4, 3.95, 3.731818181818182)"
05-01-2023 17:10:16.473058,"(6.5, 9.6, 8.7)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.55)","(4.4, 8.2, 7.1)","(81.0, 230.0, 170.0)","(11.0, 34.0, 27.25)","(3.9, 5.5, 5.05)","(3.4, 3.95, 3.731818181818182)"
05-01-2023 17:10:17.736138,"(6.5, 9.6, 8.1)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.55)","(4.4, 8.2, 7.1)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.05)","(3.4, 3.95, 3.731818181818182)"
05-01-2023 17:10:18.949798,"(6.5, 9.6, 8.1)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.55)","(4.4, 8.2, 7.1)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.05)","(3.4, 3.95, 3.731818181818182)"
05-01-2023 17:10:20.130857,"(6.5, 9.6, 7.822222222222222)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.55)","(4.4, 8.2, 7.1)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.05)","(3.4, 3.95, 3.731818181818182)"
05-01-2023 17:10:21.283646,"(6.5, 9.6, 7.822222222222222)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.55)","(4.4, 8.2, 7.1)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.366666666666667)","(3.4, 3.95, 3.725)"
05-01-2023 17:10:22.435036,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.5636363636363635)","(4.4, 8.2, 7.866666666666666)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.15)","(3.4, 3.9, 3.782142857142857)"
05-01-2023 17:10:23.547620,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.4399999999999995)","(4.4, 8.2, 7.3)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.15)","(3.4, 3.9, 3.782142857142857)"
05-01-2023 17:10:24.642934,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.4399999999999995)","(4.4, 8.2, 7.3)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.15)","(3.4, 3.9, 3.782142857142857)"
05-01-2023 17:10:25.881982,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.4399999999999995)","(4.4, 8.2, 7.3)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.25)","(3.9, 5.5, 5.15)","(3.4, 3.9, 3.782142857142857)"
05-01-2023 17:10:31.290922,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.75)","(4.4, 8.2, 7.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.5, 5.125)","(3.4, 3.9, 3.7517857142857145)"
05-01-2023 17:10:32.433766,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.75)","(4.4, 8.2, 7.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.5, 5.125)","(3.4, 3.85, 3.7517857142857145)"
05-01-2023 17:10:33.496901,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.75)","(4.4, 8.2, 7.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.5, 5.125)","(3.4, 3.85, 3.7517857142857145)"
05-01-2023 17:10:34.616427,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.75)","(4.4, 8.2, 7.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.5, 5.125)","(3.4, 3.85, 3.730434782608696)"
05-01-2023 17:10:35.699605,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.75)","(4.4, 8.2, 7.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.5, 5.125)","(3.4, 3.85, 3.730434782608696)"
05-01-2023 17:10:36.860856,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.791666666666667)","(4.4, 8.2, 9.0)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.5, 4.6000000000000005)","(3.4, 3.85, 3.7043478260869565)"
05-01-2023 17:10:38.020809,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.2, 5.85)","(4.4, 9.4, 9.0)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.8)","(3.9, 5.4, 4.688888888888888)","(3.4, 3.8, 3.7043478260869565)"
05-01-2023 17:10:39.180110,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.2, 5.933333333333334)","(4.4, 9.4, 8.3)","(81.0, 230.0, 170.0)","(11.0, 36.0, 23.25)","(3.9, 5.4, 4.688888888888888)","(3.4, 3.8, 3.7043478260869565)"
05-01-2023 17:10:40.419401,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.2, 5.933333333333334)","(4.4, 9.4, 8.3)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.5)","(3.9, 5.4, 4.688888888888888)","(3.4, 3.8, 3.7043478260869565)"
05-01-2023 17:10:41.687318,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.2, 5.0)","(4.4, 9.4, 8.3)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.5)","(3.9, 5.4, 4.688888888888888)","(3.4, 3.8, 3.7333333333333334)"
05-01-2023 17:10:42.907371,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.2, 5.45)","(4.4, 9.4, 8.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 27.5)","(3.9, 5.4, 5.044444444444444)","(3.4, 3.8, 3.7058823529411766)"
05-01-2023 17:10:44.157332,"(6.5, 9.2, 8.133333333333333)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 9.4, 8.5)","(81.0, 230.0, 170.0)","(11.0, 36.0, 33.22222222222222)","(3.9, 5.4, 4.92)","(3.4, 3.75, 3.7058823529411766)"
05-01-2023 17:10:45.402758,"(6.5, 9.2, 8.3)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 9.4, 8.5)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.727272727272734)","(3.9, 5.4, 4.92)","(3.4, 3.75, 3.7058823529411766)"
05-01-2023 17:10:46.697206,"(6.5, 9.0, 8.3)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 9.4, 8.5)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.727272727272734)","(3.9, 5.4, 4.92)","(3.4, 3.75, 3.7058823529411766)"
05-01-2023 17:10:47.939707,"(6.5, 9.0, 8.3)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 9.4, 8.5)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.727272727272734)","(3.9, 5.4, 4.92)","(3.4, 3.75, 3.7058823529411766)"
05-01-2023 17:10:49.221367,"(6.5, 9.0, 8.3)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.45)","(4.4, 9.4, 9.1)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.727272727272734)","(3.9, 5.4, 4.92)","(3.4, 3.75, 3.625)"
05-01-2023 17:10:50.506766,"(6.5, 9.4, 7.8)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.857142857142857)","(4.4, 9.4, 8.866666666666667)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 30.0)","(3.9, 5.4, 5.2125)","(3.4, 3.7, 3.625)"
05-01-2023 17:10:51.781470,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.7)","(4.4, 9.4, 8.933333333333334)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.0)","(3.9, 5.4, 5.2125)","(3.4, 3.7, 3.625)"
05-01-2023 17:10:53.038124,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.7)","(4.4, 9.4, 8.933333333333334)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.0)","(3.9, 5.4, 5.2125)","(3.4, 3.7, 3.625)"
05-01-2023 17:10:54.381486,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.7)","(4.4, 9.4, 8.933333333333334)","(81.0, 230.0, 204.28571428571428)","(11.0, 36.0, 33.0)","(3.9, 5.4, 5.2125)","(3.4, 3.7, 3.625)"
05-01-2023 17:10:55.708033,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.7)","(4.4, 9.4, 8.933333333333334)","(81.0, 230.0, 185.0)","(11.0, 36.0, 33.0)","(3.9, 5.4, 5.2125)","(3.4, 3.7, 3.625)"
05-01-2023 17:10:57.063198,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.7)","(4.4, 9.4, 9.2)","(81.0, 230.0, 185.0)","(11.0, 36.0, 33.0)","(3.9, 5.4, 5.2125)","(3.4, 3.7, 3.5166666666666666)"
05-01-2023 17:10:58.330293,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.65)","(4.4, 9.4, 9.0)","(81.0, 230.0, 185.0)","(11.0, 36.0, 33.0)","(3.9, 5.4, 5.233333333333333)","(3.4, 3.65, 3.5166666666666666)"
05-01-2023 17:10:59.592655,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.65)","(4.4, 9.6, 9.0)","(81.0, 230.0, 170.0)","(11.0, 36.0, 31.3)","(3.9, 5.3, 5.108333333333333)","(3.4, 3.65, 3.5166666666666666)"
05-01-2023 17:11:00.866220,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.65)","(4.4, 9.6, 9.0)","(81.0, 230.0, 170.0)","(11.0, 36.0, 32.714285714285715)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.65, 3.507142857142857)"
05-01-2023 17:11:02.114859,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.65)","(4.4, 9.6, 9.0)","(81.0, 230.0, 170.0)","(11.0, 36.0, 32.714285714285715)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.65, 3.507142857142857)"
05-01-2023 17:11:03.358970,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 40.0)","(4.0, 6.0, 5.775)","(4.4, 9.6, 8.9)","(81.0, 230.0, 194.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.65, 3.5090909090909093)"
05-01-2023 17:11:04.573845,"(6.5, 9.2, 8.399999999999999)","(21.0, 50.0, 33.333333333333336)","(4.0, 6.0, 5.9)","(4.4, 9.8, 9.14)","(81.0, 230.0, 194.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.6, 3.5090909090909093)"
05-01-2023 17:11:05.740107,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 28.333333333333332)","(4.0, 6.0, 5.75)","(4.4, 10.5, 9.4)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.6, 3.5090909090909093)"
05-01-2023 17:11:06.918879,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 28.333333333333332)","(4.0, 6.0, 5.75)","(4.4, 10.0, 9.4)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.6, 3.5090909090909093)"
05-01-2023 17:11:08.053372,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 28.333333333333332)","(4.0, 6.0, 5.75)","(4.4, 10.0, 9.4)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.6, 3.5090909090909093)"
05-01-2023 17:11:09.140696,"(6.5, 9.2, 8.399999999999999)","(21.0, 55.0, 28.333333333333332)","(4.0, 6.0, 5.75)","(4.4, 10.0, 9.4)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.6, 3.4705882352941178)"
05-01-2023 17:11:10.303914,"(6.5, 9.2, 8.6)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.0, 5.85)","(4.4, 10.0, 9.9375)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.6, 3.469230769230769)"
05-01-2023 17:11:11.735007,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.2, 5.933333333333334)","(4.4, 10.5, 9.524999999999999)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.55, 3.452941176470588)"
05-01-2023 17:11:12.978362,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.2, 5.85)","(4.4, 10.5, 11.470588235294118)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.55, 3.469230769230769)"
05-01-2023 17:11:14.186347,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.2, 5.85)","(4.4, 12.0, 11.333333333333332)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.55, 3.469230769230769)"
05-01-2023 17:11:15.653065,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.2, 5.85)","(4.4, 11.5, 11.058823529411764)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.55, 3.469230769230769)"
05-01-2023 17:11:16.969691,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.2, 5.188888888888889)","(4.4, 11.5, 11.25)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.849999999999994)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.55, 3.4499999999999997)"
05-01-2023 17:11:18.355456,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.2, 5.65)","(4.4, 11.5, 11.2125)","(81.0, 230.0, 190.0)","(11.0, 36.0, 24.75)","(3.9, 5.4, 4.544444444444444)","(3.4, 3.55, 3.4545454545454546)"
05-01-2023 17:11:19.665889,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.0, 5.65)","(4.4, 11.5, 11.2125)","(81.0, 230.0, 190.0)","(11.0, 36.0, 24.75)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.5, 3.4545454545454546)"
05-01-2023 17:11:21.091427,"(6.5, 9.2, 8.76)","(21.0, 55.0, 32.45454545454545)","(4.0, 6.0, 5.65)","(4.4, 11.5, 11.35625)","(81.0, 230.0, 190.0)","(11.0, 36.0, 30.5)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.5, 3.4545454545454546)"
05-01-2023 17:11:22.514405,"(6.5, 9.2, 8.76)","(21.0, 55.0, 39.6)","(4.0, 6.0, 5.65)","(4.4, 11.5, 11.35625)","(81.0, 230.0, 190.0)","(11.0, 36.0, 32.85714285714286)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.5, 3.333333333333333)"
05-01-2023 17:11:23.767578,"(6.5, 9.2, 8.76)","(21.0, 50.0, 39.6)","(4.0, 6.0, 5.65)","(4.4, 11.5, 11.35625)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.77777777777778)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.5, 3.375)"
05-01-2023 17:11:24.949159,"(6.5, 9.2, 8.76)","(21.0, 50.0, 39.6)","(4.0, 6.0, 5.65)","(4.4, 11.5, 11.35625)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.77777777777778)","(3.9, 5.4, 5.177777777777778)","(3.4, 3.5, 3.2263157894736842)"
05-01-2023 17:11:26.151727,"(6.5, 9.2, 8.76)","(21.0, 50.0, 39.6)","(4.0, 6.0, 5.9)","(4.4, 11.5, 11.36)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.77777777777778)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.45, 3.2333333333333334)"
05-01-2023 17:11:27.316465,"(6.5, 9.2, 8.76)","(21.0, 50.0, 31.090909090909093)","(4.0, 6.0, 5.75)","(4.4, 11.5, 11.36)","(81.0, 230.0, 190.0)","(11.0, 36.0, 34.77777777777778)","(3.9, 5.4, 5.108333333333333)","(3.4, 3.45, 3.2333333333333334)"
