,Super Swoop,Mr Freeze,Alpine Aviator,Imagine Howe,Geegee Lucky Jess,Incriminate,Iris West,Mariposa,Hermans Bells
07-12-2022 20:16:48.157893,"(71.0, 140.0, 119.13043478260869)","(5.5, 6.4, 6.393406593406594)","(7.5, 9.4, 9.121649484536082)","(4.2, 4.9, 4.795081967213115)","(4.6, 5.3, 5.223658536585366)","(14.0, 18.0, 17.705882352941178)","(11.0, 13.0, 12.40343347639485)","(7.0, 8.6, 8.08)","(15.0, 16.0, 15.852941176470589)"
07-12-2022 20:16:49.477399,"(71.0, 140.0, 119.54545454545455)","(5.5, 6.4, 6.393406593406594)","(7.5, 9.4, 9.121649484536082)","(4.2, 4.9, 4.795081967213115)","(4.6, 5.3, 5.223658536585366)","(14.0, 18.0, 17.76595744680851)","(11.0, 13.0, 12.40343347639485)","(7.0, 8.4, 8.063492063492063)","(15.0, 16.0, 15.839622641509434)"
07-12-2022 20:16:50.804584,"(71.0, 140.0, 122.0)","(5.5, 6.4, 6.393406593406594)","(7.5, 9.4, 9.121025641025641)","(4.2, 4.9, 4.772222222222222)","(4.6, 5.3, 5.223658536585366)","(14.0, 18.0, 17.76595744680851)","(11.0, 13.0, 12.40343347639485)","(7.0, 8.4, 8.063492063492063)","(15.0, 16.0, 15.78125)"
07-12-2022 20:16:52.198943,"(71.0, 140.0, 122.0)","(5.5, 6.4, 6.393406593406594)","(7.5, 9.4, 9.121925133689839)","(4.2, 4.9, 4.630314009661835)","(4.6, 5.3, 5.228260869565218)","(14.0, 18.0, 17.818181818181817)","(11.0, 13.0, 12.408695652173913)","(7.0, 8.4, 8.117333333333333)","(15.0, 16.0, 15.918367346938776)"
07-12-2022 20:16:53.498860,"(71.0, 140.0, 122.0)","(5.5, 6.4, 6.3933333333333335)","(7.5, 9.4, 9.121925133689839)","(4.2, 4.7, 4.625452196382429)","(4.6, 5.3, 5.228260869565218)","(14.0, 18.0, 17.818181818181817)","(11.0, 13.0, 12.240437158469945)","(7.0, 8.4, 8.155555555555555)","(15.0, 16.0, 15.918367346938776)"
07-12-2022 20:16:55.041451,"(71.0, 140.0, 122.0)","(5.5, 6.6, 6.485057471264368)","(7.5, 9.4, 9.141293532338308)","(4.2, 4.7, 4.6310924369747895)","(4.6, 5.3, 5.232558139534884)","(14.0, 18.0, 17.636363636363637)","(11.0, 13.0, 12.279792746113989)","(7.0, 8.2, 8.154098360655738)","(15.0, 16.0, 15.929824561403509)"
07-12-2022 20:16:56.559502,"(71.0, 140.0, 122.3913043478261)","(5.5, 6.6, 6.494871794871795)","(7.5, 9.4, 9.141293532338308)","(4.2, 4.7, 4.6310924369747895)","(4.6, 5.3, 5.232558139534884)","(14.0, 18.0, 17.636363636363637)","(11.0, 13.0, 12.279792746113989)","(7.0, 8.2, 8.154098360655738)","(14.0, 16.0, 15.929824561403509)"
07-12-2022 20:16:58.060508,"(71.0, 140.0, 122.3913043478261)","(5.5, 6.6, 6.484507042253521)","(7.5, 9.4, 9.141293532338308)","(4.2, 4.7, 4.632417582417582)","(4.6, 5.3, 5.232558139534884)","(14.0, 18.0, 17.636363636363637)","(11.0, 13.0, 12.279792746113989)","(7.0, 8.2, 8.147169811320754)","(14.0, 16.0, 15.929824561403509)"
07-12-2022 20:16:59.513449,"(71.0, 140.0, 122.3913043478261)","(5.5, 6.6, 6.484507042253521)","(7.5, 9.4, 9.141293532338308)","(4.2, 4.7, 4.638035264483627)","(4.6, 5.3, 5.2262536873156344)","(14.0, 18.0, 17.636363636363637)","(11.0, 13.0, 12.279792746113989)","(7.0, 8.2, 8.147169811320754)","(14.0, 16.0, 15.929824561403509)"
07-12-2022 20:17:01.072809,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.487671232876712)","(7.5, 9.4, 9.154716981132076)","(4.2, 4.7, 4.5740740740740735)","(4.6, 5.3, 5.231034482758621)","(14.0, 18.0, 17.764705882352942)","(11.0, 13.0, 12.273127753303966)","(7.0, 8.2, 8.167741935483871)","(14.0, 16.0, 15.918367346938776)"
07-12-2022 20:17:02.555262,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.524770642201835)","(7.5, 9.4, 9.25301204819277)","(4.2, 4.6, 4.65)","(4.6, 5.3, 5.242168674698795)","(14.0, 18.0, 17.266666666666666)","(11.0, 13.0, 11.621621621621621)","(7.0, 8.2, 8.205228758169934)","(14.0, 16.0, 16.136363636363637)"
07-12-2022 20:17:04.082249,"(71.0, 140.0, 125.38461538461539)","(5.5, 6.6, 6.524770642201835)","(7.5, 9.4, 9.241428571428571)","(4.2, 4.7, 4.64811320754717)","(4.6, 5.3, 5.2384615384615385)","(14.0, 17.5, 17.266666666666666)","(10.0, 12.0, 11.621621621621621)","(7.0, 8.4, 8.126126126126126)","(14.0, 16.5, 16.1875)"
07-12-2022 20:17:05.554095,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.524770642201835)","(7.5, 9.4, 9.241428571428571)","(4.2, 4.7, 4.645544554455445)","(4.6, 5.3, 5.2384615384615385)","(14.0, 17.5, 17.266666666666666)","(10.0, 12.0, 11.643109540636042)","(7.0, 8.4, 8.126126126126126)","(14.0, 16.5, 16.068181818181817)"
07-12-2022 20:17:07.009381,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.529523809523809)","(7.5, 9.4, 9.241428571428571)","(4.2, 4.7, 4.594230769230769)","(4.6, 5.3, 5.2384615384615385)","(14.0, 17.5, 17.246153846153845)","(10.0, 12.0, 11.643109540636042)","(7.0, 8.4, 8.15450643776824)","(14.0, 16.5, 16.068181818181817)"
07-12-2022 20:17:08.429913,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.529523809523809)","(7.5, 9.4, 9.25631067961165)","(4.2, 4.7, 4.6075630252100845)","(4.6, 5.3, 5.2384615384615385)","(14.0, 17.5, 17.246153846153845)","(10.0, 12.0, 11.643109540636042)","(7.0, 8.4, 8.15450643776824)","(14.0, 16.5, 16.068181818181817)"
07-12-2022 20:17:09.900355,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.501351351351351)","(7.5, 9.4, 9.260377358490565)","(4.2, 4.7, 4.615384615384615)","(4.6, 5.3, 5.239849624060151)","(14.0, 17.5, 17.25735294117647)","(10.0, 12.0, 11.64808362369338)","(7.0, 8.4, 8.163404255319149)","(14.0, 16.5, 16.12)"
07-12-2022 20:17:11.335686,"(71.0, 140.0, 125.75)","(5.5, 6.6, 6.509316770186335)","(7.5, 9.4, 9.273504273504273)","(4.2, 4.7, 4.6117647058823525)","(4.6, 5.3, 5.219732441471572)","(14.0, 17.5, 17.25735294117647)","(10.0, 12.0, 11.650709219858156)","(7.0, 8.4, 8.169354838709678)","(14.0, 16.5, 16.025)"
07-12-2022 20:17:12.779785,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.509316770186335)","(7.5, 9.4, 9.261682242990654)","(4.2, 4.7, 4.615730337078651)","(4.6, 5.3, 5.219732441471572)","(14.0, 17.5, 17.25735294117647)","(10.0, 12.0, 11.650709219858156)","(7.0, 8.4, 8.169354838709678)","(14.0, 16.5, 16.127118644067796)"
07-12-2022 20:17:14.426697,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.509316770186335)","(7.5, 9.4, 9.261682242990654)","(4.2, 4.7, 4.620289855072463)","(4.6, 5.3, 5.219732441471572)","(14.0, 17.5, 17.25735294117647)","(10.0, 12.0, 11.653703703703703)","(7.0, 8.4, 8.172131147540984)","(14.0, 16.5, 16.127118644067796)"
07-12-2022 20:17:15.904982,"(71.0, 140.0, 124.16666666666667)","(5.5, 6.6, 6.517514124293785)","(7.5, 9.4, 9.27457627118644)","(4.2, 4.7, 4.646601941747573)","(4.6, 5.3, 5.224050632911393)","(14.0, 17.5, 16.95)","(10.0, 12.0, 11.640384615384615)","(7.0, 8.4, 8.172131147540984)","(14.0, 16.5, 16.127118644067796)"
07-12-2022 20:17:17.400619,"(71.0, 140.0, 125.88235294117646)","(5.5, 6.6, 6.517514124293785)","(7.5, 9.4, 9.27457627118644)","(4.2, 4.7, 4.646601941747573)","(4.6, 5.3, 5.224050632911393)","(14.0, 17.0, 17.180672268907564)","(10.0, 12.0, 11.654135338345865)","(7.0, 8.4, 8.198319327731092)","(14.0, 16.5, 16.127118644067796)"
07-12-2022 20:17:18.772853,"(71.0, 140.0, 125.88235294117646)","(5.5, 6.6, 6.523560209424084)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.626388888888889)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.126701570680627)","(14.0, 16.5, 16.161538461538463)"
07-12-2022 20:17:20.084003,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.523560209424084)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.626865671641791)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.126701570680627)","(14.0, 16.5, 16.161538461538463)"
07-12-2022 20:17:21.425518,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.523560209424084)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.626865671641791)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.120454545454544)","(14.0, 16.5, 16.161538461538463)"
07-12-2022 20:17:22.813220,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.526881720430107)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.626865671641791)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.120454545454544)","(14.0, 16.5, 16.161538461538463)"
07-12-2022 20:17:24.169919,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.498507462686567)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.626865671641791)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.120454545454544)","(14.0, 16.5, 16.425)"
07-12-2022 20:17:25.504368,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.498507462686567)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.65)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.120454545454544)","(14.0, 16.5, 16.59259259259259)"
07-12-2022 20:17:26.799654,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.498507462686567)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.648039215686275)","(4.6, 5.3, 5.227927927927928)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.120454545454544)","(14.0, 17.0, 16.59259259259259)"
07-12-2022 20:17:28.234992,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.498507462686567)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.648543689320388)","(4.6, 5.3, 5.226829268292683)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.689873417721518)","(7.0, 8.2, 8.114594594594594)","(14.0, 17.0, 16.25)"
07-12-2022 20:17:29.608929,"(71.0, 140.0, 126.28571428571428)","(5.5, 6.6, 6.498507462686567)","(7.5, 9.4, 9.284374999999999)","(4.2, 4.7, 4.648039215686275)","(4.6, 5.3, 5.226829268292683)","(14.0, 17.5, 17.076923076923077)","(10.0, 12.0, 11.714007782101167)","(7.0, 8.2, 8.114594594594594)","(14.0, 16.5, 16.25)"
07-12-2022 20:17:30.976369,"(71.0, 140.0, 125.45454545454545)","(5.5, 6.6, 6.498507462686567)","(7.5, 9.4, 9.27457627118644)","(4.2, 4.7, 4.644791666666666)","(4.6, 5.3, 5.226829268292683)","(14.0, 17.5, 17.083333333333332)","(10.0, 12.0, 11.77638190954774)","(7.0, 8.2, 8.069343065693431)","(14.0, 16.5, 16.761363636363637)"
07-12-2022 20:17:32.330960,"(71.0, 140.0, 125.45454545454545)","(5.5, 6.6, 6.490322580645161)","(7.5, 9.4, 9.285271317829457)","(4.2, 4.7, 4.626388888888889)","(4.6, 5.3, 5.2207920792079205)","(14.0, 17.5, 17.142857142857142)","(10.0, 12.0, 11.786057692307692)","(7.0, 8.2, 8.081456953642384)","(14.0, 17.0, 15.645522388059701)"
07-12-2022 20:17:33.642791,"(71.0, 140.0, 126.08695652173913)","(5.5, 6.6, 6.502857142857143)","(7.5, 9.4, 9.313725490196079)","(4.2, 4.7, 4.632051282051282)","(4.6, 5.3, 5.226153846153847)","(14.0, 17.5, 17.105263157894736)","(10.0, 12.0, 11.782926829268293)","(7.0, 8.2, 8.080936454849498)","(14.0, 16.0, 15.604166666666666)"
07-12-2022 20:17:34.956337,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.4961832061068705)","(7.5, 9.4, 9.313725490196079)","(4.2, 4.7, 4.625)","(4.6, 5.3, 5.226153846153847)","(14.0, 17.5, 17.11764705882353)","(10.0, 12.0, 11.782926829268293)","(7.0, 8.2, 8.07891156462585)","(14.0, 16.0, 15.593283582089553)"
07-12-2022 20:17:36.304024,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.4961832061068705)","(7.5, 9.4, 9.313725490196079)","(4.2, 4.7, 4.625)","(4.6, 5.3, 5.226153846153847)","(14.0, 17.5, 17.11764705882353)","(11.0, 12.0, 11.782926829268293)","(7.0, 8.2, 8.074204946996467)","(14.0, 16.0, 15.593283582089553)"
07-12-2022 20:17:37.633852,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.4961832061068705)","(7.5, 9.4, 9.313725490196079)","(4.2, 4.7, 4.606249999999999)","(4.6, 5.3, 5.226153846153847)","(14.0, 17.5, 17.992537313432837)","(11.0, 12.0, 11.782926829268293)","(7.0, 8.2, 8.074204946996467)","(14.0, 16.0, 15.593283582089553)"
07-12-2022 20:17:38.978992,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.4961832061068705)","(7.5, 9.4, 9.313725490196079)","(4.2, 4.7, 4.606249999999999)","(4.6, 5.3, 5.226153846153847)","(14.0, 18.0, 17.992537313432837)","(11.0, 12.0, 11.782926829268293)","(7.0, 8.2, 8.073309608540924)","(14.0, 16.0, 15.593283582089553)"
07-12-2022 20:17:40.398293,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.4961832061068705)","(7.5, 9.6, 9.546478873239437)","(4.2, 4.7, 4.606249999999999)","(4.6, 5.3, 5.222077922077922)","(14.0, 18.0, 17.992537313432837)","(10.0, 12.0, 11.782926829268293)","(7.0, 8.2, 8.073309608540924)","(14.0, 16.0, 15.593283582089553)"
07-12-2022 20:17:41.774407,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.4961832061068705)","(7.5, 9.6, 9.547586206896552)","(4.2, 4.7, 4.613793103448276)","(4.6, 5.3, 5.219732441471572)","(14.0, 18.0, 17.974358974358974)","(10.0, 12.0, 11.786057692307692)","(7.0, 8.2, 8.075087719298246)","(14.0, 16.0, 15.599264705882353)"
07-12-2022 20:17:43.144355,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.5)","(7.5, 9.6, 9.547586206896552)","(4.2, 4.7, 4.613793103448276)","(4.6, 5.3, 5.2236)","(14.0, 18.0, 18.365384615384617)","(10.0, 12.0, 11.786057692307692)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.599264705882353)"
07-12-2022 20:17:44.578849,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.5)","(7.5, 9.6, 9.547586206896552)","(4.2, 4.7, 4.613793103448276)","(4.6, 5.3, 5.2236)","(14.0, 19.0, 18.59259259259259)","(10.0, 12.0, 11.786057692307692)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.599264705882353)"
07-12-2022 20:17:46.058951,"(71.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.497142857142857)","(7.5, 9.6, 9.542424242424243)","(4.2, 4.7, 4.613793103448276)","(4.6, 5.3, 5.2236)","(14.0, 19.0, 18.633333333333333)","(10.0, 12.0, 11.786057692307692)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.602272727272727)"
07-12-2022 20:17:47.398313,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.497142857142857)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.610714285714286)","(4.6, 5.3, 5.2236)","(14.0, 19.0, 18.633333333333333)","(10.0, 12.0, 11.775252525252526)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.602272727272727)"
07-12-2022 20:17:48.747063,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.497142857142857)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.610714285714286)","(4.6, 5.3, 5.226696832579186)","(14.0, 19.0, 18.59259259259259)","(10.0, 12.0, 11.775252525252526)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.602272727272727)"
07-12-2022 20:17:50.189658,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.42)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.610714285714286)","(4.6, 5.3, 5.226696832579186)","(15.0, 19.0, 18.42105263157895)","(10.0, 12.0, 11.773684210526316)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.602272727272727)"
07-12-2022 20:17:51.611286,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.435643564356436)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.6038461538461535)","(4.6, 5.3, 5.226696832579186)","(15.0, 19.0, 18.42105263157895)","(10.0, 12.0, 11.773684210526316)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.602272727272727)"
07-12-2022 20:17:52.905301,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.435643564356436)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.6038461538461535)","(4.6, 5.3, 5.226696832579186)","(15.0, 19.0, 18.5)","(10.0, 12.0, 11.773684210526316)","(7.0, 8.2, 8.068634686346863)","(14.0, 16.0, 15.622302158273381)"
07-12-2022 20:17:54.166235,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.435643564356436)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.6038461538461535)","(4.6, 5.3, 5.226696832579186)","(15.0, 19.0, 18.666666666666668)","(10.0, 12.0, 11.763959390862944)","(7.0, 8.2, 8.06642857142857)","(14.0, 16.0, 16.25)"
07-12-2022 20:17:55.499199,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.435643564356436)","(7.5, 9.6, 9.542424242424243)","(4.0, 4.7, 4.6038461538461535)","(4.6, 5.3, 5.226696832579186)","(15.0, 19.0, 18.666666666666668)","(10.0, 12.0, 11.763959390862944)","(7.0, 8.2, 8.037391304347826)","(14.0, 16.5, 16.375)"
07-12-2022 20:17:56.738528,"(81.0, 140.0, 126.66666666666667)","(5.5, 6.6, 6.435643564356436)","(8.0, 9.6, 9.544117647058822)","(4.0, 4.7, 4.5852272727272725)","(4.6, 5.3, 5.228947368421053)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.776041666666666)","(7.0, 8.2, 8.035185185185185)","(14.0, 16.5, 15.872881355932204)"
07-12-2022 20:17:57.945022,"(81.0, 130.0, 128.0)","(5.5, 6.6, 6.443396226415095)","(8.0, 9.6, 9.544117647058822)","(4.0, 4.6, 4.578333333333333)","(4.6, 5.3, 5.233606557377049)","(15.0, 19.0, 18.692307692307693)","(10.0, 12.0, 11.77127659574468)","(7.0, 8.2, 8.035185185185185)","(14.0, 16.0, 15.872881355932204)"
07-12-2022 20:17:59.255268,"(81.0, 130.0, 128.0)","(5.5, 6.6, 6.4450980392156865)","(8.0, 9.6, 9.544117647058822)","(4.0, 4.6, 4.57258064516129)","(4.6, 5.3, 5.228947368421053)","(15.0, 19.0, 18.692307692307693)","(10.0, 12.0, 11.77127659574468)","(7.0, 8.2, 8.035185185185185)","(14.0, 16.0, 15.872881355932204)"
07-12-2022 20:18:00.792090,"(81.0, 130.0, 128.0)","(5.5, 6.6, 6.443396226415095)","(7.5, 9.6, 9.543703703703704)","(4.0, 4.7, 4.57258064516129)","(4.6, 5.3, 5.228947368421053)","(15.0, 19.0, 18.692307692307693)","(10.0, 12.0, 11.869565217391305)","(7.0, 8.2, 8.026341463414633)","(14.0, 16.0, 15.872881355932204)"
07-12-2022 20:18:02.256097,"(81.0, 130.0, 125.71428571428571)","(5.5, 6.6, 6.4450980392156865)","(7.5, 9.6, 9.543703703703704)","(4.0, 4.7, 4.571544715447154)","(4.6, 5.3, 5.229596412556054)","(15.0, 19.0, 18.692307692307693)","(10.0, 12.0, 11.869565217391305)","(7.0, 8.2, 8.026341463414633)","(14.0, 16.0, 15.825581395348838)"
07-12-2022 20:18:03.690835,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.4450980392156865)","(7.5, 9.6, 9.543703703703704)","(4.0, 4.7, 4.571544715447154)","(4.6, 5.3, 5.229596412556054)","(15.0, 19.0, 18.692307692307693)","(10.0, 12.0, 11.869565217391305)","(7.0, 8.2, 8.041777777777778)","(14.0, 16.0, 16.125)"
07-12-2022 20:18:05.176452,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.411363636363636)","(8.0, 9.6, 9.546099290780141)","(4.0, 4.7, 4.583823529411765)","(4.6, 5.3, 5.232905982905983)","(15.0, 19.0, 18.75)","(10.0, 12.0, 11.869565217391305)","(7.0, 8.2, 7.916666666666667)","(14.0, 16.5, 16.083333333333332)"
07-12-2022 20:18:06.598617,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.390728476821192)","(8.0, 9.6, 9.546099290780141)","(4.0, 4.7, 4.583823529411765)","(4.6, 5.3, 5.237698412698412)","(15.0, 19.0, 18.2)","(10.0, 12.0, 11.869565217391305)","(7.0, 8.0, 7.937062937062937)","(14.0, 16.5, 15.438775510204081)"
07-12-2022 20:18:07.961164,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.390728476821192)","(8.0, 9.6, 9.563492063492063)","(4.0, 4.7, 4.586363636363637)","(4.6, 5.3, 5.237698412698412)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.869565217391305)","(7.0, 8.0, 7.937062937062937)","(14.0, 15.5, 15.411764705882353)"
07-12-2022 20:18:09.307338,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.390728476821192)","(8.0, 9.6, 9.563492063492063)","(4.0, 4.7, 4.575438596491228)","(4.6, 5.3, 5.218229166666667)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.878378378378379)","(7.0, 8.0, 7.937062937062937)","(14.0, 15.5, 15.39655172413793)"
07-12-2022 20:18:10.651859,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.390728476821192)","(8.0, 9.6, 9.563492063492063)","(4.0, 4.7, 4.5728813559322035)","(4.6, 5.3, 5.218229166666667)","(15.0, 19.0, 18.8)","(10.0, 12.0, 11.878378378378379)","(7.0, 8.0, 7.937062937062937)","(14.0, 15.5, 15.39655172413793)"
07-12-2022 20:18:12.016953,"(81.0, 140.0, 133.33333333333334)","(5.5, 6.6, 6.447191011235955)","(8.0, 9.6, 9.562903225806451)","(4.0, 4.7, 4.625874125874126)","(4.6, 5.3, 5.2215)","(15.0, 19.0, 17.285714285714285)","(10.0, 12.0, 11.881578947368421)","(7.0, 8.0, 7.9391891891891895)","(14.0, 15.5, 15.24390243902439)"
07-12-2022 20:18:13.382371,"(81.0, 140.0, 133.68421052631578)","(5.5, 6.6, 6.46987951807229)","(8.0, 9.6, 9.564341085271318)","(4.0, 4.7, 4.636144578313253)","(4.6, 5.3, 5.22488038277512)","(15.0, 17.5, 17.73076923076923)","(10.0, 12.0, 11.819444444444445)","(7.0, 8.0, 7.941558441558442)","(14.0, 15.5, 15.261363636363637)"
07-12-2022 20:18:14.928064,"(81.0, 140.0, 133.68421052631578)","(5.5, 6.6, 6.415)","(8.0, 9.6, 9.564341085271318)","(4.0, 4.7, 4.6242857142857146)","(4.6, 5.3, 5.229107981220658)","(15.0, 18.5, 17.73076923076923)","(10.0, 12.0, 11.819444444444445)","(7.0, 8.0, 7.942675159235669)","(14.0, 15.5, 15.266666666666667)"
07-12-2022 20:18:16.430217,"(81.0, 140.0, 132.5)","(5.5, 6.6, 6.495652173913043)","(8.0, 9.6, 9.564341085271318)","(4.0, 4.7, 4.594623655913979)","(4.6, 5.3, 5.229107981220658)","(15.0, 18.5, 17.73076923076923)","(10.0, 12.0, 11.9070796460177)","(7.0, 8.0, 7.961038961038961)","(14.0, 15.5, 15.75925925925926)"
07-12-2022 20:18:18.018154,"(81.0, 140.0, 134.28571428571428)","(5.5, 6.6, 6.51304347826087)","(8.0, 9.6, 9.564341085271318)","(4.0, 4.7, 4.590721649484536)","(4.6, 5.3, 5.229107981220658)","(15.0, 18.5, 17.73076923076923)","(10.0, 12.0, 11.9070796460177)","(7.0, 8.0, 7.961038961038961)","(14.0, 16.0, 15.75925925925926)"
07-12-2022 20:18:19.558814,"(81.0, 140.0, 134.28571428571428)","(5.5, 6.6, 6.51304347826087)","(8.0, 9.6, 9.564341085271318)","(4.0, 4.7, 4.5738095238095235)","(4.6, 5.3, 5.229107981220658)","(15.0, 18.5, 17.73076923076923)","(10.0, 12.0, 11.845588235294118)","(7.0, 8.0, 7.961038961038961)","(14.0, 16.0, 15.679487179487179)"
07-12-2022 20:18:21.150516,"(81.0, 140.0, 134.28571428571428)","(5.5, 6.6, 6.573333333333333)","(8.0, 9.6, 9.565671641791045)","(4.0, 4.7, 4.554594594594595)","(4.6, 5.3, 5.231363636363636)","(15.0, 18.5, 17.785714285714285)","(10.0, 12.0, 11.852112676056338)","(7.0, 8.0, 8.26)","(14.0, 16.0, 15.702380952380953)"
07-12-2022 20:18:22.485228,"(81.0, 140.0, 134.28571428571428)","(5.5, 6.6, 6.573333333333333)","(8.0, 9.6, 9.565671641791045)","(4.0, 4.6, 4.554594594594595)","(4.6, 5.3, 5.231363636363636)","(15.0, 18.5, 17.785714285714285)","(10.0, 12.0, 11.852112676056338)","(7.0, 8.4, 8.23846153846154)","(14.0, 16.0, 15.63888888888889)"
07-12-2022 20:18:23.921697,"(81.0, 140.0, 134.28571428571428)","(5.5, 6.6, 6.573333333333333)","(8.0, 9.6, 9.565671641791045)","(4.0, 4.6, 4.554594594594595)","(4.6, 5.3, 5.231363636363636)","(15.0, 18.5, 17.785714285714285)","(10.0, 12.0, 11.946428571428571)","(7.0, 8.4, 8.225454545454546)","(14.0, 16.0, 15.63888888888889)"
07-12-2022 20:18:25.305636,"(81.0, 140.0, 134.28571428571428)","(5.5, 6.6, 6.573333333333333)","(8.0, 9.6, 9.565671641791045)","(4.0, 4.6, 4.551322751322751)","(4.6, 5.3, 5.220942408376963)","(15.0, 18.5, 17.725806451612904)","(10.0, 12.0, 12.378205128205128)","(7.0, 8.4, 8.225454545454546)","(14.0, 16.0, 15.63888888888889)"
07-12-2022 20:18:26.653018,"(81.0, 140.0, 132.94117647058823)","(5.5, 6.6, 6.533333333333333)","(8.0, 9.6, 9.565671641791045)","(4.0, 4.6, 4.380847723704867)","(4.6, 5.3, 5.226041666666667)","(15.0, 18.5, 17.725806451612904)","(10.0, 12.5, 12.45679012345679)","(7.0, 8.4, 8.245161290322581)","(14.0, 16.0, 15.119047619047619)"
