,Miss Adobe,Ezra Blueblood,Diamond Harmony,Romeo,Trousseau,Mine Hunter,Taieri Taylee
10-01-2023 11:27:35.733126,"(3.7, 4.7, 4.661904761904762)","(51.0, 270.0, 167.5)","(2.6, 3.05, 2.993103448275862)","(7.5, 10.5, 10.216129032258065)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.57142857142857)","(6.5, 10.0, 9.88)"
10-01-2023 11:27:36.704539,"(3.7, 4.7, 4.661904761904762)","(51.0, 270.0, 167.5)","(2.6, 3.05, 2.8654545454545453)","(7.5, 10.5, 10.216129032258065)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.94736842105263)","(6.5, 10.0, 9.88)"
10-01-2023 11:27:37.717220,"(3.7, 4.7, 4.661904761904762)","(51.0, 270.0, 167.5)","(2.6, 3.0, 2.8499999999999996)","(7.5, 10.5, 10.216129032258065)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.57142857142857)","(6.5, 10.0, 9.785714285714286)"
10-01-2023 11:27:38.665023,"(3.7, 4.7, 4.661904761904762)","(51.0, 270.0, 167.5)","(2.6, 2.98, 2.838181818181818)","(7.5, 10.5, 10.216129032258065)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.57142857142857)","(6.5, 10.0, 10.964285714285715)"
10-01-2023 11:27:39.596180,"(3.7, 4.7, 4.65)","(51.0, 270.0, 167.5)","(2.6, 2.96, 2.8255999999999997)","(7.5, 10.5, 10.216129032258065)","(4.4, 6.2, 6.023529411764706)","(14.0, 27.0, 25.57142857142857)","(6.5, 11.5, 9.9)"
10-01-2023 11:27:40.519132,"(3.7, 4.7, 4.593333333333334)","(51.0, 270.0, 167.5)","(2.6, 2.92, 2.8563636363636364)","(7.5, 10.5, 9.85)","(4.4, 6.2, 5.895238095238095)","(14.0, 27.0, 25.8)","(6.5, 10.5, 9.825)"
10-01-2023 11:27:41.416450,"(3.7, 4.7, 4.554545454545455)","(51.0, 270.0, 167.5)","(2.6, 2.9, 2.8047999999999997)","(7.5, 10.5, 10.108695652173912)","(4.4, 6.2, 5.933333333333334)","(14.0, 27.0, 25.8)","(6.5, 10.5, 9.825)"
10-01-2023 11:27:42.338674,"(3.7, 4.7, 4.61578947368421)","(51.0, 260.0, 97.5)","(2.6, 2.9, 2.7476190476190476)","(7.5, 10.5, 10.108695652173912)","(4.4, 6.2, 6.050000000000001)","(14.0, 27.0, 25.8)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:43.244190,"(3.7, 4.7, 4.61578947368421)","(51.0, 260.0, 84.5)","(2.6, 2.9, 2.774)","(7.5, 10.5, 9.884210526315789)","(4.4, 6.2, 6.0)","(14.0, 27.0, 25.8)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:44.217219,"(3.7, 4.7, 4.61578947368421)","(51.0, 250.0, 157.5)","(2.6, 2.9, 2.78)","(7.5, 10.5, 10.038709677419355)","(4.4, 6.2, 6.0)","(14.0, 27.0, 25.8)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:45.167630,"(3.7, 4.7, 4.61578947368421)","(51.0, 250.0, 157.5)","(2.6, 2.9, 2.8228571428571425)","(7.5, 10.5, 10.038709677419355)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 25.8)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:46.172658,"(3.8, 4.7, 4.61578947368421)","(51.0, 250.0, 157.5)","(2.6, 2.86, 2.82)","(7.5, 10.5, 10.038709677419355)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 24.0)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:47.122145,"(3.8, 4.7, 4.61578947368421)","(51.0, 250.0, 188.33333333333331)","(2.6, 2.86, 2.82)","(7.5, 10.5, 10.038709677419355)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 23.666666666666668)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:48.112612,"(3.8, 4.7, 4.61578947368421)","(51.0, 250.0, 172.91666666666666)","(2.6, 2.86, 2.8257142857142856)","(7.5, 10.5, 9.811764705882352)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 25.75)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:49.047576,"(3.8, 4.7, 4.61578947368421)","(51.0, 250.0, 137.5)","(2.6, 2.88, 2.8649999999999998)","(7.5, 10.5, 9.811764705882352)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 25.75)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:49.991381,"(3.8, 4.7, 4.61578947368421)","(51.0, 250.0, 137.5)","(2.6, 2.9, 2.8857142857142857)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 26.428571428571427)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:50.927254,"(3.8, 4.6, 4.536363636363636)","(51.0, 250.0, 137.5)","(2.6, 2.88, 2.8685714285714283)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 25.545454545454547)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:51.860659,"(3.8, 4.6, 4.5702127659574465)","(51.0, 250.0, 137.5)","(2.6, 2.88, 2.8685714285714283)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 26.11111111111111)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:52.768659,"(3.8, 4.6, 4.5702127659574465)","(51.0, 230.0, 130.0)","(2.6, 2.9, 2.853333333333333)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 25.666666666666668)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:53.677750,"(3.8, 4.6, 4.5702127659574465)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8666666666666667)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 26.2)","(6.5, 10.5, 9.91764705882353)"
10-01-2023 11:27:54.620288,"(3.8, 4.6, 4.578125)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8666666666666667)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 26.2)","(6.5, 10.5, 9.884210526315789)"
10-01-2023 11:27:55.561171,"(3.8, 4.6, 4.578125)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8666666666666667)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 26.2)","(6.5, 10.5, 9.884210526315789)"
10-01-2023 11:27:56.557194,"(3.8, 4.6, 4.578125)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8666666666666667)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 25.666666666666668)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:27:57.508131,"(3.8, 4.6, 4.57391304347826)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.87)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:27:58.512711,"(3.8, 4.7, 4.63855421686747)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8727272727272726)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:27:59.482651,"(3.8, 4.7, 4.591891891891892)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8727272727272726)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:28:00.477475,"(3.8, 4.7, 4.602439024390244)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8727272727272726)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:28:01.422962,"(3.8, 4.7, 4.682608695652174)","(51.0, 220.0, 197.85714285714286)","(2.6, 2.88, 2.8705882352941177)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:28:02.358923,"(3.8, 4.8, 4.6)","(51.0, 210.0, 135.0)","(2.6, 2.88, 2.8706976744186044)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:28:03.289169,"(3.8, 4.7, 4.640000000000001)","(51.0, 210.0, 113.57142857142857)","(2.6, 2.88, 2.8452173913043475)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.719999999999999)"
10-01-2023 11:28:04.202585,"(3.8, 4.7, 4.644827586206897)","(51.0, 200.0, 176.66666666666666)","(2.6, 2.84, 2.822)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.0125)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:05.107638,"(3.8, 4.7, 4.644827586206897)","(51.0, 200.0, 176.66666666666666)","(2.6, 2.84, 2.795)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.969230769230769)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:06.028511,"(3.8, 4.7, 4.644827586206897)","(51.0, 200.0, 176.66666666666666)","(2.6, 2.84, 2.795)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.927272727272728)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:06.961895,"(3.8, 4.7, 4.638461538461539)","(51.0, 200.0, 184.44444444444446)","(2.6, 2.86, 2.8)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 5.927272727272728)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:07.940140,"(3.8, 4.7, 4.638461538461539)","(51.0, 200.0, 184.44444444444446)","(2.6, 2.84, 2.792)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.28)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:08.893223,"(3.8, 4.7, 4.638461538461539)","(51.0, 200.0, 184.44444444444446)","(2.6, 2.82, 2.808)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.236363636363636)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.785)"
10-01-2023 11:28:09.909944,"(3.8, 4.7, 4.638461538461539)","(51.0, 200.0, 176.66666666666666)","(2.6, 2.8, 2.7823529411764705)","(7.5, 10.5, 10.0)","(4.4, 6.4, 6.25)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:10.871709,"(3.8, 4.7, 4.638461538461539)","(51.0, 200.0, 184.44444444444446)","(2.6, 2.8, 2.7823529411764705)","(7.5, 10.5, 10.0)","(4.4, 6.4, 6.25)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:11.830432,"(3.8, 4.7, 4.638461538461539)","(51.0, 200.0, 184.44444444444446)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 10.0)","(4.4, 6.4, 6.25)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:12.781197,"(3.8, 4.7, 4.585714285714285)","(51.0, 200.0, 125.88235294117646)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 10.0)","(4.4, 6.4, 6.25)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:13.764196,"(3.8, 4.7, 4.597435897435897)","(51.0, 200.0, 153.33333333333331)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.335714285714286)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.785)"
10-01-2023 11:28:14.697157,"(3.8, 4.7, 4.597435897435897)","(51.0, 200.0, 153.33333333333331)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.335714285714286)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.785)"
10-01-2023 11:28:15.681327,"(3.8, 4.7, 4.597435897435897)","(51.0, 200.0, 153.33333333333331)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.325)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.785)"
10-01-2023 11:28:16.629272,"(3.8, 4.7, 4.597435897435897)","(51.0, 200.0, 88.0)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.865384615384615)","(4.4, 6.4, 6.325)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.785)"
10-01-2023 11:28:17.590122,"(3.8, 4.7, 4.597435897435897)","(51.0, 190.0, 125.0)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.865384615384615)","(4.4, 6.4, 6.115)","(14.0, 27.0, 24.6)","(6.5, 10.5, 9.904166666666667)"
10-01-2023 11:28:18.551934,"(3.8, 4.7, 4.597435897435897)","(51.0, 190.0, 125.0)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.865384615384615)","(4.4, 6.4, 6.1000000000000005)","(14.0, 27.0, 25.0)","(6.5, 10.5, 9.655)"
10-01-2023 11:28:19.545407,"(3.8, 4.7, 4.597435897435897)","(51.0, 190.0, 125.0)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.1000000000000005)","(14.0, 27.0, 25.5)","(6.5, 10.5, 9.655)"
10-01-2023 11:28:20.452033,"(3.8, 4.7, 4.597435897435897)","(51.0, 190.0, 125.0)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.2, 6.1000000000000005)","(14.0, 27.0, 26.0)","(6.5, 10.5, 9.874074074074073)"
10-01-2023 11:28:21.389407,"(3.8, 4.6, 4.51063829787234)","(51.0, 190.0, 125.0)","(2.6, 2.8, 2.7625)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.213333333333334)","(14.0, 27.0, 20.666666666666668)","(6.5, 10.5, 9.874074074074073)"
10-01-2023 11:28:22.301316,"(3.8, 4.6, 4.51063829787234)","(51.0, 170.0, 115.0)","(2.6, 2.82, 2.7857142857142856)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.2444444444444445)","(14.0, 22.0, 20.5)","(6.5, 10.5, 9.874074074074073)"
10-01-2023 11:28:23.219846,"(3.8, 4.6, 4.455172413793104)","(51.0, 180.0, 120.0)","(2.6, 2.82, 2.7857142857142856)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.231578947368421)","(14.0, 22.0, 20.125)","(6.5, 10.5, 9.874074074074073)"
10-01-2023 11:28:24.170193,"(3.8, 4.6, 4.472727272727273)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.84, 2.794285714285714)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.211764705882353)","(14.0, 22.0, 20.125)","(6.5, 10.5, 9.917241379310344)"
10-01-2023 11:28:25.126192,"(3.8, 4.7, 4.5600000000000005)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.86, 2.8099999999999996)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.4, 6.133333333333334)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.917241379310344)"
10-01-2023 11:28:26.104767,"(3.8, 4.7, 4.6)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.86, 2.8429268292682925)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.6, 6.651851851851852)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.917241379310344)"
10-01-2023 11:28:27.057025,"(3.8, 4.7, 4.6)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.86, 2.848888888888889)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.8, 6.7172413793103445)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.606250000000001)"
10-01-2023 11:28:27.980810,"(3.8, 4.6, 4.45)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.86, 2.7725)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.8, 6.7172413793103445)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.606250000000001)"
10-01-2023 11:28:28.963815,"(3.8, 4.6, 4.48)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.84, 2.761269841269841)","(7.5, 10.5, 9.789473684210526)","(4.4, 7.0, 6.64)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.606250000000001)"
10-01-2023 11:28:29.896026,"(3.8, 4.6, 4.48)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.84, 2.732)","(7.5, 10.5, 9.789473684210526)","(4.4, 7.0, 6.64)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.606250000000001)"
10-01-2023 11:28:30.850445,"(3.8, 4.6, 4.48)","(51.0, 180.0, 113.33333333333334)","(2.6, 2.84, 2.732)","(7.5, 10.5, 9.789473684210526)","(4.4, 6.8, 6.5058823529411764)","(14.0, 22.0, 19.818181818181817)","(6.5, 10.5, 9.594117647058823)"
10-01-2023 11:28:31.849918,"(3.8, 4.9, 4.792307692307692)","(51.0, 180.0, 113.33333333333334)","(2.5, 2.78, 2.7581818181818183)","(7.5, 10.5, 9.789473684210526)","(4.6, 6.6, 6.4879999999999995)","(14.0, 22.0, 19.818181818181817)","(7.0, 10.5, 9.594117647058823)"
10-01-2023 11:28:32.761888,"(3.8, 4.9, 4.772727272727273)","(51.0, 200.0, 175.0)","(2.5, 2.76, 2.7266666666666666)","(7.5, 10.5, 9.789473684210526)","(4.6, 6.6, 6.4879999999999995)","(14.0, 22.0, 20.272727272727273)","(7.0, 10.5, 9.594117647058823)"
10-01-2023 11:28:33.723765,"(3.8, 4.9, 4.7827586206896555)","(51.0, 200.0, 175.0)","(2.5, 2.78, 2.741846153846154)","(7.5, 10.5, 9.789473684210526)","(4.6, 6.6, 6.296)","(14.0, 21.0, 20.2)","(7.0, 10.5, 9.429411764705883)"
10-01-2023 11:28:34.658361,"(3.8, 4.9, 4.7827586206896555)","(51.0, 200.0, 175.0)","(2.5, 2.78, 2.725)","(7.5, 10.5, 9.789473684210526)","(4.6, 6.6, 6.296)","(14.0, 21.0, 19.125)","(7.0, 10.5, 9.488888888888889)"
10-01-2023 11:28:35.658894,"(3.8, 4.9, 4.758333333333334)","(51.0, 200.0, 175.0)","(2.5, 2.76, 2.7054545454545456)","(7.5, 10.5, 9.46875)","(4.6, 6.6, 6.216)","(14.0, 20.0, 15.8)","(7.0, 10.5, 9.399999999999999)"
10-01-2023 11:28:36.573711,"(3.8, 4.9, 4.810526315789474)","(51.0, 200.0, 175.0)","(2.5, 2.72, 2.6933333333333334)","(7.5, 10.5, 9.46875)","(4.6, 6.6, 6.216)","(14.0, 20.0, 17.66)","(7.0, 10.0, 9.428571428571429)"
10-01-2023 11:28:37.535981,"(3.8, 5.0, 4.894117647058823)","(51.0, 200.0, 125.0)","(2.5, 2.74, 2.692)","(7.5, 10.5, 9.719999999999999)","(4.6, 6.6, 6.449999999999999)","(14.0, 20.0, 17.66)","(7.0, 10.0, 9.428571428571429)"
10-01-2023 11:28:38.454320,"(3.8, 5.0, 4.925)","(51.0, 200.0, 125.0)","(2.5, 2.74, 2.692)","(7.5, 10.5, 9.803571428571429)","(4.6, 6.6, 6.449999999999999)","(14.0, 20.0, 17.66)","(7.0, 10.0, 9.285714285714286)"
10-01-2023 11:28:39.435235,"(3.8, 5.0, 4.925)","(51.0, 200.0, 125.0)","(2.5, 2.74, 2.7333333333333334)","(7.5, 10.5, 9.803571428571429)","(4.6, 6.6, 6.449999999999999)","(14.0, 20.0, 17.66)","(7.0, 10.0, 9.285714285714286)"
10-01-2023 11:28:40.379374,"(3.8, 5.0, 4.918181818181818)","(51.0, 200.0, 71.42857142857143)","(2.5, 2.74, 2.7385)","(7.5, 10.5, 9.633333333333333)","(4.6, 6.6, 6.449999999999999)","(14.0, 20.0, 17.66)","(7.0, 10.0, 9.44)"
10-01-2023 11:28:41.323018,"(3.9, 5.0, 4.85)","(41.0, 200.0, 65.0)","(2.35, 2.74, 2.732)","(8.0, 10.5, 9.633333333333333)","(4.8, 6.6, 6.449999999999999)","(16.0, 19.5, 18.07142857142857)","(7.5, 9.8, 9.326315789473684)"
10-01-2023 11:28:42.245496,"(3.9, 4.9, 4.8125)","(41.0, 200.0, 65.0)","(2.35, 2.82, 2.8194999999999997)","(8.0, 10.5, 9.633333333333333)","(4.8, 6.6, 6.4173913043478255)","(16.0, 19.0, 18.473684210526315)","(7.5, 9.8, 9.326315789473684)"
10-01-2023 11:28:43.210407,"(3.9, 4.8, 4.766666666666667)","(41.0, 200.0, 65.0)","(2.35, 2.84, 2.8076923076923075)","(8.0, 10.5, 9.633333333333333)","(4.8, 6.6, 6.4173913043478255)","(16.0, 19.0, 17.727272727272727)","(7.5, 9.8, 9.266666666666667)"
10-01-2023 11:28:44.140479,"(3.9, 4.5, 4.493203883495146)","(41.0, 200.0, 65.0)","(2.35, 2.88, 2.868)","(8.0, 10.5, 9.633333333333333)","(4.8, 6.6, 6.425)","(15.0, 19.0, 17.727272727272727)","(7.5, 9.8, 9.266666666666667)"
10-01-2023 11:28:45.052663,"(3.9, 4.5, 4.493301435406699)","(41.0, 200.0, 65.0)","(2.35, 2.88, 2.87)","(8.0, 10.5, 9.583333333333334)","(4.8, 6.6, 6.3999999999999995)","(15.0, 19.0, 18.03448275862069)","(7.5, 9.8, 9.326315789473684)"
10-01-2023 11:28:46.030894,"(3.9, 4.5, 4.489671361502348)","(41.0, 200.0, 65.0)","(2.35, 2.88, 2.87)","(8.0, 10.5, 9.583333333333334)","(4.8, 6.6, 6.42)","(15.0, 19.0, 18.03448275862069)","(7.5, 9.8, 9.16842105263158)"
10-01-2023 11:28:46.925528,"(3.9, 4.5, 4.489671361502348)","(41.0, 200.0, 65.0)","(2.35, 2.88, 2.8755555555555556)","(8.0, 10.5, 9.583333333333334)","(4.8, 6.6, 6.42)","(15.0, 19.0, 18.03448275862069)","(7.5, 9.8, 9.476923076923077)"
10-01-2023 11:28:47.864965,"(3.9, 4.5, 4.489671361502348)","(41.0, 200.0, 65.0)","(2.35, 2.88, 2.8755555555555556)","(8.0, 10.5, 9.714285714285715)","(4.8, 6.6, 6.42)","(15.0, 19.0, 16.772727272727273)","(7.5, 9.8, 9.476923076923077)"
10-01-2023 11:28:48.796516,"(3.9, 4.5, 4.494230769230769)","(41.0, 180.0, 93.33333333333334)","(2.35, 2.88, 2.8755555555555556)","(8.0, 10.5, 9.714285714285715)","(4.8, 6.6, 6.4875)","(15.0, 19.0, 16.958333333333332)","(7.5, 9.8, 9.476923076923077)"
10-01-2023 11:28:49.735075,"(3.9, 4.5, 4.494230769230769)","(41.0, 180.0, 71.66666666666667)","(2.35, 2.88, 2.8755555555555556)","(8.0, 10.5, 9.714285714285715)","(4.8, 6.6, 6.528)","(15.0, 19.0, 17.0)","(7.0, 9.8, 9.376470588235295)"
10-01-2023 11:28:50.662704,"(3.9, 4.3, 4.204444444444444)","(41.0, 180.0, 71.66666666666667)","(2.5, 2.88, 2.8755555555555556)","(7.5, 10.5, 9.741379310344827)","(4.6, 6.6, 6.5249999999999995)","(13.0, 19.0, 17.714285714285715)","(6.5, 9.8, 9.494736842105263)"
10-01-2023 11:28:51.588297,"(3.9, 4.3, 4.204444444444444)","(41.0, 180.0, 71.66666666666667)","(2.5, 2.88, 2.8755555555555556)","(7.5, 10.5, 9.741379310344827)","(4.6, 6.6, 6.5249999999999995)","(13.0, 19.0, 17.8)","(6.5, 10.0, 9.454545454545453)"
10-01-2023 11:28:52.537785,"(3.9, 4.3, 4.204444444444444)","(41.0, 180.0, 71.66666666666667)","(2.5, 2.88, 2.8755555555555556)","(7.5, 10.5, 9.741379310344827)","(4.6, 6.6, 6.5249999999999995)","(13.0, 19.0, 17.8)","(6.5, 10.0, 9.454545454545453)"
10-01-2023 11:28:53.483447,"(3.9, 4.3, 4.204444444444444)","(41.0, 180.0, 71.66666666666667)","(2.35, 2.92, 2.8666666666666667)","(7.5, 10.5, 10.377777777777778)","(4.8, 6.6, 6.4875)","(14.0, 19.0, 17.714285714285715)","(7.0, 10.0, 9.454545454545453)"
10-01-2023 11:28:54.461429,"(3.9, 4.3, 4.243478260869566)","(41.0, 180.0, 71.66666666666667)","(2.35, 2.92, 2.855384615384615)","(7.5, 11.0, 10.533333333333333)","(4.8, 6.6, 6.530769230769231)","(14.0, 19.0, 17.714285714285715)","(7.0, 10.0, 9.454545454545453)"
10-01-2023 11:28:55.387809,"(3.9, 4.3, 4.243478260869566)","(41.0, 180.0, 71.66666666666667)","(2.35, 2.92, 2.848)","(7.5, 11.0, 10.6)","(4.8, 6.6, 6.530769230769231)","(14.0, 19.0, 17.714285714285715)","(7.0, 10.0, 9.454545454545453)"
10-01-2023 11:28:56.335970,"(3.9, 4.3, 4.243478260869566)","(41.0, 180.0, 71.66666666666667)","(2.35, 2.92, 2.897846153846154)","(7.5, 11.5, 10.75)","(4.8, 6.6, 6.530769230769231)","(14.0, 19.0, 17.6)","(7.0, 10.0, 9.454545454545453)"
10-01-2023 11:28:57.274595,"(3.8, 4.6, 4.2365296803652965)","(41.0, 160.0, 61.0)","(2.5, 2.92, 2.8568421052631576)","(7.5, 11.5, 11.125)","(4.6, 6.6, 6.36)","(14.0, 19.0, 17.6)","(7.0, 10.0, 9.384615384615385)"
10-01-2023 11:28:58.218812,"(3.8, 4.5, 4.366666666666666)","(41.0, 150.0, 100.0)","(2.5, 2.9, 2.8909090909090907)","(7.5, 11.5, 11.125)","(4.6, 6.6, 6.428571428571429)","(14.0, 19.0, 17.6)","(7.0, 9.8, 9.36)"
10-01-2023 11:28:59.114718,"(3.8, 4.5, 4.35)","(41.0, 150.0, 120.0)","(2.35, 2.9, 2.8906976744186044)","(7.5, 11.5, 10.75)","(4.8, 6.6, 6.49090909090909)","(14.0, 19.0, 18.20967741935484)","(7.0, 9.8, 9.36)"
10-01-2023 11:29:00.015426,"(3.8, 4.5, 4.35)","(41.0, 150.0, 137.14285714285714)","(2.35, 2.92, 2.8941379310344826)","(7.5, 11.5, 10.45)","(4.8, 6.6, 6.49090909090909)","(14.0, 19.0, 18.363636363636363)","(7.0, 9.8, 9.36)"
10-01-2023 11:29:00.970067,"(3.8, 4.5, 4.35)","(41.0, 150.0, 137.14285714285714)","(2.35, 2.92, 2.8410526315789473)","(7.5, 11.5, 9.8125)","(4.8, 6.6, 6.675862068965517)","(14.0, 19.0, 17.55263157894737)","(7.0, 9.8, 9.422222222222222)"
10-01-2023 11:29:01.889908,"(3.8, 4.5, 4.369090909090909)","(41.0, 150.0, 141.0)","(2.35, 2.88, 2.872)","(7.5, 10.5, 10.133333333333333)","(4.8, 6.8, 6.752)","(14.0, 19.0, 16.708333333333332)","(7.0, 9.6, 9.422222222222222)"
10-01-2023 11:29:02.857653,"(3.8, 4.5, 4.366666666666666)","(41.0, 150.0, 141.0)","(2.35, 2.9, 2.885)","(8.0, 10.5, 9.823076923076924)","(4.8, 6.8, 6.7555555555555555)","(15.0, 19.0, 16.857142857142858)","(7.0, 9.6, 9.407142857142857)"
