,Daisys Fernando,Dana Bull,Stilton Freckle,Blazing Tokyo,Skedaddle Shelly,King Messy
09-01-2023 17:52:05.248968,"(6.0, 10.5, 10.325)","(31.0, 70.0, 62.5)","(6.5, 10.5, 10.421052631578947)","(1.8, 2.04, 2.050588235294118)","(21.0, 34.0, 30.25)","(3.2, 3.9, 3.8142857142857145)"
09-01-2023 17:52:06.260331,"(6.0, 11.0, 10.076923076923077)","(31.0, 70.0, 62.5)","(6.5, 10.5, 10.44)","(1.8, 2.06, 2.0394285714285716)","(21.0, 34.0, 30.25)","(3.2, 3.85, 3.791176470588235)"
09-01-2023 17:52:07.272401,"(6.0, 11.0, 10.200000000000001)","(31.0, 70.0, 62.5)","(6.5, 10.5, 10.366666666666667)","(1.8, 2.06, 2.0394285714285716)","(21.0, 34.0, 30.25)","(3.2, 3.85, 3.7973684210526315)"
09-01-2023 17:52:08.281649,"(6.0, 11.0, 10.076923076923077)","(31.0, 70.0, 62.5)","(6.5, 10.5, 10.25)","(1.8, 2.06, 2.0375)","(21.0, 34.0, 30.25)","(3.2, 3.85, 3.753030303030303)"
09-01-2023 17:52:09.262468,"(6.0, 11.0, 10.025)","(31.0, 70.0, 62.5)","(6.5, 11.0, 10.435897435897436)","(1.8, 2.06, 2.042439024390244)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.85, 3.76875)"
09-01-2023 17:52:10.297938,"(6.0, 11.0, 10.025)","(31.0, 70.0, 62.5)","(6.5, 11.0, 10.463414634146341)","(1.8, 2.06, 2.0470588235294116)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.8, 3.7285714285714286)"
09-01-2023 17:52:11.379007,"(6.0, 11.0, 10.1875)","(31.0, 70.0, 62.5)","(6.5, 11.0, 10.463414634146341)","(1.8, 2.06, 2.044864864864865)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.8, 3.7222222222222223)"
09-01-2023 17:52:12.415074,"(6.5, 11.0, 10.1875)","(31.0, 70.0, 61.92307692307692)","(7.0, 11.0, 10.463414634146341)","(1.75, 2.06, 2.049)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.8, 3.694444444444444)"
09-01-2023 17:52:13.478019,"(6.5, 11.0, 10.23076923076923)","(31.0, 70.0, 58.15384615384615)","(7.0, 11.0, 10.463414634146341)","(1.75, 2.06, 2.049)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.75, 3.6852941176470586)"
09-01-2023 17:52:14.420362,"(6.5, 11.0, 10.375)","(31.0, 70.0, 52.22222222222222)","(7.0, 11.0, 10.463414634146341)","(1.75, 2.06, 2.053714285714286)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.8, 3.6342857142857143)"
09-01-2023 17:52:15.456315,"(6.5, 11.0, 10.23076923076923)","(31.0, 65.0, 53.75)","(7.0, 11.0, 10.463414634146341)","(1.75, 2.06, 2.0525925925925925)","(21.0, 34.0, 30.666666666666668)","(3.2, 3.65, 3.672222222222222)"
09-01-2023 17:52:16.433184,"(6.5, 11.0, 10.23076923076923)","(31.0, 65.0, 53.0)","(7.0, 11.0, 10.435897435897436)","(1.75, 2.06, 2.0573684210526317)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.75, 3.698684210526316)"
09-01-2023 17:52:17.461882,"(6.5, 11.0, 10.23076923076923)","(31.0, 70.0, 53.333333333333336)","(7.0, 11.0, 10.435897435897436)","(1.75, 2.06, 2.056774193548387)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.75, 3.698684210526316)"
09-01-2023 17:52:18.434305,"(6.5, 11.0, 10.23076923076923)","(31.0, 70.0, 53.333333333333336)","(7.0, 11.0, 10.755555555555556)","(1.75, 2.06, 2.056774193548387)","(21.0, 34.0, 30.470588235294116)","(3.2, 3.75, 3.698684210526316)"
09-01-2023 17:52:19.765637,"(6.5, 11.0, 10.375)","(31.0, 65.0, 56.94736842105263)","(7.0, 11.0, 11.394736842105264)","(1.75, 2.06, 1.9960655737704918)","(21.0, 34.0, 29.5)","(3.2, 3.75, 3.746551724137931)"
09-01-2023 17:52:20.853735,"(6.5, 11.0, 10.375)","(31.0, 65.0, 56.94736842105263)","(7.0, 12.0, 11.535714285714286)","(1.75, 2.0, 1.9948936170212765)","(21.0, 32.0, 28.25)","(3.2, 3.85, 3.816666666666667)"
09-01-2023 17:52:21.906391,"(6.5, 11.0, 10.375)","(31.0, 65.0, 59.33333333333333)","(7.0, 12.0, 11.555555555555555)","(1.75, 2.0, 1.9948936170212765)","(21.0, 32.0, 28.25)","(3.2, 3.85, 3.8026315789473686)"
09-01-2023 17:52:22.933800,"(6.5, 11.0, 10.375)","(31.0, 65.0, 59.6875)","(7.0, 12.0, 11.666666666666666)","(1.75, 2.0, 1.9948936170212765)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.85, 3.8214285714285716)"
09-01-2023 17:52:23.947737,"(6.5, 11.0, 10.5)","(31.0, 65.0, 59.6875)","(7.0, 12.0, 11.73076923076923)","(1.75, 2.0, 1.9548148148148148)","(21.0, 32.0, 28.25)","(3.2, 3.85, 3.84375)"
09-01-2023 17:52:24.955725,"(6.5, 11.0, 10.375)","(31.0, 65.0, 59.6875)","(7.0, 12.0, 11.840909090909092)","(1.75, 1.96, 1.95040625)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.830357142857143)"
09-01-2023 17:52:25.968589,"(6.5, 11.0, 10.375)","(31.0, 65.0, 57.35)","(7.0, 12.0, 11.916666666666666)","(1.75, 1.97, 1.956)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.86)"
09-01-2023 17:52:27.017828,"(6.5, 11.0, 10.31578947368421)","(31.0, 65.0, 57.35)","(7.0, 12.0, 11.854166666666666)","(1.75, 1.96, 1.954)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.86)"
09-01-2023 17:52:28.089962,"(6.5, 11.5, 10.75)","(31.0, 65.0, 57.35)","(7.0, 12.0, 11.925)","(1.75, 1.96, 1.956)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.86)"
09-01-2023 17:52:29.137844,"(6.5, 11.5, 10.590909090909092)","(31.0, 65.0, 57.35)","(7.0, 12.0, 11.925)","(1.75, 1.96, 1.956)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.859375)"
09-01-2023 17:52:30.141982,"(6.5, 11.5, 10.590909090909092)","(31.0, 65.0, 57.35)","(7.0, 12.0, 11.854166666666666)","(1.75, 1.96, 1.9510526315789474)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.840909090909091)"
09-01-2023 17:52:31.138856,"(6.5, 12.0, 10.909090909090908)","(31.0, 65.0, 57.35)","(7.5, 12.0, 11.854166666666666)","(1.75, 1.96, 1.9510526315789474)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.8125)"
09-01-2023 17:52:32.095856,"(6.5, 12.0, 11.076923076923077)","(31.0, 65.0, 59.6875)","(7.5, 12.0, 11.925)","(1.75, 1.96, 1.9513333333333334)","(21.0, 32.0, 28.25)","(3.2, 3.85, 3.84)"
09-01-2023 17:52:33.038589,"(6.5, 12.0, 11.266666666666667)","(31.0, 65.0, 59.6875)","(7.5, 12.0, 11.941176470588236)","(1.75, 1.92, 1.912222222222222)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.859090909090909)"
09-01-2023 17:52:33.984807,"(6.5, 12.0, 11.266666666666667)","(31.0, 65.0, 59.6875)","(7.5, 12.5, 12.153846153846153)","(1.75, 1.91, 1.9081818181818182)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.845833333333333)"
09-01-2023 17:52:34.918423,"(6.5, 12.0, 11.375)","(31.0, 65.0, 59.6875)","(7.5, 12.5, 12.153846153846153)","(1.75, 1.91, 1.9078571428571427)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.8277777777777775)"
09-01-2023 17:52:35.898431,"(6.5, 12.0, 11.375)","(31.0, 65.0, 59.6875)","(7.5, 12.5, 12.2)","(1.75, 1.93, 1.9106575342465753)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.8235294117647056)"
09-01-2023 17:52:36.998712,"(7.0, 12.0, 11.5)","(31.0, 65.0, 58.46153846153846)","(7.5, 12.5, 12.208333333333334)","(1.75, 1.93, 1.9106575342465753)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.8388888888888886)"
09-01-2023 17:52:38.073635,"(7.0, 12.0, 11.6)","(31.0, 65.0, 59.6875)","(7.5, 12.5, 12.5)","(1.75, 1.93, 1.9059523809523808)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.848)"
09-01-2023 17:52:39.174608,"(7.0, 12.0, 11.454545454545455)","(31.0, 65.0, 59.6875)","(7.5, 13.0, 12.5625)","(1.75, 1.91, 1.9078125)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.915909090909091)"
09-01-2023 17:52:40.347931,"(7.0, 12.0, 11.647058823529411)","(31.0, 65.0, 59.6875)","(7.5, 13.0, 12.681818181818182)","(1.75, 1.92, 1.90625)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.95, 3.915671641791045)"
09-01-2023 17:52:41.533944,"(7.0, 12.0, 11.3125)","(31.0, 65.0, 58.46153846153846)","(7.5, 13.0, 12.681818181818182)","(1.75, 1.92, 1.90625)","(21.0, 32.0, 28.25)","(3.2, 3.95, 3.916906474820144)"
09-01-2023 17:52:42.783354,"(7.0, 12.0, 11.3125)","(31.0, 65.0, 58.46153846153846)","(7.5, 13.0, 12.681818181818182)","(1.75, 1.92, 1.9108695652173913)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.95, 3.916906474820144)"
09-01-2023 17:52:43.836696,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.0, 12.785714285714286)","(1.75, 1.92, 1.9112)","(21.0, 32.0, 28.25)","(3.2, 3.95, 3.916906474820144)"
09-01-2023 17:52:44.735444,"(7.0, 12.0, 11.3125)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.0, 12.863636363636363)","(1.75, 1.92, 1.9112)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.95, 3.869047619047619)"
09-01-2023 17:52:45.646268,"(7.0, 12.0, 11.153846153846153)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.0, 12.8)","(1.75, 1.92, 1.9159090909090908)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.869047619047619)"
09-01-2023 17:52:46.622225,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.0, 12.794117647058824)","(1.75, 1.92, 1.9086363636363635)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:52:47.589653,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.0, 12.794117647058824)","(1.75, 1.92, 1.9086363636363635)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:52:48.594137,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.0, 13.285714285714286)","(1.75, 1.92, 1.9086363636363635)","(21.0, 32.0, 28.25)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:52:49.657197,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 57.27272727272727)","(8.0, 13.5, 13.285714285714286)","(1.7, 1.92, 1.9086363636363635)","(21.0, 32.0, 27.555555555555557)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:52:50.678653,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 13.39655172413793)","(1.7, 1.92, 1.8966666666666665)","(21.0, 32.0, 32.76923076923077)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:52:51.784368,"(7.0, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 13.4)","(1.7, 1.91, 1.886551724137931)","(21.0, 34.0, 28.5)","(3.2, 3.9, 3.846153846153846)"
09-01-2023 17:52:52.829541,"(7.5, 12.0, 11.352941176470589)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 13.4)","(1.7, 1.9, 1.8892)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.846153846153846)"
09-01-2023 17:52:53.881818,"(7.5, 12.0, 11.476190476190476)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 13.4)","(1.7, 1.9, 1.8884615384615384)","(21.0, 32.0, 30.09090909090909)","(3.2, 3.9, 3.8499999999999996)"
09-01-2023 17:52:55.017300,"(7.5, 12.0, 11.476190476190476)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 13.39655172413793)","(1.7, 1.9, 1.8928571428571428)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.846153846153846)"
09-01-2023 17:52:56.011308,"(7.5, 12.0, 11.476190476190476)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 13.39655172413793)","(1.7, 1.9, 1.8892)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.846153846153846)"
09-01-2023 17:52:57.208769,"(7.5, 12.0, 11.476190476190476)","(31.0, 65.0, 58.46153846153846)","(8.0, 13.5, 14.2)","(1.7, 1.9, 1.9076470588235293)","(21.0, 32.0, 30.09090909090909)","(3.2, 3.9, 3.846153846153846)"
09-01-2023 17:52:58.239394,"(7.5, 12.0, 11.476190476190476)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.5, 13.78048780487805)","(1.7, 1.91, 1.8928571428571428)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:52:59.230099,"(7.5, 12.0, 11.625)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.0, 13.78048780487805)","(1.7, 1.9, 1.8892)","(21.0, 32.0, 30.09090909090909)","(3.2, 3.9, 3.8363636363636364)"
09-01-2023 17:53:00.247877,"(7.5, 12.0, 11.625)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.0, 13.78048780487805)","(1.7, 1.9, 1.894)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.8210526315789473)"
09-01-2023 17:53:01.290168,"(7.5, 12.0, 11.666666666666666)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.0, 13.75)","(1.7, 1.9, 1.89)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.822641509433962)"
09-01-2023 17:53:02.275300,"(7.5, 12.0, 11.555555555555555)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.0, 13.75)","(1.7, 1.9, 1.89)","(21.0, 32.0, 30.09090909090909)","(3.2, 3.9, 3.822641509433962)"
09-01-2023 17:53:03.247616,"(7.5, 12.0, 11.555555555555555)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.0, 13.804347826086957)","(1.7, 1.9, 1.8952631578947368)","(21.0, 32.0, 28.5)","(3.2, 3.9, 3.808333333333333)"
09-01-2023 17:53:04.197281,"(7.5, 12.0, 11.555555555555555)","(31.0, 65.0, 58.46153846153846)","(8.0, 14.0, 13.804347826086957)","(1.7, 1.9, 1.8952631578947368)","(21.0, 32.0, 30.09090909090909)","(3.2, 3.85, 3.7981481481481483)"
09-01-2023 17:53:05.178071,"(7.5, 12.0, 11.555555555555555)","(31.0, 65.0, 58.25)","(8.0, 14.0, 13.840909090909092)","(1.7, 1.9, 1.8908695652173912)","(21.0, 32.0, 28.5)","(3.2, 3.85, 3.7981481481481483)"
09-01-2023 17:53:06.138506,"(7.5, 12.0, 11.666666666666666)","(31.0, 65.0, 59.130434782608695)","(8.0, 14.0, 13.75)","(1.7, 1.9, 1.8903225806451613)","(21.0, 32.0, 30.545454545454547)","(3.2, 3.85, 3.790625)"
09-01-2023 17:53:07.171193,"(7.5, 12.0, 11.48)","(31.0, 65.0, 58.57142857142857)","(8.0, 13.5, 13.45)","(1.7, 1.9, 1.9035616438356164)","(21.0, 32.0, 29.75)","(3.2, 3.85, 3.7708333333333335)"
09-01-2023 17:53:08.181680,"(7.5, 12.0, 11.59375)","(31.0, 65.0, 55.357142857142854)","(8.5, 13.5, 13.46)","(1.7, 1.92, 1.9134246575342464)","(21.0, 32.0, 29.23076923076923)","(3.2, 3.85, 3.74)"
09-01-2023 17:53:09.212169,"(7.5, 12.0, 11.542857142857143)","(31.0, 65.0, 57.89473684210526)","(8.5, 13.5, 13.710526315789474)","(1.7, 1.92, 1.9157142857142857)","(21.0, 32.0, 30.545454545454547)","(3.2, 3.85, 3.6875)"
09-01-2023 17:53:10.198315,"(7.5, 12.0, 11.542857142857143)","(31.0, 65.0, 55.357142857142854)","(8.5, 14.0, 13.710526315789474)","(1.7, 1.92, 1.9157142857142857)","(21.0, 32.0, 30.545454545454547)","(3.2, 3.75, 3.6847826086956523)"
09-01-2023 17:53:11.223666,"(7.5, 12.0, 11.704545454545455)","(31.0, 65.0, 54.61538461538461)","(8.5, 14.0, 13.642857142857142)","(1.7, 1.92, 1.9030769230769229)","(21.0, 32.0, 30.0)","(3.2, 3.75, 3.6847826086956523)"
09-01-2023 17:53:12.127891,"(7.5, 12.0, 11.852941176470589)","(31.0, 65.0, 57.5)","(8.0, 14.0, 13.558823529411764)","(1.7, 1.91, 1.9030769230769229)","(21.0, 32.0, 30.0)","(3.2, 3.75, 3.6847826086956523)"
09-01-2023 17:53:13.069634,"(7.5, 12.5, 12.0)","(31.0, 65.0, 54.61538461538461)","(8.0, 12.5, 12.375)","(1.7, 1.93, 1.9111940298507462)","(21.0, 32.0, 30.545454545454547)","(3.2, 3.75, 3.7342105263157896)"
09-01-2023 17:53:14.023579,"(7.5, 12.5, 12.333333333333334)","(31.0, 65.0, 57.89473684210526)","(8.0, 12.5, 12.384615384615385)","(1.7, 1.92, 1.917142857142857)","(21.0, 32.0, 29.23076923076923)","(3.2, 3.85, 3.79)"
09-01-2023 17:53:13.115713,"(7.5, 13.0, 12.583333333333334)","(31.0, 65.0, 55.357142857142854)","(8.5, 12.0, 11.933333333333334)","(1.65, 1.92, 1.9170967741935483)","(20.0, 32.0, 29.23076923076923)","(3.1, 3.85, 3.8125)"
09-01-2023 17:53:14.036362,"(7.5, 13.0, 12.91304347826087)","(31.0, 65.0, 57.89473684210526)","(8.5, 12.0, 11.75)","(1.65, 1.92, 1.9170967741935483)","(20.0, 32.0, 29.23076923076923)","(3.1, 3.85, 3.8125)"
09-01-2023 17:53:14.980138,"(7.5, 13.0, 12.67741935483871)","(31.0, 65.0, 55.357142857142854)","(8.5, 12.0, 11.75)","(1.65, 1.93, 1.9161904761904762)","(20.0, 32.0, 30.545454545454547)","(3.1, 3.85, 3.8125)"
09-01-2023 17:53:15.919014,"(7.5, 13.0, 12.777777777777779)","(31.0, 65.0, 64.0625)","(8.5, 13.0, 12.0)","(1.65, 1.94, 1.9341666666666666)","(20.0, 32.0, 29.75)","(3.1, 3.85, 3.686363636363636)"
09-01-2023 17:53:16.795288,"(7.5, 13.0, 12.617647058823529)","(31.0, 65.0, 64.0625)","(8.5, 13.0, 12.454545454545455)","(1.65, 1.94, 1.9341666666666666)","(20.0, 32.0, 30.545454545454547)","(3.1, 3.8, 3.716279069767442)"
09-01-2023 17:53:17.724005,"(7.5, 13.0, 12.807692307692308)","(31.0, 65.0, 64.0625)","(8.5, 13.0, 12.083333333333334)","(1.65, 1.94, 1.934468085106383)","(20.0, 32.0, 29.11111111111111)","(3.1, 3.8, 3.665)"
09-01-2023 17:53:18.598254,"(7.5, 12.5, 12.026315789473685)","(31.0, 70.0, 64.44444444444444)","(8.5, 14.0, 12.5)","(1.65, 1.97, 1.96)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.8, 3.675)"
09-01-2023 17:53:19.527226,"(7.5, 12.0, 11.854166666666666)","(31.0, 70.0, 64.44444444444444)","(8.5, 14.0, 12.736842105263158)","(1.65, 1.97, 1.9633333333333334)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.75, 3.675)"
09-01-2023 17:53:20.431440,"(7.5, 12.5, 12.0)","(31.0, 70.0, 64.44444444444444)","(8.5, 14.0, 12.8)","(1.65, 1.97, 1.9632258064516128)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.7, 3.638888888888889)"
09-01-2023 17:53:21.402204,"(7.5, 12.5, 12.041666666666666)","(31.0, 70.0, 64.44444444444444)","(8.5, 12.5, 12.153846153846153)","(1.65, 1.97, 1.9606410256410256)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.7, 3.625)"
09-01-2023 17:53:22.371158,"(7.5, 12.5, 12.041666666666666)","(31.0, 70.0, 64.44444444444444)","(8.5, 14.0, 12.909090909090908)","(1.65, 1.97, 1.9592537313432836)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.65, 3.6375)"
09-01-2023 17:53:23.307731,"(7.5, 12.5, 12.041666666666666)","(31.0, 70.0, 64.44444444444444)","(8.5, 13.5, 12.857142857142858)","(1.65, 1.97, 1.9592537313432836)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.7, 3.66)"
09-01-2023 17:53:24.247220,"(7.5, 12.5, 12.041666666666666)","(31.0, 70.0, 64.44444444444444)","(8.5, 13.5, 12.90625)","(1.65, 1.97, 1.9592537313432836)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.7, 3.6350000000000002)"
09-01-2023 17:53:25.287610,"(8.0, 12.5, 12.041666666666666)","(31.0, 65.0, 63.125)","(8.5, 13.0, 12.680851063829786)","(1.65, 1.97, 1.9414285714285713)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.7, 3.6350000000000002)"
09-01-2023 17:53:26.235686,"(8.0, 12.5, 12.041666666666666)","(31.0, 65.0, 63.75)","(8.5, 13.0, 12.680851063829786)","(1.65, 1.95, 1.9415151515151514)","(20.0, 32.0, 28.285714285714285)","(3.1, 3.7, 3.6170731707317074)"
09-01-2023 17:53:27.212937,"(8.0, 12.5, 12.041666666666666)","(31.0, 65.0, 63.75)","(8.5, 13.0, 12.716981132075471)","(1.65, 1.95, 1.9375)","(20.0, 32.0, 30.714285714285715)","(3.1, 3.7, 3.615909090909091)"
09-01-2023 17:53:28.124817,"(8.0, 12.5, 12.041666666666666)","(31.0, 65.0, 63.75)","(8.5, 13.0, 12.716981132075471)","(1.65, 1.95, 1.9375)","(20.0, 32.0, 30.333333333333332)","(3.1, 3.7, 3.6125)"
09-01-2023 17:53:29.067900,"(8.0, 12.5, 12.041666666666666)","(31.0, 65.0, 63.75)","(8.5, 13.0, 12.716981132075471)","(1.65, 1.99, 1.9893427230046947)","(20.0, 32.0, 30.333333333333332)","(3.1, 3.65, 3.6052631578947367)"
09-01-2023 17:53:29.980037,"(8.0, 12.5, 12.041666666666666)","(31.0, 65.0, 63.75)","(8.5, 12.5, 12.46875)","(1.65, 2.0, 1.9849999999999999)","(20.0, 32.0, 29.428571428571427)","(3.1, 3.65, 3.6052631578947367)"
09-01-2023 17:53:30.927132,"(8.0, 12.5, 11.958333333333334)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.827586206896552)","(1.65, 2.0, 1.9960714285714285)","(20.0, 32.0, 30.363636363636363)","(3.1, 3.65, 3.589285714285714)"
09-01-2023 17:53:31.850944,"(8.0, 12.5, 11.907407407407407)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.704545454545455)","(1.65, 2.0, 1.9925757575757577)","(20.0, 32.0, 28.8)","(3.1, 3.65, 3.6214285714285714)"
09-01-2023 17:53:32.788852,"(8.0, 12.5, 11.928571428571429)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.717391304347826)","(1.65, 2.0, 1.9855882352941177)","(20.0, 30.0, 27.0)","(3.1, 3.7, 3.6214285714285714)"
09-01-2023 17:53:33.747597,"(8.0, 12.5, 11.928571428571429)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.717391304347826)","(1.65, 2.0, 1.98)","(20.0, 30.0, 26.444444444444443)","(3.1, 3.7, 3.6214285714285714)"
09-01-2023 17:53:34.643662,"(8.0, 12.5, 12.205882352941176)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.717391304347826)","(1.65, 1.98, 1.9795714285714285)","(20.0, 30.0, 26.444444444444443)","(3.1, 3.7, 3.6214285714285714)"
09-01-2023 17:53:35.563864,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.717391304347826)","(1.65, 2.0, 1.9852)","(20.0, 30.0, 26.444444444444443)","(3.1, 3.7, 3.6214285714285714)"
09-01-2023 17:53:36.510218,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.421052631578945)","(8.5, 13.0, 12.717391304347826)","(1.65, 2.0, 1.9950224215246637)","(20.0, 30.0, 27.77777777777778)","(3.1, 3.7, 3.6375)"
09-01-2023 17:53:37.435409,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.333333333333336)","(8.5, 13.0, 12.74)","(1.65, 2.0, 1.9950224215246637)","(20.0, 30.0, 27.77777777777778)","(3.1, 3.65, 3.6204545454545456)"
09-01-2023 17:53:38.416109,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.333333333333336)","(8.5, 13.0, 12.717391304347826)","(1.65, 1.99, 1.9963157894736843)","(20.0, 30.0, 27.142857142857142)","(3.1, 3.65, 3.606666666666667)"
09-01-2023 17:53:39.379314,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.333333333333336)","(8.5, 13.0, 12.717391304347826)","(1.65, 2.0, 1.9954545454545454)","(20.0, 30.0, 27.142857142857142)","(3.1, 3.65, 3.606666666666667)"
09-01-2023 17:53:40.342204,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.333333333333336)","(8.5, 13.0, 12.704545454545455)","(1.65, 2.0, 1.9849999999999999)","(20.0, 30.0, 26.923076923076923)","(3.1, 3.65, 3.606666666666667)"
09-01-2023 17:53:41.339002,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.333333333333336)","(8.5, 13.0, 12.704545454545455)","(1.65, 1.99, 1.9869565217391305)","(20.0, 30.0, 26.363636363636363)","(3.1, 3.65, 3.606666666666667)"
09-01-2023 17:53:42.292826,"(8.0, 12.5, 12.423076923076923)","(31.0, 65.0, 63.333333333333336)","(8.5, 13.0, 12.704545454545455)","(1.65, 2.02, 1.9869565217391305)","(20.0, 30.0, 26.785714285714285)","(3.1, 3.65, 3.606666666666667)"
09-01-2023 17:53:43.280819,"(8.5, 12.5, 12.416666666666666)","(31.0, 65.0, 63.333333333333336)","(9.0, 12.5, 12.392857142857142)","(1.7, 2.02, 1.9992307692307691)","(19.0, 30.0, 26.25)","(3.1, 3.65, 3.6090909090909093)"
09-01-2023 17:53:44.289951,"(8.5, 12.5, 12.416666666666666)","(31.0, 65.0, 63.333333333333336)","(9.0, 12.5, 12.407407407407407)","(1.7, 2.02, 1.9992307692307691)","(19.0, 30.0, 26.25)","(3.1, 3.65, 3.6090909090909093)"
09-01-2023 17:53:45.288413,"(8.5, 12.5, 12.416666666666666)","(31.0, 65.0, 63.333333333333336)","(9.0, 13.0, 12.5)","(1.7, 2.02, 2.0002857142857144)","(19.0, 30.0, 26.923076923076923)","(3.1, 3.65, 3.626470588235294)"
09-01-2023 17:53:46.344052,"(8.5, 12.5, 12.416666666666666)","(31.0, 65.0, 63.333333333333336)","(9.0, 13.0, 12.555555555555555)","(1.7, 2.02, 2.005)","(19.0, 30.0, 26.363636363636363)","(3.1, 3.65, 3.525531914893617)"
09-01-2023 17:53:47.345234,"(8.5, 12.5, 12.38888888888889)","(31.0, 65.0, 63.333333333333336)","(9.0, 13.0, 12.393939393939394)","(1.7, 2.02, 1.9907692307692308)","(19.0, 30.0, 26.923076923076923)","(3.1, 3.6, 3.525)"
