,Chilli Cherry,Levis Beach,Jet Keen,Murrurundi Boy,Nitro Jax,Irinka Isla,Two Suns
08-12-2022 15:07:09.871269,"(5.0, 6.2, 5.864)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.55, 1.5497560975609757)","(14.0, 21.0, 20.125)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 67.77777777777777)","(15.0, 26.0, 25.727272727272727)"
08-12-2022 15:07:10.962647,"(5.0, 6.2, 5.864)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5497560975609757)","(14.0, 21.0, 20.125)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 67.77777777777777)","(15.0, 26.0, 25.608695652173914)"
08-12-2022 15:07:12.062152,"(5.0, 6.2, 5.910344827586207)","(21.0, 40.0, 38.62068965517241)","(1.3, 1.56, 1.5545)","(14.0, 21.0, 19.727272727272727)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 67.77777777777777)","(15.0, 26.0, 25.608695652173914)"
08-12-2022 15:07:12.995097,"(5.0, 6.2, 5.910344827586207)","(21.0, 40.0, 38.62068965517241)","(1.3, 1.56, 1.5545)","(14.0, 21.0, 19.727272727272727)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 67.77777777777777)","(15.0, 26.0, 25.608695652173914)"
08-12-2022 15:07:14.024894,"(5.0, 6.0, 5.92)","(21.0, 40.0, 38.62068965517241)","(1.3, 1.56, 1.5543589743589743)","(14.0, 21.0, 19.727272727272727)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 67.77777777777777)","(15.0, 26.0, 25.608695652173914)"
08-12-2022 15:07:14.983628,"(5.0, 6.0, 5.907692307692308)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5545)","(14.0, 21.0, 19.727272727272727)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 26.0, 25.608695652173914)"
08-12-2022 15:07:16.062493,"(5.0, 6.0, 5.929411764705883)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5545)","(14.0, 21.0, 20.058823529411764)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 26.0, 25.608695652173914)"
08-12-2022 15:07:17.077505,"(5.0, 6.0, 5.85)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5545)","(14.0, 21.0, 20.272727272727273)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 26.0, 25.727272727272727)"
08-12-2022 15:07:18.043198,"(5.0, 6.0, 5.907692307692308)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5545)","(14.0, 21.0, 20.272727272727273)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 26.0, 26.80952380952381)"
08-12-2022 15:07:19.122296,"(5.0, 5.9, 5.845454545454546)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5545)","(14.0, 20.0, 19.833333333333332)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 27.0, 26.0)"
08-12-2022 15:07:20.137946,"(5.0, 5.9, 5.75)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5545)","(14.0, 20.0, 19.833333333333332)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 27.0, 26.88888888888889)"
08-12-2022 15:07:21.109371,"(5.0, 5.9, 5.75)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5521428571428573)","(14.0, 20.0, 19.8125)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 28.0, 26.88888888888889)"
08-12-2022 15:07:22.026887,"(5.0, 5.9, 5.75)","(21.0, 40.0, 38.303030303030305)","(1.3, 1.56, 1.5521428571428573)","(14.0, 20.0, 19.8125)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.78125)","(15.0, 28.0, 27.142857142857142)"
08-12-2022 15:07:22.980878,"(5.0, 5.9, 5.75)","(21.0, 40.0, 38.486486486486484)","(1.3, 1.56, 1.5523076923076924)","(14.0, 19.5, 18.558823529411764)","(13.0, 23.0, 22.5)","(31.0, 70.0, 65.78125)","(15.0, 28.0, 27.142857142857142)"
08-12-2022 15:07:24.039119,"(5.0, 5.9, 5.633333333333333)","(21.0, 40.0, 38.25)","(1.3, 1.57, 1.5553333333333335)","(14.0, 19.0, 18.857142857142858)","(13.0, 23.0, 22.419354838709676)","(31.0, 70.0, 65.0)","(15.0, 28.0, 26.363636363636363)"
08-12-2022 15:07:25.159023,"(4.8, 5.9, 5.728571428571429)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.56, 1.5465)","(14.0, 19.0, 18.6)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 26.09090909090909)"
08-12-2022 15:07:26.181506,"(4.8, 5.9, 5.78)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.56, 1.5516666666666667)","(14.0, 18.5, 18.25)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 26.09090909090909)"
08-12-2022 15:07:27.102737,"(4.8, 5.9, 5.78)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.56, 1.5575)","(14.0, 18.5, 17.666666666666668)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 27.5)"
08-12-2022 15:07:28.126523,"(4.8, 5.9, 5.66)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.57, 1.5563157894736843)","(14.0, 18.0, 17.884615384615383)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 27.727272727272727)"
08-12-2022 15:07:29.125873,"(4.8, 5.9, 5.78)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.57, 1.5563157894736843)","(14.0, 18.0, 17.625)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 27.5)"
08-12-2022 15:07:30.394916,"(4.8, 5.9, 5.633333333333333)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.57, 1.5563157894736843)","(14.0, 18.0, 17.625)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 27.5)"
08-12-2022 15:07:31.449019,"(4.8, 5.9, 5.633333333333333)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.57, 1.55375)","(14.0, 18.0, 17.625)","(14.0, 23.0, 22.5)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 27.5)"
08-12-2022 15:07:32.416689,"(4.8, 5.9, 5.728571428571429)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.57, 1.55375)","(14.0, 18.0, 17.625)","(14.0, 23.0, 22.0188679245283)","(31.0, 70.0, 67.77777777777777)","(16.0, 28.0, 26.875)"
08-12-2022 15:07:33.494369,"(4.8, 5.9, 5.672)","(21.0, 40.0, 38.486486486486484)","(1.35, 1.57, 1.5321428571428573)","(14.0, 18.5, 17.75)","(14.0, 23.0, 22.133333333333333)","(31.0, 70.0, 63.214285714285715)","(16.0, 28.0, 26.363636363636363)"
08-12-2022 15:07:34.592353,"(4.8, 6.0, 5.766666666666667)","(21.0, 40.0, 38.470588235294116)","(1.35, 1.54, 1.542)","(14.0, 18.5, 17.625)","(14.0, 23.0, 21.893617021276597)","(31.0, 70.0, 62.875)","(16.0, 28.0, 28.0)"
08-12-2022 15:07:35.739799,"(4.8, 6.0, 5.857142857142858)","(21.0, 40.0, 38.61538461538461)","(1.35, 1.55, 1.538)","(14.0, 19.5, 18.07894736842105)","(14.0, 23.0, 21.893617021276597)","(31.0, 70.0, 63.529411764705884)","(16.0, 30.0, 28.666666666666668)"
08-12-2022 15:07:36.825674,"(4.8, 6.0, 5.904761904761905)","(21.0, 40.0, 38.94117647058823)","(1.35, 1.53, 1.52)","(14.0, 19.5, 18.333333333333332)","(14.0, 23.0, 21.893617021276597)","(31.0, 70.0, 63.529411764705884)","(16.0, 29.0, 29.647058823529413)"
08-12-2022 15:07:37.825342,"(4.8, 6.2, 5.84)","(21.0, 40.0, 38.5)","(1.35, 1.52, 1.5154545454545454)","(14.0, 19.0, 18.333333333333332)","(14.0, 23.0, 21.5)","(31.0, 70.0, 65.31914893617021)","(16.0, 32.0, 28.333333333333332)"
08-12-2022 15:07:38.763018,"(4.8, 6.2, 5.9625)","(21.0, 40.0, 38.5)","(1.35, 1.52, 1.5110526315789474)","(14.0, 19.0, 18.333333333333332)","(14.0, 22.0, 21.5)","(31.0, 70.0, 65.31914893617021)","(16.0, 32.0, 29.25)"
08-12-2022 15:07:39.769097,"(4.8, 6.2, 6.0218750000000005)","(21.0, 40.0, 38.94117647058823)","(1.35, 1.51, 1.5083333333333333)","(14.0, 19.5, 18.25)","(14.0, 22.0, 21.703703703703702)","(31.0, 70.0, 65.11111111111111)","(16.0, 32.0, 28.333333333333332)"
08-12-2022 15:07:40.828368,"(4.8, 6.2, 6.027272727272727)","(21.0, 42.0, 40.0)","(1.35, 1.51, 1.5027586206896553)","(14.0, 19.0, 18.25)","(14.0, 22.0, 22.037037037037038)","(31.0, 70.0, 65.11111111111111)","(16.0, 32.0, 28.0)"
08-12-2022 15:07:41.829667,"(4.8, 6.2, 6.039285714285715)","(21.0, 42.0, 40.0)","(1.35, 1.51, 1.5051724137931035)","(14.0, 19.0, 18.25)","(14.0, 23.0, 22.272727272727273)","(31.0, 70.0, 65.11111111111111)","(16.0, 30.0, 28.58823529411765)"
08-12-2022 15:07:42.778026,"(4.8, 6.2, 5.952173913043478)","(21.0, 42.0, 38.888888888888886)","(1.35, 1.52, 1.5060975609756098)","(14.0, 19.0, 18.25)","(14.0, 23.0, 22.272727272727273)","(31.0, 70.0, 65.11111111111111)","(16.0, 30.0, 28.0)"
08-12-2022 15:07:43.885303,"(4.8, 6.2, 5.996428571428572)","(21.0, 42.0, 40.0)","(1.35, 1.52, 1.5151515151515151)","(14.0, 19.0, 18.142857142857142)","(14.0, 22.0, 21.714285714285715)","(31.0, 70.0, 65.11111111111111)","(16.0, 30.0, 28.58823529411765)"
08-12-2022 15:07:44.997309,"(4.8, 6.2, 5.930000000000001)","(21.0, 42.0, 38.888888888888886)","(1.35, 1.52, 1.5105882352941176)","(14.0, 19.0, 18.142857142857142)","(14.0, 22.0, 21.833333333333332)","(31.0, 70.0, 65.11111111111111)","(16.0, 30.0, 28.0)"
08-12-2022 15:07:46.140721,"(4.8, 6.2, 5.930000000000001)","(21.0, 42.0, 38.888888888888886)","(1.35, 1.52, 1.512)","(14.0, 19.0, 18.56)","(14.0, 22.0, 21.833333333333332)","(31.0, 70.0, 65.11111111111111)","(16.0, 30.0, 28.333333333333332)"
08-12-2022 15:07:47.157616,"(4.8, 6.2, 5.862745098039215)","(21.0, 42.0, 40.0)","(1.35, 1.52, 1.516)","(14.0, 20.0, 18.553571428571427)","(14.0, 22.0, 21.833333333333332)","(31.0, 70.0, 65.11111111111111)","(16.0, 29.0, 28.636363636363637)"
08-12-2022 15:07:48.089163,"(4.8, 6.2, 5.892857142857142)","(21.0, 42.0, 38.888888888888886)","(1.35, 1.52, 1.5164285714285715)","(14.0, 20.0, 18.553571428571427)","(14.0, 22.0, 21.833333333333332)","(31.0, 70.0, 65.11111111111111)","(16.0, 29.0, 28.636363636363637)"
08-12-2022 15:07:49.232315,"(4.8, 6.0, 5.890909090909091)","(21.0, 42.0, 39.2)","(1.3, 1.52, 1.5197058823529412)","(14.0, 20.0, 20.37837837837838)","(14.0, 22.0, 21.846153846153847)","(31.0, 70.0, 67.0)","(16.0, 29.0, 28.428571428571427)"
08-12-2022 15:07:50.216814,"(4.8, 6.0, 5.9)","(21.0, 42.0, 39.2)","(1.3, 1.52, 1.517741935483871)","(14.0, 22.0, 20.37837837837838)","(14.0, 22.0, 21.846153846153847)","(31.0, 70.0, 67.0)","(16.0, 29.0, 28.428571428571427)"
08-12-2022 15:07:51.282494,"(4.8, 6.0, 5.9)","(21.0, 40.0, 38.857142857142854)","(1.3, 1.52, 1.5150000000000001)","(14.0, 22.0, 20.46511627906977)","(14.0, 22.0, 21.91304347826087)","(31.0, 70.0, 67.14285714285714)","(16.0, 29.0, 28.666666666666668)"
08-12-2022 15:07:52.284204,"(4.8, 6.0, 5.872727272727273)","(21.0, 40.0, 39.63636363636363)","(1.3, 1.52, 1.5133333333333334)","(14.0, 22.0, 20.46511627906977)","(14.0, 22.0, 22.275862068965516)","(31.0, 70.0, 67.5)","(16.0, 29.0, 28.25)"
08-12-2022 15:07:53.230611,"(4.8, 6.2, 5.956250000000001)","(21.0, 42.0, 40.666666666666664)","(1.3, 1.5, 1.497037037037037)","(14.0, 21.0, 20.933333333333334)","(14.0, 23.0, 22.571428571428573)","(31.0, 70.0, 67.5)","(16.0, 30.0, 28.764705882352942)"
08-12-2022 15:07:54.172234,"(4.8, 6.2, 5.965454545454546)","(21.0, 42.0, 40.57142857142857)","(1.3, 1.5, 1.490537634408602)","(14.0, 22.0, 20.682926829268293)","(14.0, 23.0, 22.571428571428573)","(31.0, 70.0, 67.5)","(16.0, 30.0, 28.764705882352942)"
08-12-2022 15:07:55.215750,"(4.8, 6.2, 5.965454545454546)","(21.0, 42.0, 39.6)","(1.3, 1.5, 1.49)","(14.0, 22.0, 20.682926829268293)","(14.0, 23.0, 22.571428571428573)","(31.0, 70.0, 68.33333333333333)","(16.0, 30.0, 28.764705882352942)"
08-12-2022 15:07:56.277326,"(4.8, 6.2, 5.973684210526316)","(21.0, 42.0, 40.57142857142857)","(1.3, 1.49, 1.4892)","(14.0, 22.0, 20.682926829268293)","(14.0, 23.0, 22.571428571428573)","(31.0, 70.0, 69.375)","(16.0, 30.0, 28.764705882352942)"
08-12-2022 15:07:57.314820,"(4.8, 6.2, 5.994736842105263)","(21.0, 42.0, 40.4)","(1.3, 1.51, 1.5004612850082373)","(14.0, 22.0, 20.682926829268293)","(14.0, 23.0, 22.8)","(31.0, 70.0, 78.46153846153847)","(16.0, 30.0, 29.272727272727273)"
08-12-2022 15:07:58.552120,"(4.8, 6.4, 6.15)","(21.0, 44.0, 43.857142857142854)","(1.3, 1.5, 1.47472)","(14.0, 21.0, 19.897058823529413)","(14.0, 24.0, 22.692307692307693)","(31.0, 90.0, 78.46153846153847)","(16.0, 32.0, 30.043478260869566)"
08-12-2022 15:07:59.515445,"(4.8, 6.4, 6.283870967741936)","(21.0, 46.0, 43.857142857142854)","(1.3, 1.48, 1.47472)","(14.0, 21.0, 19.897058823529413)","(14.0, 23.0, 22.692307692307693)","(31.0, 90.0, 80.44117647058823)","(16.0, 32.0, 29.727272727272727)"
08-12-2022 15:08:00.619400,"(4.8, 6.4, 6.283870967741936)","(21.0, 46.0, 44.333333333333336)","(1.3, 1.48, 1.4743703703703703)","(14.0, 21.0, 20.05263157894737)","(14.0, 23.0, 22.692307692307693)","(31.0, 90.0, 80.44117647058823)","(16.0, 30.0, 29.5)"
08-12-2022 15:08:01.790644,"(4.8, 6.4, 6.283870967741936)","(21.0, 46.0, 44.333333333333336)","(1.3, 1.48, 1.4671957671957672)","(14.0, 21.0, 20.05263157894737)","(14.0, 23.0, 22.75)","(31.0, 90.0, 78.51351351351352)","(16.0, 30.0, 29.727272727272727)"
08-12-2022 15:08:02.892148,"(4.8, 6.4, 6.222222222222222)","(21.0, 46.0, 44.333333333333336)","(1.3, 1.48, 1.4671957671957672)","(14.0, 21.0, 19.615384615384617)","(14.0, 23.0, 23.125)","(31.0, 90.0, 79.84375)","(16.0, 30.0, 29.8)"
08-12-2022 15:08:03.959249,"(4.8, 6.4, 6.2956521739130435)","(21.0, 46.0, 43.69230769230769)","(1.3, 1.48, 1.46888)","(14.0, 20.0, 19.47826086956522)","(14.0, 24.0, 22.5)","(31.0, 90.0, 82.27272727272728)","(16.0, 30.0, 30.26086956521739)"
08-12-2022 15:08:05.007238,"(4.8, 6.6, 6.35)","(21.0, 46.0, 43.69230769230769)","(1.3, 1.47, 1.4694047619047619)","(14.0, 20.0, 19.47826086956522)","(14.0, 24.0, 22.7)","(31.0, 85.0, 80.0)","(16.0, 32.0, 30.0)"
08-12-2022 15:08:06.039146,"(4.8, 6.6, 6.433333333333334)","(21.0, 46.0, 44.8)","(1.3, 1.47, 1.4649999999999999)","(14.0, 20.0, 19.5)","(14.0, 24.0, 22.7)","(31.0, 85.0, 79.375)","(16.0, 32.0, 29.894736842105264)"
08-12-2022 15:08:07.004790,"(4.8, 6.6, 6.469090909090909)","(21.0, 46.0, 45.25)","(1.3, 1.48, 1.4716129032258065)","(14.0, 20.0, 19.071428571428573)","(14.0, 24.0, 23.580645161290324)","(31.0, 85.0, 80.5)","(16.0, 32.0, 29.77777777777778)"
08-12-2022 15:08:07.970893,"(4.8, 6.6, 6.477966101694915)","(21.0, 46.0, 45.333333333333336)","(1.3, 1.48, 1.4712676056338028)","(14.0, 20.0, 19.083333333333332)","(14.0, 24.0, 23.580645161290324)","(31.0, 85.0, 79.375)","(16.0, 32.0, 30.333333333333332)"
08-12-2022 15:08:08.936531,"(4.8, 6.6, 6.419718309859155)","(21.0, 46.0, 45.333333333333336)","(1.3, 1.47, 1.4617557251908397)","(14.0, 20.0, 19.083333333333332)","(14.0, 24.0, 23.454545454545453)","(31.0, 85.0, 80.71428571428571)","(16.0, 32.0, 29.307692307692307)"
08-12-2022 15:08:09.869997,"(4.8, 6.6, 6.419718309859155)","(21.0, 46.0, 45.333333333333336)","(1.3, 1.48, 1.4745098039215685)","(14.0, 20.0, 19.03125)","(14.0, 24.0, 23.454545454545453)","(31.0, 85.0, 81.53846153846153)","(16.0, 32.0, 28.31578947368421)"
08-12-2022 15:08:10.835368,"(5.0, 6.6, 6.411764705882353)","(21.0, 46.0, 45.42857142857143)","(1.3, 1.48, 1.471044776119403)","(14.0, 19.5, 19.07894736842105)","(14.0, 24.0, 23.454545454545453)","(31.0, 85.0, 81.53846153846153)","(16.0, 32.0, 29.083333333333332)"
08-12-2022 15:08:11.872390,"(5.0, 6.6, 6.411764705882353)","(21.0, 46.0, 45.0)","(1.3, 1.48, 1.468433734939759)","(14.0, 19.5, 17.88235294117647)","(14.0, 24.0, 22.8)","(31.0, 85.0, 81.53846153846153)","(16.0, 32.0, 27.3)"
08-12-2022 15:08:12.919169,"(5.0, 6.4, 6.363636363636364)","(21.0, 48.0, 45.77777777777778)","(1.3, 1.49, 1.4848387096774194)","(14.0, 18.0, 17.857142857142858)","(14.0, 23.0, 22.8)","(31.0, 85.0, 81.53846153846153)","(16.0, 30.0, 27.3)"
08-12-2022 15:08:13.937332,"(5.0, 6.6, 6.4222222222222225)","(21.0, 48.0, 45.77777777777778)","(1.3, 1.49, 1.48625)","(14.0, 18.0, 17.41176470588235)","(14.0, 23.0, 22.5)","(31.0, 85.0, 81.89655172413794)","(17.0, 30.0, 28.42105263157895)"
08-12-2022 15:08:14.819589,"(5.0, 6.2, 6.182608695652174)","(21.0, 46.0, 45.333333333333336)","(1.3, 1.51, 1.5053571428571428)","(14.0, 17.5, 17.41176470588235)","(14.0, 23.0, 22.5)","(31.0, 85.0, 81.89655172413794)","(17.0, 30.0, 28.42105263157895)"
08-12-2022 15:08:15.840478,"(5.0, 6.2, 6.184)","(21.0, 46.0, 45.333333333333336)","(1.3, 1.51, 1.5046875)","(14.0, 17.5, 17.375)","(14.0, 23.0, 22.25)","(31.0, 85.0, 79.52380952380952)","(17.0, 30.0, 28.5)"
08-12-2022 15:08:16.939651,"(5.0, 6.2, 6.115)","(21.0, 44.0, 43.46666666666667)","(1.3, 1.51, 1.5020661157024793)","(14.0, 17.5, 17.416666666666668)","(14.0, 23.0, 22.25)","(31.0, 80.0, 79.52380952380952)","(17.0, 30.0, 28.0)"
08-12-2022 15:08:18.161442,"(5.0, 6.4, 6.225641025641026)","(21.0, 44.0, 43.46666666666667)","(1.3, 1.51, 1.5020661157024793)","(14.0, 17.5, 17.6)","(14.0, 23.0, 22.3)","(31.0, 80.0, 79.52380952380952)","(17.0, 30.0, 28.0)"
08-12-2022 15:08:19.315476,"(5.0, 6.4, 6.234146341463415)","(21.0, 46.0, 45.64705882352941)","(1.3, 1.5, 1.4935483870967743)","(14.0, 18.0, 17.714285714285715)","(14.0, 23.0, 22.25)","(31.0, 80.0, 79.0909090909091)","(17.0, 30.0, 29.36842105263158)"
08-12-2022 15:08:20.236970,"(5.0, 6.4, 6.234146341463415)","(21.0, 46.0, 45.53846153846154)","(1.3, 1.5, 1.4935483870967743)","(14.0, 18.0, 17.714285714285715)","(14.0, 23.0, 22.25)","(31.0, 80.0, 79.0909090909091)","(17.0, 30.0, 29.36842105263158)"
08-12-2022 15:08:21.184558,"(5.0, 6.4, 6.225352112676057)","(21.0, 46.0, 45.64705882352941)","(1.3, 1.5, 1.4964885496183207)","(14.0, 18.0, 17.714285714285715)","(14.0, 23.0, 22.375)","(31.0, 80.0, 79.13043478260869)","(17.0, 30.0, 29.4)"
08-12-2022 15:08:22.514757,"(5.0, 6.4, 6.2)","(21.0, 46.0, 45.64705882352941)","(1.3, 1.5, 1.4922834645669292)","(14.0, 18.5, 17.72222222222222)","(14.0, 23.0, 22.625)","(31.0, 80.0, 79.23076923076923)","(17.0, 30.0, 29.4)"
08-12-2022 15:08:23.589304,"(5.0, 6.4, 6.325)","(26.0, 46.0, 45.64705882352941)","(1.3, 1.5, 1.4889340101522843)","(13.0, 18.0, 17.6)","(14.0, 23.0, 22.25)","(31.0, 80.0, 79.23076923076923)","(18.0, 30.0, 29.36842105263158)"
08-12-2022 15:08:24.543838,"(5.0, 6.4, 6.3707317073170735)","(26.0, 44.0, 43.0)","(1.3, 1.5, 1.4889340101522843)","(13.0, 18.0, 17.6)","(14.0, 23.0, 22.142857142857142)","(31.0, 80.0, 79.54545454545455)","(18.0, 30.0, 29.142857142857142)"
08-12-2022 15:08:25.692753,"(5.0, 6.4, 6.37)","(26.0, 44.0, 43.14285714285714)","(1.3, 1.5, 1.4779481641468681)","(13.0, 18.0, 17.6)","(14.0, 23.0, 22.46153846153846)","(31.0, 80.0, 80.0)","(18.0, 30.0, 29.384615384615383)"
08-12-2022 15:08:26.718198,"(5.0, 6.6, 6.382857142857143)","(26.0, 46.0, 43.77777777777778)","(1.3, 1.49, 1.48025069637883)","(13.0, 18.0, 19.125)","(14.0, 23.0, 22.428571428571427)","(31.0, 85.0, 80.23809523809524)","(18.0, 30.0, 30.94736842105263)"
08-12-2022 15:08:27.723946,"(5.0, 6.2, 6.026717557251908)","(26.0, 46.0, 43.77777777777778)","(1.3, 1.49, 1.4822566371681416)","(13.0, 19.5, 19.125)","(14.0, 23.0, 22.333333333333332)","(31.0, 85.0, 80.23809523809524)","(18.0, 32.0, 31.428571428571427)"
08-12-2022 15:08:28.690811,"(5.0, 6.2, 6.016600790513834)","(26.0, 46.0, 41.78947368421053)","(1.3, 1.49, 1.4813366336633664)","(13.0, 19.5, 18.605263157894736)","(14.0, 23.0, 22.81818181818182)","(31.0, 85.0, 79.78260869565217)","(18.0, 32.0, 30.09090909090909)"
08-12-2022 15:08:29.609160,"(5.0, 5.9, 5.813953488372093)","(26.0, 46.0, 44.93333333333334)","(1.3, 1.5, 1.4979245283018867)","(13.0, 19.5, 19.065217391304348)","(14.0, 23.0, 22.81818181818182)","(31.0, 85.0, 79.78260869565217)","(18.0, 32.0, 30.6875)"
08-12-2022 15:08:30.781074,"(5.0, 5.9, 5.7844444444444445)","(26.0, 46.0, 43.333333333333336)","(1.3, 1.51, 1.5062295081967214)","(13.0, 19.5, 19.166666666666668)","(14.0, 23.0, 22.473684210526315)","(31.0, 85.0, 79.78260869565217)","(18.0, 32.0, 30.764705882352942)"
08-12-2022 15:08:31.910055,"(5.0, 5.9, 5.7844444444444445)","(26.0, 46.0, 43.333333333333336)","(1.3, 1.51, 1.5096551724137932)","(13.0, 19.5, 19.09090909090909)","(14.0, 23.0, 22.4)","(31.0, 85.0, 79.78260869565217)","(18.0, 32.0, 30.09090909090909)"
08-12-2022 15:08:33.062096,"(5.0, 5.9, 5.7555555555555555)","(26.0, 46.0, 42.631578947368425)","(1.3, 1.52, 1.5192857142857144)","(13.0, 20.0, 18.635593220338983)","(14.0, 23.0, 20.410958904109588)","(31.0, 85.0, 74.47368421052632)","(18.0, 32.0, 29.785714285714285)"
08-12-2022 15:08:34.159025,"(5.0, 5.9, 5.806976744186047)","(26.0, 40.0, 38.45161290322581)","(1.3, 1.53, 1.522857142857143)","(13.0, 19.5, 18.944444444444443)","(14.0, 22.0, 20.410958904109588)","(31.0, 85.0, 73.86363636363636)","(18.0, 30.0, 29.875)"
08-12-2022 15:08:35.165836,"(5.0, 5.9, 5.82)","(26.0, 38.0, 36.46341463414634)","(1.3, 1.53, 1.5238636363636364)","(13.0, 19.0, 18.944444444444443)","(14.0, 22.0, 20.684210526315788)","(31.0, 80.0, 73.86363636363636)","(18.0, 30.0, 29.875)"
08-12-2022 15:08:36.100292,"(5.0, 5.9, 5.809090909090909)","(26.0, 38.0, 34.388888888888886)","(1.3, 1.53, 1.529111111111111)","(13.0, 19.0, 18.75862068965517)","(14.0, 21.0, 20.684210526315788)","(31.0, 80.0, 73.86363636363636)","(18.0, 30.0, 29.77777777777778)"
08-12-2022 15:08:37.117906,"(5.0, 5.9, 5.826086956521739)","(26.0, 38.0, 36.92857142857143)","(1.3, 1.54, 1.5361538461538462)","(13.0, 19.0, 18.814814814814813)","(14.0, 20.0, 19.77777777777778)","(31.0, 80.0, 74.0)","(18.0, 32.0, 28.923076923076923)"
08-12-2022 15:08:38.084194,"(5.0, 6.2, 5.969565217391304)","(26.0, 34.0, 32.285714285714285)","(1.3, 1.54, 1.535294117647059)","(13.0, 19.0, 18.77777777777778)","(14.0, 20.0, 19.77777777777778)","(31.0, 75.0, 74.0)","(18.0, 32.0, 29.77777777777778)"
08-12-2022 15:08:39.089998,"(5.0, 6.2, 5.992957746478874)","(26.0, 34.0, 32.46153846153846)","(1.3, 1.54, 1.5319148936170213)","(13.0, 19.0, 18.77777777777778)","(14.0, 20.0, 19.77777777777778)","(31.0, 75.0, 74.0)","(18.0, 32.0, 29.77777777777778)"
08-12-2022 15:08:40.073713,"(5.0, 6.2, 6.0430769230769235)","(26.0, 34.0, 32.46153846153846)","(1.3, 1.54, 1.5326732673267327)","(13.0, 19.0, 18.77777777777778)","(14.0, 20.0, 19.77777777777778)","(31.0, 75.0, 74.0)","(18.0, 32.0, 28.75)"
08-12-2022 15:08:41.022058,"(5.0, 6.2, 6.032258064516129)","(26.0, 34.0, 32.46153846153846)","(1.3, 1.54, 1.526282722513089)","(13.0, 19.0, 18.77777777777778)","(14.0, 20.0, 20.205882352941178)","(31.0, 75.0, 73.75)","(18.0, 30.0, 28.941176470588236)"
08-12-2022 15:08:42.094667,"(5.0, 6.2, 6.1230769230769235)","(26.0, 34.0, 31.77777777777778)","(1.3, 1.54, 1.5267368421052632)","(13.0, 19.0, 18.77777777777778)","(14.0, 21.0, 18.25)","(31.0, 75.0, 73.75)","(18.0, 30.0, 29.5)"
08-12-2022 15:08:43.136345,"(5.0, 6.4, 6.136170212765958)","(26.0, 34.0, 31.142857142857142)","(1.3, 1.54, 1.5305084745762711)","(13.0, 19.0, 18.75)","(14.0, 18.5, 17.962962962962962)","(31.0, 75.0, 70.83333333333333)","(18.0, 30.0, 28.203389830508474)"
08-12-2022 15:08:44.196675,"(5.0, 6.4, 6.163265306122449)","(21.0, 34.0, 31.333333333333332)","(1.3, 1.54, 1.5307692307692309)","(13.0, 19.0, 18.75)","(14.0, 18.0, 18.14814814814815)","(31.0, 75.0, 69.375)","(18.0, 32.0, 28.20689655172414)"
