,Nimble Fantasy,Brian Basilisa,Van Diemen,Tamarind Twist,Deep Purple,Douglas Dash,Moraine Charli
07-01-2023 17:24:26.437529,"(13.0, 23.0, 21.40909090909091)","(41.0, 170.0, 140.0)","(15.0, 28.0, 27.57142857142857)","(31.0, 50.0, 43.904761904761905)","(2.9, 3.7, 3.6605263157894736)","(1.5, 1.76, 1.7585)","(26.0, 46.0, 40.31578947368421)"
07-01-2023 17:24:27.470348,"(13.0, 23.0, 21.40909090909091)","(41.0, 170.0, 135.0)","(15.0, 29.0, 27.6875)","(31.0, 50.0, 43.904761904761905)","(2.9, 3.75, 3.6875)","(1.5, 1.76, 1.7496551724137932)","(26.0, 46.0, 38.285714285714285)"
07-01-2023 17:24:28.504104,"(13.0, 23.0, 21.40909090909091)","(41.0, 170.0, 125.45454545454545)","(15.0, 29.0, 26.333333333333332)","(31.0, 50.0, 44.10526315789474)","(2.9, 3.8, 3.7791666666666663)","(1.5, 1.76, 1.7559090909090909)","(26.0, 46.0, 40.31578947368421)"
07-01-2023 17:24:29.456301,"(13.0, 23.0, 21.40909090909091)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 50.0, 43.904761904761905)","(2.9, 3.85, 3.7441176470588236)","(1.5, 1.76, 1.7557142857142858)","(26.0, 46.0, 38.285714285714285)"
07-01-2023 17:24:30.393882,"(13.0, 23.0, 21.40909090909091)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 50.0, 43.904761904761905)","(2.9, 3.7, 3.685714285714286)","(1.5, 1.76, 1.7507692307692309)","(26.0, 46.0, 38.285714285714285)"
07-01-2023 17:24:31.377594,"(13.0, 23.0, 21.47826086956522)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.4)","(2.9, 3.65, 3.59)","(1.5, 1.76, 1.7507692307692309)","(26.0, 36.0, 34.22222222222222)"
07-01-2023 17:24:32.417141,"(13.0, 23.0, 21.076923076923077)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.5)","(2.9, 3.6, 3.5833333333333335)","(1.5, 1.76, 1.7557142857142858)","(26.0, 36.0, 34.76923076923077)"
07-01-2023 17:24:33.460824,"(13.0, 23.0, 21.076923076923077)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.5)","(2.9, 3.6, 3.5833333333333335)","(1.5, 1.76, 1.7507692307692309)","(26.0, 36.0, 34.13333333333333)"
07-01-2023 17:24:34.550863,"(13.0, 23.0, 21.076923076923077)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.5)","(2.9, 3.6, 3.5833333333333335)","(1.5, 1.76, 1.7555)","(26.0, 36.0, 34.526315789473685)"
07-01-2023 17:24:35.577868,"(13.0, 23.0, 21.076923076923077)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.5)","(2.9, 3.6, 3.5833333333333335)","(1.5, 1.76, 1.7555)","(26.0, 36.0, 34.526315789473685)"
07-01-2023 17:24:36.537911,"(13.0, 23.0, 21.076923076923077)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.5)","(2.9, 3.6, 3.5833333333333335)","(1.5, 1.76, 1.7555)","(26.0, 36.0, 33.45454545454545)"
07-01-2023 17:24:37.564856,"(13.0, 23.0, 21.076923076923077)","(41.0, 170.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.275862068965516)","(2.9, 3.6, 3.59375)","(1.5, 1.76, 1.7555)","(26.0, 36.0, 34.6)"
07-01-2023 17:24:38.530282,"(13.0, 23.0, 21.076923076923077)","(41.0, 160.0, 145.0)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.275862068965516)","(2.9, 3.6, 3.59375)","(1.5, 1.76, 1.7504)","(26.0, 36.0, 33.925925925925924)"
07-01-2023 17:24:39.547763,"(13.0, 23.0, 21.076923076923077)","(41.0, 160.0, 151.42857142857144)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.6, 3.5911764705882354)","(1.5, 1.76, 1.7595588235294117)","(26.0, 36.0, 33.925925925925924)"
07-01-2023 17:24:40.593828,"(13.0, 23.0, 21.076923076923077)","(41.0, 160.0, 154.16666666666666)","(15.0, 29.0, 26.333333333333332)","(31.0, 46.0, 43.904761904761905)","(2.9, 3.6, 3.5914285714285716)","(1.5, 1.76, 1.759402985074627)","(26.0, 36.0, 33.925925925925924)"
07-01-2023 17:24:41.606114,"(13.0, 23.0, 21.076923076923077)","(41.0, 160.0, 154.16666666666666)","(15.0, 30.0, 26.333333333333332)","(31.0, 46.0, 44.666666666666664)","(2.9, 3.6, 3.586666666666667)","(1.5, 1.76, 1.77953125)","(26.0, 36.0, 34.44444444444444)"
07-01-2023 17:24:42.660635,"(13.0, 23.0, 21.076923076923077)","(41.0, 160.0, 154.16666666666666)","(15.0, 30.0, 25.85185185185185)","(31.0, 46.0, 44.142857142857146)","(2.9, 3.6, 3.586666666666667)","(1.5, 1.78, 1.7871014492753623)","(26.0, 36.0, 34.44444444444444)"
07-01-2023 17:24:43.627493,"(13.0, 23.0, 21.076923076923077)","(41.0, 160.0, 154.16666666666666)","(15.0, 30.0, 25.85185185185185)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.6, 3.586666666666667)","(1.5, 1.79, 1.7871014492753623)","(26.0, 36.0, 34.44444444444444)"
07-01-2023 17:24:44.574811,"(13.0, 23.0, 21.076923076923077)","(41.0, 150.0, 104.16666666666667)","(15.0, 29.0, 27.352941176470587)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.6, 3.586666666666667)","(1.5, 1.79, 1.7776470588235294)","(26.0, 36.0, 34.44444444444444)"
07-01-2023 17:24:45.541157,"(13.0, 23.0, 21.076923076923077)","(41.0, 140.0, 117.5)","(15.0, 28.0, 27.57142857142857)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.6, 3.5870967741935487)","(1.5, 1.78, 1.7804545454545455)","(26.0, 36.0, 34.44444444444444)"
07-01-2023 17:24:46.618871,"(13.0, 23.0, 21.076923076923077)","(41.0, 140.0, 117.5)","(15.0, 28.0, 28.473684210526315)","(31.0, 48.0, 44.0)","(2.9, 3.6, 3.5692307692307694)","(1.5, 1.79, 1.7470588235294118)","(26.0, 36.0, 34.35294117647059)"
07-01-2023 17:24:47.673113,"(13.0, 23.0, 20.82608695652174)","(41.0, 140.0, 135.83333333333334)","(15.0, 29.0, 25.333333333333332)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.6, 3.466666666666667)","(1.5, 1.8, 1.7443478260869565)","(26.0, 36.0, 34.16216216216216)"
07-01-2023 17:24:48.658583,"(13.0, 23.0, 21.363636363636363)","(41.0, 140.0, 125.0)","(15.0, 29.0, 25.333333333333332)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.5, 3.45)","(1.5, 1.76, 1.7481818181818183)","(26.0, 36.0, 34.54545454545455)"
07-01-2023 17:24:49.597496,"(13.0, 23.0, 19.625)","(41.0, 140.0, 136.66666666666666)","(15.0, 34.0, 27.333333333333332)","(31.0, 48.0, 44.142857142857146)","(2.9, 3.45, 3.375)","(1.5, 1.75, 1.7505263157894737)","(26.0, 36.0, 34.54545454545455)"
07-01-2023 17:24:50.567499,"(13.0, 22.0, 20.833333333333332)","(41.0, 150.0, 126.0)","(15.0, 34.0, 27.157894736842106)","(31.0, 48.0, 44.5)","(2.9, 3.45, 3.408333333333333)","(1.5, 1.76, 1.7490243902439024)","(26.0, 36.0, 34.54545454545455)"
07-01-2023 17:24:51.490621,"(13.0, 22.0, 20.833333333333332)","(41.0, 170.0, 154.21052631578948)","(15.0, 34.0, 26.296296296296298)","(31.0, 48.0, 44.5)","(2.9, 3.45, 3.39)","(1.5, 1.75, 1.7536363636363637)","(26.0, 36.0, 34.54545454545455)"
07-01-2023 17:24:52.517545,"(12.0, 22.0, 20.5)","(41.0, 170.0, 163.33333333333334)","(16.0, 34.0, 26.296296296296298)","(31.0, 48.0, 45.0)","(2.9, 3.45, 3.4045454545454548)","(1.5, 1.76, 1.7306694560669456)","(26.0, 36.0, 35.23076923076923)"
07-01-2023 17:24:53.470228,"(12.0, 23.0, 20.6)","(41.0, 170.0, 163.33333333333334)","(16.0, 34.0, 26.484848484848484)","(31.0, 48.0, 44.5)","(2.9, 3.45, 3.36890756302521)","(1.5, 1.75, 1.7343859649122806)","(26.0, 36.0, 35.69230769230769)"
07-01-2023 17:24:54.398916,"(12.0, 23.0, 22.047619047619047)","(41.0, 170.0, 157.69230769230768)","(16.0, 34.0, 27.142857142857142)","(31.0, 48.0, 43.8)","(2.9, 3.5, 3.36890756302521)","(1.5, 1.74, 1.7123076923076923)","(26.0, 36.0, 39.68)"
07-01-2023 17:24:55.371748,"(12.0, 26.0, 20.3125)","(41.0, 170.0, 125.0)","(16.0, 34.0, 27.176470588235293)","(26.0, 48.0, 45.0)","(2.8, 3.5, 3.438888888888889)","(1.5, 1.72, 1.7075)","(26.0, 40.0, 42.666666666666664)"
07-01-2023 17:24:56.326314,"(12.0, 26.0, 23.75)","(41.0, 170.0, 110.0)","(16.0, 34.0, 26.96969696969697)","(26.0, 48.0, 45.0)","(2.8, 3.45, 3.438888888888889)","(1.5, 1.73, 1.7075)","(26.0, 44.0, 42.666666666666664)"
07-01-2023 17:24:57.354842,"(12.0, 26.0, 22.153846153846153)","(41.0, 170.0, 160.0)","(16.0, 34.0, 27.513513513513512)","(26.0, 48.0, 46.7)","(2.8, 3.5, 3.4333333333333336)","(1.5, 1.7, 1.7033333333333334)","(26.0, 44.0, 41.69230769230769)"
07-01-2023 17:24:58.401624,"(12.0, 26.0, 23.925925925925924)","(41.0, 170.0, 162.85714285714286)","(16.0, 34.0, 27.142857142857142)","(26.0, 48.0, 46.375)","(2.8, 3.45, 3.4447368421052635)","(1.5, 1.71, 1.7144444444444444)","(26.0, 44.0, 42.23529411764706)"
07-01-2023 17:24:59.398063,"(12.0, 25.0, 24.7)","(41.0, 170.0, 160.0)","(16.0, 34.0, 27.0)","(26.0, 48.0, 46.35294117647059)","(2.8, 3.45, 3.4447368421052635)","(1.5, 1.73, 1.7125)","(26.0, 44.0, 40.666666666666664)"
07-01-2023 17:25:00.421167,"(12.0, 25.0, 24.7)","(41.0, 170.0, 160.0)","(16.0, 34.0, 27.21212121212121)","(26.0, 48.0, 44.266666666666666)","(2.8, 3.45, 3.4025974025974026)","(1.5, 1.73, 1.7116666666666667)","(26.0, 44.0, 41.083333333333336)"
07-01-2023 17:25:01.358485,"(12.0, 23.0, 22.333333333333332)","(41.0, 170.0, 140.0)","(16.0, 34.0, 27.21212121212121)","(26.0, 48.0, 44.266666666666666)","(2.8, 3.5, 3.4026315789473682)","(1.5, 1.72, 1.7157142857142857)","(26.0, 44.0, 40.95652173913044)"
07-01-2023 17:25:02.392543,"(12.0, 23.0, 21.962962962962962)","(41.0, 170.0, 140.0)","(16.0, 34.0, 27.21212121212121)","(26.0, 42.0, 40.476190476190474)","(2.8, 3.5, 3.4024691358024692)","(1.5, 1.73, 1.7157142857142857)","(26.0, 44.0, 40.95652173913044)"
07-01-2023 17:25:03.362290,"(12.0, 23.0, 21.962962962962962)","(41.0, 170.0, 140.0)","(16.0, 34.0, 27.21212121212121)","(26.0, 42.0, 40.36363636363637)","(2.8, 3.5, 3.4024691358024692)","(1.5, 1.73, 1.7157142857142857)","(26.0, 44.0, 40.95652173913044)"
07-01-2023 17:25:04.407225,"(12.0, 23.0, 21.857142857142858)","(41.0, 170.0, 140.0)","(16.0, 34.0, 27.21212121212121)","(26.0, 42.0, 41.333333333333336)","(2.8, 3.5, 3.4091954022988507)","(1.5, 1.73, 1.7221739130434783)","(26.0, 44.0, 41.083333333333336)"
07-01-2023 17:25:05.389426,"(12.0, 23.0, 20.666666666666668)","(41.0, 170.0, 147.5)","(16.0, 34.0, 27.0)","(26.0, 44.0, 41.333333333333336)","(2.8, 3.5, 3.4091954022988507)","(1.5, 1.73, 1.7132)","(26.0, 44.0, 38.75)"
07-01-2023 17:25:06.434167,"(12.0, 23.0, 21.25)","(41.0, 170.0, 161.8181818181818)","(16.0, 34.0, 27.0)","(26.0, 48.0, 42.6)","(2.8, 3.5, 3.435714285714286)","(1.5, 1.73, 1.7221739130434783)","(26.0, 44.0, 38.75)"
07-01-2023 17:25:07.362677,"(12.0, 23.0, 21.775)","(41.0, 170.0, 152.0)","(16.0, 34.0, 27.0)","(26.0, 48.0, 42.6)","(2.8, 3.45, 3.36978021978022)","(1.5, 1.73, 1.71625)","(26.0, 44.0, 38.75)"
07-01-2023 17:25:08.313222,"(12.0, 23.0, 21.775)","(41.0, 170.0, 161.8181818181818)","(16.0, 34.0, 27.0)","(26.0, 48.0, 44.4)","(2.8, 3.5, 3.3778350515463917)","(1.5, 1.73, 1.7278571428571428)","(26.0, 44.0, 39.8)"
07-01-2023 17:25:09.400654,"(12.0, 19.0, 18.633333333333333)","(41.0, 170.0, 152.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 44.84848484848485)","(2.8, 3.5, 3.453529411764706)","(1.5, 1.73, 1.7247826086956521)","(26.0, 44.0, 42.8)"
07-01-2023 17:25:10.389661,"(12.0, 19.0, 18.557692307692307)","(41.0, 170.0, 158.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 44.84848484848485)","(2.8, 3.5, 3.453529411764706)","(1.5, 1.73, 1.7247826086956521)","(26.0, 44.0, 42.73684210526316)"
07-01-2023 17:25:11.382931,"(12.0, 19.0, 18.557692307692307)","(41.0, 170.0, 150.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 46.0, 45.714285714285715)","(2.8, 3.5, 3.4530120481927713)","(1.5, 1.73, 1.728)","(26.0, 44.0, 42.73684210526316)"
07-01-2023 17:25:12.391999,"(12.0, 21.0, 20.840425531914892)","(41.0, 170.0, 150.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 46.0, 45.714285714285715)","(2.8, 3.5, 3.4152173913043478)","(1.5, 1.73, 1.7235820895522387)","(26.0, 44.0, 42.666666666666664)"
07-01-2023 17:25:13.319361,"(12.0, 21.0, 20.72222222222222)","(41.0, 170.0, 150.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 42.42857142857143)","(2.8, 3.5, 3.4109756097560977)","(1.5, 1.75, 1.7274117647058824)","(26.0, 44.0, 40.8)"
07-01-2023 17:25:14.274912,"(12.0, 21.0, 20.642857142857142)","(41.0, 170.0, 150.0)","(16.0, 34.0, 28.235294117647058)","(26.0, 48.0, 43.411764705882355)","(2.8, 3.5, 3.4151162790697676)","(1.5, 1.75, 1.7274117647058824)","(26.0, 44.0, 42.76923076923077)"
07-01-2023 17:25:15.261095,"(12.0, 21.0, 20.642857142857142)","(41.0, 170.0, 150.0)","(16.0, 34.0, 28.0)","(26.0, 48.0, 43.89473684210526)","(2.8, 3.5, 3.4151162790697676)","(1.5, 1.75, 1.7244)","(26.0, 44.0, 42.22222222222222)"
07-01-2023 17:25:16.265457,"(12.0, 21.0, 20.176470588235293)","(41.0, 170.0, 150.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 43.666666666666664)","(2.8, 3.5, 3.4151162790697676)","(1.5, 1.75, 1.724054054054054)","(26.0, 44.0, 42.22222222222222)"
07-01-2023 17:25:17.281820,"(12.0, 21.0, 19.923076923076923)","(41.0, 170.0, 150.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 43.666666666666664)","(2.8, 3.5, 3.4151162790697676)","(1.5, 1.75, 1.724054054054054)","(26.0, 44.0, 42.857142857142854)"
07-01-2023 17:25:18.182561,"(12.0, 21.0, 20.22222222222222)","(41.0, 170.0, 150.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 43.666666666666664)","(2.8, 3.5, 3.4151162790697676)","(1.5, 1.75, 1.7265853658536585)","(26.0, 44.0, 42.22222222222222)"
07-01-2023 17:25:19.109947,"(12.0, 21.0, 20.22222222222222)","(41.0, 170.0, 145.0)","(16.0, 34.0, 27.24137931034483)","(26.0, 48.0, 43.411764705882355)","(2.8, 3.5, 3.413978494623656)","(1.5, 1.75, 1.7274117647058824)","(26.0, 44.0, 42.54545454545455)"
07-01-2023 17:25:20.122296,"(12.0, 21.0, 19.833333333333332)","(41.0, 170.0, 145.0)","(16.0, 32.0, 27.27777777777778)","(26.0, 48.0, 43.411764705882355)","(2.8, 3.5, 3.4148936170212765)","(1.5, 1.75, 1.7274117647058824)","(26.0, 44.0, 42.0)"
07-01-2023 17:25:21.148806,"(12.0, 21.0, 20.11111111111111)","(41.0, 170.0, 145.0)","(16.0, 32.0, 27.333333333333332)","(26.0, 48.0, 44.333333333333336)","(2.8, 3.5, 3.3642857142857143)","(1.5, 1.75, 1.7444444444444445)","(26.0, 44.0, 43.63636363636364)"
07-01-2023 17:25:22.190937,"(12.0, 21.0, 20.76923076923077)","(41.0, 170.0, 160.0)","(16.0, 32.0, 27.333333333333332)","(26.0, 48.0, 44.526315789473685)","(2.8, 3.45, 3.38265306122449)","(1.5, 1.75, 1.7407692307692308)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:23.117667,"(12.0, 21.0, 20.642857142857142)","(41.0, 170.0, 168.33333333333334)","(16.0, 32.0, 27.263157894736842)","(26.0, 48.0, 44.526315789473685)","(2.8, 3.45, 3.38265306122449)","(1.5, 1.75, 1.7407692307692308)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:24.078218,"(12.0, 21.0, 20.703703703703702)","(41.0, 170.0, 168.33333333333334)","(16.0, 32.0, 27.263157894736842)","(26.0, 48.0, 45.25)","(2.8, 3.45, 3.38125)","(1.5, 1.75, 1.7404)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:25.129125,"(12.0, 21.0, 20.84)","(41.0, 170.0, 168.33333333333334)","(16.0, 32.0, 27.263157894736842)","(26.0, 48.0, 45.25)","(2.8, 3.45, 3.3910714285714287)","(1.5, 1.75, 1.7404)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:26.096607,"(12.0, 21.0, 20.84)","(41.0, 170.0, 168.33333333333334)","(16.0, 32.0, 27.263157894736842)","(26.0, 48.0, 45.25)","(2.8, 3.45, 3.4153846153846152)","(1.5, 1.75, 1.7304347826086957)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:27.148317,"(12.0, 21.0, 20.703703703703702)","(41.0, 170.0, 168.33333333333334)","(16.0, 32.0, 27.263157894736842)","(26.0, 48.0, 45.45454545454545)","(2.8, 3.5, 3.4097457627118644)","(1.5, 1.74, 1.7257731958762887)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:28.203933,"(12.0, 20.0, 19.952380952380953)","(41.0, 170.0, 168.33333333333334)","(16.0, 32.0, 27.5)","(26.0, 48.0, 46.13333333333333)","(2.8, 3.5, 3.411111111111111)","(1.5, 1.74, 1.730327868852459)","(26.0, 44.0, 43.69230769230769)"
07-01-2023 17:25:29.262510,"(13.0, 20.0, 19.904761904761905)","(51.0, 170.0, 168.33333333333334)","(18.0, 32.0, 27.5)","(31.0, 48.0, 46.13333333333333)","(2.9, 3.5, 3.403030303030303)","(1.5, 1.74, 1.730327868852459)","(26.0, 44.0, 43.0)"
07-01-2023 17:25:30.259870,"(13.0, 20.0, 19.863636363636363)","(51.0, 170.0, 168.33333333333334)","(18.0, 32.0, 27.714285714285715)","(31.0, 48.0, 46.25)","(2.9, 3.5, 3.412121212121212)","(1.5, 1.74, 1.72875)","(26.0, 44.0, 43.0)"
07-01-2023 17:25:31.247796,"(13.0, 20.0, 19.869565217391305)","(51.0, 170.0, 165.0)","(18.0, 32.0, 27.714285714285715)","(31.0, 48.0, 46.25)","(2.9, 3.5, 3.4183098591549297)","(1.5, 1.73, 1.7303703703703703)","(26.0, 44.0, 42.666666666666664)"
07-01-2023 17:25:32.276910,"(13.0, 20.0, 19.869565217391305)","(51.0, 170.0, 165.0)","(18.0, 32.0, 27.5)","(31.0, 48.0, 46.25)","(2.9, 3.5, 3.42)","(1.5, 1.74, 1.7303703703703703)","(26.0, 44.0, 42.57142857142857)"
07-01-2023 17:25:33.270489,"(13.0, 20.0, 19.869565217391305)","(51.0, 170.0, 165.0)","(18.0, 32.0, 27.714285714285715)","(31.0, 48.0, 46.25)","(2.9, 3.5, 3.42)","(1.5, 1.74, 1.7303703703703703)","(26.0, 44.0, 42.0)"
07-01-2023 17:25:34.330372,"(13.0, 20.0, 19.90909090909091)","(51.0, 170.0, 165.0)","(18.0, 32.0, 27.714285714285715)","(31.0, 48.0, 46.25)","(2.9, 3.5, 3.4532258064516133)","(1.5, 1.74, 1.727142857142857)","(26.0, 44.0, 43.2)"
07-01-2023 17:25:35.366381,"(13.0, 20.0, 19.869565217391305)","(51.0, 170.0, 160.0)","(18.0, 32.0, 28.5)","(31.0, 48.0, 46.0)","(2.9, 3.5, 3.4484615384615385)","(1.5, 1.73, 1.7554545454545454)","(26.0, 44.0, 41.0)"
07-01-2023 17:25:36.386862,"(13.0, 20.0, 19.4)","(51.0, 160.0, 151.1764705882353)","(18.0, 30.0, 26.5)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.4166666666666665)","(1.5, 1.77, 1.7666666666666666)","(26.0, 44.0, 42.23529411764706)"
07-01-2023 17:25:37.388876,"(13.0, 20.0, 19.7)","(51.0, 160.0, 125.71428571428571)","(18.0, 30.0, 26.25)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.41)","(1.5, 1.77, 1.764)","(26.0, 44.0, 42.23529411764706)"
07-01-2023 17:25:38.441614,"(13.0, 20.0, 19.4)","(51.0, 160.0, 125.71428571428571)","(18.0, 30.0, 26.22222222222222)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.4454545454545458)","(1.5, 1.77, 1.7633333333333334)","(26.0, 44.0, 42.23529411764706)"
07-01-2023 17:25:39.498652,"(13.0, 21.0, 20.75)","(61.0, 160.0, 130.0)","(18.0, 30.0, 27.258064516129032)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.434848484848485)","(1.5, 1.77, 1.7582051282051283)","(26.0, 44.0, 39.714285714285715)"
07-01-2023 17:25:40.615092,"(13.0, 22.0, 21.53846153846154)","(61.0, 190.0, 187.77777777777777)","(18.0, 30.0, 27.258064516129032)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.391489361702128)","(1.5, 1.76, 1.7641176470588236)","(26.0, 44.0, 41.6)"
07-01-2023 17:25:41.793288,"(13.0, 22.0, 21.666666666666668)","(61.0, 190.0, 150.0)","(18.0, 30.0, 26.964285714285715)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.4, 3.4375)","(1.5, 1.77, 1.7545454545454546)","(26.0, 44.0, 42.10526315789474)"
07-01-2023 17:25:43.076928,"(13.0, 22.0, 21.6)","(61.0, 190.0, 150.0)","(18.0, 30.0, 26.964285714285715)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.430373831775701)","(1.5, 1.76, 1.7415384615384615)","(26.0, 44.0, 41.857142857142854)"
07-01-2023 17:25:44.200039,"(13.0, 23.0, 22.857142857142858)","(61.0, 190.0, 180.0)","(18.0, 30.0, 26.964285714285715)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.4204545454545454)","(1.5, 1.75, 1.7415384615384615)","(26.0, 44.0, 41.23076923076923)"
07-01-2023 17:25:45.258283,"(13.0, 24.0, 23.294117647058822)","(61.0, 180.0, 165.71428571428572)","(18.0, 30.0, 27.75)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.412295081967213)","(1.5, 1.75, 1.7594285714285713)","(26.0, 44.0, 39.5)"
07-01-2023 17:25:46.189115,"(13.0, 24.0, 23.294117647058822)","(61.0, 180.0, 165.71428571428572)","(18.0, 29.0, 27.75)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.436021505376344)","(1.5, 1.76, 1.7593457943925235)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:47.227971,"(13.0, 23.0, 22.0)","(61.0, 180.0, 165.71428571428572)","(18.0, 29.0, 26.692307692307693)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.45, 3.4596491228070176)","(1.5, 1.76, 1.7465625)","(26.0, 44.0, 39.5)"
07-01-2023 17:25:48.831313,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 166.66666666666669)","(18.0, 29.0, 25.19047619047619)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.5, 3.4704545454545457)","(1.5, 1.75, 1.7442307692307693)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:50.062611,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 166.66666666666669)","(18.0, 29.0, 25.19047619047619)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.5, 3.4706349206349207)","(1.5, 1.75, 1.7407142857142857)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:51.162472,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 166.66666666666669)","(18.0, 29.0, 26.142857142857142)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.5, 3.47)","(1.5, 1.75, 1.7383870967741935)","(26.0, 44.0, 41.23076923076923)"
07-01-2023 17:25:52.169301,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 166.66666666666669)","(18.0, 29.0, 26.142857142857142)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.5, 3.47)","(1.5, 1.75, 1.7383870967741935)","(26.0, 44.0, 41.23076923076923)"
07-01-2023 17:25:53.139265,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 166.66666666666669)","(18.0, 28.0, 26.043478260869566)","(31.0, 48.0, 45.06666666666667)","(2.9, 3.5, 3.4706349206349207)","(1.5, 1.75, 1.7383870967741935)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:54.080602,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 165.71428571428572)","(18.0, 28.0, 26.043478260869566)","(31.0, 48.0, 43.285714285714285)","(2.9, 3.5, 3.4691666666666667)","(1.5, 1.75, 1.7383870967741935)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:55.095286,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 165.71428571428572)","(18.0, 28.0, 26.043478260869566)","(31.0, 48.0, 43.285714285714285)","(2.9, 3.5, 3.47109375)","(1.5, 1.75, 1.737142857142857)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:56.129548,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 165.71428571428572)","(18.0, 28.0, 26.043478260869566)","(31.0, 48.0, 44.333333333333336)","(2.9, 3.5, 3.4715384615384615)","(1.5, 1.74, 1.7366666666666666)","(26.0, 44.0, 40.4)"
07-01-2023 17:25:57.294259,"(14.0, 23.0, 22.833333333333332)","(61.0, 180.0, 148.0)","(18.0, 27.0, 26.714285714285715)","(31.0, 48.0, 44.666666666666664)","(2.9, 3.5, 3.495945945945946)","(1.5, 1.73, 1.720909090909091)","(26.0, 44.0, 42.0)"
07-01-2023 17:25:58.479563,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 148.0)","(18.0, 27.0, 25.823529411764707)","(31.0, 50.0, 44.0)","(2.9, 3.55, 3.499367088607595)","(1.5, 1.73, 1.721132075471698)","(26.0, 44.0, 40.25)"
07-01-2023 17:25:59.557164,"(14.0, 23.0, 22.8125)","(61.0, 180.0, 148.0)","(18.0, 27.0, 25.823529411764707)","(31.0, 55.0, 44.0)","(2.9, 3.55, 3.497560975609756)","(1.5, 1.73, 1.72125)","(26.0, 44.0, 42.0)"
