,Selynya Obi,Elenor Bale,Guster Bale,Daksha Bale,Smiling Olive,Arctic Bear,Myola Sunrise
07-01-2023 20:12:47.502847,"(1.55, 1.95, 1.5829411764705883)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 36.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.533333333333333)","(17.0, 40.0, 24.0)","(7.5, 21.0, 20.11111111111111)"
07-01-2023 20:12:49.082695,"(1.55, 1.95, 1.5829411764705883)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 36.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.533333333333333)","(17.0, 40.0, 24.0)","(7.5, 21.0, 20.11111111111111)"
07-01-2023 20:12:50.561771,"(1.55, 1.95, 1.603846153846154)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 36.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.533333333333333)","(17.0, 40.0, 24.0)","(7.5, 20.0, 18.25)"
07-01-2023 20:12:51.625886,"(1.55, 1.94, 1.603846153846154)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 36.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.533333333333333)","(17.0, 40.0, 24.0)","(7.5, 20.0, 17.966666666666665)"
07-01-2023 20:12:52.757513,"(1.55, 1.94, 1.603846153846154)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 36.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.533333333333333)","(17.0, 40.0, 24.0)","(7.5, 20.0, 18.0)"
07-01-2023 20:12:53.942628,"(1.55, 1.94, 1.603846153846154)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 10.7625)","(17.0, 40.0, 24.0)","(7.5, 20.0, 18.066666666666666)"
07-01-2023 20:12:55.168232,"(1.55, 1.94, 1.624814814814815)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 10.7625)","(17.0, 40.0, 24.0)","(7.5, 20.0, 16.816666666666666)"
07-01-2023 20:12:56.323995,"(1.55, 1.94, 1.6215384615384616)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.6)","(17.0, 40.0, 24.0)","(7.5, 18.5, 16.025)"
07-01-2023 20:12:57.490879,"(1.55, 1.97, 1.61)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.6)","(17.0, 40.0, 24.0)","(7.5, 18.5, 16.025)"
07-01-2023 20:12:58.684831,"(1.55, 1.97, 1.61)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.6)","(17.0, 40.0, 24.0)","(7.5, 18.5, 16.883333333333333)"
07-01-2023 20:12:59.877794,"(1.55, 1.97, 1.5915384615384616)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.6)","(17.0, 40.0, 24.0)","(7.5, 18.5, 17.53)"
07-01-2023 20:13:01.219932,"(1.55, 1.96, 1.6457142857142857)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.6)","(17.0, 40.0, 24.0)","(7.5, 18.5, 16.125)"
07-01-2023 20:13:02.474977,"(1.55, 1.96, 1.6457142857142857)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.6)","(17.0, 40.0, 24.0)","(7.5, 18.5, 16.95)"
07-01-2023 20:13:03.614120,"(1.55, 1.96, 1.6)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 10.1)","(17.0, 40.0, 32.0)","(7.5, 18.5, 16.95)"
07-01-2023 20:13:04.691147,"(1.55, 1.96, 1.6023529411764708)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 18.5, 16.95)"
07-01-2023 20:13:05.847895,"(1.55, 1.96, 1.6023529411764708)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 18.5, 16.95)"
07-01-2023 20:13:07.056504,"(1.55, 1.96, 1.6023529411764708)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.0)","(8.0, 17.0, 15.875)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 18.5, 17.6)"
07-01-2023 20:13:08.202126,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.66666666666667)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 26.0, 28.2)"
07-01-2023 20:13:09.365903,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.66666666666667)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 32.0, 23.45)"
07-01-2023 20:13:10.633570,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.66666666666667)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 32.0, 23.45)"
07-01-2023 20:13:11.894872,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.66666666666667)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 32.0, 23.45)"
07-01-2023 20:13:13.131688,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 34.66666666666667)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 32.0, 18.9)"
07-01-2023 20:13:14.312933,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 43.714285714285715)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.0)"
07-01-2023 20:13:15.457793,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.0)"
07-01-2023 20:13:16.597213,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.0)"
07-01-2023 20:13:17.633433,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.0)"
07-01-2023 20:13:18.772783,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.0)"
07-01-2023 20:13:19.957713,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 22.0, 18.15)"
07-01-2023 20:13:21.240850,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:22.436603,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:23.644798,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:24.847414,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:26.014455,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:27.354430,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.666666666666666)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:28.694329,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 16.0, 13.625)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.759999999999998)"
07-01-2023 20:13:29.979460,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.625)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.375)"
07-01-2023 20:13:31.166743,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.625)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.375)"
07-01-2023 20:13:32.579021,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.625)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.375)"
07-01-2023 20:13:33.799826,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.625)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 19.0)"
07-01-2023 20:13:35.267728,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 19.0)"
07-01-2023 20:13:36.532829,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 19.0)"
07-01-2023 20:13:37.789364,"(1.55, 1.96, 1.5835294117647059)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 9.666666666666666)","(17.0, 40.0, 32.0)","(7.5, 21.0, 19.0)"
07-01-2023 20:13:39.398832,"(1.55, 1.96, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.4)","(17.0, 40.0, 32.0)","(7.5, 21.0, 20.75)"
07-01-2023 20:13:40.857597,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.4)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.75)"
07-01-2023 20:13:42.066834,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.4)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.75)"
07-01-2023 20:13:43.351178,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 42.85714285714286)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.4)","(17.0, 40.0, 32.0)","(7.5, 22.0, 19.625)"
07-01-2023 20:13:44.593012,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.4)","(17.0, 40.0, 32.0)","(7.5, 22.0, 20.5)"
07-01-2023 20:13:45.856105,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 23.0, 21.642857142857142)"
07-01-2023 20:13:47.048283,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 23.0, 21.642857142857142)"
07-01-2023 20:13:48.156638,"(1.55, 1.95, 1.6105555555555555)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 23.0, 21.642857142857142)"
07-01-2023 20:13:49.296366,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 23.0, 22.5)"
07-01-2023 20:13:50.450919,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 24.0, 22.5)"
07-01-2023 20:13:51.605122,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 24.0, 22.5)"
07-01-2023 20:13:52.671935,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.5, 13.785714285714285)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 32.0)","(7.5, 24.0, 22.5)"
07-01-2023 20:13:53.811898,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 11.5, 8.52)","(17.0, 40.0, 32.0)","(7.5, 24.0, 20.318181818181817)"
07-01-2023 20:13:54.947179,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 8.52)","(17.0, 40.0, 32.0)","(7.5, 21.0, 20.318181818181817)"
07-01-2023 20:13:56.186549,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 8.52)","(17.0, 40.0, 32.0)","(7.5, 21.0, 20.318181818181817)"
07-01-2023 20:13:57.315464,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 8.52)","(17.0, 40.0, 32.0)","(7.5, 21.0, 20.318181818181817)"
07-01-2023 20:13:58.397640,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 8.52)","(17.0, 40.0, 32.0)","(7.5, 21.0, 20.318181818181817)"
07-01-2023 20:13:59.461871,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.0625)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 8.52)","(17.0, 40.0, 32.0)","(7.5, 21.0, 20.318181818181817)"
07-01-2023 20:14:00.629727,"(1.55, 1.94, 1.6517241379310346)","(8.0, 16.5, 13.25)","(26.0, 60.0, 41.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 8.52)","(17.0, 40.0, 32.0)","(7.5, 21.0, 18.916666666666664)"
07-01-2023 20:14:01.807949,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.5, 14.0)","(26.0, 60.0, 44.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 12.0, 10.742857142857144)","(17.0, 40.0, 30.799999999999997)","(7.5, 20.0, 18.916666666666664)"
07-01-2023 20:14:02.926272,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.0, 14.0)","(26.0, 55.0, 43.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.0)"
07-01-2023 20:14:03.934000,"(1.55, 1.93, 1.5756338028169015)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.0)"
07-01-2023 20:14:04.895571,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 15.0, 13.333333333333334)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.0)"
07-01-2023 20:14:05.890013,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 15.0, 13.4375)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.545454545454547)"
07-01-2023 20:14:06.959250,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 15.0, 14.75)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 18.875)"
07-01-2023 20:14:07.989811,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.357142857142858)"
07-01-2023 20:14:09.114073,"(1.55, 1.93, 1.5945333333333334)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.742857142857144)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.357142857142858)"
07-01-2023 20:14:10.101701,"(1.55, 1.92, 1.6468965517241378)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.0)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.357142857142858)"
07-01-2023 20:14:11.096528,"(1.55, 1.92, 1.6032)","(8.0, 15.0, 14.0)","(26.0, 50.0, 42.285714285714285)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 20.0, 19.625)"
07-01-2023 20:14:12.065993,"(1.55, 1.91, 1.8225)","(8.0, 15.0, 14.0)","(26.0, 50.0, 43.5)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:13.121006,"(1.55, 1.91, 1.8225)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:14.095358,"(1.55, 1.91, 1.8225)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:15.125213,"(1.55, 1.91, 1.8225)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.175)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:16.105479,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.025)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:17.255355,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.466666666666667)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:18.317082,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.725)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:19.399563,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.214285714285715)"
07-01-2023 20:14:20.441979,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.0)"
07-01-2023 20:14:21.471266,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 20.0)"
07-01-2023 20:14:22.407489,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.8)"
07-01-2023 20:14:23.435978,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.8)"
07-01-2023 20:14:24.521539,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.8)"
07-01-2023 20:14:25.656178,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.8)"
07-01-2023 20:14:26.728437,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:27.685705,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:28.617460,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:29.610432,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:30.686055,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:31.721483,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:32.747749,"(1.55, 1.91, 1.86625)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:33.733685,"(1.55, 1.91, 1.871111111111111)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:34.699362,"(1.55, 1.91, 1.871111111111111)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:35.712899,"(1.55, 1.91, 1.871111111111111)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:36.757302,"(1.55, 1.91, 1.871111111111111)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
07-01-2023 20:14:37.808692,"(1.55, 1.91, 1.871111111111111)","(8.0, 15.0, 14.0)","(26.0, 50.0, 39.6)","(8.0, 17.0, 14.75)","(5.5, 11.5, 10.879999999999999)","(17.0, 40.0, 31.636363636363637)","(7.5, 21.0, 19.7)"
