,Homebush Saint,Tiggerlong Demon,Lonely Toni,Goldstar Yogi,Homebush Shady,Denarau Delight,Goldstar Dynasty,Homebush Lennon
06-01-2023 09:59:54.964182,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 09:59:56.065076,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 09:59:57.086561,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 09:59:58.130577,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 09:59:59.160720,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:00.223305,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:01.306495,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:02.356457,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:03.436725,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:04.522185,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:05.608814,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:06.704416,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:07.771065,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:08.845103,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:09.859674,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:10.897470,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:11.873305,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:12.905280,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:13.883045,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:14.933438,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:15.973498,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:17.108210,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:18.194487,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:19.294172,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.316666666666666)","(9.0, 16.5, 13.5)","(14.0, 30.0, 24.333333333333336)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.491176470588235)","(14.0, 30.0, 24.333333333333336)"
06-01-2023 10:00:20.414291,"(7.0, 22.0, 17.714285714285715)","(3.9, 7.4, 6.233333333333333)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:21.522782,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:22.645491,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:23.731214,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:24.795429,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:25.861211,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:26.903263,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:27.931263,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.314285714285713)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:28.916488,"(7.0, 22.0, 21.144444444444446)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.393333333333333)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:29.942994,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:30.962665,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:31.995948,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:33.071112,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:34.143082,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:35.227202,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:36.347079,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:37.536043,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:38.669197,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:39.818693,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:40.950237,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:42.052720,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:43.125790,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:44.200278,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:45.244812,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:46.273831,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:47.344636,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:48.373246,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:49.467918,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:50.513454,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:51.610438,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:52.729634,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:53.878589,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:54.996480,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:56.075112,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:57.165205,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:58.241851,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:00:59.276528,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:00.384670,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:01.464201,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:02.522390,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:03.612811,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:04.720884,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:05.826765,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:06.971248,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:08.193383,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:09.408510,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:10.600907,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:11.792044,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 27.5)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 27.5)"
06-01-2023 10:01:12.924546,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 30.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 30.0, 29.214285714285715)"
06-01-2023 10:01:14.013988,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:15.096941,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:16.171000,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:17.254870,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:18.379233,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:19.448230,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:20.576078,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:21.663578,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:22.780048,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:01:23.965846,"(7.0, 22.0, 20.885714285714286)","(3.9, 7.4, 5.625)","(4.8, 7.4, 6.881481481481481)","(9.0, 16.5, 15.083333333333334)","(14.0, 32.0, 29.214285714285715)","(6.5, 11.0, 10.166666666666668)","(3.3, 9.6, 5.63125)","(14.0, 32.0, 29.214285714285715)"
