,Dr Evergreen,My Cool Jack,Percussion,Charlie Chana,Alness Treasure,Our Purple Haze,Feel Like Flying
10-01-2023 21:01:45.323495,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:46.314085,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:47.335144,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:48.427591,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:49.442294,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:50.411113,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:51.455758,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:52.490862,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.9785714285714286)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:53.604797,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.982)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:54.617989,"(7.0, 9.2, 8.5)","(1.75, 2.06, 1.982)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:55.616827,"(7.0, 9.2, 8.690909090909091)","(1.75, 2.06, 1.982)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:56.665056,"(7.0, 9.2, 8.690909090909091)","(1.75, 2.06, 1.982)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.333333333333334)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:57.620925,"(7.0, 9.2, 8.690909090909091)","(1.75, 2.06, 1.982)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.421052631578947)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:58.663889,"(7.0, 9.2, 8.690909090909091)","(1.75, 2.06, 1.982)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.263157894736842)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:01:59.809446,"(7.0, 9.2, 8.785185185185185)","(1.75, 2.06, 1.9775)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.263157894736842)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:00.885941,"(7.0, 9.2, 8.785185185185185)","(1.75, 2.06, 1.9775)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.263157894736842)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:01.893042,"(7.0, 9.2, 8.785185185185185)","(1.75, 2.06, 1.9775)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.263157894736842)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:03.053687,"(7.0, 9.2, 8.785185185185185)","(1.75, 2.06, 1.9775)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.263157894736842)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:04.226473,"(7.0, 9.2, 8.752)","(1.75, 2.06, 1.9775)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 12.0, 10.263157894736842)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:05.400041,"(7.0, 9.2, 8.752)","(1.75, 2.06, 1.9775)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 11.5, 10.177777777777779)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:06.475940,"(7.0, 9.2, 8.752)","(1.75, 2.04, 1.9816666666666667)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 11.5, 10.177777777777779)","(6.0, 11.0, 10.377777777777778)","(8.0, 11.5, 10.270588235294117)"
10-01-2023 21:02:07.496180,"(7.0, 9.2, 8.752)","(1.75, 2.04, 1.9816666666666667)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.833333333333334)","(10.0, 11.5, 10.177777777777779)","(6.0, 11.0, 10.418181818181818)","(8.0, 11.5, 10.8)"
10-01-2023 21:02:08.642229,"(7.0, 9.2, 8.666666666666666)","(1.75, 2.04, 1.9816666666666667)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.8)","(10.0, 11.5, 10.042857142857143)","(6.0, 10.5, 10.418181818181818)","(8.0, 11.0, 10.8)"
10-01-2023 21:02:09.762524,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 1.9816666666666667)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.8)","(10.0, 11.5, 10.042857142857143)","(6.0, 10.5, 10.418181818181818)","(8.0, 11.0, 10.8)"
10-01-2023 21:02:10.764420,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.015)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.8)","(10.0, 11.5, 10.042857142857143)","(6.0, 10.5, 10.418181818181818)","(8.0, 11.0, 10.094117647058823)"
10-01-2023 21:02:11.727385,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0205555555555557)","(12.0, 29.0, 24.0)","(10.0, 16.0, 14.8)","(10.0, 11.5, 10.042857142857143)","(6.0, 10.5, 10.418181818181818)","(8.0, 11.0, 10.094117647058823)"
10-01-2023 21:02:12.831049,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0275)","(12.0, 29.0, 23.545454545454547)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.978947368421053)","(6.0, 10.5, 10.418181818181818)","(8.0, 11.0, 9.506666666666668)"
10-01-2023 21:02:13.888764,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0185714285714287)","(12.0, 29.0, 23.545454545454547)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.978947368421053)","(6.0, 10.5, 10.457142857142857)","(8.0, 11.0, 9.457142857142857)"
10-01-2023 21:02:15.077506,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0185714285714287)","(12.0, 29.0, 24.666666666666668)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.978947368421053)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:16.366806,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0185714285714287)","(12.0, 28.0, 24.666666666666668)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.978947368421053)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:17.517427,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0185714285714287)","(12.0, 28.0, 23.625)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.978947368421053)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:18.807965,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.04, 2.0127272727272727)","(12.0, 28.0, 23.625)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.978947368421053)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:19.928492,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.06, 2.0127272727272727)","(12.0, 28.0, 23.625)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.994285714285715)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:21.129741,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.06, 2.0275)","(12.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.994285714285715)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:22.387242,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.06, 2.0275)","(12.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.994285714285715)","(6.0, 10.5, 10.44375)","(8.0, 11.0, 9.338461538461537)"
10-01-2023 21:02:23.547819,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.06, 2.0275)","(12.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.994285714285715)","(6.0, 10.5, 10.705263157894738)","(8.0, 11.0, 9.75)"
10-01-2023 21:02:24.631482,"(7.0, 9.2, 8.319999999999999)","(1.75, 2.08, 2.0342857142857143)","(12.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.994285714285715)","(6.0, 11.0, 11.775)","(8.0, 10.5, 8.861538461538462)"
10-01-2023 21:02:25.745566,"(7.0, 9.0, 8.6)","(1.75, 2.04, 1.989579831932773)","(12.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(10.0, 11.5, 9.994285714285715)","(6.0, 12.5, 10.571428571428571)","(8.0, 9.6, 8.742857142857142)"
10-01-2023 21:02:26.956061,"(7.0, 9.0, 8.6)","(1.75, 2.04, 1.989579831932773)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.0, 12.5, 11.51818181818182)","(8.0, 9.6, 8.866666666666667)"
10-01-2023 21:02:28.035765,"(7.0, 9.0, 8.55)","(1.75, 2.04, 1.9937878787878789)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.0, 12.5, 12.023529411764706)","(8.0, 9.4, 8.614285714285714)"
10-01-2023 21:02:29.108415,"(7.0, 9.0, 8.55)","(1.75, 2.04, 1.9964285714285714)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.0, 12.5, 12.023529411764706)","(8.0, 9.4, 8.690322580645162)"
10-01-2023 21:02:30.195212,"(7.0, 9.0, 8.55)","(1.75, 2.04, 1.9987837837837839)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.0, 12.5, 12.023529411764706)","(8.0, 9.4, 8.690322580645162)"
10-01-2023 21:02:31.333665,"(7.0, 9.0, 8.55)","(1.75, 2.04, 1.9987837837837839)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.0, 12.5, 12.023529411764706)","(8.0, 9.4, 8.690322580645162)"
10-01-2023 21:02:32.487406,"(7.0, 9.0, 8.55)","(1.75, 2.04, 1.9987837837837839)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.0, 12.5, 12.023529411764706)","(8.0, 9.4, 8.690322580645162)"
10-01-2023 21:02:33.561293,"(7.0, 9.0, 8.55)","(1.75, 2.04, 1.9987837837837839)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.5, 12.5, 12.2)","(8.0, 9.4, 8.710344827586207)"
10-01-2023 21:02:34.573588,"(7.0, 9.0, 8.55)","(1.75, 2.04, 2.001875)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 9.994285714285715)","(6.5, 12.5, 12.2)","(8.0, 9.4, 8.710344827586207)"
10-01-2023 21:02:35.689262,"(7.0, 9.0, 8.55)","(1.75, 2.04, 2.001875)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 14.875)","(9.0, 11.5, 10.182500000000001)","(6.5, 12.5, 12.2)","(8.0, 9.4, 8.710344827586207)"
10-01-2023 21:02:36.947659,"(7.0, 9.0, 8.55)","(1.75, 2.04, 2.001875)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 14.928571428571429)","(9.0, 11.5, 10.302272727272728)","(6.5, 12.5, 12.2)","(8.0, 9.4, 8.710344827586207)"
10-01-2023 21:02:38.020453,"(7.0, 9.0, 8.55)","(1.75, 2.04, 2.001875)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 14.928571428571429)","(9.0, 11.5, 10.302272727272728)","(6.5, 12.5, 12.2)","(8.0, 9.4, 8.710344827586207)"
10-01-2023 21:02:39.121872,"(7.0, 9.0, 8.55)","(1.75, 2.04, 2.001875)","(13.0, 28.0, 23.555555555555557)","(10.0, 16.0, 15.274193548387096)","(9.0, 11.5, 11.157894736842104)","(6.5, 12.5, 11.75)","(8.0, 9.4, 9.019047619047619)"
10-01-2023 21:02:40.216782,"(7.0, 8.2, 8.1)","(1.75, 2.0, 1.9973076923076922)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.451219512195122)","(9.0, 11.5, 11.0625)","(6.5, 12.5, 12.2)","(8.0, 9.4, 8.710344827586207)"
10-01-2023 21:02:41.323569,"(7.0, 9.0, 8.4)","(1.75, 2.04, 2.0052439024390245)","(13.0, 28.0, 23.384615384615383)","(10.0, 16.0, 15.428571428571429)","(9.0, 11.5, 11.192307692307692)","(6.5, 12.5, 12.261764705882353)","(8.0, 9.4, 8.75483870967742)"
10-01-2023 21:02:42.397114,"(7.0, 8.8, 8.2)","(1.75, 2.04, 2.0052439024390245)","(13.0, 28.0, 23.555555555555557)","(10.0, 16.0, 15.35135135135135)","(9.0, 11.5, 11.192307692307692)","(6.5, 12.5, 12.261764705882353)","(8.0, 9.4, 8.75483870967742)"
10-01-2023 21:02:43.426216,"(7.0, 8.8, 8.200000000000001)","(1.75, 2.04, 2.0052439024390245)","(13.0, 28.0, 23.555555555555557)","(10.0, 16.0, 15.35135135135135)","(9.0, 11.5, 11.192307692307692)","(6.5, 12.5, 12.261764705882353)","(8.0, 9.4, 8.75483870967742)"
10-01-2023 21:02:44.632987,"(7.0, 8.6, 7.933333333333333)","(1.75, 2.04, 2.006470588235294)","(13.0, 28.0, 23.555555555555557)","(10.0, 16.0, 15.35135135135135)","(9.0, 11.5, 11.192307692307692)","(6.5, 12.5, 11.818181818181818)","(8.0, 9.4, 8.887179487179488)"
10-01-2023 21:02:45.789825,"(7.0, 8.4, 7.28)","(1.75, 2.08, 2.0756923076923077)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.426470588235293)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.7)","(8.0, 9.4, 8.775)"
10-01-2023 21:02:46.977903,"(7.0, 8.2, 7.15)","(1.75, 2.1, 2.093731343283582)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.426470588235293)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.875)","(8.0, 9.4, 8.775)"
10-01-2023 21:02:48.105744,"(7.0, 8.0, 7.904761904761905)","(1.75, 2.1, 2.1157333333333335)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.426470588235293)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 8.873684210526315)"
10-01-2023 21:02:49.235592,"(7.0, 8.0, 7.88)","(1.75, 2.12, 2.108)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.426470588235293)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 8.775)"
10-01-2023 21:02:50.437821,"(7.0, 8.0, 7.733333333333333)","(1.75, 2.12, 2.0933333333333333)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 8.775)"
10-01-2023 21:02:51.430781,"(7.0, 8.0, 7.733333333333333)","(1.75, 2.12, 2.086666666666667)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.142857142857142)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 9.280000000000001)"
10-01-2023 21:02:52.496965,"(7.0, 7.8, 7.733333333333333)","(1.75, 2.12, 2.086666666666667)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.2)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 9.280000000000001)"
10-01-2023 21:02:53.565617,"(7.0, 7.8, 7.72)","(1.75, 2.12, 2.086666666666667)","(13.0, 28.0, 23.6)","(10.0, 16.0, 15.2)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 9.310638297872341)"
10-01-2023 21:02:54.628314,"(7.0, 7.8, 7.72)","(1.75, 2.12, 2.1166666666666667)","(13.0, 28.0, 23.576923076923077)","(10.0, 16.0, 15.2)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.931818181818182)","(8.0, 9.4, 9.166666666666666)"
10-01-2023 21:02:55.783536,"(7.0, 7.8, 7.654545454545454)","(1.75, 2.14, 2.1114285714285717)","(13.0, 27.0, 24.333333333333332)","(10.0, 16.0, 15.2)","(9.0, 11.5, 11.3)","(6.5, 12.0, 11.928571428571429)","(8.0, 10.5, 9.76)"
10-01-2023 21:02:57.026810,"(7.0, 7.8, 7.32)","(1.75, 2.14, 2.112)","(13.0, 27.0, 24.333333333333332)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.5, 10.7)","(6.5, 12.0, 11.916666666666666)","(8.0, 10.0, 9.76)"
10-01-2023 21:02:58.221006,"(7.0, 7.8, 7.341176470588235)","(1.75, 2.14, 2.1228571428571428)","(13.0, 27.0, 24.333333333333332)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.5, 10.666666666666666)","(6.5, 12.0, 11.916666666666666)","(8.0, 10.0, 9.76)"
10-01-2023 21:02:59.376614,"(7.0, 7.6, 7.4)","(1.75, 2.14, 2.1133333333333333)","(13.0, 27.0, 24.333333333333332)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.5, 10.666666666666666)","(6.5, 12.0, 11.916666666666666)","(8.0, 10.0, 9.76)"
10-01-2023 21:03:00.460532,"(7.0, 7.6, 7.323076923076923)","(1.75, 2.14, 2.1273684210526316)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.5, 10.285714285714286)","(6.5, 12.0, 11.954545454545455)","(8.0, 10.0, 9.76)"
10-01-2023 21:03:01.610806,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.14, 2.1273684210526316)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.0, 10.21875)","(6.5, 12.0, 11.954545454545455)","(8.0, 10.0, 9.709090909090909)"
10-01-2023 21:03:02.857158,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.14, 2.1273684210526316)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.0, 10.21875)","(6.5, 12.0, 11.954545454545455)","(8.0, 10.0, 9.822222222222223)"
10-01-2023 21:03:04.057693,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.14, 2.1273684210526316)","(13.0, 27.0, 25.095238095238095)","(10.0, 16.0, 15.26530612244898)","(9.0, 11.0, 9.95)","(6.5, 12.0, 11.954545454545455)","(8.0, 10.0, 9.733333333333333)"
10-01-2023 21:03:05.356224,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.16, 2.1500000000000004)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.95)","(6.5, 12.0, 11.954545454545455)","(8.0, 10.0, 9.733333333333333)"
10-01-2023 21:03:06.503354,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.16, 2.1500000000000004)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.95)","(6.5, 12.0, 11.954545454545455)","(8.0, 10.0, 9.756521739130434)"
10-01-2023 21:03:07.612895,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.16, 2.1571428571428575)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.95)","(6.5, 12.0, 11.956521739130435)","(8.0, 10.0, 9.65)"
10-01-2023 21:03:08.787594,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.16, 2.1571428571428575)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.95)","(6.5, 12.0, 11.956521739130435)","(8.0, 10.0, 9.776)"
10-01-2023 21:03:09.975762,"(7.0, 7.6, 7.294117647058823)","(1.75, 2.16, 2.150588235294118)","(13.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.95)","(6.5, 12.0, 11.956521739130435)","(8.0, 10.0, 9.8)"
10-01-2023 21:03:11.159792,"(7.0, 7.6, 7.264)","(1.75, 2.16, 2.150588235294118)","(15.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.88)","(7.0, 12.0, 12.11111111111111)","(8.0, 10.0, 9.866666666666667)"
10-01-2023 21:03:12.276097,"(7.0, 7.6, 7.264)","(1.75, 2.16, 2.151111111111111)","(15.0, 27.0, 23.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.0, 9.88)","(7.0, 13.0, 12.583333333333334)","(8.0, 10.0, 9.866666666666667)"
10-01-2023 21:03:13.452221,"(7.0, 7.6, 7.255172413793104)","(1.75, 2.16, 2.151111111111111)","(15.0, 26.0, 24.5)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.0, 9.88)","(7.0, 13.0, 12.583333333333334)","(8.0, 10.0, 9.866666666666667)"
10-01-2023 21:03:14.576580,"(7.0, 7.6, 7.276190476190476)","(1.75, 2.14, 2.1333333333333333)","(15.0, 26.0, 24.5)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.0, 9.88)","(7.0, 13.0, 12.583333333333334)","(8.0, 10.0, 9.84)"
10-01-2023 21:03:15.891668,"(7.0, 8.0, 7.9399999999999995)","(1.75, 2.14, 2.125084745762712)","(15.0, 26.0, 24.5)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.0, 9.9)","(7.0, 13.0, 13.0)","(8.0, 10.0, 9.84)"
10-01-2023 21:03:17.201963,"(7.0, 8.0, 7.507692307692308)","(1.75, 2.14, 2.111219512195122)","(15.0, 26.0, 21.8)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.0, 9.705555555555556)","(7.0, 14.0, 13.25)","(8.0, 10.0, 9.857142857142858)"
10-01-2023 21:03:18.266847,"(7.0, 8.0, 7.6000000000000005)","(1.75, 2.12, 2.111219512195122)","(15.0, 25.0, 22.037037037037038)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.705555555555556)","(7.0, 14.0, 13.76923076923077)","(8.0, 10.0, 9.857142857142858)"
10-01-2023 21:03:19.399184,"(7.0, 8.0, 7.666666666666667)","(1.75, 2.12, 2.1129411764705885)","(15.0, 25.0, 22.037037037037038)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.705555555555556)","(7.0, 14.0, 13.333333333333334)","(8.0, 10.0, 9.857142857142858)"
10-01-2023 21:03:20.717000,"(7.0, 8.0, 7.666666666666667)","(1.75, 2.12, 2.1129411764705885)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.705555555555556)","(7.0, 14.0, 13.5)","(8.0, 10.0, 9.83448275862069)"
10-01-2023 21:03:21.869877,"(7.0, 8.0, 7.666666666666667)","(1.75, 2.12, 2.1129411764705885)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.705555555555556)","(7.0, 14.0, 13.423076923076923)","(8.0, 10.0, 9.83448275862069)"
10-01-2023 21:03:23.065209,"(6.5, 8.0, 7.8)","(1.75, 2.12, 2.109714285714286)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.629166666666666)","(7.5, 13.5, 13.0625)","(8.0, 10.0, 9.83448275862069)"
10-01-2023 21:03:24.275976,"(6.5, 8.0, 7.8)","(1.75, 2.12, 2.109714285714286)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.629166666666666)","(7.5, 14.0, 13.0625)","(8.0, 10.0, 9.83448275862069)"
10-01-2023 21:03:25.419187,"(6.5, 8.0, 7.8)","(1.75, 2.12, 2.109714285714286)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.629166666666666)","(7.5, 14.0, 13.0625)","(8.0, 10.0, 9.83448275862069)"
10-01-2023 21:03:26.521681,"(6.5, 8.0, 7.8)","(1.75, 2.12, 2.109714285714286)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.629166666666666)","(7.5, 14.0, 13.0625)","(8.0, 10.0, 9.84)"
10-01-2023 21:03:27.814373,"(6.5, 8.0, 7.636842105263158)","(1.75, 2.12, 2.114)","(15.0, 25.0, 21.666666666666668)","(10.0, 16.0, 15.26530612244898)","(9.0, 10.5, 9.629166666666666)","(7.5, 14.0, 13.0625)","(8.0, 10.0, 9.84)"
