,Gungho,Raphael,Roys Legacy,Cyclone Harmony,Vankukla,Wallawallabingbang,A Dandy Catch,So Greysful,Star Harmony
08-01-2023 12:40:02.635181,"(101.0, 250.0, 244.44444444444446)","(21.0, 32.0, 31.83157894736842)","(12.0, 14.0, 13.93661971830986)","(4.0, 4.4, 4.3814960629921265)","(4.8, 5.9, 5.88099173553719)","(19.0, 26.0, 25.0)","(91.0, 160.0, 142.0)","(2.7, 3.25, 3.2287294563843236)","(6.0, 7.4, 7.396610169491526)"
08-01-2023 12:40:03.825877,"(101.0, 250.0, 244.44444444444446)","(21.0, 32.0, 31.8494623655914)","(12.0, 14.0, 13.93646408839779)","(4.0, 4.4, 4.3697297297297295)","(4.8, 5.9, 5.8900943396226415)","(19.0, 25.0, 24.90625)","(91.0, 160.0, 142.0)","(2.7, 3.25, 3.2287294563843236)","(6.0, 7.4, 7.379838709677419)"
08-01-2023 12:40:05.016969,"(101.0, 250.0, 245.0)","(21.0, 32.0, 31.610169491525422)","(12.0, 14.5, 14.078947368421053)","(4.0, 4.4, 4.365915492957747)","(4.8, 5.9, 5.882264150943397)","(19.0, 25.0, 25.252525252525253)","(91.0, 160.0, 145.78947368421052)","(2.7, 3.25, 3.2243939393939396)","(6.0, 7.4, 7.399163179916318)"
08-01-2023 12:40:06.164498,"(101.0, 270.0, 253.33333333333334)","(21.0, 32.0, 31.616666666666667)","(12.0, 14.5, 14.074750830564785)","(4.0, 4.4, 4.37672131147541)","(4.8, 5.9, 5.776328502415459)","(19.0, 26.0, 25.252525252525253)","(91.0, 160.0, 145.78947368421052)","(2.7, 3.25, 3.2269150417827297)","(6.0, 7.4, 7.3991228070175445)"
08-01-2023 12:40:07.324324,"(101.0, 270.0, 253.33333333333334)","(21.0, 32.0, 31.616666666666667)","(12.0, 14.5, 14.070945945945946)","(4.0, 4.4, 4.366666666666667)","(4.8, 5.8, 5.778222222222222)","(19.0, 26.0, 25.244897959183675)","(91.0, 160.0, 144.28571428571428)","(2.7, 3.25, 3.2271536871123363)","(6.0, 7.4, 7.399065420560748)"
08-01-2023 12:40:08.477085,"(101.0, 270.0, 253.33333333333334)","(21.0, 32.0, 31.6260162601626)","(12.0, 14.5, 14.070945945945946)","(3.9, 4.4, 4.405150214592275)","(4.8, 5.8, 5.677302631578947)","(19.0, 26.0, 25.244897959183675)","(91.0, 150.0, 153.04347826086956)","(2.7, 3.25, 3.2279587765957447)","(6.0, 7.4, 7.39904761904762)"
08-01-2023 12:40:09.650255,"(101.0, 270.0, 253.33333333333334)","(21.0, 32.0, 31.6260162601626)","(12.0, 14.5, 14.082236842105264)","(3.9, 4.5, 4.405150214592275)","(4.8, 5.7, 5.696223564954683)","(19.0, 26.0, 25.244897959183675)","(91.0, 160.0, 165.86206896551724)","(2.7, 3.25, 3.226422475106686)","(6.0, 7.4, 7.481159420289855)"
08-01-2023 12:40:10.815798,"(101.0, 270.0, 253.33333333333334)","(21.0, 32.0, 31.941747572815533)","(12.0, 14.5, 14.092948717948717)","(3.9, 4.5, 4.404780876494025)","(4.8, 5.7, 5.691594202898551)","(19.0, 26.0, 26.238095238095237)","(91.0, 190.0, 168.0)","(2.7, 3.25, 3.196765039727582)","(6.0, 7.6, 7.154545454545454)"
08-01-2023 12:40:11.957569,"(101.0, 270.0, 266.0)","(21.0, 30.0, 22.08)","(12.0, 14.0, 13.448717948717949)","(3.9, 4.7, 4.637309644670051)","(4.8, 5.7, 5.797083333333333)","(19.0, 27.0, 26.28205128205128)","(91.0, 190.0, 169.375)","(2.7, 3.25, 3.1927947598253277)","(6.0, 7.4, 7.118181818181818)"
08-01-2023 12:40:13.097163,"(101.0, 270.0, 266.0)","(21.0, 27.0, 26.285714285714285)","(12.0, 13.5, 13.35483870967742)","(3.9, 4.7, 4.637309644670051)","(4.8, 5.8, 5.797083333333333)","(19.0, 27.0, 26.0)","(91.0, 190.0, 169.375)","(2.7, 3.2, 3.192633928571429)","(6.0, 7.2, 7.140540540540541)"
08-01-2023 12:40:14.220056,"(101.0, 270.0, 266.0)","(21.0, 28.0, 27.51063829787234)","(12.0, 13.5, 13.34433962264151)","(3.9, 4.7, 4.633513513513513)","(4.8, 5.8, 5.85)","(19.0, 27.0, 26.06122448979592)","(91.0, 190.0, 168.0)","(2.7, 3.2, 3.1888576779026216)","(6.0, 7.2, 6.818421052631579)"
08-01-2023 12:40:15.348728,"(101.0, 270.0, 266.6666666666667)","(21.0, 28.0, 27.535353535353536)","(12.0, 13.5, 13.34433962264151)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.865217391304348)","(19.0, 27.0, 26.214285714285715)","(91.0, 190.0, 169.375)","(2.7, 3.2, 3.212888198757764)","(6.0, 7.0, 6.873170731707317)"
08-01-2023 12:40:16.460677,"(101.0, 290.0, 283.3333333333333)","(21.0, 28.0, 27.933333333333334)","(12.0, 13.5, 13.404761904761905)","(3.9, 4.6, 4.55669014084507)","(4.8, 5.9, 5.984375)","(19.0, 27.0, 27.620689655172413)","(91.0, 190.0, 169.375)","(2.7, 3.25, 3.1914201183431956)","(6.0, 7.0, 6.883950617283951)"
08-01-2023 12:40:17.573492,"(101.0, 290.0, 283.3333333333333)","(21.0, 28.0, 27.933333333333334)","(12.0, 13.5, 13.3989898989899)","(3.9, 4.6, 4.568498168498168)","(4.8, 6.0, 5.9354929577464794)","(19.0, 28.0, 27.6)","(91.0, 190.0, 170.58823529411765)","(2.7, 3.2, 3.1989236790606657)","(6.0, 7.0, 6.7215686274509805)"
08-01-2023 12:40:18.719489,"(101.0, 290.0, 283.3333333333333)","(21.0, 28.0, 27.939393939393938)","(12.0, 13.5, 13.407407407407407)","(3.9, 4.6, 4.566077738515901)","(4.8, 6.0, 5.93941798941799)","(19.0, 28.0, 27.650793650793652)","(91.0, 190.0, 180.83333333333334)","(2.7, 3.2, 3.213793103448276)","(6.0, 6.8, 6.694661921708185)"
08-01-2023 12:40:19.887922,"(101.0, 300.0, 270.8333333333333)","(21.0, 29.0, 28.523809523809526)","(12.0, 13.5, 13.626666666666667)","(3.9, 4.6, 4.571061093247589)","(4.8, 6.0, 5.959894921190894)","(19.0, 28.0, 26.651162790697676)","(91.0, 190.0, 180.83333333333334)","(2.7, 3.25, 3.2140625000000003)","(6.0, 6.8, 6.604724409448819)"
08-01-2023 12:40:21.055146,"(101.0, 300.0, 270.8333333333333)","(21.0, 30.0, 29.11764705882353)","(12.0, 14.0, 13.626666666666667)","(3.9, 4.6, 4.571061093247589)","(4.8, 6.0, 5.962637362637363)","(19.0, 27.0, 26.680851063829788)","(91.0, 190.0, 182.14285714285714)","(2.7, 3.25, 3.168201058201058)","(6.0, 6.8, 6.651282051282052)"
08-01-2023 12:40:22.186795,"(101.0, 300.0, 270.8333333333333)","(21.0, 30.0, 29.26829268292683)","(12.0, 14.0, 13.64102564102564)","(3.9, 4.6, 4.5880769230769225)","(4.8, 6.0, 5.966666666666667)","(19.0, 27.0, 26.589041095890412)","(91.0, 190.0, 182.14285714285714)","(2.7, 3.2, 3.1685636856368564)","(6.0, 6.8, 6.515681233933162)"
08-01-2023 12:40:23.335409,"(101.0, 300.0, 265.0)","(21.0, 30.0, 29.03448275862069)","(12.0, 14.0, 13.890625)","(3.9, 4.6, 4.552645861601086)","(4.8, 6.0, 5.990773067331671)","(19.0, 27.0, 26.70886075949367)","(91.0, 190.0, 184.76190476190476)","(2.7, 3.2, 3.172191673212883)","(6.0, 6.6, 6.514155251141553)"
08-01-2023 12:40:24.477428,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.657894736842106)","(11.0, 14.5, 14.114197530864198)","(3.9, 4.7, 4.594081942336874)","(4.8, 6.0, 5.990561224489796)","(19.0, 27.0, 26.70886075949367)","(91.0, 190.0, 182.66666666666666)","(2.7, 3.2, 3.1734265734265734)","(6.0, 6.6, 6.52)"
08-01-2023 12:40:25.648052,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.609756097560975)","(11.0, 14.5, 14.114197530864198)","(3.9, 4.6, 4.576732673267326)","(4.8, 6.0, 6.002251407129456)","(19.0, 27.0, 26.62962962962963)","(91.0, 190.0, 183.125)","(2.7, 3.2, 3.1732712765957447)","(6.0, 6.6, 6.518123667377399)"
08-01-2023 12:40:26.783526,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.692307692307693)","(11.0, 14.5, 14.195121951219512)","(3.9, 4.6, 4.5669856459330145)","(4.8, 6.2, 6.002251407129456)","(19.0, 27.0, 26.62962962962963)","(91.0, 190.0, 183.125)","(2.7, 3.2, 3.1732712765957447)","(6.0, 6.6, 6.518123667377399)"
08-01-2023 12:40:27.923773,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.566666666666666)","(11.0, 14.5, 14.152777777777779)","(3.9, 4.6, 4.567324561403509)","(4.8, 6.2, 6.033939393939394)","(19.0, 27.0, 27.192307692307693)","(91.0, 190.0, 183.52941176470588)","(2.7, 3.2, 3.1399239543726236)","(6.0, 6.6, 6.558928571428571)"
08-01-2023 12:40:29.081940,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.714285714285715)","(11.0, 14.5, 14.311643835616438)","(3.9, 4.6, 4.563825363825363)","(4.8, 6.2, 6.036187399030695)","(19.0, 28.0, 27.192307692307693)","(91.0, 190.0, 184.21052631578948)","(2.7, 3.15, 3.1324074074074075)","(6.0, 6.6, 6.6792207792207785)"
08-01-2023 12:40:30.279188,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.76271186440678)","(11.0, 14.5, 14.28780487804878)","(3.9, 4.6, 4.569948186528497)","(4.8, 6.2, 6.056241426611797)","(19.0, 28.0, 27.5)","(91.0, 190.0, 184.21052631578948)","(2.7, 3.15, 3.131973203410475)","(6.0, 6.8, 6.709933774834437)"
08-01-2023 12:40:31.393256,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.775862068965516)","(11.0, 14.5, 14.265765765765765)","(3.9, 4.6, 4.5682481751824815)","(4.8, 6.2, 6.0624671916010495)","(19.0, 28.0, 27.381818181818183)","(91.0, 190.0, 184.21052631578948)","(2.7, 3.15, 3.131973203410475)","(6.0, 6.8, 6.709933774834437)"
08-01-2023 12:40:32.559372,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.76086956521739)","(11.0, 14.5, 14.265765765765765)","(3.9, 4.6, 4.5717532467532465)","(4.8, 6.2, 6.075)","(19.0, 28.0, 27.359375)","(91.0, 190.0, 184.21052631578948)","(2.7, 3.15, 3.124877250409165)","(6.0, 6.8, 6.71747572815534)"
08-01-2023 12:40:33.694713,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.76086956521739)","(11.0, 14.5, 14.265765765765765)","(3.9, 4.6, 4.5717532467532465)","(4.8, 6.2, 6.0773006134969325)","(19.0, 28.0, 27.349206349206348)","(91.0, 190.0, 184.21052631578948)","(2.7, 3.15, 3.12601246105919)","(6.0, 6.8, 6.735757575757575)"
08-01-2023 12:40:34.804987,"(101.0, 300.0, 291.42857142857144)","(21.0, 30.0, 29.46153846153846)","(11.0, 14.5, 14.242574257425742)","(3.9, 4.6, 4.566473988439306)","(4.8, 6.2, 6.0773006134969325)","(19.0, 28.0, 27.61111111111111)","(91.0, 190.0, 184.76190476190476)","(2.7, 3.15, 3.132222222222222)","(6.0, 6.8, 6.706779661016949)"
08-01-2023 12:40:35.931218,"(101.0, 300.0, 292.5)","(21.0, 30.0, 29.71232876712329)","(11.0, 14.5, 14.350785340314136)","(3.9, 4.6, 4.563032367972743)","(4.8, 6.2, 6.0807142857142855)","(19.0, 28.0, 27.58139534883721)","(91.0, 190.0, 184.76190476190476)","(2.7, 3.15, 3.1320689655172416)","(6.0, 6.8, 6.624786324786324)"
08-01-2023 12:40:37.067085,"(101.0, 300.0, 295.0)","(21.0, 30.0, 29.9811320754717)","(11.0, 14.5, 14.432258064516128)","(3.9, 4.6, 4.563032367972743)","(4.8, 6.2, 6.1124378109452735)","(19.0, 28.0, 27.58139534883721)","(91.0, 190.0, 184.76190476190476)","(2.7, 3.15, 3.1354621848739495)","(6.0, 6.8, 6.568691588785047)"
08-01-2023 12:40:38.161352,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.516129032258064)","(11.0, 15.0, 14.753246753246753)","(3.9, 4.6, 4.5695150115473435)","(4.8, 6.2, 6.1124378109452735)","(19.0, 28.0, 27.58139534883721)","(91.0, 190.0, 184.76190476190476)","(2.7, 3.15, 3.1354621848739495)","(6.0, 6.6, 6.584654731457801)"
08-01-2023 12:40:39.303726,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.516129032258064)","(11.0, 15.0, 14.778571428571428)","(3.9, 4.6, 4.567647058823529)","(4.8, 6.2, 6.115112540192926)","(19.0, 28.0, 27.58139534883721)","(101.0, 190.0, 181.53846153846155)","(2.7, 3.15, 3.13418647166362)","(6.0, 6.6, 6.58560411311054)"
08-01-2023 12:40:40.388109,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.516129032258064)","(11.0, 15.0, 14.778571428571428)","(3.9, 4.6, 4.567647058823529)","(4.8, 6.2, 6.115112540192926)","(19.0, 28.0, 27.58139534883721)","(101.0, 190.0, 181.25)","(2.7, 3.15, 3.1320539419087137)","(6.0, 6.6, 6.565936739659367)"
08-01-2023 12:40:41.501244,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.516129032258064)","(11.0, 15.0, 14.778571428571428)","(3.9, 4.6, 4.579736842105262)","(4.8, 6.2, 6.115112540192926)","(19.0, 28.0, 27.58139534883721)","(101.0, 190.0, 181.25)","(2.7, 3.15, 3.1320539419087137)","(6.0, 6.6, 6.573333333333333)"
08-01-2023 12:40:42.664385,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.666666666666668)","(11.0, 15.0, 14.778571428571428)","(3.9, 4.6, 4.571223021582734)","(4.8, 6.2, 6.115112540192926)","(19.0, 28.0, 27.58139534883721)","(101.0, 190.0, 181.25)","(2.7, 3.15, 3.129462365591398)","(6.0, 6.6, 6.645733788395905)"
08-01-2023 12:40:43.818981,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.666666666666668)","(11.0, 15.0, 14.778571428571428)","(3.9, 4.6, 4.571223021582734)","(4.8, 6.2, 6.115112540192926)","(19.0, 28.0, 27.58139534883721)","(101.0, 190.0, 182.22222222222223)","(2.7, 3.15, 3.1285874439461883)","(6.0, 6.8, 6.645733788395905)"
08-01-2023 12:40:45.001918,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.666666666666668)","(11.0, 15.0, 14.745901639344263)","(3.9, 4.6, 4.574418604651163)","(4.8, 6.2, 6.115187969924812)","(19.0, 28.0, 27.604395604395606)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.136291486291486)","(5.5, 6.8, 6.651315789473684)"
08-01-2023 12:40:46.183193,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.896551724137932)","(11.0, 15.0, 14.78169014084507)","(3.9, 4.6, 4.580466472303207)","(4.8, 6.2, 6.115187969924812)","(19.0, 28.0, 27.604395604395606)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.136291486291486)","(5.5, 6.8, 6.651315789473684)"
08-01-2023 12:40:47.450218,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.896551724137932)","(11.0, 15.0, 14.78169014084507)","(3.9, 4.6, 4.580466472303207)","(4.8, 6.2, 6.113893129770992)","(19.0, 28.0, 27.604395604395606)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1382191780821915)","(5.5, 6.8, 6.651315789473684)"
08-01-2023 12:40:48.638804,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.896551724137932)","(11.0, 15.0, 14.78169014084507)","(3.9, 4.6, 4.580466472303207)","(4.8, 6.2, 6.113893129770992)","(19.0, 28.0, 27.604395604395606)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1393716577540105)","(5.5, 6.8, 6.587096774193548)"
08-01-2023 12:40:49.879568,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.825396825396826)","(11.0, 15.0, 14.78169014084507)","(3.9, 4.6, 4.580466472303207)","(4.8, 6.2, 6.113893129770992)","(19.0, 28.0, 27.604395604395606)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1353117505995205)","(5.5, 6.6, 6.5648888888888886)"
08-01-2023 12:40:50.996516,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.825396825396826)","(11.0, 15.0, 14.82967032967033)","(3.9, 4.6, 4.577960526315789)","(4.8, 6.2, 6.117111459968603)","(19.0, 28.0, 27.604395604395606)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1353117505995205)","(5.5, 6.6, 6.5648888888888886)"
08-01-2023 12:40:52.219421,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.825396825396826)","(11.0, 15.0, 14.82967032967033)","(3.9, 4.6, 4.577685950413223)","(4.8, 6.2, 6.11461038961039)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1352694610778444)","(5.5, 6.6, 6.56504424778761)"
08-01-2023 12:40:53.340814,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.825396825396826)","(11.0, 15.0, 14.82967032967033)","(3.9, 4.6, 4.577685950413223)","(4.8, 6.2, 6.118456375838926)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1359146341463413)","(5.5, 6.6, 6.537628865979381)"
08-01-2023 12:40:54.469845,"(101.0, 300.0, 295.0)","(21.0, 32.0, 31.0)","(11.0, 15.0, 14.82967032967033)","(3.9, 4.5, 4.536923076923077)","(4.8, 6.2, 6.135629139072848)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.135191846522782)","(5.5, 6.6, 6.537628865979381)"
08-01-2023 12:40:55.643526,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.88)","(11.0, 15.0, 14.9)","(3.9, 4.6, 4.500819672131148)","(4.8, 6.2, 6.136170212765958)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1352095808383234)","(5.5, 6.6, 6.537789203084833)"
08-01-2023 12:40:56.841834,"(101.0, 300.0, 295.0)","(21.0, 32.0, 30.916666666666668)","(11.0, 15.0, 14.900990099009901)","(3.9, 4.6, 4.500819672131148)","(4.8, 6.2, 6.136170212765958)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.135401891252955)","(5.5, 6.6, 6.537789203084833)"
08-01-2023 12:40:58.040385,"(101.0, 300.0, 295.0)","(21.0, 32.0, 31.1)","(11.0, 15.0, 14.900990099009901)","(3.9, 4.6, 4.526666666666666)","(4.8, 6.2, 6.156204379562044)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.142291371994342)","(5.5, 6.6, 6.566978193146417)"
08-01-2023 12:40:59.212323,"(101.0, 300.0, 295.0)","(21.0, 32.0, 31.1)","(11.0, 15.0, 14.900990099009901)","(3.9, 4.6, 4.526666666666666)","(4.8, 6.2, 6.156204379562044)","(19.0, 28.0, 27.555555555555557)","(101.0, 190.0, 183.0)","(2.7, 3.15, 3.1444940476190477)","(5.5, 6.6, 6.566978193146417)"
08-01-2023 12:41:00.411953,"(101.0, 300.0, 295.0)","(21.0, 32.0, 31.1)","(11.0, 15.0, 14.900990099009901)","(3.9, 4.6, 4.539351851851852)","(4.8, 6.2, 6.156204379562044)","(19.0, 28.0, 27.629032258064516)","(101.0, 190.0, 183.75)","(2.7, 3.15, 3.138627700127065)","(5.5, 6.6, 6.542553191489361)"
08-01-2023 12:41:01.691986,"(101.0, 300.0, 295.0)","(21.0, 32.0, 31.1)","(11.0, 15.0, 14.900990099009901)","(3.9, 4.6, 4.551176470588235)","(4.8, 6.2, 6.156204379562044)","(19.0, 28.0, 27.629032258064516)","(101.0, 190.0, 183.75)","(2.7, 3.15, 3.138451612903226)","(5.5, 6.6, 6.542553191489361)"
08-01-2023 12:41:02.996010,"(101.0, 300.0, 295.0)","(21.0, 32.0, 31.1)","(11.0, 15.0, 14.745454545454546)","(3.9, 4.6, 4.5474683544303796)","(4.8, 6.2, 6.152454282964389)","(19.0, 28.0, 27.49367088607595)","(101.0, 190.0, 178.88888888888889)","(2.7, 3.15, 3.1402702702702703)","(5.5, 6.6, 6.541304347826086)"
08-01-2023 12:41:04.280196,"(101.0, 290.0, 274.0)","(21.0, 32.0, 31.1)","(11.0, 15.0, 14.745454545454546)","(3.9, 4.6, 4.5474683544303796)","(4.8, 6.2, 6.190203106332139)","(19.0, 28.0, 27.49367088607595)","(101.0, 190.0, 178.88888888888889)","(2.7, 3.15, 3.14768)","(5.5, 6.6, 6.541304347826086)"
08-01-2023 12:41:05.536691,"(101.0, 290.0, 274.0)","(21.0, 32.0, 30.68)","(11.0, 15.0, 14.74074074074074)","(3.9, 4.6, 4.552298850574712)","(4.8, 6.2, 6.138917975567191)","(19.0, 28.0, 27.49367088607595)","(101.0, 190.0, 178.88888888888889)","(2.7, 3.15, 3.147452229299363)","(5.5, 6.6, 6.541304347826086)"
08-01-2023 12:41:06.728626,"(101.0, 290.0, 274.0)","(21.0, 32.0, 30.68)","(11.0, 15.0, 14.74074074074074)","(3.9, 4.6, 4.548493150684932)","(4.8, 6.2, 6.13859649122807)","(19.0, 28.0, 27.49367088607595)","(101.0, 190.0, 178.88888888888889)","(2.7, 3.15, 3.147389885807504)","(5.5, 6.6, 6.541304347826086)"
08-01-2023 12:41:07.952761,"(101.0, 290.0, 274.0)","(21.0, 32.0, 30.566666666666666)","(11.0, 15.0, 14.692567567567568)","(3.9, 4.6, 4.520675105485232)","(4.8, 6.2, 6.387064676616916)","(19.0, 28.0, 27.444444444444443)","(101.0, 190.0, 171.25)","(2.7, 3.15, 3.137170596393897)","(5.5, 6.6, 6.522471910112359)"
08-01-2023 12:41:09.178672,"(101.0, 290.0, 280.0)","(21.0, 32.0, 30.464285714285715)","(11.0, 15.0, 14.7375)","(3.9, 4.6, 4.520675105485232)","(4.8, 6.4, 6.330313588850174)","(19.0, 28.0, 27.2)","(101.0, 190.0, 171.25)","(2.7, 3.15, 3.139130434782609)","(5.5, 6.6, 6.522471910112359)"
08-01-2023 12:41:10.320261,"(101.0, 290.0, 280.0)","(21.0, 32.0, 30.464285714285715)","(11.0, 15.0, 14.7375)","(3.9, 4.6, 4.520675105485232)","(4.8, 6.4, 6.330313588850174)","(19.0, 28.0, 27.2)","(101.0, 190.0, 171.25)","(2.7, 3.15, 3.1342736248236953)","(5.5, 6.6, 6.521142857142857)"
08-01-2023 12:41:11.441708,"(101.0, 290.0, 280.0)","(21.0, 32.0, 30.634920634920636)","(11.0, 15.0, 14.7375)","(3.9, 4.6, 4.524040404040404)","(4.8, 6.4, 6.326351351351351)","(19.0, 28.0, 27.2)","(101.0, 190.0, 171.25)","(2.7, 3.15, 3.1028645833333335)","(5.5, 6.6, 6.521142857142857)"
08-01-2023 12:41:12.574997,"(101.0, 290.0, 280.0)","(21.0, 32.0, 30.634920634920636)","(11.0, 15.0, 14.748502994011975)","(3.9, 4.6, 4.465021459227468)","(4.8, 6.4, 6.326845637583893)","(19.0, 28.0, 27.384615384615383)","(101.0, 190.0, 173.33333333333334)","(2.7, 3.15, 3.129147465437788)","(5.5, 6.6, 6.535714285714286)"
08-01-2023 12:41:13.735631,"(101.0, 290.0, 280.0)","(21.0, 32.0, 30.71641791044776)","(11.0, 15.0, 14.73248407643312)","(3.9, 4.5, 4.465021459227468)","(4.8, 6.4, 6.326845637583893)","(19.0, 28.0, 27.384615384615383)","(101.0, 190.0, 173.33333333333334)","(2.7, 3.15, 3.129147465437788)","(5.5, 6.6, 6.535714285714286)"
08-01-2023 12:41:14.923427,"(101.0, 290.0, 280.0)","(21.0, 32.0, 30.71641791044776)","(11.0, 15.0, 14.73248407643312)","(3.9, 4.5, 4.465021459227468)","(4.8, 6.4, 6.326845637583893)","(19.0, 28.0, 27.09090909090909)","(101.0, 190.0, 173.33333333333334)","(2.7, 3.15, 3.128705882352941)","(5.5, 6.6, 6.535714285714286)"
08-01-2023 12:41:16.221737,"(101.0, 300.0, 275.0)","(21.0, 32.0, 30.71641791044776)","(11.0, 15.0, 14.726495726495726)","(3.9, 4.5, 4.464565217391304)","(4.8, 6.4, 6.326845637583893)","(19.0, 28.0, 27.09090909090909)","(101.0, 190.0, 173.33333333333334)","(2.7, 3.15, 3.128705882352941)","(5.5, 6.6, 6.535522388059701)"
08-01-2023 12:41:17.436405,"(101.0, 300.0, 275.0)","(21.0, 32.0, 30.696969696969695)","(11.0, 15.0, 14.726495726495726)","(3.9, 4.5, 4.464642082429501)","(5.5, 6.4, 6.327702702702703)","(19.0, 28.0, 27.09090909090909)","(101.0, 190.0, 181.66666666666666)","(2.7, 3.15, 3.1304407713498623)","(5.5, 6.6, 6.535714285714286)"
08-01-2023 12:41:18.710255,"(101.0, 300.0, 275.0)","(21.0, 32.0, 30.634920634920636)","(11.0, 15.0, 14.736641221374045)","(3.9, 4.5, 4.464642082429501)","(5.5, 6.4, 6.326460481099657)","(19.0, 28.0, 26.852941176470587)","(101.0, 190.0, 181.66666666666666)","(2.7, 3.15, 3.122359550561798)","(5.5, 6.6, 6.535714285714286)"
08-01-2023 12:41:19.955063,"(101.0, 300.0, 275.0)","(21.0, 32.0, 30.130434782608695)","(11.0, 15.0, 14.962686567164178)","(3.9, 4.5, 4.480845070422535)","(5.5, 6.4, 6.288541666666667)","(19.0, 27.0, 27.892857142857142)","(101.0, 190.0, 181.66666666666666)","(2.7, 3.15, 3.1218213058419244)","(5.5, 6.6, 6.7810584958217275)"
08-01-2023 12:41:21.258648,"(101.0, 300.0, 396.0)","(21.0, 32.0, 27.25)","(11.0, 15.0, 13.4)","(3.9, 4.5, 5.124528301886793)","(5.5, 6.4, 6.1647058823529415)","(19.0, 28.0, 22.5)","(101.0, 190.0, 126.66666666666666)","(2.7, 3.15, 3.1857142857142855)","(5.5, 7.0, 6.7272727272727275)"
08-01-2023 12:41:22.535402,"(101.0, 430.0, 262.5)","(21.0, 34.0, 27.25)","(11.0, 17.0, 13.4)","(3.9, 5.6, 5.124528301886793)","(5.5, 7.4, 6.1647058823529415)","(19.0, 30.0, 22.5)","(101.0, 360.0, 240.0)","(2.7, 3.25, 3.1466666666666665)","(5.5, 8.0, 6.7272727272727275)"
08-01-2023 12:41:23.842218,"(101.0, 430.0, 262.5)","(21.0, 34.0, 27.25)","(11.0, 17.0, 16.142857142857142)","(3.9, 5.6, 5.5125)","(5.5, 7.4, 7.223529411764706)","(19.0, 30.0, 23.75)","(101.0, 360.0, 152.5)","(2.7, 3.25, 2.316923076923077)","(5.5, 8.0, 7.825)"
08-01-2023 12:41:25.177631,"(101.0, 430.0, 206.66666666666669)","(21.0, 34.0, 27.25)","(11.0, 17.0, 14.75)","(3.9, 5.6, 5.111627906976744)","(5.5, 7.4, 6.1647058823529415)","(19.0, 30.0, 22.5)","(101.0, 340.0, 163.33333333333331)","(2.7, 2.32, 2.368169014084507)","(5.5, 8.0, 7.011764705882353)"
08-01-2023 12:41:26.395042,"(101.0, 430.0, 262.5)","(21.0, 34.0, 28.75)","(11.0, 17.0, 15.705882352941178)","(3.9, 5.6, 5.836734693877551)","(5.5, 7.4, 6.005194805194805)","(19.0, 30.0, 28.6)","(101.0, 330.0, 163.33333333333331)","(2.7, 2.52, 2.58)","(5.5, 8.0, 7.7)"
