,Aussie Sebastian,Go Forward Herby,Sour Cider Wilma,Just Like Aria,Sekekama
09-01-2023 17:11:47.204664,"(2.0, 2.3, 2.269230769230769)","(3.9, 5.1, 4.878947368421052)","(2.6, 3.15, 3.14375)","(31.0, 80.0, 73.57142857142857)","(31.0, 65.0, 59.54545454545455)"
09-01-2023 17:11:48.213405,"(2.0, 2.3, 2.269230769230769)","(3.9, 5.1, 4.878947368421052)","(2.6, 3.15, 3.14375)","(31.0, 80.0, 73.57142857142857)","(31.0, 65.0, 59.54545454545455)"
09-01-2023 17:11:49.055991,"(2.0, 2.3, 2.269230769230769)","(3.9, 5.1, 4.8652173913043475)","(2.6, 3.15, 3.14375)","(31.0, 80.0, 73.57142857142857)","(31.0, 65.0, 59.54545454545455)"
09-01-2023 17:11:50.031539,"(2.0, 2.3, 2.296153846153846)","(3.9, 5.1, 4.766666666666667)","(2.6, 3.2, 3.1956521739130435)","(26.0, 80.0, 68.0)","(31.0, 65.0, 55.76923076923077)"
09-01-2023 17:11:51.039473,"(2.0, 2.3, 2.2966666666666664)","(3.9, 5.1, 4.766666666666667)","(2.6, 3.2, 3.1956521739130435)","(26.0, 80.0, 76.0)","(31.0, 65.0, 55.76923076923077)"
09-01-2023 17:11:52.088635,"(2.0, 2.3, 2.296153846153846)","(3.9, 5.1, 4.766666666666667)","(2.6, 3.2, 3.1956521739130435)","(26.0, 80.0, 76.0)","(31.0, 65.0, 55.76923076923077)"
09-01-2023 17:11:53.025889,"(2.0, 2.3, 2.296153846153846)","(3.9, 5.1, 4.766666666666667)","(2.6, 3.2, 3.1956521739130435)","(26.0, 80.0, 76.0)","(31.0, 65.0, 55.76923076923077)"
09-01-2023 17:11:53.860512,"(2.0, 2.3, 2.296153846153846)","(3.9, 5.1, 4.739999999999999)","(2.6, 3.2, 3.1956521739130435)","(26.0, 80.0, 76.0)","(31.0, 65.0, 55.76923076923077)"
09-01-2023 17:11:54.711908,"(2.0, 2.3, 2.269230769230769)","(3.9, 5.1, 4.8652173913043475)","(2.6, 3.15, 3.1386363636363637)","(26.0, 80.0, 75.0)","(31.0, 65.0, 58.68421052631579)"
09-01-2023 17:11:55.573592,"(2.0, 2.3, 2.269230769230769)","(3.9, 5.0, 4.866666666666666)","(2.6, 3.15, 3.1386363636363637)","(26.0, 80.0, 75.0)","(31.0, 65.0, 58.04347826086956)"
09-01-2023 17:11:56.521401,"(2.0, 2.3, 2.26)","(3.9, 5.0, 4.866666666666666)","(2.6, 3.15, 3.1386363636363637)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 58.04347826086956)"
09-01-2023 17:11:57.389190,"(2.0, 2.3, 2.26)","(3.9, 5.0, 4.866666666666666)","(2.6, 3.15, 3.1386363636363637)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 58.04347826086956)"
09-01-2023 17:11:58.204479,"(2.0, 2.3, 2.26)","(3.9, 5.0, 4.866666666666666)","(2.6, 3.15, 3.1386363636363637)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 58.04347826086956)"
09-01-2023 17:11:59.064982,"(2.0, 2.3, 2.26)","(3.9, 5.0, 4.866666666666666)","(2.6, 3.15, 3.1386363636363637)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 58.04347826086956)"
09-01-2023 17:11:59.922155,"(2.0, 2.3, 2.2733333333333334)","(3.9, 5.0, 4.809523809523809)","(2.6, 3.2, 3.1941176470588237)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 55.588235294117645)"
09-01-2023 17:12:00.869471,"(2.0, 2.3, 2.296153846153846)","(3.9, 5.0, 4.818181818181818)","(2.6, 3.2, 3.1941176470588237)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 55.588235294117645)"
09-01-2023 17:12:01.840138,"(2.0, 2.3, 2.296153846153846)","(3.9, 4.9, 4.766666666666667)","(2.6, 3.2, 3.1941176470588237)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 55.588235294117645)"
09-01-2023 17:12:02.741130,"(2.0, 2.3, 2.296153846153846)","(3.9, 4.9, 4.766666666666667)","(2.6, 3.2, 3.1941176470588237)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 55.588235294117645)"
09-01-2023 17:12:03.578361,"(2.0, 2.3, 2.26)","(3.9, 5.0, 4.79375)","(2.6, 3.15, 3.138095238095238)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 61.19047619047619)"
09-01-2023 17:12:04.420292,"(2.0, 2.3, 2.236)","(3.9, 4.9, 4.811111111111112)","(2.6, 3.15, 3.135294117647059)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 60.55555555555556)"
09-01-2023 17:12:05.354130,"(2.0, 2.3, 2.236)","(3.9, 4.9, 4.811111111111112)","(2.6, 3.15, 3.135294117647059)","(26.0, 80.0, 76.66666666666667)","(31.0, 65.0, 55.588235294117645)"
09-01-2023 17:12:06.289619,"(2.0, 2.3, 2.236)","(3.9, 4.9, 4.811111111111112)","(2.6, 3.15, 3.135294117647059)","(26.0, 80.0, 77.27272727272728)","(31.0, 65.0, 78.0)"
09-01-2023 17:12:07.193574,"(2.0, 2.3, 2.288235294117647)","(3.9, 4.9, 4.811111111111112)","(2.6, 3.15, 3.135294117647059)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:08.005383,"(2.0, 2.3, 2.188)","(3.9, 5.0, 4.914285714285715)","(2.6, 3.25, 3.2147058823529413)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:08.846543,"(2.0, 2.3, 2.249090909090909)","(3.7, 5.0, 4.85)","(2.8, 3.25, 3.13)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:09.734424,"(2.0, 2.3, 2.249090909090909)","(3.7, 5.0, 4.785714285714286)","(2.8, 3.25, 3.13)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 77.42424242424242)"
09-01-2023 17:12:10.627928,"(2.0, 2.3, 2.249090909090909)","(3.7, 5.0, 4.785714285714286)","(2.8, 3.25, 3.13)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 77.42424242424242)"
09-01-2023 17:12:11.556034,"(2.0, 2.3, 2.246896551724138)","(3.7, 5.0, 4.785714285714286)","(2.8, 3.25, 3.1048387096774195)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 75.15151515151516)"
09-01-2023 17:12:12.502451,"(2.0, 2.28, 2.22375)","(3.9, 5.0, 4.866666666666666)","(2.6, 3.15, 3.0666666666666664)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:13.371117,"(2.0, 2.26, 2.2527272727272725)","(3.9, 5.0, 4.911111111111111)","(2.6, 3.15, 3.061111111111111)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:14.294824,"(2.0, 2.26, 2.2527272727272725)","(3.9, 5.0, 4.92)","(2.6, 3.15, 3.061111111111111)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:15.199116,"(2.0, 2.26, 2.2558333333333334)","(3.9, 5.1, 4.894736842105263)","(2.6, 3.15, 3.061111111111111)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:16.076924,"(2.0, 2.26, 2.2541176470588233)","(3.9, 5.1, 4.878260869565217)","(2.6, 3.15, 3.061111111111111)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:16.897253,"(2.0, 2.26, 2.2541176470588233)","(3.9, 5.1, 4.878260869565217)","(2.6, 3.15, 3.061111111111111)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:17.757491,"(2.0, 2.26, 2.2509090909090905)","(3.9, 5.1, 4.811111111111111)","(2.6, 3.15, 3.07)","(26.0, 80.0, 77.27272727272728)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:18.659827,"(2.0, 2.26, 2.2558333333333334)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.07)","(26.0, 80.0, 78.125)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:19.488967,"(2.0, 2.26, 2.2558333333333334)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.07)","(26.0, 80.0, 78.125)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:20.304112,"(2.0, 2.26, 2.2558333333333334)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.07)","(26.0, 80.0, 78.125)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:21.180681,"(2.0, 2.26, 2.2558333333333334)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.07)","(26.0, 80.0, 78.125)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:22.046883,"(2.0, 2.26, 2.2558333333333334)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.07)","(26.0, 80.0, 78.125)","(31.0, 85.0, 76.66666666666667)"
09-01-2023 17:12:22.964342,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.0357142857142856)","(26.0, 80.0, 78.125)","(31.0, 85.0, 70.0)"
09-01-2023 17:12:23.925145,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.0357142857142856)","(26.0, 80.0, 78.125)","(31.0, 80.0, 70.0)"
09-01-2023 17:12:24.817355,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.0357142857142856)","(26.0, 80.0, 78.125)","(31.0, 80.0, 67.14285714285714)"
09-01-2023 17:12:25.683076,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.01)","(26.0, 80.0, 78.125)","(31.0, 80.0, 67.14285714285714)"
09-01-2023 17:12:26.577295,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.01)","(26.0, 80.0, 78.125)","(31.0, 80.0, 67.14285714285714)"
09-01-2023 17:12:27.474017,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.042)","(26.0, 80.0, 78.125)","(31.0, 80.0, 75.38461538461539)"
09-01-2023 17:12:28.354190,"(2.0, 2.26, 2.255384615384615)","(3.9, 5.1, 4.811111111111111)","(2.6, 3.15, 3.126)","(26.0, 80.0, 78.125)","(31.0, 80.0, 75.38461538461539)"
09-01-2023 17:12:29.232661,"(2.0, 2.26, 2.255384615384615)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.1206521739130433)","(26.0, 80.0, 78.125)","(31.0, 80.0, 75.38461538461539)"
09-01-2023 17:12:30.046779,"(2.0, 2.26, 2.2399999999999998)","(3.9, 5.1, 4.863636363636363)","(2.6, 3.15, 3.132142857142857)","(26.0, 80.0, 78.125)","(31.0, 80.0, 75.2)"
09-01-2023 17:12:30.918823,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 4.955555555555556)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:31.831516,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:32.767413,"(2.0, 2.26, 2.253333333333333)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:33.649543,"(2.0, 2.28, 2.2699999999999996)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:34.539199,"(2.0, 2.28, 2.2649999999999997)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:35.415897,"(2.0, 2.28, 2.2649999999999997)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:36.351776,"(2.0, 2.28, 2.2649999999999997)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:37.309673,"(2.0, 2.28, 2.2666666666666666)","(3.9, 5.1, 4.957142857142857)","(2.6, 3.15, 3.1206521739130433)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:38.230618,"(2.0, 2.28, 2.2666666666666666)","(3.9, 5.1, 4.957142857142857)","(2.6, 3.15, 3.1206521739130433)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:39.032603,"(2.0, 2.28, 2.2666666666666666)","(3.9, 5.1, 4.957142857142857)","(2.6, 3.15, 3.1206521739130433)","(26.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:39.924539,"(2.0, 2.28, 2.2666666666666666)","(3.9, 5.1, 4.957142857142857)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:40.887523,"(2.0, 2.28, 2.2752941176470585)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:41.904368,"(2.0, 2.28, 2.2752941176470585)","(3.9, 5.1, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.125)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:43.057786,"(2.0, 2.28, 2.274838709677419)","(3.9, 5.1, 5.042857142857143)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:44.128331,"(2.0, 2.28, 2.276190476190476)","(3.9, 5.3, 5.081818181818182)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:45.228544,"(2.0, 2.28, 2.2766666666666664)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 17:12:46.261382,"(2.0, 2.28, 2.2766666666666664)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 66.66666666666667)"
09-01-2023 17:12:47.287103,"(2.0, 2.28, 2.2766666666666664)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.113265306122449)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 72.5)"
09-01-2023 17:12:48.264684,"(2.0, 2.28, 2.2766666666666664)","(3.9, 5.2, 4.972727272727273)","(2.6, 3.15, 3.113265306122449)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 72.5)"
09-01-2023 17:12:49.303452,"(2.0, 2.28, 2.276923076923077)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 76.0)","(31.0, 80.0, 68.75)"
09-01-2023 17:12:50.394662,"(2.0, 2.28, 2.2685714285714282)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 74.375)"
09-01-2023 17:12:51.375591,"(2.0, 2.28, 2.2533333333333334)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 110.0, 85.45454545454545)"
09-01-2023 17:12:52.207112,"(2.0, 2.28, 2.2533333333333334)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 64.44444444444444)"
09-01-2023 17:12:53.091341,"(2.0, 2.28, 2.262222222222222)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 78.06451612903226)","(31.0, 80.0, 68.33333333333333)"
09-01-2023 17:12:54.030203,"(2.0, 2.28, 2.262222222222222)","(3.9, 5.2, 5.0)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 76.0)","(31.0, 80.0, 68.33333333333333)"
09-01-2023 17:12:54.977052,"(2.0, 2.28, 2.2213333333333334)","(3.9, 5.2, 4.9222222222222225)","(2.6, 3.15, 3.132142857142857)","(31.0, 80.0, 76.0)","(31.0, 80.0, 64.44444444444444)"
09-01-2023 17:12:55.842887,"(2.0, 2.28, 2.2213333333333334)","(3.9, 5.2, 4.94)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 76.0)","(31.0, 80.0, 64.44444444444444)"
09-01-2023 17:12:56.727076,"(2.0, 2.28, 2.2213333333333334)","(3.9, 5.2, 4.94)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 76.0)","(31.0, 80.0, 69.23076923076923)"
09-01-2023 17:12:57.659959,"(2.0, 2.28, 2.2213333333333334)","(3.9, 5.2, 4.890476190476191)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 76.0)","(31.0, 80.0, 68.33333333333333)"
09-01-2023 17:12:58.813582,"(2.0, 2.28, 2.2213333333333334)","(3.9, 5.2, 4.983333333333333)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 76.0)","(31.0, 80.0, 68.33333333333333)"
09-01-2023 17:12:59.895977,"(2.0, 2.28, 2.226122448979592)","(3.9, 5.2, 4.983333333333333)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 76.0)","(31.0, 80.0, 64.0)"
09-01-2023 17:13:00.813234,"(2.0, 2.28, 2.232857142857143)","(3.9, 5.2, 4.983333333333333)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 76.0)","(31.0, 80.0, 64.0)"
09-01-2023 17:13:01.783911,"(2.0, 2.28, 2.232857142857143)","(3.9, 5.2, 4.983333333333333)","(2.6, 3.05, 3.044047619047619)","(31.0, 80.0, 75.625)","(31.0, 80.0, 66.66666666666667)"
09-01-2023 17:13:02.814869,"(2.0, 2.28, 2.232857142857143)","(3.9, 5.2, 4.983333333333333)","(2.6, 3.05, 3.132142857142857)","(31.0, 80.0, 71.92307692307692)","(31.0, 80.0, 71.11111111111111)"
09-01-2023 17:13:03.767107,"(2.0, 2.28, 2.2241509433962263)","(3.9, 5.2, 4.894117647058823)","(2.6, 3.15, 3.132142857142857)","(31.0, 80.0, 71.92307692307692)","(31.0, 80.0, 71.42857142857143)"
09-01-2023 17:13:04.763412,"(2.0, 2.28, 2.2457142857142856)","(3.9, 5.2, 4.894117647058823)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 70.45454545454545)","(31.0, 80.0, 68.0)"
09-01-2023 17:13:05.730074,"(2.0, 2.28, 2.2384)","(3.9, 5.2, 4.894117647058823)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 70.45454545454545)","(31.0, 80.0, 68.0)"
09-01-2023 17:13:06.579099,"(2.0, 2.28, 2.2384)","(3.9, 5.2, 4.894117647058823)","(2.6, 3.15, 3.1206521739130433)","(31.0, 80.0, 70.45454545454545)","(31.0, 80.0, 68.0)"
09-01-2023 17:13:07.489852,"(2.0, 2.28, 2.2551724137931033)","(4.0, 5.2, 5.055555555555555)","(2.6, 3.05, 3.044047619047619)","(41.0, 80.0, 71.25)","(41.0, 80.0, 69.0909090909091)"
09-01-2023 17:13:08.466254,"(2.0, 2.28, 2.2551724137931033)","(4.0, 5.2, 5.055555555555555)","(2.6, 3.05, 3.044047619047619)","(41.0, 80.0, 71.25)","(41.0, 80.0, 69.0909090909091)"
09-01-2023 17:13:09.429208,"(2.0, 2.28, 2.2551724137931033)","(4.0, 5.2, 5.055555555555555)","(2.6, 3.05, 3.044047619047619)","(41.0, 80.0, 71.25)","(41.0, 80.0, 66.66666666666667)"
09-01-2023 17:13:10.280046,"(2.0, 2.28, 2.2484848484848485)","(4.0, 5.2, 5.055555555555555)","(2.6, 3.05, 3.044047619047619)","(41.0, 80.0, 76.11111111111111)","(41.0, 80.0, 66.66666666666667)"
09-01-2023 17:13:11.244949,"(2.0, 2.28, 2.254)","(4.0, 5.2, 5.055555555555555)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 78.125)","(41.0, 80.0, 64.0)"
09-01-2023 17:13:12.249818,"(2.0, 2.28, 2.26)","(4.0, 5.2, 5.055555555555555)","(2.6, 3.05, 3.131707317073171)","(41.0, 80.0, 78.125)","(41.0, 80.0, 70.0)"
09-01-2023 17:13:13.169193,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.2, 4.894117647058823)","(2.6, 3.15, 3.131707317073171)","(41.0, 80.0, 78.125)","(41.0, 80.0, 70.0)"
09-01-2023 17:13:14.023501,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.2, 4.894117647058823)","(2.6, 3.15, 3.12)","(41.0, 80.0, 78.125)","(41.0, 80.0, 70.0)"
09-01-2023 17:13:14.879806,"(1.95, 2.28, 2.2457142857142856)","(4.0, 5.2, 4.894117647058823)","(2.6, 3.15, 3.12)","(41.0, 80.0, 78.125)","(41.0, 80.0, 70.0)"
09-01-2023 17:13:15.808199,"(1.95, 2.28, 2.2457142857142856)","(4.0, 5.2, 4.894117647058823)","(2.6, 3.15, 3.12)","(41.0, 80.0, 78.125)","(41.0, 80.0, 73.33333333333333)"
09-01-2023 17:13:16.742703,"(1.95, 2.28, 2.2512)","(4.0, 5.2, 5.066666666666666)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 78.125)","(41.0, 80.0, 73.33333333333333)"
09-01-2023 17:13:17.678850,"(1.95, 2.28, 2.2512)","(4.0, 5.2, 5.066666666666666)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 78.125)","(41.0, 80.0, 66.875)"
09-01-2023 17:13:18.638554,"(1.95, 2.28, 2.2512)","(4.0, 5.2, 5.066666666666666)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 78.125)","(41.0, 80.0, 66.875)"
09-01-2023 17:13:19.733943,"(1.95, 2.28, 2.2512)","(4.0, 5.2, 5.125)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 75.0)","(41.0, 80.0, 66.875)"
09-01-2023 17:13:20.823593,"(1.95, 2.28, 2.2457142857142856)","(4.0, 5.4, 5.333333333333334)","(2.6, 3.05, 3.131707317073171)","(41.0, 80.0, 76.53846153846153)","(41.0, 80.0, 66.875)"
09-01-2023 17:13:21.868586,"(1.95, 2.28, 2.2384)","(4.0, 5.5, 5.266666666666667)","(2.6, 3.15, 3.12)","(41.0, 80.0, 76.53846153846153)","(41.0, 80.0, 66.875)"
09-01-2023 17:13:23.009048,"(1.95, 2.28, 2.2475)","(4.0, 5.4, 4.9526315789473685)","(2.6, 3.15, 3.12)","(41.0, 80.0, 76.53846153846153)","(41.0, 80.0, 51.25)"
09-01-2023 17:13:24.066874,"(1.95, 2.28, 2.2475)","(4.0, 5.4, 4.9526315789473685)","(2.6, 3.15, 3.12)","(41.0, 80.0, 76.78571428571428)","(41.0, 60.0, 57.27272727272727)"
09-01-2023 17:13:25.565216,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.4, 5.225)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 76.78571428571428)","(41.0, 60.0, 57.58620689655172)"
09-01-2023 17:13:26.727619,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.4, 5.225)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 75.0)","(41.0, 60.0, 57.74193548387097)"
09-01-2023 17:13:27.848004,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.4, 5.225)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 75.0)","(41.0, 60.0, 57.74193548387097)"
09-01-2023 17:13:28.988768,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.4, 5.225)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 73.57142857142857)","(41.0, 60.0, 58.26086956521739)"
09-01-2023 17:13:30.188610,"(1.95, 2.28, 2.254285714285714)","(4.0, 5.4, 5.225)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 73.57142857142857)","(41.0, 80.0, 58.26086956521739)"
09-01-2023 17:13:31.080505,"(1.95, 2.28, 2.2475)","(4.0, 5.4, 5.12)","(2.6, 3.15, 3.117391304347826)","(41.0, 80.0, 73.57142857142857)","(41.0, 75.0, 56.904761904761905)"
09-01-2023 17:13:31.998189,"(1.95, 2.28, 2.2475)","(4.0, 5.4, 5.12)","(2.6, 3.15, 3.110204081632653)","(41.0, 80.0, 73.57142857142857)","(41.0, 75.0, 56.666666666666664)"
09-01-2023 17:13:32.937444,"(1.95, 2.28, 2.2475)","(4.0, 5.3, 5.11578947368421)","(2.6, 3.15, 3.110204081632653)","(41.0, 80.0, 73.57142857142857)","(41.0, 75.0, 56.666666666666664)"
09-01-2023 17:13:33.936301,"(1.95, 2.28, 2.2434285714285713)","(4.0, 5.3, 5.266666666666667)","(2.6, 3.15, 3.0439024390243903)","(41.0, 80.0, 73.57142857142857)","(41.0, 75.0, 56.666666666666664)"
09-01-2023 17:13:34.899118,"(1.95, 2.28, 2.2342857142857144)","(4.0, 5.4, 5.266666666666667)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 73.57142857142857)","(41.0, 75.0, 56.666666666666664)"
09-01-2023 17:13:35.911804,"(1.95, 2.28, 2.2342857142857144)","(4.0, 5.4, 5.266666666666667)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 73.57142857142857)","(41.0, 75.0, 56.666666666666664)"
09-01-2023 17:13:36.958190,"(1.95, 2.28, 2.230769230769231)","(4.0, 5.4, 5.26)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 76.53846153846153)","(41.0, 75.0, 55.869565217391305)"
09-01-2023 17:13:38.073165,"(1.95, 2.28, 2.2210526315789476)","(4.0, 5.4, 5.12)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 76.53846153846153)","(41.0, 75.0, 55.869565217391305)"
09-01-2023 17:13:39.046182,"(1.95, 2.28, 2.2210526315789476)","(4.0, 5.4, 5.12)","(2.6, 3.05, 3.0439024390243903)","(41.0, 80.0, 76.53846153846153)","(41.0, 75.0, 56.36363636363637)"
09-01-2023 17:13:39.991684,"(1.95, 2.28, 2.2210526315789476)","(4.0, 5.4, 5.12)","(2.6, 3.15, 3.109375)","(41.0, 80.0, 76.53846153846153)","(41.0, 70.0, 56.36363636363637)"
09-01-2023 17:13:40.891723,"(1.95, 2.28, 2.2210526315789476)","(4.0, 5.4, 5.12)","(2.6, 3.15, 3.107142857142857)","(41.0, 80.0, 76.53846153846153)","(41.0, 70.0, 56.875)"
09-01-2023 17:13:41.881509,"(1.95, 2.28, 2.2053333333333334)","(4.0, 5.4, 5.12)","(2.6, 3.15, 3.0437499999999997)","(41.0, 80.0, 76.53846153846153)","(41.0, 70.0, 56.875)"
