,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 14:53:22.831809,"(1.9, 2.22, 2.185217391304348)","(10.0, 16.5, 15.323529411764707)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.181818181818183)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:24.185547,"(1.9, 2.22, 2.185217391304348)","(10.0, 16.5, 15.323529411764707)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:25.511866,"(1.9, 2.22, 2.185217391304348)","(10.0, 16.5, 15.323529411764707)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:26.845715,"(1.9, 2.22, 2.185217391304348)","(10.0, 16.0, 15.384615384615385)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:28.209812,"(1.9, 2.22, 2.185217391304348)","(10.0, 16.0, 15.384615384615385)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:29.693264,"(1.9, 2.22, 2.185217391304348)","(10.0, 15.5, 15.35)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:31.135508,"(1.9, 2.22, 2.185217391304348)","(10.0, 15.5, 15.25)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:32.535141,"(1.9, 2.22, 2.185217391304348)","(10.0, 15.5, 15.25)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:33.825134,"(1.9, 2.22, 2.185217391304348)","(10.0, 15.5, 15.25)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.907142857142857)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 55.0, 52.75)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:35.433935,"(1.9, 2.22, 2.185217391304348)","(10.0, 15.5, 15.25)","(15.0, 22.0, 18.142857142857142)","(9.0, 19.0, 17.035714285714285)","(3.4, 3.95, 3.724752475247525)","(51.0, 75.0, 68.33333333333333)","(12.0, 22.0, 20.25)","(21.0, 60.0, 54.4)","(26.0, 48.0, 42.0)","(71.0, 220.0, 201.66666666666666)"
05-01-2023 14:53:36.891786,"(1.9, 2.22, 2.1900000000000004)","(10.0, 15.5, 15.38888888888889)","(15.0, 22.0, 21.11111111111111)","(9.0, 19.0, 17.77777777777778)","(3.4, 3.75, 3.7142857142857144)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.5)","(21.0, 60.0, 54.4)","(26.0, 48.0, 46.285714285714285)","(71.0, 220.0, 203.33333333333334)"
05-01-2023 14:53:38.466300,"(1.9, 2.22, 2.215263157894737)","(10.0, 15.5, 15.38888888888889)","(15.0, 22.0, 20.833333333333332)","(9.0, 19.0, 17.77777777777778)","(3.4, 3.8, 3.757142857142857)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.25)","(21.0, 60.0, 54.0)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:40.390513,"(1.9, 2.22, 2.215068493150685)","(10.0, 15.5, 15.38888888888889)","(15.0, 22.0, 19.666666666666668)","(9.0, 19.0, 17.77777777777778)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.25)","(21.0, 60.0, 56.57142857142857)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:42.055901,"(1.9, 2.22, 2.215068493150685)","(10.0, 15.5, 15.38888888888889)","(15.0, 22.0, 19.666666666666668)","(9.0, 19.0, 17.807692307692307)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.25)","(21.0, 60.0, 56.57142857142857)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:43.415626,"(1.9, 2.22, 2.215068493150685)","(10.0, 15.5, 15.38888888888889)","(15.0, 22.0, 19.666666666666668)","(9.0, 18.5, 17.807692307692307)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.25)","(21.0, 60.0, 56.57142857142857)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:45.038953,"(1.9, 2.22, 2.215068493150685)","(10.0, 15.5, 15.38888888888889)","(15.0, 22.0, 19.666666666666668)","(9.0, 18.5, 17.807692307692307)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.25)","(21.0, 60.0, 56.57142857142857)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:46.295022,"(1.9, 2.22, 2.215068493150685)","(10.0, 15.5, 15.3)","(15.0, 22.0, 19.666666666666668)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 21.0)","(21.0, 60.0, 56.57142857142857)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:47.544264,"(1.9, 2.22, 2.215068493150685)","(10.0, 16.0, 15.3)","(15.0, 22.0, 19.666666666666668)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 23.0, 21.0)","(21.0, 60.0, 53.833333333333336)","(26.0, 48.0, 45.5)","(71.0, 220.0, 175.0)"
05-01-2023 14:53:49.125061,"(1.9, 2.22, 2.215068493150685)","(10.0, 16.0, 15.3)","(15.0, 22.0, 20.5)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 23.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 46.333333333333336)","(71.0, 220.0, 140.0)"
05-01-2023 14:53:50.484507,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.3)","(15.0, 22.0, 20.5)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 44.0)","(71.0, 190.0, 140.0)"
05-01-2023 14:53:51.803156,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.3)","(15.0, 22.0, 20.5)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 46.333333333333336)","(71.0, 190.0, 140.0)"
05-01-2023 14:53:53.116400,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.447368421052632)","(15.0, 22.0, 20.5)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 46.333333333333336)","(71.0, 190.0, 140.0)"
05-01-2023 14:53:54.422064,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.447368421052632)","(15.0, 22.0, 20.5)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 46.333333333333336)","(71.0, 190.0, 140.0)"
05-01-2023 14:53:55.849012,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.447368421052632)","(15.0, 22.0, 20.5)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 46.333333333333336)","(71.0, 190.0, 140.0)"
05-01-2023 14:53:57.253122,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.447368421052632)","(15.0, 22.0, 20.0)","(9.0, 18.5, 17.954545454545453)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.636363636363637)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 46.333333333333336)","(71.0, 190.0, 140.0)"
05-01-2023 14:53:58.729413,"(1.95, 2.22, 2.215068493150685)","(10.0, 16.0, 15.625)","(15.0, 22.0, 19.136363636363637)","(9.0, 18.5, 17.928571428571427)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 44.0)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:00.149687,"(1.95, 2.22, 2.2108433734939763)","(10.0, 16.0, 15.625)","(15.0, 22.0, 19.5)","(9.0, 18.5, 17.928571428571427)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 44.0)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:01.619013,"(1.95, 2.22, 2.2117391304347827)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.5)","(9.0, 18.5, 17.928571428571427)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 41.0)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:02.931162,"(1.95, 2.22, 2.2117391304347827)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.5, 17.928571428571427)","(3.4, 3.8, 3.7666666666666666)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 55.0, 53.833333333333336)","(26.0, 42.0, 42.666666666666664)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:04.198127,"(1.95, 2.24, 2.2300000000000004)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.5, 17.928571428571427)","(3.4, 3.8, 3.7884615384615383)","(51.0, 75.0, 70.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 55.0, 53.833333333333336)","(26.0, 48.0, 43.42857142857143)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:05.635931,"(1.95, 2.24, 2.24)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.5, 17.636363636363637)","(3.4, 3.8, 3.686923076923077)","(51.0, 75.0, 73.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 55.0, 57.5)","(26.0, 48.0, 52.111111111111114)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:07.047714,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.75, 3.691304347826087)","(51.0, 75.0, 77.0)","(12.0, 22.0, 20.214285714285715)","(21.0, 60.0, 58.18181818181818)","(26.0, 55.0, 49.8)","(71.0, 190.0, 140.0)"
05-01-2023 14:54:08.319806,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 22.0, 20.03846153846154)","(21.0, 60.0, 58.18181818181818)","(26.0, 55.0, 49.8)","(71.0, 190.0, 188.33333333333331)"
05-01-2023 14:54:09.597176,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 58.18181818181818)","(26.0, 55.0, 49.8)","(71.0, 200.0, 188.33333333333331)"
05-01-2023 14:54:10.833015,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 58.18181818181818)","(26.0, 55.0, 49.8)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:12.130448,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.916666666666668)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 58.0)","(26.0, 55.0, 49.8)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:13.433212,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.857142857142858)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 55.0, 49.8)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:14.740778,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.857142857142858)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 55.0, 49.8)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:16.058352,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.857142857142858)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.0)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 55.0, 49.8)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:17.354472,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 18.857142857142858)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.5)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 55.0, 47.14285714285714)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:18.755692,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 77.5)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:20.078672,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 80.0, 73.33333333333333)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:21.370159,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 20.03846153846154)","(21.0, 60.0, 56.15384615384615)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:22.660520,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 60.0, 54.44444444444444)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:23.926743,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:25.205853,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:26.410404,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:27.658402,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:28.940675,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.14285714285714)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:30.214895,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 46.0)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:31.535145,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 46.0)","(71.0, 200.0, 140.0)"
05-01-2023 14:54:32.820131,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:34.096442,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:35.450574,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:36.711328,"(1.95, 2.26, 2.241052631578947)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:38.004579,"(1.95, 2.26, 2.2354545454545454)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:39.314372,"(1.95, 2.3, 2.2663157894736843)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:40.595744,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:41.847485,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:43.139045,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.625)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:44.401332,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:45.692672,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:46.949532,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 73.33333333333333)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 54.44444444444444)","(26.0, 48.0, 47.25)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:48.170587,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 18.0, 17.636363636363637)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 70.0)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 51.75)","(26.0, 48.0, 44.0)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:49.372326,"(1.95, 2.26, 2.243157894736842)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 70.0)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 51.75)","(26.0, 48.0, 44.0)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:50.618949,"(1.95, 2.26, 2.2466666666666666)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 70.0)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 52.5)","(26.0, 48.0, 44.0)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:51.856390,"(1.95, 2.26, 2.2466666666666666)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.125)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 70.0)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 53.63636363636363)","(26.0, 48.0, 44.0)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:53.066772,"(1.95, 2.26, 2.2466666666666666)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.333333333333332)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 70.0)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 53.63636363636363)","(26.0, 48.0, 44.0)","(71.0, 200.0, 165.0)"
05-01-2023 14:54:54.328428,"(1.95, 2.26, 2.2466666666666666)","(10.0, 16.0, 15.7)","(15.0, 21.0, 19.333333333333332)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.7, 3.691304347826087)","(51.0, 75.0, 70.0)","(12.0, 23.0, 19.9375)","(21.0, 55.0, 53.63636363636363)","(26.0, 48.0, 44.0)","(71.0, 200.0, 165.0)"
