,Karinya Trombone,Seabrook Baker,Kid Freeze,Demonicas Beach,Radley Erskin,Exalted Fire,Loves To Talk
08-12-2022 14:42:46.316962,"(3.3, 4.1, 4.0325)","(101.0, 350.0, 261.1111111111111)","(3.7, 4.6, 4.506122448979592)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.541089108910891)","(17.0, 25.0, 23.904761904761905)","(7.0, 9.2, 8.981818181818182)"
08-12-2022 14:42:47.647477,"(3.3, 4.1, 4.04)","(101.0, 350.0, 261.1111111111111)","(3.7, 4.6, 4.506122448979592)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.541089108910891)","(17.0, 24.0, 24.310344827586206)","(7.0, 9.0, 8.981818181818182)"
08-12-2022 14:42:48.987742,"(3.3, 4.1, 4.04)","(101.0, 350.0, 261.1111111111111)","(3.7, 4.6, 4.506122448979592)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5452631578947367)","(17.0, 25.0, 24.310344827586206)","(7.0, 9.0, 8.981818181818182)"
08-12-2022 14:42:50.236019,"(3.3, 4.1, 4.04)","(101.0, 350.0, 270.0)","(3.7, 4.6, 4.506122448979592)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5479381443298967)","(17.0, 25.0, 24.310344827586206)","(7.0, 9.0, 8.981818181818182)"
08-12-2022 14:42:51.490879,"(3.3, 4.1, 4.04)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.4852459016393444)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5479381443298967)","(17.0, 25.0, 24.310344827586206)","(7.0, 9.0, 9.107692307692307)"
08-12-2022 14:42:52.740069,"(3.3, 4.1, 4.0325)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.491228070175438)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5455882352941175)","(17.0, 25.0, 24.285714285714285)","(7.0, 9.2, 9.107692307692307)"
08-12-2022 14:42:53.964277,"(3.3, 4.1, 4.0325)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.491228070175438)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5455882352941175)","(17.0, 25.0, 24.285714285714285)","(7.0, 9.2, 9.107692307692307)"
08-12-2022 14:42:55.247348,"(3.3, 4.1, 4.0325)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.491228070175438)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5479381443298967)","(17.0, 25.0, 24.285714285714285)","(7.0, 9.2, 8.981818181818182)"
08-12-2022 14:42:56.580458,"(3.3, 4.1, 4.04)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.491228070175438)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5479381443298967)","(17.0, 25.0, 24.285714285714285)","(7.0, 9.0, 8.981818181818182)"
08-12-2022 14:42:57.882580,"(3.3, 4.1, 4.04)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.491228070175438)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5455882352941175)","(17.0, 25.0, 24.285714285714285)","(7.0, 9.0, 8.981818181818182)"
08-12-2022 14:42:59.177687,"(3.3, 4.1, 4.04)","(101.0, 350.0, 243.33333333333334)","(3.7, 4.6, 4.4852459016393444)","(9.0, 11.5, 11.146153846153846)","(3.0, 3.55, 3.5455882352941175)","(17.0, 25.0, 24.285714285714285)","(7.0, 9.0, 8.981818181818182)"
08-12-2022 14:43:00.422162,"(3.3, 4.1, 4.04)","(101.0, 350.0, 245.0)","(3.7, 4.6, 4.514705882352941)","(9.0, 11.5, 12.25)","(3.0, 3.55, 3.3758620689655174)","(17.0, 25.0, 25.8)","(7.0, 9.0, 9.04375)"
08-12-2022 14:43:01.647689,"(3.3, 4.1, 4.083333333333333)","(101.0, 350.0, 270.0)","(3.7, 4.6, 4.502380952380952)","(9.0, 12.5, 12.386363636363637)","(3.0, 3.5, 3.380701754385965)","(17.0, 27.0, 24.933333333333334)","(7.0, 9.4, 9.066666666666666)"
08-12-2022 14:43:02.860699,"(3.3, 4.1, 4.036170212765957)","(101.0, 350.0, 331.53846153846155)","(3.7, 4.6, 4.5075)","(9.0, 12.5, 12.147058823529411)","(3.0, 3.4, 3.416101694915254)","(17.0, 26.0, 24.823529411764707)","(7.0, 9.2, 8.911111111111111)"
08-12-2022 14:43:04.078157,"(3.3, 4.1, 4.068181818181818)","(101.0, 350.0, 331.53846153846155)","(3.7, 4.6, 4.5649999999999995)","(9.0, 12.5, 12.147058823529411)","(3.0, 3.45, 3.41875)","(17.0, 26.0, 24.571428571428573)","(7.0, 9.0, 8.5)"
08-12-2022 14:43:05.275008,"(3.3, 4.2, 4.032340425531915)","(101.0, 350.0, 334.0)","(3.7, 4.6, 4.546534653465347)","(9.0, 12.5, 12.2)","(3.0, 3.45, 3.415)","(17.0, 26.0, 24.571428571428573)","(7.0, 8.6, 8.472727272727273)"
08-12-2022 14:43:06.396286,"(3.3, 4.2, 4.0273127753303966)","(101.0, 350.0, 337.36842105263156)","(3.7, 4.7, 4.546534653465347)","(9.0, 12.5, 12.265625)","(3.0, 3.45, 3.415)","(17.0, 26.0, 24.4)","(7.0, 8.6, 8.472727272727273)"
08-12-2022 14:43:07.482249,"(3.3, 4.2, 4.029107981220657)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.553271028037384)","(9.0, 12.5, 12.34)","(3.0, 3.45, 3.3978991596638655)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.412903225806453)"
08-12-2022 14:43:08.654491,"(3.3, 4.2, 4.034285714285715)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.553271028037384)","(9.0, 12.5, 12.34)","(3.0, 3.45, 3.3978991596638655)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.434782608695652)"
08-12-2022 14:43:09.924075,"(3.3, 4.2, 4.033962264150944)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.553271028037384)","(9.0, 12.5, 12.326923076923077)","(3.0, 3.45, 3.400442477876106)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.478260869565217)"
08-12-2022 14:43:11.129366,"(3.3, 4.2, 4.029951690821256)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.553271028037384)","(9.0, 12.5, 12.326923076923077)","(3.0, 3.45, 3.400442477876106)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.5)"
08-12-2022 14:43:12.240867,"(3.3, 4.2, 4.030243902439024)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.553271028037384)","(9.0, 12.5, 12.283333333333333)","(3.0, 3.45, 3.3978991596638655)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.484848484848484)"
08-12-2022 14:43:13.318239,"(3.3, 4.2, 4.034123222748815)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.555072463768116)","(9.0, 12.5, 12.283333333333333)","(3.0, 3.45, 3.3978991596638655)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.484848484848484)"
08-12-2022 14:43:14.516355,"(3.3, 4.2, 4.034123222748815)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.555072463768116)","(9.0, 12.5, 12.288461538461538)","(3.0, 3.45, 3.400442477876106)","(17.0, 25.0, 24.4)","(7.0, 8.6, 8.626865671641792)"
08-12-2022 14:43:15.775444,"(3.3, 4.2, 4.030097087378641)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.555072463768116)","(9.0, 12.5, 12.264705882352942)","(3.0, 3.45, 3.39672131147541)","(17.0, 25.0, 24.4)","(7.0, 8.8, 8.485000000000001)"
08-12-2022 14:43:17.050774,"(3.3, 4.2, 4.034123222748815)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.555072463768116)","(9.0, 12.5, 12.264705882352942)","(3.0, 3.45, 3.3978991596638655)","(17.0, 25.0, 24.4)","(7.0, 8.8, 8.485000000000001)"
08-12-2022 14:43:18.266231,"(3.3, 4.2, 4.034123222748815)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.617045454545455)","(9.0, 12.5, 12.436363636363636)","(3.0, 3.45, 3.5146341463414634)","(17.0, 25.0, 24.8)","(7.0, 8.8, 8.9)"
08-12-2022 14:43:19.486764,"(3.3, 3.85, 3.775714285714286)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.617045454545455)","(9.0, 13.0, 12.436363636363636)","(3.0, 3.55, 3.5142857142857142)","(17.0, 25.0, 24.8)","(7.0, 9.0, 9.032558139534883)"
08-12-2022 14:43:20.718101,"(3.3, 3.75, 3.740697674418605)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.614619883040936)","(9.0, 13.0, 12.436363636363636)","(3.0, 3.55, 3.513333333333333)","(17.0, 25.0, 24.8)","(7.0, 9.2, 9.022222222222222)"
08-12-2022 14:43:21.959851,"(3.3, 3.8, 3.7456521739130433)","(101.0, 350.0, 323.33333333333337)","(3.7, 4.7, 4.616959064327485)","(9.0, 13.0, 12.436363636363636)","(3.0, 3.55, 3.5142857142857142)","(17.0, 25.0, 24.8)","(7.0, 9.2, 9.022222222222222)"
08-12-2022 14:43:23.185493,"(3.3, 3.8, 3.743298969072165)","(101.0, 350.0, 310.0)","(3.7, 4.7, 4.616959064327485)","(9.0, 13.0, 12.436363636363636)","(3.0, 3.55, 3.5153846153846153)","(17.0, 25.0, 24.8)","(7.0, 9.2, 9.056410256410256)"
08-12-2022 14:43:24.330747,"(3.3, 3.8, 3.740217391304348)","(101.0, 350.0, 337.36842105263156)","(3.7, 4.7, 4.616959064327485)","(9.0, 13.0, 12.436363636363636)","(3.0, 3.55, 3.52029702970297)","(17.0, 25.0, 24.8)","(7.0, 9.2, 9.056410256410256)"
08-12-2022 14:43:25.492944,"(3.3, 3.8, 3.7367816091954023)","(101.0, 350.0, 337.36842105263156)","(3.7, 4.7, 4.618857142857142)","(9.0, 13.0, 12.436363636363636)","(3.0, 3.55, 3.5182692307692305)","(17.0, 25.0, 24.8)","(7.0, 9.2, 9.022222222222222)"
08-12-2022 14:43:26.641275,"(3.3, 3.8, 3.741111111111111)","(101.0, 340.0, 325.3333333333333)","(3.7, 4.7, 4.629702970297029)","(9.0, 13.0, 12.553571428571429)","(3.0, 3.55, 3.4846153846153847)","(17.0, 25.0, 24.9)","(7.0, 9.2, 9.105454545454545)"
08-12-2022 14:43:27.821917,"(3.3, 3.7, 3.650625)","(101.0, 340.0, 323.0769230769231)","(3.7, 4.7, 4.7631578947368425)","(9.0, 13.0, 12.545454545454545)","(3.0, 3.5, 3.5152777777777775)","(17.0, 25.0, 24.9)","(7.0, 9.2, 9.342857142857143)"
08-12-2022 14:43:28.996497,"(3.3, 3.65, 3.606)","(101.0, 340.0, 323.0769230769231)","(3.7, 4.8, 4.757407407407407)","(9.0, 13.0, 12.555555555555555)","(3.0, 3.55, 3.524489795918367)","(17.0, 25.0, 24.9)","(7.0, 9.4, 9.426666666666666)"
08-12-2022 14:43:30.218940,"(3.3, 3.65, 3.581111111111111)","(101.0, 340.0, 325.3333333333333)","(3.7, 4.8, 4.742465753424658)","(9.0, 13.0, 12.555555555555555)","(3.0, 3.55, 3.5226415094339623)","(17.0, 25.0, 24.9)","(7.0, 9.6, 9.428571428571429)"
08-12-2022 14:43:31.369565,"(3.3, 3.6, 3.5806451612903225)","(101.0, 340.0, 325.3333333333333)","(3.7, 4.8, 4.78)","(9.0, 13.0, 12.571428571428571)","(3.0, 3.55, 3.542452830188679)","(17.0, 25.0, 24.9)","(7.0, 9.6, 9.373333333333333)"
08-12-2022 14:43:32.619773,"(3.2, 3.6, 3.545070422535211)","(101.0, 340.0, 266.6666666666667)","(3.8, 4.8, 4.834042553191489)","(9.0, 13.0, 12.555555555555555)","(3.0, 3.55, 3.512941176470588)","(17.0, 25.0, 24.9)","(7.0, 9.4, 9.584615384615384)"
08-12-2022 14:43:33.744363,"(3.2, 3.6, 3.529787234042553)","(101.0, 340.0, 266.6666666666667)","(3.8, 4.9, 4.834042553191489)","(9.0, 13.0, 12.607142857142858)","(3.0, 3.55, 3.502985074626866)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.56842105263158)"
08-12-2022 14:43:34.850187,"(3.2, 3.6, 3.5356164383561643)","(101.0, 350.0, 331.53846153846155)","(3.8, 4.9, 4.8584905660377355)","(9.0, 13.0, 12.607142857142858)","(3.0, 3.55, 3.4986301369863013)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.535483870967742)"
08-12-2022 14:43:35.923552,"(3.2, 3.6, 3.5348314606741575)","(101.0, 350.0, 334.0)","(3.8, 4.9, 4.880487804878049)","(9.0, 13.0, 12.108695652173914)","(3.0, 3.5, 3.498701298701299)","(17.0, 25.0, 24.9)","(7.0, 9.6, 9.535483870967742)"
08-12-2022 14:43:37.044942,"(3.2, 3.6, 3.5369565217391306)","(101.0, 350.0, 334.0)","(3.8, 4.9, 4.891666666666667)","(9.0, 12.5, 12.094202898550725)","(3.0, 3.5, 3.5043478260869567)","(17.0, 25.0, 24.9)","(7.0, 9.6, 9.584615384615384)"
08-12-2022 14:43:38.151266,"(3.2, 3.6, 3.5301204819277108)","(101.0, 350.0, 270.0)","(3.8, 4.9, 4.891666666666667)","(9.0, 12.5, 12.094202898550725)","(3.0, 3.55, 3.5046153846153847)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.771428571428572)"
08-12-2022 14:43:39.331717,"(3.2, 3.6, 3.530952380952381)","(101.0, 350.0, 270.0)","(3.8, 4.9, 4.890322580645162)","(9.0, 12.5, 12.085365853658537)","(3.0, 3.55, 3.503787878787879)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.637500000000001)"
08-12-2022 14:43:40.695167,"(3.2, 3.6, 3.5348314606741575)","(101.0, 350.0, 270.0)","(3.8, 4.9, 4.890322580645162)","(9.0, 12.5, 12.064102564102564)","(3.0, 3.55, 3.502985074626866)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.666666666666668)"
08-12-2022 14:43:41.931490,"(3.2, 3.6, 3.5348314606741575)","(101.0, 350.0, 270.0)","(3.8, 4.9, 4.892)","(9.0, 12.5, 12.0)","(3.0, 3.55, 3.5050387596899224)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.678260869565218)"
08-12-2022 14:43:43.225803,"(3.2, 3.6, 3.526315789473684)","(101.0, 350.0, 247.14285714285714)","(3.8, 4.9, 4.975757575757576)","(9.0, 12.5, 12.034246575342465)","(3.0, 3.55, 3.553741496598639)","(17.0, 25.0, 24.9)","(7.0, 9.8, 9.754838709677419)"
08-12-2022 14:43:44.342155,"(3.2, 3.45, 3.4035573122529645)","(101.0, 350.0, 278.0)","(3.8, 5.0, 4.951063829787234)","(9.0, 12.5, 12.122448979591837)","(3.0, 3.6, 3.547272727272727)","(17.0, 25.0, 24.9)","(7.0, 10.0, 9.878787878787879)"
08-12-2022 14:43:45.507121,"(3.2, 3.45, 3.4019662921348313)","(101.0, 350.0, 294.61538461538464)","(3.8, 5.0, 4.955813953488372)","(9.0, 12.5, 12.19811320754717)","(3.0, 3.55, 3.548148148148148)","(17.0, 25.0, 24.6875)","(7.0, 10.0, 9.818181818181818)"
08-12-2022 14:43:46.670371,"(3.2, 3.45, 3.4026)","(101.0, 350.0, 294.61538461538464)","(3.8, 5.0, 4.9731707317073175)","(9.0, 12.5, 12.13888888888889)","(3.0, 3.55, 3.56140350877193)","(17.0, 26.0, 24.473684210526315)","(7.0, 10.0, 9.814285714285715)"
08-12-2022 14:43:47.836577,"(3.2, 3.45, 3.4010330578512398)","(101.0, 350.0, 294.61538461538464)","(3.8, 5.0, 4.968181818181819)","(9.0, 12.5, 12.193181818181818)","(3.0, 3.6, 3.56140350877193)","(17.0, 25.0, 24.217391304347828)","(7.0, 10.0, 9.810526315789474)"
08-12-2022 14:43:49.091814,"(3.1, 3.45, 3.4013831258644536)","(101.0, 350.0, 294.61538461538464)","(3.8, 5.0, 5.040909090909091)","(9.0, 12.5, 12.160714285714286)","(3.0, 3.6, 3.565)","(17.0, 25.0, 24.4)","(7.0, 10.0, 9.838095238095239)"
08-12-2022 14:43:50.263236,"(3.1, 3.45, 3.4261904761904765)","(101.0, 350.0, 294.61538461538464)","(3.8, 5.1, 5.0)","(9.0, 12.5, 12.097222222222221)","(3.0, 3.6, 3.574056603773585)","(17.0, 25.0, 24.44)","(7.0, 10.0, 9.87027027027027)"
08-12-2022 14:43:51.388422,"(3.1, 3.5, 3.46)","(101.0, 350.0, 323.33333333333337)","(3.8, 5.0, 4.954901960784314)","(9.0, 12.5, 12.097222222222221)","(3.0, 3.6, 3.574056603773585)","(17.0, 25.0, 24.44)","(7.0, 10.0, 9.87027027027027)"
08-12-2022 14:43:52.367298,"(3.1, 3.55, 3.521232876712329)","(101.0, 350.0, 323.33333333333337)","(3.8, 5.0, 4.970370370370371)","(9.0, 12.0, 11.944444444444445)","(3.0, 3.6, 3.5404411764705883)","(17.0, 25.0, 24.44)","(7.0, 10.5, 9.893333333333334)"
08-12-2022 14:43:53.359615,"(3.1, 3.55, 3.521232876712329)","(101.0, 350.0, 323.33333333333337)","(3.8, 5.0, 4.970370370370371)","(9.0, 12.0, 11.944444444444445)","(3.0, 3.6, 3.5404411764705883)","(17.0, 25.0, 24.44)","(7.0, 10.5, 9.893333333333334)"
08-12-2022 14:43:54.484584,"(3.0, 3.55, 3.5158227848101267)","(101.0, 350.0, 323.33333333333337)","(3.9, 5.0, 5.011475409836065)","(10.0, 12.0, 11.636986301369863)","(3.0, 3.6, 3.558695652173913)","(17.0, 25.0, 24.44)","(7.5, 10.5, 9.882352941176471)"
08-12-2022 14:43:55.610932,"(3.0, 3.6, 3.5714285714285716)","(101.0, 350.0, 323.33333333333337)","(3.9, 5.1, 5.004615384615384)","(10.0, 11.5, 11.46875)","(3.0, 3.6, 3.531967213114754)","(17.0, 25.0, 24.44)","(7.5, 9.4, 9.387500000000001)"
08-12-2022 14:43:56.712704,"(3.0, 3.6, 3.5714285714285716)","(101.0, 350.0, 323.33333333333337)","(3.9, 5.1, 5.013432835820895)","(10.0, 11.5, 11.46875)","(3.0, 3.6, 3.531967213114754)","(17.0, 25.0, 24.44)","(7.5, 9.4, 9.339130434782609)"
08-12-2022 14:43:57.958834,"(3.0, 3.6, 3.5976744186046514)","(101.0, 350.0, 315.55555555555554)","(3.9, 5.1, 5.039784946236559)","(10.0, 11.5, 11.691011235955056)","(3.0, 3.6, 3.505012853470437)","(17.0, 25.0, 24.641025641025642)","(7.5, 9.4, 9.233333333333333)"
08-12-2022 14:43:59.003509,"(3.0, 3.55, 3.5293233082706768)","(101.0, 340.0, 315.55555555555554)","(3.9, 5.1, 5.039784946236559)","(10.0, 12.0, 11.716814159292035)","(3.0, 3.55, 3.492134831460674)","(17.0, 25.0, 24.444444444444443)","(7.5, 9.4, 9.45)"
08-12-2022 14:44:00.113419,"(3.0, 3.6, 3.5714285714285716)","(101.0, 340.0, 294.16666666666663)","(3.9, 5.1, 5.039393939393939)","(10.0, 12.0, 11.39622641509434)","(3.0, 3.5, 3.5028795811518325)","(17.0, 25.0, 24.444444444444443)","(7.5, 9.6, 9.362499999999999)"
08-12-2022 14:44:01.382524,"(3.0, 3.6, 3.5747899159663867)","(101.0, 340.0, 294.16666666666663)","(3.9, 5.1, 5.03855421686747)","(10.0, 12.0, 11.357142857142858)","(3.0, 3.55, 3.4674418604651165)","(17.0, 25.0, 24.4)","(7.5, 9.6, 9.336842105263157)"
08-12-2022 14:44:02.602454,"(3.0, 3.6, 3.573228346456693)","(101.0, 340.0, 294.16666666666663)","(3.9, 5.1, 5.035135135135135)","(10.0, 12.0, 11.315315315315315)","(3.0, 3.55, 3.4674418604651165)","(17.0, 25.0, 24.266666666666666)","(7.5, 9.6, 9.244444444444444)"
08-12-2022 14:44:03.709091,"(3.0, 3.6, 3.573228346456693)","(101.0, 340.0, 294.16666666666663)","(3.9, 5.1, 5.035135135135135)","(10.0, 12.0, 11.292307692307693)","(3.0, 3.55, 3.4675644028103045)","(17.0, 25.0, 24.210526315789473)","(7.5, 9.4, 9.185714285714285)"
08-12-2022 14:44:04.992920,"(3.0, 3.6, 3.5696)","(101.0, 340.0, 285.0)","(3.9, 5.1, 5.035616438356164)","(10.0, 12.0, 11.328467153284672)","(3.0, 3.55, 3.4673708920187796)","(17.0, 25.0, 24.210526315789473)","(7.5, 9.2, 9.185714285714285)"
08-12-2022 14:44:06.429476,"(3.0, 3.6, 3.5700787401574803)","(101.0, 340.0, 263.6363636363636)","(3.9, 5.1, 5.033783783783783)","(10.0, 12.0, 11.328467153284672)","(3.0, 3.55, 3.466981132075472)","(17.0, 25.0, 24.272727272727273)","(7.5, 9.2, 9.1)"
08-12-2022 14:44:07.800538,"(3.0, 3.6, 3.5660714285714286)","(101.0, 340.0, 260.0)","(3.9, 5.1, 5.05462962962963)","(10.0, 12.0, 11.3984375)","(3.0, 3.55, 3.506025641025641)","(17.0, 25.0, 24.272727272727273)","(7.5, 9.2, 8.886486486486486)"
08-12-2022 14:44:09.086851,"(3.0, 3.6, 3.584297520661157)","(101.0, 340.0, 280.0)","(3.9, 5.1, 5.054444444444444)","(10.0, 11.5, 11.392156862745098)","(3.0, 3.55, 3.505874673629243)","(17.0, 25.0, 24.285714285714285)","(7.5, 9.0, 8.834285714285715)"
08-12-2022 14:44:10.513234,"(3.0, 3.6, 3.583950617283951)","(101.0, 340.0, 285.0)","(3.9, 5.1, 5.054444444444444)","(10.0, 11.5, 11.392156862745098)","(3.0, 3.55, 3.5059366754617414)","(17.0, 25.0, 24.285714285714285)","(7.5, 9.0, 8.752727272727272)"
08-12-2022 14:44:11.633892,"(3.0, 3.6, 3.586734693877551)","(101.0, 340.0, 285.0)","(3.9, 5.1, 5.120967741935484)","(10.0, 11.5, 11.38888888888889)","(3.0, 3.55, 3.5059782608695653)","(17.0, 25.0, 24.31578947368421)","(7.5, 9.0, 8.663414634146342)"
08-12-2022 14:44:12.975292,"(3.0, 3.6, 3.6063492063492064)","(101.0, 340.0, 315.0)","(3.9, 5.2, 5.145205479452055)","(10.0, 11.5, 11.254098360655737)","(3.0, 3.55, 3.5059782608695653)","(17.0, 25.0, 24.46153846153846)","(7.5, 8.8, 8.399999999999999)"
08-12-2022 14:44:14.240403,"(3.0, 3.65, 3.6063492063492064)","(101.0, 340.0, 315.0)","(3.9, 5.2, 4.934939759036145)","(10.0, 11.5, 11.36046511627907)","(3.0, 3.55, 3.4970588235294118)","(17.0, 25.0, 24.857142857142858)","(7.5, 8.6, 8.711111111111112)"
08-12-2022 14:44:15.509549,"(3.0, 3.75, 3.696875)","(101.0, 340.0, 315.0)","(3.9, 5.0, 4.919178082191781)","(10.0, 11.5, 11.407894736842104)","(3.0, 3.55, 3.567171717171717)","(17.0, 25.0, 23.325)","(7.5, 8.8, 8.5)"
08-12-2022 14:44:16.897250,"(3.0, 3.75, 3.703164556962025)","(101.0, 340.0, 315.0)","(3.9, 5.0, 4.925316455696203)","(10.0, 11.5, 11.407894736842104)","(3.0, 3.6, 3.5626262626262624)","(17.0, 24.0, 23.325)","(7.5, 8.6, 8.5)"
08-12-2022 14:44:18.144540,"(3.0, 3.75, 3.7091549295774646)","(101.0, 340.0, 315.0)","(3.9, 5.0, 4.932258064516129)","(10.0, 11.5, 10.878787878787879)","(3.0, 3.6, 3.5626262626262624)","(17.0, 24.0, 23.541666666666668)","(7.5, 8.6, 8.40377358490566)"
08-12-2022 14:44:19.310466,"(3.0, 3.8, 3.7430379746835443)","(101.0, 340.0, 315.0)","(3.9, 5.0, 4.924285714285714)","(10.0, 11.0, 10.875)","(3.0, 3.6, 3.5405172413793102)","(17.0, 24.0, 23.764705882352942)","(7.5, 8.6, 8.570212765957447)"
08-12-2022 14:44:20.691296,"(3.0, 3.8, 3.7546296296296298)","(101.0, 340.0, 324.2857142857143)","(4.0, 5.0, 4.917187500000001)","(10.0, 11.0, 10.833333333333334)","(3.0, 3.6, 3.5531914893617023)","(17.0, 24.0, 23.928571428571427)","(7.0, 8.8, 8.570212765957447)"
08-12-2022 14:44:21.918218,"(3.0, 3.8, 3.761111111111111)","(101.0, 340.0, 324.2857142857143)","(4.0, 5.0, 4.917187500000001)","(10.0, 11.0, 10.833333333333334)","(3.0, 3.6, 3.5568181818181817)","(17.0, 24.0, 24.04)","(7.0, 8.8, 8.59047619047619)"
08-12-2022 14:44:23.357377,"(3.0, 3.8, 3.7409638554216866)","(101.0, 340.0, 324.2857142857143)","(4.0, 5.0, 4.917187500000001)","(10.0, 11.0, 10.820512820512821)","(3.0, 3.6, 3.547222222222222)","(17.0, 25.0, 24.0)","(7.0, 8.8, 8.572972972972973)"
08-12-2022 14:44:24.610346,"(3.0, 3.8, 3.746153846153846)","(101.0, 340.0, 303.3333333333333)","(4.0, 5.0, 4.917187500000001)","(10.0, 11.0, 10.784090909090908)","(3.0, 3.6, 3.5582417582417585)","(17.0, 25.0, 24.2972972972973)","(7.0, 8.8, 8.548837209302325)"
08-12-2022 14:44:25.794680,"(3.0, 3.8, 3.7590909090909093)","(101.0, 340.0, 324.2857142857143)","(4.0, 5.0, 4.917187500000001)","(10.0, 11.0, 10.784090909090908)","(3.0, 3.6, 3.5025641025641026)","(17.0, 25.0, 24.2972972972973)","(7.0, 8.8, 8.548837209302325)"
08-12-2022 14:44:26.890140,"(3.1, 3.8, 3.7590909090909093)","(101.0, 340.0, 324.2857142857143)","(4.0, 5.0, 4.939285714285715)","(10.0, 11.0, 10.784090909090908)","(3.0, 3.6, 3.5295774647887326)","(17.0, 25.0, 24.2972972972973)","(7.0, 8.8, 8.56842105263158)"
08-12-2022 14:44:28.026960,"(3.1, 3.8, 3.749295774647887)","(101.0, 340.0, 275.0)","(4.0, 5.1, 5.04)","(10.0, 11.0, 10.70754716981132)","(3.0, 3.6, 3.51875)","(17.0, 25.0, 24.35135135135135)","(7.0, 8.8, 8.541176470588235)"
08-12-2022 14:44:29.266963,"(3.1, 3.85, 3.8459574468085105)","(101.0, 340.0, 275.0)","(4.0, 5.0, 4.859375)","(10.0, 11.0, 10.723214285714286)","(3.0, 3.6, 3.51875)","(17.0, 25.0, 24.352941176470587)","(7.0, 8.6, 8.52)"
08-12-2022 14:44:30.395909,"(3.1, 3.85, 3.8472689075630253)","(101.0, 340.0, 275.0)","(4.0, 4.9, 4.866666666666667)","(10.0, 11.0, 10.723214285714286)","(3.0, 3.6, 3.5193548387096776)","(17.0, 25.0, 24.352941176470587)","(7.0, 8.6, 8.530434782608696)"
08-12-2022 14:44:31.533794,"(3.1, 3.9, 3.8916666666666666)","(101.0, 340.0, 275.0)","(4.0, 4.9, 4.841025641025641)","(10.0, 11.0, 10.723214285714286)","(3.0, 3.6, 3.5305555555555554)","(17.0, 25.0, 24.352941176470587)","(7.0, 8.6, 8.566666666666666)"
08-12-2022 14:44:32.684724,"(3.1, 3.9, 3.8946428571428573)","(101.0, 340.0, 327.27272727272725)","(4.0, 4.9, 4.841025641025641)","(10.0, 11.0, 10.755102040816327)","(3.0, 3.6, 3.5095238095238095)","(17.0, 25.0, 24.352941176470587)","(7.0, 8.6, 8.566666666666666)"
08-12-2022 14:44:33.777884,"(3.1, 3.9, 3.8946428571428573)","(101.0, 340.0, 327.27272727272725)","(4.0, 4.9, 4.845714285714286)","(10.0, 11.0, 10.75)","(3.0, 3.6, 3.5329787234042556)","(17.0, 25.0, 24.133333333333333)","(7.0, 8.6, 8.56)"
