,Champagne Reactor,Feel The Thrill,Rafferty Delights,Keayang Sponge Bob,Borderline,Writeaboutchelsea,Aunty Frances,Torque Writer,Fly Cheval
08-12-2022 15:49:32.586189,"(8.5, 11.0, 10.964285714285714)","(5.0, 8.8, 8.444444444444445)","(4.6, 5.5, 5.333333333333333)","(2.6, 2.92, 2.87)","(13.0, 19.0, 17.928571428571427)","(71.0, 130.0, 115.0)","(19.0, 27.0, 23.142857142857142)","(81.0, 150.0, 105.55555555555556)","(5.5, 7.2, 6.9)"
08-12-2022 15:49:34.235854,"(8.5, 11.0, 10.833333333333334)","(5.5, 8.8, 8.444444444444445)","(4.6, 5.5, 5.333333333333333)","(2.6, 2.92, 2.87)","(13.0, 19.0, 17.928571428571427)","(71.0, 130.0, 115.0)","(19.0, 26.0, 23.142857142857142)","(81.0, 150.0, 120.88235294117646)","(5.5, 7.2, 6.9)"
08-12-2022 15:49:35.795839,"(8.5, 11.5, 10.833333333333334)","(5.5, 8.8, 8.48)","(4.6, 5.5, 5.331818181818182)","(2.6, 2.9, 2.8690322580645162)","(13.0, 19.0, 17.928571428571427)","(71.0, 130.0, 102.0)","(19.0, 26.0, 24.18181818181818)","(81.0, 150.0, 120.0)","(5.5, 7.2, 6.9714285714285715)"
08-12-2022 15:49:37.341064,"(8.5, 11.5, 10.85483870967742)","(5.5, 8.8, 8.8)","(4.6, 5.5, 5.345833333333333)","(2.6, 2.9, 2.7807999999999997)","(13.0, 19.0, 18.5)","(71.0, 110.0, 104.0)","(19.0, 28.0, 23.428571428571427)","(81.0, 150.0, 125.0)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:38.908559,"(8.5, 11.5, 10.85483870967742)","(5.5, 9.0, 8.92)","(4.6, 5.5, 5.462962962962963)","(2.6, 2.8, 2.7806349206349203)","(13.0, 19.0, 18.028846153846153)","(71.0, 110.0, 95.0)","(19.0, 27.0, 23.176470588235293)","(81.0, 150.0, 115.38461538461539)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:40.484230,"(8.5, 11.5, 10.537037037037036)","(5.5, 9.4, 9.320754716981133)","(4.6, 5.7, 5.441935483870967)","(2.6, 2.8, 2.7794957983193274)","(13.0, 19.5, 18.2)","(71.0, 110.0, 95.0)","(19.0, 27.0, 24.857142857142858)","(81.0, 150.0, 115.38461538461539)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:41.993834,"(8.5, 11.5, 10.545454545454545)","(5.5, 9.4, 9.28)","(4.6, 5.7, 5.441935483870967)","(2.6, 2.8, 2.7349333333333337)","(13.0, 19.0, 18.2)","(71.0, 110.0, 92.0)","(19.0, 27.0, 24.857142857142858)","(81.0, 150.0, 115.38461538461539)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:43.510327,"(8.5, 11.0, 10.545454545454545)","(5.5, 9.6, 9.272727272727272)","(4.6, 5.7, 5.54)","(2.6, 2.8, 2.7470967741935484)","(13.0, 19.0, 18.2)","(71.0, 110.0, 100.625)","(19.0, 27.0, 23.142857142857142)","(81.0, 150.0, 115.38461538461539)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:44.942793,"(8.5, 11.0, 10.545454545454545)","(5.5, 10.0, 9.272727272727272)","(4.6, 5.7, 5.604347826086957)","(2.6, 2.78, 2.7470967741935484)","(13.0, 19.0, 18.2)","(71.0, 110.0, 100.625)","(19.0, 26.0, 23.142857142857142)","(81.0, 150.0, 115.38461538461539)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:46.413433,"(8.5, 11.0, 10.545454545454545)","(5.5, 10.0, 9.272727272727272)","(4.6, 5.7, 5.612)","(2.6, 2.78, 2.75)","(13.0, 19.0, 18.2)","(71.0, 110.0, 87.5)","(19.0, 26.0, 23.6)","(81.0, 150.0, 132.0)","(5.5, 7.0, 6.9818181818181815)"
08-12-2022 15:49:48.066936,"(8.5, 11.0, 10.545454545454545)","(5.5, 10.0, 9.272727272727272)","(4.6, 5.7, 5.725)","(2.6, 2.78, 2.6733333333333333)","(13.0, 19.0, 18.285714285714285)","(71.0, 95.0, 83.46153846153847)","(19.0, 28.0, 23.428571428571427)","(81.0, 140.0, 132.0)","(5.5, 7.0, 7.052631578947368)"
08-12-2022 15:49:49.756198,"(8.5, 11.0, 10.545454545454545)","(5.5, 10.0, 9.5)","(4.6, 5.8, 5.725)","(2.6, 2.78, 2.686315789473684)","(13.0, 19.0, 18.285714285714285)","(71.0, 95.0, 79.0909090909091)","(19.0, 27.0, 23.176470588235293)","(81.0, 140.0, 132.0)","(5.5, 7.2, 7.052631578947368)"
08-12-2022 15:49:51.601838,"(8.5, 11.0, 10.545454545454545)","(5.5, 10.0, 11.882352941176471)","(4.6, 5.8, 5.660714285714286)","(2.6, 2.76, 2.668)","(13.0, 19.0, 18.25)","(71.0, 95.0, 85.45454545454545)","(19.0, 26.0, 24.666666666666668)","(81.0, 140.0, 132.0)","(5.5, 7.2, 7.009090909090909)"
08-12-2022 15:49:53.303466,"(8.5, 11.0, 10.5625)","(5.5, 13.0, 10.88888888888889)","(4.6, 5.8, 5.660714285714286)","(2.6, 2.74, 2.6694117647058824)","(13.0, 19.0, 17.5)","(71.0, 95.0, 78.0952380952381)","(19.0, 26.0, 22.75)","(81.0, 140.0, 120.0)","(5.5, 7.2, 7.009090909090909)"
08-12-2022 15:49:54.866039,"(8.5, 11.5, 10.521739130434783)","(5.5, 12.5, 11.5)","(4.6, 5.8, 5.75)","(2.6, 2.74, 2.651764705882353)","(13.0, 19.0, 17.25)","(71.0, 80.0, 76.25)","(19.0, 26.0, 24.45)","(81.0, 140.0, 103.75)","(5.5, 7.2, 6.946666666666666)"
08-12-2022 15:49:56.400804,"(8.5, 11.5, 10.521739130434783)","(5.5, 12.0, 10.928571428571429)","(4.6, 5.8, 5.75)","(2.6, 2.74, 2.665)","(13.0, 18.0, 17.785714285714285)","(71.0, 80.0, 76.15384615384616)","(19.0, 25.0, 22.0)","(81.0, 130.0, 107.5)","(5.5, 7.0, 6.847619047619047)"
08-12-2022 15:49:57.941080,"(8.5, 11.5, 10.947368421052632)","(5.5, 12.0, 12.807692307692308)","(4.6, 5.8, 5.735714285714286)","(2.6, 2.74, 2.6254545454545455)","(13.0, 18.0, 17.833333333333332)","(61.0, 80.0, 76.15384615384616)","(19.0, 25.0, 21.666666666666668)","(81.0, 130.0, 112.0)","(5.5, 7.0, 6.822222222222222)"
08-12-2022 15:49:59.464142,"(8.5, 11.0, 10.947368421052632)","(5.5, 13.0, 12.538461538461538)","(4.6, 5.8, 5.735714285714286)","(2.6, 2.64, 2.666153846153846)","(13.0, 18.5, 17.833333333333332)","(61.0, 80.0, 75.0)","(19.0, 25.0, 22.692307692307693)","(81.0, 130.0, 112.0)","(5.5, 7.0, 6.781818181818181)"
08-12-2022 15:50:00.961611,"(8.5, 11.0, 10.947368421052632)","(5.5, 13.0, 11.857142857142858)","(4.6, 5.8, 5.733333333333333)","(2.6, 2.74, 2.750967741935484)","(13.0, 18.5, 17.75)","(61.0, 80.0, 75.0)","(19.0, 25.0, 23.125)","(81.0, 130.0, 112.0)","(5.5, 7.0, 7.05)"
08-12-2022 15:50:02.555158,"(8.5, 11.0, 10.928571428571429)","(5.5, 12.5, 12.0)","(4.6, 5.8, 5.658823529411765)","(2.6, 2.76, 2.67)","(13.0, 19.0, 17.071428571428573)","(61.0, 80.0, 75.0)","(18.0, 25.0, 22.0)","(81.0, 130.0, 126.66666666666667)","(5.5, 7.2, 6.8)"
08-12-2022 15:50:04.079912,"(8.5, 11.5, 10.732558139534884)","(5.5, 12.5, 12.1)","(4.6, 5.8, 5.66875)","(2.5, 2.76, 2.67)","(13.0, 17.5, 16.833333333333332)","(61.0, 80.0, 73.75)","(18.0, 25.0, 22.0)","(81.0, 140.0, 125.0)","(5.5, 7.0, 6.9714285714285715)"
08-12-2022 15:50:05.641656,"(8.5, 11.5, 10.732558139534884)","(5.5, 12.5, 11.75)","(4.6, 5.8, 5.66875)","(2.5, 2.76, 2.746)","(13.0, 17.5, 16.0)","(61.0, 80.0, 74.28571428571429)","(18.0, 25.0, 22.0)","(81.0, 140.0, 115.71428571428571)","(5.5, 7.0, 6.9714285714285715)"
08-12-2022 15:50:08.041623,"(8.5, 11.5, 10.617647058823529)","(5.5, 12.5, 11.214285714285714)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.76, 2.746)","(13.0, 17.0, 16.166666666666668)","(61.0, 80.0, 74.28571428571429)","(18.0, 25.0, 23.333333333333332)","(81.0, 140.0, 120.0)","(5.5, 7.0, 6.9714285714285715)"
08-12-2022 15:50:10.440833,"(8.5, 11.5, 10.617647058823529)","(6.0, 12.5, 11.552631578947368)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.76, 2.752)","(13.0, 19.0, 17.90625)","(61.0, 80.0, 74.28571428571429)","(18.0, 25.0, 23.333333333333332)","(81.0, 140.0, 120.0)","(5.5, 7.4, 6.966666666666667)"
08-12-2022 15:50:12.082337,"(8.5, 11.5, 10.617647058823529)","(6.0, 12.5, 11.617647058823529)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.76, 2.7474999999999996)","(13.0, 19.0, 18.03846153846154)","(61.0, 80.0, 74.28571428571429)","(18.0, 25.0, 22.75)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.0)"
08-12-2022 15:50:13.626968,"(8.5, 11.5, 10.617647058823529)","(6.0, 12.5, 11.617647058823529)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.76, 2.7533333333333334)","(13.0, 18.5, 16.5)","(61.0, 80.0, 74.28571428571429)","(18.0, 24.0, 22.94736842105263)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 6.946666666666666)"
08-12-2022 15:50:15.119278,"(8.5, 11.5, 10.617647058823529)","(6.0, 12.5, 11.5)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.7533333333333334)","(13.0, 17.5, 16.5)","(61.0, 80.0, 74.28571428571429)","(18.0, 24.0, 22.714285714285715)","(81.0, 140.0, 116.0)","(5.5, 7.4, 7.133333333333334)"
08-12-2022 15:50:16.632232,"(8.5, 11.5, 10.833333333333334)","(6.5, 12.5, 11.411764705882353)","(4.6, 5.8, 5.7299999999999995)","(2.45, 2.78, 2.7533333333333334)","(13.0, 17.5, 16.5)","(61.0, 80.0, 74.28571428571429)","(18.0, 24.0, 22.0)","(81.0, 140.0, 116.0)","(5.5, 7.2, 7.133333333333334)"
08-12-2022 15:50:18.129253,"(8.5, 11.0, 10.84375)","(6.5, 12.0, 11.482758620689655)","(4.6, 5.8, 5.7299999999999995)","(2.45, 2.78, 2.7533333333333334)","(13.0, 17.5, 16.5)","(61.0, 80.0, 118.75)","(18.0, 24.0, 22.0)","(81.0, 140.0, 116.0)","(5.5, 7.2, 7.133333333333334)"
08-12-2022 15:50:19.539557,"(8.5, 11.0, 10.84375)","(6.5, 12.0, 11.327586206896552)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.7533333333333334)","(13.0, 17.5, 16.5)","(61.0, 130.0, 118.75)","(18.0, 24.0, 22.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.2, 7.133333333333334)"
08-12-2022 15:50:20.983787,"(8.5, 11.0, 10.84375)","(6.5, 12.0, 11.327586206896552)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.73)","(13.0, 17.5, 16.5)","(61.0, 130.0, 96.66666666666667)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.2, 7.014814814814815)"
08-12-2022 15:50:22.397519,"(8.5, 10.0, 9.853333333333333)","(6.5, 12.0, 11.423076923076923)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.73)","(13.0, 17.5, 16.5)","(61.0, 120.0, 87.5)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:23.918624,"(8.5, 10.0, 9.860000000000001)","(6.5, 12.0, 11.285714285714286)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.73)","(13.0, 17.5, 16.5)","(61.0, 100.0, 88.0)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:25.632755,"(8.5, 10.0, 9.860000000000001)","(6.5, 12.0, 11.8)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.73)","(13.0, 17.5, 16.5)","(61.0, 100.0, 81.25)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:27.306047,"(8.5, 10.0, 9.860000000000001)","(6.5, 12.0, 11.352941176470589)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.73)","(13.0, 17.5, 17.3)","(61.0, 100.0, 80.0)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:28.801327,"(8.5, 10.0, 9.860000000000001)","(6.5, 12.5, 11.333333333333334)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.73)","(13.0, 17.5, 17.3)","(61.0, 95.0, 80.0)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:30.182879,"(8.5, 10.0, 9.860000000000001)","(6.5, 12.5, 11.285714285714286)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.682)","(13.0, 17.5, 17.3)","(61.0, 95.0, 80.71428571428571)","(18.0, 24.0, 21.0)","(81.0, 140.0, 113.33333333333333)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:31.765875,"(8.5, 10.0, 9.766666666666666)","(6.5, 12.0, 11.285714285714286)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.7199999999999998)","(13.0, 17.5, 17.0)","(61.0, 95.0, 82.5)","(18.0, 24.0, 21.0)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:33.210849,"(8.0, 10.0, 9.766666666666666)","(6.5, 12.0, 11.285714285714286)","(4.6, 5.8, 5.7299999999999995)","(2.5, 2.78, 2.7199999999999998)","(13.0, 17.5, 17.0)","(61.0, 90.0, 82.5)","(18.0, 24.0, 21.0)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:34.746131,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 11.625)","(4.6, 5.8, 5.738235294117647)","(2.5, 2.78, 2.7199999999999998)","(13.0, 17.5, 17.0)","(61.0, 90.0, 79.28571428571429)","(18.0, 24.0, 20.5)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:36.141832,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 11.347826086956522)","(4.6, 5.8, 5.738235294117647)","(2.45, 2.78, 2.7319999999999998)","(13.0, 17.5, 17.3)","(61.0, 90.0, 77.85714285714286)","(18.0, 24.0, 20.5)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:37.523559,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 11.347826086956522)","(4.6, 5.8, 5.738235294117647)","(2.45, 2.78, 2.6907317073170733)","(13.0, 17.5, 17.0)","(61.0, 85.0, 79.0)","(18.0, 24.0, 20.5)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:39.017602,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 11.347826086956522)","(4.6, 5.8, 5.738235294117647)","(2.45, 2.78, 2.6907317073170733)","(13.0, 17.5, 17.0)","(61.0, 85.0, 78.33333333333333)","(18.0, 24.0, 20.5)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:40.475989,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 11.366666666666667)","(4.6, 5.8, 5.738235294117647)","(2.45, 2.78, 2.658)","(13.0, 17.5, 17.214285714285715)","(61.0, 85.0, 75.0)","(18.0, 24.0, 20.5)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.4, 7.014814814814815)"
08-12-2022 15:50:41.917690,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.5, 11.1)","(4.6, 5.8, 5.738235294117647)","(2.45, 2.78, 2.6986666666666665)","(13.0, 17.5, 17.214285714285715)","(61.0, 80.0, 124.58333333333334)","(18.0, 24.0, 20.5)","(81.0, 140.0, 116.66666666666667)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:43.350919,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.5, 11.0625)","(4.6, 5.8, 5.738235294117647)","(2.45, 2.78, 2.6986666666666665)","(13.0, 17.5, 17.214285714285715)","(61.0, 130.0, 95.0)","(18.0, 24.0, 20.5)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.4, 6.88)"
08-12-2022 15:50:45.130978,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 10.973684210526315)","(4.6, 5.8, 5.666666666666667)","(2.45, 2.78, 2.6944329896907218)","(13.0, 17.5, 17.214285714285715)","(61.0, 120.0, 102.0)","(18.0, 24.0, 20.5)","(81.0, 130.0, 115.0)","(5.5, 7.4, 7.041379310344827)"
08-12-2022 15:50:46.662655,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 10.7)","(4.6, 5.7, 5.625)","(2.45, 2.78, 2.6944329896907218)","(13.0, 17.5, 17.214285714285715)","(61.0, 110.0, 89.0)","(18.0, 24.0, 21.0)","(81.0, 130.0, 115.0)","(5.5, 7.4, 6.9714285714285715)"
08-12-2022 15:50:48.119784,"(8.0, 10.0, 9.719999999999999)","(6.5, 12.0, 10.7)","(4.6, 5.7, 5.625)","(2.45, 2.78, 2.6944329896907218)","(13.0, 17.5, 17.214285714285715)","(61.0, 110.0, 90.55555555555556)","(18.0, 24.0, 21.0)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.4, 6.9714285714285715)"
08-12-2022 15:50:49.700243,"(8.0, 10.0, 9.688888888888888)","(6.5, 12.0, 10.7)","(4.6, 5.7, 5.652631578947369)","(2.45, 2.78, 2.6944329896907218)","(13.0, 17.5, 16.5)","(61.0, 110.0, 103.0)","(18.0, 24.0, 21.0)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.4, 6.866666666666666)"
08-12-2022 15:50:51.565379,"(8.0, 10.0, 9.688888888888888)","(6.5, 12.0, 10.7)","(4.6, 5.7, 5.647058823529412)","(2.45, 2.78, 2.643294117647059)","(13.0, 17.5, 16.5)","(61.0, 110.0, 86.66666666666667)","(18.0, 24.0, 21.0)","(81.0, 130.0, 116.66666666666667)","(5.5, 7.4, 6.7846153846153845)"
08-12-2022 15:50:53.161423,"(8.0, 10.0, 9.76)","(6.5, 12.0, 9.036363636363635)","(4.6, 5.7, 5.666666666666667)","(2.45, 2.78, 2.693829787234043)","(13.0, 17.5, 16.833333333333332)","(61.0, 110.0, 88.46153846153847)","(18.0, 24.0, 21.6)","(81.0, 130.0, 115.0)","(5.5, 7.4, 6.984615384615385)"
08-12-2022 15:50:54.858779,"(8.0, 10.0, 9.76)","(6.5, 11.0, 9.379999999999999)","(4.6, 5.8, 5.59)","(2.45, 2.78, 2.693829787234043)","(13.0, 17.5, 16.833333333333332)","(61.0, 110.0, 88.46153846153847)","(18.0, 24.0, 21.6)","(81.0, 120.0, 115.0)","(5.5, 7.4, 6.984615384615385)"
08-12-2022 15:50:56.804074,"(8.0, 10.0, 9.76)","(6.5, 11.0, 9.25)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.78, 2.693829787234043)","(13.0, 17.5, 17.0)","(61.0, 110.0, 88.46153846153847)","(17.0, 24.0, 22.0)","(81.0, 120.0, 115.0)","(5.5, 7.4, 6.984615384615385)"
08-12-2022 15:50:58.534073,"(8.0, 10.0, 9.76)","(6.5, 10.5, 9.428571428571429)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.78, 2.732)","(13.0, 17.5, 17.0)","(61.0, 110.0, 100.0)","(17.0, 24.0, 22.0)","(81.0, 120.0, 115.0)","(5.5, 7.4, 7.114285714285714)"
08-12-2022 15:51:00.175994,"(8.0, 10.0, 9.76)","(6.5, 10.5, 9.428571428571429)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.78, 2.716842105263158)","(13.0, 17.5, 16.833333333333332)","(61.0, 110.0, 104.16666666666666)","(17.0, 24.0, 21.6)","(81.0, 120.0, 115.0)","(5.5, 7.8, 7.08421052631579)"
08-12-2022 15:51:01.679973,"(8.5, 10.0, 9.76)","(6.5, 10.5, 9.428571428571429)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.78, 2.687692307692308)","(13.0, 17.5, 16.833333333333332)","(61.0, 110.0, 100.0)","(17.0, 24.0, 21.6)","(81.0, 120.0, 114.28571428571429)","(5.5, 7.8, 7.08421052631579)"
08-12-2022 15:51:03.166474,"(8.5, 10.0, 9.76)","(6.5, 10.5, 9.428571428571429)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.78, 2.7355555555555555)","(13.0, 17.5, 16.833333333333332)","(61.0, 110.0, 100.0)","(17.0, 24.0, 21.6)","(81.0, 140.0, 114.28571428571429)","(5.5, 7.8, 7.08421052631579)"
08-12-2022 15:51:04.609747,"(8.5, 10.0, 9.866666666666667)","(6.5, 10.5, 9.292857142857143)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.78, 2.6042857142857145)","(13.0, 17.5, 17.0)","(61.0, 110.0, 104.16666666666666)","(17.0, 24.0, 22.0)","(81.0, 140.0, 120.0)","(5.5, 7.8, 7.2631578947368425)"
08-12-2022 15:51:06.242092,"(8.5, 10.5, 10.2)","(6.5, 10.5, 10.133333333333333)","(4.6, 5.8, 5.683333333333334)","(2.45, 2.66, 2.601682242990654)","(13.0, 17.5, 17.0)","(61.0, 110.0, 104.16666666666666)","(17.0, 24.0, 22.0)","(81.0, 130.0, 122.0)","(5.5, 7.8, 7.027272727272727)"
08-12-2022 15:51:07.832288,"(8.5, 10.5, 10.2)","(6.5, 10.5, 9.636363636363637)","(4.6, 5.8, 5.863636363636364)","(2.45, 2.66, 2.6133333333333333)","(13.0, 17.5, 16.75)","(61.0, 110.0, 104.16666666666666)","(17.0, 24.0, 22.2)","(81.0, 130.0, 122.0)","(5.5, 7.8, 7.285714285714286)"
08-12-2022 15:51:09.443861,"(8.5, 10.5, 9.9)","(6.5, 10.0, 9.7)","(4.6, 5.9, 5.872413793103449)","(2.45, 2.62, 2.568636363636364)","(13.0, 17.5, 17.0)","(61.0, 110.0, 104.16666666666666)","(17.0, 24.0, 22.2)","(81.0, 130.0, 112.5)","(5.5, 7.8, 7.48)"
08-12-2022 15:51:11.286652,"(8.5, 10.5, 9.985714285714286)","(6.5, 10.0, 10.2)","(4.6, 5.9, 5.952)","(2.45, 2.6, 2.547529411764706)","(13.0, 17.5, 18.25)","(61.0, 110.0, 104.16666666666666)","(17.0, 24.0, 21.75)","(81.0, 130.0, 112.5)","(5.5, 7.8, 7.363636363636363)"
08-12-2022 15:51:13.103588,"(8.5, 10.5, 10.280000000000001)","(6.5, 10.5, 9.95)","(4.6, 6.0, 5.847058823529411)","(2.45, 2.58, 2.5506024096385542)","(13.0, 19.0, 18.65)","(61.0, 110.0, 100.0)","(17.0, 24.0, 22.0)","(81.0, 130.0, 126.875)","(5.5, 7.8, 7.3)"
08-12-2022 15:51:14.652880,"(8.5, 11.0, 10.280000000000001)","(6.5, 11.0, 10.066666666666666)","(4.6, 6.2, 5.875675675675676)","(2.45, 2.58, 2.5451428571428574)","(13.0, 19.0, 16.5)","(61.0, 110.0, 112.5)","(17.0, 24.0, 22.0)","(81.0, 130.0, 110.0)","(5.5, 7.6, 7.4799999999999995)"
08-12-2022 15:51:16.199000,"(8.5, 11.0, 10.5)","(6.5, 11.0, 10.424)","(4.6, 6.2, 5.9346938775510205)","(2.45, 2.58, 2.5242857142857145)","(13.0, 19.0, 18.428571428571427)","(61.0, 120.0, 112.5)","(17.0, 24.0, 22.4)","(81.0, 120.0, 110.0)","(5.5, 7.6, 7.3)"
08-12-2022 15:51:17.672958,"(8.5, 10.5, 10.333333333333334)","(6.5, 11.0, 9.58)","(4.6, 6.2, 6.1)","(2.45, 2.58, 2.496)","(13.0, 19.0, 15.875)","(61.0, 120.0, 112.5)","(17.0, 28.0, 23.0)","(81.0, 120.0, 103.33333333333333)","(5.5, 7.6, 7.4)"
08-12-2022 15:51:19.159918,"(8.5, 10.5, 10.4)","(6.5, 10.5, 9.58)","(4.8, 6.4, 6.1)","(2.45, 2.58, 2.4669230769230768)","(13.0, 18.5, 16.5)","(61.0, 120.0, 112.5)","(17.0, 26.0, 24.0)","(81.0, 130.0, 105.0)","(5.5, 7.8, 7.542857142857143)"
08-12-2022 15:51:20.597689,"(8.5, 11.0, 10.76)","(6.5, 10.0, 8.870588235294118)","(4.8, 6.6, 6.038709677419355)","(2.45, 2.48, 2.4528)","(13.0, 18.5, 16.5)","(61.0, 120.0, 112.5)","(17.0, 26.0, 24.0)","(81.0, 120.0, 105.0)","(5.5, 7.8, 7.542857142857143)"
08-12-2022 15:51:22.212930,"(8.5, 11.0, 10.666666666666666)","(6.5, 10.0, 8.68235294117647)","(4.8, 6.6, 6.275)","(2.4, 2.5, 2.5127272727272727)","(13.0, 18.5, 17.166666666666668)","(61.0, 120.0, 105.0)","(17.0, 26.0, 22.285714285714285)","(81.0, 120.0, 110.0)","(5.5, 7.8, 7.725)"
08-12-2022 15:51:23.795852,"(8.5, 11.5, 10.157894736842104)","(6.5, 9.8, 8.200000000000001)","(4.8, 6.4, 5.640000000000001)","(2.4, 2.6, 2.472)","(13.0, 18.5, 16.545454545454547)","(61.0, 130.0, 110.0)","(17.0, 28.0, 26.8)","(81.0, 120.0, 116.66666666666667)","(5.5, 7.8, 7.523076923076923)"
08-12-2022 15:51:25.391122,"(8.5, 11.5, 10.61111111111111)","(6.5, 9.8, 8.0)","(5.0, 6.0, 6.1078947368421055)","(2.4, 2.64, 2.2772131147540984)","(13.0, 18.5, 17.0)","(61.0, 170.0, 125.0)","(17.0, 28.0, 26.0)","(81.0, 130.0, 107.85714285714286)","(5.5, 8.2, 7.999999999999999)"
08-12-2022 15:51:27.041928,"(8.5, 12.5, 10.965217391304348)","(6.5, 10.0, 14.714285714285714)","(5.0, 6.6, 5.352380952380953)","(2.4, 2.56, 1.992289156626506)","(13.0, 18.0, 13.2)","(61.0, 170.0, 164.0)","(17.0, 28.0, 25.555555555555557)","(81.0, 140.0, 79.16666666666667)","(5.5, 8.2, 6.833333333333334)"
08-12-2022 15:51:28.961866,"(8.5, 13.0, 11.776470588235295)","(6.5, 17.0, 9.05)","(5.0, 6.8, 4.741666666666667)","(2.4, 2.18, 2.0727272727272728)","(13.0, 19.5, 13.2)","(61.0, 280.0, 145.6)","(17.0, 30.0, 25.555555555555557)","(81.0, 150.0, 79.16666666666667)","(6.0, 9.0, 6.466666666666667)"
08-12-2022 15:51:30.572716,"(8.5, 13.0, 11.776470588235295)","(6.0, 17.0, 13.466666666666667)","(4.8, 6.8, 6.85)","(2.4, 2.8, 2.165263157894737)","(12.0, 19.5, 15.75)","(61.0, 170.0, 69.33333333333333)","(18.0, 30.0, 26.8)","(71.0, 150.0, 102.5)","(6.0, 9.0, 5.302040816326531)"
