,Providence Bale,Tiger Time,Gypsy Yankee,Russian Sub,Spring Bolt,Dream Wizard,Spring Scout
11-01-2023 21:36:44.143534,"(7.5, 9.0, 8.7)","(3.1, 3.8, 3.79)","(2.25, 2.72, 2.6864000000000003)","(8.0, 11.0, 10.823529411764707)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.2, 6.819771863117871)","(71.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:45.186637,"(7.5, 9.0, 8.7)","(3.1, 3.95, 3.875)","(2.25, 2.72, 2.681818181818182)","(8.0, 11.0, 10.837837837837839)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.0, 6.814126394052044)","(71.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:46.211550,"(7.5, 9.0, 8.678571428571429)","(3.1, 3.85, 3.8466666666666667)","(2.25, 2.72, 2.6864000000000003)","(8.0, 11.0, 10.842105263157894)","(41.0, 70.0, 63.333333333333336)","(5.5, 7.0, 6.814126394052044)","(71.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:47.300830,"(7.5, 9.0, 8.678571428571429)","(3.1, 3.85, 3.8466666666666667)","(2.25, 2.72, 2.723076923076923)","(8.0, 11.0, 10.785714285714286)","(41.0, 70.0, 63.63636363636364)","(5.5, 7.0, 6.529999999999999)","(71.0, 120.0, 118.07692307692308)"
11-01-2023 21:36:48.415143,"(7.5, 9.2, 9.0)","(3.1, 3.95, 3.93)","(2.25, 2.76, 2.723076923076923)","(8.0, 11.5, 11.035714285714286)","(41.0, 70.0, 68.75)","(5.5, 6.6, 6.699999999999999)","(71.0, 120.0, 110.0)"
11-01-2023 21:36:49.504509,"(7.5, 9.2, 9.0)","(3.1, 3.9, 3.895833333333333)","(2.25, 2.76, 2.703529411764706)","(8.0, 11.5, 11.342105263157894)","(41.0, 70.0, 68.82352941176471)","(5.5, 7.0, 6.699999999999999)","(71.0, 120.0, 110.0)"
11-01-2023 21:36:50.533226,"(7.5, 9.2, 8.95)","(3.1, 3.9, 3.8892857142857142)","(2.25, 2.76, 2.723076923076923)","(8.0, 11.5, 11.342105263157894)","(41.0, 70.0, 68.82352941176471)","(5.5, 7.0, 6.85)","(71.0, 120.0, 110.0)"
11-01-2023 21:36:51.474208,"(7.5, 9.4, 9.133333333333333)","(3.1, 3.6, 3.5525773195876287)","(2.25, 2.76, 2.7381818181818183)","(8.0, 12.0, 11.186046511627907)","(41.0, 70.0, 68.82352941176471)","(5.5, 7.0, 6.9)","(71.0, 120.0, 119.0909090909091)"
11-01-2023 21:36:52.507024,"(7.5, 9.4, 9.072727272727272)","(3.1, 3.6, 3.5521505376344082)","(2.25, 2.78, 2.7680000000000002)","(8.0, 11.5, 8.914285714285715)","(41.0, 70.0, 65.0)","(5.5, 7.0, 7.266666666666667)","(71.0, 130.0, 123.33333333333333)"
11-01-2023 21:36:53.598137,"(7.5, 10.0, 9.11111111111111)","(3.1, 3.6, 3.5523595505617975)","(2.25, 2.88, 2.8235294117647056)","(8.0, 9.0, 9.083333333333334)","(41.0, 75.0, 65.0)","(5.0, 7.4, 7.296551724137931)","(71.0, 130.0, 129.28571428571428)"
11-01-2023 21:36:54.743096,"(7.5, 9.8, 9.600000000000001)","(3.1, 3.6, 3.5525641025641024)","(2.25, 2.86, 2.8307142857142855)","(8.0, 10.5, 9.700000000000001)","(41.0, 75.0, 65.0)","(5.0, 7.4, 7.246153846153846)","(71.0, 140.0, 129.28571428571428)"
11-01-2023 21:36:55.834804,"(7.5, 9.8, 9.242857142857142)","(3.1, 3.5, 3.464498933901919)","(2.25, 2.88, 2.8307142857142855)","(8.0, 9.8, 9.700000000000001)","(41.0, 75.0, 65.0)","(5.0, 7.4, 7.36)","(71.0, 140.0, 129.28571428571428)"
11-01-2023 21:36:56.905687,"(7.5, 9.8, 9.564705882352941)","(3.1, 3.5, 3.465217391304348)","(2.25, 2.88, 2.8615999999999997)","(8.0, 9.8, 9.700000000000001)","(41.0, 75.0, 65.9090909090909)","(5.0, 7.4, 7.415384615384615)","(71.0, 140.0, 132.10526315789474)"
11-01-2023 21:36:57.952734,"(7.5, 9.8, 9.618181818181819)","(3.1, 3.5, 3.4655030800821356)","(2.25, 2.88, 2.8606896551724135)","(8.0, 9.8, 9.692307692307692)","(41.0, 75.0, 65.9090909090909)","(5.0, 7.6, 7.6)","(71.0, 140.0, 132.10526315789474)"
11-01-2023 21:36:58.930999,"(7.5, 9.8, 9.571428571428571)","(3.1, 3.4, 3.3512422360248446)","(2.25, 2.88, 2.829230769230769)","(8.0, 10.0, 9.692307692307692)","(41.0, 75.0, 65.9090909090909)","(5.0, 7.8, 7.574999999999999)","(71.0, 140.0, 132.10526315789474)"
11-01-2023 21:36:59.931195,"(7.5, 10.0, 9.65)","(3.1, 3.4, 3.3518404907975463)","(2.25, 2.88, 2.8616666666666664)","(7.5, 9.8, 9.725000000000001)","(41.0, 75.0, 64.6875)","(5.0, 7.6, 7.582608695652174)","(71.0, 140.0, 132.5)"
11-01-2023 21:37:00.924538,"(7.5, 10.0, 9.666666666666666)","(3.1, 3.4, 3.3534574468085108)","(2.25, 2.88, 2.8607407407407406)","(7.5, 10.0, 9.555555555555555)","(41.0, 75.0, 66.75)","(5.0, 7.6, 7.582608695652174)","(71.0, 140.0, 132.5)"
11-01-2023 21:37:01.872376,"(7.5, 10.0, 9.63225806451613)","(3.1, 3.4, 3.352777777777778)","(2.25, 2.88, 2.8610526315789473)","(7.5, 10.0, 9.555555555555555)","(41.0, 75.0, 66.75)","(5.0, 7.6, 7.7272727272727275)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:02.912288,"(7.5, 10.0, 9.737931034482758)","(3.1, 3.4, 3.3594202898550725)","(2.25, 2.86, 2.8726153846153846)","(7.5, 10.0, 9.636363636363637)","(41.0, 75.0, 67.82608695652173)","(5.0, 7.8, 7.723809523809524)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:03.968868,"(7.5, 10.0, 9.67142857142857)","(3.1, 3.4, 3.3639705882352944)","(2.25, 2.88, 2.8726153846153846)","(7.5, 10.0, 9.636363636363637)","(41.0, 75.0, 67.82608695652173)","(5.0, 7.8, 7.723809523809524)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:05.093833,"(7.5, 10.0, 9.693333333333333)","(3.1, 3.4, 3.3634328358208956)","(2.25, 2.88, 2.877818181818182)","(7.5, 10.5, 10.25609756097561)","(41.0, 75.0, 67.82608695652173)","(5.0, 7.8, 7.709090909090909)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:06.234614,"(7.5, 10.0, 9.632)","(3.0, 3.4, 3.3531847133757964)","(2.3, 2.9, 2.8967272727272726)","(7.5, 10.5, 10.2625)","(41.0, 75.0, 67.82608695652173)","(5.0, 7.8, 7.704761904761905)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:07.358352,"(7.5, 10.0, 9.646153846153846)","(3.0, 3.4, 3.352147239263804)","(2.3, 2.9, 2.8967272727272726)","(7.5, 10.5, 10.2625)","(41.0, 75.0, 67.5)","(5.0, 7.8, 7.676923076923077)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:08.431402,"(7.5, 10.0, 9.703225806451613)","(3.0, 3.4, 3.362135922330097)","(2.3, 2.9, 2.8967272727272726)","(7.5, 10.5, 10.2625)","(41.0, 75.0, 67.5)","(5.0, 7.8, 7.704761904761905)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:09.566262,"(7.5, 10.0, 9.72121212121212)","(3.0, 3.5, 3.37125)","(2.3, 2.9, 2.894)","(7.5, 10.5, 10.2625)","(41.0, 75.0, 67.5)","(5.0, 7.8, 7.704761904761905)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:10.625173,"(7.5, 10.0, 9.616666666666667)","(3.0, 3.45, 3.419811320754717)","(2.3, 2.9, 2.875384615384615)","(7.5, 10.5, 10.2625)","(41.0, 75.0, 67.5)","(5.0, 7.6, 7.5777777777777775)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:11.649484,"(7.5, 10.0, 9.7125)","(3.0, 3.45, 3.408730158730159)","(2.3, 2.9, 2.875384615384615)","(7.5, 10.5, 10.2625)","(41.0, 75.0, 67.5)","(5.0, 7.6, 7.5777777777777775)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:12.742553,"(7.5, 10.0, 9.615384615384615)","(3.0, 3.45, 3.408730158730159)","(2.3, 2.9, 2.897894736842105)","(8.0, 10.5, 10.303921568627452)","(41.0, 75.0, 67.5)","(5.0, 7.6, 7.5777777777777775)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:13.824571,"(7.5, 10.0, 9.705882352941176)","(3.0, 3.45, 3.408730158730159)","(2.3, 2.92, 2.897894736842105)","(8.0, 10.5, 10.303921568627452)","(41.0, 75.0, 67.5)","(5.0, 7.6, 7.587096774193548)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:14.891037,"(7.5, 10.0, 9.625)","(3.0, 3.45, 3.408730158730159)","(2.3, 2.9, 2.894285714285714)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 67.5)","(5.0, 7.6, 7.557142857142857)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:15.960834,"(7.5, 10.0, 9.666666666666666)","(3.0, 3.45, 3.4093750000000003)","(2.3, 2.9, 2.894285714285714)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 67.5)","(5.0, 7.6, 7.533333333333333)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:16.982807,"(7.5, 10.0, 9.6875)","(3.0, 3.45, 3.4106060606060606)","(2.3, 2.9, 2.8852631578947365)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.503030303030303)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:18.165743,"(7.5, 10.0, 9.6875)","(3.0, 3.45, 3.4106060606060606)","(2.3, 2.92, 2.918)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.503030303030303)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:19.175716,"(7.5, 10.0, 9.6875)","(3.0, 3.45, 3.407377049180328)","(2.3, 2.92, 2.918)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 64.375)","(5.0, 7.6, 7.52258064516129)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:20.231703,"(7.5, 10.0, 9.664)","(3.0, 3.45, 3.407377049180328)","(2.3, 2.94, 2.923225806451613)","(8.0, 10.5, 10.313725490196079)","(41.0, 65.0, 64.375)","(5.0, 7.6, 7.503030303030303)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:21.259358,"(7.5, 10.0, 9.664)","(3.0, 3.45, 3.416129032258065)","(2.3, 2.94, 2.924)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 66.17647058823529)","(5.0, 7.6, 7.503030303030303)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:22.269549,"(7.5, 10.0, 9.664)","(3.0, 3.45, 3.4046875)","(2.3, 2.94, 2.923225806451613)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 66.17647058823529)","(5.0, 7.6, 7.503030303030303)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:23.236928,"(7.5, 10.0, 9.664)","(3.0, 3.45, 3.4046875)","(2.3, 2.92, 2.9166666666666665)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 66.17647058823529)","(5.0, 7.6, 7.52258064516129)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:24.206575,"(7.5, 10.0, 9.664)","(3.0, 3.45, 3.408571428571429)","(2.3, 2.94, 2.9238461538461538)","(8.0, 10.5, 10.313725490196079)","(41.0, 75.0, 63.46153846153846)","(5.0, 7.6, 7.52258064516129)","(71.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:25.195035,"(8.0, 10.0, 9.664)","(3.0, 3.45, 3.4046875)","(2.35, 2.94, 2.934285714285714)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 66.17647058823529)","(5.0, 7.6, 7.52258064516129)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:26.341167,"(8.0, 10.0, 9.664)","(3.0, 3.45, 3.4046875)","(2.35, 2.94, 2.934285714285714)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 66.17647058823529)","(5.0, 7.6, 7.503030303030303)","(81.0, 140.0, 130.625)"
11-01-2023 21:37:27.346000,"(8.0, 10.0, 9.664)","(3.0, 3.45, 3.4046875)","(2.35, 2.94, 2.934285714285714)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 66.17647058823529)","(5.0, 7.6, 7.503030303030303)","(81.0, 140.0, 130.625)"
11-01-2023 21:37:28.348708,"(8.0, 10.0, 9.680851063829788)","(3.0, 3.45, 3.4046875)","(2.35, 2.94, 2.934285714285714)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 63.46153846153846)","(5.0, 7.6, 7.52258064516129)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:29.327332,"(8.0, 10.0, 9.680851063829788)","(3.0, 3.45, 3.4046875)","(2.35, 2.92, 2.9092307692307693)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.544827586206896)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:30.333150,"(8.0, 10.0, 9.680851063829788)","(3.0, 3.45, 3.4046875)","(2.35, 2.92, 2.913333333333333)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.544827586206896)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:31.283190,"(8.0, 10.0, 9.680851063829788)","(3.0, 3.45, 3.4046875)","(2.35, 2.92, 2.9075862068965517)","(8.0, 10.5, 10.313725490196079)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.517241379310344)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:32.205374,"(8.0, 10.0, 9.664)","(3.0, 3.4, 3.39375)","(2.35, 2.92, 2.9085714285714284)","(8.0, 10.5, 10.326530612244898)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.391666666666667)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:33.214500,"(8.0, 10.0, 9.664)","(3.0, 3.4, 3.3842105263157896)","(2.35, 2.92, 2.9085714285714284)","(8.0, 10.5, 10.305555555555555)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.4, 7.45)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:34.279879,"(8.0, 10.0, 9.664)","(3.0, 3.4, 3.3842105263157896)","(2.35, 2.92, 2.9085714285714284)","(8.0, 10.5, 10.282051282051283)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.391304347826087)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:36.054406,"(8.0, 10.0, 9.6875)","(3.0, 3.4, 3.447596153846154)","(2.35, 2.92, 2.888235294117647)","(8.0, 10.5, 10.282051282051283)","(51.0, 75.0, 68.18181818181819)","(5.0, 7.6, 7.388235294117647)","(81.0, 140.0, 132.85714285714286)"
11-01-2023 21:37:37.363576,"(8.0, 10.0, 9.664)","(3.0, 3.45, 3.4507177033492824)","(2.35, 2.92, 2.8745454545454545)","(8.0, 10.5, 10.282051282051283)","(51.0, 75.0, 66.3157894736842)","(5.0, 7.6, 7.4363636363636365)","(81.0, 140.0, 125.0)"
11-01-2023 21:37:38.448584,"(8.0, 10.0, 9.664)","(3.0, 3.5, 3.4507177033492824)","(2.35, 2.9, 2.8745454545454545)","(8.0, 10.5, 10.282051282051283)","(51.0, 70.0, 69.47368421052632)","(5.0, 7.6, 7.443478260869565)","(81.0, 130.0, 129.28571428571428)"
11-01-2023 21:37:39.553343,"(8.0, 10.0, 9.664)","(3.0, 3.5, 3.450356294536817)","(2.35, 2.86, 2.8516666666666666)","(8.0, 10.5, 10.282051282051283)","(51.0, 75.0, 69.47368421052632)","(5.0, 7.6, 7.443478260869565)","(81.0, 140.0, 129.28571428571428)"
11-01-2023 21:37:40.607712,"(8.0, 10.0, 9.680851063829788)","(3.0, 3.6, 3.5351351351351354)","(2.35, 2.92, 2.8499999999999996)","(8.0, 10.5, 10.333333333333334)","(51.0, 70.0, 65.21739130434783)","(5.0, 7.6, 6.944)","(81.0, 130.0, 125.0)"
11-01-2023 21:37:41.734204,"(8.0, 10.0, 9.690322580645162)","(3.0, 3.65, 3.5541666666666667)","(2.35, 2.86, 2.8274999999999997)","(8.0, 10.5, 10.27659574468085)","(51.0, 70.0, 66.3157894736842)","(5.0, 7.0, 6.8352941176470585)","(81.0, 130.0, 134.54545454545453)"
11-01-2023 21:37:42.725713,"(8.0, 10.0, 9.727659574468085)","(3.0, 3.65, 3.598780487804878)","(2.35, 2.86, 2.8514285714285714)","(8.0, 10.5, 10.1875)","(51.0, 70.0, 65.625)","(5.0, 7.0, 6.852631578947368)","(81.0, 140.0, 134.54545454545453)"
11-01-2023 21:37:43.666473,"(8.0, 10.0, 9.727659574468085)","(3.0, 3.7, 3.6454545454545455)","(2.35, 2.88, 2.8454545454545452)","(8.0, 11.0, 10.59375)","(51.0, 70.0, 65.625)","(5.0, 7.0, 6.84)","(81.0, 140.0, 129.28571428571428)"
11-01-2023 21:37:44.770270,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.65, 3.6375)","(2.35, 2.86, 2.8341176470588234)","(8.0, 11.0, 10.634920634920634)","(51.0, 70.0, 65.625)","(5.0, 7.0, 6.84)","(81.0, 140.0, 125.0)"
11-01-2023 21:37:45.899441,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.65, 3.6375)","(2.35, 2.84, 2.8285714285714283)","(8.0, 11.0, 10.634920634920634)","(51.0, 70.0, 65.33333333333333)","(5.0, 7.0, 6.730434782608695)","(81.0, 130.0, 125.0)"
11-01-2023 21:37:47.051823,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.65, 3.625)","(2.35, 2.86, 2.835151515151515)","(8.0, 11.0, 10.44186046511628)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.696969696969696)","(81.0, 130.0, 134.54545454545453)"
11-01-2023 21:37:48.113226,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.75, 3.7)","(2.35, 2.84, 2.8326315789473684)","(8.0, 10.5, 10.395833333333334)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.707142857142857)","(81.0, 140.0, 134.54545454545453)"
11-01-2023 21:37:49.207634,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.7, 3.68125)","(2.35, 2.86, 2.8326315789473684)","(8.0, 10.5, 10.395833333333334)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.736)","(81.0, 140.0, 134.54545454545453)"
11-01-2023 21:37:50.245697,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.7, 3.688)","(2.35, 2.84, 2.835483870967742)","(8.0, 10.5, 10.322222222222223)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.730434782608695)","(81.0, 140.0, 134.54545454545453)"
11-01-2023 21:37:51.266436,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.7, 3.689655172413793)","(2.35, 2.84, 2.837333333333333)","(8.0, 10.5, 10.322222222222223)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.7153846153846155)","(81.0, 140.0, 134.54545454545453)"
11-01-2023 21:37:52.254775,"(8.0, 10.0, 9.738775510204082)","(3.0, 3.7, 3.689655172413793)","(2.35, 2.84, 2.834461538461538)","(8.0, 10.5, 10.3)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.699999999999999)","(81.0, 140.0, 134.54545454545453)"
11-01-2023 21:37:53.342692,"(8.0, 10.0, 9.74468085106383)","(3.0, 3.7, 3.689655172413793)","(2.35, 2.84, 2.834461538461538)","(8.0, 10.5, 10.283783783783784)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.746666666666666)","(81.0, 140.0, 132.5)"
11-01-2023 21:37:54.400542,"(8.0, 10.0, 9.74468085106383)","(3.0, 3.75, 3.6954545454545453)","(2.35, 2.8, 2.73)","(8.0, 10.5, 10.3)","(51.0, 70.0, 65.33333333333333)","(5.0, 6.8, 6.903448275862069)","(81.0, 140.0, 132.5)"
11-01-2023 21:37:55.399037,"(8.0, 10.5, 10.064516129032258)","(3.0, 3.75, 3.7013513513513514)","(2.35, 2.76, 2.73)","(8.0, 10.5, 10.3)","(51.0, 70.0, 65.33333333333333)","(5.0, 7.0, 7.027027027027027)","(81.0, 140.0, 132.5)"
11-01-2023 21:37:56.513383,"(8.0, 10.5, 9.966666666666667)","(3.0, 3.75, 3.7013513513513514)","(2.35, 2.7, 2.687692307692308)","(8.0, 10.5, 10.3)","(51.0, 70.0, 65.33333333333333)","(5.0, 7.2, 6.99)","(81.0, 140.0, 135.71428571428572)"
11-01-2023 21:37:57.526971,"(8.0, 10.5, 10.010204081632653)","(3.0, 3.5, 3.4581818181818185)","(2.35, 2.72, 2.690666666666667)","(8.0, 12.0, 11.23076923076923)","(51.0, 70.0, 66.0)","(5.0, 7.0, 6.99)","(81.0, 140.0, 135.71428571428572)"
11-01-2023 21:37:58.925283,"(8.0, 10.0, 9.977777777777778)","(3.0, 3.65, 3.63)","(2.35, 2.7, 2.6704000000000003)","(8.0, 11.5, 11.0)","(51.0, 70.0, 65.0)","(5.0, 7.2, 7.268965517241379)","(81.0, 140.0, 137.0)"
11-01-2023 21:38:00.144139,"(8.0, 10.5, 9.891803278688526)","(3.0, 3.65, 3.63)","(2.35, 2.68, 2.6613333333333333)","(8.0, 11.5, 10.728571428571428)","(51.0, 70.0, 64.54545454545455)","(5.0, 7.4, 7.218181818181819)","(81.0, 140.0, 137.0)"
11-01-2023 21:38:01.229678,"(8.0, 10.5, 9.916666666666668)","(3.0, 3.65, 3.6305555555555555)","(2.35, 2.68, 2.6613333333333333)","(8.0, 11.5, 10.728571428571428)","(51.0, 70.0, 55.88235294117647)","(5.0, 7.4, 7.218181818181819)","(81.0, 140.0, 137.0)"
11-01-2023 21:38:02.355137,"(8.0, 10.5, 9.992156862745098)","(3.0, 3.65, 3.6370967741935485)","(2.35, 2.68, 2.6654545454545455)","(8.0, 11.0, 10.678571428571429)","(51.0, 60.0, 57.333333333333336)","(5.0, 7.4, 7.269230769230769)","(81.0, 140.0, 138.125)"
11-01-2023 21:38:03.303008,"(8.0, 10.5, 9.975000000000001)","(3.0, 3.7, 3.6507246376811597)","(2.35, 2.68, 2.666122448979592)","(8.0, 11.0, 10.678571428571429)","(51.0, 60.0, 57.333333333333336)","(5.0, 7.4, 7.2444444444444445)","(81.0, 140.0, 140.0)"
11-01-2023 21:38:04.461754,"(8.0, 11.0, 10.511627906976745)","(3.0, 3.6, 3.575)","(2.35, 2.74, 2.7645161290322577)","(8.0, 10.0, 9.635294117647058)","(51.0, 60.0, 56.36363636363637)","(5.0, 7.4, 7.292307692307692)","(81.0, 150.0, 140.0)"
11-01-2023 21:38:05.555460,"(8.0, 10.5, 10.403846153846153)","(3.0, 3.6, 3.588636363636364)","(2.35, 2.78, 2.766363636363636)","(8.0, 9.8, 9.406060606060606)","(51.0, 60.0, 57.333333333333336)","(5.0, 7.4, 7.293333333333334)","(81.0, 150.0, 147.69230769230768)"
11-01-2023 21:38:06.782333,"(8.0, 11.0, 10.591836734693878)","(3.0, 3.65, 3.6037037037037036)","(2.35, 2.78, 2.8035294117647056)","(8.0, 9.6, 9.333333333333334)","(51.0, 60.0, 57.63157894736842)","(5.0, 7.4, 7.2823529411764705)","(81.0, 150.0, 147.5)"
11-01-2023 21:38:07.785572,"(8.0, 10.5, 10.188888888888888)","(3.0, 3.65, 3.5906249999999997)","(2.35, 2.82, 2.8035294117647056)","(8.0, 9.4, 9.333333333333334)","(51.0, 60.0, 57.63157894736842)","(5.0, 7.4, 7.2823529411764705)","(81.0, 150.0, 148.88888888888889)"
11-01-2023 21:38:08.933799,"(8.0, 10.5, 10.2)","(3.0, 3.65, 3.4466101694915254)","(2.35, 2.86, 2.875384615384615)","(8.0, 9.4, 9.166666666666666)","(51.0, 70.0, 61.666666666666664)","(5.0, 7.4, 7.306666666666667)","(81.0, 160.0, 156.0)"
11-01-2023 21:38:09.912080,"(8.0, 10.5, 10.242424242424242)","(3.0, 3.55, 3.49375)","(2.35, 2.9, 2.875384615384615)","(8.0, 9.2, 9.129411764705882)","(51.0, 65.0, 60.0)","(5.0, 7.4, 7.354838709677419)","(81.0, 160.0, 114.0)"
11-01-2023 21:38:10.991011,"(8.0, 10.5, 10.25)","(3.0, 3.55, 3.4765625)","(2.35, 2.88, 2.8716666666666666)","(8.0, 9.2, 9.095652173913043)","(51.0, 65.0, 62.368421052631575)","(5.0, 7.6, 7.384615384615384)","(81.0, 120.0, 116.66666666666667)"
11-01-2023 21:38:12.087499,"(8.0, 10.5, 10.192307692307692)","(3.0, 3.55, 3.4765625)","(2.35, 2.9, 2.915)","(8.0, 9.2, 9.095652173913043)","(51.0, 65.0, 61.0)","(5.0, 7.6, 7.057142857142857)","(81.0, 120.0, 116.66666666666667)"
11-01-2023 21:38:13.101455,"(8.0, 10.5, 10.2875)","(3.0, 3.5, 3.494642857142857)","(2.35, 2.92, 2.915)","(8.0, 9.2, 9.095652173913043)","(51.0, 65.0, 61.0)","(5.0, 7.2, 7.05)","(81.0, 120.0, 115.0)"
11-01-2023 21:38:14.159742,"(8.0, 10.5, 10.306818181818182)","(3.0, 3.45, 3.426923076923077)","(2.35, 2.96, 2.9523076923076923)","(8.0, 9.2, 9.1)","(51.0, 65.0, 61.25)","(5.0, 7.2, 6.726666666666667)","(81.0, 120.0, 119.0909090909091)"
11-01-2023 21:38:15.295256,"(8.0, 10.5, 10.311111111111112)","(3.0, 3.45, 3.430681818181818)","(2.35, 2.98, 2.9695238095238095)","(8.0, 9.2, 9.1)","(51.0, 65.0, 61.25)","(5.0, 6.8, 6.726666666666667)","(81.0, 130.0, 119.0909090909091)"
11-01-2023 21:38:16.404891,"(8.0, 10.5, 10.256756756756756)","(3.0, 3.45, 3.4482142857142857)","(2.35, 3.0, 2.9815384615384617)","(8.0, 9.4, 9.258823529411766)","(51.0, 65.0, 61.25)","(5.0, 7.0, 6.811111111111111)","(81.0, 130.0, 117.05882352941177)"
11-01-2023 21:38:17.473679,"(8.0, 11.0, 10.608108108108109)","(3.0, 3.6, 3.577142857142857)","(2.35, 2.76, 2.739047619047619)","(8.0, 9.8, 9.523076923076923)","(51.0, 65.0, 62.69230769230769)","(5.0, 7.4, 7.2092307692307696)","(81.0, 130.0, 119.16666666666667)"
11-01-2023 21:38:18.700058,"(8.0, 11.0, 10.6)","(3.0, 3.6, 3.613157894736842)","(2.35, 2.74, 2.6810526315789476)","(8.0, 9.8, 9.62857142857143)","(51.0, 65.0, 65.0)","(5.0, 7.4, 7.300000000000001)","(81.0, 130.0, 125.55555555555556)"
11-01-2023 21:38:19.798864,"(8.0, 11.0, 10.659574468085106)","(3.0, 3.65, 3.627659574468085)","(2.35, 2.7, 2.6837500000000003)","(8.0, 9.8, 9.845454545454546)","(51.0, 70.0, 61.92307692307692)","(5.0, 7.4, 7.435294117647059)","(81.0, 130.0, 140.0)"
11-01-2023 21:38:20.896565,"(8.5, 11.0, 10.659574468085106)","(3.1, 3.7, 3.664516129032258)","(2.35, 2.66, 2.6513333333333335)","(8.0, 10.0, 9.83125)","(41.0, 65.0, 62.64705882352941)","(5.5, 7.6, 7.4222222222222225)","(81.0, 160.0, 123.33333333333333)"
