,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:48:20.275075,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.6)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.4485714285714284)","(4.4, 5.7, 5.647368421052631)","(6.0, 9.8, 7.1000000000000005)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:21.548331,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.6)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.4485714285714284)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.825000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:22.793824,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.6)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.794)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.825000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:24.071929,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.794)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.825000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:25.514094,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.62)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.825000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:26.794900,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.62)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.825000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:28.084693,"(21.0, 230.0, 176.5)","(41.0, 230.0, 187.7)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.62)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.825000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:29.520324,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.0)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.4828571428571427)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.8, 8.120000000000001)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:30.834988,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.0)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.4828571428571427)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.6, 8.675)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:32.108165,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.0)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.4828571428571427)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.6, 8.675)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:48:33.411014,"(21.0, 230.0, 176.5)","(41.0, 230.0, 178.0)","(6.5, 15.0, 11.3)","(7.5, 24.0, 18.666666666666664)","(41.0, 230.0, 126.5)","(21.0, 34.0, 27.666666666666664)","(2.35, 2.98, 2.4828571428571427)","(4.4, 5.7, 5.654545454545454)","(6.0, 9.6, 8.675)","(13.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
