,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:11:04.606950,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:05.859022,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:07.128771,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:08.407316,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:09.750944,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:11.136303,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:12.407706,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:13.608013,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:14.813798,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:16.086509,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:17.417569,"(11.0, 55.0, 40.33333333333333)","(17.0, 210.0, 144.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:18.702352,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:19.982479,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:21.268372,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:22.585416,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:23.811648,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:25.063320,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:26.320778,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:27.591926,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:28.875986,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:30.193891,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:31.548480,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:32.798593,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:33.993668,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:35.150145,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:36.387238,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 1.8814285714285715)"
07-01-2023 10:11:37.610404,"(11.0, 55.0, 40.33333333333333)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 175.875)","(5.5, 8.4, 6.9)","(17.0, 230.0, 175.875)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.375)","(2.1, 2.0, 1.8715476190476192)"
07-01-2023 10:11:38.860761,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 24.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.8993939393939394)"
07-01-2023 10:11:40.145822,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 24.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.8993939393939394)"
07-01-2023 10:11:41.500748,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 24.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:42.799614,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:44.061761,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:45.285169,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:46.453308,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:47.668643,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:48.984445,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:50.311525,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.892)"
07-01-2023 10:11:51.616808,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 158.0)","(5.5, 8.4, 6.9)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 125.0)","(2.1, 2.0, 1.9228571428571428)"
07-01-2023 10:11:52.866959,"(11.0, 55.0, 48.714285714285715)","(17.0, 220.0, 150.66666666666666)","(13.0, 29.0, 25.4)","(10.0, 55.0, 43.75)","(20.0, 230.0, 203.0)","(5.5, 8.4, 6.95)","(17.0, 230.0, 158.0)","(6.0, 9.4, 7.84)","(31.0, 230.0, 178.0)","(2.1, 2.0, 1.9116363636363636)"
07-01-2023 10:11:54.099650,"(11.0, 55.0, 48.714285714285715)","(17.0, 230.0, 193.83333333333331)","(13.0, 32.0, 27.333333333333336)","(10.0, 55.0, 43.75)","(20.0, 230.0, 203.0)","(5.5, 8.6, 7.9)","(17.0, 230.0, 158.0)","(6.0, 9.8, 8.95)","(31.0, 230.0, 178.0)","(2.1, 2.0, 1.9116363636363636)"
07-01-2023 10:11:55.362925,"(11.0, 55.0, 48.714285714285715)","(17.0, 230.0, 193.83333333333331)","(13.0, 32.0, 28.5)","(10.0, 55.0, 43.75)","(21.0, 230.0, 203.0)","(5.5, 8.4, 7.9)","(19.0, 230.0, 158.0)","(6.0, 9.6, 8.95)","(31.0, 230.0, 178.0)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:11:56.623616,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 193.83333333333331)","(13.0, 32.0, 28.5)","(10.0, 55.0, 43.75)","(21.0, 230.0, 203.0)","(5.5, 8.4, 7.9)","(19.0, 230.0, 158.0)","(6.0, 9.6, 8.95)","(31.0, 230.0, 178.0)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:11:57.908472,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 193.83333333333331)","(13.0, 32.0, 26.833333333333332)","(10.0, 55.0, 43.75)","(21.0, 230.0, 194.16666666666669)","(5.5, 8.4, 7.9)","(19.0, 230.0, 158.0)","(6.0, 9.6, 7.6)","(31.0, 230.0, 178.25)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:11:59.165084,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 194.0)","(13.0, 30.0, 26.833333333333332)","(10.0, 55.0, 43.75)","(21.0, 230.0, 194.16666666666669)","(5.5, 8.4, 8.200000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.6, 8.95)","(31.0, 230.0, 178.25)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:12:00.404214,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 194.0)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.75)","(21.0, 230.0, 194.16666666666669)","(5.5, 8.8, 8.200000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.6, 9.100000000000001)","(31.0, 230.0, 178.25)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:12:01.746427,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 194.0)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.75)","(21.0, 230.0, 194.16666666666669)","(5.5, 8.8, 8.200000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.100000000000001)","(31.0, 230.0, 178.25)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:12:03.061854,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 194.0)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.75)","(21.0, 230.0, 194.16666666666669)","(5.5, 8.8, 8.200000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.100000000000001)","(31.0, 230.0, 178.25)","(2.0, 2.0, 1.9134615384615383)"
07-01-2023 10:12:04.344277,"(11.0, 55.0, 48.714285714285715)","(19.0, 230.0, 158.0)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.200000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.100000000000001)","(31.0, 230.0, 127.0)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:05.586242,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 127.0)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:06.852533,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 127.0)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:08.178362,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 127.0)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:09.443362,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:10.611106,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:11.774702,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:12.984933,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.350000000000001)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.3)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:14.299974,"(11.0, 55.0, 44.0)","(19.0, 230.0, 165.33333333333334)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 8.8, 8.5)","(19.0, 230.0, 158.0)","(6.0, 9.8, 9.45)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:15.623105,"(11.0, 55.0, 44.0)","(19.0, 230.0, 113.6)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(19.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:16.948545,"(11.0, 55.0, 44.0)","(19.0, 230.0, 113.6)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(19.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:18.177947,"(11.0, 55.0, 44.0)","(19.0, 230.0, 113.6)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(19.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(2.0, 2.0, 1.95)"
07-01-2023 10:12:19.446872,"(11.0, 55.0, 44.0)","(19.0, 230.0, 113.6)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(19.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(1.95, 2.0, 1.95)"
07-01-2023 10:12:20.695551,"(11.0, 55.0, 44.0)","(19.0, 230.0, 113.6)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(19.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(1.95, 2.0, 1.95)"
07-01-2023 10:12:21.943324,"(11.0, 55.0, 44.0)","(19.0, 230.0, 113.6)","(13.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(19.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(1.95, 2.0, 1.95)"
07-01-2023 10:12:23.148662,"(11.0, 55.0, 44.0)","(20.0, 230.0, 113.6)","(14.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(20.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(1.9, 2.0, 1.95)"
07-01-2023 10:12:24.347684,"(11.0, 55.0, 44.0)","(20.0, 230.0, 113.6)","(14.0, 34.0, 30.166666666666668)","(10.0, 55.0, 43.66666666666667)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(20.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(1.9, 2.0, 1.95)"
07-01-2023 10:12:25.614532,"(11.0, 55.0, 44.0)","(20.0, 230.0, 165.33333333333334)","(14.0, 34.0, 28.692307692307693)","(10.0, 55.0, 42.6)","(21.0, 230.0, 166.0)","(5.5, 9.0, 8.5)","(20.0, 230.0, 158.0)","(6.0, 10.0, 9.45)","(31.0, 230.0, 188.8)","(1.9, 2.0, 1.95)"
07-01-2023 10:12:27.009965,"(11.0, 75.0, 69.2)","(20.0, 230.0, 165.33333333333334)","(14.0, 95.0, 67.0)","(10.0, 75.0, 64.6)","(21.0, 230.0, 166.0)","(5.5, 9.0, 14.0)","(20.0, 230.0, 158.0)","(6.0, 10.0, 16.875)","(31.0, 230.0, 188.8)","(1.9, 2.0, 1.95)"
07-01-2023 10:12:28.376447,"(11.0, 140.0, 69.2)","(20.0, 230.0, 165.33333333333334)","(14.0, 95.0, 67.0)","(10.0, 130.0, 64.6)","(21.0, 230.0, 166.0)","(5.5, 28.0, 14.0)","(20.0, 230.0, 158.0)","(6.0, 32.0, 16.875)","(31.0, 230.0, 188.8)","(1.9, 2.0, 1.95)"
07-01-2023 10:12:29.635054,"(11.0, 140.0, 69.2)","(20.0, 230.0, 165.33333333333334)","(14.0, 95.0, 53.0)","(10.0, 130.0, 64.6)","(21.0, 230.0, 166.0)","(5.5, 28.0, 13.266666666666667)","(20.0, 230.0, 175.875)","(6.0, 32.0, 16.5)","(31.0, 230.0, 178.5)","(1.9, 2.0, 1.75)"
07-01-2023 10:12:30.847802,"(11.0, 140.0, 69.2)","(20.0, 230.0, 165.33333333333334)","(14.0, 95.0, 175.25)","(10.0, 130.0, 160.33333333333334)","(21.0, 230.0, 166.0)","(5.5, 28.0, 173.975)","(20.0, 230.0, 175.875)","(6.0, 32.0, 43.6)","(31.0, 230.0, 178.5)","(1.9, 2.0, 1.9116216216216215)"
07-01-2023 10:12:32.060094,"(11.0, 230.0, 160.66666666666666)","(20.0, 230.0, 165.33333333333334)","(14.0, 230.0, 175.25)","(10.0, 230.0, 160.33333333333334)","(21.0, 230.0, 166.0)","(5.5, 230.0, 173.975)","(20.0, 230.0, 175.875)","(6.0, 80.0, 43.6)","(31.0, 230.0, 178.5)","(1.9, 1.99, 1.7354545454545454)"
07-01-2023 10:12:33.314329,"(11.0, 230.0, 160.66666666666666)","(20.0, 230.0, 165.33333333333334)","(14.0, 230.0, 175.25)","(10.0, 230.0, 160.33333333333334)","(21.0, 230.0, 166.0)","(5.5, 230.0, 173.975)","(20.0, 230.0, 175.875)","(6.0, 80.0, 43.6)","(31.0, 230.0, 178.5)","(1.9, 1.99, 1.7354545454545454)"
