,Attahua Ace,The Trainman,Caymangone,Straytothepoolroom,Sporting Tristar,Marley Bromac,Tabra,Manhattan Lass,Rippin Good Feelin,Sahara Jewel
05-01-2023 12:34:11.691363,"(5.0, 5.9, 5.776923076923077)","(7.0, 12.5, 11.2)","(12.0, 19.0, 18.666666666666668)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.8, 4.42)","(11.0, 12.5, 11.75)","(9.0, 13.5, 12.5)","(31.0, 65.0, 55.2)","(16.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:13.031520,"(5.0, 5.9, 5.7857142857142865)","(7.0, 12.5, 11.2)","(12.0, 23.0, 18.666666666666668)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.8, 4.42)","(11.0, 12.5, 11.75)","(9.0, 13.5, 12.5)","(31.0, 60.0, 51.83333333333333)","(16.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:14.319682,"(5.0, 5.7, 5.45)","(7.0, 11.5, 10.6)","(12.0, 24.0, 18.75)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.8, 4.664285714285715)","(11.0, 12.5, 12.1)","(9.0, 13.5, 12.5)","(31.0, 55.0, 51.83333333333333)","(16.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:15.690172,"(5.0, 5.7, 5.45)","(7.0, 11.5, 10.6)","(12.0, 24.0, 18.75)","(9.0, 14.0, 12.666666666666666)","(3.8, 5.0, 4.835714285714285)","(11.0, 12.5, 12.1)","(9.0, 13.5, 12.5)","(31.0, 60.0, 48.0)","(16.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:17.066740,"(5.0, 5.7, 5.5285714285714285)","(7.0, 11.5, 10.6)","(12.0, 24.0, 19.227272727272727)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.9, 4.5131578947368425)","(11.0, 12.5, 12.25)","(9.0, 13.5, 12.5)","(31.0, 60.0, 44.0)","(17.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:18.415684,"(5.0, 5.7, 5.58)","(7.0, 11.5, 9.866666666666667)","(12.0, 24.0, 22.636363636363637)","(9.0, 14.0, 12.9)","(3.8, 4.9, 4.4)","(11.0, 12.5, 12.25)","(9.0, 13.5, 12.5)","(31.0, 60.0, 44.0)","(17.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:19.705410,"(5.0, 5.6, 5.4399999999999995)","(7.0, 10.5, 9.3)","(12.0, 24.0, 24.272727272727273)","(9.0, 13.5, 12.9)","(3.8, 4.8, 4.4)","(11.0, 12.5, 12.25)","(9.0, 13.5, 12.5)","(31.0, 60.0, 44.0)","(17.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:21.040105,"(5.0, 5.6, 5.4399999999999995)","(7.0, 10.0, 9.2)","(12.0, 26.0, 23.454545454545453)","(9.0, 13.5, 12.9)","(3.8, 4.8, 4.4)","(11.0, 12.5, 12.0)","(9.0, 13.5, 12.5)","(31.0, 60.0, 48.0)","(17.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:22.427234,"(5.0, 5.6, 5.4399999999999995)","(7.0, 10.0, 9.2)","(13.0, 25.0, 23.454545454545453)","(9.0, 13.5, 12.9)","(3.8, 4.8, 4.266666666666667)","(11.0, 12.5, 12.0)","(9.0, 13.5, 12.5)","(31.0, 60.0, 42.0)","(15.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:23.772510,"(5.0, 5.6, 5.466666666666667)","(7.0, 10.0, 9.64)","(13.0, 25.0, 21.964285714285715)","(9.0, 13.5, 12.9)","(3.8, 4.8, 4.266666666666667)","(11.0, 12.5, 12.0)","(9.0, 13.5, 12.5)","(31.0, 60.0, 42.0)","(15.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:25.135448,"(5.0, 5.6, 5.466666666666667)","(7.0, 10.0, 9.046153846153846)","(13.0, 25.0, 21.964285714285715)","(9.0, 13.5, 12.6)","(3.8, 4.8, 4.576923076923077)","(11.0, 12.5, 12.0)","(9.0, 13.5, 12.833333333333334)","(31.0, 60.0, 42.0)","(15.0, 19.5, 17.0)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:26.562055,"(5.0, 6.0, 5.76)","(7.0, 9.6, 9.046153846153846)","(13.0, 25.0, 22.34375)","(9.0, 13.0, 12.6)","(3.8, 4.7, 4.585714285714285)","(11.0, 12.5, 12.0)","(9.0, 14.0, 12.833333333333334)","(31.0, 60.0, 42.0)","(15.0, 19.5, 19.5)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:27.957218,"(5.0, 6.2, 5.5)","(7.0, 9.6, 9.644444444444444)","(13.0, 25.0, 20.833333333333336)","(9.0, 13.0, 12.6)","(3.8, 4.7, 4.525)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 60.0, 42.0)","(15.0, 22.0, 19.5)","(5.5, 7.4, 7.1454545454545455)"
05-01-2023 12:34:29.368321,"(5.0, 5.9, 5.35)","(7.0, 10.0, 9.644444444444444)","(13.0, 25.0, 22.916666666666668)","(9.0, 13.0, 12.6)","(3.8, 4.7, 4.525)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 60.0, 42.0)","(15.0, 22.0, 19.5)","(5.5, 7.4, 7.166666666666667)"
05-01-2023 12:34:30.759381,"(5.0, 5.9, 5.35)","(7.0, 10.0, 9.2)","(13.0, 25.0, 22.916666666666668)","(9.0, 13.0, 12.666666666666666)","(3.8, 4.7, 4.525)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 60.0, 42.0)","(15.0, 22.0, 19.5)","(5.5, 7.4, 7.166666666666667)"
05-01-2023 12:34:32.119920,"(5.0, 5.7, 5.533333333333333)","(7.0, 9.8, 9.2)","(13.0, 25.0, 22.916666666666668)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.7, 4.525)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 60.0, 40.666666666666664)","(15.0, 27.0, 19.5)","(5.5, 7.4, 7.166666666666667)"
05-01-2023 12:34:33.486603,"(5.0, 5.7, 5.533333333333333)","(7.0, 9.8, 9.2)","(13.0, 25.0, 22.916666666666668)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.7, 4.525)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(15.0, 27.0, 19.5)","(5.5, 7.4, 7.166666666666667)"
05-01-2023 12:34:34.790948,"(5.0, 5.7, 5.533333333333333)","(7.0, 9.8, 9.2)","(13.0, 25.0, 22.916666666666668)","(9.0, 14.0, 12.666666666666666)","(3.8, 4.7, 4.1269230769230765)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.141176470588236)"
05-01-2023 12:34:36.112237,"(5.0, 5.7, 5.533333333333333)","(7.0, 9.8, 9.2)","(13.0, 25.0, 22.916666666666668)","(9.0, 14.0, 12.666666666666666)","(3.8, 5.1, 4.1269230769230765)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.141176470588236)"
05-01-2023 12:34:37.468846,"(5.0, 5.6, 5.428571428571428)","(7.0, 9.6, 9.1)","(13.0, 25.0, 20.2)","(9.0, 13.5, 12.9)","(3.8, 5.0, 4.6)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.141176470588236)"
05-01-2023 12:34:38.871193,"(5.0, 5.6, 5.428571428571428)","(7.0, 9.6, 9.1)","(13.0, 25.0, 20.2)","(9.0, 13.5, 12.9)","(3.8, 5.0, 4.6)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:40.335418,"(5.0, 5.6, 5.52)","(7.0, 9.6, 9.418181818181818)","(13.0, 25.0, 20.2)","(9.0, 13.5, 10.285714285714286)","(3.8, 5.0, 4.75)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:41.766709,"(5.0, 5.8, 5.693333333333333)","(7.0, 9.6, 9.418181818181818)","(13.0, 25.0, 20.2)","(9.0, 12.0, 9.899999999999999)","(3.8, 5.0, 4.75)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:43.156386,"(5.0, 5.8, 5.693333333333333)","(7.0, 9.6, 9.200000000000001)","(13.0, 25.0, 22.125)","(9.0, 12.0, 10.35)","(3.8, 5.0, 4.55)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:44.570220,"(5.0, 5.6, 5.488888888888889)","(7.0, 10.0, 9.200000000000001)","(13.0, 25.0, 17.666666666666668)","(9.0, 11.5, 10.35)","(3.8, 5.0, 4.55)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:45.931436,"(5.0, 5.6, 5.488888888888889)","(7.0, 10.0, 9.200000000000001)","(13.0, 25.0, 17.666666666666668)","(9.0, 11.5, 10.35)","(3.8, 5.0, 4.55)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.833333333333334)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:47.329836,"(5.0, 5.6, 5.488888888888889)","(7.0, 10.0, 9.733333333333334)","(13.0, 25.0, 22.8)","(9.0, 11.5, 10.58)","(3.8, 5.0, 4.75)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 9.362499999999999)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 19.5)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:48.684825,"(5.0, 5.7, 5.488888888888889)","(7.0, 10.0, 9.57777777777778)","(13.0, 25.0, 21.77777777777778)","(9.0, 11.5, 10.1)","(3.8, 5.0, 4.6)","(11.0, 12.5, 12.333333333333334)","(9.0, 10.5, 12.9)","(31.0, 50.0, 40.666666666666664)","(16.0, 27.0, 18.8)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:50.015827,"(5.0, 5.6, 5.488888888888889)","(7.0, 9.8, 9.57777777777778)","(13.0, 24.0, 21.77777777777778)","(9.0, 11.0, 10.1)","(3.8, 5.0, 4.6)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.9)","(31.0, 50.0, 40.666666666666664)","(16.0, 26.0, 18.8)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:51.403299,"(5.0, 5.6, 5.488888888888889)","(7.0, 9.8, 9.675)","(13.0, 24.0, 21.77777777777778)","(9.0, 11.0, 10.1)","(3.8, 5.0, 4.6)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.9)","(31.0, 50.0, 40.666666666666664)","(16.0, 26.0, 18.8)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:52.798645,"(5.0, 5.6, 5.5473684210526315)","(7.0, 9.8, 9.675)","(13.0, 24.0, 21.77777777777778)","(9.0, 11.0, 10.1)","(3.8, 5.0, 4.6)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.9)","(31.0, 50.0, 40.666666666666664)","(15.0, 26.0, 18.8)","(5.5, 7.4, 7.190476190476191)"
05-01-2023 12:34:54.242503,"(5.0, 5.6, 5.5473684210526315)","(7.5, 9.8, 9.5)","(13.0, 24.0, 19.384615384615387)","(9.0, 11.0, 9.85)","(3.8, 5.0, 4.71)","(11.0, 12.5, 12.333333333333334)","(9.0, 14.0, 12.9)","(31.0, 50.0, 40.666666666666664)","(15.0, 26.0, 18.6)","(5.5, 7.4, 6.614285714285715)"
05-01-2023 12:34:55.678324,"(5.0, 5.9, 5.78)","(7.5, 11.0, 12.8125)","(13.0, 24.0, 19.384615384615387)","(9.0, 10.5, 9.85)","(3.8, 4.9, 4.5200000000000005)","(11.0, 12.5, 12.0)","(9.0, 14.0, 12.9)","(31.0, 50.0, 40.666666666666664)","(15.0, 25.0, 18.6)","(5.5, 7.4, 6.614285714285715)"
05-01-2023 12:34:57.099964,"(5.0, 5.8, 5.726315789473684)","(7.5, 13.0, 12.8125)","(13.0, 24.0, 19.384615384615387)","(9.0, 10.5, 9.85)","(3.8, 4.9, 4.140000000000001)","(11.0, 12.5, 12.0)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 40.666666666666664)","(15.0, 25.0, 18.6)","(5.5, 7.4, 6.614285714285715)"
05-01-2023 12:34:58.539044,"(5.0, 5.8, 5.636842105263158)","(7.5, 13.0, 12.8125)","(13.0, 24.0, 19.384615384615387)","(9.0, 10.5, 9.85)","(3.8, 4.9, 4.425000000000001)","(11.0, 12.5, 12.0)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 40.666666666666664)","(15.0, 25.0, 18.4)","(5.5, 7.4, 6.614285714285715)"
05-01-2023 12:34:59.948885,"(5.0, 5.7, 5.636842105263158)","(7.5, 13.0, 12.8125)","(13.0, 24.0, 19.384615384615387)","(9.0, 10.5, 9.6)","(3.8, 4.9, 4.375)","(11.0, 12.5, 12.0)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 40.666666666666664)","(15.0, 24.0, 18.4)","(5.5, 7.4, 6.723076923076923)"
05-01-2023 12:35:01.398245,"(5.0, 5.6, 5.5473684210526315)","(7.5, 13.0, 12.8125)","(13.0, 24.0, 19.384615384615387)","(9.0, 10.0, 9.6)","(3.8, 4.9, 4.375)","(11.0, 12.5, 12.0)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 38.8)","(15.0, 24.0, 19.0)","(5.5, 7.4, 6.723076923076923)"
05-01-2023 12:35:02.854697,"(5.0, 5.6, 5.5473684210526315)","(8.0, 13.0, 12.8125)","(13.0, 24.0, 19.384615384615387)","(9.0, 10.0, 9.6)","(3.8, 4.9, 4.173076923076923)","(11.0, 12.5, 12.0)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.0)","(5.5, 7.4, 6.723076923076923)"
05-01-2023 12:35:04.236708,"(5.0, 5.6, 5.5473684210526315)","(8.0, 13.0, 12.8125)","(13.0, 24.0, 16.875)","(9.0, 10.0, 9.6)","(3.8, 4.9, 4.173076923076923)","(11.0, 12.5, 11.75)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.0)","(5.5, 7.4, 6.723076923076923)"
05-01-2023 12:35:05.576351,"(5.0, 5.6, 5.5473684210526315)","(8.0, 13.0, 12.8125)","(13.0, 24.0, 16.875)","(9.0, 10.0, 10.399999999999999)","(3.8, 4.9, 4.571428571428571)","(11.0, 14.0, 12.666666666666666)","(9.0, 14.0, 13.371428571428572)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.0)","(5.5, 7.4, 6.723076923076923)"
05-01-2023 12:35:06.929439,"(5.0, 5.6, 5.5473684210526315)","(8.0, 13.0, 12.8125)","(13.0, 24.0, 16.875)","(9.0, 14.0, 10.399999999999999)","(3.8, 4.8, 4.5)","(11.0, 13.5, 12.666666666666666)","(9.0, 14.0, 13.56)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.0)","(5.5, 7.4, 7.074074074074074)"
05-01-2023 12:35:08.318750,"(5.0, 6.2, 5.6000000000000005)","(8.0, 13.0, 11.75)","(13.0, 24.0, 16.875)","(9.0, 14.0, 10.399999999999999)","(3.8, 4.7, 3.925)","(11.0, 13.5, 12.5)","(9.0, 14.0, 12.75)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.333333333333332)","(5.5, 7.4, 7.096551724137931)"
05-01-2023 12:35:09.705705,"(5.0, 5.1, 5.0375)","(8.0, 13.0, 12.0)","(13.0, 24.0, 16.875)","(9.0, 14.0, 10.55)","(3.8, 3.9, 4.38)","(11.0, 13.5, 12.75)","(9.0, 14.0, 13.56)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.0)","(5.5, 7.4, 6.892307692307692)"
05-01-2023 12:35:11.421966,"(5.0, 5.7, 5.14)","(8.0, 13.0, 11.75)","(13.0, 24.0, 16.875)","(9.0, 14.0, 10.850000000000001)","(3.8, 4.7, 4.154838709677419)","(11.0, 13.5, 12.666666666666666)","(9.0, 14.0, 11.9)","(31.0, 50.0, 38.8)","(15.0, 23.0, 19.0)","(5.5, 7.4, 7.074074074074074)"
05-01-2023 12:35:13.008898,"(4.8, 5.7, 5.40625)","(8.0, 13.0, 12.653846153846153)","(13.0, 24.0, 20.2)","(8.5, 14.0, 11.45)","(3.8, 4.3, 4.05)","(10.0, 13.5, 12.666666666666666)","(9.0, 14.0, 11.9)","(31.0, 50.0, 43.0)","(15.0, 23.0, 20.714285714285715)","(5.5, 7.4, 6.892307692307692)"
05-01-2023 12:35:14.576737,"(4.8, 5.5, 5.40625)","(8.0, 14.0, 12.875)","(13.0, 24.0, 16.285714285714285)","(8.5, 13.5, 12.588888888888889)","(3.8, 4.3, 4.089473684210526)","(10.0, 13.5, 12.5)","(9.0, 14.0, 12.95)","(31.0, 50.0, 43.0)","(15.0, 23.0, 20.333333333333332)","(5.5, 7.4, 6.96)"
05-01-2023 12:35:16.074249,"(4.8, 5.5, 5.40625)","(8.0, 13.5, 12.875)","(13.0, 24.0, 16.285714285714285)","(8.5, 13.5, 11.65)","(3.8, 4.3, 4.472727272727273)","(10.0, 15.5, 12.875)","(9.0, 14.0, 12.95)","(31.0, 50.0, 43.0)","(15.0, 23.0, 19.0)","(5.5, 7.4, 7.155555555555556)"
05-01-2023 12:35:17.560363,"(4.8, 5.5, 5.40625)","(8.0, 13.5, 12.875)","(13.0, 24.0, 13.766666666666667)","(8.5, 13.5, 10.55)","(3.8, 4.6, 4.3999999999999995)","(10.0, 15.5, 12.875)","(9.0, 14.0, 13.16)","(31.0, 50.0, 43.0)","(15.0, 23.0, 19.0)","(5.5, 7.4, 7.155555555555556)"
05-01-2023 12:35:18.983246,"(4.8, 5.5, 5.40625)","(8.0, 13.5, 12.875)","(13.0, 14.0, 18.6)","(8.5, 11.0, 10.85)","(3.8, 4.6, 3.9564935064935067)","(10.0, 15.5, 12.875)","(9.0, 14.0, 12.95)","(31.0, 50.0, 43.0)","(15.0, 23.0, 19.0)","(5.5, 7.4, 7.155555555555556)"
05-01-2023 12:35:20.433530,"(4.8, 5.5, 5.428)","(8.0, 13.5, 13.0)","(13.0, 24.0, 20.571428571428573)","(8.5, 12.5, 11.875)","(3.8, 4.2, 3.9564935064935067)","(10.0, 15.5, 12.875)","(9.0, 14.0, 12.95)","(31.0, 50.0, 43.0)","(15.0, 23.0, 21.0)","(5.5, 7.4, 7.155555555555556)"
05-01-2023 12:35:22.131653,"(4.8, 5.5, 5.22)","(8.0, 13.5, 13.0)","(13.0, 24.0, 20.571428571428573)","(8.5, 12.5, 11.875)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 15.09090909090909)","(9.0, 14.0, 13.444444444444445)","(31.0, 50.0, 44.4)","(15.0, 23.0, 20.333333333333332)","(5.5, 7.4, 7.085714285714285)"
05-01-2023 12:35:23.919972,"(4.8, 5.3, 5.22)","(8.0, 13.5, 13.0)","(13.0, 24.0, 20.571428571428573)","(8.5, 12.5, 11.875)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.7)","(9.0, 14.0, 13.630769230769232)","(31.0, 50.0, 44.4)","(15.0, 23.0, 21.25)","(5.5, 7.4, 7.085714285714285)"
05-01-2023 12:35:25.310137,"(4.8, 5.3, 5.22)","(8.5, 13.5, 13.0)","(13.0, 24.0, 20.571428571428573)","(8.5, 12.5, 11.875)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.0, 13.5)","(31.0, 50.0, 44.4)","(15.0, 23.0, 20.6)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:26.706790,"(4.8, 5.9, 5.7)","(8.5, 13.5, 13.25)","(13.0, 24.0, 21.333333333333332)","(8.5, 12.5, 12.1875)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.0, 13.5)","(31.0, 50.0, 44.4)","(15.0, 25.0, 20.6)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:28.066005,"(4.8, 5.7, 5.405263157894737)","(8.5, 13.5, 13.25)","(13.0, 24.0, 21.333333333333332)","(8.5, 12.5, 11.3125)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.5, 13.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 25.0, 20.571428571428573)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:29.373705,"(4.8, 5.5, 5.466666666666667)","(8.5, 13.5, 13.25)","(13.0, 24.0, 21.333333333333332)","(8.5, 11.5, 11.3125)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 13.5, 13.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 24.0, 19.285714285714285)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:30.714138,"(4.8, 5.5, 5.38)","(8.5, 13.5, 13.25)","(14.0, 24.0, 21.333333333333332)","(8.5, 11.5, 11.3125)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 13.5, 13.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 24.0, 19.142857142857142)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:32.144693,"(4.8, 5.5, 5.38)","(8.5, 13.5, 13.25)","(14.0, 24.0, 21.333333333333332)","(8.5, 11.5, 13.0625)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 13.5, 13.833333333333334)","(31.0, 50.0, 44.4)","(15.0, 23.0, 20.6)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:33.693258,"(4.8, 5.5, 5.38)","(8.5, 13.5, 13.25)","(14.0, 24.0, 21.333333333333332)","(8.5, 13.5, 12.333333333333332)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.5, 13.833333333333334)","(31.0, 50.0, 44.4)","(15.0, 25.0, 20.666666666666668)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:35.250279,"(4.8, 5.5, 5.285714285714286)","(8.5, 13.5, 13.25)","(14.0, 24.0, 21.333333333333332)","(8.5, 13.0, 12.1875)","(3.8, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.5, 13.833333333333334)","(31.0, 50.0, 44.4)","(15.0, 24.0, 20.2)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:36.794582,"(4.8, 5.5, 5.285714285714286)","(8.5, 13.5, 13.25)","(14.0, 24.0, 21.333333333333332)","(8.5, 12.5, 11.3125)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.5, 13.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 23.0, 20.625)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:38.560485,"(4.8, 5.5, 5.384615384615385)","(8.5, 13.5, 13.25)","(14.0, 24.0, 21.333333333333332)","(8.5, 11.5, 12.153846153846153)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 13.5, 13.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 24.0, 19.714285714285715)","(5.5, 7.4, 7.242857142857143)"
05-01-2023 12:35:40.288997,"(4.8, 5.5, 5.384615384615385)","(8.5, 13.5, 13.25)","(14.0, 24.0, 22.4)","(8.5, 14.0, 12.1875)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 13.5, 13.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 24.0, 20.666666666666668)","(5.5, 8.2, 7.533333333333333)"
05-01-2023 12:35:41.721742,"(4.8, 5.5, 5.384615384615385)","(8.5, 13.5, 12.5)","(14.0, 24.0, 22.4)","(8.5, 12.5, 12.1875)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 13.5, 12.928571428571429)","(31.0, 50.0, 44.4)","(15.0, 24.0, 20.666666666666668)","(5.5, 8.2, 7.96470588235294)"
05-01-2023 12:35:43.158382,"(4.8, 5.5, 5.453125)","(8.5, 13.0, 12.428571428571429)","(14.0, 24.0, 22.4)","(8.5, 12.5, 11.3125)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 14.0, 14.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 24.0, 20.666666666666668)","(5.5, 8.2, 7.96470588235294)"
05-01-2023 12:35:44.673756,"(4.8, 5.5, 5.38)","(8.5, 13.0, 12.11111111111111)","(14.0, 24.0, 22.4)","(8.5, 11.5, 12.153846153846153)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 15.0, 14.166666666666666)","(31.0, 50.0, 44.4)","(15.0, 24.0, 20.666666666666668)","(5.5, 8.2, 7.96470588235294)"
05-01-2023 12:35:46.204999,"(4.8, 5.5, 5.38)","(8.5, 13.0, 11.7)","(14.0, 24.0, 22.4)","(8.5, 14.0, 12.1875)","(3.7, 4.2, 3.965625)","(10.0, 15.5, 14.333333333333334)","(9.0, 15.0, 14.5)","(31.0, 50.0, 43.0)","(15.0, 24.0, 20.666666666666668)","(5.5, 8.2, 8.76)"
05-01-2023 12:35:47.749507,"(4.8, 5.5, 5.38)","(8.5, 12.0, 11.7)","(14.0, 24.0, 22.4)","(8.5, 12.5, 12.1875)","(3.7, 4.2, 3.9626582278481015)","(10.0, 15.5, 14.333333333333334)","(9.0, 15.5, 14.5)","(31.0, 50.0, 44.0)","(15.0, 24.0, 20.666666666666668)","(5.5, 9.0, 8.76)"
05-01-2023 12:35:49.239645,"(4.8, 5.5, 5.35)","(8.5, 12.0, 11.7)","(14.0, 24.0, 18.333333333333332)","(8.5, 12.5, 11.3125)","(3.7, 4.2, 3.9626582278481015)","(10.0, 15.5, 14.333333333333334)","(9.0, 15.5, 14.5)","(31.0, 48.0, 44.0)","(15.0, 24.0, 21.0)","(5.5, 9.0, 8.2)"
05-01-2023 12:35:50.763746,"(4.8, 5.6, 5.1)","(8.5, 12.0, 11.7)","(14.0, 24.0, 18.333333333333332)","(8.5, 11.5, 11.3125)","(3.7, 4.2, 3.9626582278481015)","(10.0, 15.5, 14.333333333333334)","(9.0, 15.5, 14.5)","(31.0, 48.0, 44.0)","(15.0, 24.0, 20.666666666666668)","(5.5, 10.0, 8.44)"
