,Sheila Sazs,Nixon Bale,Audacious Flame,Mt View Bee,Elswyk Shadow,Tangerine Sands,Our Winnie,Celtic Gypsy
07-01-2023 10:37:00.162130,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:01.328634,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:02.460840,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:03.693296,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:04.896893,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:06.078105,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:07.174482,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.0600000000000005)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:08.282396,"(4.2, 7.0, 5.3999999999999995)","(4.2, 6.0, 5.8125)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.5)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:09.376927,"(4.2, 7.0, 5.989473684210527)","(4.2, 5.9, 5.3909090909090915)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 7.5)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:10.456614,"(4.2, 7.0, 5.989473684210527)","(4.2, 5.9, 5.3909090909090915)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 8.007692307692308)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:11.608206,"(4.2, 7.0, 6.553488372093023)","(4.2, 5.9, 5.3909090909090915)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 6.85)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:12.724035,"(4.2, 7.0, 4.955555555555556)","(4.2, 5.9, 5.2)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 6.85)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:13.742852,"(4.2, 7.0, 4.955555555555556)","(4.2, 5.9, 4.477777777777778)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 6.85)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:14.798370,"(4.2, 7.0, 5.85)","(4.2, 5.7, 5.0)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 6.85)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:15.962553,"(4.2, 7.0, 6.528205128205128)","(4.2, 5.6, 4.857142857142857)","(4.6, 6.2, 4.976470588235294)","(9.0, 13.5, 10.278571428571428)","(21.0, 55.0, 30.2)","(5.5, 8.6, 6.85)","(4.4, 7.4, 6.177777777777778)","(18.0, 23.0, 18.5)"
07-01-2023 10:37:17.138333,"(4.2, 7.0, 6.528205128205128)","(4.2, 5.6, 4.857142857142857)","(4.6, 6.2, 5.105263157894737)","(9.0, 13.5, 12.1)","(21.0, 55.0, 45.666666666666664)","(5.5, 8.6, 7.95)","(4.4, 7.4, 6.95)","(18.0, 23.0, 19.04)"
07-01-2023 10:37:18.366288,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 12.1)","(21.0, 50.0, 37.0)","(5.5, 8.4, 8.0)","(4.4, 7.2, 6.95)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:19.631977,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 12.1)","(21.0, 50.0, 37.0)","(5.5, 8.4, 7.34)","(4.4, 7.2, 6.95)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:20.714785,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 10.3)","(21.0, 50.0, 40.25)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:21.884764,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 10.3)","(21.0, 50.0, 33.33333333333333)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:23.003608,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 10.3)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:24.195726,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:25.388922,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:26.645996,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 10.054545454545455)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:27.858930,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 10.054545454545455)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:28.980272,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:30.138204,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:31.356293,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:32.551077,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 40.0)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:33.870088,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.0)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:35.168834,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.385714285714285)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:36.429689,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.385714285714285)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.928571428571429)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:37.662935,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.2, 7.0)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:38.826641,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.4, 7.0)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:39.926922,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.4, 7.15)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:41.076219,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.2, 6.952941176470588)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:42.301007,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.0, 7.524137931034483)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:43.450245,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 7.6, 7.166666666666667)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:44.585095,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 8.0, 7.862499999999999)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:45.740430,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.589473684210526)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:46.915467,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.6, 6.2, 5.189473684210526)","(9.0, 13.0, 9.94)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.4, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:48.096086,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:49.381239,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:50.621310,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:51.841453,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:53.084279,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:54.316057,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:55.529606,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:56.729459,"(4.2, 6.8, 6.55)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:58.040075,"(4.2, 6.8, 6.588888888888889)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:37:59.322574,"(4.2, 6.8, 6.588888888888889)","(4.2, 5.6, 4.5200000000000005)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.115625)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:00.598070,"(4.2, 6.8, 6.574999999999999)","(4.2, 5.0, 4.5200000000000005)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.085714285714285)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.6, 8.2, 8.224242424242425)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:01.918413,"(4.2, 6.8, 6.574999999999999)","(4.2, 5.0, 4.3999999999999995)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.399999999999999)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.6, 8.4, 7.824999999999999)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:03.218131,"(4.2, 6.8, 6.728)","(4.2, 5.0, 4.3999999999999995)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.869565217391305)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.6, 8.2, 7.824999999999999)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:04.480646,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.0, 5.5)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.333333333333334)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.6, 8.2, 7.824999999999999)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:05.763713,"(4.2, 6.8, 6.611111111111111)","(4.2, 5.6, 5.5)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.818181818181818)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.6, 8.2, 7.921875)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:07.074639,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.34)","(4.6, 8.0, 7.921875)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:08.263079,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.6, 7.127272727272727)","(4.6, 8.0, 7.921875)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:09.525734,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.0, 7.066666666666666)","(4.6, 8.0, 7.7)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:10.824328,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.0, 7.066666666666666)","(4.6, 8.0, 7.7)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:12.050451,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.0, 7.066666666666666)","(4.6, 8.0, 7.911111111111111)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:13.309144,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.0, 7.066666666666666)","(4.6, 8.0, 7.233333333333333)","(18.0, 23.0, 19.192307692307693)"
07-01-2023 10:38:14.551897,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 8.0, 8.116666666666667)","(4.6, 8.0, 7.233333333333333)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:15.732392,"(4.2, 6.8, 6.516666666666667)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.882352941176471)","(21.0, 50.0, 37.5)","(5.5, 9.2, 8.116666666666667)","(4.6, 8.0, 7.671428571428572)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:16.904404,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.369230769230768)","(21.0, 50.0, 37.5)","(5.5, 9.2, 7.8999999999999995)","(4.6, 8.0, 7.917857142857143)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:18.132496,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.2, 8.74736842105263)","(4.6, 8.0, 7.633333333333333)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:19.377800,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.0, 8.74736842105263)","(4.6, 8.0, 7.633333333333333)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:20.582483,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.0, 8.74736842105263)","(4.6, 8.0, 7.633333333333333)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:21.788460,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.425)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.0, 8.74736842105263)","(4.6, 8.0, 7.65)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:22.979924,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.5)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.0, 8.74736842105263)","(4.6, 8.0, 7.65)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:24.154008,"(4.2, 6.8, 6.233333333333333)","(4.2, 5.6, 5.506666666666666)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.0, 8.74736842105263)","(4.6, 8.0, 7.65)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:25.468355,"(4.4, 6.8, 6.233333333333333)","(4.2, 5.6, 5.506666666666666)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 37.5)","(5.5, 9.0, 8.221052631578948)","(4.8, 8.0, 7.65)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:26.744693,"(4.4, 6.8, 5.864)","(4.2, 5.0, 4.766666666666667)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.026086956521738)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.8, 8.52)","(4.8, 8.0, 7.65)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:27.956259,"(4.4, 6.2, 5.864)","(4.2, 5.0, 4.766666666666667)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.76)","(21.0, 50.0, 38.46153846153846)","(5.5, 9.0, 8.200000000000001)","(4.8, 8.0, 6.6000000000000005)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:29.165101,"(4.4, 6.0, 5.9)","(4.2, 5.0, 4.85)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.182608695652174)","(21.0, 50.0, 34.0)","(5.5, 8.8, 8.200000000000001)","(4.8, 8.0, 6.833333333333334)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:30.366900,"(4.4, 6.6, 6.4399999999999995)","(4.2, 5.0, 4.85)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 10.182608695652174)","(21.0, 50.0, 34.0)","(5.5, 8.8, 8.200000000000001)","(4.8, 8.0, 6.3076923076923075)","(18.0, 23.0, 19.04)"
07-01-2023 10:38:31.632313,"(4.4, 6.0, 5.9)","(4.2, 5.0, 4.766666666666667)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 34.0)","(5.5, 8.8, 7.59047619047619)","(4.8, 8.0, 7.3921052631578945)","(18.0, 23.0, 21.4375)"
07-01-2023 10:38:32.959085,"(4.4, 6.0, 5.9)","(4.2, 5.0, 4.775)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 34.0)","(5.5, 8.2, 7.59047619047619)","(4.8, 8.0, 7.3921052631578945)","(18.0, 22.0, 21.4375)"
07-01-2023 10:38:34.254071,"(4.4, 6.0, 5.9)","(4.2, 5.0, 4.775)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 34.0)","(5.5, 8.2, 7.59047619047619)","(4.8, 8.0, 7.3921052631578945)","(18.0, 22.0, 21.4375)"
07-01-2023 10:38:35.473979,"(4.4, 6.0, 5.0)","(4.2, 5.0, 4.775)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 34.0)","(5.5, 8.2, 7.59047619047619)","(4.8, 8.0, 7.3921052631578945)","(18.0, 22.0, 21.4375)"
07-01-2023 10:38:36.735569,"(4.4, 6.0, 5.0)","(4.2, 5.6, 5.3999999999999995)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 28.571428571428573)","(5.5, 8.2, 7.466666666666667)","(4.8, 8.0, 7.3921052631578945)","(18.0, 22.0, 21.4375)"
07-01-2023 10:38:38.020166,"(4.4, 6.0, 5.0)","(4.2, 5.6, 5.449999999999999)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 28.571428571428573)","(5.5, 8.8, 7.466666666666667)","(4.8, 8.0, 7.3921052631578945)","(18.0, 22.0, 21.4375)"
07-01-2023 10:38:39.159368,"(4.4, 6.0, 5.0)","(4.2, 5.6, 5.449999999999999)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 38.46153846153846)","(5.5, 8.8, 7.133333333333333)","(4.8, 8.0, 7.3921052631578945)","(18.0, 22.0, 21.4375)"
07-01-2023 10:38:40.661226,"(4.4, 6.0, 5.0)","(4.2, 5.6, 5.433333333333333)","(4.4, 6.2, 5.189473684210526)","(9.0, 13.0, 9.914285714285715)","(21.0, 50.0, 34.0)","(5.5, 8.8, 7.571428571428571)","(4.8, 8.0, 7.855172413793103)","(18.0, 22.0, 21.4375)"
