,Turnpike Bob,Grab The Gold,Spikes Shirl,Striking Moon,Hashtag Winning,Rocket Blast,Ready And Rich
12-01-2023 10:20:32.454772,"(3.4, 4.5, 4.441666666666666)","(5.5, 6.2, 6.18)","(12.0, 17.5, 15.423076923076923)","(3.1, 4.2, 4.19)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.047058823529412)","(11.0, 9.6, 9.381818181818181)"
12-01-2023 10:20:33.444157,"(3.4, 4.5, 4.441666666666666)","(5.5, 6.2, 6.145833333333333)","(12.0, 17.5, 15.423076923076923)","(3.1, 4.2, 4.19)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.047058823529412)","(11.0, 9.6, 9.381818181818181)"
12-01-2023 10:20:34.461049,"(3.4, 4.5, 4.441666666666666)","(5.5, 6.2, 6.145833333333333)","(12.0, 17.5, 14.318181818181818)","(3.1, 4.2, 4.266666666666667)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.047058823529412)","(11.0, 9.6, 9.225)"
12-01-2023 10:20:35.561193,"(3.4, 4.6, 4.5)","(5.5, 6.2, 6.145833333333333)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281818181818181)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.047058823529412)","(11.0, 9.6, 9.225)"
12-01-2023 10:20:36.733824,"(3.4, 4.4, 4.388888888888889)","(5.5, 6.2, 6.145833333333333)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281818181818181)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.047058823529412)","(11.0, 9.6, 9.225)"
12-01-2023 10:20:37.955312,"(3.4, 4.5, 4.4)","(5.5, 6.2, 6.145833333333333)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281818181818181)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 9.950000000000001)","(11.0, 9.6, 9.1)"
12-01-2023 10:20:39.170884,"(3.4, 4.5, 4.4)","(5.5, 6.2, 6.145833333333333)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281818181818181)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 9.93125)","(11.0, 9.2, 9.1)"
12-01-2023 10:20:40.332420,"(3.4, 4.5, 4.454545454545454)","(5.5, 6.2, 6.14468085106383)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281818181818181)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 9.93125)","(11.0, 9.2, 9.1)"
12-01-2023 10:20:41.452110,"(3.4, 4.5, 4.454545454545454)","(5.5, 6.2, 6.14468085106383)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281132075471698)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 9.93125)","(11.0, 9.2, 9.292307692307693)"
12-01-2023 10:20:42.524825,"(3.4, 4.5, 4.4375)","(5.5, 6.2, 6.14468085106383)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281132075471698)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.329310344827586)","(11.0, 9.6, 9.292307692307693)"
12-01-2023 10:20:43.570099,"(3.4, 4.5, 4.4375)","(5.5, 6.2, 6.14468085106383)","(12.0, 17.5, 14.35)","(3.1, 4.3, 4.281132075471698)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.34032258064516)","(11.0, 9.6, 9.292307692307693)"
12-01-2023 10:20:44.624704,"(3.4, 4.5, 4.4375)","(5.5, 6.2, 6.14468085106383)","(11.0, 17.0, 15.0)","(3.1, 4.3, 4.281132075471698)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.34032258064516)","(11.0, 9.6, 9.292307692307693)"
12-01-2023 10:20:45.645099,"(3.4, 4.5, 4.4375)","(5.5, 6.2, 6.121428571428572)","(11.0, 17.0, 15.0)","(3.1, 4.3, 4.281132075471698)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.34032258064516)","(11.0, 9.6, 9.292307692307693)"
12-01-2023 10:20:46.796221,"(3.4, 4.5, 4.4375)","(5.5, 6.2, 6.121428571428572)","(11.0, 17.0, 15.0)","(3.1, 4.3, 4.2749999999999995)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.3)","(11.0, 9.6, 9.292307692307693)"
12-01-2023 10:20:48.013083,"(3.4, 4.5, 4.430000000000001)","(5.5, 6.2, 6.121428571428572)","(11.0, 17.0, 15.0)","(3.1, 4.3, 4.2749999999999995)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 10.3)","(11.0, 9.6, 9.292307692307693)"
12-01-2023 10:20:49.301171,"(3.4, 4.5, 4.430000000000001)","(5.5, 6.2, 6.121428571428572)","(11.0, 17.0, 16.666666666666668)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.919753086419753)","(9.0, 10.5, 9.884745762711864)","(11.0, 9.6, 8.818181818181818)"
12-01-2023 10:20:50.468326,"(3.4, 4.5, 4.430000000000001)","(5.5, 6.2, 6.121428571428572)","(11.0, 17.0, 16.289473684210527)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.91095890410959)","(9.0, 10.0, 9.884745762711864)","(11.0, 9.0, 8.7)"
12-01-2023 10:20:51.569915,"(3.4, 4.5, 4.430000000000001)","(5.5, 6.2, 6.121428571428572)","(11.0, 16.5, 16.289473684210527)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.91095890410959)","(9.0, 10.0, 9.884745762711864)","(11.0, 9.0, 8.7)"
12-01-2023 10:20:52.720974,"(3.4, 4.5, 4.430000000000001)","(5.5, 6.2, 6.104615384615385)","(11.0, 16.5, 16.289473684210527)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.617647058823529)","(9.0, 10.0, 9.874074074074073)","(11.0, 9.0, 8.785714285714286)"
12-01-2023 10:20:53.872966,"(3.4, 4.5, 4.245454545454545)","(5.5, 6.2, 6.103125)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.617647058823529)","(9.0, 10.0, 9.874074074074073)","(11.0, 9.0, 8.785714285714286)"
12-01-2023 10:20:55.081034,"(3.4, 4.5, 4.245454545454545)","(5.5, 6.2, 6.017647058823529)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.89261744966443)","(9.0, 10.0, 9.874074074074073)","(11.0, 9.0, 11.306666666666667)"
12-01-2023 10:20:56.215161,"(3.4, 4.5, 4.366666666666666)","(5.5, 6.2, 6.017647058823529)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.89261744966443)","(9.0, 10.0, 9.874074074074073)","(11.0, 11.5, 11.016666666666666)"
12-01-2023 10:20:57.250189,"(3.4, 4.5, 4.366666666666666)","(5.5, 6.2, 6.017647058823529)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.265853658536585)","(9.0, 12.0, 11.91095890410959)","(9.0, 10.0, 9.874074074074073)","(11.0, 11.5, 11.016666666666666)"
12-01-2023 10:20:58.364013,"(3.4, 4.4, 4.3)","(5.5, 6.2, 6.017647058823529)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.283783783783783)","(9.0, 12.0, 11.496124031007753)","(9.0, 10.0, 9.794444444444444)","(11.0, 11.5, 9.523076923076923)"
12-01-2023 10:20:59.473608,"(3.4, 4.4, 4.319230769230769)","(5.5, 6.2, 6.017647058823529)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.283783783783783)","(9.0, 11.5, 11.496124031007753)","(9.0, 9.8, 9.794444444444444)","(11.0, 11.0, 9.523076923076923)"
12-01-2023 10:21:00.678000,"(3.4, 4.4, 4.319230769230769)","(5.5, 6.2, 6.0162162162162165)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.283783783783783)","(9.0, 11.5, 11.496124031007753)","(9.0, 9.8, 9.794444444444444)","(11.0, 11.0, 9.523076923076923)"
12-01-2023 10:21:01.812921,"(3.4, 4.4, 4.2250000000000005)","(5.5, 6.2, 6.0162162162162165)","(11.0, 16.5, 16.0)","(3.1, 4.3, 4.283783783783783)","(9.0, 11.5, 11.496124031007753)","(9.0, 9.8, 9.833333333333334)","(11.0, 11.0, 9.523076923076923)"
12-01-2023 10:21:02.875118,"(3.4, 4.4, 4.2250000000000005)","(5.5, 6.2, 6.0162162162162165)","(11.0, 16.5, 16.25)","(3.1, 4.3, 4.234615384615385)","(9.0, 11.5, 11.496124031007753)","(9.0, 10.0, 9.476190476190476)","(11.0, 11.0, 9.4)"
12-01-2023 10:21:04.029377,"(3.4, 4.3, 4.216666666666667)","(5.5, 6.2, 6.013333333333334)","(11.0, 16.5, 16.5625)","(3.1, 4.3, 4.245161290322581)","(9.0, 11.5, 11.496124031007753)","(9.0, 9.8, 9.530434782608696)","(11.0, 10.0, 9.3)"
12-01-2023 10:21:05.218996,"(3.4, 4.3, 4.213636363636364)","(5.5, 6.2, 6.013333333333334)","(11.0, 17.5, 16.5625)","(3.1, 4.3, 4.245161290322581)","(9.0, 11.5, 11.496124031007753)","(9.0, 9.6, 9.536842105263158)","(11.0, 10.0, 9.3)"
12-01-2023 10:21:06.403577,"(3.4, 4.3, 4.213636363636364)","(5.5, 6.2, 6.013333333333334)","(11.0, 17.5, 15.26923076923077)","(3.1, 4.3, 4.245161290322581)","(9.0, 11.5, 11.496124031007753)","(9.0, 9.6, 9.536842105263158)","(11.0, 10.0, 9.36)"
12-01-2023 10:21:07.516530,"(3.4, 4.3, 4.213636363636364)","(5.5, 6.2, 6.013333333333334)","(11.0, 17.0, 14.545454545454545)","(3.1, 4.3, 4.245161290322581)","(9.0, 11.5, 11.88888888888889)","(9.0, 9.6, 9.536842105263158)","(11.0, 10.0, 9.63076923076923)"
12-01-2023 10:21:08.612048,"(3.4, 4.3, 4.2375)","(5.5, 6.2, 6.013333333333334)","(11.0, 15.0, 14.545454545454545)","(3.1, 4.3, 4.239285714285714)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.6, 9.466666666666667)","(11.0, 10.0, 9.791304347826086)"
12-01-2023 10:21:09.815543,"(3.4, 4.3, 4.2318181818181815)","(5.5, 6.2, 6.012244897959183)","(11.0, 15.0, 14.055555555555555)","(3.1, 4.3, 4.391304347826087)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.6, 9.364285714285714)","(11.0, 10.0, 9.791304347826086)"
12-01-2023 10:21:10.930050,"(3.4, 4.3, 4.226923076923077)","(5.5, 6.2, 6.012244897959183)","(11.0, 14.5, 14.0)","(3.1, 4.4, 4.3500000000000005)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.6, 9.309090909090909)","(11.0, 10.0, 9.733333333333334)"
12-01-2023 10:21:12.009458,"(3.4, 4.3, 4.22258064516129)","(5.5, 6.2, 6.012244897959183)","(11.0, 14.0, 13.5)","(3.1, 4.4, 4.3500000000000005)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.8, 9.427586206896551)","(11.0, 9.8, 9.733333333333334)"
12-01-2023 10:21:13.179767,"(3.4, 4.3, 4.22258064516129)","(5.5, 6.2, 6.012244897959183)","(11.0, 14.0, 13.833333333333334)","(3.1, 4.4, 4.348000000000001)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.8, 9.63076923076923)","(11.0, 9.8, 9.733333333333334)"
12-01-2023 10:21:14.313355,"(3.4, 4.3, 4.22258064516129)","(5.5, 6.2, 6.012244897959183)","(11.0, 14.5, 14.214285714285714)","(3.1, 4.4, 4.313513513513514)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.8, 9.63076923076923)","(11.0, 9.8, 9.733333333333334)"
12-01-2023 10:21:15.486580,"(3.4, 4.3, 4.22258064516129)","(5.5, 6.2, 6.012244897959183)","(11.0, 14.5, 14.088235294117647)","(3.1, 4.4, 4.313513513513514)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.8, 9.63076923076923)","(11.0, 9.8, 9.733333333333334)"
12-01-2023 10:21:16.534602,"(3.4, 4.3, 4.128571428571428)","(5.5, 6.2, 6.012244897959183)","(11.0, 15.0, 14.382352941176471)","(3.1, 4.4, 4.313513513513514)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.8, 9.64)","(11.0, 9.8, 9.733333333333334)"
12-01-2023 10:21:17.655239,"(3.4, 4.2, 4.08)","(5.5, 6.2, 6.012244897959183)","(11.0, 15.0, 14.382352941176471)","(3.1, 4.4, 4.313513513513514)","(9.0, 12.0, 11.63888888888889)","(9.0, 9.8, 9.676923076923076)","(11.0, 9.8, 9.747826086956522)"
12-01-2023 10:21:18.801192,"(3.4, 4.2, 4.025806451612903)","(5.5, 6.2, 6.012244897959183)","(11.0, 15.0, 13.785714285714286)","(3.1, 4.4, 4.340909090909091)","(9.0, 12.0, 11.75925925925926)","(9.0, 9.8, 9.672727272727272)","(11.0, 9.8, 9.747826086956522)"
12-01-2023 10:21:19.986542,"(3.4, 4.2, 4.068292682926829)","(5.5, 6.0, 5.94)","(11.0, 15.0, 16.4)","(3.1, 4.4, 4.340909090909091)","(9.0, 12.0, 11.75925925925926)","(9.0, 9.8, 9.615094339622642)","(11.0, 9.8, 9.526984126984127)"
12-01-2023 10:21:21.107981,"(3.4, 4.2, 4.068292682926829)","(5.5, 6.0, 5.94)","(11.0, 17.0, 16.4)","(3.1, 4.4, 4.340909090909091)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.607843137254902)","(11.0, 9.8, 9.526984126984127)"
12-01-2023 10:21:22.179985,"(3.4, 4.2, 4.161538461538462)","(5.5, 6.0, 5.910526315789474)","(11.0, 16.5, 15.982758620689655)","(3.1, 4.4, 4.340909090909091)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.608)","(11.0, 9.8, 9.526984126984127)"
12-01-2023 10:21:23.301086,"(3.4, 4.2, 4.161538461538462)","(5.5, 6.0, 5.910526315789474)","(11.0, 16.5, 16.058823529411764)","(3.1, 4.4, 4.340909090909091)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.8, 9.288888888888888)"
12-01-2023 10:21:24.476412,"(3.4, 4.2, 4.161538461538462)","(5.5, 6.0, 5.911111111111111)","(11.0, 16.5, 16.058823529411764)","(3.1, 4.4, 4.336585365853659)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.4)"
12-01-2023 10:21:25.545096,"(3.4, 4.2, 4.175609756097561)","(5.5, 6.0, 5.8545454545454545)","(11.0, 16.5, 16.058823529411764)","(3.1, 4.4, 4.353846153846154)","(9.0, 12.0, 11.767857142857142)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.444444444444445)"
12-01-2023 10:21:26.561462,"(3.4, 4.2, 4.141176470588236)","(5.5, 5.9, 5.842857142857143)","(11.0, 17.0, 16.5)","(3.1, 4.4, 4.353846153846154)","(9.0, 12.0, 11.767857142857142)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.444444444444445)"
12-01-2023 10:21:27.708928,"(3.4, 4.2, 4.144444444444445)","(5.5, 5.9, 5.805882352941177)","(11.0, 17.0, 16.5)","(3.1, 4.4, 4.353846153846154)","(9.0, 12.0, 11.767857142857142)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.444444444444445)"
12-01-2023 10:21:28.922835,"(3.4, 4.2, 4.144444444444445)","(5.5, 5.9, 5.805882352941177)","(11.0, 17.0, 16.5)","(3.1, 4.4, 4.353846153846154)","(9.0, 12.0, 11.767857142857142)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.444444444444445)"
12-01-2023 10:21:30.055442,"(3.4, 4.2, 4.155223880597015)","(5.5, 5.9, 5.785714285714286)","(11.0, 17.0, 16.333333333333332)","(3.1, 4.4, 4.337931034482759)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.288888888888888)"
12-01-2023 10:21:31.205668,"(3.4, 4.3, 4.25)","(5.5, 5.9, 5.758823529411765)","(11.0, 17.0, 16.3)","(3.1, 4.4, 4.321212121212121)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.354545454545454)"
12-01-2023 10:21:32.464117,"(3.4, 4.4, 4.258823529411765)","(5.5, 5.9, 5.610526315789474)","(11.0, 16.5, 16.3)","(3.1, 4.4, 4.321212121212121)","(9.0, 12.0, 11.69047619047619)","(9.0, 9.8, 9.6188679245283)","(11.0, 9.6, 9.333333333333334)"
12-01-2023 10:21:33.753166,"(3.4, 4.4, 4.377777777777778)","(5.5, 5.7, 5.610526315789474)","(11.0, 16.5, 16.3)","(3.1, 4.4, 4.321212121212121)","(9.0, 12.0, 12.346153846153847)","(9.0, 9.8, 9.628571428571428)","(11.0, 9.4, 9.331034482758621)"
12-01-2023 10:21:35.115469,"(3.4, 4.4, 4.378571428571429)","(5.5, 5.7, 5.507142857142857)","(11.0, 16.5, 16.3)","(3.1, 4.4, 4.3187500000000005)","(9.0, 12.5, 12.470588235294118)","(9.0, 9.8, 9.608)","(11.0, 9.4, 9.331034482758621)"
12-01-2023 10:21:36.623688,"(3.4, 4.4, 4.29)","(5.5, 5.6, 5.507142857142857)","(11.0, 16.5, 16.055555555555557)","(3.1, 4.4, 4.3187500000000005)","(9.0, 13.0, 12.4)","(9.0, 9.8, 9.608)","(11.0, 9.4, 9.507692307692308)"
12-01-2023 10:21:37.831518,"(3.4, 4.5, 4.359999999999999)","(5.5, 5.6, 5.5)","(11.0, 16.5, 16.192307692307693)","(3.1, 4.4, 4.3187500000000005)","(9.0, 13.0, 12.4)","(9.0, 9.8, 9.615384615384615)","(11.0, 9.6, 9.507692307692308)"
12-01-2023 10:21:38.996887,"(3.4, 4.5, 4.446153846153846)","(5.5, 5.5, 5.25)","(11.0, 16.5, 16.192307692307693)","(3.1, 4.4, 4.2700000000000005)","(9.0, 13.0, 12.538461538461538)","(9.0, 9.8, 9.615384615384615)","(11.0, 9.6, 9.54)"
12-01-2023 10:21:40.294834,"(3.3, 4.5, 4.446153846153846)","(5.5, 5.5, 5.321052631578947)","(11.0, 16.5, 16.192307692307693)","(3.1, 4.4, 4.2700000000000005)","(9.0, 13.0, 12.431034482758621)","(9.0, 9.8, 9.615384615384615)","(10.0, 9.6, 9.54)"
12-01-2023 10:21:41.665222,"(3.3, 4.5, 4.446153846153846)","(5.5, 5.4, 5.2555555555555555)","(11.0, 16.5, 16.192307692307693)","(3.1, 4.4, 4.2700000000000005)","(9.0, 12.5, 12.431034482758621)","(9.0, 9.8, 9.615384615384615)","(10.0, 9.6, 9.529411764705882)"
12-01-2023 10:21:42.944049,"(3.3, 4.6, 4.477777777777778)","(5.5, 5.4, 5.2555555555555555)","(11.0, 16.5, 16.4)","(3.1, 4.4, 4.3133333333333335)","(9.0, 12.5, 12.431034482758621)","(9.0, 9.8, 9.376470588235293)","(10.0, 9.6, 9.385294117647058)"
12-01-2023 10:21:44.166191,"(3.3, 4.6, 4.566666666666666)","(5.5, 5.4, 5.230434782608696)","(11.0, 17.0, 16.73913043478261)","(3.1, 4.4, 4.3133333333333335)","(9.0, 12.5, 12.431034482758621)","(9.0, 9.6, 9.328571428571427)","(10.0, 9.8, 9.388059701492537)"
12-01-2023 10:21:45.433214,"(3.3, 4.6, 4.566666666666666)","(5.5, 5.3, 5.147058823529411)","(11.0, 17.0, 16.73913043478261)","(3.1, 4.4, 4.3133333333333335)","(9.0, 12.5, 12.431034482758621)","(9.0, 9.6, 9.297297297297296)","(10.0, 9.8, 9.39090909090909)"
12-01-2023 10:21:46.620814,"(3.3, 4.6, 4.566666666666666)","(5.5, 5.3, 5.147058823529411)","(11.0, 17.0, 16.73913043478261)","(3.1, 4.4, 4.325714285714286)","(9.0, 12.5, 12.5)","(9.0, 9.6, 9.046153846153846)","(10.0, 9.8, 9.397014925373135)"
12-01-2023 10:21:47.827699,"(3.3, 4.6, 4.559090909090909)","(5.5, 5.3, 5.147058823529411)","(11.0, 17.0, 16.23076923076923)","(3.1, 4.4, 4.335714285714285)","(9.0, 13.0, 12.5)","(9.0, 9.4, 9.088)","(10.0, 9.8, 9.65)"
12-01-2023 10:21:48.874961,"(3.3, 4.6, 4.535714285714286)","(5.5, 5.3, 5.147058823529411)","(11.0, 16.5, 16.23076923076923)","(3.1, 4.4, 4.335714285714285)","(9.0, 13.0, 12.454545454545455)","(9.0, 9.2, 9.04390243902439)","(10.0, 9.8, 9.729411764705883)"
12-01-2023 10:21:50.004457,"(3.3, 4.6, 4.576190476190476)","(5.5, 5.3, 5.14375)","(11.0, 16.5, 16.0625)","(3.1, 4.4, 4.341935483870968)","(9.0, 13.0, 12.25)","(9.0, 9.2, 8.971428571428572)","(10.0, 9.8, 9.904)"
12-01-2023 10:21:51.184385,"(3.3, 4.7, 4.61578947368421)","(5.5, 5.3, 5.120689655172414)","(11.0, 16.5, 16.0625)","(3.1, 4.4, 4.341935483870968)","(9.0, 13.0, 12.25)","(9.0, 9.2, 8.971428571428572)","(10.0, 10.0, 9.904)"
12-01-2023 10:21:52.377181,"(3.3, 4.7, 4.61578947368421)","(5.5, 5.3, 5.120689655172414)","(11.0, 16.5, 16.0625)","(3.1, 4.4, 4.35609756097561)","(9.0, 13.0, 12.25)","(9.0, 9.2, 9.319298245614036)","(10.0, 10.0, 9.823529411764707)"
12-01-2023 10:21:53.515505,"(3.3, 4.7, 4.6466666666666665)","(5.5, 5.3, 5.142424242424242)","(11.0, 16.5, 16.166666666666668)","(3.1, 4.4, 4.366666666666667)","(9.0, 13.0, 12.375)","(9.0, 9.4, 9.24)","(10.0, 10.0, 9.788235294117648)"
12-01-2023 10:21:54.618273,"(3.3, 4.7, 4.655555555555556)","(5.5, 5.3, 5.137499999999999)","(11.0, 16.5, 16.166666666666668)","(3.1, 4.4, 4.366666666666667)","(9.0, 13.0, 12.375)","(9.0, 9.4, 9.24)","(10.0, 10.0, 9.788235294117648)"
12-01-2023 10:21:55.729404,"(3.3, 4.7, 4.655555555555556)","(5.5, 5.3, 5.137499999999999)","(11.0, 16.5, 16.166666666666668)","(3.1, 4.4, 4.366666666666667)","(9.0, 13.0, 12.375)","(9.0, 9.4, 9.24)","(10.0, 10.0, 9.788235294117648)"
12-01-2023 10:21:56.894848,"(3.3, 4.7, 4.590909090909091)","(5.5, 5.2, 5.1090909090909085)","(11.0, 17.0, 16.7)","(3.1, 4.4, 4.369811320754717)","(9.0, 13.0, 12.375)","(9.0, 9.4, 9.16)","(10.0, 10.0, 9.843478260869565)"
12-01-2023 10:21:58.073798,"(3.3, 4.7, 4.590909090909091)","(5.5, 5.2, 5.1090909090909085)","(11.0, 17.0, 16.4375)","(3.1, 4.4, 4.3730769230769235)","(9.0, 13.0, 12.545454545454545)","(9.0, 9.4, 9.16)","(10.0, 10.0, 9.843478260869565)"
12-01-2023 10:21:59.113829,"(3.3, 4.7, 4.590909090909091)","(5.5, 5.2, 5.1090909090909085)","(11.0, 17.0, 16.4375)","(3.1, 4.4, 4.3730769230769235)","(9.0, 13.0, 12.416666666666666)","(9.0, 9.4, 9.269565217391305)","(10.0, 10.0, 10.102777777777778)"
12-01-2023 10:22:00.085940,"(3.3, 4.4, 4.36734693877551)","(5.5, 5.2, 5.111111111111111)","(11.0, 17.0, 16.4375)","(3.1, 4.5, 4.464705882352941)","(9.0, 12.5, 12.416666666666666)","(9.0, 9.4, 9.269565217391305)","(10.0, 10.5, 10.102777777777778)"
12-01-2023 10:22:01.211861,"(3.3, 4.4, 4.36734693877551)","(5.5, 5.2, 5.16875)","(11.0, 17.0, 16.5)","(3.1, 4.5, 4.388888888888888)","(9.0, 12.5, 12.454545454545455)","(9.0, 9.4, 9.335714285714285)","(10.0, 10.5, 10.370588235294118)"
12-01-2023 10:22:02.353408,"(3.3, 4.4, 4.36923076923077)","(5.5, 5.2, 5.188888888888889)","(11.0, 17.0, 16.7)","(3.1, 4.4, 4.368292682926829)","(9.0, 12.5, 12.454545454545455)","(9.0, 9.4, 9.335714285714285)","(10.0, 10.5, 10.370588235294118)"
12-01-2023 10:22:03.509062,"(3.3, 4.4, 4.350943396226415)","(5.5, 5.2, 5.185714285714286)","(11.0, 17.0, 16.625)","(3.1, 4.4, 4.37872340425532)","(9.0, 12.5, 12.404761904761905)","(9.0, 9.6, 9.078260869565216)","(10.0, 10.5, 9.940000000000001)"
12-01-2023 10:22:04.760408,"(3.3, 4.4, 4.308333333333334)","(5.5, 5.2, 5.183333333333334)","(11.0, 17.0, 16.625)","(3.1, 4.4, 4.3822222222222225)","(9.0, 12.5, 11.923076923076923)","(9.0, 9.4, 8.984615384615385)","(10.0, 10.5, 10.526315789473685)"
12-01-2023 10:22:05.816910,"(3.3, 4.4, 4.310289389067524)","(5.5, 5.3, 5.22)","(11.0, 17.0, 16.625)","(3.1, 4.4, 4.375757575757576)","(9.0, 12.5, 11.880952380952381)","(9.0, 9.4, 8.989473684210527)","(10.0, 11.0, 10.71875)"
12-01-2023 10:22:06.950177,"(3.3, 4.4, 4.31335403726708)","(5.5, 5.3, 5.205882352941177)","(11.0, 17.0, 16.852941176470587)","(3.1, 4.4, 4.518181818181818)","(9.0, 12.0, 11.880952380952381)","(9.0, 9.2, 8.928571428571429)","(10.0, 11.0, 10.71875)"
12-01-2023 10:22:08.138565,"(3.3, 4.4, 4.304123711340206)","(5.5, 5.3, 5.208333333333334)","(11.0, 17.0, 16.852941176470587)","(3.1, 4.6, 4.530769230769231)","(9.0, 12.0, 11.880952380952381)","(9.0, 9.2, 8.928571428571429)","(10.0, 11.0, 10.71875)"
12-01-2023 10:22:09.304054,"(3.3, 4.4, 4.304123711340206)","(5.5, 5.3, 5.247619047619048)","(11.0, 18.0, 17.625)","(3.1, 4.6, 4.014028776978417)","(9.0, 12.0, 11.921052631578947)","(9.0, 9.2, 8.938461538461539)","(10.0, 11.0, 10.470588235294118)"
12-01-2023 10:22:10.393552,"(3.3, 4.4, 4.306484641638225)","(5.5, 5.4, 5.367741935483871)","(11.0, 18.0, 17.625)","(3.1, 4.3, 4.031418918918919)","(9.0, 12.0, 12.195652173913043)","(9.0, 9.2, 9.100000000000001)","(10.0, 11.0, 10.666666666666666)"
12-01-2023 10:22:11.406723,"(3.3, 4.4, 4.2313846153846155)","(5.5, 5.7, 5.574285714285715)","(11.0, 18.0, 17.625)","(3.1, 4.3, 4.031418918918919)","(9.0, 12.5, 12.224137931034482)","(9.0, 9.4, 9.100000000000001)","(10.0, 11.0, 10.666666666666666)"
12-01-2023 10:22:12.490999,"(3.3, 4.4, 4.2313846153846155)","(5.5, 5.7, 5.655555555555556)","(11.0, 18.0, 17.625)","(3.1, 4.2, 4.148571428571429)","(9.0, 12.5, 12.17741935483871)","(9.0, 9.4, 9.040000000000001)","(10.0, 11.0, 10.571428571428571)"
12-01-2023 10:22:13.497645,"(3.3, 4.4, 4.235416666666667)","(5.5, 5.7, 5.61)","(11.0, 18.0, 17.625)","(3.1, 4.2, 4.148571428571429)","(9.0, 12.5, 12.17741935483871)","(9.0, 9.4, 9.040000000000001)","(10.0, 11.0, 10.647058823529411)"
12-01-2023 10:22:14.501030,"(3.3, 4.4, 4.235416666666667)","(5.5, 5.7, 5.630769230769231)","(11.0, 18.0, 17.625)","(3.1, 4.2, 4.160869565217391)","(9.0, 12.5, 12.0)","(9.0, 9.4, 9.022222222222222)","(10.0, 11.0, 10.76)"
12-01-2023 10:22:15.466594,"(3.3, 4.4, 4.260355029585799)","(5.5, 5.7, 5.630769230769231)","(11.0, 18.0, 17.375)","(3.1, 4.2, 4.160869565217391)","(9.0, 12.5, 12.233333333333333)","(9.0, 9.4, 9.022222222222222)","(10.0, 11.0, 10.76)"
