,Sudden Comfort,Pay Roll,Tranquil Ben,Stacked Deck,Clover Athena,Modulating
15-12-2022 12:19:28.808265,"(3.0, 3.35, 3.308730158730159)","(4.4, 5.6, 5.442857142857142)","(8.0, 11.5, 11.0)","(3.0, 3.3, 3.2761083743842363)","(7.0, 10.5, 10.305555555555555)","(26.0, 48.0, 46.90909090909091)"
15-12-2022 12:19:30.000482,"(3.0, 3.35, 3.301388888888889)","(4.4, 5.6, 5.449999999999999)","(8.0, 11.5, 10.916666666666666)","(3.0, 3.3, 3.2802857142857142)","(7.0, 10.5, 10.333333333333334)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:30.947217,"(3.0, 3.35, 3.3045454545454547)","(4.4, 5.6, 5.433333333333333)","(8.0, 11.5, 10.916666666666666)","(3.0, 3.3, 3.2802857142857142)","(7.0, 10.5, 10.333333333333334)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:31.965120,"(3.0, 3.35, 3.3006024096385542)","(4.4, 5.6, 5.433333333333333)","(8.0, 11.5, 10.916666666666666)","(3.0, 3.3, 3.2802857142857142)","(7.0, 10.5, 10.333333333333334)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:32.823647,"(3.0, 3.35, 3.3006024096385542)","(4.4, 5.6, 5.433333333333333)","(8.0, 11.5, 10.916666666666666)","(3.0, 3.3, 3.2802857142857142)","(7.0, 10.5, 10.333333333333334)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:33.803166,"(3.0, 3.35, 3.296753246753247)","(4.4, 5.6, 5.449999999999999)","(8.0, 11.5, 11.0)","(3.0, 3.3, 3.2802857142857142)","(7.0, 10.5, 10.306451612903226)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:34.883920,"(3.0, 3.35, 3.3007042253521126)","(4.4, 5.6, 5.449999999999999)","(8.0, 11.5, 11.06)","(3.0, 3.3, 3.2712499999999998)","(7.0, 10.5, 10.3125)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:35.776396,"(3.0, 3.35, 3.3039473684210527)","(4.4, 5.6, 5.433333333333333)","(8.0, 11.5, 11.06)","(3.0, 3.3, 3.2712499999999998)","(7.0, 10.5, 10.625)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:36.675465,"(3.0, 3.35, 3.2955555555555556)","(4.4, 5.5, 5.495454545454545)","(8.0, 11.5, 11.06)","(3.0, 3.3, 3.2666666666666666)","(7.0, 11.0, 10.666666666666666)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:37.487639,"(3.0, 3.35, 3.2960526315789473)","(4.4, 5.5, 5.495454545454545)","(8.0, 11.5, 11.119047619047619)","(3.0, 3.3, 3.2666666666666666)","(7.0, 11.0, 10.529411764705882)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:38.358816,"(3.0, 3.35, 3.2930555555555556)","(4.4, 5.5, 5.496)","(8.0, 11.5, 11.078947368421053)","(3.0, 3.3, 3.2666666666666666)","(7.0, 10.5, 10.346153846153847)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:39.261629,"(3.0, 3.35, 3.2930555555555556)","(4.4, 5.5, 5.496)","(8.0, 11.5, 11.078947368421053)","(3.0, 3.3, 3.2666666666666666)","(7.0, 10.5, 10.428571428571429)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:40.104763,"(3.0, 3.35, 3.2924657534246577)","(4.4, 5.6, 5.526315789473684)","(8.0, 11.5, 11.275)","(3.0, 3.25, 3.2392857142857143)","(7.0, 10.5, 10.428571428571429)","(26.0, 48.0, 45.0)"
15-12-2022 12:19:40.968760,"(3.0, 3.35, 3.2923529411764707)","(4.4, 5.6, 5.511627906976744)","(8.0, 11.5, 11.258620689655173)","(3.0, 3.25, 3.232515337423313)","(7.0, 11.0, 10.666666666666666)","(26.0, 48.0, 46.285714285714285)"
15-12-2022 12:19:41.840916,"(3.0, 3.35, 3.2923529411764707)","(4.4, 5.6, 5.511627906976744)","(8.0, 11.5, 11.258620689655173)","(3.0, 3.25, 3.2350993377483444)","(7.0, 11.0, 10.666666666666666)","(26.0, 48.0, 45.6)"
15-12-2022 12:19:42.753197,"(3.0, 3.35, 3.2837837837837838)","(4.4, 5.6, 5.535714285714286)","(8.0, 11.5, 11.4)","(3.0, 3.25, 3.236842105263158)","(7.0, 11.0, 10.3125)","(26.0, 48.0, 45.375)"
15-12-2022 12:19:43.698823,"(3.0, 3.35, 3.287878787878788)","(4.4, 5.6, 5.59)","(8.0, 11.5, 11.4)","(3.0, 3.25, 3.2333333333333334)","(7.0, 10.5, 10.3125)","(26.0, 55.0, 45.375)"
15-12-2022 12:19:44.593105,"(3.0, 3.35, 3.303225806451613)","(4.4, 5.7, 5.6461538461538465)","(8.0, 11.5, 11.145833333333334)","(3.0, 3.25, 3.2225)","(7.0, 10.5, 10.425)","(26.0, 55.0, 50.875)"
15-12-2022 12:19:45.458796,"(3.0, 3.35, 3.3007692307692307)","(4.4, 5.8, 5.628571428571428)","(8.0, 11.5, 11.130434782608695)","(3.0, 3.25, 3.209756097560976)","(7.0, 10.5, 10.425)","(26.0, 55.0, 50.875)"
15-12-2022 12:19:46.287269,"(3.0, 3.35, 3.3007692307692307)","(4.4, 5.9, 5.8304347826086955)","(8.0, 11.5, 11.130434782608695)","(3.0, 3.25, 3.179787234042553)","(7.0, 10.5, 10.447368421052632)","(26.0, 55.0, 49.0)"
15-12-2022 12:19:47.189349,"(3.0, 3.35, 3.3)","(4.4, 5.8, 5.7953488372093025)","(8.0, 11.5, 11.176470588235293)","(3.0, 3.2, 3.184)","(7.0, 10.5, 10.263157894736842)","(26.0, 50.0, 54.0)"
15-12-2022 12:19:48.223211,"(3.0, 3.35, 3.296551724137931)","(4.4, 6.0, 5.908333333333333)","(8.0, 11.5, 11.176470588235293)","(3.0, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.229032258064516)","(26.0, 60.0, 51.0)"
15-12-2022 12:19:49.220662,"(3.0, 3.35, 3.3)","(4.4, 6.0, 5.935714285714286)","(8.0, 11.5, 11.055555555555555)","(3.0, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.203030303030303)","(26.0, 60.0, 57.0)"
15-12-2022 12:19:50.174266,"(3.0, 3.35, 3.3)","(4.4, 6.0, 5.908571428571428)","(8.0, 11.5, 11.055555555555555)","(3.0, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.203030303030303)","(26.0, 60.0, 57.0)"
15-12-2022 12:19:51.049305,"(3.0, 3.35, 3.3)","(4.4, 6.2, 5.920689655172414)","(8.0, 11.5, 11.055555555555555)","(2.9, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.203030303030303)","(26.0, 60.0, 57.0)"
15-12-2022 12:19:52.265039,"(3.0, 3.3, 3.2884615384615383)","(4.4, 6.2, 5.918181818181819)","(8.0, 11.5, 11.083333333333334)","(2.9, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.091666666666667)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:19:53.346058,"(3.0, 3.3, 3.2884615384615383)","(4.4, 6.2, 5.918181818181819)","(8.0, 11.5, 11.055555555555555)","(2.9, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.173333333333334)","(26.0, 55.0, 51.5)"
15-12-2022 12:19:54.309344,"(3.0, 3.35, 3.3)","(4.4, 6.2, 5.913953488372093)","(8.0, 11.5, 11.055555555555555)","(2.9, 3.2, 3.1353846153846154)","(7.0, 10.5, 10.173333333333334)","(26.0, 55.0, 51.5)"
15-12-2022 12:19:55.264813,"(3.0, 3.35, 3.3264705882352943)","(4.4, 5.9, 5.827142857142857)","(8.0, 11.0, 10.8)","(2.9, 3.15, 3.1036585365853657)","(7.0, 10.5, 10.09375)","(26.0, 48.0, 47.0)"
15-12-2022 12:19:56.367629,"(3.0, 3.4, 3.356779661016949)","(4.4, 5.9, 5.827142857142857)","(8.0, 11.0, 10.8)","(2.9, 3.15, 3.112244897959184)","(7.0, 10.5, 10.026315789473685)","(26.0, 48.0, 45.333333333333336)"
15-12-2022 12:19:57.718847,"(3.0, 3.4, 3.3354430379746836)","(4.4, 5.9, 5.825333333333333)","(8.0, 11.0, 10.76923076923077)","(2.9, 3.15, 3.1157894736842104)","(7.0, 10.5, 10.14)","(26.0, 48.0, 45.333333333333336)"
15-12-2022 12:19:58.730296,"(3.0, 3.4, 3.34)","(4.4, 5.9, 5.825333333333333)","(8.0, 11.0, 10.74468085106383)","(2.9, 3.15, 3.1157894736842104)","(7.0, 10.5, 10.14)","(26.0, 48.0, 46.333333333333336)"
15-12-2022 12:19:59.648284,"(3.0, 3.4, 3.341463414634146)","(4.4, 5.9, 5.825333333333333)","(8.0, 11.0, 10.74468085106383)","(2.9, 3.15, 3.1157894736842104)","(7.0, 10.5, 10.026315789473685)","(26.0, 48.0, 46.54545454545455)"
15-12-2022 12:20:00.679826,"(3.0, 3.4, 3.34)","(4.4, 5.9, 5.827142857142857)","(8.0, 11.0, 10.78048780487805)","(2.9, 3.15, 3.127586206896552)","(7.0, 10.5, 10.041666666666666)","(26.0, 48.0, 46.4)"
15-12-2022 12:20:01.852560,"(3.0, 3.4, 3.328358208955224)","(4.4, 5.9, 5.825352112676057)","(8.0, 11.0, 10.764705882352942)","(2.9, 3.15, 3.107142857142857)","(7.0, 10.5, 10.041666666666666)","(26.0, 48.0, 46.54545454545455)"
15-12-2022 12:20:02.785686,"(3.0, 3.4, 3.3589285714285717)","(4.4, 5.9, 5.825352112676057)","(8.0, 11.0, 10.764705882352942)","(2.9, 3.15, 3.107142857142857)","(7.0, 10.5, 10.041666666666666)","(26.0, 48.0, 46.54545454545455)"
15-12-2022 12:20:03.648917,"(3.0, 3.4, 3.3596153846153847)","(4.4, 5.9, 5.832911392405063)","(8.0, 11.0, 10.764705882352942)","(2.9, 3.15, 3.0826923076923074)","(7.0, 10.5, 10.041666666666666)","(26.0, 48.0, 47.4)"
15-12-2022 12:20:04.620341,"(3.0, 3.4, 3.3596153846153847)","(4.4, 5.9, 5.8390625)","(8.0, 11.0, 10.764705882352942)","(2.9, 3.15, 3.0619565217391305)","(7.0, 10.5, 10.041666666666666)","(26.0, 48.0, 55.5)"
15-12-2022 12:20:05.684268,"(3.0, 3.4, 3.3621951219512196)","(4.4, 5.9, 5.834615384615384)","(8.0, 11.0, 10.773809523809524)","(2.9, 3.1, 3.0615384615384613)","(7.0, 10.5, 10.041666666666666)","(26.0, 65.0, 54.86666666666667)"
15-12-2022 12:20:06.648449,"(3.0, 3.4, 3.36125)","(4.4, 6.0, 5.944)","(8.0, 11.0, 10.773809523809524)","(2.9, 3.1, 3.0615384615384613)","(7.0, 10.5, 10.041666666666666)","(26.0, 65.0, 54.86666666666667)"
15-12-2022 12:20:07.602975,"(3.0, 3.4, 3.3647727272727272)","(4.4, 6.0, 5.924137931034482)","(8.0, 11.0, 10.74468085106383)","(2.9, 3.1, 3.061111111111111)","(7.0, 10.5, 10.273529411764706)","(26.0, 65.0, 57.0)"
15-12-2022 12:20:08.595299,"(3.0, 3.4, 3.3647727272727272)","(4.4, 6.0, 5.912)","(8.0, 11.0, 10.721153846153847)","(2.9, 3.1, 3.0606741573033704)","(7.0, 10.5, 10.179166666666667)","(26.0, 65.0, 50.125)"
15-12-2022 12:20:09.701902,"(3.0, 3.4, 3.3592105263157896)","(4.4, 6.0, 5.916666666666667)","(8.0, 11.0, 10.74468085106383)","(2.9, 3.1, 3.0606741573033704)","(7.0, 10.5, 10.179166666666667)","(26.0, 65.0, 51.09090909090909)"
15-12-2022 12:20:10.649654,"(3.0, 3.4, 3.3592105263157896)","(4.4, 6.0, 5.916666666666667)","(8.0, 11.0, 10.74468085106383)","(2.9, 3.1, 3.060106382978723)","(7.0, 10.5, 10.179166666666667)","(26.0, 65.0, 51.09090909090909)"
15-12-2022 12:20:11.563155,"(3.0, 3.4, 3.3647727272727272)","(4.4, 6.0, 5.917948717948718)","(8.0, 11.0, 10.684782608695652)","(2.9, 3.1, 3.060106382978723)","(7.0, 10.5, 10.273529411764706)","(26.0, 65.0, 50.75)"
15-12-2022 12:20:12.542536,"(3.0, 3.4, 3.3647727272727272)","(4.4, 6.0, 5.917948717948718)","(8.0, 11.0, 10.684782608695652)","(2.9, 3.1, 3.092)","(7.0, 10.5, 10.273529411764706)","(26.0, 65.0, 53.6)"
15-12-2022 12:20:13.448325,"(3.0, 3.4, 3.3647727272727272)","(4.4, 6.0, 5.8933333333333335)","(8.0, 11.0, 10.684782608695652)","(2.9, 3.1, 3.0689655172413794)","(7.0, 10.5, 10.273529411764706)","(26.0, 65.0, 54.07142857142857)"
15-12-2022 12:20:14.286679,"(3.0, 3.4, 3.363953488372093)","(4.4, 6.0, 5.928571428571429)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.1, 3.0671874999999997)","(7.0, 10.5, 10.23448275862069)","(26.0, 65.0, 54.07142857142857)"
15-12-2022 12:20:15.133371,"(3.0, 3.45, 3.4459930313588854)","(4.4, 5.8, 5.7384)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.020599613152805)","(7.0, 11.0, 10.892156862745098)","(26.0, 60.0, 56.57142857142857)"
15-12-2022 12:20:16.116463,"(3.0, 3.6, 3.51)","(4.4, 5.6, 5.584)","(8.0, 11.0, 10.723684210526315)","(2.9, 3.05, 3.0206796116504853)","(7.0, 11.0, 10.685185185185185)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:16.972347,"(3.0, 3.65, 3.6142857142857143)","(4.4, 5.6, 5.558333333333334)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.0203632887189293)","(7.0, 11.0, 10.596774193548388)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:17.790735,"(3.0, 3.65, 3.6192307692307693)","(4.4, 5.5, 5.433333333333334)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.0203632887189293)","(7.0, 11.0, 10.596774193548388)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:18.698390,"(3.0, 3.65, 3.6366666666666667)","(4.4, 5.4, 5.366666666666667)","(8.0, 11.0, 10.73611111111111)","(2.9, 3.05, 3.0207198443579766)","(7.0, 11.0, 10.553571428571429)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:19.578457,"(3.0, 3.65, 3.6366666666666667)","(4.4, 5.4, 5.366666666666667)","(8.0, 11.0, 10.73611111111111)","(2.9, 3.05, 3.0207198443579766)","(7.5, 11.0, 10.553571428571429)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:20.452498,"(3.0, 3.65, 3.638888888888889)","(4.4, 5.4, 5.328571428571428)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.0207198443579766)","(7.5, 11.0, 10.596774193548388)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:21.552050,"(3.0, 3.65, 3.638888888888889)","(4.4, 5.4, 5.325)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.0195344129554655)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 54.0)"
15-12-2022 12:20:22.505585,"(3.0, 3.65, 3.638888888888889)","(4.4, 5.4, 5.325)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.0195344129554655)","(7.5, 11.0, 10.583333333333334)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:23.447257,"(3.0, 3.7, 3.6020408163265305)","(4.4, 5.6, 5.5946808510638295)","(8.0, 11.0, 10.73611111111111)","(2.9, 3.05, 3.0195344129554655)","(7.5, 11.0, 10.583333333333334)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:24.353409,"(3.0, 3.65, 3.625862068965517)","(4.4, 5.6, 5.590862944162437)","(8.0, 11.0, 10.73611111111111)","(2.9, 3.05, 3.019223107569721)","(7.5, 11.0, 10.594202898550725)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:25.322315,"(3.0, 3.65, 3.6267441860465115)","(4.4, 5.6, 5.585221674876847)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.019223107569721)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:26.206410,"(3.0, 3.65, 3.6007692307692305)","(4.4, 5.6, 5.585221674876847)","(8.0, 11.0, 10.707317073170731)","(2.9, 3.05, 3.019223107569721)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:27.148864,"(3.0, 3.65, 3.599206349206349)","(4.4, 5.6, 5.585221674876847)","(8.0, 11.0, 10.7)","(2.9, 3.05, 3.019410569105691)","(7.5, 11.0, 10.583333333333334)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:28.098019,"(3.1, 3.65, 3.588461538461538)","(4.4, 5.6, 5.590862944162437)","(8.0, 11.0, 10.728571428571428)","(2.7, 3.05, 3.019410569105691)","(7.5, 11.0, 10.583333333333334)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:28.916417,"(3.1, 3.65, 3.588461538461538)","(4.4, 5.6, 5.590862944162437)","(8.0, 11.0, 10.728571428571428)","(2.7, 3.05, 3.019410569105691)","(7.5, 11.0, 10.583333333333334)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:29.865765,"(3.1, 3.65, 3.5814285714285714)","(4.4, 5.6, 5.590862944162437)","(8.0, 11.0, 10.728571428571428)","(2.7, 3.05, 3.019410569105691)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:30.747190,"(3.1, 3.65, 3.586)","(4.4, 5.6, 5.590862944162437)","(8.0, 11.0, 10.7)","(2.7, 3.05, 3.019410569105691)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:31.622890,"(3.1, 3.65, 3.59)","(4.4, 5.6, 5.586138613861386)","(8.0, 11.0, 10.7)","(2.7, 3.05, 3.019410569105691)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:32.509430,"(3.1, 3.65, 3.59)","(4.4, 5.6, 5.586138613861386)","(8.0, 11.0, 10.7)","(2.7, 3.05, 3.019410569105691)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:33.370428,"(3.1, 3.65, 3.59)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.7)","(2.7, 3.1, 3.0869565217391304)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:34.212857,"(3.1, 3.65, 3.5935294117647056)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.670454545454545)","(2.7, 3.1, 3.0847457627118646)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:35.072323,"(3.1, 3.65, 3.5935294117647056)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.670454545454545)","(2.7, 3.1, 3.0847457627118646)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:36.120369,"(3.1, 3.65, 3.5935294117647056)","(4.4, 5.6, 5.592746113989637)","(8.0, 11.0, 10.670454545454545)","(2.7, 3.1, 3.0470443349753693)","(7.5, 11.0, 10.594202898550725)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:37.237897,"(3.1, 3.65, 3.6274193548387097)","(4.4, 5.6, 5.589795918367346)","(8.0, 11.0, 10.529411764705882)","(2.7, 3.05, 3.0454761904761902)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 57.0)"
15-12-2022 12:20:38.177083,"(3.1, 3.7, 3.6205882352941177)","(4.4, 5.6, 5.589795918367346)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.05, 3.0454761904761902)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:39.278127,"(3.1, 3.7, 3.6205882352941177)","(4.4, 5.6, 5.589795918367346)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.05, 3.0479899497487435)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:40.239297,"(3.1, 3.65, 3.542)","(4.4, 5.6, 5.5285714285714285)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.05, 3.0479899497487435)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:41.260808,"(3.1, 3.65, 3.528048780487805)","(4.4, 5.7, 5.621739130434783)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.05, 3.0869565217391304)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:42.852472,"(3.1, 3.6, 3.5433333333333334)","(4.4, 5.7, 5.5636363636363635)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.1, 3.0847457627118646)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:43.824926,"(3.1, 3.6, 3.5433333333333334)","(4.4, 5.6, 5.5636363636363635)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.1, 3.0847457627118646)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:44.927927,"(3.1, 3.6, 3.5433333333333334)","(4.4, 5.6, 5.57037037037037)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.1, 3.0847457627118646)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 55.5)"
15-12-2022 12:20:45.847975,"(3.1, 3.6, 3.561904761904762)","(4.4, 5.6, 5.57037037037037)","(8.0, 11.0, 10.525641025641026)","(2.7, 3.1, 3.0847457627118646)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 58.714285714285715)"
15-12-2022 12:20:46.765291,"(3.1, 3.65, 3.6013513513513513)","(4.4, 5.5, 5.454848484848485)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 58.714285714285715)"
15-12-2022 12:20:47.617067,"(3.1, 3.65, 3.6013513513513513)","(4.4, 5.5, 5.454848484848485)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.075510204081633)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 58.714285714285715)"
15-12-2022 12:20:48.578681,"(3.1, 3.65, 3.6013513513513513)","(4.4, 5.5, 5.454848484848485)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.075510204081633)","(7.5, 11.0, 10.621212121212121)","(26.0, 60.0, 58.714285714285715)"
15-12-2022 12:20:49.518059,"(3.1, 3.65, 3.6013513513513513)","(4.4, 5.5, 5.454848484848485)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.075510204081633)","(7.5, 11.0, 10.621212121212121)","(31.0, 60.0, 58.434782608695656)"
15-12-2022 12:20:50.523625,"(3.1, 3.65, 3.5872093023255816)","(4.4, 5.5, 5.497222222222222)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.075510204081633)","(7.5, 11.0, 10.621212121212121)","(31.0, 60.0, 58.434782608695656)"
15-12-2022 12:20:51.403873,"(3.1, 3.65, 3.575)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.596774193548388)","(31.0, 60.0, 58.434782608695656)"
15-12-2022 12:20:52.249921,"(3.1, 3.65, 3.5629032258064517)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.596774193548388)","(31.0, 60.0, 58.434782608695656)"
15-12-2022 12:20:53.108447,"(3.1, 3.65, 3.5629032258064517)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.596774193548388)","(31.0, 60.0, 58.434782608695656)"
15-12-2022 12:20:53.953077,"(3.1, 3.65, 3.5629032258064517)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.596774193548388)","(31.0, 60.0, 58.5)"
15-12-2022 12:20:54.785887,"(3.1, 3.65, 3.5629032258064517)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.596774193548388)","(31.0, 60.0, 58.5)"
15-12-2022 12:20:55.663919,"(3.1, 3.65, 3.5629032258064517)","(4.4, 5.6, 5.586934673366834)","(8.0, 11.0, 10.588888888888889)","(2.7, 3.1, 3.071653543307087)","(7.5, 11.0, 10.596774193548388)","(31.0, 60.0, 58.5)"
15-12-2022 12:20:56.547867,"(3.1, 3.65, 3.533050847457627)","(4.4, 5.6, 5.571428571428571)","(8.0, 11.0, 10.574074074074074)","(2.7, 3.1, 3.0568750000000002)","(7.5, 11.0, 10.52112676056338)","(31.0, 60.0, 57.69230769230769)"
15-12-2022 12:20:57.416747,"(3.1, 3.65, 3.533050847457627)","(4.4, 5.6, 5.571428571428571)","(8.0, 11.0, 10.574074074074074)","(2.7, 3.1, 3.0568750000000002)","(7.5, 11.0, 10.52112676056338)","(31.0, 60.0, 57.69230769230769)"
15-12-2022 12:20:58.255290,"(3.1, 3.65, 3.533050847457627)","(4.4, 5.6, 5.571428571428571)","(8.0, 11.0, 10.574074074074074)","(2.7, 3.1, 3.0568750000000002)","(7.5, 11.0, 10.52112676056338)","(31.0, 60.0, 57.69230769230769)"
15-12-2022 12:20:59.143129,"(3.1, 3.65, 3.594444444444444)","(4.4, 5.5, 5.39375)","(8.0, 11.0, 10.51171875)","(2.7, 3.15, 3.104819277108434)","(7.5, 11.0, 10.782608695652174)","(31.0, 50.0, 49.08571428571429)"
15-12-2022 12:21:00.278279,"(3.1, 3.65, 3.6227272727272726)","(4.4, 5.4, 5.348387096774194)","(8.0, 11.0, 10.278106508875739)","(2.7, 3.15, 3.078181818181818)","(7.5, 11.0, 10.80952380952381)","(31.0, 50.0, 49.08571428571429)"
15-12-2022 12:21:01.211846,"(3.1, 3.65, 3.6227272727272726)","(4.4, 5.4, 5.352941176470589)","(8.0, 11.0, 10.278106508875739)","(2.7, 3.15, 3.078181818181818)","(7.5, 11.0, 10.80952380952381)","(31.0, 50.0, 49.08571428571429)"
15-12-2022 12:21:02.365767,"(3.1, 3.65, 3.6409090909090907)","(4.4, 5.3, 5.277777777777778)","(8.0, 11.0, 10.291208791208792)","(2.7, 3.15, 9915.000420168068)","(7.5, 11.0, 9998.5)","(31.0, 50.0, 9998.5)"
15-12-2022 12:21:03.388421,"(3.1, 99998, 9998.5)","(4.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 12:21:04.316798,"(3.1, 99998, 9998.5)","(4.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 12:21:05.221380,"(3.1, 99998, 9998.5)","(4.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 12:21:06.255694,"(3.1, 99998, 9998.5)","(4.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
15-12-2022 12:21:07.231714,"(3.1, 99998, 9998.5)","(4.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
