,Preston Lee,Remnants,Claretown Rocky,Invictus Ethan,Skibo Rebel
09-01-2023 14:06:39.092676,"(1.05, 1.14, 1.138796992481203)","(7.5, 24.0, 18.68)","(18.0, 60.0, 30.90909090909091)","(20.0, 75.0, 58.66666666666667)","(51.0, 550.0, 257.5)"
09-01-2023 14:06:39.993738,"(1.05, 1.14, 1.138796992481203)","(7.5, 24.0, 18.68)","(18.0, 60.0, 30.90909090909091)","(20.0, 75.0, 58.66666666666667)","(51.0, 550.0, 257.5)"
09-01-2023 14:06:40.933773,"(1.05, 1.14, 1.138796992481203)","(7.5, 24.0, 18.68)","(18.0, 60.0, 30.0)","(20.0, 75.0, 58.66666666666667)","(51.0, 430.0, 295.0)"
09-01-2023 14:06:41.812353,"(1.05, 1.14, 1.138796992481203)","(7.5, 24.0, 18.68)","(18.0, 60.0, 29.88235294117647)","(20.0, 75.0, 58.66666666666667)","(51.0, 430.0, 295.0)"
09-01-2023 14:06:42.704413,"(1.05, 1.14, 1.138796992481203)","(7.5, 24.0, 18.68)","(18.0, 60.0, 29.88235294117647)","(20.0, 75.0, 58.66666666666667)","(51.0, 430.0, 295.0)"
09-01-2023 14:06:43.698928,"(1.05, 1.14, 1.1391898734177215)","(7.5, 24.0, 18.68)","(18.0, 60.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 520.0, 290.0)"
09-01-2023 14:06:44.681082,"(1.05, 1.14, 1.1391898734177215)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:45.613214,"(1.05, 1.14, 1.1391898734177215)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:46.494010,"(1.05, 1.14, 1.1391898734177215)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:47.388161,"(1.05, 1.14, 1.1391898734177215)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:48.302716,"(1.05, 1.14, 1.1391898734177215)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:49.160887,"(1.05, 1.14, 1.1392)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:50.021175,"(1.05, 1.14, 1.1392)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:50.933800,"(1.05, 1.14, 1.1392)","(7.5, 24.0, 18.68)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:51.910912,"(1.05, 1.14, 1.1392)","(7.5, 23.0, 19.727272727272727)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:52.940640,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 19.083333333333332)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:53.964156,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.08695652173913)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:54.937045,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.08695652173913)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:06:55.843759,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.08695652173913)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 250.0)"
09-01-2023 14:06:56.657831,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.818181818181817)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 520.0, 250.0)"
09-01-2023 14:06:57.531444,"(1.05, 1.14, 1.139191919191919)","(7.5, 22.0, 18.818181818181817)","(18.0, 55.0, 30.454545454545453)","(20.0, 75.0, 58.66666666666667)","(51.0, 520.0, 250.0)"
09-01-2023 14:06:58.435578,"(1.05, 1.14, 1.139191919191919)","(7.5, 22.0, 18.818181818181817)","(18.0, 55.0, 30.25)","(20.0, 75.0, 58.66666666666667)","(51.0, 520.0, 290.0)"
09-01-2023 14:06:59.292603,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.818181818181817)","(18.0, 55.0, 30.076923076923077)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:00.111161,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 55.0, 30.076923076923077)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:01.219755,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.818181818181817)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:02.330020,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.818181818181817)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:03.312231,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.818181818181817)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:04.249544,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.818181818181817)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:05.299466,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:06.318701,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:07.230608,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:08.088611,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:08.930423,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:09.792003,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:10.710627,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:11.699008,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:12.593404,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:13.524096,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:14.400690,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:15.272682,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.904761904761905)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:16.204358,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:17.134359,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:17.984548,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:18.854137,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:19.730642,"(1.05, 1.14, 1.1392)","(7.5, 22.0, 18.904761904761905)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:20.604070,"(1.05, 1.14, 1.1392019950124688)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:21.547669,"(1.05, 1.14, 1.1392019950124688)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:22.452697,"(1.05, 1.14, 1.13)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:23.336962,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:24.311995,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:25.228440,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:26.154464,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:27.070372,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:27.951309,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:28.827444,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:29.753913,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:30.590713,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:31.463825,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:32.362378,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:33.342350,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:34.281166,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:35.189051,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:36.070029,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:36.983217,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:37.860990,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:38.747827,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:39.618942,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:40.476597,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:41.382802,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:42.296076,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:43.203682,"(1.05, 1.14, 1.1317241379310345)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:44.070470,"(1.05, 1.14, 1.132258064516129)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:07:44.970013,"(1.05, 1.14, 1.132258064516129)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:45.859487,"(1.05, 1.14, 1.132258064516129)","(7.5, 22.0, 18.666666666666668)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:46.786643,"(1.05, 1.15, 1.118479262672811)","(7.5, 21.0, 19.46153846153846)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:47.672539,"(1.05, 1.15, 1.118479262672811)","(7.5, 21.0, 19.0)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:48.576585,"(1.05, 1.15, 1.118479262672811)","(7.5, 21.0, 19.0)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:49.492794,"(1.05, 1.15, 1.118479262672811)","(7.5, 21.0, 18.23076923076923)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:50.350567,"(1.05, 1.15, 1.118479262672811)","(7.5, 21.0, 18.23076923076923)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:51.334052,"(1.05, 1.15, 1.118479262672811)","(7.5, 21.0, 18.23076923076923)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:52.388243,"(1.05, 1.15, 1.118479262672811)","(7.5, 20.0, 19.18181818181818)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:53.460296,"(1.05, 1.15, 1.1186238532110093)","(7.5, 20.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:54.391243,"(1.05, 1.15, 1.1186238532110093)","(7.5, 20.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:55.444755,"(1.05, 1.15, 1.1186238532110093)","(7.5, 20.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:56.522992,"(1.05, 1.15, 1.1186238532110093)","(7.5, 20.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:57.569354,"(1.05, 1.15, 1.1186238532110093)","(7.5, 20.0, 18.6)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:58.582903,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 18.25)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:07:59.455295,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 18.25)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:00.417974,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:01.290881,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:02.226516,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:03.077890,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:04.046639,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:04.939598,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:05.747919,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:06.564692,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:07.422463,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:08.310999,"(1.05, 1.15, 1.122876712328767)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:09.198825,"(1.05, 1.15, 1.123061224489796)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:10.128618,"(1.05, 1.15, 1.123061224489796)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:11.262203,"(1.05, 1.15, 1.1216363636363638)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:12.251341,"(1.05, 1.15, 1.1216363636363638)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:13.228408,"(1.05, 1.15, 1.1216363636363638)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:14.346646,"(1.05, 1.15, 1.133606557377049)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:08:15.203972,"(1.05, 1.14, 1.133606557377049)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:08:16.104127,"(1.05, 1.14, 1.133606557377049)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 295.0)"
09-01-2023 14:08:17.079040,"(1.05, 1.14, 1.133606557377049)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:17.885794,"(1.05, 1.14, 1.133606557377049)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:18.813746,"(1.05, 1.14, 1.133606557377049)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:19.720194,"(1.05, 1.14, 1.1323529411764706)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:20.560137,"(1.05, 1.14, 1.1323529411764706)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:21.347525,"(1.05, 1.14, 1.1323529411764706)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:22.199071,"(1.05, 1.14, 1.1323529411764706)","(7.5, 19.5, 17.576923076923077)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:23.096157,"(1.05, 1.14, 1.1270149253731343)","(7.5, 19.5, 17.234375)","(18.0, 50.0, 31.142857142857142)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:24.011658,"(1.05, 1.14, 1.1270149253731343)","(7.5, 19.5, 17.234375)","(18.0, 50.0, 29.833333333333332)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:24.851525,"(1.05, 1.14, 1.1272058823529412)","(7.5, 19.5, 17.234375)","(18.0, 50.0, 29.692307692307693)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:25.673980,"(1.05, 1.14, 1.1272058823529412)","(7.5, 19.5, 17.234375)","(18.0, 50.0, 29.692307692307693)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:26.480169,"(1.05, 1.14, 1.1272058823529412)","(7.5, 19.5, 17.234375)","(18.0, 50.0, 29.692307692307693)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:27.350760,"(1.05, 1.14, 1.1210377358490566)","(7.5, 19.5, 17.27777777777778)","(18.0, 50.0, 37.368421052631575)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 290.0)"
09-01-2023 14:08:28.265130,"(1.05, 1.14, 1.1210377358490566)","(7.5, 19.5, 17.27777777777778)","(18.0, 50.0, 37.368421052631575)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 333.33333333333337)"
09-01-2023 14:08:29.077115,"(1.05, 1.14, 1.1269565217391304)","(7.5, 19.5, 17.27777777777778)","(18.0, 50.0, 37.368421052631575)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 326.66666666666663)"
09-01-2023 14:08:29.857921,"(1.05, 1.14, 1.1269565217391304)","(7.5, 19.5, 17.27777777777778)","(18.0, 50.0, 37.368421052631575)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 285.0)"
09-01-2023 14:08:30.804717,"(1.05, 1.14, 1.1269565217391304)","(7.5, 19.5, 17.27777777777778)","(18.0, 50.0, 37.368421052631575)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 285.0)"
09-01-2023 14:08:31.746259,"(1.05, 1.14, 1.1269565217391304)","(7.5, 19.5, 17.27777777777778)","(18.0, 50.0, 37.368421052631575)","(20.0, 75.0, 58.66666666666667)","(51.0, 420.0, 285.0)"
