,Helping Hands,Framalda,Optimus Bruce,Infiltrate,Spooky Ethics,El Bravo,Angelic Tess,Sublime Cody
14-12-2022 14:14:43.960029,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.661538461538461)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.466666666666667)","(5.5, 7.6, 7.339130434782609)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 9.072727272727274)","(3.3, 4.5, 4.225)"
14-12-2022 14:14:45.353682,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.661538461538461)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.466666666666667)","(5.5, 7.6, 7.284210526315789)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.4, 9.03076923076923)","(3.3, 4.5, 4.225)"
14-12-2022 14:14:46.605282,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.847058823529411)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.48)","(5.5, 7.6, 7.284210526315789)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.4, 9.2)","(3.3, 4.5, 4.225)"
14-12-2022 14:14:47.964950,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.847058823529411)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.48)","(5.5, 7.6, 7.284210526315789)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.4, 9.4)","(3.3, 4.5, 4.15)"
14-12-2022 14:14:49.202777,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.847058823529411)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.466666666666667)","(5.5, 7.6, 7.284210526315789)","(6.5, 7.4, 6.770370370370371)","(7.5, 9.6, 9.95)","(3.3, 4.5, 4.047058823529412)"
14-12-2022 14:14:50.494316,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.905882352941176)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.466666666666667)","(5.5, 7.6, 7.094736842105263)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 9.620000000000001)","(3.3, 4.5, 3.9555555555555557)"
14-12-2022 14:14:51.750521,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.699999999999999)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.466666666666667)","(5.5, 7.2, 7.378947368421053)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.09375)","(3.3, 4.4, 4.061538461538461)"
14-12-2022 14:14:53.097946,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.8999999999999995)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.610256410256411)","(5.5, 7.8, 7.378947368421053)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.09375)","(3.3, 4.4, 4.07)"
14-12-2022 14:14:54.446928,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.8999999999999995)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.610256410256411)","(5.5, 7.8, 7.378947368421053)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 4.07)"
14-12-2022 14:14:55.679390,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.2, 7.230769230769231)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.639024390243903)","(5.5, 7.8, 7.72)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 4.125)"
14-12-2022 14:14:56.892852,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 6.909090909090909)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.639024390243903)","(5.5, 7.8, 7.72)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 4.125)"
14-12-2022 14:14:58.085852,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 6.870588235294117)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.639024390243903)","(5.5, 7.8, 7.4799999999999995)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 4.125)"
14-12-2022 14:14:59.348691,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.8, 7.285714285714286)","(14.0, 22.0, 18.9375)","(5.5, 7.2, 6.565517241379311)","(5.5, 6.8, 7.3999999999999995)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 4.079166666666667)"
14-12-2022 14:15:00.708208,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.565517241379311)","(5.5, 7.8, 7.085714285714285)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 3.975)"
14-12-2022 14:15:02.010535,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.565517241379311)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 10.3)","(3.3, 4.4, 3.9625)"
14-12-2022 14:15:03.264572,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.565517241379311)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 9.457142857142857)","(3.3, 4.3, 3.892857142857143)"
14-12-2022 14:15:04.490660,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.566666666666667)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.464)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:05.688379,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.566666666666667)","(5.5, 7.8, 7.4)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.464)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:06.929141,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.566666666666667)","(5.5, 7.8, 7.2)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.464)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:08.236430,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.566666666666667)","(5.5, 7.8, 7.2)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.464)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:09.495462,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.542857142857144)","(5.5, 7.8, 7.3)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.457142857142857)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:10.705140,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.566666666666667)","(5.5, 7.8, 7.4363636363636365)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.457142857142857)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:11.927216,"(13.0, 21.0, 18.565217391304348)","(6.0, 7.6, 7.28)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.5920000000000005)","(5.5, 7.8, 7.371428571428571)","(6.5, 7.4, 6.770370370370371)","(7.5, 11.0, 9.522222222222222)","(3.3, 4.0, 3.7882352941176474)"
14-12-2022 14:15:13.120611,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 7.6)","(14.0, 22.0, 19.5)","(5.5, 7.2, 6.5920000000000005)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(7.5, 10.5, 9.522222222222222)","(3.3, 4.0, 3.7666666666666666)"
14-12-2022 14:15:14.360697,"(13.0, 21.0, 18.565217391304348)","(6.0, 8.0, 7.8)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.5920000000000005)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(8.0, 10.5, 9.464)","(3.2, 3.9, 3.7666666666666666)"
14-12-2022 14:15:15.600603,"(13.0, 21.0, 17.88888888888889)","(6.0, 8.0, 7.9)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.442105263157895)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.660869565217392)","(8.0, 11.0, 9.464)","(3.2, 3.9, 3.7666666666666666)"
14-12-2022 14:15:16.885445,"(13.0, 21.0, 18.666666666666668)","(6.0, 8.0, 7.9)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.6240000000000006)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(8.0, 11.0, 9.450000000000001)","(3.2, 3.9, 3.716666666666667)"
14-12-2022 14:15:18.084996,"(13.0, 21.0, 19.0)","(6.0, 8.0, 7.9)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.6240000000000006)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 6.770370370370371)","(8.0, 11.0, 9.450000000000001)","(3.2, 3.9, 3.716666666666667)"
14-12-2022 14:15:19.361743,"(13.0, 21.0, 19.0)","(6.0, 8.0, 7.9)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.6461538461538465)","(5.5, 7.8, 7.030769230769231)","(6.5, 7.4, 6.792857142857144)","(8.0, 11.0, 9.450000000000001)","(3.2, 3.9, 3.7090909090909094)"
14-12-2022 14:15:20.554437,"(13.0, 21.0, 19.0)","(6.0, 8.0, 7.9)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.690909090909091)","(5.5, 7.8, 7.175)","(6.5, 7.4, 6.840000000000001)","(8.0, 11.0, 9.450000000000001)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:21.806766,"(13.0, 21.0, 19.26086956521739)","(6.0, 8.0, 7.95)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.6240000000000006)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 7.260714285714286)","(8.0, 11.0, 9.95)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:23.185819,"(13.0, 21.0, 19.0)","(6.0, 8.4, 7.733333333333333)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.6240000000000006)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 7.260714285714286)","(8.0, 10.5, 9.95)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:24.438763,"(13.0, 21.0, 19.0)","(6.0, 8.4, 7.733333333333333)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.615384615384616)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 7.260714285714286)","(8.0, 10.5, 9.95)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:25.754410,"(13.0, 21.0, 19.0)","(6.0, 8.4, 7.733333333333333)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.615384615384616)","(5.5, 7.8, 7.085714285714285)","(6.5, 7.4, 7.260714285714286)","(8.0, 10.5, 9.95)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:27.148080,"(13.0, 21.0, 19.26086956521739)","(6.0, 8.4, 7.9)","(15.0, 22.0, 19.5)","(5.5, 7.2, 6.615384615384616)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 7.318181818181818)","(8.0, 10.5, 9.95)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:28.462196,"(13.0, 21.0, 19.26086956521739)","(6.0, 8.4, 8.25)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.615384615384616)","(5.5, 7.8, 6.966666666666667)","(6.5, 7.4, 7.314285714285714)","(8.0, 10.5, 9.648275862068965)","(3.2, 3.8, 3.7090909090909094)"
14-12-2022 14:15:29.784399,"(13.0, 21.0, 19.26086956521739)","(6.0, 8.4, 7.95)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.615384615384616)","(5.5, 7.8, 7.085714285714285)","(6.5, 7.6, 7.314285714285714)","(8.0, 11.0, 9.643749999999999)","(3.2, 3.8, 3.725)"
14-12-2022 14:15:31.082025,"(13.0, 21.0, 18.925925925925927)","(6.0, 8.4, 8.1)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.44)","(5.5, 7.8, 7.5636363636363635)","(6.5, 7.6, 7.6)","(8.0, 11.0, 9.643749999999999)","(3.2, 3.85, 3.725)"
14-12-2022 14:15:32.277269,"(13.0, 21.0, 18.454545454545453)","(6.0, 8.4, 8.1)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.2, 6.742857142857143)","(5.5, 8.2, 7.359999999999999)","(6.5, 8.2, 7.5)","(8.0, 11.0, 10.15625)","(3.2, 3.85, 3.8402597402597403)"
14-12-2022 14:15:33.461473,"(14.0, 21.0, 18.454545454545453)","(6.5, 8.4, 8.1)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.0, 6.742857142857143)","(6.0, 8.2, 7.359999999999999)","(6.0, 8.2, 7.5)","(8.0, 10.5, 10.15625)","(3.3, 3.85, 3.8402597402597403)"
14-12-2022 14:15:34.688192,"(14.0, 21.0, 18.454545454545453)","(6.5, 8.4, 8.1)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.0, 6.66060606060606)","(6.0, 8.2, 7.294117647058823)","(6.0, 8.2, 7.5)","(8.0, 10.5, 9.583333333333334)","(3.3, 4.0, 3.822222222222222)"
14-12-2022 14:15:35.878528,"(14.0, 21.0, 18.454545454545453)","(6.5, 8.4, 7.98)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.0, 6.66060606060606)","(6.0, 8.2, 7.5)","(6.0, 8.2, 7.5)","(8.0, 10.5, 9.583333333333334)","(3.3, 4.0, 3.822222222222222)"
14-12-2022 14:15:37.092852,"(14.0, 21.0, 18.454545454545453)","(6.5, 8.4, 7.98)","(15.0, 22.0, 19.136363636363637)","(5.5, 7.0, 6.6)","(6.0, 6.8, 6.745454545454545)","(6.0, 8.2, 7.661538461538461)","(8.0, 10.5, 9.583333333333334)","(3.3, 4.0, 3.992405063291139)"
14-12-2022 14:15:38.298533,"(14.0, 21.0, 18.454545454545453)","(6.5, 8.4, 7.98)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.8, 6.757142857142857)","(6.0, 8.0, 7.2)","(6.0, 8.2, 7.661538461538461)","(8.0, 10.5, 9.557142857142857)","(3.3, 4.0, 3.994871794871795)"
14-12-2022 14:15:39.444366,"(14.0, 21.0, 18.925925925925927)","(6.5, 8.4, 7.8)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.8, 6.571428571428571)","(6.0, 7.8, 7.3)","(6.0, 8.2, 7.453333333333334)","(8.0, 10.5, 9.557142857142857)","(3.3, 4.0, 3.9749999999999996)"
14-12-2022 14:15:40.650075,"(14.0, 21.0, 18.925925925925927)","(6.5, 7.8, 7.742857142857143)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.8, 6.428571428571429)","(6.0, 7.8, 7.6421052631578945)","(6.0, 8.2, 7.453333333333334)","(8.0, 10.5, 9.557142857142857)","(3.3, 4.1, 4.0)"
14-12-2022 14:15:41.823883,"(14.0, 21.0, 18.925925925925927)","(6.5, 7.8, 7.742857142857143)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.8, 6.384615384615385)","(6.0, 7.8, 7.6421052631578945)","(6.0, 8.2, 7.453333333333334)","(8.0, 10.5, 9.557142857142857)","(3.3, 4.1, 4.0)"
14-12-2022 14:15:43.044502,"(14.0, 21.0, 18.925925925925927)","(6.5, 7.8, 7.615384615384616)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.8, 6.428571428571429)","(6.0, 7.8, 7.568)","(6.0, 8.2, 7.453333333333334)","(8.0, 10.5, 9.557142857142857)","(3.3, 4.1, 4.0)"
14-12-2022 14:15:44.286532,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.6)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.6, 6.446153846153846)","(6.0, 8.0, 7.568)","(6.0, 8.2, 7.453333333333334)","(8.0, 10.5, 9.557142857142857)","(3.3, 4.1, 4.0)"
14-12-2022 14:15:45.494315,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.714285714285714)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.6, 6.377777777777777)","(6.0, 8.0, 7.568)","(6.0, 8.2, 7.661538461538461)","(8.0, 10.5, 9.805263157894737)","(3.3, 4.1, 4.071428571428571)"
14-12-2022 14:15:46.733422,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.533333333333333)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.6, 6.377777777777777)","(6.0, 8.0, 7.76)","(6.0, 8.2, 7.453333333333334)","(8.0, 10.5, 9.805263157894737)","(3.3, 4.1, 4.071428571428571)"
14-12-2022 14:15:47.847275,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.533333333333333)","(15.0, 22.0, 19.136363636363637)","(5.5, 6.6, 6.314285714285714)","(6.0, 8.0, 7.741176470588235)","(6.0, 8.2, 7.927272727272728)","(8.0, 10.5, 9.723529411764707)","(3.3, 4.1, 4.276470588235294)"
14-12-2022 14:15:48.997581,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.457142857142857)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 7.8, 7.741176470588235)","(6.0, 8.0, 7.927272727272728)","(8.0, 10.5, 9.723529411764707)","(3.3, 4.3, 4.294594594594594)"
14-12-2022 14:15:50.157284,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.5)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 7.8, 7.741176470588235)","(6.0, 8.0, 7.7)","(8.0, 10.5, 9.723529411764707)","(3.3, 4.3, 4.2958823529411765)"
14-12-2022 14:15:51.332712,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.5600000000000005)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 7.8, 7.741176470588235)","(6.0, 8.0, 7.6)","(8.0, 10.5, 9.723529411764707)","(3.3, 4.3, 4.24)"
14-12-2022 14:15:52.585822,"(14.0, 21.0, 18.42105263157895)","(6.5, 7.8, 7.5600000000000005)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 7.8, 7.657142857142857)","(6.0, 8.0, 7.6)","(8.0, 10.5, 9.723529411764707)","(3.3, 4.3, 4.296153846153846)"
14-12-2022 14:15:53.867233,"(14.0, 21.0, 18.55)","(6.5, 7.8, 7.5600000000000005)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 7.8, 7.657142857142857)","(6.0, 8.0, 7.6)","(8.0, 10.5, 9.723529411764707)","(3.3, 4.3, 4.296153846153846)"
14-12-2022 14:15:55.121607,"(14.0, 21.0, 18.55)","(6.5, 7.8, 7.5600000000000005)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 6.8, 6.736363636363636)","(6.0, 8.0, 7.6)","(8.0, 10.5, 9.766666666666667)","(3.3, 4.3, 4.338461538461539)"
14-12-2022 14:15:56.367134,"(14.0, 21.0, 18.8125)","(6.5, 7.8, 7.5600000000000005)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.314285714285714)","(6.0, 6.8, 6.733333333333333)","(6.0, 8.0, 7.630769230769231)","(8.0, 10.5, 9.92608695652174)","(3.3, 4.4, 4.373134328358209)"
14-12-2022 14:15:57.571594,"(14.0, 21.0, 19.04)","(6.5, 8.4, 7.8374999999999995)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.35)","(6.0, 6.8, 6.744)","(6.0, 8.0, 7.757575757575758)","(8.0, 10.5, 9.92608695652174)","(3.3, 4.4, 4.374647887323944)"
14-12-2022 14:15:58.870664,"(14.0, 21.0, 19.09090909090909)","(6.5, 8.4, 7.866666666666666)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.35)","(6.0, 6.8, 6.7299999999999995)","(6.0, 8.0, 7.725714285714286)","(8.0, 10.5, 9.92608695652174)","(3.3, 4.4, 4.374647887323944)"
14-12-2022 14:16:00.128058,"(14.0, 21.0, 19.09090909090909)","(6.5, 8.4, 7.866666666666666)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.35)","(6.0, 6.8, 6.7299999999999995)","(6.0, 8.0, 7.861538461538462)","(8.0, 10.5, 9.92608695652174)","(3.3, 4.4, 4.374647887323944)"
14-12-2022 14:16:01.350897,"(14.0, 21.0, 19.17391304347826)","(6.5, 8.4, 7.866666666666666)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.323076923076923)","(6.0, 6.8, 6.7368421052631575)","(6.0, 8.0, 7.89)","(8.0, 10.5, 9.992307692307692)","(3.3, 4.4, 4.374647887323944)"
14-12-2022 14:16:02.792725,"(14.0, 21.0, 19.17391304347826)","(6.5, 8.2, 7.844444444444444)","(15.0, 22.0, 19.576923076923077)","(5.5, 6.6, 6.263414634146342)","(6.0, 6.8, 6.7368421052631575)","(6.0, 8.0, 7.89)","(8.0, 10.5, 10.094736842105263)","(3.3, 4.4, 4.374647887323944)"
14-12-2022 14:16:04.237514,"(14.0, 21.0, 19.17391304347826)","(6.5, 8.2, 7.852631578947368)","(15.0, 22.0, 20.071428571428573)","(5.5, 6.6, 6.263414634146342)","(6.0, 6.8, 6.7368421052631575)","(6.0, 8.0, 7.904)","(8.0, 10.5, 10.094736842105263)","(3.3, 4.4, 4.374647887323944)"
14-12-2022 14:16:05.537102,"(14.0, 21.0, 19.17391304347826)","(6.5, 8.2, 7.768)","(15.0, 22.0, 20.3125)","(5.5, 6.6, 6.2368421052631575)","(6.0, 6.8, 6.7124999999999995)","(6.0, 8.0, 7.92)","(8.0, 10.5, 10.06)","(3.3, 4.4, 4.363636363636364)"
14-12-2022 14:16:06.820286,"(14.0, 21.0, 19.6)","(6.5, 8.2, 7.833333333333333)","(15.0, 22.0, 19.923076923076923)","(5.5, 6.6, 6.21)","(6.0, 7.0, 6.733333333333333)","(6.0, 8.0, 7.92)","(8.0, 10.5, 9.977500000000001)","(3.3, 4.4, 4.316666666666667)"
14-12-2022 14:16:08.148082,"(14.0, 21.0, 19.6)","(6.5, 8.2, 7.857142857142857)","(15.0, 22.0, 19.923076923076923)","(5.5, 6.6, 6.21)","(6.0, 7.0, 6.688888888888888)","(6.0, 8.0, 7.872131147540983)","(8.0, 10.5, 10.013953488372094)","(3.3, 4.4, 4.286666666666667)"
14-12-2022 14:16:09.551971,"(14.0, 21.0, 19.6)","(6.5, 8.2, 7.857142857142857)","(15.0, 22.0, 20.392857142857142)","(5.5, 6.6, 6.160975609756098)","(6.0, 7.0, 6.95)","(6.0, 8.0, 7.855555555555556)","(8.0, 10.5, 10.013953488372094)","(3.3, 4.4, 4.286666666666667)"
14-12-2022 14:16:10.923688,"(14.0, 21.0, 19.6)","(6.5, 8.2, 7.872727272727272)","(15.0, 22.0, 20.392857142857142)","(5.5, 6.6, 6.285714285714286)","(6.0, 7.0, 6.948148148148148)","(6.0, 8.0, 7.855555555555556)","(8.0, 10.5, 9.977500000000001)","(3.3, 4.4, 4.286666666666667)"
14-12-2022 14:16:12.323054,"(14.0, 21.0, 19.5)","(6.5, 8.2, 7.949999999999999)","(15.0, 22.0, 20.392857142857142)","(5.5, 6.4, 6.285714285714286)","(6.0, 7.0, 6.948148148148148)","(6.0, 8.0, 7.855555555555556)","(8.0, 10.5, 9.977500000000001)","(3.5, 4.4, 4.286666666666667)"
14-12-2022 14:16:13.750636,"(14.0, 21.0, 19.6)","(6.5, 8.2, 7.789473684210526)","(15.0, 24.0, 22.0)","(5.5, 6.4, 6.285714285714286)","(6.0, 7.0, 6.825)","(6.0, 8.0, 7.823529411764706)","(8.0, 10.5, 9.977500000000001)","(3.5, 4.4, 4.266666666666667)"
14-12-2022 14:16:15.294447,"(14.0, 21.0, 19.2972972972973)","(6.5, 8.2, 7.789473684210526)","(15.0, 24.0, 22.333333333333332)","(5.5, 6.4, 6.005)","(6.0, 7.2, 7.154545454545454)","(6.0, 8.0, 7.816326530612245)","(8.0, 10.5, 9.95)","(3.5, 4.4, 4.266666666666667)"
14-12-2022 14:16:16.680654,"(14.0, 21.0, 19.25)","(6.5, 8.2, 7.789473684210526)","(15.0, 24.0, 22.333333333333332)","(5.5, 6.2, 5.968181818181819)","(6.0, 7.2, 7.125)","(6.0, 8.0, 7.816326530612245)","(8.0, 10.5, 9.835416666666667)","(3.5, 4.4, 4.266666666666667)"
14-12-2022 14:16:18.142252,"(14.0, 21.0, 19.25)","(6.5, 8.2, 7.738461538461538)","(15.0, 24.0, 22.846153846153847)","(5.5, 6.2, 5.996774193548387)","(6.0, 7.2, 6.933333333333334)","(6.0, 8.0, 7.795454545454546)","(8.0, 10.5, 9.835416666666667)","(3.5, 4.4, 4.264285714285714)"
14-12-2022 14:16:19.554435,"(14.0, 21.0, 19.25)","(6.5, 8.2, 7.738461538461538)","(15.0, 24.0, 22.846153846153847)","(5.5, 6.2, 5.941666666666667)","(6.0, 7.2, 6.866666666666666)","(6.0, 8.0, 8.049999999999999)","(8.0, 10.5, 9.897619047619047)","(3.5, 4.4, 4.264285714285714)"
14-12-2022 14:16:21.038609,"(14.0, 21.0, 19.463414634146343)","(6.5, 8.2, 7.824999999999999)","(15.0, 24.0, 22.846153846153847)","(5.5, 6.2, 5.81595744680851)","(6.0, 7.2, 6.866666666666666)","(6.0, 8.2, 7.999999999999999)","(8.0, 10.5, 9.897619047619047)","(3.5, 4.4, 4.371428571428572)"
14-12-2022 14:16:22.471731,"(14.0, 21.0, 19.5)","(6.5, 8.2, 7.824999999999999)","(16.0, 24.0, 23.166666666666668)","(5.5, 5.9, 5.81123595505618)","(6.0, 7.2, 7.08235294117647)","(6.0, 8.2, 7.945454545454545)","(8.0, 10.5, 9.897619047619047)","(3.5, 4.4, 4.353846153846154)"
14-12-2022 14:16:23.832249,"(14.0, 21.0, 19.5)","(6.5, 8.2, 8.105263157894736)","(16.0, 24.0, 23.166666666666668)","(5.5, 5.9, 5.629629629629629)","(6.0, 7.2, 6.984615384615385)","(6.0, 8.2, 7.7548387096774185)","(8.0, 10.5, 9.897619047619047)","(3.5, 4.4, 4.353846153846154)"
14-12-2022 14:16:25.270105,"(14.0, 21.0, 19.5)","(6.5, 8.2, 8.076923076923077)","(16.0, 24.0, 22.75)","(5.5, 5.8, 5.704545454545454)","(6.0, 7.2, 6.956521739130435)","(6.0, 8.2, 7.688888888888888)","(8.0, 10.5, 9.83421052631579)","(3.5, 4.4, 4.366666666666667)"
14-12-2022 14:16:26.604983,"(14.0, 21.0, 18.9)","(6.5, 8.2, 8.294117647058824)","(16.0, 24.0, 23.333333333333332)","(5.5, 5.8, 5.666666666666666)","(6.0, 7.2, 6.524590163934427)","(6.0, 8.2, 7.864)","(8.0, 10.5, 9.891176470588235)","(3.5, 4.4, 4.26)"
