,Hard Stride,Mount Horeb,Orsetto,Boogielu,Ever Bella,Deece Scent Kiss
07-01-2023 12:51:21.833703,"(26.0, 48.0, 45.857142857142854)","(61.0, 230.0, 176.92307692307693)","(2.6, 3.2, 3.185)","(2.15, 2.36, 2.3405405405405406)","(4.6, 5.1, 5.0874999999999995)","(15.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:22.745444,"(26.0, 48.0, 46.095238095238095)","(61.0, 220.0, 195.0)","(2.6, 3.2, 3.185)","(2.15, 2.36, 2.3405405405405406)","(4.6, 5.1, 5.0874999999999995)","(15.0, 30.0, 29.571428571428573)"
07-01-2023 12:51:24.003289,"(26.0, 48.0, 46.5)","(61.0, 220.0, 141.25)","(2.6, 3.2, 3.1648)","(2.15, 2.36, 2.3473563218390803)","(4.6, 5.1, 5.068131868131868)","(15.0, 30.0, 29.666666666666668)"
07-01-2023 12:51:25.418529,"(26.0, 48.0, 46.5)","(61.0, 220.0, 140.0)","(2.6, 3.2, 3.164516129032258)","(2.15, 2.36, 2.3473563218390803)","(4.6, 5.1, 5.0815789473684205)","(15.0, 30.0, 29.666666666666668)"
07-01-2023 12:51:26.316821,"(26.0, 48.0, 46.5)","(61.0, 210.0, 140.0)","(2.6, 3.2, 3.164516129032258)","(2.15, 2.36, 2.3473563218390803)","(4.6, 5.1, 5.0815789473684205)","(15.0, 30.0, 29.666666666666668)"
07-01-2023 12:51:27.211081,"(26.0, 48.0, 46.0)","(61.0, 200.0, 147.5)","(2.6, 3.2, 3.1639344262295084)","(2.15, 2.36, 2.3505882352941176)","(4.6, 5.1, 5.077272727272727)","(15.0, 30.0, 29.714285714285715)"
07-01-2023 12:51:28.492662,"(26.0, 48.0, 46.0)","(61.0, 180.0, 146.66666666666666)","(2.6, 3.25, 3.1954545454545458)","(2.15, 2.36, 2.345436893203883)","(4.6, 5.0, 4.955172413793104)","(15.0, 30.0, 29.15625)"
07-01-2023 12:51:29.447138,"(26.0, 48.0, 46.0)","(61.0, 180.0, 153.33333333333334)","(2.6, 3.2, 3.1954545454545458)","(2.15, 2.38, 2.345436893203883)","(4.6, 5.0, 4.951479289940829)","(15.0, 30.0, 29.15625)"
07-01-2023 12:51:30.516838,"(26.0, 48.0, 46.0)","(61.0, 180.0, 153.33333333333334)","(2.6, 3.2, 3.223684210526316)","(2.15, 2.38, 2.344040404040404)","(4.6, 5.0, 4.942682926829269)","(15.0, 30.0, 29.16393442622951)"
07-01-2023 12:51:31.478548,"(26.0, 48.0, 46.0)","(61.0, 190.0, 152.5)","(2.6, 3.25, 3.2464183381088825)","(2.15, 2.38, 2.3435071090047392)","(4.6, 5.0, 4.897942386831276)","(15.0, 30.0, 29.16393442622951)"
07-01-2023 12:51:32.469013,"(26.0, 48.0, 46.0)","(61.0, 220.0, 153.33333333333334)","(2.6, 3.3, 3.276958525345622)","(2.15, 2.36, 2.3435071090047392)","(4.6, 5.0, 4.850769230769231)","(15.0, 30.0, 29.16393442622951)"
07-01-2023 12:51:33.496601,"(26.0, 48.0, 46.0)","(61.0, 210.0, 146.36363636363637)","(2.6, 3.3, 3.2545454545454544)","(2.15, 2.36, 2.3335519125683057)","(4.6, 5.0, 4.873333333333334)","(15.0, 30.0, 29.16393442622951)"
07-01-2023 12:51:34.439780,"(26.0, 48.0, 46.0)","(61.0, 210.0, 146.36363636363637)","(2.6, 3.3, 3.261574074074074)","(2.15, 2.34, 2.332760736196319)","(4.6, 4.9, 4.899009900990099)","(15.0, 30.0, 29.227272727272727)"
07-01-2023 12:51:35.415899,"(26.0, 48.0, 46.0)","(61.0, 210.0, 146.36363636363637)","(2.6, 3.3, 3.261574074074074)","(2.15, 2.34, 2.3325748502994013)","(4.6, 4.9, 4.895238095238096)","(15.0, 30.0, 29.227272727272727)"
07-01-2023 12:51:36.609935,"(26.0, 48.0, 46.0)","(61.0, 210.0, 146.36363636363637)","(2.6, 3.3, 3.261574074074074)","(2.15, 2.34, 2.3406896551724135)","(4.6, 4.9, 4.875187969924812)","(15.0, 30.0, 29.223880597014926)"
07-01-2023 12:51:37.760023,"(26.0, 48.0, 45.0)","(61.0, 210.0, 151.66666666666666)","(2.6, 3.3, 3.261574074074074)","(2.15, 2.36, 2.3614159292035395)","(4.6, 5.0, 4.883271375464684)","(15.0, 30.0, 28.4)"
07-01-2023 12:51:38.638828,"(26.0, 46.0, 45.64705882352941)","(61.0, 210.0, 151.66666666666666)","(2.6, 3.3, 3.261574074074074)","(2.15, 2.38, 2.3614159292035395)","(4.6, 5.0, 4.883271375464684)","(15.0, 30.0, 28.4)"
07-01-2023 12:51:39.525013,"(26.0, 46.0, 45.333333333333336)","(61.0, 210.0, 146.36363636363637)","(2.6, 3.3, 3.2853846153846153)","(2.15, 2.36, 2.3529999999999998)","(4.6, 4.9, 4.854054054054054)","(15.0, 30.0, 28.375)"
07-01-2023 12:51:40.458061,"(26.0, 46.0, 44.125)","(61.0, 210.0, 146.36363636363637)","(2.7, 3.35, 3.3275471698113206)","(2.15, 2.36, 2.351214953271028)","(4.6, 4.9, 4.854054054054054)","(16.0, 30.0, 28.23728813559322)"
07-01-2023 12:51:41.378578,"(26.0, 46.0, 44.125)","(61.0, 210.0, 146.36363636363637)","(2.7, 3.35, 3.328740157480315)","(2.15, 2.36, 2.350226244343891)","(4.6, 4.9, 4.837037037037037)","(16.0, 30.0, 28.266666666666666)"
07-01-2023 12:51:42.251274,"(26.0, 46.0, 44.125)","(61.0, 210.0, 146.36363636363637)","(2.7, 3.35, 3.3372448979591836)","(2.15, 2.36, 2.348510638297872)","(4.6, 4.9, 4.837037037037037)","(16.0, 30.0, 28.266666666666666)"
07-01-2023 12:51:43.289603,"(26.0, 44.0, 42.8)","(61.0, 210.0, 146.36363636363637)","(2.7, 3.3, 3.2953124999999996)","(2.15, 2.36, 2.356888888888889)","(4.6, 4.9, 4.886170212765958)","(16.0, 30.0, 28.10909090909091)"
07-01-2023 12:51:44.343540,"(26.0, 44.0, 42.285714285714285)","(61.0, 210.0, 146.36363636363637)","(2.7, 3.3, 3.310122699386503)","(2.15, 2.38, 2.346865671641791)","(4.6, 4.9, 4.828901734104046)","(16.0, 30.0, 28.16393442622951)"
07-01-2023 12:51:45.307871,"(26.0, 44.0, 41.75)","(61.0, 210.0, 160.0)","(2.7, 3.35, 3.310122699386503)","(2.15, 2.38, 2.346865671641791)","(4.6, 5.0, 4.828901734104046)","(16.0, 30.0, 28.928571428571427)"
07-01-2023 12:51:46.239636,"(26.0, 44.0, 41.75)","(61.0, 210.0, 163.84615384615384)","(2.7, 3.3, 3.2798701298701296)","(2.15, 2.38, 2.347540983606557)","(4.6, 5.0, 4.84)","(16.0, 29.0, 28.928571428571427)"
07-01-2023 12:51:47.252599,"(26.0, 44.0, 41.0)","(61.0, 210.0, 163.84615384615384)","(2.7, 3.3, 3.2900862068965515)","(2.15, 2.38, 2.366153846153846)","(4.6, 5.0, 4.72751677852349)","(16.0, 29.0, 28.4)"
07-01-2023 12:51:48.235674,"(26.0, 44.0, 41.6)","(61.0, 210.0, 163.84615384615384)","(2.7, 3.3, 3.2900862068965515)","(2.15, 2.38, 2.366153846153846)","(4.6, 4.8, 4.7299270072992705)","(16.0, 30.0, 28.41269841269841)"
07-01-2023 12:51:49.520304,"(26.0, 44.0, 42.4)","(61.0, 210.0, 172.5)","(2.7, 3.3, 3.2544554455445542)","(2.15, 2.38, 2.3755555555555556)","(4.6, 4.8, 4.738926174496644)","(16.0, 30.0, 28.41269841269841)"
07-01-2023 12:51:50.505738,"(26.0, 44.0, 42.4)","(61.0, 210.0, 175.71428571428572)","(2.7, 3.3, 3.268707482993197)","(2.15, 2.38, 2.3755555555555556)","(4.6, 4.8, 4.738926174496644)","(16.0, 30.0, 28.41269841269841)"
07-01-2023 12:51:51.421998,"(26.0, 44.0, 43.42857142857143)","(61.0, 210.0, 175.71428571428572)","(2.7, 3.3, 3.265151515151515)","(2.15, 2.38, 2.3755555555555556)","(4.6, 4.8, 4.803571428571429)","(16.0, 30.0, 29.163636363636364)"
07-01-2023 12:51:52.462947,"(26.0, 46.0, 44.5)","(61.0, 210.0, 165.55555555555554)","(2.7, 3.25, 3.2060975609756097)","(2.15, 2.4, 2.3735802469135803)","(4.6, 4.9, 4.801960784313725)","(16.0, 32.0, 29.066666666666666)"
07-01-2023 12:51:53.493893,"(26.0, 46.0, 44.5)","(61.0, 210.0, 170.0)","(2.7, 3.25, 3.2177272727272728)","(2.15, 2.4, 2.369645390070922)","(4.6, 4.9, 4.801960784313725)","(16.0, 32.0, 29.066666666666666)"
07-01-2023 12:51:54.560797,"(26.0, 46.0, 44.15384615384615)","(61.0, 210.0, 170.0)","(2.7, 3.25, 3.2153658536585366)","(2.15, 2.4, 2.3725641025641027)","(4.6, 4.9, 4.818181818181818)","(16.0, 32.0, 29.130434782608695)"
07-01-2023 12:51:55.635475,"(26.0, 46.0, 44.69565217391305)","(61.0, 210.0, 170.0)","(2.7, 3.25, 3.2114285714285717)","(2.15, 2.4, 2.3739999999999997)","(4.6, 4.9, 4.818181818181818)","(16.0, 32.0, 29.130434782608695)"
07-01-2023 12:51:56.642071,"(26.0, 46.0, 44.69565217391305)","(61.0, 210.0, 165.55555555555554)","(2.7, 3.25, 3.2114285714285717)","(2.15, 2.38, 2.3739999999999997)","(4.6, 4.9, 4.84375)","(16.0, 32.0, 29.41176470588235)"
07-01-2023 12:51:57.624039,"(26.0, 46.0, 43.5)","(61.0, 210.0, 174.44444444444446)","(2.7, 3.25, 3.210666666666667)","(2.15, 2.38, 2.3739999999999997)","(4.6, 4.9, 4.84375)","(16.0, 32.0, 29.41176470588235)"
07-01-2023 12:51:58.548395,"(26.0, 46.0, 42.8)","(71.0, 210.0, 174.44444444444446)","(2.6, 3.25, 3.210666666666667)","(2.15, 2.38, 2.3739999999999997)","(4.6, 4.9, 4.84375)","(16.0, 32.0, 29.41176470588235)"
07-01-2023 12:51:59.560313,"(26.0, 46.0, 42.8)","(71.0, 210.0, 174.44444444444446)","(2.6, 3.25, 3.1922222222222225)","(2.15, 2.36, 2.394876404494382)","(4.6, 4.9, 4.864473684210527)","(16.0, 32.0, 30.060606060606062)"
07-01-2023 12:52:00.510889,"(26.0, 42.0, 41.55555555555556)","(71.0, 210.0, 174.44444444444446)","(2.6, 3.2, 3.1922222222222225)","(2.15, 2.4, 2.3944444444444444)","(4.6, 4.9, 4.866037735849057)","(16.0, 32.0, 30.058823529411764)"
07-01-2023 12:52:02.212299,"(26.0, 42.0, 41.55555555555556)","(71.0, 210.0, 162.0)","(2.6, 3.2, 3.145054945054945)","(2.15, 2.4, 2.397537688442211)","(4.6, 4.9, 4.922043010752688)","(16.0, 32.0, 30.058823529411764)"
07-01-2023 12:52:03.645068,"(26.0, 42.0, 41.55555555555556)","(71.0, 210.0, 154.6153846153846)","(2.7, 3.15, 3.144767441860465)","(2.15, 2.4, 2.397537688442211)","(4.6, 5.0, 4.935849056603773)","(17.0, 32.0, 30.058823529411764)"
07-01-2023 12:52:04.851426,"(26.0, 42.0, 41.55555555555556)","(71.0, 210.0, 170.0)","(2.7, 3.15, 3.12479674796748)","(2.15, 2.4, 2.397270341207349)","(4.6, 5.0, 4.938578680203046)","(17.0, 32.0, 30.058823529411764)"
07-01-2023 12:52:06.294226,"(26.0, 46.0, 44.5)","(71.0, 190.0, 148.33333333333334)","(2.7, 3.15, 3.116030534351145)","(2.15, 2.4, 2.397406483790524)","(4.6, 5.0, 4.942696629213484)","(17.0, 32.0, 30.058823529411764)"
07-01-2023 12:52:07.309757,"(26.0, 46.0, 44.5)","(71.0, 190.0, 148.33333333333334)","(2.7, 3.15, 3.116030534351145)","(2.15, 2.4, 2.397406483790524)","(4.6, 5.0, 4.944444444444445)","(17.0, 32.0, 30.333333333333332)"
07-01-2023 12:52:08.392177,"(26.0, 42.0, 41.5)","(71.0, 180.0, 157.5)","(2.7, 3.15, 3.1150375939849626)","(2.15, 2.42, 2.4060759493670885)","(4.6, 5.0, 4.913636363636363)","(17.0, 32.0, 30.333333333333332)"
07-01-2023 12:52:09.645079,"(26.0, 42.0, 41.6)","(71.0, 190.0, 170.0)","(2.7, 3.15, 3.1185810810810812)","(2.15, 2.42, 2.4060759493670885)","(4.4, 5.0, 4.911111111111111)","(17.0, 32.0, 30.263157894736842)"
07-01-2023 12:52:10.657017,"(26.0, 42.0, 41.6)","(71.0, 190.0, 170.0)","(2.7, 3.15, 3.1132142857142857)","(2.15, 2.42, 2.4059627329192548)","(4.4, 5.0, 4.911111111111111)","(17.0, 32.0, 30.263157894736842)"
07-01-2023 12:52:11.694171,"(26.0, 46.0, 43.77777777777778)","(71.0, 190.0, 163.33333333333334)","(2.7, 3.15, 3.138326848249027)","(2.15, 2.42, 2.381333333333333)","(4.4, 5.0, 4.944274809160306)","(17.0, 32.0, 30.693877551020407)"
07-01-2023 12:52:12.769598,"(26.0, 46.0, 40.5)","(71.0, 190.0, 163.33333333333334)","(2.7, 3.15, 3.1352112676056336)","(2.15, 2.42, 2.3936585365853658)","(4.4, 5.0, 4.948591549295775)","(17.0, 32.0, 30.727272727272727)"
07-01-2023 12:52:13.792157,"(26.0, 44.0, 40.30769230769231)","(71.0, 190.0, 170.0)","(2.7, 3.15, 3.1323275862068964)","(2.15, 2.42, 2.3993939393939394)","(4.4, 5.0, 4.948591549295775)","(17.0, 32.0, 30.727272727272727)"
07-01-2023 12:52:14.707932,"(26.0, 44.0, 40.285714285714285)","(71.0, 190.0, 170.0)","(2.7, 3.15, 3.133400809716599)","(2.15, 2.42, 2.3993939393939394)","(4.4, 5.0, 4.948591549295775)","(17.0, 32.0, 30.727272727272727)"
07-01-2023 12:52:16.021420,"(26.0, 44.0, 40.36363636363637)","(71.0, 190.0, 167.5)","(2.7, 3.15, 3.133400809716599)","(2.15, 2.4, 2.3966480446927374)","(4.4, 5.1, 5.057272727272727)","(17.0, 32.0, 30.727272727272727)"
07-01-2023 12:52:17.270771,"(26.0, 44.0, 40.36363636363637)","(71.0, 190.0, 161.5)","(2.7, 3.15, 3.1227810650887573)","(2.15, 2.4, 2.4034782608695653)","(4.4, 5.1, 5.078947368421052)","(17.0, 32.0, 31.0)"
07-01-2023 12:52:18.390910,"(26.0, 46.0, 42.0)","(71.0, 190.0, 161.5)","(2.7, 3.15, 3.1157754010695187)","(2.15, 2.42, 2.3945)","(4.4, 5.1, 5.090551181102362)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:19.488920,"(26.0, 44.0, 41.42857142857143)","(71.0, 190.0, 161.42857142857142)","(2.7, 3.15, 3.1271428571428572)","(2.15, 2.4, 2.3945)","(4.4, 5.1, 5.090551181102362)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:20.775430,"(26.0, 44.0, 42.5)","(71.0, 190.0, 161.66666666666666)","(2.7, 3.15, 3.1253333333333333)","(2.15, 2.4, 2.3915384615384614)","(4.4, 5.1, 5.092727272727273)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:21.913086,"(26.0, 44.0, 42.5)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.1224852071005915)","(2.15, 2.4, 2.398139534883721)","(4.4, 5.1, 5.047058823529412)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:22.851885,"(26.0, 44.0, 42.46153846153846)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.1238993710691823)","(2.15, 2.4, 2.398139534883721)","(4.4, 5.1, 5.047058823529412)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:23.888711,"(26.0, 44.0, 42.46153846153846)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.1190860215053764)","(2.15, 2.4, 2.3842603550295856)","(4.4, 5.1, 5.032926829268293)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:24.920935,"(26.0, 44.0, 42.46153846153846)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.1174019607843135)","(2.15, 2.42, 2.398139534883721)","(4.4, 5.1, 5.079411764705882)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:26.107828,"(26.0, 44.0, 42.46153846153846)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.116824644549763)","(2.15, 2.4, 2.398139534883721)","(4.4, 5.1, 5.087096774193548)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:27.096327,"(26.0, 44.0, 42.46153846153846)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.1153679653679656)","(2.15, 2.4, 2.398048780487805)","(4.4, 5.1, 5.087096774193548)","(17.0, 32.0, 31.142857142857142)"
07-01-2023 12:52:28.263567,"(26.0, 44.0, 42.18181818181818)","(71.0, 180.0, 174.0)","(2.7, 3.15, 3.1155172413793104)","(2.15, 2.4, 2.4104)","(4.4, 5.0, 4.962345679012346)","(17.0, 32.0, 31.311475409836067)"
07-01-2023 12:52:29.458741,"(26.0, 44.0, 42.18181818181818)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.1220472440944884)","(2.15, 2.42, 2.3765957446808508)","(4.4, 5.0, 4.961755485893417)","(17.0, 32.0, 31.62162162162162)"
07-01-2023 12:52:30.479824,"(26.0, 44.0, 40.75)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.120408163265306)","(2.15, 2.42, 2.391063829787234)","(4.4, 5.0, 4.961755485893417)","(17.0, 32.0, 31.62162162162162)"
07-01-2023 12:52:31.513813,"(26.0, 44.0, 40.75)","(71.0, 180.0, 165.0)","(2.7, 3.15, 3.120408163265306)","(2.15, 2.42, 2.391063829787234)","(4.4, 5.0, 4.969858156028369)","(17.0, 32.0, 31.735849056603772)"
07-01-2023 12:52:32.590337,"(26.0, 44.0, 40.75)","(71.0, 180.0, 172.5)","(2.7, 3.15, 3.1183406113537115)","(2.15, 2.42, 2.391063829787234)","(4.4, 5.0, 4.969858156028369)","(17.0, 32.0, 31.735849056603772)"
07-01-2023 12:52:33.770156,"(26.0, 44.0, 41.0)","(71.0, 180.0, 168.75)","(2.7, 3.15, 3.1036585365853657)","(2.15, 2.42, 2.40348623853211)","(4.4, 5.1, 4.9225563909774435)","(17.0, 32.0, 31.217391304347828)"
07-01-2023 12:52:34.683645,"(26.0, 44.0, 41.88235294117647)","(71.0, 180.0, 170.0)","(2.7, 3.1, 3.098975409836066)","(2.15, 2.42, 2.412857142857143)","(4.4, 5.0, 4.932679738562092)","(17.0, 32.0, 31.379310344827587)"
07-01-2023 12:52:35.763904,"(26.0, 44.0, 41.88235294117647)","(71.0, 180.0, 170.0)","(2.7, 3.1, 3.0817647058823527)","(2.15, 2.42, 2.418041958041958)","(4.4, 5.0, 4.940701754385965)","(17.0, 32.0, 31.28)"
07-01-2023 12:52:36.944066,"(26.0, 44.0, 42.10526315789474)","(71.0, 180.0, 170.0)","(2.7, 3.1, 3.074193548387097)","(2.15, 2.42, 2.418428571428571)","(4.4, 5.0, 4.947328244274809)","(17.0, 32.0, 31.28)"
07-01-2023 12:52:37.965213,"(26.0, 44.0, 41.23076923076923)","(71.0, 170.0, 156.08695652173913)","(2.7, 3.1, 3.0595121951219513)","(2.15, 2.42, 2.4359798994974873)","(4.4, 5.0, 4.948412698412699)","(17.0, 32.0, 30.875)"
07-01-2023 12:52:38.990220,"(26.0, 44.0, 41.23076923076923)","(71.0, 170.0, 156.08695652173913)","(2.7, 3.1, 3.061854103343465)","(2.15, 2.44, 2.438494623655914)","(4.4, 5.0, 4.948412698412699)","(17.0, 32.0, 30.91304347826087)"
07-01-2023 12:52:40.150566,"(26.0, 44.0, 42.0)","(71.0, 170.0, 157.2)","(2.7, 3.1, 3.061854103343465)","(2.15, 2.44, 2.4458385093167703)","(4.4, 5.0, 4.948412698412699)","(17.0, 34.0, 30.903225806451612)"
07-01-2023 12:52:41.170417,"(26.0, 44.0, 42.0)","(71.0, 170.0, 156.08695652173913)","(2.7, 3.05, 3.0346045197740112)","(2.15, 2.46, 2.4458385093167703)","(4.4, 5.0, 4.964666666666667)","(17.0, 34.0, 30.764044943820224)"
07-01-2023 12:52:42.130488,"(26.0, 44.0, 42.25)","(71.0, 170.0, 156.08695652173913)","(2.7, 3.05, 3.0324)","(2.15, 2.46, 2.451145038167939)","(4.4, 5.0, 4.964666666666667)","(17.0, 34.0, 30.764044943820224)"
07-01-2023 12:52:43.294113,"(26.0, 44.0, 41.666666666666664)","(71.0, 170.0, 156.08695652173913)","(2.7, 3.05, 3.0653039832285116)","(2.15, 2.48, 2.361675392670157)","(4.4, 4.9, 5.056228956228956)","(18.0, 34.0, 31.706666666666667)"
07-01-2023 12:52:44.447360,"(26.0, 46.0, 44.888888888888886)","(71.0, 170.0, 161.42857142857142)","(2.7, 3.1, 3.055543237250554)","(2.15, 2.4, 2.371384615384615)","(4.4, 5.1, 4.951515151515152)","(18.0, 34.0, 42.6)"
07-01-2023 12:52:45.511520,"(26.0, 50.0, 49.142857142857146)","(81.0, 170.0, 161.53846153846155)","(2.7, 3.1, 3.055543237250554)","(2.15, 2.38, 2.371384615384615)","(4.4, 5.0, 4.951515151515152)","(18.0, 44.0, 42.5)"
07-01-2023 12:52:46.602250,"(26.0, 55.0, 48.94230769230769)","(81.0, 170.0, 161.53846153846155)","(2.7, 3.0, 2.968509090909091)","(2.15, 2.38, 2.3633777777777776)","(4.4, 5.1, 5.026262626262626)","(18.0, 48.0, 43.6)"
07-01-2023 12:52:47.719364,"(26.0, 55.0, 50.32608695652174)","(81.0, 170.0, 164.44444444444446)","(2.7, 3.0, 2.9669465648854962)","(2.15, 2.38, 2.3627450980392157)","(4.4, 5.1, 5.0245098039215685)","(18.0, 44.0, 43.294117647058826)"
07-01-2023 12:52:48.810026,"(26.0, 55.0, 48.93333333333333)","(81.0, 170.0, 164.44444444444446)","(2.7, 3.0, 2.96228855721393)","(2.15, 2.38, 2.3626334519572953)","(4.4, 5.1, 5.086503067484662)","(18.0, 48.0, 42.074074074074076)"
07-01-2023 12:52:49.827210,"(26.0, 55.0, 49.340425531914896)","(81.0, 170.0, 165.0)","(2.7, 3.0, 2.9636450839328536)","(2.1, 2.38, 2.3626334519572953)","(4.4, 5.1, 5.086503067484662)","(19.0, 44.0, 42.074074074074076)"
07-01-2023 12:52:50.835353,"(26.0, 55.0, 49.5)","(81.0, 170.0, 165.55555555555554)","(2.7, 2.98, 2.9767567567567568)","(2.1, 2.38, 2.3756756756756756)","(4.4, 5.2, 5.079734219269103)","(19.0, 44.0, 42.166666666666664)"
07-01-2023 12:52:51.943419,"(26.0, 55.0, 49.5)","(81.0, 170.0, 165.55555555555554)","(2.6, 2.98, 2.960085836909871)","(2.1, 2.4, 2.3987903225806453)","(4.4, 5.2, 5.084590163934426)","(19.0, 44.0, 41.25)"
07-01-2023 12:52:53.048994,"(26.0, 55.0, 49.5)","(81.0, 170.0, 166.36363636363637)","(2.6, 2.98, 2.9582159624413147)","(2.1, 2.4, 2.4017021276595742)","(4.4, 5.2, 4.9994236311239195)","(19.0, 44.0, 41.8)"
07-01-2023 12:52:54.119266,"(26.0, 50.0, 49.5)","(81.0, 170.0, 166.36363636363637)","(2.6, 2.98, 2.955617529880478)","(2.1, 2.42, 2.4017021276595742)","(4.4, 5.0, 5.060493827160494)","(19.0, 44.0, 41.75)"
07-01-2023 12:52:55.138288,"(26.0, 50.0, 49.733333333333334)","(81.0, 170.0, 167.0)","(2.6, 2.96, 2.9341176470588235)","(2.1, 2.42, 2.4185106382978723)","(4.4, 5.1, 5.073134328358209)","(19.0, 44.0, 40.88)"
07-01-2023 12:52:56.213198,"(26.0, 50.0, 49.6)","(81.0, 170.0, 166.25)","(2.6, 2.94, 2.937872340425532)","(2.1, 2.44, 2.41864406779661)","(4.4, 5.1, 5.084210526315789)","(19.0, 44.0, 40.608695652173914)"
07-01-2023 12:52:57.250261,"(26.0, 50.0, 49.6)","(81.0, 170.0, 168.23529411764707)","(2.6, 2.94, 2.937872340425532)","(2.1, 2.44, 2.4146666666666667)","(4.4, 5.1, 4.922942206654992)","(19.0, 44.0, 42.32)"
07-01-2023 12:52:58.240344,"(26.0, 55.0, 50.09090909090909)","(81.0, 210.0, 182.91666666666666)","(2.6, 2.98, 2.9419354838709677)","(2.1, 2.42, 2.4078021978021975)","(4.4, 5.0, 4.927564894932015)","(19.0, 44.0, 41.81818181818182)"
07-01-2023 12:52:59.350798,"(26.0, 55.0, 50.17857142857143)","(81.0, 200.0, 188.0)","(2.6, 2.98, 2.960967741935484)","(2.1, 2.42, 2.4045945945945943)","(4.4, 5.0, 4.9174220963172806)","(19.0, 42.0, 41.80952380952381)"
07-01-2023 12:53:00.506047,"(26.0, 55.0, 50.17857142857143)","(81.0, 200.0, 180.0)","(2.6, 2.98, 2.9601769911504423)","(2.1, 2.42, 2.400747663551402)","(4.4, 5.0, 4.8324137931034485)","(19.0, 42.0, 49.42857142857143)"
07-01-2023 12:53:01.582811,"(26.0, 60.0, 51.64179104477612)","(81.0, 200.0, 195.0)","(2.6, 3.0, 2.997777777777778)","(2.1, 2.42, 2.400747663551402)","(4.4, 4.9, 4.839323467230444)","(19.0, 50.0, 43.6)"
07-01-2023 12:53:02.523166,"(26.0, 55.0, 51.5)","(81.0, 210.0, 188.8235294117647)","(2.6, 3.05, 3.0020569620253164)","(2.1, 2.4, 2.344787234042553)","(4.4, 5.0, 5.009433962264151)","(19.0, 46.0, 39.916666666666664)"
07-01-2023 12:53:03.644183,"(26.0, 55.0, 53.3125)","(81.0, 210.0, 192.85714285714286)","(2.6, 3.05, 3.00803324099723)","(2.1, 2.4, 2.3465934065934064)","(4.4, 5.1, 5.069230769230769)","(19.0, 40.0, 39.9)"
07-01-2023 12:53:04.735459,"(26.0, 48.0, 47.916666666666664)","(81.0, 210.0, 192.85714285714286)","(2.6, 3.05, 3.01005291005291)","(2.1, 2.38, 2.3530973451327433)","(4.4, 5.1, 5.069230769230769)","(19.0, 40.0, 39.90909090909091)"
07-01-2023 12:53:05.674051,"(26.0, 48.0, 46.62162162162162)","(81.0, 210.0, 192.85714285714286)","(2.6, 3.05, 3.0095174262734585)","(2.1, 2.38, 2.3467579908675797)","(4.4, 5.1, 5.093396226415094)","(19.0, 40.0, 44.588235294117645)"
07-01-2023 12:53:06.818638,"(26.0, 48.0, 46.701298701298704)","(81.0, 210.0, 194.34782608695653)","(2.6, 3.05, 3.0343283582089553)","(2.1, 2.38, 2.339243243243243)","(4.4, 5.1, 5.080645161290322)","(19.0, 46.0, 41.714285714285715)"
07-01-2023 12:53:07.954742,"(26.0, 48.0, 46.68421052631579)","(81.0, 210.0, 194.34782608695653)","(2.6, 3.1, 3.040387481371088)","(2.1, 2.36, 2.3371199999999996)","(4.4, 5.1, 5.079310344827586)","(19.0, 46.0, 42.1)"
07-01-2023 12:53:08.894938,"(26.0, 48.0, 46.717948717948715)","(81.0, 210.0, 190.0)","(2.6, 3.1, 3.040387481371088)","(2.1, 2.34, 2.3352851711026616)","(4.4, 5.1, 5.04375)","(19.0, 46.0, 42.148148148148145)"
07-01-2023 12:53:10.005788,"(26.0, 48.0, 46.717948717948715)","(81.0, 210.0, 197.27272727272728)","(2.6, 3.05, 3.025619834710744)","(2.1, 2.34, 2.3257142857142856)","(4.4, 5.1, 5.02713567839196)","(19.0, 46.0, 40.888888888888886)"
07-01-2023 12:53:11.253780,"(26.0, 48.0, 46.75949367088607)","(81.0, 210.0, 162.08333333333334)","(2.6, 3.05, 3.0518681318681318)","(2.1, 2.36, 2.3327419354838708)","(4.4, 5.2, 5.076388888888889)","(19.0, 44.0, 42.48)"
