,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:22:38.570640,"(12.0, 17.5, 13.466666666666667)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 17.75)","(3.5, 4.9, 4.1875)","(4.6, 6.4, 6.373333333333334)","(101.0, 200.0, 146.66666666666666)","(2.9, 4.0, 3.541666666666667)","(81.0, 190.0, 167.0)","(21.0, 44.0, 34.0)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:39.867776,"(12.0, 17.0, 14.222222222222221)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 16.6)","(3.5, 4.9, 4.1875)","(4.6, 6.4, 6.372093023255815)","(101.0, 200.0, 146.66666666666666)","(2.9, 4.0, 3.541666666666667)","(81.0, 190.0, 167.0)","(21.0, 44.0, 37.25)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:41.187503,"(12.0, 17.0, 13.8)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 16.6)","(3.5, 4.9, 4.1875)","(4.6, 6.4, 6.372093023255815)","(101.0, 200.0, 146.66666666666666)","(2.9, 4.0, 3.541666666666667)","(81.0, 190.0, 167.0)","(21.0, 42.0, 35.75)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:42.554644,"(12.0, 16.5, 13.8)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 16.6)","(3.5, 4.9, 4.1875)","(4.6, 6.4, 6.362500000000001)","(101.0, 200.0, 146.66666666666666)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 167.0)","(21.0, 40.0, 35.75)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:43.906635,"(12.0, 16.0, 13.23076923076923)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 17.5)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.362500000000001)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 40.0, 28.57142857142857)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:45.166544,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 22.0, 17.5)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.362500000000001)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 40.0, 28.57142857142857)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:46.408560,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 22.0, 16.0)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.362500000000001)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 40.0, 28.57142857142857)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:47.617254,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 22.0, 16.333333333333332)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.362500000000001)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 40.0, 28.57142857142857)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:48.948729,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 22.0, 16.333333333333332)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.167741935483871)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.55625)","(81.0, 190.0, 107.5)","(21.0, 40.0, 28.57142857142857)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:50.280576,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 22.0, 16.333333333333332)","(3.5, 4.9, 4.3)","(4.6, 6.2, 6.275)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.55625)","(81.0, 190.0, 107.5)","(21.0, 40.0, 44.57142857142857)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:51.597691,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 22.0, 23.833333333333336)","(3.5, 4.9, 4.3)","(4.6, 6.4, 5.511111111111111)","(101.0, 200.0, 164.0)","(2.9, 3.95, 3.5625)","(81.0, 190.0, 107.5)","(21.0, 48.0, 40.0)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:53.018427,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 29.0, 23.833333333333336)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 48.0, 38.4)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:54.513394,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 29.0, 23.833333333333336)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 48.0, 38.4)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:56.125485,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 29.0, 17.125)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 48.0, 38.4)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:57.659057,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 28.0, 17.357142857142858)","(3.5, 4.9, 4.3)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 107.5)","(21.0, 48.0, 38.4)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:59.368579,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 23.25)","(3.5, 4.9, 4.321428571428571)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5454545454545454)","(81.0, 190.0, 116.66666666666666)","(21.0, 48.0, 40.0)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:01.101119,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 25.200000000000003)","(3.5, 4.9, 4.321428571428571)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5454545454545454)","(81.0, 190.0, 116.66666666666666)","(21.0, 48.0, 40.0)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:02.918336,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 19.2)","(3.5, 4.9, 4.3076923076923075)","(4.6, 6.4, 6.294117647058823)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 135.0)","(21.0, 48.0, 32.666666666666664)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:04.581014,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.3076923076923075)","(4.6, 6.4, 5.4222222222222225)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.65625)","(81.0, 190.0, 111.25)","(21.0, 48.0, 32.666666666666664)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:06.118982,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.3076923076923075)","(4.6, 6.2, 5.800000000000001)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5625)","(81.0, 190.0, 111.25)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.625)"
10-01-2023 21:23:07.477042,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.5)","(4.6, 6.2, 5.533333333333333)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 111.25)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:08.867047,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.5)","(4.6, 6.2, 6.152941176470589)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:10.170810,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 19.2)","(3.5, 4.8, 4.5)","(4.6, 6.2, 5.993333333333333)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:11.409125,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.5)","(4.6, 6.0, 6.133333333333334)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5416666666666665)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:12.810621,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.133333333333334)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.404166666666667)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:14.286917,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.133333333333334)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.5233333333333334)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.625)"
10-01-2023 21:23:15.673446,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.133333333333334)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:17.080936,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 21.42857142857143)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.133333333333334)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 145.0)","(21.0, 48.0, 40.333333333333336)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:18.260579,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 105.0)","(15.0, 27.0, 22.666666666666664)","(3.5, 4.8, 4.4)","(4.6, 6.2, 5.533333333333333)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.7777777777777777)","(81.0, 190.0, 155.0)","(21.0, 48.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:19.455733,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 18.666666666666668)","(3.5, 4.8, 4.4)","(4.6, 6.2, 5.866666666666667)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.7777777777777777)","(81.0, 190.0, 155.0)","(21.0, 50.0, 31.25)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:20.787558,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 16.285714285714285)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.333333333333334)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.7777777777777777)","(81.0, 190.0, 155.0)","(21.0, 50.0, 31.25)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:22.003437,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 15.541666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 155.0)","(21.0, 50.0, 31.25)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:23.211842,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 15.541666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 155.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:24.418709,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 15.541666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 155.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:25.736187,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 15.541666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 155.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:27.003788,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 15.541666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 155.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:28.215404,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 26.0, 17.666666666666668)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 169.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:29.626853,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 24.0, 16.083333333333332)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.6764705882352944)","(81.0, 190.0, 169.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:30.908163,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 24.0, 16.083333333333332)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.28)","(101.0, 200.0, 164.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 29.545454545454547)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:32.155952,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 24.0, 16.083333333333332)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.28)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 26.6)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:33.468766,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 24.0, 17.666666666666668)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.133333333333334)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 27.714285714285715)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:34.924538,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 24.0, 16.2)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.2, 6.3090909090909095)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 27.714285714285715)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:36.288796,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 23.0, 16.2)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.34)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 27.714285714285715)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:37.480092,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 15.666666666666666)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.358333333333333)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 27.714285714285715)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:38.776583,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 21.0, 15.666666666666666)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.300000000000001)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 27.714285714285715)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:40.115071,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 21.0, 15.333333333333334)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.576923076923077)","(81.0, 190.0, 169.0)","(21.0, 50.0, 27.714285714285715)","(4.2, 8.0, 7.625)"
10-01-2023 21:23:41.452290,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 20.0, 15.333333333333334)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 50.0, 60.625)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:42.733639,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 20.0, 14.166666666666666)","(3.5, 4.8, 4.184615384615385)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 120.0, 86.0)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:44.008954,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 20.0, 14.166666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 110.0, 69.125)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:23:45.230786,"(12.0, 16.0, 12.941176470588236)","(101.0, 180.0, 113.33333333333334)","(15.0, 20.0, 14.75)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 95.0, 44.0)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:46.471946,"(12.0, 16.0, 10.242857142857144)","(101.0, 180.0, 113.33333333333334)","(15.0, 20.0, 14.75)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 95.0, 54.2)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:47.702046,"(12.0, 15.0, 12.4)","(101.0, 180.0, 113.33333333333334)","(15.0, 20.0, 14.5)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 95.0, 50.2)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:48.910117,"(12.0, 14.5, 12.653846153846153)","(101.0, 180.0, 113.33333333333334)","(15.0, 28.0, 14.5)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 85.0, 63.0)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:50.119620,"(12.0, 14.5, 13.3)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 16.5)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 75.0, 63.0)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:51.506252,"(12.0, 14.0, 12.541666666666668)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 15.0)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 70.0, 48.5)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:52.836475,"(12.0, 14.0, 12.541666666666668)","(101.0, 180.0, 113.33333333333334)","(15.0, 27.0, 14.166666666666666)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.352380952380953)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 70.0, 34.0)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:54.111828,"(12.0, 14.0, 12.541666666666668)","(101.0, 180.0, 162.85714285714286)","(15.0, 27.0, 16.25)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.300000000000001)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 70.0, 34.0)","(4.2, 8.0, 7.7)"
10-01-2023 21:23:55.458395,"(12.0, 14.0, 12.541666666666668)","(101.0, 180.0, 162.85714285714286)","(15.0, 26.0, 16.25)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.088888888888889)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 70.0, 46.0)","(4.2, 8.0, 10.1)"
10-01-2023 21:23:56.901417,"(12.0, 13.5, 12.25)","(101.0, 180.0, 162.85714285714286)","(15.0, 26.0, 14.333333333333334)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.173913043478261)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.725)","(81.0, 190.0, 169.0)","(21.0, 65.0, 41.45454545454545)","(4.2, 11.0, 8.085714285714285)"
10-01-2023 21:23:58.246450,"(12.0, 13.5, 11.8125)","(101.0, 180.0, 162.85714285714286)","(15.0, 25.0, 14.333333333333334)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.173913043478261)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.75)","(81.0, 190.0, 169.0)","(21.0, 65.0, 36.75)","(4.2, 11.0, 8.083333333333332)"
10-01-2023 21:23:59.478443,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 24.0, 14.571428571428571)","(3.5, 4.8, 4.4)","(4.6, 6.2, 6.333333333333334)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.75)","(81.0, 190.0, 169.0)","(21.0, 60.0, 37.666666666666664)","(4.2, 10.5, 7.866666666666666)"
10-01-2023 21:24:00.713779,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 14.428571428571429)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.333333333333334)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.75)","(81.0, 190.0, 169.0)","(21.0, 55.0, 34.77777777777778)","(4.2, 10.0, 7.84)"
10-01-2023 21:24:02.016423,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.2875000000000005)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.6624999999999996)","(81.0, 190.0, 115.0)","(21.0, 55.0, 45.8)","(4.2, 10.0, 8.2)"
10-01-2023 21:24:03.200544,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.2875000000000005)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.6399999999999997)","(81.0, 190.0, 115.0)","(21.0, 50.0, 45.8)","(4.2, 10.0, 8.153846153846153)"
10-01-2023 21:24:04.406379,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.2875000000000005)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.6399999999999997)","(81.0, 190.0, 115.0)","(21.0, 50.0, 45.8)","(4.2, 10.0, 8.153846153846153)"
10-01-2023 21:24:05.708227,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.2875000000000005)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.6399999999999997)","(81.0, 190.0, 115.0)","(21.0, 50.0, 45.8)","(4.2, 10.0, 8.153846153846153)"
10-01-2023 21:24:07.011221,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.2875000000000005)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.6399999999999997)","(81.0, 190.0, 115.0)","(21.0, 50.0, 45.8)","(4.2, 10.0, 8.153846153846153)"
10-01-2023 21:24:08.256804,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.34)","(101.0, 200.0, 170.0)","(2.9, 4.0, 3.59)","(81.0, 190.0, 115.0)","(21.0, 50.0, 45.8)","(4.2, 10.0, 8.153846153846153)"
10-01-2023 21:24:09.612983,"(12.0, 13.5, 11.911764705882353)","(101.0, 180.0, 162.85714285714286)","(15.0, 23.0, 15.222222222222221)","(3.5, 4.8, 4.4)","(4.6, 6.4, 6.5)","(101.0, 200.0, 170.0)","(2.9, 3.95, 3.59)","(81.0, 190.0, 115.0)","(21.0, 50.0, 45.8)","(4.2, 10.0, 8.153846153846153)"
