,Goldngalaxy,Mata Ole Le Afa,Sheza Adda,Times Tickin,Last Mini Minor,Brooklyn Mai Tai
07-12-2022 13:46:24.181025,"(2.15, 2.74, 2.64421052631579)","(1.75, 2.1, 2.081470588235294)","(21.0, 42.0, 39.0)","(81.0, 220.0, 165.0)","(31.0, 65.0, 58.72727272727273)","(8.0, 13.5, 10.583333333333334)"
07-12-2022 13:46:25.148602,"(2.15, 2.72, 2.702857142857143)","(1.75, 2.1, 2.081470588235294)","(21.0, 42.0, 39.0)","(81.0, 270.0, 150.0)","(31.0, 60.0, 56.5)","(8.0, 13.0, 10.333333333333334)"
07-12-2022 13:46:26.134526,"(2.15, 2.72, 2.623076923076923)","(1.75, 2.1, 2.0804123711340208)","(21.0, 42.0, 39.0)","(81.0, 270.0, 230.0)","(31.0, 65.0, 59.3)","(8.0, 13.5, 11.125)"
07-12-2022 13:46:27.288216,"(2.15, 2.68, 2.5953846153846154)","(1.8, 2.1, 2.0804123711340208)","(21.0, 42.0, 39.0)","(81.0, 300.0, 281.0)","(31.0, 65.0, 59.3)","(8.0, 13.0, 12.6875)"
07-12-2022 13:46:28.382206,"(2.15, 2.7, 2.692)","(1.8, 2.1, 2.0804232804232803)","(21.0, 42.0, 39.0)","(81.0, 290.0, 245.0)","(31.0, 65.0, 54.8)","(8.0, 13.0, 13.23913043478261)"
07-12-2022 13:46:29.536727,"(2.15, 2.72, 2.678)","(1.8, 2.08, 2.0643478260869568)","(21.0, 42.0, 39.0)","(81.0, 290.0, 256.0)","(31.0, 65.0, 54.375)","(8.0, 13.5, 13.083333333333334)"
07-12-2022 13:46:30.708487,"(2.15, 2.72, 2.6553846153846155)","(1.8, 2.08, 2.0643478260869568)","(21.0, 42.0, 39.0)","(81.0, 290.0, 248.0)","(31.0, 65.0, 56.17647058823529)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:31.990530,"(2.15, 2.7, 2.603529411764706)","(1.8, 2.1, 2.0616806722689076)","(21.0, 42.0, 39.0)","(81.0, 280.0, 220.0)","(31.0, 65.0, 56.17647058823529)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:33.331599,"(2.15, 2.7, 2.603529411764706)","(1.8, 2.1, 2.0616806722689076)","(21.0, 42.0, 39.0)","(81.0, 280.0, 220.0)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:34.453040,"(2.15, 2.7, 2.6032608695652173)","(1.8, 2.12, 2.0930909090909093)","(21.0, 44.0, 42.0)","(81.0, 290.0, 254.44444444444446)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:35.361672,"(2.15, 2.7, 2.6032608695652173)","(1.8, 2.12, 2.0930909090909093)","(21.0, 44.0, 42.0)","(81.0, 290.0, 254.44444444444446)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:36.416521,"(2.15, 2.7, 2.6032608695652173)","(1.8, 2.12, 2.0930909090909093)","(21.0, 44.0, 42.0)","(81.0, 290.0, 254.44444444444446)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:37.430915,"(2.15, 2.7, 2.6032608695652173)","(1.8, 2.12, 2.0930909090909093)","(21.0, 44.0, 42.0)","(81.0, 290.0, 254.44444444444446)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:38.478260,"(2.15, 2.7, 2.6032608695652173)","(1.8, 2.12, 2.0930909090909093)","(21.0, 44.0, 42.0)","(81.0, 290.0, 254.44444444444446)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:39.478799,"(2.15, 2.7, 2.6032608695652173)","(1.8, 2.12, 2.0930909090909093)","(21.0, 44.0, 42.0)","(81.0, 290.0, 254.44444444444446)","(31.0, 65.0, 57.0)","(8.0, 13.5, 12.875)"
07-12-2022 13:46:40.496463,"(2.15, 2.68, 2.6558333333333333)","(1.8, 2.12, 2.09981308411215)","(21.0, 42.0, 40.333333333333336)","(81.0, 270.0, 213.75)","(31.0, 70.0, 65.0)","(8.0, 13.5, 12.333333333333334)"
07-12-2022 13:46:41.534048,"(2.15, 2.68, 2.6558333333333333)","(1.8, 2.12, 2.09981308411215)","(21.0, 42.0, 40.333333333333336)","(81.0, 270.0, 213.75)","(31.0, 70.0, 65.0)","(8.0, 13.5, 12.333333333333334)"
07-12-2022 13:46:42.629556,"(2.15, 2.68, 2.633684210526316)","(1.8, 2.12, 2.0649737302977234)","(21.0, 44.0, 42.8)","(81.0, 210.0, 135.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.105263157894736)"
07-12-2022 13:46:43.567907,"(2.15, 2.66, 2.633684210526316)","(1.8, 2.08, 2.079189189189189)","(21.0, 44.0, 39.714285714285715)","(81.0, 210.0, 135.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.105263157894736)"
07-12-2022 13:46:44.558367,"(2.15, 2.66, 2.633684210526316)","(1.8, 2.08, 2.078181818181818)","(21.0, 44.0, 42.8)","(71.0, 210.0, 135.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.0)"
07-12-2022 13:46:45.696891,"(2.15, 2.66, 2.637777777777778)","(1.8, 2.08, 2.076216216216216)","(21.0, 44.0, 42.8)","(71.0, 210.0, 135.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.5625)"
07-12-2022 13:46:46.725522,"(2.15, 2.64, 2.637777777777778)","(1.8, 2.08, 2.076)","(21.0, 44.0, 41.6)","(71.0, 210.0, 135.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.818181818181818)"
07-12-2022 13:46:47.748440,"(2.15, 2.64, 2.638125)","(1.8, 2.08, 2.076)","(21.0, 44.0, 41.6)","(71.0, 190.0, 160.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.818181818181818)"
07-12-2022 13:46:48.693354,"(2.15, 2.64, 2.6347058823529412)","(1.8, 2.1, 2.0665)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 172.22222222222223)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.818181818181818)"
07-12-2022 13:46:49.693607,"(2.15, 2.64, 2.6347058823529412)","(1.8, 2.1, 2.0665)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 172.22222222222223)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.818181818181818)"
07-12-2022 13:46:50.725670,"(2.15, 2.64, 2.6236363636363635)","(1.8, 2.1, 2.0665)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 172.22222222222223)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 12.818181818181818)"
07-12-2022 13:46:51.737420,"(2.15, 2.64, 2.6236363636363635)","(1.8, 2.1, 2.0692500000000003)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 173.0)","(31.0, 70.0, 57.72727272727273)","(8.5, 13.5, 13.083333333333334)"
07-12-2022 13:46:52.724893,"(2.15, 2.64, 2.595)","(1.8, 2.1, 2.0692500000000003)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 173.0)","(31.0, 70.0, 57.72727272727273)","(8.5, 13.5, 13.083333333333334)"
07-12-2022 13:46:53.721222,"(2.15, 2.64, 2.595)","(1.8, 2.1, 2.0692500000000003)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 173.0)","(31.0, 70.0, 57.72727272727273)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:46:54.709771,"(2.15, 2.64, 2.595)","(1.8, 2.1, 2.0692500000000003)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 173.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:46:55.660496,"(2.15, 2.64, 2.582307692307692)","(1.8, 2.1, 2.0692500000000003)","(21.0, 42.0, 36.44444444444444)","(71.0, 180.0, 173.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:46:56.631258,"(2.15, 2.64, 2.582307692307692)","(1.8, 2.1, 2.067872340425532)","(21.0, 42.0, 36.44444444444444)","(71.0, 180.0, 173.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:46:57.658175,"(2.15, 2.64, 2.582307692307692)","(1.8, 2.1, 2.067872340425532)","(21.0, 42.0, 40.0)","(71.0, 180.0, 172.22222222222223)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:46:58.658037,"(2.15, 2.64, 2.582307692307692)","(1.8, 2.1, 2.067872340425532)","(21.0, 44.0, 41.6)","(71.0, 180.0, 150.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:46:59.538638,"(2.15, 2.64, 2.582307692307692)","(1.8, 2.1, 2.067872340425532)","(21.0, 44.0, 37.333333333333336)","(71.0, 180.0, 150.0)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:47:00.491101,"(2.15, 2.64, 2.585)","(1.8, 2.12, 2.08)","(21.0, 44.0, 37.333333333333336)","(71.0, 170.0, 163.33333333333334)","(31.0, 70.0, 59.285714285714285)","(8.5, 13.5, 13.15909090909091)"
07-12-2022 13:47:01.419947,"(2.15, 2.64, 2.585)","(1.8, 2.12, 2.0798214285714285)","(21.0, 44.0, 37.333333333333336)","(81.0, 270.0, 208.46153846153845)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.5, 12.9)"
07-12-2022 13:47:02.326638,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0798214285714285)","(21.0, 44.0, 37.333333333333336)","(81.0, 270.0, 208.46153846153845)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.9)"
07-12-2022 13:47:03.239253,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0798214285714285)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 230.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.91304347826087)"
07-12-2022 13:47:04.227965,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0798214285714285)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 232.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.91304347826087)"
07-12-2022 13:47:05.208399,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0798214285714285)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 232.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.517241379310345)"
07-12-2022 13:47:06.119963,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.088085106382979)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 232.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.3)"
07-12-2022 13:47:07.007692,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0882857142857145)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 232.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.3)"
07-12-2022 13:47:07.978752,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0841463414634145)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 243.33333333333334)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.3)"
07-12-2022 13:47:08.957136,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0841463414634145)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 243.33333333333334)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.3)"
07-12-2022 13:47:09.942534,"(2.15, 2.64, 2.6125000000000003)","(1.8, 2.12, 2.0841463414634145)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 243.33333333333334)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.3)"
07-12-2022 13:47:10.942323,"(2.15, 2.64, 2.62875)","(1.8, 2.1, 2.0925925925925926)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 243.33333333333334)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 12.25925925925926)"
07-12-2022 13:47:12.057158,"(2.15, 2.64, 2.62875)","(1.8, 2.12, 2.0946153846153845)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 243.33333333333334)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 11.333333333333334)"
07-12-2022 13:47:13.123791,"(2.15, 2.64, 2.62875)","(1.8, 2.12, 2.095702479338843)","(21.0, 44.0, 37.333333333333336)","(81.0, 260.0, 222.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 13.0, 11.25)"
07-12-2022 13:47:14.077392,"(2.15, 2.64, 2.62875)","(1.8, 2.12, 2.100373831775701)","(21.0, 44.0, 37.333333333333336)","(81.0, 250.0, 222.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 12.5, 11.045454545454545)"
07-12-2022 13:47:15.074683,"(2.15, 2.64, 2.62875)","(1.8, 2.12, 2.097297297297297)","(21.0, 44.0, 37.333333333333336)","(81.0, 250.0, 222.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 12.5, 10.852941176470589)"
07-12-2022 13:47:16.100209,"(2.15, 2.64, 2.62875)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 250.0, 222.0)","(31.0, 70.0, 59.285714285714285)","(9.0, 12.5, 11.921052631578947)"
07-12-2022 13:47:17.133325,"(2.15, 2.64, 2.62875)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 250.0, 234.44444444444446)","(31.0, 70.0, 59.285714285714285)","(9.0, 12.0, 10.95)"
07-12-2022 13:47:18.331162,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 59.285714285714285)","(9.0, 11.0, 10.95)"
07-12-2022 13:47:19.333083,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 59.285714285714285)","(9.0, 11.0, 10.96)"
07-12-2022 13:47:20.307022,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 59.285714285714285)","(9.0, 11.0, 10.96)"
07-12-2022 13:47:21.336491,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 63.75)","(9.0, 11.0, 10.96)"
07-12-2022 13:47:22.280977,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0930769230769233)","(21.0, 44.0, 37.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 63.75)","(8.5, 11.0, 10.983333333333333)"
07-12-2022 13:47:23.321832,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0928155339805827)","(21.0, 44.0, 36.0)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 67.5)","(8.5, 11.0, 10.983333333333333)"
07-12-2022 13:47:24.425575,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0928155339805827)","(21.0, 44.0, 36.0)","(81.0, 240.0, 183.84615384615384)","(31.0, 70.0, 67.5)","(8.5, 11.0, 10.983333333333333)"
07-12-2022 13:47:25.468533,"(2.15, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0928155339805827)","(21.0, 44.0, 36.0)","(81.0, 230.0, 198.0)","(31.0, 70.0, 67.5)","(8.5, 11.0, 10.983333333333333)"
07-12-2022 13:47:26.651567,"(2.2, 2.64, 2.595918367346939)","(1.8, 2.12, 2.0928155339805827)","(26.0, 44.0, 36.0)","(81.0, 220.0, 211.8181818181818)","(31.0, 70.0, 67.5)","(9.0, 11.0, 10.944444444444445)"
07-12-2022 13:47:27.825635,"(2.2, 2.64, 2.5976470588235294)","(1.8, 2.12, 2.0929411764705885)","(26.0, 44.0, 36.0)","(81.0, 250.0, 222.0)","(31.0, 70.0, 69.16666666666667)","(9.0, 11.0, 10.944444444444445)"
07-12-2022 13:47:28.702114,"(2.2, 2.64, 2.5968)","(1.8, 2.12, 2.093069306930693)","(26.0, 44.0, 36.0)","(81.0, 250.0, 222.0)","(31.0, 70.0, 69.16666666666667)","(9.0, 11.0, 10.944444444444445)"
07-12-2022 13:47:29.662854,"(2.2, 2.64, 2.5975)","(1.8, 2.12, 2.099851851851852)","(21.0, 44.0, 36.0)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 69.5)","(9.0, 11.0, 10.944444444444445)"
07-12-2022 13:47:30.663510,"(2.2, 2.64, 2.5975)","(1.8, 2.12, 2.099851851851852)","(21.0, 42.0, 35.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 69.5)","(9.0, 11.0, 10.944444444444445)"
07-12-2022 13:47:31.651898,"(2.2, 2.64, 2.604)","(1.8, 2.12, 2.093571428571429)","(21.0, 42.0, 35.333333333333336)","(81.0, 240.0, 225.55555555555554)","(31.0, 70.0, 69.375)","(9.0, 11.0, 10.94)"
07-12-2022 13:47:32.725277,"(2.2, 2.64, 2.604)","(1.8, 2.12, 2.0990070921985815)","(21.0, 42.0, 34.90909090909091)","(81.0, 240.0, 214.0)","(31.0, 70.0, 78.125)","(9.0, 11.0, 11.153846153846153)"
07-12-2022 13:47:33.845144,"(2.2, 2.64, 2.555)","(1.8, 2.12, 2.1180392156862746)","(21.0, 42.0, 31.714285714285715)","(81.0, 240.0, 214.0)","(31.0, 80.0, 78.125)","(9.0, 11.5, 11.153846153846153)"
07-12-2022 13:47:34.976442,"(2.2, 2.62, 2.572)","(1.8, 2.12, 2.1180392156862746)","(21.0, 42.0, 31.714285714285715)","(81.0, 240.0, 216.0)","(31.0, 80.0, 78.125)","(9.0, 11.5, 11.153846153846153)"
07-12-2022 13:47:35.992328,"(2.2, 2.62, 2.5571428571428574)","(1.8, 2.12, 2.1180392156862746)","(21.0, 42.0, 31.714285714285715)","(81.0, 240.0, 216.0)","(31.0, 80.0, 78.125)","(9.0, 11.5, 11.263157894736842)"
07-12-2022 13:47:36.958292,"(2.2, 2.62, 2.5942857142857143)","(1.8, 2.1, 2.0785245901639344)","(21.0, 42.0, 31.714285714285715)","(81.0, 240.0, 216.0)","(31.0, 80.0, 78.125)","(9.0, 11.5, 11.263157894736842)"
07-12-2022 13:47:38.119035,"(2.2, 2.62, 2.5942857142857143)","(1.8, 2.1, 2.0785245901639344)","(21.0, 42.0, 31.714285714285715)","(81.0, 240.0, 216.0)","(31.0, 80.0, 78.125)","(9.0, 11.5, 11.333333333333334)"
07-12-2022 13:47:39.282348,"(2.2, 2.62, 2.65304347826087)","(1.8, 2.1, 2.0773333333333333)","(21.0, 42.0, 33.666666666666664)","(81.0, 240.0, 227.0)","(31.0, 85.0, 73.33333333333333)","(9.0, 12.0, 11.24)"
07-12-2022 13:47:40.427240,"(2.2, 2.66, 2.6413333333333333)","(1.8, 2.08, 2.0773333333333333)","(21.0, 42.0, 33.666666666666664)","(81.0, 240.0, 227.0)","(31.0, 85.0, 65.0)","(9.0, 12.0, 11.24)"
07-12-2022 13:47:41.608192,"(2.2, 2.62, 2.61375)","(1.8, 2.1, 2.0808866995073894)","(21.0, 42.0, 37.45454545454545)","(81.0, 240.0, 227.0)","(31.0, 80.0, 61.666666666666664)","(9.0, 12.0, 11.321428571428571)"
07-12-2022 13:47:42.604101,"(2.2, 2.62, 2.6100000000000003)","(1.8, 2.1, 2.080792079207921)","(21.0, 42.0, 37.45454545454545)","(81.0, 240.0, 207.5)","(31.0, 80.0, 61.666666666666664)","(9.0, 12.0, 11.53125)"
07-12-2022 13:47:43.630225,"(2.2, 2.62, 2.6093939393939394)","(1.8, 2.08, 2.0620408163265305)","(21.0, 42.0, 37.45454545454545)","(81.0, 240.0, 220.0)","(31.0, 80.0, 61.666666666666664)","(9.0, 12.0, 11.53125)"
07-12-2022 13:47:44.954627,"(2.2, 2.62, 2.6)","(1.8, 2.08, 2.0616949152542374)","(21.0, 42.0, 37.0)","(81.0, 240.0, 200.0)","(31.0, 80.0, 65.625)","(9.0, 12.0, 11.525)"
07-12-2022 13:47:46.055360,"(2.2, 2.62, 2.604)","(1.8, 2.08, 2.0616949152542374)","(21.0, 42.0, 37.0)","(81.0, 220.0, 200.0)","(31.0, 75.0, 65.625)","(9.0, 12.0, 11.885964912280702)"
07-12-2022 13:47:47.184004,"(2.2, 2.62, 2.6094736842105264)","(1.8, 2.08, 2.0707692307692307)","(21.0, 42.0, 38.57142857142857)","(81.0, 220.0, 208.75)","(31.0, 75.0, 66.66666666666667)","(9.0, 12.5, 11.96)"
07-12-2022 13:47:48.255379,"(2.2, 2.62, 2.5823529411764707)","(1.8, 2.1, 2.0707317073170732)","(21.0, 40.0, 37.0)","(81.0, 200.0, 192.22222222222223)","(31.0, 75.0, 66.66666666666667)","(9.0, 12.5, 11.785714285714286)"
07-12-2022 13:47:49.281872,"(2.2, 2.64, 2.5616666666666665)","(1.8, 2.1, 2.0854117647058823)","(21.0, 40.0, 37.0)","(81.0, 200.0, 192.22222222222223)","(31.0, 75.0, 66.66666666666667)","(9.0, 12.0, 11.785714285714286)"
07-12-2022 13:47:50.197473,"(2.2, 2.5, 2.4831554524361947)","(1.8, 2.14, 2.1227350427350427)","(21.0, 40.0, 38.666666666666664)","(81.0, 220.0, 188.0)","(31.0, 75.0, 67.5)","(9.0, 11.5, 11.490384615384615)"
07-12-2022 13:47:51.189309,"(2.2, 2.5, 2.480557491289199)","(1.8, 2.14, 2.1236521739130434)","(21.0, 40.0, 38.285714285714285)","(81.0, 220.0, 192.0)","(31.0, 75.0, 63.0)","(9.0, 12.0, 11.928571428571429)"
07-12-2022 13:47:52.180876,"(2.2, 2.54, 2.51)","(1.8, 2.14, 2.122935779816514)","(21.0, 40.0, 38.285714285714285)","(81.0, 220.0, 202.85714285714286)","(31.0, 75.0, 67.5)","(9.0, 12.0, 11.971428571428572)"
07-12-2022 13:47:53.271663,"(2.2, 2.62, 2.558974358974359)","(1.8, 2.12, 2.115263157894737)","(21.0, 40.0, 38.285714285714285)","(81.0, 220.0, 202.85714285714286)","(31.0, 70.0, 60.769230769230774)","(9.0, 12.0, 11.635135135135135)"
07-12-2022 13:47:54.435782,"(2.2, 2.6, 2.5947826086956525)","(1.8, 2.14, 2.1104761904761906)","(21.0, 40.0, 35.2)","(81.0, 220.0, 205.0)","(31.0, 70.0, 56.25)","(9.0, 12.5, 11.869565217391305)"
07-12-2022 13:47:55.392137,"(2.2, 2.58, 2.568888888888889)","(1.8, 2.14, 2.122803738317757)","(21.0, 40.0, 36.72727272727273)","(81.0, 220.0, 205.0)","(31.0, 65.0, 57.5)","(9.0, 12.5, 11.264705882352942)"
07-12-2022 13:47:56.345441,"(2.2, 2.6, 2.5964021164021167)","(1.8, 2.1, 2.0841911764705885)","(21.0, 36.0, 32.96969696969697)","(81.0, 170.0, 196.0)","(31.0, 65.0, 57.5)","(9.0, 11.5, 12.018518518518519)"
07-12-2022 13:47:57.308124,"(2.2, 2.58, 2.551304347826087)","(1.8, 2.1, 2.094576271186441)","(21.0, 36.0, 32.666666666666664)","(81.0, 220.0, 173.84615384615384)","(31.0, 60.0, 57.0)","(9.0, 12.5, 11.861702127659575)"
07-12-2022 13:47:58.288395,"(2.2, 2.58, 2.5488)","(1.8, 2.12, 2.1051515151515154)","(21.0, 36.0, 32.2962962962963)","(81.0, 220.0, 173.84615384615384)","(31.0, 65.0, 57.0)","(9.0, 12.5, 11.861702127659575)"
07-12-2022 13:47:59.383444,"(2.2, 2.58, 2.557627118644068)","(1.8, 2.12, 2.098775510204082)","(21.0, 36.0, 32.24242424242424)","(81.0, 220.0, 173.84615384615384)","(31.0, 65.0, 57.5)","(9.0, 12.5, 12.108108108108109)"
07-12-2022 13:48:00.553198,"(2.2, 2.48, 2.472560975609756)","(1.8, 2.16, 2.1500000000000004)","(21.0, 36.0, 32.24242424242424)","(81.0, 220.0, 173.84615384615384)","(31.0, 65.0, 61.25)","(9.0, 12.5, 12.1375)"
07-12-2022 13:48:01.563827,"(2.2, 2.48, 2.446727272727273)","(1.8, 2.2, 2.1784615384615384)","(21.0, 36.0, 32.24242424242424)","(81.0, 220.0, 136.66666666666666)","(31.0, 65.0, 63.333333333333336)","(9.0, 12.5, 12.171052631578947)"
07-12-2022 13:48:02.563837,"(2.2, 2.48, 2.4681967213114753)","(1.8, 2.2, 2.1733333333333333)","(21.0, 34.0, 33.333333333333336)","(81.0, 220.0, 136.66666666666666)","(31.0, 70.0, 63.57142857142857)","(9.0, 12.5, 12.191176470588236)"
07-12-2022 13:48:03.602904,"(2.15, 2.5, 2.472972972972973)","(1.85, 2.2, 2.16)","(21.0, 36.0, 32.25)","(91.0, 220.0, 200.0)","(31.0, 85.0, 63.57142857142857)","(9.0, 12.5, 12.203125)"
07-12-2022 13:48:04.623086,"(2.15, 2.38, 2.3768421052631576)","(1.85, 2.2, 2.1847058823529415)","(21.0, 36.0, 32.25806451612903)","(91.0, 220.0, 160.0)","(31.0, 80.0, 74.44444444444444)","(9.0, 12.5, 12.657894736842104)"
07-12-2022 13:48:05.761354,"(2.15, 2.58, 2.3925925925925924)","(1.85, 2.22, 2.1775)","(21.0, 36.0, 29.225806451612904)","(71.0, 220.0, 160.0)","(31.0, 80.0, 68.46153846153847)","(9.0, 13.0, 12.63888888888889)"
07-12-2022 13:48:06.910705,"(2.15, 2.46, 2.4)","(1.85, 2.24, 2.20421052631579)","(21.0, 36.0, 29.225806451612904)","(71.0, 220.0, 187.14285714285714)","(31.0, 80.0, 62.0)","(9.0, 13.0, 13.161290322580646)"
07-12-2022 13:48:07.918257,"(2.15, 2.5, 2.4466666666666668)","(1.85, 2.24, 2.2017582417582418)","(21.0, 36.0, 29.225806451612904)","(71.0, 210.0, 187.14285714285714)","(31.0, 80.0, 62.0)","(9.0, 13.5, 13.217391304347826)"
07-12-2022 13:48:08.999563,"(2.15, 2.5, 2.4466666666666668)","(1.85, 2.24, 2.2166233766233767)","(21.0, 36.0, 29.225806451612904)","(91.0, 210.0, 182.0)","(31.0, 80.0, 67.5)","(9.0, 13.5, 13.217391304347826)"
07-12-2022 13:48:10.067309,"(2.15, 2.44, 2.3456603773584903)","(1.85, 2.2, 2.185)","(21.0, 36.0, 29.225806451612904)","(91.0, 200.0, 185.0)","(31.0, 75.0, 73.33333333333334)","(9.0, 13.5, 13.316901408450704)"
07-12-2022 13:48:11.183726,"(2.15, 2.56, 2.474285714285714)","(1.85, 2.2, 2.1957894736842105)","(21.0, 36.0, 26.444444444444443)","(91.0, 200.0, 185.0)","(31.0, 75.0, 69.54545454545455)","(9.0, 13.5, 13.117647058823529)"
07-12-2022 13:48:12.336341,"(2.15, 2.52, 2.437037037037037)","(1.85, 2.22, 2.196)","(21.0, 32.0, 26.5)","(91.0, 200.0, 185.0)","(31.0, 75.0, 67.0)","(9.0, 13.5, 13.316901408450704)"
07-12-2022 13:48:13.440263,"(2.15, 2.54, 2.508888888888889)","(1.85, 2.24, 2.2125000000000004)","(21.0, 32.0, 26.5)","(91.0, 200.0, 185.0)","(31.0, 70.0, 67.0)","(9.0, 13.5, 13.316901408450704)"
