,Hillbilly Lass,Gazers Lane,Jasper Bale,Atomic Flea,Salience,Aston Delight,Reiko Clooney,Mr Fitty
09-01-2023 13:56:29.125362,"(4.8, 7.8, 7.4)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.65)","(19.0, 25.0, 24.470588235294116)","(12.0, 17.0, 16.166666666666668)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.341176470588236)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:30.232450,"(4.8, 7.8, 7.4)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.65)","(19.0, 24.0, 23.96153846153846)","(12.0, 17.0, 15.933333333333334)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.341176470588236)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:31.322862,"(4.8, 7.8, 7.4)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.65)","(19.0, 24.0, 23.96153846153846)","(12.0, 17.0, 15.7)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.490909090909091)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:32.461683,"(4.8, 7.8, 7.505263157894737)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.65)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.666666666666666)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.341176470588236)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:33.586937,"(4.8, 7.8, 7.417391304347826)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.82)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.7)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.490909090909091)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:34.701198,"(4.8, 7.8, 7.417391304347826)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.82)","(19.0, 24.0, 24.470588235294116)","(12.0, 16.0, 15.7)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.341176470588236)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:35.804083,"(4.8, 7.8, 7.417391304347826)","(5.5, 7.8, 7.688235294117646)","(9.0, 13.5, 12.82)","(19.0, 25.0, 24.470588235294116)","(12.0, 16.0, 15.7)","(3.5, 4.2, 4.015384615384615)","(5.5, 7.0, 6.490909090909091)","(5.5, 7.2, 7.0181818181818185)"
09-01-2023 13:56:37.157741,"(4.8, 7.8, 7.417391304347826)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.051724137931034)","(19.0, 25.0, 24.28205128205128)","(12.0, 16.0, 15.916666666666666)","(3.5, 4.2, 4.037931034482758)","(5.5, 7.0, 6.625)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:38.453905,"(4.8, 7.8, 7.304347826086957)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.051724137931034)","(19.0, 25.0, 23.96153846153846)","(12.0, 16.0, 16.166666666666668)","(3.5, 4.1, 4.011111111111111)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:39.744930,"(4.8, 7.6, 7.257142857142857)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 17.0, 15.823529411764707)","(3.5, 4.1, 4.011111111111111)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:40.969149,"(4.8, 7.6, 7.257142857142857)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.777777777777779)","(3.5, 4.1, 4.011111111111111)","(5.5, 6.8, 6.523076923076923)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:42.157299,"(4.8, 7.6, 7.257142857142857)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.666666666666666)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:43.312121,"(4.8, 7.6, 7.375)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 24.470588235294116)","(12.0, 16.0, 15.666666666666666)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:44.430641,"(4.8, 7.6, 7.285714285714286)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.470588235294116)","(12.0, 16.0, 15.666666666666666)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.643478260869565)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:45.479592,"(4.8, 7.6, 7.2631578947368425)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.470588235294116)","(12.0, 16.0, 17.22222222222222)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.62)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:46.586628,"(4.8, 7.2, 7.11764705882353)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 23.96153846153846)","(12.0, 17.5, 17.22222222222222)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.625)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:47.642444,"(4.8, 7.2, 7.030769230769231)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 17.5, 16.05263157894737)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:48.674238,"(4.8, 7.2, 7.066666666666666)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 17.5, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:49.724638,"(4.8, 7.2, 6.826666666666666)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:50.843105,"(4.8, 7.2, 6.8)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:51.966123,"(4.8, 7.2, 6.8)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.96153846153846)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:53.018552,"(4.8, 7.2, 6.9818181818181815)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 24.470588235294116)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:54.112055,"(4.8, 7.2, 7.125)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.470588235294116)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:55.184711,"(4.8, 7.2, 7.125)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.470588235294116)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0)"
09-01-2023 13:56:56.326256,"(4.8, 7.2, 7.125)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.11111111111111)","(12.0, 16.0, 16.05263157894737)","(3.5, 4.1, 3.995454545454545)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:57.535559,"(4.8, 7.2, 7.125)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.11111111111111)","(12.0, 17.5, 15.88888888888889)","(3.5, 4.1, 3.993023255813953)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:58.647298,"(4.8, 7.2, 6.782608695652174)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.11111111111111)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.99047619047619)","(5.5, 6.8, 6.666666666666667)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:56:59.798295,"(4.8, 7.2, 6.88)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.045454545454545)","(19.0, 25.0, 24.11111111111111)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.99047619047619)","(5.5, 6.8, 6.65)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:57:00.961891,"(4.8, 7.4, 6.8545454545454545)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.045454545454545)","(19.0, 25.0, 24.11111111111111)","(12.0, 16.0, 15.88888888888889)","(3.5, 4.1, 3.99047619047619)","(5.5, 6.8, 6.6)","(5.5, 7.2, 7.0227272727272725)"
09-01-2023 13:57:02.065655,"(4.8, 7.4, 6.815384615384615)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.045454545454545)","(19.0, 25.0, 24.136363636363637)","(12.0, 16.0, 16.05263157894737)","(3.5, 4.1, 3.99047619047619)","(5.5, 6.8, 6.643478260869565)","(5.5, 7.2, 6.894117647058823)"
09-01-2023 13:57:03.196344,"(4.8, 7.4, 6.885714285714285)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 24.136363636363637)","(12.0, 17.5, 15.727272727272727)","(3.5, 4.1, 3.997435897435897)","(5.5, 6.8, 6.694736842105263)","(5.5, 7.2, 7.076190476190476)"
09-01-2023 13:57:04.363150,"(4.8, 7.4, 6.968)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 25.0, 23.956521739130434)","(12.0, 16.0, 15.8)","(3.5, 4.1, 3.997435897435897)","(5.5, 6.8, 6.694736842105263)","(5.5, 7.2, 6.993333333333333)"
09-01-2023 13:57:05.516544,"(4.8, 7.4, 6.968)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.444444444444445)","(3.5, 4.1, 3.997435897435897)","(5.5, 6.8, 6.694736842105263)","(5.5, 7.0, 6.993333333333333)"
09-01-2023 13:57:06.692972,"(4.8, 7.4, 6.968)","(5.5, 7.8, 7.702564102564102)","(9.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.94736842105263)","(12.0, 15.5, 15.8)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.635294117647059)","(5.5, 7.0, 6.993333333333333)"
09-01-2023 13:57:07.902068,"(4.8, 7.4, 7.1066666666666665)","(5.5, 7.8, 7.6952380952380945)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.8)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.610526315789474)","(5.5, 7.0, 6.995)"
09-01-2023 13:57:09.028114,"(4.8, 7.4, 7.1454545454545455)","(5.5, 7.8, 7.6952380952380945)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.8)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.643478260869565)","(5.5, 7.0, 6.995238095238095)"
09-01-2023 13:57:10.093725,"(4.8, 7.4, 6.933333333333334)","(5.5, 7.8, 7.6952380952380945)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.972972972972972)","(12.0, 16.0, 15.8)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.729411764705882)","(5.5, 7.0, 7.103703703703704)"
09-01-2023 13:57:11.194914,"(4.8, 7.4, 7.16)","(5.5, 7.8, 7.710204081632653)","(9.0, 13.5, 12.986486486486486)","(19.0, 25.0, 23.972972972972972)","(12.0, 16.0, 15.818181818181818)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.666666666666667)","(5.5, 7.2, 7.081818181818182)"
09-01-2023 13:57:12.239453,"(4.8, 7.4, 7.026666666666666)","(5.5, 7.8, 7.710204081632653)","(9.0, 13.5, 12.986486486486486)","(19.0, 25.0, 23.972972972972972)","(12.0, 16.0, 15.818181818181818)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.678260869565217)","(5.5, 7.2, 7.081818181818182)"
09-01-2023 13:57:13.454089,"(4.8, 7.0, 6.917948717948718)","(5.5, 7.8, 7.710204081632653)","(9.0, 13.5, 12.986486486486486)","(19.0, 25.0, 23.94736842105263)","(12.0, 16.0, 15.818181818181818)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.696296296296296)","(5.5, 7.2, 7.081818181818182)"
09-01-2023 13:57:14.592009,"(4.8, 7.0, 6.908695652173913)","(5.5, 7.8, 7.710204081632653)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.818181818181818)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.747826086956522)","(5.5, 7.2, 7.081818181818182)"
09-01-2023 13:57:15.706965,"(4.8, 7.0, 6.9)","(6.0, 7.8, 7.710204081632653)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.875)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.696296296296296)","(5.5, 7.2, 7.102439024390244)"
09-01-2023 13:57:16.829031,"(4.8, 7.0, 6.913636363636363)","(6.0, 7.8, 7.710204081632653)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.846153846153847)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.644444444444445)","(5.5, 7.2, 7.102439024390244)"
09-01-2023 13:57:17.990400,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(9.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.846153846153847)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.644444444444445)","(5.5, 7.2, 7.102439024390244)"
09-01-2023 13:57:19.163740,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 12.986486486486486)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.846153846153847)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.102439024390244)"
09-01-2023 13:57:20.434500,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.972972972972972)","(12.0, 16.0, 15.846153846153847)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.102439024390244)"
09-01-2023 13:57:21.606888,"(4.8, 7.0, 6.9393939393939394)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 13.014285714285714)","(19.0, 25.0, 23.94736842105263)","(12.0, 16.0, 15.833333333333334)","(3.5, 4.1, 4.01304347826087)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.102439024390244)"
09-01-2023 13:57:22.731047,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.714285714285714)","(3.5, 4.1, 4.006976744186046)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.102439024390244)"
09-01-2023 13:57:23.809823,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.714285714285714)","(3.5, 4.1, 4.006976744186046)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.102439024390244)"
09-01-2023 13:57:24.931023,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.94736842105263)","(12.0, 16.0, 15.4375)","(3.5, 4.1, 4.006976744186046)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.097435897435897)"
09-01-2023 13:57:26.025428,"(4.8, 7.0, 6.942857142857143)","(6.0, 7.8, 7.717391304347826)","(10.0, 13.5, 13.014285714285714)","(19.0, 24.0, 23.620689655172413)","(12.0, 16.0, 15.346153846153847)","(3.5, 4.1, 4.006976744186046)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.2, 7.097435897435897)"
09-01-2023 13:57:27.425258,"(4.8, 7.0, 6.90952380952381)","(6.0, 7.8, 7.708)","(10.0, 13.5, 12.961538461538462)","(19.0, 24.0, 24.025641025641026)","(12.0, 15.5, 15.635135135135135)","(3.5, 4.1, 4.024528301886792)","(5.5, 6.8, 6.688)","(6.0, 7.2, 7.111111111111112)"
09-01-2023 13:57:28.693651,"(4.8, 7.0, 6.90952380952381)","(6.0, 7.8, 7.710204081632653)","(10.0, 13.5, 12.961538461538462)","(19.0, 25.0, 24.025641025641026)","(12.0, 16.0, 15.635135135135135)","(3.5, 4.1, 4.024528301886792)","(5.5, 6.8, 6.688)","(6.0, 7.2, 7.111111111111112)"
09-01-2023 13:57:30.127877,"(4.8, 7.0, 6.90952380952381)","(6.0, 7.8, 7.710204081632653)","(10.0, 13.5, 12.961538461538462)","(19.0, 25.0, 23.974358974358974)","(12.0, 16.0, 15.635135135135135)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.688)","(6.0, 7.2, 7.111111111111112)"
09-01-2023 13:57:31.647026,"(4.8, 7.0, 6.707692307692308)","(6.0, 7.8, 7.710204081632653)","(10.0, 13.5, 12.961538461538462)","(19.0, 25.0, 23.974358974358974)","(12.0, 16.0, 15.635135135135135)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.688)","(6.0, 7.2, 7.111111111111112)"
09-01-2023 13:57:33.013369,"(4.8, 7.0, 6.707692307692308)","(6.0, 7.8, 7.7153846153846155)","(10.0, 13.5, 12.961538461538462)","(19.0, 25.0, 23.94736842105263)","(12.0, 16.0, 15.4375)","(3.5, 4.1, 4.004761904761905)","(5.5, 6.8, 6.696296296296296)","(6.0, 7.2, 7.133333333333334)"
09-01-2023 13:57:34.470379,"(4.8, 7.0, 6.69655172413793)","(6.0, 7.8, 7.7153846153846155)","(10.0, 13.5, 12.973684210526315)","(19.0, 25.0, 23.08)","(12.0, 16.0, 15.4375)","(3.5, 4.1, 4.016)","(5.5, 6.8, 6.696296296296296)","(6.0, 7.2, 7.485714285714286)"
09-01-2023 13:57:35.678960,"(4.8, 7.0, 6.699999999999999)","(6.0, 7.8, 7.710204081632653)","(10.0, 13.5, 12.973684210526315)","(19.0, 25.0, 23.083333333333332)","(12.0, 16.0, 15.4375)","(3.5, 4.1, 4.016)","(5.5, 6.8, 6.696296296296296)","(6.0, 7.6, 7.539393939393939)"
09-01-2023 13:57:36.739442,"(4.8, 7.0, 6.74)","(6.5, 7.8, 7.710204081632653)","(10.0, 13.5, 12.973684210526315)","(19.0, 25.0, 23.083333333333332)","(12.0, 15.5, 15.4375)","(3.5, 4.1, 4.016)","(5.5, 6.8, 6.644444444444445)","(6.0, 7.6, 7.539393939393939)"
09-01-2023 13:57:37.768338,"(4.8, 7.0, 6.74)","(6.5, 7.8, 7.710204081632653)","(10.0, 13.5, 12.973684210526315)","(19.0, 25.0, 23.083333333333332)","(12.0, 15.5, 15.4375)","(3.5, 4.1, 4.016)","(5.5, 6.8, 6.666666666666667)","(6.0, 7.6, 7.539393939393939)"
09-01-2023 13:57:38.773484,"(4.8, 7.0, 6.74)","(6.5, 7.8, 7.7317073170731705)","(10.0, 13.5, 12.973684210526315)","(19.0, 25.0, 23.083333333333332)","(12.0, 15.5, 15.4375)","(3.5, 4.1, 4.016)","(5.5, 6.8, 6.666666666666667)","(6.0, 7.6, 7.393103448275863)"
09-01-2023 13:57:39.821528,"(4.8, 7.0, 6.74)","(6.0, 7.8, 7.7317073170731705)","(10.0, 13.5, 13.045454545454545)","(19.0, 25.0, 21.166666666666668)","(12.0, 15.5, 15.4375)","(3.5, 4.1, 4.064583333333333)","(5.5, 6.8, 6.666666666666667)","(6.0, 7.4, 7.393103448275863)"
09-01-2023 13:57:40.935833,"(4.8, 7.0, 6.74)","(6.0, 7.8, 7.7317073170731705)","(10.0, 13.5, 13.045454545454545)","(19.0, 25.0, 21.285714285714285)","(12.0, 15.5, 15.4375)","(3.5, 4.2, 4.022368421052632)","(5.5, 6.8, 6.666666666666667)","(6.0, 7.4, 7.393103448275863)"
09-01-2023 13:57:41.994662,"(4.8, 7.0, 6.74)","(6.0, 7.8, 7.7317073170731705)","(10.0, 13.5, 13.045454545454545)","(19.0, 25.0, 21.166666666666668)","(12.0, 15.5, 14.125)","(3.5, 4.2, 4.01)","(5.5, 6.8, 6.652631578947369)","(6.0, 7.4, 7.925)"
09-01-2023 13:57:43.037942,"(4.8, 7.0, 6.74)","(6.0, 8.2, 8.10909090909091)","(10.0, 13.5, 13.034883720930232)","(19.0, 25.0, 21.166666666666668)","(12.0, 14.5, 14.357142857142858)","(3.5, 4.1, 4.01)","(5.5, 6.8, 6.618181818181818)","(6.0, 8.0, 7.733333333333333)"
09-01-2023 13:57:44.144174,"(4.8, 6.8, 6.74)","(6.0, 8.2, 8.1375)","(10.0, 13.5, 13.034883720930232)","(19.0, 25.0, 21.166666666666668)","(12.0, 14.5, 14.357142857142858)","(3.5, 4.1, 4.01)","(5.5, 6.8, 6.514285714285714)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:45.251918,"(4.8, 6.6, 6.5)","(6.0, 8.4, 8.25)","(10.0, 13.5, 13.034883720930232)","(19.0, 25.0, 21.166666666666668)","(12.0, 15.0, 14.375)","(3.5, 4.1, 4.01)","(5.5, 6.8, 6.618181818181818)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:46.389535,"(4.8, 6.6, 6.352380952380952)","(6.0, 8.6, 8.44)","(10.0, 13.5, 13.034883720930232)","(18.0, 25.0, 21.714285714285715)","(12.0, 14.5, 14.375)","(3.5, 4.1, 4.01)","(5.5, 6.8, 6.618181818181818)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:47.707332,"(4.8, 6.6, 6.092307692307692)","(6.0, 8.6, 8.466666666666667)","(10.0, 13.5, 12.98936170212766)","(18.0, 23.0, 22.444444444444443)","(12.0, 14.5, 14.357142857142858)","(3.5, 4.1, 4.026315789473684)","(5.5, 6.8, 6.569230769230769)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:48.889819,"(4.8, 6.6, 6.25)","(6.0, 8.4, 8.331707317073171)","(10.0, 13.5, 12.98936170212766)","(18.0, 23.0, 23.6)","(12.0, 14.5, 14.282608695652174)","(3.5, 4.1, 4.05)","(5.5, 6.8, 6.651851851851852)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:49.997109,"(4.8, 6.6, 6.25)","(6.0, 8.4, 8.165217391304347)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.8)","(12.0, 15.0, 14.16)","(3.5, 4.2, 4.0418604651162795)","(5.5, 6.8, 6.651851851851852)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:51.256865,"(4.8, 6.6, 6.291428571428572)","(6.0, 8.2, 8.165217391304347)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.8)","(12.0, 15.0, 14.16)","(3.5, 4.2, 4.045)","(5.5, 6.8, 6.651851851851852)","(6.0, 7.8, 7.685714285714286)"
09-01-2023 13:57:52.401481,"(4.8, 6.6, 6.291428571428572)","(6.0, 8.2, 8.165217391304347)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.8)","(12.0, 15.0, 14.16)","(3.5, 4.2, 4.087272727272727)","(5.5, 6.8, 6.466666666666667)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:57:53.530388,"(4.8, 6.6, 6.291428571428572)","(6.0, 8.2, 8.165217391304347)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.8)","(12.0, 15.0, 14.233333333333333)","(3.5, 4.2, 4.087272727272727)","(5.5, 6.8, 6.569230769230769)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:57:54.686260,"(4.8, 6.6, 6.236363636363636)","(6.0, 8.2, 8.165217391304347)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.77777777777778)","(12.0, 14.5, 14.53125)","(3.5, 4.2, 4.096666666666667)","(5.5, 6.8, 6.628571428571428)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:57:55.778592,"(4.8, 6.4, 6.137142857142857)","(6.0, 8.4, 8.04)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.77777777777778)","(12.0, 15.0, 14.303571428571429)","(3.5, 4.2, 4.096666666666667)","(5.5, 6.8, 6.628571428571428)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:57:56.849639,"(4.8, 6.4, 6.207142857142857)","(6.0, 8.4, 8.04)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.77777777777778)","(12.0, 15.0, 14.22)","(3.5, 4.2, 4.096666666666667)","(5.5, 6.8, 6.628571428571428)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:57:57.902666,"(4.8, 6.4, 6.207142857142857)","(6.0, 8.4, 8.04)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.77777777777778)","(12.0, 15.0, 14.1875)","(3.5, 4.2, 4.096666666666667)","(5.5, 6.8, 6.609523809523809)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:57:58.950076,"(4.8, 6.4, 6.204878048780488)","(6.0, 8.4, 8.04)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.5)","(12.0, 15.0, 14.1875)","(3.5, 4.2, 4.096666666666667)","(5.5, 6.8, 6.609523809523809)","(6.0, 7.8, 7.682352941176471)"
09-01-2023 13:58:00.050364,"(4.8, 6.4, 6.204878048780488)","(6.0, 8.4, 8.04)","(10.0, 13.5, 12.98936170212766)","(18.0, 24.0, 23.944444444444443)","(12.0, 15.0, 14.327586206896552)","(3.5, 4.2, 4.096666666666667)","(5.5, 6.8, 6.609523809523809)","(6.0, 7.8, 7.791304347826086)"
