,Dont Tell Benji,Mac Cruz,Spellman,Aston Senator,Hey Tootle,Aston Zabbar,Kumani Sapphire
09-01-2023 15:04:34.753071,"(8.0, 14.0, 11.866666666666667)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.883333333333333)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:35.762116,"(8.0, 14.0, 11.866666666666667)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.883333333333333)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:36.704264,"(8.0, 16.0, 11.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:37.728336,"(8.0, 16.0, 11.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:38.779179,"(8.0, 16.0, 10.461538461538462)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:39.895109,"(8.0, 16.0, 10.461538461538462)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:41.015496,"(8.0, 16.0, 10.461538461538462)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:42.122716,"(8.0, 16.0, 10.461538461538462)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:43.189386,"(8.0, 16.0, 10.461538461538462)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:44.187664,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:45.405434,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:46.554141,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:47.707940,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.97142857142857)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:49.048282,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.52857142857143)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:50.103082,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.52857142857143)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:51.253017,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.391666666666666)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:52.371862,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 16.275)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.19)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:53.505170,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.23)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.85, 2.987142857142857)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:54.683087,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.450000000000003)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.75, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:55.847179,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.133333333333333)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:56.969546,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.155555555555555)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:58.080517,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.155555555555555)","(5.5, 8.8, 7.525)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:04:59.194757,"(8.0, 15.5, 14.136363636363637)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.483333333333334)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:00.196488,"(8.0, 15.5, 13.414285714285715)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.483333333333334)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:01.149078,"(8.0, 15.5, 13.414285714285715)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:02.172762,"(8.0, 15.5, 13.414285714285715)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:03.248376,"(8.0, 15.5, 13.414285714285715)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:04.331373,"(8.0, 15.5, 13.414285714285715)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:05.440964,"(8.0, 15.5, 13.133333333333333)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.14)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:06.561291,"(8.0, 15.5, 13.133333333333333)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.556)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:07.669737,"(8.0, 15.5, 13.133333333333333)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:08.698581,"(8.0, 15.5, 13.133333333333333)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 17.119999999999997)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:09.701074,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:10.657547,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:11.708182,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:12.757282,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:13.867764,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:14.922638,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:15.868219,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.778)","(2.8, 3.7, 3.526923076923077)","(10.0, 18.5, 15.666666666666668)"
09-01-2023 15:05:16.807615,"(8.0, 15.5, 14.08)","(12.0, 30.0, 18.333333333333332)","(6.0, 19.5, 18.037499999999998)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.7, 2.966666666666667)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:17.777538,"(8.0, 15.5, 14.08)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 18.35)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.7, 2.966666666666667)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:18.840913,"(8.0, 15.5, 14.08)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 18.37)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.7, 2.966666666666667)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:19.889039,"(8.0, 15.5, 14.08)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 18.37)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.7, 2.966666666666667)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:20.954709,"(8.0, 15.5, 14.08)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.65)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.7, 2.966666666666667)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:21.973493,"(8.0, 15.5, 14.08)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.65)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.7, 3.08)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:22.940455,"(8.0, 15.5, 14.08)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 16.775)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.6, 2.976)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:23.903525,"(8.0, 15.5, 13.825)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 16.775)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.6, 2.976)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:24.854504,"(8.0, 15.5, 12.82)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.6, 2.976)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:25.867866,"(8.0, 15.5, 13.528571428571428)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.6, 2.976)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:26.880387,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.6, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:27.871927,"(8.0, 15.5, 14.011111111111111)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:28.857004,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:29.775449,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:30.745589,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:31.707599,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 19.5, 17.36)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:32.755960,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:33.799204,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:34.856746,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:35.858150,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:36.854349,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:37.830281,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:38.796308,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:39.805632,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:40.806355,"(8.0, 15.5, 13.266666666666666)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.56)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:41.818509,"(8.0, 14.0, 12.266666666666667)","(12.0, 30.0, 14.88888888888889)","(6.0, 16.0, 14.833333333333334)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:42.761180,"(8.0, 14.0, 12.96)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 16.025)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:43.737776,"(8.0, 14.0, 12.96)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 16.025)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:44.669194,"(8.0, 14.0, 12.96)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 16.560000000000002)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:45.718137,"(8.0, 14.0, 12.96)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:46.775833,"(8.0, 14.0, 12.75)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:47.833990,"(8.0, 14.0, 12.8)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:48.819723,"(8.0, 14.0, 12.75)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:49.922069,"(8.0, 14.0, 12.75)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:50.958401,"(8.0, 14.0, 12.75)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:51.983583,"(8.0, 14.0, 12.75)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:52.897117,"(8.0, 14.0, 12.75)","(12.0, 30.0, 14.88888888888889)","(6.0, 18.5, 17.691666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:53.870373,"(8.0, 14.0, 12.75)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 19.066666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:54.815851,"(8.0, 14.0, 12.75)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 19.066666666666666)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:55.882995,"(8.0, 14.0, 12.75)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 18.166666666666664)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:56.929331,"(8.0, 14.0, 12.75)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 18.166666666666664)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:57.954043,"(8.0, 14.0, 12.75)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 17.84)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:58.939189,"(8.0, 14.0, 9.733333333333333)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 17.84)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:05:59.848631,"(8.0, 14.0, 9.733333333333333)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 17.84)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:00.812914,"(8.0, 14.0, 11.933333333333334)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 17.84)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:01.842322,"(8.0, 14.0, 11.933333333333334)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 17.84)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:02.898503,"(8.0, 14.0, 12.17142857142857)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 17.84)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:03.945514,"(8.0, 14.0, 12.17142857142857)","(12.0, 32.0, 15.11111111111111)","(6.0, 20.0, 18.233333333333334)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:04.963827,"(8.0, 14.0, 12.17142857142857)","(12.0, 32.0, 15.11111111111111)","(6.0, 23.0, 13.65)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:05.971510,"(8.0, 14.0, 12.228571428571428)","(12.0, 32.0, 15.11111111111111)","(6.0, 23.0, 13.65)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:06.917479,"(8.0, 14.0, 12.228571428571428)","(12.0, 32.0, 15.11111111111111)","(6.0, 23.0, 13.65)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:07.865918,"(8.0, 14.0, 12.228571428571428)","(12.0, 32.0, 15.11111111111111)","(6.0, 23.0, 13.173333333333332)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:08.856323,"(8.0, 14.0, 12.228571428571428)","(12.0, 32.0, 15.11111111111111)","(6.0, 23.0, 13.173333333333332)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
09-01-2023 15:06:09.821786,"(8.0, 14.0, 12.5)","(12.0, 32.0, 15.11111111111111)","(6.0, 23.0, 13.173333333333332)","(5.5, 8.8, 7.828571428571429)","(3.3, 5.5, 3.590909090909091)","(2.8, 3.5, 3.16)","(10.0, 18.5, 16.07142857142857)"
