,Book Launch,Dio,Foxys Star,Gottaluvjimmy,Kashiwa,Swiftly Ned,Ceejay,Prophets Choice,Alassak,Lotus Land,Springlodge,Miss Epernay
07-01-2023 13:38:58.397639,"(12.0, 16.0, 15.6)","(3.1, 3.5, 3.4433962264150946)","(21.0, 30.0, 29.814814814814817)","(4.4, 5.0, 4.994897959183674)","(31.0, 44.0, 42.53333333333333)","(12.0, 14.0, 13.6)","(14.0, 17.0, 16.894736842105264)","(5.5, 6.6, 6.416574585635359)","(18.0, 21.0, 20.627118644067796)","(21.0, 30.0, 29.964285714285715)","(61.0, 90.0, 89.71698113207547)","(71.0, 110.0, 103.75)"
07-01-2023 13:38:59.791262,"(12.0, 16.0, 15.727272727272727)","(3.1, 3.5, 3.45)","(21.0, 30.0, 29.83969465648855)","(4.4, 5.0, 4.994897959183674)","(31.0, 44.0, 42.549019607843135)","(12.0, 14.0, 13.651785714285714)","(14.0, 17.0, 17.214285714285715)","(5.5, 6.6, 6.458119658119658)","(18.0, 21.0, 20.642276422764226)","(21.0, 30.0, 30.390243902439025)","(61.0, 90.0, 89.8076923076923)","(71.0, 110.0, 104.11764705882354)"
07-01-2023 13:39:01.216153,"(12.0, 16.0, 15.794117647058824)","(3.1, 3.45, 3.4151162790697676)","(21.0, 30.0, 29.83969465648855)","(4.4, 5.0, 4.9875)","(31.0, 44.0, 42.549019607843135)","(12.0, 14.0, 13.627906976744185)","(14.0, 17.5, 17.359154929577464)","(5.5, 6.6, 6.3925)","(18.0, 21.0, 20.642276422764226)","(21.0, 32.0, 30.390243902439025)","(61.0, 90.0, 89.80392156862744)","(71.0, 110.0, 104.11764705882354)"
07-01-2023 13:39:02.632715,"(12.0, 16.0, 15.883333333333333)","(3.1, 3.45, 3.391911764705882)","(21.0, 30.0, 29.846715328467152)","(4.4, 5.0, 4.959322033898305)","(31.0, 44.0, 42.73076923076923)","(12.0, 14.0, 13.714285714285714)","(14.0, 17.5, 17.321428571428573)","(5.5, 6.6, 6.4310679611650485)","(18.0, 21.0, 20.69918699186992)","(21.0, 32.0, 30.595744680851062)","(61.0, 90.0, 89.81132075471699)","(71.0, 110.0, 105.71428571428571)"
07-01-2023 13:39:04.103264,"(12.0, 16.0, 16.217391304347824)","(3.1, 3.4, 3.393854748603352)","(21.0, 30.0, 29.853146853146853)","(4.4, 5.0, 4.8907284768211925)","(31.0, 44.0, 42.8)","(12.0, 14.0, 13.764705882352942)","(14.0, 17.5, 17.364864864864863)","(5.5, 6.6, 6.4766355140186915)","(18.0, 21.0, 20.721804511278194)","(21.0, 32.0, 30.73076923076923)","(61.0, 90.0, 89.81818181818181)","(71.0, 110.0, 106.25)"
07-01-2023 13:39:05.627239,"(12.0, 16.5, 15.741071428571429)","(3.1, 3.4, 3.4380478087649404)","(21.0, 30.0, 29.87857142857143)","(4.4, 5.0, 4.645238095238095)","(31.0, 44.0, 42.84615384615385)","(12.0, 14.0, 13.827586206896552)","(14.0, 17.5, 17.705882352941178)","(5.5, 6.6, 6.494252873563219)","(18.0, 21.0, 20.755905511811022)","(21.0, 32.0, 30.80851063829787)","(61.0, 90.0, 89.9074074074074)","(71.0, 110.0, 106.66666666666667)"
07-01-2023 13:39:07.082140,"(12.0, 17.0, 16.65277777777778)","(3.1, 3.45, 3.445744680851064)","(21.0, 30.0, 29.938931297709924)","(4.4, 4.7, 4.56124031007752)","(31.0, 44.0, 42.981818181818184)","(12.0, 14.0, 13.984848484848484)","(14.0, 18.0, 17.333333333333332)","(5.5, 6.6, 6.529896907216495)","(18.0, 21.0, 20.842105263157894)","(21.0, 32.0, 30.980392156862745)","(61.0, 95.0, 90.20833333333333)","(71.0, 110.0, 108.125)"
07-01-2023 13:39:08.482381,"(12.0, 17.0, 16.782608695652176)","(3.1, 3.45, 3.4187096774193546)","(21.0, 30.0, 29.96124031007752)","(4.4, 4.7, 4.507530120481928)","(31.0, 44.0, 43.24444444444445)","(12.0, 14.0, 13.972972972972974)","(14.0, 18.0, 17.86335403726708)","(5.5, 6.6, 6.513888888888889)","(17.0, 21.0, 20.873873873873872)","(21.0, 32.0, 31.058823529411764)","(61.0, 95.0, 91.66666666666667)","(71.0, 110.0, 108.33333333333333)"
07-01-2023 13:39:09.938115,"(12.0, 17.0, 16.795454545454547)","(3.1, 3.5, 3.456451612903226)","(21.0, 30.0, 29.96875)","(4.4, 4.7, 4.539130434782608)","(31.0, 44.0, 43.30232558139535)","(12.0, 14.0, 13.78)","(14.0, 18.0, 17.074074074074073)","(5.5, 6.6, 6.392452830188679)","(17.0, 21.0, 20.88695652173913)","(21.0, 32.0, 31.333333333333332)","(61.0, 95.0, 91.66666666666667)","(71.0, 110.0, 104.54545454545455)"
07-01-2023 13:39:11.430746,"(12.0, 17.0, 16.852459016393443)","(3.1, 3.5, 3.4651785714285714)","(21.0, 30.0, 31.1)","(4.4, 4.6, 4.59390243902439)","(31.0, 44.0, 43.411764705882355)","(12.0, 14.5, 14.125)","(14.0, 18.0, 17.333333333333332)","(5.5, 6.4, 6.356923076923077)","(17.0, 21.0, 20.899224806201552)","(21.0, 32.0, 31.43859649122807)","(61.0, 95.0, 92.14285714285714)","(71.0, 120.0, 105.53191489361703)"
07-01-2023 13:39:12.794703,"(12.0, 17.0, 16.85185185185185)","(3.1, 3.5, 3.461904761904762)","(21.0, 32.0, 30.96551724137931)","(4.4, 4.6, 4.53973063973064)","(31.0, 44.0, 43.44)","(12.0, 14.5, 14.126760563380282)","(14.0, 17.5, 17.363636363636363)","(5.5, 6.4, 6.1245901639344265)","(17.0, 21.0, 21.277227722772277)","(21.0, 32.0, 31.464285714285715)","(61.0, 95.0, 92.14285714285714)","(71.0, 120.0, 105.53191489361703)"
07-01-2023 13:39:14.158994,"(13.0, 17.0, 16.85185185185185)","(3.1, 3.5, 3.461904761904762)","(21.0, 32.0, 30.96551724137931)","(4.4, 4.7, 4.553495440729483)","(31.0, 44.0, 43.44)","(12.0, 14.5, 14.126760563380282)","(14.0, 17.5, 17.25)","(5.5, 6.4, 6.086274509803921)","(17.0, 22.0, 21.37037037037037)","(21.0, 32.0, 31.464285714285715)","(61.0, 95.0, 92.14285714285714)","(71.0, 120.0, 105.53191489361703)"
07-01-2023 13:39:15.501368,"(13.0, 17.0, 16.85185185185185)","(3.1, 3.5, 3.4635135135135138)","(21.0, 32.0, 30.96551724137931)","(4.4, 4.7, 4.564225352112676)","(31.0, 44.0, 43.44)","(12.0, 14.5, 14.126760563380282)","(14.0, 18.0, 17.25)","(5.5, 6.2, 6.041706161137441)","(17.0, 22.0, 21.37037037037037)","(21.0, 32.0, 31.464285714285715)","(61.0, 95.0, 92.14285714285714)","(71.0, 120.0, 105.53191489361703)"
07-01-2023 13:39:16.949281,"(13.0, 17.0, 16.85185185185185)","(3.1, 3.5, 3.4635135135135138)","(21.0, 32.0, 31.0625)","(4.4, 4.7, 4.55077399380805)","(31.0, 44.0, 43.46153846153846)","(12.0, 14.5, 14.110294117647058)","(14.0, 18.0, 17.333333333333332)","(5.5, 6.2, 6.036491228070176)","(17.0, 22.0, 21.398230088495577)","(21.0, 32.0, 31.473684210526315)","(61.0, 95.0, 92.3913043478261)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:18.377042,"(13.0, 17.0, 16.866666666666667)","(3.1, 3.5, 3.4883620689655173)","(21.0, 32.0, 31.11764705882353)","(4.4, 4.7, 4.541992882562278)","(31.0, 44.0, 43.48148148148148)","(12.0, 14.5, 14.13448275862069)","(14.0, 18.0, 17.391304347826086)","(5.5, 6.2, 6.0420338983050845)","(17.0, 22.0, 21.413793103448278)","(21.0, 32.0, 31.491525423728813)","(61.0, 95.0, 92.3913043478261)","(71.0, 120.0, 103.55555555555556)"
07-01-2023 13:39:19.860240,"(13.0, 17.0, 16.864406779661017)","(3.1, 3.5, 3.48984962406015)","(21.0, 32.0, 31.166666666666668)","(4.2, 4.7, 4.551552795031056)","(31.0, 44.0, 43.49090909090909)","(12.0, 14.5, 14.115942028985508)","(14.0, 18.0, 17.428571428571427)","(5.5, 6.2, 6.03875)","(18.0, 22.0, 21.447154471544714)","(21.0, 32.0, 31.508196721311474)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.38461538461539)"
07-01-2023 13:39:21.366536,"(13.0, 17.0, 16.866666666666667)","(3.1, 3.5, 3.48984962406015)","(21.0, 32.0, 31.166666666666668)","(4.2, 4.7, 4.54873417721519)","(31.0, 44.0, 43.5)","(12.0, 14.5, 14.095419847328245)","(14.0, 18.0, 17.44)","(5.5, 6.2, 6.03875)","(18.0, 22.0, 21.447154471544714)","(21.0, 32.0, 31.516129032258064)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:22.901390,"(13.0, 17.0, 16.866666666666667)","(3.1, 3.5, 3.48984962406015)","(21.0, 32.0, 31.166666666666668)","(4.2, 4.7, 4.54873417721519)","(31.0, 44.0, 43.5)","(12.0, 14.5, 14.095419847328245)","(14.0, 18.0, 17.44)","(5.5, 6.2, 6.030097087378641)","(18.0, 22.0, 21.403508771929825)","(21.0, 32.0, 31.516129032258064)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:24.381133,"(13.0, 17.0, 16.866666666666667)","(3.1, 3.5, 3.4890243902439027)","(21.0, 32.0, 31.210526315789473)","(4.2, 4.7, 4.528673835125448)","(31.0, 44.0, 43.50877192982456)","(12.0, 14.5, 14.104477611940299)","(14.0, 18.0, 17.46153846153846)","(5.5, 6.2, 6.019587628865979)","(18.0, 22.0, 21.413793103448278)","(21.0, 32.0, 31.523809523809526)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:25.784031,"(13.0, 17.0, 16.859649122807017)","(3.1, 3.5, 3.4890243902439027)","(21.0, 32.0, 31.210526315789473)","(4.2, 4.7, 4.528673835125448)","(31.0, 44.0, 43.65384615384615)","(12.0, 14.5, 14.104477611940299)","(14.0, 18.0, 17.46153846153846)","(5.5, 6.2, 6.019587628865979)","(18.0, 22.0, 21.391666666666666)","(21.0, 32.0, 31.523809523809526)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:27.181401,"(13.0, 17.0, 16.859649122807017)","(3.1, 3.5, 3.4890243902439027)","(21.0, 32.0, 31.23076923076923)","(4.2, 4.7, 4.566153846153846)","(31.0, 44.0, 43.65384615384615)","(12.0, 14.5, 14.113138686131387)","(14.0, 18.0, 17.625)","(5.5, 6.2, 6.063883089770355)","(18.0, 22.0, 21.386554621848738)","(21.0, 32.0, 31.53125)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:28.630142,"(13.0, 17.0, 16.862068965517242)","(3.1, 3.5, 3.4917682926829268)","(21.0, 32.0, 31.26829268292683)","(4.2, 4.6, 4.562857142857142)","(31.0, 44.0, 43.65384615384615)","(12.0, 14.5, 14.115942028985508)","(14.0, 18.0, 17.632653061224488)","(5.5, 6.2, 6.064730290456431)","(18.0, 22.0, 21.391666666666666)","(21.0, 32.0, 31.53846153846154)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:29.990503,"(13.0, 17.0, 16.862068965517242)","(3.1, 3.5, 3.4917682926829268)","(21.0, 32.0, 31.26829268292683)","(4.2, 4.6, 4.558064516129032)","(31.0, 44.0, 43.65384615384615)","(12.0, 14.5, 14.115942028985508)","(14.0, 18.0, 17.632653061224488)","(5.5, 6.2, 6.064065708418891)","(18.0, 22.0, 21.391666666666666)","(21.0, 32.0, 31.53846153846154)","(61.0, 95.0, 92.5)","(71.0, 120.0, 105.83333333333333)"
07-01-2023 13:39:31.390260,"(13.0, 17.0, 16.862068965517242)","(3.1, 3.5, 3.493081761006289)","(21.0, 32.0, 31.23076923076923)","(4.2, 4.6, 4.555172413793104)","(31.0, 44.0, 43.65384615384615)","(12.0, 14.5, 14.107407407407408)","(14.0, 18.0, 17.48076923076923)","(5.5, 6.2, 6.154411764705882)","(18.0, 22.0, 21.38135593220339)","(21.0, 32.0, 31.482758620689655)","(61.0, 95.0, 92.5)","(71.0, 120.0, 106.12244897959184)"
07-01-2023 13:39:32.774485,"(13.0, 17.5, 17.433333333333334)","(3.1, 3.5, 3.4918518518518518)","(21.0, 32.0, 31.23076923076923)","(4.2, 4.6, 4.555172413793104)","(31.0, 44.0, 43.65384615384615)","(12.0, 14.5, 14.107407407407408)","(14.0, 18.0, 17.48076923076923)","(5.5, 6.2, 6.085539714867617)","(18.0, 22.0, 21.38135593220339)","(21.0, 32.0, 31.41176470588235)","(61.0, 95.0, 92.5)","(71.0, 120.0, 106.12244897959184)"
07-01-2023 13:39:34.155890,"(13.0, 17.5, 17.327272727272728)","(3.1, 3.5, 3.4710526315789476)","(21.0, 32.0, 31.363636363636363)","(4.2, 4.6, 4.581318681318681)","(31.0, 44.0, 43.698113207547166)","(12.0, 14.5, 14.123134328358208)","(14.0, 18.0, 17.537037037037038)","(5.5, 6.2, 6.086128364389234)","(18.0, 22.0, 21.403361344537814)","(21.0, 32.0, 31.46153846153846)","(61.0, 95.0, 92.70833333333333)","(71.0, 120.0, 106.12244897959184)"
07-01-2023 13:39:35.609103,"(13.0, 18.0, 17.333333333333332)","(3.1, 3.5, 3.490217391304348)","(21.0, 32.0, 31.404255319148938)","(4.2, 4.6, 4.606437768240343)","(31.0, 44.0, 43.70909090909091)","(12.0, 14.5, 14.141843971631205)","(14.0, 18.0, 17.625)","(5.5, 6.2, 6.089558232931727)","(18.0, 22.0, 21.427419354838708)","(21.0, 32.0, 31.5)","(61.0, 95.0, 92.8)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:36.988996,"(13.0, 18.0, 17.333333333333332)","(3.1, 3.5, 3.4857142857142858)","(21.0, 32.0, 31.404255319148938)","(4.2, 4.7, 4.5481848184818485)","(31.0, 44.0, 43.70909090909091)","(12.0, 14.5, 14.141843971631205)","(14.0, 18.0, 17.593220338983052)","(5.5, 6.2, 6.085604606525912)","(18.0, 22.0, 21.422764227642276)","(21.0, 32.0, 31.5)","(61.0, 95.0, 92.8)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:38.434269,"(13.0, 18.0, 17.333333333333332)","(3.1, 3.5, 3.4857142857142858)","(21.0, 32.0, 31.404255319148938)","(4.2, 4.7, 4.54717607973422)","(31.0, 44.0, 43.70909090909091)","(12.0, 14.5, 14.141843971631205)","(14.0, 18.0, 17.593220338983052)","(5.5, 6.2, 6.085604606525912)","(18.0, 22.0, 21.422764227642276)","(21.0, 32.0, 31.5)","(61.0, 95.0, 92.8)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:39.854453,"(13.0, 18.0, 17.333333333333332)","(3.1, 3.5, 3.4857142857142858)","(21.0, 32.0, 31.404255319148938)","(4.2, 4.7, 4.553035143769968)","(31.0, 44.0, 43.70909090909091)","(12.0, 14.5, 14.141843971631205)","(14.0, 18.0, 17.593220338983052)","(5.5, 6.2, 6.085604606525912)","(18.0, 22.0, 21.422764227642276)","(21.0, 32.0, 31.5)","(61.0, 95.0, 92.8)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:41.319953,"(13.0, 18.0, 17.333333333333332)","(3.1, 3.5, 3.4857142857142858)","(21.0, 32.0, 30.833333333333332)","(4.2, 4.7, 4.567986798679868)","(31.0, 44.0, 43.70909090909091)","(12.0, 14.5, 14.141843971631205)","(14.0, 18.0, 17.593220338983052)","(5.5, 6.2, 6.085604606525912)","(18.0, 22.0, 21.422764227642276)","(21.0, 32.0, 31.5)","(61.0, 95.0, 92.8)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:42.845943,"(13.0, 18.0, 17.372881355932204)","(3.1, 3.5, 3.490721649484536)","(21.0, 32.0, 30.903225806451612)","(4.2, 4.7, 4.578419452887538)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.161073825503356)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.089833641404806)","(18.0, 22.0, 21.4453125)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 106.92307692307692)"
07-01-2023 13:39:44.375985,"(13.0, 18.0, 17.372881355932204)","(3.1, 3.5, 3.490721649484536)","(21.0, 32.0, 30.848484848484848)","(4.2, 4.7, 4.578419452887538)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.161073825503356)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.089833641404806)","(18.0, 22.0, 21.440944881889763)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 106.92307692307692)"
07-01-2023 13:39:45.937684,"(13.0, 18.0, 17.21359223300971)","(3.1, 3.5, 3.492857142857143)","(21.0, 32.0, 30.848484848484848)","(4.2, 4.7, 4.5425196850393705)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.146853146853147)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.089833641404806)","(18.0, 22.0, 21.440944881889763)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 106.92307692307692)"
07-01-2023 13:39:47.454414,"(13.0, 18.0, 17.283185840707965)","(3.1, 3.5, 3.4939024390243905)","(21.0, 32.0, 30.848484848484848)","(4.2, 4.7, 4.544976076555024)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.146853146853147)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.089833641404806)","(18.0, 22.0, 21.440944881889763)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 105.21739130434783)"
07-01-2023 13:39:48.882627,"(13.0, 18.0, 17.283185840707965)","(3.1, 3.5, 3.4939024390243905)","(21.0, 32.0, 30.848484848484848)","(4.2, 4.7, 4.544976076555024)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.146853146853147)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.089833641404806)","(18.0, 22.0, 21.440944881889763)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 105.21739130434783)"
07-01-2023 13:39:50.370850,"(13.0, 18.0, 17.30188679245283)","(3.1, 3.5, 3.4936440677966103)","(21.0, 32.0, 30.88235294117647)","(4.2, 4.7, 4.548598130841121)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.146853146853147)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.089833641404806)","(18.0, 22.0, 21.440944881889763)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 106.4)"
07-01-2023 13:39:51.917329,"(13.0, 18.0, 17.30188679245283)","(3.1, 3.5, 3.4936440677966103)","(21.0, 32.0, 31.2)","(4.2, 4.7, 4.562127659574468)","(31.0, 44.0, 43.724137931034484)","(12.0, 14.5, 14.146853146853147)","(14.0, 18.0, 17.661290322580644)","(5.5, 6.2, 6.066964285714286)","(18.0, 22.0, 21.440944881889763)","(21.0, 32.0, 31.52542372881356)","(61.0, 95.0, 92.88461538461539)","(71.0, 120.0, 106.4)"
07-01-2023 13:39:53.322813,"(13.0, 18.0, 17.30188679245283)","(3.1, 3.5, 3.494186046511628)","(21.0, 32.0, 31.523809523809526)","(4.2, 4.7, 4.566666666666666)","(31.0, 44.0, 43.728813559322035)","(12.0, 14.5, 14.154109589041095)","(14.0, 18.0, 17.671875)","(5.5, 6.2, 6.063926940639269)","(18.0, 22.0, 21.449612403100776)","(21.0, 32.0, 31.540983606557376)","(61.0, 95.0, 92.96296296296296)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:54.858199,"(13.0, 18.0, 17.321100917431192)","(3.1, 3.5, 3.494186046511628)","(21.0, 32.0, 31.523809523809526)","(4.2, 4.7, 4.566666666666666)","(31.0, 44.0, 43.728813559322035)","(12.0, 14.5, 14.154109589041095)","(14.0, 18.0, 17.671875)","(5.5, 6.2, 6.063926940639269)","(18.0, 22.0, 21.449612403100776)","(21.0, 32.0, 31.540983606557376)","(61.0, 95.0, 92.96296296296296)","(71.0, 120.0, 106.66666666666667)"
07-01-2023 13:39:56.361685,"(13.0, 18.0, 17.321100917431192)","(3.1, 3.5, 3.3833333333333333)","(21.0, 32.0, 32.61538461538461)","(4.2, 4.7, 4.62)","(31.0, 44.0, 43.888888888888886)","(12.0, 14.5, 14.174418604651162)","(14.0, 18.0, 17.651515151515152)","(5.5, 6.2, 6.058579881656804)","(18.0, 22.0, 21.48739495798319)","(21.0, 32.0, 31.74074074074074)","(61.0, 95.0, 93.2)","(71.0, 120.0, 106.93877551020408)"
07-01-2023 13:39:57.947543,"(13.0, 18.0, 17.383928571428573)","(3.1, 3.45, 3.417105263157895)","(21.0, 34.0, 31.78723404255319)","(4.2, 4.7, 4.6099009900990096)","(31.0, 44.0, 43.892857142857146)","(12.0, 14.5, 14.188888888888888)","(14.0, 18.5, 17.709876543209877)","(5.5, 6.2, 6.061290322580645)","(18.0, 22.0, 21.519685039370078)","(21.0, 32.0, 31.766666666666666)","(61.0, 95.0, 93.26923076923077)","(71.0, 120.0, 107.9245283018868)"
07-01-2023 13:39:59.465508,"(13.0, 18.0, 17.586666666666666)","(3.1, 3.45, 3.43125)","(21.0, 34.0, 31.78723404255319)","(4.2, 4.7, 4.6099009900990096)","(31.0, 44.0, 43.875)","(12.0, 14.5, 14.188888888888888)","(14.0, 18.5, 17.709876543209877)","(5.5, 6.2, 6.07972027972028)","(18.0, 22.0, 21.519685039370078)","(21.0, 32.0, 31.766666666666666)","(61.0, 95.0, 93.26923076923077)","(71.0, 120.0, 107.9245283018868)"
07-01-2023 13:40:00.988534,"(13.0, 18.0, 17.586666666666666)","(3.1, 3.45, 3.43125)","(26.0, 34.0, 32.0)","(4.2, 4.7, 4.6099009900990096)","(31.0, 44.0, 43.875)","(12.0, 14.5, 14.188888888888888)","(14.0, 18.5, 17.709876543209877)","(5.5, 6.2, 6.07972027972028)","(18.0, 22.0, 21.519685039370078)","(21.0, 32.0, 31.766666666666666)","(61.0, 95.0, 93.26923076923077)","(71.0, 120.0, 107.9245283018868)"
07-01-2023 13:40:02.420639,"(13.0, 18.0, 17.586666666666666)","(3.1, 3.45, 3.43125)","(26.0, 34.0, 32.0)","(4.2, 4.7, 4.6099009900990096)","(31.0, 44.0, 43.875)","(12.0, 14.5, 14.188888888888888)","(14.0, 18.5, 17.709876543209877)","(5.5, 6.2, 6.085840707964602)","(18.0, 22.0, 21.519685039370078)","(21.0, 32.0, 31.766666666666666)","(61.0, 95.0, 93.26923076923077)","(71.0, 120.0, 107.9245283018868)"
07-01-2023 13:40:03.940683,"(13.0, 18.0, 17.56338028169014)","(3.1, 3.45, 3.43125)","(26.0, 34.0, 32.0)","(4.4, 4.7, 4.6099009900990096)","(31.0, 44.0, 43.875)","(12.0, 14.5, 14.188888888888888)","(14.0, 18.5, 17.709876543209877)","(5.5, 6.2, 6.104444444444445)","(18.0, 22.0, 21.519685039370078)","(21.0, 32.0, 31.766666666666666)","(61.0, 95.0, 93.26923076923077)","(71.0, 120.0, 107.9245283018868)"
07-01-2023 13:40:05.357484,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.417857142857143)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.6084745762711865)","(31.0, 44.0, 44.5)","(12.0, 14.5, 14.205645161290322)","(14.0, 18.5, 17.746376811594203)","(5.5, 6.2, 6.113939393939394)","(18.0, 22.0, 21.554621848739497)","(21.0, 32.0, 31.927272727272726)","(61.0, 95.0, 93.54166666666667)","(71.0, 120.0, 108.07692307692308)"
07-01-2023 13:40:06.888766,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.4239669421487604)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.608064516129032)","(31.0, 46.0, 44.5)","(12.0, 14.5, 14.070588235294117)","(14.0, 18.5, 17.732876712328768)","(5.5, 6.2, 6.121111111111111)","(18.0, 22.0, 21.554621848739497)","(21.0, 32.0, 31.927272727272726)","(61.0, 95.0, 93.54166666666667)","(71.0, 120.0, 108.07692307692308)"
07-01-2023 13:40:08.387730,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.4213740458015267)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.6057851239669425)","(31.0, 46.0, 44.5)","(12.0, 14.5, 14.070588235294117)","(14.0, 18.5, 17.732876712328768)","(5.5, 6.2, 6.121111111111111)","(18.0, 22.0, 21.554621848739497)","(21.0, 32.0, 31.927272727272726)","(61.0, 95.0, 93.54166666666667)","(71.0, 120.0, 108.07692307692308)"
07-01-2023 13:40:09.924337,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.4213740458015267)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.62875)","(31.0, 46.0, 44.705882352941174)","(12.0, 14.5, 14.070588235294117)","(14.0, 18.5, 17.746376811594203)","(5.5, 6.2, 6.121111111111111)","(18.0, 22.0, 21.31168831168831)","(21.0, 32.0, 31.927272727272726)","(61.0, 95.0, 93.54166666666667)","(71.0, 120.0, 108.07692307692308)"
07-01-2023 13:40:11.468460,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.4241803278688527)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.629870129870129)","(31.0, 46.0, 44.705882352941174)","(12.0, 14.5, 14.070588235294117)","(14.0, 18.5, 17.746376811594203)","(5.5, 6.2, 6.121111111111111)","(18.0, 22.0, 21.618705035971225)","(21.0, 32.0, 31.927272727272726)","(61.0, 95.0, 93.54166666666667)","(71.0, 120.0, 108.07692307692308)"
07-01-2023 13:40:13.083869,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.4241803278688527)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.629870129870129)","(31.0, 46.0, 44.705882352941174)","(12.0, 14.5, 14.070588235294117)","(14.0, 18.5, 17.746376811594203)","(5.5, 6.2, 6.121111111111111)","(18.0, 22.0, 21.30952380952381)","(21.0, 32.0, 31.927272727272726)","(61.0, 95.0, 93.54166666666667)","(71.0, 120.0, 108.07692307692308)"
07-01-2023 13:40:14.696273,"(13.0, 18.0, 17.57894736842105)","(3.1, 3.45, 3.4213740458015267)","(26.0, 34.0, 32.41860465116279)","(4.4, 4.7, 4.6109375)","(31.0, 46.0, 44.705882352941174)","(12.0, 14.5, 14.070588235294117)","(14.0, 18.5, 17.746376811594203)","(5.5, 6.2, 6.126990291262136)","(18.0, 22.0, 21.316326530612244)","(21.0, 32.0, 31.9375)","(61.0, 95.0, 93.6)","(71.0, 120.0, 108.30188679245283)"
