,Its Smudgy,Sir Benjamin,Spring Harbour,Harry,Finniss Flash,Dutch Impact
12-01-2023 18:17:19.637942,"(3.3, 4.5, 4.2176470588235295)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.277777777777779)"
12-01-2023 18:17:20.593997,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.277777777777779)"
12-01-2023 18:17:21.589071,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:22.744525,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:23.778237,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:24.763995,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:25.863393,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.8)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:26.807228,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 11.0, 10.8)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:27.830834,"(3.3, 4.4, 4.233333333333333)","(9.0, 14.5, 13.5625)","(10.0, 11.0, 10.666666666666666)","(1.9, 2.14, 2.1675)","(31.0, 42.0, 33.42857142857143)","(4.8, 17.5, 16.61111111111111)"
12-01-2023 18:17:28.842832,"(3.3, 4.1, 4.025)","(9.0, 14.0, 13.6)","(10.0, 11.0, 10.666666666666666)","(1.9, 2.18, 2.1044444444444443)","(31.0, 42.0, 33.42857142857143)","(4.8, 17.0, 15.382352941176471)"
12-01-2023 18:17:29.819698,"(3.3, 4.4, 4.05)","(9.0, 14.5, 13.428571428571429)","(10.0, 11.5, 10.666666666666666)","(1.9, 2.12, 2.1044444444444443)","(31.0, 42.0, 33.42857142857143)","(4.8, 17.5, 15.277777777777779)"
12-01-2023 18:17:30.896192,"(3.3, 4.3, 4.05)","(9.0, 14.5, 13.428571428571429)","(10.0, 11.5, 10.710526315789474)","(1.9, 2.12, 2.1044444444444443)","(31.0, 42.0, 33.42857142857143)","(4.8, 17.5, 15.277777777777779)"
12-01-2023 18:17:31.880660,"(3.3, 4.3, 4.05)","(9.0, 14.5, 13.428571428571429)","(10.0, 11.5, 10.710526315789474)","(1.9, 2.12, 2.1044444444444443)","(31.0, 42.0, 33.42857142857143)","(4.8, 17.5, 15.394736842105264)"
12-01-2023 18:17:32.914037,"(3.3, 4.3, 4.05)","(9.0, 14.5, 13.428571428571429)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.1025)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.25)"
12-01-2023 18:17:33.949781,"(3.3, 4.4, 4.1)","(9.0, 14.5, 13.0)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.1025)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.25)"
12-01-2023 18:17:35.077405,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 13.2)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.25)"
12-01-2023 18:17:36.145537,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.461538461538462)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.25)"
12-01-2023 18:17:37.201679,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.333333333333332)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.5)"
12-01-2023 18:17:38.182523,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.5)"
12-01-2023 18:17:39.156995,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.5)"
12-01-2023 18:17:40.166320,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.5)"
12-01-2023 18:17:41.197800,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.5)"
12-01-2023 18:17:42.247255,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 15.5)"
12-01-2023 18:17:43.256158,"(3.3, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(31.0, 42.0, 32.76923076923077)","(4.8, 17.5, 14.35)"
12-01-2023 18:17:44.333091,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:45.271743,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:46.238429,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:47.414963,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.88888888888889)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:48.654947,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:49.788233,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:50.873184,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:51.966599,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:53.081785,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:54.200101,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.113684210526316)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:55.362641,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.12, 2.151111111111111)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 14.35)"
12-01-2023 18:17:56.485293,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.146)","(41.0, 42.0, 32.76923076923077)","(5.0, 17.5, 15.9)"
12-01-2023 18:17:57.694848,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.146)","(41.0, 42.0, 32.76923076923077)","(5.0, 16.5, 15.5)"
12-01-2023 18:17:58.891624,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.146)","(41.0, 42.0, 32.76923076923077)","(5.0, 16.5, 15.5)"
12-01-2023 18:18:00.198316,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.146)","(41.0, 42.0, 32.76923076923077)","(5.0, 16.5, 15.5)"
12-01-2023 18:18:01.286000,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.146)","(41.0, 42.0, 32.76923076923077)","(5.0, 16.5, 15.0)"
12-01-2023 18:18:02.382479,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.75)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 32.76923076923077)","(5.0, 16.5, 15.0)"
12-01-2023 18:18:03.489595,"(3.4, 4.5, 4.0625)","(9.0, 14.0, 12.181818181818182)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:04.497015,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:05.539167,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:06.624850,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:07.644504,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:08.765805,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:09.920128,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:10.931372,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:11.906786,"(3.4, 4.5, 4.041666666666667)","(9.0, 14.0, 12.0)","(10.0, 11.5, 10.5625)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:12.864110,"(3.4, 4.5, 4.041666666666667)","(9.0, 13.5, 12.625)","(10.0, 11.0, 10.6)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:13.877423,"(3.4, 4.5, 4.041666666666667)","(9.0, 13.5, 11.615384615384615)","(10.0, 11.5, 10.576923076923077)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:14.973415,"(3.4, 4.5, 4.041666666666667)","(9.0, 13.0, 11.5)","(10.0, 11.5, 10.583333333333334)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:16.080772,"(3.4, 4.5, 4.041666666666667)","(9.0, 13.0, 11.5)","(10.0, 11.0, 10.583333333333334)","(1.9, 2.18, 2.1573333333333333)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:17.126550,"(3.4, 4.5, 4.041666666666667)","(9.0, 13.0, 11.5)","(10.0, 11.0, 10.583333333333334)","(1.9, 2.18, 2.1714285714285717)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:18.151253,"(3.4, 4.4, 4.1)","(9.0, 13.0, 11.5)","(10.0, 11.0, 10.583333333333334)","(1.9, 2.18, 2.173684210526316)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
12-01-2023 18:18:19.219820,"(3.4, 4.4, 4.1)","(9.0, 13.0, 11.5)","(10.0, 11.0, 10.583333333333334)","(1.9, 2.18, 2.173684210526316)","(41.0, 42.0, 35.84615384615385)","(5.0, 16.5, 14.833333333333334)"
