,Nando Sid,At Sea,Gotham Ethics,Feel The Magic,Queen Missile,Remembering,Outlaw Rambo
14-12-2022 13:19:56.390525,"(14.0, 21.0, 20.0)","(1.6, 1.88, 1.864)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.4222222222222225)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.484210526315789)"
14-12-2022 13:19:57.560749,"(14.0, 19.5, 19.120689655172413)","(1.6, 1.88, 1.872)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.426315789473684)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.4399999999999995)"
14-12-2022 13:19:58.684349,"(14.0, 19.5, 19.133333333333333)","(1.6, 1.89, 1.8826315789473684)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.426315789473684)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.36)"
14-12-2022 13:19:59.799250,"(14.0, 19.5, 19.133333333333333)","(1.6, 1.89, 1.8801818181818182)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.451724137931035)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.4, 6.339130434782609)"
14-12-2022 13:20:01.015225,"(14.0, 19.0, 18.62)","(1.6, 1.89, 1.8808823529411764)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.426315789473684)","(31.0, 70.0, 65.17857142857143)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.411320754716981)"
14-12-2022 13:20:02.140291,"(14.0, 19.0, 18.547619047619047)","(1.6, 1.89, 1.886)","(41.0, 120.0, 112.1875)","(3.7, 4.5, 4.46875)","(31.0, 70.0, 64.0)","(31.0, 70.0, 60.0)","(5.0, 6.6, 6.361702127659575)"
14-12-2022 13:20:03.365758,"(14.0, 19.0, 18.547619047619047)","(1.6, 1.89, 1.8942622950819672)","(41.0, 120.0, 110.27777777777777)","(3.7, 4.5, 4.411538461538462)","(31.0, 70.0, 63.57142857142857)","(31.0, 70.0, 59.583333333333336)","(5.0, 6.6, 6.1113402061855675)"
14-12-2022 13:20:04.533261,"(14.0, 19.0, 18.67241379310345)","(1.6, 1.91, 1.9013513513513514)","(41.0, 120.0, 114.64285714285714)","(3.7, 4.5, 4.41)","(31.0, 70.0, 66.25)","(31.0, 70.0, 59.583333333333336)","(5.0, 6.4, 6.113432835820896)"
14-12-2022 13:20:05.688462,"(14.0, 19.0, 18.692307692307693)","(1.6, 1.91, 1.901111111111111)","(41.0, 120.0, 116.875)","(3.7, 4.5, 4.405263157894737)","(31.0, 70.0, 66.25)","(31.0, 70.0, 60.0)","(5.0, 6.4, 6.100534759358289)"
14-12-2022 13:20:06.772197,"(14.0, 19.0, 18.692307692307693)","(1.6, 1.92, 1.9144444444444444)","(41.0, 120.0, 116.875)","(3.7, 4.5, 4.411627906976744)","(31.0, 70.0, 65.0)","(31.0, 70.0, 60.0)","(5.0, 6.4, 6.117073170731707)"
14-12-2022 13:20:07.799784,"(13.0, 19.0, 18.522727272727273)","(1.6, 1.93, 1.9236363636363636)","(51.0, 120.0, 116.875)","(3.7, 4.5, 4.411627906976744)","(31.0, 70.0, 66.25)","(31.0, 70.0, 59.6875)","(5.0, 6.2, 6.03448275862069)"
14-12-2022 13:20:08.929983,"(13.0, 19.0, 18.583333333333332)","(1.6, 1.94, 1.9347999999999999)","(51.0, 120.0, 118.33333333333334)","(3.7, 4.5, 4.37741935483871)","(31.0, 70.0, 66.25)","(31.0, 70.0, 57.77777777777778)","(5.0, 6.2, 5.946666666666666)"
14-12-2022 13:20:10.143802,"(13.0, 19.5, 19.045454545454547)","(1.6, 1.95, 1.9425)","(51.0, 120.0, 118.33333333333334)","(3.7, 4.4, 4.335135135135135)","(31.0, 70.0, 66.42857142857143)","(31.0, 70.0, 57.77777777777778)","(5.0, 6.0, 5.912727272727273)"
14-12-2022 13:20:11.353151,"(13.0, 20.0, 19.3)","(1.6, 1.95, 1.939642857142857)","(51.0, 120.0, 115.83333333333333)","(3.7, 4.4, 4.345945945945946)","(31.0, 70.0, 66.25)","(31.0, 70.0, 59.6875)","(5.0, 6.0, 5.937777777777778)"
14-12-2022 13:20:12.541981,"(13.0, 20.0, 19.58823529411765)","(1.6, 1.95, 1.939642857142857)","(51.0, 120.0, 115.83333333333333)","(3.7, 4.4, 4.351612903225806)","(31.0, 70.0, 68.2)","(31.0, 70.0, 59.6875)","(5.0, 6.0, 5.9239999999999995)"
14-12-2022 13:20:13.615737,"(13.0, 21.0, 20.27659574468085)","(1.6, 1.96, 1.95)","(51.0, 120.0, 115.83333333333333)","(3.7, 4.4, 4.333333333333333)","(31.0, 70.0, 65.64516129032258)","(31.0, 70.0, 57.77777777777778)","(5.0, 6.0, 5.865573770491803)"
14-12-2022 13:20:14.639258,"(13.0, 21.0, 20.27659574468085)","(1.6, 1.97, 1.958888888888889)","(51.0, 120.0, 115.58823529411765)","(3.7, 4.4, 4.333333333333333)","(31.0, 70.0, 66.0)","(31.0, 70.0, 59.83870967741935)","(5.0, 6.0, 5.895652173913043)"
14-12-2022 13:20:15.671798,"(13.0, 19.5, 19.285714285714285)","(1.6, 1.97, 1.9538235294117647)","(51.0, 120.0, 115.58823529411765)","(3.7, 4.5, 4.368852459016393)","(31.0, 70.0, 68.75)","(31.0, 70.0, 60.0)","(5.0, 6.0, 5.891228070175439)"
14-12-2022 13:20:17.033734,"(13.0, 19.5, 19.233333333333334)","(1.6, 1.95, 1.9545454545454546)","(51.0, 120.0, 115.58823529411765)","(3.7, 4.5, 4.354838709677419)","(31.0, 70.0, 69.34782608695652)","(31.0, 70.0, 61.75)","(5.0, 6.0, 5.865573770491803)"
14-12-2022 13:20:18.385931,"(13.0, 19.5, 19.08823529411765)","(1.6, 1.96, 1.9557142857142857)","(51.0, 120.0, 115.58823529411765)","(3.7, 4.5, 4.354838709677419)","(31.0, 70.0, 69.34782608695652)","(31.0, 70.0, 60.833333333333336)","(5.0, 6.0, 5.881159420289855)"
14-12-2022 13:20:19.771243,"(13.0, 19.5, 19.08823529411765)","(1.6, 1.96, 1.9623076923076923)","(51.0, 120.0, 115.58823529411765)","(3.7, 4.5, 4.311111111111111)","(31.0, 70.0, 69.34782608695652)","(31.0, 70.0, 61.774193548387096)","(5.0, 6.0, 5.916666666666667)"
14-12-2022 13:20:21.116615,"(13.0, 19.5, 18.8125)","(1.65, 1.97, 1.9597297297297296)","(51.0, 120.0, 115.58823529411765)","(3.7, 4.4, 4.307936507936509)","(31.0, 70.0, 69.34782608695652)","(31.0, 70.0, 61.774193548387096)","(5.0, 6.0, 5.832258064516129)"
14-12-2022 13:20:22.366600,"(13.0, 19.5, 18.88888888888889)","(1.65, 1.96, 1.9849999999999999)","(51.0, 120.0, 113.33333333333333)","(3.7, 4.4, 4.280487804878049)","(31.0, 70.0, 66.66666666666667)","(31.0, 70.0, 61.5)","(5.0, 6.0, 5.851851851851852)"
14-12-2022 13:20:23.584950,"(13.0, 19.5, 18.88888888888889)","(1.65, 1.99, 1.9849999999999999)","(51.0, 120.0, 114.0)","(3.7, 4.3, 4.251428571428572)","(31.0, 70.0, 68.57142857142857)","(31.0, 70.0, 63.2)","(5.0, 6.0, 5.857142857142857)"
14-12-2022 13:20:24.704670,"(13.0, 19.5, 18.88888888888889)","(1.65, 1.99, 1.9883870967741935)","(51.0, 120.0, 114.0)","(3.7, 4.3, 4.239130434782608)","(31.0, 70.0, 68.75)","(31.0, 70.0, 61.5)","(5.0, 6.0, 5.857142857142857)"
14-12-2022 13:20:25.857438,"(13.0, 19.5, 18.88888888888889)","(1.65, 2.0, 1.9807142857142856)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.250746268656717)","(31.0, 70.0, 68.75)","(31.0, 70.0, 61.5)","(5.0, 6.0, 5.865116279069768)"
14-12-2022 13:20:26.914783,"(13.0, 19.5, 18.88888888888889)","(1.65, 1.99, 1.979787234042553)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.250746268656717)","(31.0, 70.0, 68.75)","(31.0, 70.0, 63.2)","(5.0, 6.0, 5.824242424242424)"
14-12-2022 13:20:28.012430,"(13.0, 20.0, 19.4)","(1.65, 1.99, 1.9761538461538461)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.250746268656717)","(31.0, 70.0, 68.75)","(31.0, 70.0, 61.5)","(5.0, 6.0, 5.896153846153846)"
14-12-2022 13:20:29.134629,"(13.0, 20.0, 19.045454545454547)","(1.65, 1.99, 1.9843478260869565)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.232352941176471)","(31.0, 70.0, 68.75)","(31.0, 70.0, 62.608695652173914)","(5.0, 6.0, 5.862745098039215)"
14-12-2022 13:20:30.254383,"(13.0, 20.0, 19.205882352941178)","(1.65, 1.99, 1.9843478260869565)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.1984615384615385)","(31.0, 70.0, 68.75)","(31.0, 70.0, 63.92857142857143)","(5.0, 6.0, 5.857142857142857)"
14-12-2022 13:20:31.352324,"(13.0, 20.0, 19.205882352941178)","(1.65, 2.0, 1.9810526315789474)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.208965517241379)","(31.0, 70.0, 68.75)","(31.0, 70.0, 63.92857142857143)","(5.0, 6.0, 5.84375)"
14-12-2022 13:20:32.400264,"(13.0, 19.5, 19.214285714285715)","(1.65, 2.0, 1.9923076923076923)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.208965517241379)","(31.0, 70.0, 68.75)","(31.0, 70.0, 63.92857142857143)","(5.0, 5.9, 5.84375)"
14-12-2022 13:20:33.473598,"(13.0, 19.5, 19.214285714285715)","(1.65, 2.0, 1.9923076923076923)","(51.0, 120.0, 116.0)","(3.7, 4.3, 4.208965517241379)","(31.0, 70.0, 68.0)","(31.0, 70.0, 65.27777777777777)","(5.0, 5.9, 5.920833333333333)"
14-12-2022 13:20:34.635150,"(13.0, 20.0, 19.303571428571427)","(1.65, 1.97, 1.9683333333333333)","(51.0, 120.0, 116.84210526315789)","(3.7, 4.3, 4.256666666666667)","(31.0, 70.0, 69.0)","(31.0, 70.0, 65.27777777777777)","(5.0, 6.0, 5.920833333333333)"
14-12-2022 13:20:35.939035,"(13.0, 20.0, 19.083333333333332)","(1.65, 1.98, 1.9775)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.24)","(31.0, 70.0, 69.0)","(31.0, 70.0, 61.53846153846154)","(5.0, 5.8, 5.771875)"
14-12-2022 13:20:37.114100,"(13.0, 20.0, 19.083333333333332)","(1.65, 1.99, 1.9809677419354839)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.251315789473685)","(31.0, 70.0, 69.0)","(31.0, 70.0, 61.53846153846154)","(5.0, 5.8, 5.692929292929293)"
14-12-2022 13:20:38.247356,"(13.0, 20.0, 19.3)","(1.65, 1.99, 1.9809677419354839)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.243076923076923)","(31.0, 70.0, 69.0)","(31.0, 70.0, 61.53846153846154)","(5.0, 5.7, 5.805952380952381)"
14-12-2022 13:20:39.299542,"(13.0, 20.0, 19.125)","(1.65, 1.99, 1.980566037735849)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.243076923076923)","(31.0, 70.0, 69.0)","(31.0, 70.0, 61.53846153846154)","(5.0, 5.9, 5.805813953488372)"
14-12-2022 13:20:40.388212,"(13.0, 20.0, 19.58823529411765)","(1.65, 1.98, 1.975)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.250704225352113)","(31.0, 70.0, 69.0)","(31.0, 70.0, 61.53846153846154)","(5.0, 5.9, 5.810989010989011)"
14-12-2022 13:20:41.439240,"(13.0, 21.0, 19.565217391304348)","(1.65, 1.98, 1.9693103448275862)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.254545454545455)","(31.0, 70.0, 65.0)","(31.0, 70.0, 61.904761904761905)","(5.0, 5.9, 5.805681818181818)"
14-12-2022 13:20:42.515158,"(13.0, 21.0, 20.0)","(1.65, 1.98, 1.9753846153846153)","(51.0, 120.0, 116.47058823529412)","(3.7, 4.3, 4.254545454545455)","(31.0, 70.0, 65.0)","(31.0, 70.0, 61.904761904761905)","(5.0, 5.9, 5.7556521739130435)"
14-12-2022 13:20:43.688337,"(13.0, 21.0, 20.035714285714285)","(1.65, 1.98, 1.9753846153846153)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.235714285714286)","(31.0, 70.0, 65.0)","(31.0, 70.0, 61.904761904761905)","(5.0, 5.9, 5.8130434782608695)"
14-12-2022 13:20:44.886209,"(13.0, 21.0, 20.035714285714285)","(1.65, 1.98, 1.9779166666666665)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.235714285714286)","(31.0, 70.0, 65.0)","(31.0, 70.0, 61.904761904761905)","(5.0, 5.9, 5.773684210526316)"
14-12-2022 13:20:46.158999,"(13.0, 21.0, 20.5)","(1.65, 1.99, 1.9738888888888888)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.267241379310345)","(31.0, 70.0, 65.0)","(31.0, 70.0, 61.904761904761905)","(5.0, 5.8, 5.773684210526316)"
14-12-2022 13:20:47.389992,"(13.0, 21.0, 20.46153846153846)","(1.65, 1.99, 1.9730434782608695)","(51.0, 120.0, 116.47058823529412)","(3.7, 4.3, 4.274647887323944)","(31.0, 70.0, 65.0)","(31.0, 70.0, 61.25)","(5.0, 5.8, 5.773684210526316)"
14-12-2022 13:20:48.655051,"(13.0, 21.0, 20.3)","(1.65, 1.99, 1.9730434782608695)","(51.0, 120.0, 115.38461538461539)","(3.7, 4.3, 4.23)","(31.0, 70.0, 62.5)","(31.0, 65.0, 62.857142857142854)","(5.0, 5.8, 5.708333333333334)"
14-12-2022 13:20:49.742249,"(13.0, 21.0, 20.4)","(1.65, 1.99, 1.9819266055045872)","(51.0, 120.0, 116.66666666666667)","(3.7, 4.3, 4.2823529411764705)","(31.0, 65.0, 58.648648648648646)","(31.0, 65.0, 67.10526315789474)","(5.0, 5.8, 5.835135135135135)"
14-12-2022 13:20:50.917963,"(13.0, 21.0, 20.894736842105264)","(1.65, 1.97, 1.9642857142857142)","(51.0, 120.0, 116.66666666666667)","(3.7, 4.3, 4.2823529411764705)","(31.0, 70.0, 58.648648648648646)","(31.0, 75.0, 63.0)","(5.0, 5.9, 5.990322580645161)"
14-12-2022 13:20:52.002022,"(13.0, 21.0, 20.866666666666667)","(1.65, 1.96, 1.9529166666666666)","(51.0, 120.0, 116.66666666666667)","(3.7, 4.3, 4.337142857142857)","(31.0, 70.0, 58.648648648648646)","(31.0, 75.0, 57.22222222222222)","(5.0, 6.0, 5.963779527559056)"
14-12-2022 13:20:53.228699,"(13.0, 21.0, 20.866666666666667)","(1.65, 1.95, 1.93825)","(51.0, 120.0, 110.76923076923077)","(3.7, 4.4, 4.376288659793815)","(31.0, 70.0, 58.648648648648646)","(31.0, 75.0, 56.1764705882353)","(5.0, 6.2, 6.005825242718447)"
14-12-2022 13:20:54.382151,"(13.0, 21.0, 20.75)","(1.65, 1.96, 1.942375)","(51.0, 120.0, 115.55555555555556)","(3.7, 4.4, 4.42)","(31.0, 70.0, 58.49315068493151)","(31.0, 75.0, 57.5)","(5.0, 6.2, 5.921052631578948)"
14-12-2022 13:20:55.519991,"(13.0, 21.0, 20.789473684210527)","(1.65, 1.95, 1.9376595744680851)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.5, 4.436065573770492)","(31.0, 70.0, 58.16901408450704)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.0, 5.975)"
14-12-2022 13:20:56.958787,"(13.0, 21.0, 20.8)","(1.65, 1.95, 1.9396296296296296)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.5, 4.4375)","(31.0, 70.0, 58.16901408450704)","(31.0, 70.0, 55.234375)","(5.0, 6.0, 5.950943396226415)"
14-12-2022 13:20:58.005902,"(13.0, 21.0, 20.636363636363637)","(1.65, 1.95, 1.9413846153846153)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.5, 4.46530612244898)","(31.0, 70.0, 58.16901408450704)","(31.0, 70.0, 55.234375)","(5.0, 6.0, 5.967857142857143)"
14-12-2022 13:20:59.091153,"(13.0, 21.0, 20.703703703703702)","(1.65, 1.94, 1.928235294117647)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.5, 4.451612903225807)","(31.0, 70.0, 58.16901408450704)","(31.0, 70.0, 55.234375)","(5.0, 6.0, 5.9875)"
14-12-2022 13:21:00.168600,"(13.0, 20.0, 19.705882352941178)","(1.65, 1.94, 1.928235294117647)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.6, 4.579166666666667)","(31.0, 70.0, 58.214285714285715)","(31.0, 70.0, 55.234375)","(5.0, 6.0, 5.955434782608696)"
14-12-2022 13:21:01.268909,"(13.0, 20.0, 19.64)","(1.65, 1.94, 1.922051282051282)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.6, 4.546341463414634)","(31.0, 70.0, 58.214285714285715)","(31.0, 70.0, 55.234375)","(5.0, 6.2, 5.944859813084112)"
14-12-2022 13:21:02.271631,"(13.0, 20.0, 19.464285714285715)","(1.65, 1.94, 1.9266666666666665)","(51.0, 110.0, 108.57142857142857)","(3.7, 4.6, 4.546341463414634)","(31.0, 70.0, 58.8)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.974074074074074)"
14-12-2022 13:21:03.265709,"(13.0, 20.0, 19.423076923076923)","(1.65, 1.94, 1.9233962264150943)","(51.0, 130.0, 118.94736842105263)","(3.7, 4.6, 4.546341463414634)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.0, 5.980172413793103)"
14-12-2022 13:21:04.255402,"(13.0, 20.0, 19.464285714285715)","(1.65, 1.94, 1.9312)","(51.0, 130.0, 111.25)","(3.7, 4.6, 4.5633333333333335)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.969230769230769)"
14-12-2022 13:21:05.202396,"(13.0, 19.5, 19.13157894736842)","(1.65, 1.94, 1.9252941176470588)","(51.0, 130.0, 111.25)","(3.7, 4.6, 4.5633333333333335)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.0, 5.969827586206897)"
14-12-2022 13:21:06.220256,"(13.0, 18.5, 18.125)","(1.65, 1.93, 1.926)","(51.0, 130.0, 110.9090909090909)","(3.7, 4.7, 4.574193548387097)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.979338842975207)"
14-12-2022 13:21:07.179499,"(13.0, 19.0, 18.7)","(1.65, 1.94, 1.9233333333333333)","(51.0, 130.0, 111.25)","(3.7, 4.6, 4.574193548387097)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.983478260869566)"
14-12-2022 13:21:08.283786,"(13.0, 19.0, 18.7)","(1.65, 1.94, 1.9233333333333333)","(51.0, 130.0, 113.33333333333333)","(3.7, 4.6, 4.546341463414634)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.982051282051282)"
14-12-2022 13:21:09.344330,"(13.0, 19.5, 18.642857142857142)","(1.65, 1.93, 1.9215384615384614)","(51.0, 130.0, 113.33333333333333)","(3.7, 4.6, 4.556862745098039)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.996)"
14-12-2022 13:21:10.428397,"(13.0, 19.5, 18.681818181818183)","(1.65, 1.93, 1.9278431372549019)","(51.0, 130.0, 113.33333333333333)","(3.7, 4.6, 4.550877192982456)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.24590163934426)","(5.0, 6.2, 5.99375)"
14-12-2022 13:21:11.729276,"(13.0, 19.5, 19.09090909090909)","(1.65, 1.94, 1.9218181818181816)","(51.0, 130.0, 113.33333333333333)","(3.7, 4.6, 4.5630434782608695)","(31.0, 70.0, 58.9041095890411)","(31.0, 70.0, 55.28846153846154)","(5.0, 6.2, 5.968181818181819)"
14-12-2022 13:21:12.861899,"(13.0, 19.5, 19.09090909090909)","(1.65, 1.94, 1.9218181818181816)","(51.0, 130.0, 113.33333333333333)","(3.7, 4.6, 4.569047619047619)","(31.0, 70.0, 55.78947368421053)","(31.0, 70.0, 53.54838709677419)","(5.0, 6.2, 6.088)"
14-12-2022 13:21:13.953582,"(13.0, 21.0, 20.055555555555557)","(1.65, 1.91, 1.9089795918367347)","(51.0, 130.0, 114.21052631578948)","(3.7, 4.8, 4.719191919191919)","(31.0, 70.0, 56.03448275862069)","(31.0, 70.0, 53.333333333333336)","(5.0, 6.4, 6.1692307692307695)"
14-12-2022 13:21:14.954244,"(13.0, 21.0, 20.25)","(1.65, 1.89, 1.882283464566929)","(51.0, 130.0, 114.21052631578948)","(3.7, 4.8, 4.719191919191919)","(31.0, 70.0, 56.016949152542374)","(31.0, 70.0, 53.333333333333336)","(5.0, 6.4, 6.271232876712329)"
14-12-2022 13:21:16.006532,"(13.0, 21.0, 20.04)","(1.65, 1.87, 1.8616883116883118)","(51.0, 130.0, 114.21052631578948)","(3.7, 4.8, 4.715625)","(31.0, 70.0, 56.03448275862069)","(31.0, 70.0, 53.142857142857146)","(5.0, 6.4, 6.27536231884058)"
14-12-2022 13:21:17.020121,"(13.0, 21.0, 20.04)","(1.65, 1.87, 1.8645454545454547)","(51.0, 130.0, 114.21052631578948)","(3.7, 4.8, 4.715625)","(31.0, 70.0, 56.03448275862069)","(31.0, 70.0, 53.142857142857146)","(5.0, 6.4, 6.292957746478874)"
14-12-2022 13:21:18.335428,"(13.0, 21.0, 20.04)","(1.65, 1.87, 1.8625)","(51.0, 130.0, 114.21052631578948)","(3.7, 4.8, 4.732608695652174)","(31.0, 70.0, 56.03448275862069)","(31.0, 70.0, 53.142857142857146)","(5.0, 6.4, 6.3047619047619055)"
14-12-2022 13:21:19.355902,"(13.0, 21.0, 20.04)","(1.65, 1.87, 1.8625)","(51.0, 130.0, 114.21052631578948)","(3.7, 4.8, 4.732608695652174)","(31.0, 70.0, 58.333333333333336)","(31.0, 70.0, 58.68421052631579)","(5.0, 6.4, 6.295522388059702)"
14-12-2022 13:21:20.353583,"(13.0, 21.0, 20.027027027027028)","(1.65, 1.87, 1.8654347826086957)","(51.0, 120.0, 115.0)","(3.7, 4.8, 4.73448275862069)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 58.68421052631579)","(5.0, 6.4, 6.280597014925373)"
14-12-2022 13:21:21.559479,"(13.0, 21.0, 20.057142857142857)","(1.65, 1.87, 1.8661016949152542)","(51.0, 120.0, 115.0)","(3.7, 4.8, 4.726785714285715)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 58.68421052631579)","(5.0, 6.4, 6.280597014925373)"
14-12-2022 13:21:22.587356,"(13.0, 21.0, 20.057142857142857)","(1.65, 1.87, 1.8661016949152542)","(51.0, 120.0, 115.0)","(3.7, 4.8, 4.72803738317757)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 55.0)","(5.0, 6.4, 6.287096774193548)"
14-12-2022 13:21:23.630705,"(13.0, 21.0, 19.73076923076923)","(1.65, 1.87, 1.865740740740741)","(51.0, 120.0, 115.0)","(3.7, 4.8, 4.72803738317757)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 58.68421052631579)","(5.0, 6.4, 6.280597014925373)"
14-12-2022 13:21:24.593311,"(13.0, 21.0, 19.73076923076923)","(1.65, 1.87, 1.8661016949152542)","(51.0, 120.0, 115.0)","(3.7, 4.8, 4.726785714285715)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 58.68421052631579)","(5.0, 6.4, 6.280597014925373)"
14-12-2022 13:21:25.603166,"(13.0, 21.0, 20.045454545454547)","(1.65, 1.87, 1.8692592592592594)","(51.0, 130.0, 115.88235294117646)","(3.7, 4.7, 4.692181069958848)","(31.0, 65.0, 60.333333333333336)","(31.0, 65.0, 59.375)","(5.0, 6.4, 6.372222222222223)"
14-12-2022 13:21:26.552897,"(13.0, 21.0, 20.045454545454547)","(1.65, 1.88, 1.8692592592592592)","(51.0, 130.0, 118.0)","(3.7, 4.7, 4.692181069958848)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 56.81818181818182)","(5.0, 6.4, 6.367567567567568)"
14-12-2022 13:21:27.548375,"(13.0, 21.0, 20.045454545454547)","(1.65, 1.87, 1.8674074074074074)","(51.0, 130.0, 112.85714285714286)","(3.7, 4.8, 4.685534591194968)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 56.666666666666664)","(5.0, 6.4, 6.331707317073171)"
14-12-2022 13:21:28.485269,"(13.0, 21.0, 20.58823529411765)","(1.65, 1.88, 1.876206896551724)","(51.0, 130.0, 112.22222222222223)","(3.7, 4.6, 4.57027027027027)","(31.0, 65.0, 58.63636363636363)","(31.0, 65.0, 56.666666666666664)","(5.0, 6.4, 6.331707317073171)"
14-12-2022 13:21:29.391249,"(13.0, 21.0, 20.8125)","(1.65, 1.89, 1.8746153846153846)","(51.0, 130.0, 116.08695652173913)","(3.7, 4.6, 4.568181818181818)","(31.0, 65.0, 57.22222222222222)","(31.0, 65.0, 56.666666666666664)","(5.0, 6.4, 6.328301886792453)"
14-12-2022 13:21:30.362997,"(13.0, 22.0, 20.952380952380953)","(1.65, 1.89, 1.8727027027027028)","(51.0, 130.0, 116.08695652173913)","(3.7, 4.6, 4.53169014084507)","(31.0, 65.0, 57.22222222222222)","(31.0, 65.0, 56.81818181818182)","(5.0, 6.4, 6.352380952380953)"
14-12-2022 13:21:31.294226,"(13.0, 22.0, 20.833333333333332)","(1.65, 1.86, 1.85659793814433)","(51.0, 130.0, 116.08695652173913)","(3.7, 4.8, 4.708490566037736)","(31.0, 65.0, 57.22222222222222)","(31.0, 65.0, 56.5625)","(5.0, 6.4, 6.380281690140845)"
14-12-2022 13:21:32.325570,"(13.0, 22.0, 20.833333333333332)","(1.65, 1.85, 1.8420408163265307)","(51.0, 130.0, 119.0909090909091)","(3.7, 4.8, 4.721875)","(31.0, 65.0, 57.22222222222222)","(31.0, 65.0, 58.25)","(5.0, 6.6, 6.517894736842106)"
14-12-2022 13:21:33.295807,"(13.0, 21.0, 20.77777777777778)","(1.65, 1.85, 1.8341791044776121)","(51.0, 130.0, 119.0909090909091)","(3.7, 4.8, 4.721875)","(31.0, 65.0, 57.22222222222222)","(31.0, 65.0, 58.25)","(5.0, 6.6, 6.677272727272727)"
14-12-2022 13:21:34.290644,"(13.0, 21.0, 20.647058823529413)","(1.65, 1.84, 1.8356000000000001)","(51.0, 130.0, 119.0909090909091)","(3.7, 4.8, 9411.1)","(31.0, 65.0, 9998.5)","(31.0, 65.0, 9998.5)","(5.0, 6.8, 9998.5)"
14-12-2022 13:21:35.216818,"(13.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
14-12-2022 13:21:36.141500,"(13.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(5.0, 99998, 9998.5)"
