,Tarantula,Henryk Bale,Barefoot Di,Lucius Malfoy,Blazing Infrared,Harlem Shuffle,Big Jim Buzz,Winlock All Over
10-01-2023 19:47:02.666977,"(8.0, 11.0, 10.64864864864865)","(14.0, 15.5, 15.227272727272727)","(9.0, 13.0, 12.69047619047619)","(8.5, 11.5, 11.132352941176471)","(13.0, 18.0, 17.714285714285715)","(14.0, 24.0, 23.5)","(13.0, 15.5, 15.104166666666666)","(1.75, 1.97, 1.9642342342342343)"
10-01-2023 19:47:03.809710,"(8.0, 11.0, 10.642156862745098)","(14.0, 15.5, 15.3)","(9.0, 13.0, 12.69047619047619)","(8.5, 11.5, 11.114285714285714)","(13.0, 18.0, 17.638297872340427)","(14.0, 24.0, 23.5)","(13.0, 15.5, 15.104166666666666)","(1.75, 1.97, 1.9654901960784315)"
10-01-2023 19:47:04.926296,"(8.0, 11.0, 10.642156862745098)","(14.0, 15.5, 15.196969696969697)","(9.0, 13.0, 12.69047619047619)","(8.5, 11.5, 11.114285714285714)","(13.0, 18.0, 17.666666666666668)","(14.0, 24.0, 23.428571428571427)","(13.0, 15.5, 15.092592592592593)","(1.75, 1.97, 1.966822429906542)"
10-01-2023 19:47:06.040937,"(8.0, 11.0, 10.63)","(14.0, 15.5, 15.038461538461538)","(9.0, 13.0, 12.723076923076922)","(8.5, 11.5, 11.139344262295081)","(13.0, 18.0, 17.75)","(14.0, 24.0, 23.366666666666667)","(13.0, 15.5, 15.045454545454545)","(1.75, 1.97, 1.9649056603773585)"
10-01-2023 19:47:07.193720,"(8.0, 11.0, 10.593406593406593)","(14.0, 15.5, 15.145833333333334)","(9.0, 13.0, 12.723076923076922)","(8.5, 11.5, 11.139344262295081)","(13.0, 18.0, 17.6)","(14.0, 24.0, 23.47222222222222)","(13.0, 15.5, 15.115384615384615)","(1.75, 1.97, 1.9653846153846153)"
10-01-2023 19:47:08.292016,"(8.0, 11.0, 10.527559055118111)","(14.0, 15.5, 15.175)","(9.0, 13.0, 12.765625)","(8.5, 11.5, 11.120967741935484)","(13.0, 18.0, 17.61111111111111)","(14.0, 24.0, 23.47222222222222)","(13.0, 15.5, 15.1)","(1.75, 1.97, 1.9653846153846153)"
10-01-2023 19:47:09.380138,"(8.0, 11.0, 10.508196721311476)","(14.0, 15.5, 15.175)","(9.0, 13.0, 12.75)","(8.5, 11.5, 11.236486486486486)","(13.0, 18.0, 17.677419354838708)","(14.0, 24.0, 21.75)","(13.0, 15.5, 15.116279069767442)","(1.75, 1.97, 1.9752830188679245)"
10-01-2023 19:47:10.469620,"(8.0, 11.0, 10.27659574468085)","(14.0, 15.5, 15.12962962962963)","(9.0, 13.0, 12.723076923076922)","(8.5, 11.5, 11.236486486486486)","(13.0, 18.0, 17.583333333333332)","(14.0, 22.0, 21.307692307692307)","(13.0, 15.5, 15.106382978723405)","(1.75, 1.98, 1.9769565217391305)"
10-01-2023 19:47:11.484943,"(8.0, 11.0, 10.346153846153847)","(14.0, 15.5, 15.12962962962963)","(9.0, 13.0, 12.723076923076922)","(8.5, 11.5, 11.236486486486486)","(13.0, 18.0, 17.583333333333332)","(14.0, 22.0, 20.82857142857143)","(13.0, 15.5, 15.05952380952381)","(1.75, 1.98, 1.9757142857142858)"
10-01-2023 19:47:12.573841,"(8.0, 11.0, 10.355450236966824)","(14.0, 15.5, 15.12962962962963)","(9.0, 13.0, 12.742857142857142)","(9.0, 11.5, 11.2734375)","(13.0, 18.0, 17.65)","(14.0, 21.0, 21.45)","(13.0, 15.5, 15.13888888888889)","(1.75, 1.98, 1.9780392156862745)"
10-01-2023 19:47:13.606574,"(8.0, 11.0, 10.349282296650717)","(14.0, 15.5, 15.26086956521739)","(9.0, 13.0, 12.75)","(9.0, 11.5, 11.2734375)","(13.0, 18.0, 17.65)","(14.0, 22.0, 20.949152542372882)","(13.0, 15.5, 15.13888888888889)","(1.75, 1.98, 1.9761194029850746)"
10-01-2023 19:47:14.708065,"(8.0, 11.0, 10.347826086956522)","(14.0, 15.5, 15.225)","(9.0, 13.0, 12.746268656716419)","(9.0, 11.5, 11.289855072463768)","(13.0, 18.0, 17.61111111111111)","(14.0, 22.0, 20.756756756756758)","(13.0, 15.5, 15.083333333333334)","(1.75, 1.99, 1.9817391304347827)"
10-01-2023 19:47:15.844032,"(8.0, 11.0, 10.347826086956522)","(14.0, 15.5, 15.461538461538462)","(9.0, 13.0, 12.725806451612904)","(9.0, 11.5, 11.236486486486486)","(13.0, 18.0, 17.553571428571427)","(14.0, 21.0, 20.8)","(13.0, 15.5, 15.0375)","(1.75, 1.99, 1.9855555555555555)"
10-01-2023 19:47:17.012563,"(8.0, 11.0, 10.347826086956522)","(14.0, 16.0, 15.279069767441861)","(9.0, 13.0, 12.75)","(9.0, 11.5, 11.075342465753424)","(13.0, 18.0, 17.557377049180328)","(14.0, 21.0, 20.81081081081081)","(13.0, 15.5, 15.028735632183908)","(1.75, 1.99, 1.9938461538461538)"
10-01-2023 19:47:18.162445,"(8.0, 10.5, 10.322033898305085)","(14.0, 16.0, 15.392156862745098)","(9.0, 13.0, 12.75)","(9.0, 11.5, 10.966666666666667)","(13.0, 18.0, 17.557377049180328)","(14.0, 21.0, 20.81081081081081)","(13.0, 15.5, 15.060975609756097)","(1.75, 2.0, 2.0145238095238094)"
10-01-2023 19:47:19.319391,"(8.0, 10.5, 10.301587301587302)","(14.0, 16.0, 15.555555555555555)","(9.0, 13.0, 12.703125)","(9.0, 11.0, 11.122222222222222)","(13.0, 18.0, 17.591836734693878)","(14.0, 21.0, 20.75)","(13.0, 15.5, 15.13768115942029)","(1.75, 2.02, 2.0166896551724136)"
10-01-2023 19:47:20.464582,"(8.0, 10.5, 10.268518518518519)","(14.0, 16.0, 15.555555555555555)","(9.0, 13.0, 12.703125)","(9.0, 11.5, 11.122222222222222)","(13.0, 18.0, 17.591836734693878)","(14.0, 21.0, 20.75)","(13.0, 15.5, 15.13768115942029)","(1.75, 2.02, 2.0166896551724136)"
10-01-2023 19:47:21.565284,"(8.0, 10.5, 10.268518518518519)","(14.0, 16.0, 15.555555555555555)","(9.0, 13.0, 12.712121212121213)","(9.0, 11.5, 11.109929078014185)","(13.0, 18.0, 16.794520547945204)","(14.0, 21.0, 20.638297872340427)","(13.0, 15.5, 14.84)","(1.75, 2.02, 2.0253846153846156)"
10-01-2023 19:47:22.690382,"(8.0, 10.5, 10.232)","(14.0, 15.0, 14.844827586206897)","(9.0, 13.0, 12.964285714285714)","(9.0, 11.5, 11.033333333333333)","(13.0, 17.0, 16.746575342465754)","(14.0, 21.0, 20.612244897959183)","(13.0, 15.0, 14.75)","(1.75, 2.04, 2.034712643678161)"
10-01-2023 19:47:23.732565,"(8.0, 10.5, 10.232)","(14.0, 14.5, 14.475)","(9.0, 13.0, 12.964285714285714)","(9.0, 11.5, 11.033333333333333)","(13.0, 17.0, 16.64423076923077)","(14.0, 21.0, 20.638297872340427)","(13.0, 15.0, 14.702127659574469)","(1.75, 2.04, 2.0348888888888887)"
10-01-2023 19:47:24.815419,"(8.0, 10.5, 10.232)","(14.0, 15.0, 14.277372262773723)","(9.0, 13.0, 12.840425531914894)","(9.0, 11.5, 11.033333333333333)","(13.0, 17.0, 16.64423076923077)","(14.0, 21.0, 20.789473684210527)","(13.0, 15.0, 14.702127659574469)","(1.75, 2.04, 2.0348888888888887)"
10-01-2023 19:47:25.860931,"(8.0, 10.5, 10.232)","(14.0, 15.0, 14.727272727272727)","(9.0, 13.0, 12.840425531914894)","(9.0, 11.5, 11.033333333333333)","(13.0, 17.0, 16.66304347826087)","(14.0, 21.0, 21.11111111111111)","(13.0, 15.0, 15.018518518518519)","(1.75, 2.04, 2.034102564102564)"
10-01-2023 19:47:27.053236,"(8.0, 10.5, 10.232)","(14.0, 15.0, 14.891304347826086)","(9.0, 13.0, 12.746666666666666)","(9.0, 11.5, 11.126865671641792)","(13.0, 17.0, 16.6125)","(14.0, 22.0, 21.11111111111111)","(13.0, 15.5, 14.990196078431373)","(1.75, 2.04, 2.0359420289855072)"
10-01-2023 19:47:28.281055,"(8.0, 10.5, 10.232)","(14.0, 15.0, 14.868421052631579)","(9.0, 13.0, 12.746666666666666)","(9.0, 11.5, 10.982758620689655)","(13.0, 17.0, 16.48780487804878)","(14.0, 22.0, 20.4)","(13.0, 15.5, 15.0)","(1.75, 2.04, 2.0363157894736843)"
10-01-2023 19:47:29.415999,"(8.0, 10.5, 10.271028037383177)","(14.0, 15.0, 14.838235294117647)","(9.0, 13.0, 12.577777777777778)","(9.0, 11.0, 10.928571428571429)","(13.0, 16.5, 16.48076923076923)","(14.0, 21.0, 20.5)","(13.0, 15.5, 14.990196078431373)","(1.75, 2.04, 2.072831325301205)"
10-01-2023 19:47:30.595853,"(8.0, 10.5, 10.239669421487603)","(13.0, 15.0, 14.816666666666666)","(9.0, 13.0, 12.577777777777778)","(9.0, 11.0, 10.928571428571429)","(13.0, 16.5, 16.484848484848484)","(14.0, 21.0, 20.5)","(13.0, 15.5, 14.990196078431373)","(1.75, 2.08, 2.0739037433155083)"
10-01-2023 19:47:31.697540,"(8.0, 10.5, 10.239669421487603)","(13.0, 15.0, 14.72)","(9.0, 13.0, 12.52)","(9.0, 11.0, 10.907766990291263)","(13.0, 16.5, 16.484848484848484)","(14.0, 21.0, 20.5)","(13.0, 15.5, 15.06)","(1.75, 2.08, 2.078702702702703)"
10-01-2023 19:47:32.796101,"(8.0, 10.5, 10.20103092783505)","(13.0, 14.5, 14.421875)","(9.0, 12.5, 12.407216494845361)","(9.0, 11.0, 10.925531914893616)","(13.0, 16.5, 16.486842105263158)","(14.0, 21.0, 18.736842105263158)","(13.0, 15.5, 15.0)","(1.75, 2.08, 2.085196078431373)"
10-01-2023 19:47:33.937948,"(8.0, 10.5, 10.188235294117646)","(13.0, 14.5, 14.625)","(9.0, 12.5, 12.38659793814433)","(9.0, 11.0, 10.925531914893616)","(13.0, 16.5, 16.48611111111111)","(14.0, 19.0, 17.192307692307693)","(13.0, 15.5, 15.3)","(1.75, 2.1, 2.084636363636364)"
10-01-2023 19:47:35.218098,"(8.0, 10.5, 10.188235294117646)","(13.0, 15.0, 15.080246913580247)","(9.0, 12.5, 12.367647058823529)","(9.0, 11.0, 10.888349514563107)","(13.0, 16.5, 16.48611111111111)","(14.0, 17.5, 17.892857142857142)","(13.0, 15.5, 15.3)","(1.75, 2.1, 2.0810951008645535)"
10-01-2023 19:47:36.503299,"(8.0, 10.5, 10.20253164556962)","(13.0, 15.5, 15.080246913580247)","(9.0, 12.5, 12.375)","(9.0, 11.0, 10.885)","(13.0, 16.5, 16.48611111111111)","(14.0, 18.0, 17.805555555555557)","(13.0, 15.5, 15.13888888888889)","(1.75, 2.1, 2.0810951008645535)"
10-01-2023 19:47:37.761765,"(8.0, 10.5, 10.198717948717949)","(13.0, 14.5, 14.676470588235293)","(9.0, 12.5, 12.410891089108912)","(9.0, 11.0, 10.885)","(13.0, 16.5, 16.48611111111111)","(14.0, 18.5, 17.775)","(13.0, 15.5, 15.472222222222221)","(1.75, 2.1, 2.0834285714285716)"
10-01-2023 19:47:38.985843,"(8.0, 10.5, 10.198717948717949)","(13.0, 15.0, 14.676470588235293)","(9.0, 12.5, 12.4009009009009)","(9.0, 11.0, 10.896907216494846)","(13.0, 16.5, 16.48611111111111)","(14.0, 18.5, 17.75)","(13.0, 15.5, 15.461538461538462)","(1.75, 2.1, 2.0921804511278195)"
10-01-2023 19:47:40.038697,"(8.0, 10.5, 10.198717948717949)","(13.0, 15.0, 14.568181818181818)","(9.0, 12.5, 12.4009009009009)","(9.0, 11.0, 10.810483870967742)","(13.0, 16.5, 16.5)","(13.0, 18.0, 17.934782608695652)","(13.0, 15.5, 15.333333333333334)","(1.75, 2.1, 2.09734693877551)"
10-01-2023 19:47:41.089206,"(8.0, 10.5, 10.180232558139535)","(13.0, 15.0, 14.541666666666666)","(9.0, 12.5, 12.390350877192983)","(9.0, 11.0, 10.836065573770492)","(13.0, 17.0, 16.5)","(13.0, 18.0, 17.916666666666668)","(13.0, 15.5, 15.333333333333334)","(1.75, 2.1, 2.0971428571428574)"
10-01-2023 19:47:42.150662,"(8.0, 10.5, 10.168831168831169)","(13.0, 15.0, 14.541666666666666)","(9.0, 12.5, 12.429347826086957)","(9.0, 11.0, 10.816176470588236)","(13.0, 17.0, 16.428571428571427)","(13.0, 18.0, 17.916666666666668)","(13.0, 15.5, 15.206896551724139)","(1.75, 2.1, 2.1385274431057564)"
10-01-2023 19:47:43.252299,"(8.0, 10.5, 10.176923076923076)","(13.0, 15.0, 14.534883720930232)","(9.0, 12.5, 12.429347826086957)","(9.0, 11.0, 10.776119402985074)","(13.0, 16.5, 15.93939393939394)","(13.0, 18.0, 17.887096774193548)","(13.0, 15.5, 15.142857142857142)","(1.75, 2.14, 2.138175)"
10-01-2023 19:47:44.457678,"(8.0, 10.5, 10.188524590163935)","(13.0, 14.5, 14.346153846153847)","(9.0, 12.0, 11.58)","(9.0, 11.0, 10.761904761904763)","(13.0, 16.0, 15.442307692307692)","(13.0, 18.0, 17.64)","(13.0, 15.5, 14.982142857142858)","(1.75, 2.14, 2.1640540540540543)"
10-01-2023 19:47:45.572886,"(8.0, 10.5, 10.025)","(13.0, 14.5, 14.408333333333333)","(9.0, 12.0, 11.58)","(9.0, 11.0, 10.761904761904763)","(13.0, 15.5, 15.346153846153847)","(13.0, 18.0, 17.941860465116278)","(13.0, 15.5, 15.08695652173913)","(1.75, 2.18, 2.1265454545454547)"
10-01-2023 19:47:46.572713,"(8.0, 10.5, 10.155737704918034)","(13.0, 14.5, 14.38888888888889)","(9.0, 12.0, 11.869565217391305)","(9.0, 11.0, 10.792)","(13.0, 15.5, 15.411764705882353)","(13.0, 18.5, 17.863636363636363)","(13.0, 15.5, 15.366666666666667)","(1.75, 2.14, 2.1408)"
10-01-2023 19:47:47.621201,"(8.0, 10.5, 10.098214285714286)","(13.0, 14.5, 14.392307692307693)","(9.0, 12.0, 11.827868852459016)","(9.0, 11.0, 10.821428571428571)","(13.0, 15.5, 15.434782608695652)","(13.0, 18.5, 17.904255319148938)","(13.0, 15.5, 15.195402298850574)","(1.75, 2.16, 2.145714285714286)"
10-01-2023 19:47:48.789152,"(8.0, 10.5, 10.098214285714286)","(13.0, 14.5, 14.346715328467154)","(9.0, 12.0, 11.87962962962963)","(9.0, 11.0, 10.78125)","(13.0, 15.5, 15.195652173913043)","(13.0, 18.5, 17.863636363636363)","(13.0, 16.0, 15.180851063829786)","(1.75, 2.16, 2.15625)"
10-01-2023 19:47:50.008745,"(8.0, 10.5, 10.1)","(13.0, 14.5, 14.346715328467154)","(9.0, 12.0, 11.807692307692308)","(9.0, 11.0, 10.453271028037383)","(13.0, 15.5, 15.204545454545455)","(13.0, 18.5, 17.043478260869566)","(13.0, 16.0, 15.180851063829786)","(1.75, 2.18, 2.1608849557522127)"
10-01-2023 19:47:51.169405,"(8.0, 10.5, 10.1)","(13.0, 14.5, 14.346715328467154)","(9.0, 12.0, 11.819148936170214)","(9.0, 10.5, 10.49238578680203)","(13.0, 15.5, 15.19047619047619)","(13.0, 17.5, 17.08)","(13.0, 16.0, 15.180851063829786)","(1.75, 2.18, 2.1583505154639178)"
10-01-2023 19:47:52.360813,"(8.0, 10.5, 10.138461538461538)","(13.0, 14.5, 14.365671641791044)","(9.0, 12.0, 11.880952380952381)","(9.0, 11.0, 10.55958549222798)","(13.0, 15.5, 15.15)","(13.0, 17.5, 17.08823529411765)","(13.0, 16.0, 15.195402298850574)","(1.75, 2.18, 2.163921568627451)"
10-01-2023 19:47:53.400464,"(8.0, 10.5, 10.154411764705882)","(13.0, 14.5, 14.415384615384616)","(9.0, 12.0, 11.880952380952381)","(9.0, 11.0, 10.55958549222798)","(13.0, 15.5, 15.15)","(13.0, 17.5, 17.13157894736842)","(13.0, 16.0, 15.539473684210526)","(1.75, 2.18, 2.15013698630137)"
10-01-2023 19:47:54.492079,"(8.0, 10.5, 10.201492537313433)","(13.0, 15.0, 14.8)","(9.0, 12.0, 11.686567164179104)","(9.0, 10.5, 10.363013698630137)","(13.0, 15.5, 14.294871794871796)","(13.0, 17.5, 17.424242424242426)","(13.0, 16.0, 15.326086956521738)","(1.75, 2.18, 2.1643093922651935)"
10-01-2023 19:47:55.701506,"(7.5, 10.5, 10.190140845070422)","(13.0, 15.0, 15.08095238095238)","(9.0, 12.0, 11.537037037037036)","(9.0, 10.5, 10.315625)","(13.0, 14.5, 14.255102040816327)","(13.0, 18.0, 18.794117647058822)","(13.0, 15.5, 15.378787878787879)","(1.75, 2.18, 2.1676543209876544)"
10-01-2023 19:47:56.870107,"(7.5, 9.8, 9.776923076923078)","(13.0, 15.5, 15.06)","(9.0, 12.0, 11.537037037037036)","(9.0, 10.5, 10.254658385093167)","(13.0, 14.5, 14.30232558139535)","(13.0, 19.0, 18.858974358974358)","(13.0, 15.5, 15.446428571428571)","(1.75, 2.18, 2.179130434782609)"
10-01-2023 19:47:58.091563,"(7.5, 9.8, 9.72258064516129)","(13.0, 15.5, 15.49056603773585)","(9.0, 12.0, 11.67142857142857)","(9.0, 10.5, 10.221014492753623)","(13.0, 14.5, 14.275)","(13.0, 19.5, 19.026315789473685)","(13.0, 15.5, 15.213483146067416)","(1.75, 2.18, 2.1872307692307693)"
10-01-2023 19:47:59.271472,"(7.5, 9.6, 9.566197183098591)","(13.0, 15.5, 15.65)","(9.0, 12.0, 11.538461538461538)","(9.0, 10.5, 9.87241379310345)","(13.0, 14.5, 14.423076923076923)","(13.0, 19.5, 19.026315789473685)","(13.0, 16.0, 15.252525252525253)","(1.75, 2.2, 2.195744680851064)"
10-01-2023 19:48:00.403388,"(7.5, 9.4, 9.377777777777778)","(13.0, 16.0, 15.685393258426966)","(9.0, 12.0, 11.538461538461538)","(9.0, 10.5, 9.87325581395349)","(13.0, 14.5, 14.576923076923077)","(13.0, 19.5, 19.77659574468085)","(13.0, 16.0, 15.255102040816327)","(1.75, 2.2, 2.1849696969696972)"
10-01-2023 19:48:01.406025,"(7.5, 9.2, 9.084848484848484)","(13.0, 16.0, 15.705128205128204)","(9.0, 12.0, 11.659574468085106)","(9.0, 10.5, 9.868478260869566)","(13.0, 15.0, 14.666666666666666)","(13.0, 20.0, 19.923076923076923)","(13.0, 16.0, 15.25)","(1.75, 2.2, 2.187764705882353)"
10-01-2023 19:48:02.487130,"(7.5, 9.0, 8.895652173913044)","(13.0, 16.0, 15.7)","(9.0, 12.0, 11.59016393442623)","(9.0, 10.5, 9.913131313131315)","(13.0, 15.0, 14.78888888888889)","(13.0, 20.0, 21.6)","(13.0, 16.0, 15.25)","(1.75, 2.2, 2.187764705882353)"
10-01-2023 19:48:03.573588,"(7.5, 9.2, 8.966666666666667)","(13.0, 16.0, 15.697916666666666)","(9.0, 12.0, 11.549618320610687)","(9.0, 10.5, 9.881751824817519)","(13.0, 15.5, 14.78888888888889)","(13.0, 22.0, 21.23076923076923)","(13.0, 16.0, 15.226190476190476)","(1.75, 2.2, 2.191292517006803)"
10-01-2023 19:48:04.789330,"(7.5, 9.2, 8.950943396226416)","(13.0, 16.0, 16.297752808988765)","(9.0, 12.0, 11.567164179104477)","(9.0, 10.5, 9.8672)","(13.0, 15.5, 14.842465753424657)","(13.0, 22.0, 21.058823529411764)","(13.0, 15.5, 15.226190476190476)","(1.75, 2.2, 2.1825641025641027)"
10-01-2023 19:48:05.965637,"(7.5, 9.2, 8.95438596491228)","(13.0, 16.5, 16.055555555555557)","(9.0, 12.0, 11.59375)","(9.0, 10.5, 9.891538461538461)","(13.0, 15.5, 14.43939393939394)","(13.0, 22.0, 20.933333333333334)","(13.0, 15.5, 15.226190476190476)","(1.75, 2.2, 2.1819607843137256)"
10-01-2023 19:48:07.021716,"(7.5, 9.4, 9.245833333333334)","(13.0, 16.0, 15.615384615384615)","(9.0, 12.0, 11.527272727272727)","(9.0, 10.5, 9.891538461538461)","(13.0, 14.5, 14.223076923076922)","(13.0, 22.0, 20.933333333333334)","(13.0, 15.5, 15.226190476190476)","(1.75, 2.2, 2.182528735632184)"
10-01-2023 19:48:08.067322,"(7.5, 9.4, 9.242105263157894)","(13.0, 16.0, 15.615384615384615)","(9.0, 12.0, 11.543859649122806)","(9.0, 10.5, 9.891538461538461)","(13.0, 15.0, 14.630434782608695)","(13.0, 22.0, 21.285714285714285)","(13.0, 15.5, 15.195121951219512)","(1.75, 2.2, 2.151206896551724)"
10-01-2023 19:48:09.132974,"(7.5, 9.6, 9.309677419354838)","(13.0, 16.0, 15.368421052631579)","(9.0, 12.0, 11.530434782608696)","(9.0, 10.5, 10.064245810055866)","(13.0, 15.0, 14.411764705882353)","(13.0, 22.0, 21.285714285714285)","(13.0, 15.5, 15.216417910447761)","(1.75, 2.16, 2.137391304347826)"
10-01-2023 19:48:10.268929,"(7.5, 9.8, 9.689795918367347)","(13.0, 15.5, 15.413793103448276)","(9.0, 12.0, 11.341040462427745)","(9.0, 10.5, 10.114906832298137)","(13.0, 15.0, 14.3)","(13.0, 22.0, 20.88888888888889)","(13.0, 15.5, 15.216417910447761)","(1.75, 2.16, 2.1350627615062763)"
10-01-2023 19:48:11.471582,"(7.5, 10.0, 9.804761904761905)","(13.0, 15.5, 15.413793103448276)","(9.0, 12.0, 11.376344086021506)","(9.0, 10.5, 10.12251655629139)","(13.0, 15.0, 14.347222222222221)","(13.0, 21.0, 20.88888888888889)","(13.0, 15.5, 15.219696969696969)","(1.75, 2.16, 2.138149779735683)"
10-01-2023 19:48:12.676746,"(7.5, 10.0, 9.80493827160494)","(13.0, 15.5, 15.424242424242424)","(9.0, 12.0, 11.379679144385026)","(9.0, 10.5, 10.12251655629139)","(13.0, 15.0, 14.297619047619047)","(13.0, 21.0, 20.88888888888889)","(13.0, 15.5, 15.206349206349206)","(1.75, 2.16, 2.1361061946902655)"
10-01-2023 19:48:13.836601,"(7.5, 10.0, 9.804878048780488)","(13.0, 15.5, 15.424242424242424)","(9.0, 12.0, 11.379679144385026)","(9.0, 10.5, 10.083969465648854)","(13.0, 15.0, 14.311111111111112)","(13.0, 21.0, 20.88888888888889)","(13.0, 15.5, 15.2)","(1.75, 2.16, 2.1366233766233766)"
10-01-2023 19:48:14.902572,"(7.5, 10.0, 9.804878048780488)","(13.0, 15.5, 15.424242424242424)","(9.0, 12.0, 11.379679144385026)","(9.0, 10.5, 10.076923076923077)","(13.0, 15.0, 15.131578947368421)","(13.0, 21.0, 19.264705882352942)","(13.0, 15.5, 15.2)","(1.75, 2.16, 2.1384126984126985)"
10-01-2023 19:48:16.000016,"(7.5, 10.0, 9.803809523809525)","(13.0, 16.0, 15.961538461538462)","(9.0, 12.0, 11.38679245283019)","(9.0, 10.5, 10.092105263157896)","(13.0, 15.5, 15.61111111111111)","(13.0, 19.5, 18.725806451612904)","(13.0, 15.5, 15.2)","(1.75, 2.16, 2.1374436090225566)"
10-01-2023 19:48:17.080706,"(7.5, 10.0, 9.803809523809525)","(13.0, 16.0, 15.960227272727273)","(9.0, 12.0, 11.330708661417322)","(9.0, 10.5, 10.092105263157896)","(13.0, 16.0, 15.826086956521738)","(13.0, 19.5, 17.941176470588236)","(13.0, 15.5, 15.2)","(1.75, 2.14, 2.1381960784313727)"
10-01-2023 19:48:18.228425,"(7.5, 10.0, 9.803361344537816)","(13.0, 16.0, 15.960227272727273)","(9.0, 12.0, 11.3)","(9.0, 10.5, 10.097902097902098)","(13.0, 16.0, 16.0)","(13.0, 19.0, 17.357142857142858)","(13.0, 15.5, 15.206349206349206)","(1.75, 2.16, 2.138918918918919)"
10-01-2023 19:48:19.438144,"(7.5, 10.0, 9.803225806451614)","(13.0, 16.0, 15.960227272727273)","(9.0, 12.0, 11.20754716981132)","(9.0, 10.5, 10.126050420168067)","(13.0, 16.5, 16.166666666666668)","(13.0, 18.0, 16.794117647058822)","(13.0, 15.5, 15.892857142857142)","(1.75, 2.16, 2.134054054054054)"
10-01-2023 19:48:20.643512,"(7.5, 10.0, 9.803225806451614)","(13.0, 16.5, 16.116666666666667)","(9.0, 12.0, 11.14)","(9.0, 10.5, 10.066433566433567)","(13.0, 16.5, 16.157894736842106)","(13.0, 17.0, 17.0)","(13.0, 16.0, 15.925)","(1.75, 2.16, 2.1347368421052635)"
10-01-2023 19:48:21.787439,"(7.5, 10.0, 9.804)","(13.0, 16.5, 16.116666666666667)","(9.0, 12.0, 11.14)","(9.0, 10.5, 10.06418918918919)","(13.0, 16.5, 16.058823529411764)","(13.0, 17.5, 16.84375)","(13.0, 16.0, 15.925)","(1.75, 2.16, 2.164516129032258)"
10-01-2023 19:48:22.855212,"(7.5, 10.0, 9.804)","(13.0, 16.5, 16.25)","(9.0, 11.5, 11.022727272727273)","(9.0, 10.5, 10.06418918918919)","(13.0, 16.5, 16.125)","(13.0, 17.0, 16.861702127659573)","(13.0, 16.0, 15.577586206896552)","(1.75, 2.18, 2.164174950298211)"
10-01-2023 19:48:23.886391,"(7.5, 10.0, 9.804)","(13.0, 16.5, 16.333333333333332)","(9.0, 11.0, 10.771186440677965)","(9.0, 10.5, 10.144927536231885)","(13.0, 16.5, 16.141025641025642)","(13.0, 17.5, 16.75)","(13.0, 16.5, 15.577586206896552)","(1.75, 2.18, 2.1600995024875624)"
10-01-2023 19:48:24.937830,"(7.5, 9.8, 9.781818181818183)","(13.0, 16.5, 16.36842105263158)","(9.0, 11.0, 10.9)","(9.0, 10.5, 10.09016393442623)","(13.0, 16.5, 16.125)","(13.0, 17.0, 16.785714285714285)","(13.0, 16.5, 15.577586206896552)","(1.75, 2.18, 2.1600995024875624)"
10-01-2023 19:48:26.092255,"(7.5, 10.0, 9.682539682539682)","(13.0, 17.0, 16.23611111111111)","(9.0, 11.5, 10.928571428571429)","(9.0, 10.5, 10.052173913043479)","(13.0, 16.5, 16.125)","(13.0, 17.5, 16.794117647058822)","(13.0, 16.5, 15.577586206896552)","(1.75, 2.18, 2.1600995024875624)"
10-01-2023 19:48:27.255708,"(7.5, 10.0, 9.626923076923077)","(13.0, 17.0, 16.153846153846153)","(9.0, 11.0, 10.928571428571429)","(9.0, 10.5, 10.030172413793103)","(13.0, 16.5, 16.175675675675677)","(13.0, 17.5, 16.9)","(13.0, 16.5, 15.577586206896552)","(1.75, 2.18, 2.165840707964602)"
10-01-2023 19:48:28.396437,"(7.5, 10.0, 9.68)","(13.0, 17.0, 16.153846153846153)","(9.0, 11.0, 10.985714285714286)","(9.0, 10.5, 9998.5)","(13.0, 16.5, 9998.5)","(13.0, 17.5, 9998.5)","(13.0, 16.5, 9998.5)","(1.75, 2.18, 9998.5)"
10-01-2023 19:48:29.413622,"(7.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(1.75, 99998, 9998.5)"
10-01-2023 19:48:30.498321,"(7.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(1.75, 99998, 9998.5)"
