,Fallon Jewel,Smash Jagger,Goldstar Vargas,Silky Skylar,Impressive Amy,Retread Pete,Beau View Winnie,Homebush Bluey
06-01-2023 11:55:59.768706,"(11.0, 13.0, 12.889830508474576)","(7.0, 9.4, 9.363636363636363)","(5.0, 8.0, 6.466666666666667)","(13.0, 26.0, 23.833333333333332)","(18.0, 100.0, 58.333333333333336)","(2.6, 3.1, 3.03875)","(10.0, 16.5, 14.1)","(4.8, 5.6, 5.505405405405405)"
06-01-2023 11:56:00.959284,"(11.0, 13.0, 12.617647058823529)","(7.0, 9.4, 9.363636363636363)","(5.0, 8.0, 6.685714285714286)","(13.0, 26.0, 23.833333333333332)","(18.0, 100.0, 46.42857142857143)","(2.6, 3.1, 2.9827906976744187)","(10.0, 16.5, 14.875)","(4.8, 5.6, 5.425)"
06-01-2023 11:56:02.180969,"(11.0, 13.0, 12.69767441860465)","(7.0, 9.4, 9.363636363636363)","(5.0, 8.0, 6.685714285714286)","(13.0, 26.0, 23.833333333333332)","(18.0, 100.0, 46.42857142857143)","(2.6, 3.1, 2.9939999999999998)","(10.0, 19.0, 13.8125)","(4.8, 5.6, 5.345454545454546)"
06-01-2023 11:56:03.453223,"(11.0, 13.0, 12.666666666666666)","(7.0, 9.4, 9.181818181818182)","(5.0, 8.0, 6.812903225806451)","(13.0, 26.0, 23.6)","(18.0, 100.0, 66.22222222222223)","(2.6, 3.05, 2.98825)","(10.0, 18.5, 14.615384615384615)","(4.8, 5.6, 5.542857142857143)"
06-01-2023 11:56:04.630508,"(11.0, 13.0, 12.666666666666666)","(7.0, 9.4, 9.181818181818182)","(5.0, 7.8, 7.088)","(13.0, 26.0, 23.6)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.05, 2.9634782608695653)","(10.0, 18.0, 14.444444444444445)","(4.8, 5.8, 5.6269230769230765)"
06-01-2023 11:56:05.836430,"(11.0, 13.0, 12.68421052631579)","(7.0, 9.4, 9.181818181818182)","(5.0, 7.6, 7.013793103448276)","(13.0, 26.0, 21.565217391304348)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.0, 2.9944897959183674)","(10.0, 18.0, 14.25925925925926)","(4.8, 5.8, 5.45)"
06-01-2023 11:56:07.008360,"(11.0, 13.0, 12.74468085106383)","(7.0, 9.4, 9.181818181818182)","(5.0, 7.4, 7.013793103448276)","(13.0, 26.0, 21.02857142857143)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.05, 2.9710344827586206)","(10.0, 17.5, 14.272727272727273)","(4.8, 5.8, 5.582142857142857)"
06-01-2023 11:56:08.139539,"(11.0, 13.0, 12.74468085106383)","(7.0, 9.4, 9.181818181818182)","(5.0, 7.2, 6.745454545454546)","(13.0, 26.0, 23.428571428571427)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.0, 2.9625)","(10.0, 17.0, 14.272727272727273)","(4.8, 6.0, 5.590476190476191)"
06-01-2023 11:56:09.241231,"(11.0, 13.0, 12.74468085106383)","(7.0, 9.4, 9.181818181818182)","(5.0, 7.2, 6.68)","(13.0, 24.0, 23.0)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.0, 2.9132307692307693)","(10.0, 17.0, 14.272727272727273)","(4.8, 6.0, 5.8038461538461545)"
06-01-2023 11:56:10.328119,"(11.0, 13.0, 12.74468085106383)","(7.0, 9.4, 8.76)","(5.0, 6.8, 6.65)","(13.0, 24.0, 23.428571428571427)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.0, 2.9132307692307693)","(10.0, 17.0, 14.272727272727273)","(4.8, 5.9, 5.875757575757576)"
06-01-2023 11:56:11.479542,"(11.0, 13.0, 12.74468085106383)","(7.0, 9.4, 8.809090909090909)","(5.0, 6.8, 6.65)","(13.0, 24.0, 21.714285714285715)","(18.0, 100.0, 64.23529411764706)","(2.6, 3.0, 2.8955555555555557)","(10.0, 17.0, 14.272727272727273)","(4.8, 5.9, 5.706666666666667)"
06-01-2023 11:56:12.649697,"(11.0, 13.0, 12.773584905660377)","(7.0, 9.4, 8.809090909090909)","(5.0, 6.8, 6.65)","(13.0, 24.0, 23.0)","(18.0, 100.0, 77.25)","(2.6, 3.0, 2.893939393939394)","(10.0, 17.0, 14.272727272727273)","(4.8, 5.8, 5.68)"
06-01-2023 11:56:13.883129,"(11.0, 13.0, 12.773584905660377)","(7.0, 9.4, 8.809090909090909)","(5.0, 6.8, 6.65)","(13.0, 24.0, 22.4)","(18.0, 95.0, 77.25)","(2.6, 3.0, 2.893939393939394)","(10.0, 17.0, 14.555555555555555)","(4.8, 5.8, 5.84)"
06-01-2023 11:56:15.123217,"(11.0, 13.0, 12.657142857142857)","(7.0, 9.4, 8.809090909090909)","(5.0, 6.8, 6.65)","(13.0, 24.0, 20.857142857142858)","(18.0, 95.0, 77.25)","(2.6, 3.0, 2.893939393939394)","(10.0, 16.5, 14.238095238095237)","(4.8, 5.9, 5.84)"
06-01-2023 11:56:16.322482,"(11.0, 13.0, 12.657142857142857)","(7.0, 9.4, 8.672727272727274)","(5.0, 6.8, 6.65)","(13.0, 24.0, 20.46153846153846)","(18.0, 95.0, 77.25)","(2.6, 3.0, 2.9285714285714284)","(10.0, 16.5, 14.185185185185185)","(4.8, 5.9, 5.796610169491525)"
06-01-2023 11:56:17.481693,"(11.0, 13.0, 12.657142857142857)","(7.0, 9.2, 9.12)","(5.0, 6.8, 7.05)","(13.0, 24.0, 20.275862068965516)","(18.0, 95.0, 48.97297297297297)","(2.6, 2.98, 2.9285714285714284)","(10.0, 16.5, 14.571428571428571)","(4.8, 6.0, 5.673417721518987)"
06-01-2023 11:56:18.703965,"(11.0, 13.0, 12.304347826086957)","(7.0, 9.2, 8.68235294117647)","(5.0, 7.2, 7.0)","(13.0, 24.0, 21.428571428571427)","(18.0, 90.0, 27.6)","(2.6, 2.98, 2.9514285714285715)","(10.0, 16.0, 14.61111111111111)","(4.8, 5.8, 5.673417721518987)"
06-01-2023 11:56:19.961985,"(11.0, 13.0, 12.304347826086957)","(7.0, 9.2, 9.0)","(5.0, 7.2, 7.228571428571429)","(13.0, 22.0, 20.5)","(18.0, 90.0, 26.857142857142858)","(2.6, 2.98, 2.9514285714285715)","(10.0, 16.0, 14.4375)","(4.8, 5.8, 5.671794871794871)"
06-01-2023 11:56:21.266069,"(11.0, 13.0, 12.11111111111111)","(7.0, 9.2, 9.0)","(5.0, 7.4, 7.1692307692307695)","(13.0, 22.0, 19.47222222222222)","(18.0, 90.0, 46.84615384615385)","(2.6, 2.98, 2.9514285714285715)","(10.0, 16.0, 14.125)","(4.8, 5.8, 5.662162162162162)"
06-01-2023 11:56:22.532481,"(11.0, 12.0, 11.607142857142858)","(7.0, 9.2, 8.85)","(5.0, 7.4, 7.236363636363636)","(13.0, 19.5, 21.58139534883721)","(18.0, 90.0, 53.77049180327869)","(2.6, 2.98, 2.9514285714285715)","(10.0, 16.0, 14.020833333333334)","(4.8, 5.8, 5.662162162162162)"
06-01-2023 11:56:23.772586,"(11.0, 12.0, 11.607142857142858)","(7.0, 9.2, 8.85)","(5.0, 7.4, 7.236363636363636)","(13.0, 22.0, 21.522727272727273)","(18.0, 90.0, 28.133333333333333)","(2.6, 2.98, 2.9082539682539683)","(10.0, 16.0, 13.946428571428571)","(4.8, 5.8, 5.662162162162162)"
06-01-2023 11:56:25.051850,"(11.0, 12.0, 11.607142857142858)","(7.0, 9.2, 9.054545454545455)","(5.0, 7.4, 7.236363636363636)","(13.0, 22.0, 18.6)","(18.0, 90.0, 29.583333333333332)","(2.6, 3.05, 3.0441176470588234)","(10.0, 16.0, 15.605714285714285)","(4.8, 5.8, 5.643076923076923)"
06-01-2023 11:56:26.349037,"(11.0, 11.5, 11.296052631578947)","(7.0, 9.2, 8.85)","(5.0, 7.4, 7.1692307692307695)","(13.0, 19.0, 18.333333333333332)","(18.0, 80.0, 35.9)","(2.6, 3.1, 3.075555555555556)","(10.0, 16.0, 14.571428571428571)","(4.8, 5.8, 5.6466666666666665)"
06-01-2023 11:56:27.607641,"(11.0, 11.5, 11.261538461538462)","(7.0, 9.2, 8.85)","(5.0, 7.4, 7.28)","(13.0, 19.0, 18.333333333333332)","(18.0, 75.0, 34.733333333333334)","(2.6, 3.1, 3.086842105263158)","(10.0, 15.0, 14.25)","(4.8, 5.8, 5.6466666666666665)"
06-01-2023 11:56:28.901492,"(11.0, 11.5, 11.265625)","(7.0, 9.2, 9.054545454545455)","(5.0, 7.4, 7.236363636363636)","(13.0, 19.0, 18.714285714285715)","(18.0, 70.0, 37.93939393939394)","(2.6, 3.1, 3.064285714285714)","(10.0, 15.0, 13.75)","(4.8, 5.8, 5.6466666666666665)"
06-01-2023 11:56:30.160445,"(11.0, 11.5, 10.88)","(7.0, 9.2, 9.054545454545455)","(5.0, 7.4, 7.2)","(13.0, 19.0, 18.714285714285715)","(18.0, 70.0, 37.93939393939394)","(2.6, 3.15, 3.064285714285714)","(10.0, 15.0, 14.0)","(4.8, 5.8, 5.6466666666666665)"
06-01-2023 11:56:31.410859,"(11.0, 11.5, 10.88)","(7.0, 9.2, 9.054545454545455)","(5.0, 7.4, 7.2)","(13.0, 19.0, 18.714285714285715)","(18.0, 70.0, 37.93939393939394)","(2.6, 3.15, 3.0445945945945945)","(10.0, 14.5, 14.125)","(4.8, 5.8, 5.6466666666666665)"
06-01-2023 11:56:32.630158,"(11.0, 11.0, 10.724137931034482)","(7.0, 9.2, 8.791304347826088)","(5.0, 7.4, 7.113043478260869)","(13.0, 19.0, 18.758064516129032)","(18.0, 70.0, 48.0)","(2.6, 3.05, 3.0833333333333335)","(10.0, 14.5, 14.125)","(4.8, 5.8, 5.6466666666666665)"
06-01-2023 11:56:33.873255,"(11.0, 11.0, 10.482758620689655)","(7.0, 9.4, 8.791304347826088)","(5.0, 7.4, 7.113043478260869)","(13.0, 19.0, 18.758064516129032)","(18.0, 60.0, 43.2)","(2.6, 3.1, 3.0325)","(10.0, 14.5, 14.214285714285714)","(4.8, 5.8, 5.6440677966101696)"
06-01-2023 11:56:35.125643,"(11.0, 11.0, 10.424242424242424)","(7.0, 9.2, 8.55)","(5.0, 7.4, 7.061538461538461)","(13.0, 19.0, 18.375)","(18.0, 60.0, 45.17647058823529)","(2.6, 3.15, 3.1760869565217393)","(10.0, 14.5, 14.214285714285714)","(4.8, 5.8, 5.6440677966101696)"
06-01-2023 11:56:36.370013,"(11.0, 11.0, 10.40625)","(7.0, 9.2, 8.526315789473685)","(5.0, 7.4, 7.061538461538461)","(13.0, 19.0, 18.75)","(18.0, 60.0, 37.333333333333336)","(2.6, 3.2, 3.204123711340206)","(10.0, 14.5, 14.346153846153847)","(4.8, 5.8, 5.6440677966101696)"
06-01-2023 11:56:37.626619,"(10.0, 11.0, 10.342105263157894)","(7.0, 9.2, 8.526315789473685)","(5.0, 7.4, 7.061538461538461)","(13.0, 19.0, 18.75)","(18.0, 60.0, 43.0)","(2.6, 3.3, 3.200480769230769)","(10.0, 14.5, 14.318181818181818)","(4.8, 5.8, 5.648148148148148)"
06-01-2023 11:56:38.872200,"(10.0, 11.0, 10.264705882352942)","(7.0, 9.2, 8.083333333333334)","(5.0, 7.4, 7.220408163265306)","(13.0, 19.0, 18.70967741935484)","(18.0, 60.0, 39.6)","(2.6, 3.3, 3.1808988764044948)","(10.0, 14.5, 14.318181818181818)","(4.8, 5.8, 5.648148148148148)"
06-01-2023 11:56:40.379334,"(10.0, 11.0, 10.321428571428571)","(7.0, 8.4, 8.02608695652174)","(5.0, 7.4, 7.18)","(13.0, 19.0, 18.70967741935484)","(18.0, 60.0, 39.6)","(2.6, 3.2, 3.18)","(10.0, 14.5, 14.366666666666667)","(4.8, 5.8, 5.648148148148148)"
06-01-2023 11:56:41.815696,"(10.0, 11.0, 10.270833333333334)","(7.0, 8.4, 8.02608695652174)","(5.0, 7.4, 7.133333333333334)","(13.0, 19.0, 18.671875)","(18.0, 60.0, 30.3)","(2.6, 3.2, 3.1835616438356165)","(10.0, 14.5, 14.366666666666667)","(4.8, 5.8, 5.648148148148148)"
06-01-2023 11:56:43.185258,"(10.0, 11.5, 10.45)","(7.0, 8.4, 8.052631578947368)","(5.0, 7.2, 7.04)","(13.0, 19.0, 18.671875)","(18.0, 60.0, 30.3)","(2.6, 3.2, 3.1964285714285716)","(10.0, 14.5, 14.366666666666667)","(4.8, 5.8, 5.653333333333333)"
06-01-2023 11:56:44.531156,"(10.0, 11.5, 10.46875)","(7.0, 8.4, 7.72)","(5.0, 7.2, 6.989473684210527)","(13.0, 19.0, 18.671875)","(18.0, 60.0, 30.3)","(2.6, 3.2, 3.1964912280701756)","(10.0, 14.5, 14.3)","(4.8, 5.8, 5.735)"
06-01-2023 11:56:45.851132,"(10.0, 11.5, 10.46875)","(7.0, 8.4, 7.8769230769230765)","(5.0, 7.2, 7.033333333333333)","(13.0, 19.0, 18.602941176470587)","(18.0, 60.0, 44.368421052631575)","(2.6, 3.2, 3.1964912280701756)","(10.0, 14.5, 14.346153846153847)","(4.8, 5.8, 5.696)"
06-01-2023 11:56:47.267320,"(10.0, 11.5, 11.055555555555555)","(7.0, 8.2, 7.8769230769230765)","(5.0, 7.2, 7.051851851851852)","(13.0, 19.0, 18.602941176470587)","(18.0, 60.0, 46.25)","(2.6, 3.2, 3.1961538461538463)","(10.0, 14.5, 14.346153846153847)","(4.8, 5.8, 5.637499999999999)"
06-01-2023 11:56:48.607860,"(10.0, 11.5, 10.6875)","(7.0, 8.2, 7.6421052631578945)","(5.0, 7.2, 7.051851851851852)","(13.0, 19.0, 19.1)","(18.0, 60.0, 34.76923076923077)","(2.6, 3.2, 3.194736842105263)","(10.0, 14.5, 14.447368421052632)","(4.8, 5.8, 5.663157894736842)"
06-01-2023 11:56:49.919417,"(10.0, 11.0, 10.825)","(7.0, 8.0, 7.685714285714286)","(5.0, 7.2, 7.051851851851852)","(13.0, 19.5, 19.166666666666668)","(18.0, 50.0, 43.25)","(2.6, 3.2, 3.1966666666666668)","(10.0, 15.0, 14.089285714285714)","(4.8, 5.8, 5.692307692307692)"
06-01-2023 11:56:51.186047,"(10.0, 11.5, 11.411764705882353)","(7.0, 7.8, 7.635294117647059)","(5.0, 7.2, 7.051851851851852)","(13.0, 19.5, 19.166666666666668)","(18.0, 48.0, 30.0)","(2.6, 3.2, 3.1982758620689657)","(10.0, 15.0, 14.089285714285714)","(4.8, 5.8, 5.692307692307692)"
06-01-2023 11:56:52.499077,"(10.0, 11.5, 11.390243902439025)","(7.0, 7.8, 7.416216216216217)","(5.0, 7.2, 7.075)","(13.0, 20.0, 18.96153846153846)","(18.0, 48.0, 30.0)","(2.6, 3.2, 3.2385714285714284)","(10.0, 15.0, 14.142857142857142)","(4.8, 5.8, 5.692307692307692)"
06-01-2023 11:56:53.829106,"(10.0, 11.5, 11.390243902439025)","(7.0, 7.6, 7.414634146341464)","(5.0, 7.2, 7.066666666666666)","(13.0, 20.0, 18.96153846153846)","(18.0, 48.0, 30.0)","(2.6, 3.25, 3.236666666666667)","(10.0, 15.0, 14.142857142857142)","(4.8, 5.8, 5.7299999999999995)"
06-01-2023 11:56:55.158069,"(10.0, 11.5, 11.243243243243244)","(7.0, 7.6, 7.454545454545455)","(5.0, 7.2, 7.097435897435897)","(13.0, 20.0, 18.96153846153846)","(18.0, 48.0, 30.81818181818182)","(2.6, 3.25, 3.2447368421052634)","(11.0, 15.0, 14.3125)","(4.8, 5.8, 5.7368421052631575)"
06-01-2023 11:56:56.506078,"(10.0, 11.0, 10.6875)","(7.0, 7.6, 7.49)","(5.0, 7.2, 7.318181818181818)","(13.0, 20.0, 20.296875)","(19.0, 48.0, 30.315789473684212)","(2.6, 3.25, 3.2447368421052634)","(11.0, 15.0, 14.34)","(4.8, 5.8, 5.911111111111111)"
06-01-2023 11:56:57.799430,"(10.0, 11.5, 11.3)","(7.0, 7.6, 7.49)","(5.0, 7.4, 7.214545454545455)","(13.0, 21.0, 20.55357142857143)","(19.0, 48.0, 35.82142857142857)","(2.6, 3.25, 3.18780487804878)","(11.0, 15.0, 14.3125)","(4.8, 6.0, 5.941666666666666)"
06-01-2023 11:56:59.082775,"(10.0, 11.5, 11.3)","(7.0, 7.6, 7.469230769230769)","(5.0, 7.2, 7.0418604651162795)","(13.0, 21.0, 20.55357142857143)","(19.0, 46.0, 42.785714285714285)","(2.6, 3.25, 3.189240506329114)","(11.0, 15.0, 14.41304347826087)","(4.8, 6.0, 5.906896551724138)"
06-01-2023 11:57:00.348589,"(10.0, 11.5, 11.282608695652174)","(7.0, 7.6, 7.469230769230769)","(5.0, 7.2, 7.0418604651162795)","(13.0, 21.0, 20.55357142857143)","(19.0, 44.0, 42.785714285714285)","(2.6, 3.25, 3.1692307692307695)","(11.0, 15.0, 14.41304347826087)","(4.8, 6.0, 5.910526315789474)"
06-01-2023 11:57:01.647652,"(10.0, 11.5, 11.142857142857142)","(7.0, 7.6, 7.52)","(5.0, 7.2, 7.064)","(13.0, 21.0, 21.416666666666668)","(19.0, 44.0, 35.82142857142857)","(2.6, 3.2, 3.1625)","(11.0, 15.0, 14.431034482758621)","(4.8, 6.0, 5.91304347826087)"
06-01-2023 11:57:02.876742,"(10.0, 11.5, 11.0)","(7.0, 7.6, 7.625)","(5.0, 7.2, 7.26046511627907)","(13.0, 22.0, 21.270833333333332)","(19.0, 46.0, 40.34042553191489)","(2.6, 3.2, 3.115625)","(11.0, 14.5, 14.464285714285714)","(4.8, 6.2, 5.93061224489796)"
06-01-2023 11:57:04.116964,"(10.0, 11.5, 11.023809523809524)","(7.0, 7.8, 7.625)","(5.0, 7.4, 7.157894736842105)","(13.0, 22.0, 21.5)","(19.0, 46.0, 40.04651162790698)","(2.6, 3.2, 3.0875)","(11.0, 14.5, 14.458333333333334)","(4.8, 6.2, 5.93061224489796)"
06-01-2023 11:57:05.334878,"(10.0, 11.5, 11.05)","(7.0, 7.8, 7.7)","(5.0, 7.4, 7.144444444444445)","(13.0, 22.0, 21.425)","(19.0, 44.0, 36.84210526315789)","(2.6, 3.2, 3.0875)","(11.0, 14.5, 14.464285714285714)","(4.8, 6.2, 5.906666666666667)"
06-01-2023 11:57:06.599994,"(10.0, 11.5, 10.923076923076923)","(7.0, 7.8, 7.7368421052631575)","(5.0, 7.4, 7.144444444444445)","(13.0, 23.0, 20.98936170212766)","(19.0, 44.0, 35.45454545454545)","(2.6, 3.2, 3.0885714285714285)","(11.0, 14.5, 14.210526315789474)","(4.8, 6.2, 5.906666666666667)"
06-01-2023 11:57:07.890409,"(10.0, 11.5, 10.892857142857142)","(7.0, 8.2, 7.818181818181818)","(5.0, 7.4, 7.11)","(13.0, 23.0, 20.98936170212766)","(19.0, 42.0, 34.0)","(2.6, 3.2, 3.156)","(11.0, 14.5, 14.185714285714285)","(4.8, 6.2, 5.906666666666667)"
06-01-2023 11:57:09.208775,"(10.0, 11.5, 11.023809523809524)","(7.0, 8.2, 7.817391304347826)","(5.0, 7.2, 7.047058823529412)","(13.0, 23.0, 20.529411764705884)","(19.0, 42.0, 34.0)","(2.6, 3.2, 3.171794871794872)","(11.0, 14.5, 14.045454545454545)","(4.8, 6.2, 5.987804878048781)"
06-01-2023 11:57:10.503126,"(10.0, 11.5, 11.023809523809524)","(7.0, 8.2, 7.817391304347826)","(5.0, 7.2, 7.047058823529412)","(13.0, 23.0, 20.72972972972973)","(19.0, 42.0, 34.0)","(2.6, 3.2, 3.1029411764705883)","(11.0, 14.5, 14.115384615384615)","(4.8, 6.2, 5.987804878048781)"
06-01-2023 11:57:11.707438,"(10.0, 11.5, 11.023809523809524)","(7.0, 8.2, 7.817391304347826)","(5.0, 7.2, 7.047058823529412)","(13.0, 23.0, 20.72972972972973)","(19.0, 42.0, 34.0)","(2.6, 3.2, 3.08)","(11.0, 14.5, 14.411764705882353)","(4.8, 6.2, 5.987804878048781)"
06-01-2023 11:57:13.214570,"(10.0, 11.5, 11.023809523809524)","(7.0, 8.2, 8.059574468085106)","(5.0, 7.2, 7.047058823529412)","(13.0, 23.0, 20.72972972972973)","(19.0, 42.0, 34.0)","(2.6, 3.2, 3.08)","(11.0, 14.5, 13.993788819875776)","(4.8, 6.2, 6.016129032258065)"
06-01-2023 11:57:14.820317,"(10.0, 11.5, 11.166666666666666)","(7.0, 8.2, 8.129411764705882)","(5.0, 7.2, 7.1375)","(13.0, 23.0, 21.095238095238095)","(19.0, 42.0, 37.38461538461539)","(2.6, 3.2, 2.986740740740741)","(11.0, 14.0, 14.5)","(4.8, 6.2, 6.033333333333333)"
06-01-2023 11:57:16.248300,"(10.0, 11.5, 11.166666666666666)","(7.0, 8.2, 8.129411764705882)","(5.0, 7.2, 7.109090909090909)","(13.0, 23.0, 21.095238095238095)","(19.0, 42.0, 37.38461538461539)","(2.6, 3.05, 2.9805405405405407)","(11.0, 15.0, 14.59090909090909)","(4.8, 6.2, 6.033333333333333)"
06-01-2023 11:57:17.615868,"(10.0, 11.5, 11.166666666666666)","(7.0, 8.2, 8.139999999999999)","(5.0, 7.2, 7.083333333333333)","(13.0, 23.0, 21.315789473684212)","(19.0, 42.0, 34.875)","(2.6, 3.05, 2.900612244897959)","(11.0, 15.0, 14.5)","(4.8, 6.2, 6.033333333333333)"
06-01-2023 11:57:18.919550,"(10.0, 11.5, 11.05)","(7.0, 8.2, 8.139999999999999)","(5.0, 7.2, 7.083333333333333)","(13.0, 23.0, 21.56818181818182)","(19.0, 42.0, 34.875)","(2.6, 3.05, 2.915)","(11.0, 15.0, 14.357142857142858)","(4.8, 6.2, 6.076470588235295)"
06-01-2023 11:57:20.322116,"(10.0, 11.5, 11.090909090909092)","(7.0, 8.2, 8.35)","(5.0, 7.2, 7.083333333333333)","(13.0, 23.0, 21.125)","(19.0, 42.0, 33.0)","(2.6, 3.0, 2.915)","(11.0, 15.5, 14.357142857142858)","(4.8, 6.2, 6.076470588235295)"
06-01-2023 11:57:21.533510,"(10.0, 11.5, 11.090909090909092)","(7.0, 8.4, 8.342268041237114)","(5.0, 7.2, 7.061538461538461)","(13.0, 23.0, 21.395833333333332)","(19.0, 42.0, 33.16981132075472)","(2.6, 3.0, 2.901821862348178)","(11.0, 15.5, 14.357142857142858)","(4.8, 6.2, 6.076470588235295)"
06-01-2023 11:57:22.709411,"(10.0, 11.5, 11.125)","(7.0, 8.2, 8.157142857142857)","(5.0, 7.2, 7.061538461538461)","(13.0, 23.0, 21.395833333333332)","(19.0, 42.0, 33.16981132075472)","(2.6, 3.05, 2.9018145161290323)","(11.0, 15.5, 14.5)","(4.8, 6.2, 6.076470588235295)"
06-01-2023 11:57:23.929316,"(10.0, 11.5, 11.178571428571429)","(7.0, 8.2, 8.158)","(5.0, 7.2, 7.109090909090909)","(13.0, 23.0, 21.395833333333332)","(19.0, 42.0, 33.16981132075472)","(2.6, 3.05, 2.9018145161290323)","(11.0, 15.5, 14.5)","(4.8, 6.2, 6.076470588235295)"
06-01-2023 11:57:25.200754,"(10.0, 11.5, 11.178571428571429)","(7.0, 8.2, 8.23448275862069)","(5.0, 7.2, 7.109090909090909)","(13.0, 23.0, 21.395833333333332)","(19.0, 42.0, 33.16981132075472)","(2.6, 3.05, 2.9018145161290323)","(11.0, 15.5, 14.5)","(4.8, 6.2, 6.076470588235295)"
06-01-2023 11:57:26.401842,"(10.0, 11.5, 11.178571428571429)","(7.0, 8.4, 8.275862068965518)","(5.0, 7.2, 7.109090909090909)","(13.0, 23.0, 21.125)","(19.0, 42.0, 33.16981132075472)","(2.6, 3.05, 2.9018145161290323)","(11.0, 15.5, 14.5)","(4.8, 6.2, 6.15)"
06-01-2023 11:57:27.626283,"(10.0, 11.0, 10.88888888888889)","(7.0, 8.4, 8.066666666666666)","(5.0, 7.2, 7.109090909090909)","(13.0, 23.0, 21.333333333333332)","(19.0, 42.0, 33.16981132075472)","(2.6, 3.05, 2.9018145161290323)","(11.0, 15.5, 14.586206896551724)","(4.8, 6.2, 6.15)"
06-01-2023 11:57:28.884790,"(10.0, 11.0, 10.96551724137931)","(7.0, 8.4, 8.066666666666666)","(5.0, 7.2, 7.109090909090909)","(13.0, 23.0, 21.533333333333335)","(19.0, 42.0, 33.702127659574465)","(2.6, 3.05, 2.96)","(11.0, 15.0, 14.586206896551724)","(4.8, 6.2, 6.190094339622641)"
06-01-2023 11:57:30.370100,"(10.0, 11.0, 10.96551724137931)","(7.0, 8.4, 8.066666666666666)","(5.0, 7.2, 7.1)","(13.0, 23.0, 21.533333333333335)","(19.0, 42.0, 33.702127659574465)","(2.6, 3.0, 2.9751724137931035)","(11.0, 15.0, 14.55)","(4.8, 6.2, 6.1942583732057415)"
06-01-2023 11:57:31.949353,"(10.0, 11.0, 10.96551724137931)","(7.0, 8.4, 8.666666666666668)","(5.0, 7.2, 7.175)","(13.0, 23.0, 21.413793103448278)","(19.0, 42.0, 36.18181818181818)","(2.6, 3.0, 2.8616326530612244)","(11.0, 15.0, 14.076923076923077)","(4.8, 6.2, 6.240909090909091)"
06-01-2023 11:57:33.364555,"(8.0, 11.0, 10.957627118644067)","(7.0, 8.8, 8.68888888888889)","(5.5, 7.2, 7.2823529411764705)","(14.0, 24.0, 21.794117647058822)","(21.0, 42.0, 34.25)","(2.6, 2.9, 2.8236363636363633)","(11.0, 15.0, 14.076923076923077)","(4.8, 6.4, 6.240909090909091)"
06-01-2023 11:57:34.654325,"(8.0, 11.0, 10.954545454545455)","(7.0, 8.8, 8.68888888888889)","(5.5, 7.4, 7.275675675675676)","(14.0, 24.0, 21.794117647058822)","(21.0, 42.0, 34.25)","(2.6, 2.86, 2.8236363636363633)","(11.0, 15.0, 14.357142857142858)","(4.8, 6.4, 6.1066666666666665)"
06-01-2023 11:57:35.913052,"(8.0, 11.0, 10.959016393442623)","(7.0, 8.8, 8.666666666666668)","(5.5, 7.4, 7.266666666666667)","(14.0, 24.0, 23.137931034482758)","(21.0, 42.0, 34.25)","(2.6, 2.86, 2.934838709677419)","(11.0, 15.0, 14.82)","(4.8, 6.4, 6.273684210526316)"
06-01-2023 11:57:37.099472,"(8.0, 11.0, 10.959016393442623)","(7.0, 8.8, 8.600000000000001)","(5.5, 7.4, 7.705263157894737)","(14.0, 24.0, 23.137931034482758)","(21.0, 42.0, 34.25)","(2.6, 2.98, 2.9305882352941177)","(11.0, 15.0, 14.82)","(4.8, 6.4, 6.280701754385965)"
06-01-2023 11:57:38.401049,"(8.0, 11.0, 10.924528301886792)","(7.0, 8.8, 7.81875)","(5.5, 7.8, 7.691891891891892)","(14.0, 24.0, 23.25)","(21.0, 42.0, 36.30769230769231)","(2.6, 2.98, 2.967878787878788)","(11.0, 15.0, 13.810344827586206)","(4.8, 6.4, 6.385858585858586)"
06-01-2023 11:57:39.667229,"(8.0, 11.0, 10.924528301886792)","(7.0, 8.4, 7.81875)","(5.5, 7.8, 7.691891891891892)","(14.0, 26.0, 23.10909090909091)","(21.0, 38.0, 36.30769230769231)","(2.6, 2.98, 2.974312796208531)","(11.0, 15.0, 13.522388059701493)","(4.8, 6.4, 6.466666666666667)"
06-01-2023 11:57:41.050973,"(8.0, 11.0, 10.916666666666666)","(7.0, 8.4, 7.817821782178218)","(5.5, 7.8, 7.508387096774194)","(14.0, 26.0, 23.107142857142858)","(21.0, 38.0, 36.1025641025641)","(2.6, 2.98, 2.939550561797753)","(11.0, 15.0, 13.585714285714285)","(4.8, 6.6, 6.459154929577465)"
06-01-2023 11:57:42.393587,"(8.0, 11.0, 10.916666666666666)","(7.0, 8.4, 7.9820224719101125)","(5.5, 8.0, 7.4944444444444445)","(14.0, 26.0, 23.10909090909091)","(21.0, 38.0, 35.30909090909091)","(2.6, 2.94, 2.973684210526316)","(11.0, 15.0, 13.7)","(4.8, 6.6, 6.460992907801418)"
