,Better Tomorrow,Samedi,Pentacost,Apollo Blu,Hunka Hunka Harry,One Man Band,Danali,Wynsome Maid,Princess Pancakes,Chelsea Toff,Luminara,Ski Zoom
07-01-2023 14:51:36.700684,"(5.5, 8.0, 7.84)","(4.8, 5.3, 5.247058823529412)","(7.5, 11.0, 10.614035087719298)","(18.0, 24.0, 23.846153846153847)","(26.0, 50.0, 42.0)","(18.0, 32.0, 28.25)","(14.0, 17.0, 16.96808510638298)","(21.0, 32.0, 31.5)","(5.0, 5.9, 5.878947368421053)","(14.0, 17.0, 16.6)","(7.5, 9.0, 8.36)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:38.175860,"(5.5, 8.0, 7.95)","(4.8, 5.3, 5.196153846153846)","(7.5, 11.0, 10.614035087719298)","(18.0, 24.0, 23.846153846153847)","(26.0, 48.0, 41.6)","(18.0, 32.0, 28.25)","(14.0, 17.0, 16.96808510638298)","(21.0, 32.0, 31.5)","(5.0, 5.9, 5.878947368421053)","(14.0, 17.0, 16.17241379310345)","(7.5, 9.0, 8.36)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:39.702980,"(5.5, 8.4, 8.266666666666667)","(4.8, 5.3, 5.196153846153846)","(7.5, 11.0, 10.614035087719298)","(18.0, 24.0, 23.846153846153847)","(26.0, 48.0, 41.6)","(18.0, 32.0, 28.25)","(14.0, 17.0, 16.96808510638298)","(21.0, 32.0, 31.5)","(5.0, 5.9, 5.878947368421053)","(14.0, 17.0, 16.272727272727273)","(7.5, 9.0, 8.36)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:41.150049,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.216666666666667)","(7.5, 11.0, 10.74468085106383)","(18.0, 24.0, 23.846153846153847)","(26.0, 48.0, 41.5)","(18.0, 32.0, 28.25)","(14.0, 17.0, 16.96590909090909)","(21.0, 32.0, 31.2)","(5.0, 5.9, 5.877777777777778)","(14.0, 17.0, 16.272727272727273)","(7.5, 9.0, 8.36)","(16.0, 21.0, 20.23076923076923)"
07-01-2023 14:51:42.568500,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.144444444444444)","(8.5, 11.0, 10.583333333333334)","(18.0, 24.0, 23.846153846153847)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.0, 16.967391304347824)","(21.0, 32.0, 31.46666666666667)","(5.0, 5.9, 5.885714285714286)","(14.0, 17.0, 16.272727272727273)","(7.5, 9.0, 8.36)","(16.0, 21.0, 20.23076923076923)"
07-01-2023 14:51:43.996314,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.144444444444444)","(8.5, 11.0, 10.583333333333334)","(18.0, 24.0, 23.8)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.0, 16.967391304347824)","(21.0, 32.0, 31.46666666666667)","(5.0, 5.9, 5.885714285714286)","(14.0, 17.0, 16.17241379310345)","(7.5, 9.0, 8.36)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:45.468386,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.144444444444444)","(8.5, 11.0, 10.583333333333334)","(18.0, 24.0, 23.846153846153847)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.0, 17.369565217391305)","(21.0, 32.0, 31.46666666666667)","(5.0, 5.9, 5.833333333333334)","(14.0, 17.0, 16.17241379310345)","(7.5, 9.0, 8.299999999999999)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:46.966589,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.144444444444444)","(8.5, 11.0, 10.583333333333334)","(18.0, 24.0, 23.846153846153847)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.5, 17.369565217391305)","(21.0, 32.0, 31.46666666666667)","(5.0, 5.9, 5.833333333333334)","(14.0, 17.0, 16.17241379310345)","(7.5, 9.0, 8.299999999999999)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:48.506886,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.144444444444444)","(8.0, 11.0, 12.105263157894736)","(18.0, 24.0, 23.8)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.5, 17.369565217391305)","(20.0, 32.0, 31.46666666666667)","(5.0, 5.9, 5.833333333333334)","(14.0, 17.0, 16.17241379310345)","(7.5, 9.0, 8.299999999999999)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:50.001917,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.184615384615385)","(8.0, 12.5, 12.105263157894736)","(18.0, 24.0, 23.8)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.5, 17.369565217391305)","(20.0, 32.0, 31.46666666666667)","(5.0, 5.9, 5.833333333333334)","(14.0, 17.0, 16.60655737704918)","(7.5, 9.0, 8.299999999999999)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:52.024040,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.184615384615385)","(8.0, 12.5, 12.105263157894736)","(18.0, 24.0, 23.8)","(26.0, 46.0, 41.2)","(18.0, 32.0, 27.5)","(14.0, 17.5, 17.369565217391305)","(20.0, 32.0, 29.733333333333334)","(5.0, 5.9, 5.833333333333334)","(14.0, 17.0, 16.60655737704918)","(7.5, 9.0, 8.299999999999999)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:54.170577,"(5.5, 8.4, 8.342857142857143)","(4.8, 5.3, 5.184615384615385)","(8.0, 12.5, 12.105263157894736)","(18.0, 24.0, 23.8)","(26.0, 46.0, 42.57142857142857)","(18.0, 32.0, 27.5)","(14.0, 17.5, 17.375)","(20.0, 30.0, 29.6)","(5.0, 5.9, 5.804347826086957)","(14.0, 17.0, 16.60655737704918)","(7.5, 9.0, 8.299999999999999)","(16.0, 21.0, 20.375)"
07-01-2023 14:51:56.052083,"(5.5, 8.4, 8.25)","(4.8, 5.3, 5.184615384615385)","(8.0, 12.5, 12.407407407407408)","(18.0, 24.0, 23.8)","(26.0, 46.0, 39.333333333333336)","(18.0, 32.0, 27.5)","(14.0, 18.0, 17.375)","(20.0, 30.0, 29.555555555555557)","(5.0, 5.9, 5.795238095238095)","(14.0, 17.0, 16.6)","(7.5, 9.0, 8.36969696969697)","(16.0, 21.0, 20.166666666666668)"
07-01-2023 14:51:57.823046,"(5.5, 8.4, 8.25)","(4.8, 5.3, 5.184615384615385)","(8.0, 12.5, 12.407407407407408)","(18.0, 24.0, 23.8)","(26.0, 46.0, 39.333333333333336)","(18.0, 32.0, 27.5)","(14.0, 18.0, 17.375)","(20.0, 30.0, 29.77777777777778)","(5.0, 5.9, 5.821428571428572)","(14.0, 17.0, 16.6)","(7.5, 9.0, 8.36969696969697)","(16.0, 21.0, 20.285714285714285)"
07-01-2023 14:51:59.442908,"(5.5, 8.4, 8.25)","(4.8, 5.3, 5.126315789473684)","(8.0, 12.5, 12.293103448275861)","(18.0, 24.0, 23.8)","(26.0, 46.0, 39.333333333333336)","(18.0, 32.0, 27.5)","(14.0, 18.0, 17.375)","(20.0, 30.0, 29.77777777777778)","(5.0, 5.9, 5.821428571428572)","(14.0, 17.0, 16.6)","(7.5, 9.0, 8.44)","(16.0, 21.0, 20.285714285714285)"
07-01-2023 14:52:00.990382,"(5.5, 8.4, 8.25)","(4.8, 5.3, 5.126315789473684)","(8.0, 12.5, 12.293103448275861)","(18.0, 24.0, 23.8)","(26.0, 46.0, 39.333333333333336)","(18.0, 32.0, 27.5)","(14.0, 18.0, 17.375)","(20.0, 30.0, 31.555555555555557)","(5.0, 5.9, 5.821428571428572)","(14.0, 17.0, 16.6)","(7.5, 8.8, 8.35)","(16.0, 21.0, 20.285714285714285)"
07-01-2023 14:52:02.518031,"(5.5, 8.4, 7.92)","(4.8, 5.3, 5.159574468085106)","(8.0, 12.5, 11.490196078431373)","(18.0, 24.0, 23.8)","(26.0, 46.0, 39.333333333333336)","(18.0, 32.0, 27.5)","(14.0, 18.0, 17.375)","(20.0, 32.0, 31.555555555555557)","(5.0, 5.9, 5.794444444444444)","(14.0, 17.0, 16.6)","(7.5, 8.8, 8.542857142857143)","(16.0, 21.0, 20.285714285714285)"
07-01-2023 14:52:04.094409,"(5.5, 8.4, 8.04)","(4.8, 5.3, 5.159574468085106)","(8.0, 11.5, 11.490196078431373)","(18.0, 24.0, 23.8)","(26.0, 46.0, 39.333333333333336)","(18.0, 32.0, 27.5)","(14.0, 18.0, 17.375)","(20.0, 32.0, 31.555555555555557)","(5.0, 5.9, 5.818518518518519)","(14.0, 17.0, 16.710843373493976)","(7.5, 8.8, 8.6)","(16.0, 21.0, 20.285714285714285)"
07-01-2023 14:52:05.689253,"(5.5, 8.6, 8.466666666666667)","(4.8, 5.0, 4.911538461538462)","(8.0, 11.5, 11.486486486486486)","(18.0, 24.0, 22.625)","(26.0, 46.0, 44.11764705882353)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.0, 17.15)","(20.0, 32.0, 30.548672566371682)","(5.0, 5.9, 5.712871287128713)","(14.0, 17.0, 16.017857142857142)","(7.5, 8.8, 8.533333333333333)","(16.0, 21.0, 19.130434782608695)"
07-01-2023 14:52:07.317986,"(5.5, 8.6, 8.35)","(4.8, 5.0, 4.907070707070708)","(8.0, 11.5, 11.486486486486486)","(18.0, 24.0, 22.37037037037037)","(26.0, 46.0, 44.22222222222222)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.15)","(20.0, 34.0, 30.535087719298247)","(5.0, 5.8, 5.706382978723404)","(14.0, 16.5, 16.01923076923077)","(7.5, 8.8, 8.65)","(16.0, 20.0, 19.62962962962963)"
07-01-2023 14:52:08.910906,"(5.5, 8.6, 8.44)","(4.8, 5.0, 4.907070707070708)","(8.0, 11.5, 11.486486486486486)","(18.0, 24.0, 22.37037037037037)","(26.0, 46.0, 44.22222222222222)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.214285714285715)","(20.0, 34.0, 30.535087719298247)","(5.0, 5.8, 5.706382978723404)","(14.0, 16.5, 16.01923076923077)","(7.5, 8.8, 8.685714285714287)","(16.0, 20.0, 19.62962962962963)"
07-01-2023 14:52:10.466693,"(5.5, 8.6, 8.476923076923077)","(4.8, 5.0, 4.90962962962963)","(8.0, 11.5, 11.333333333333334)","(18.0, 24.0, 22.37037037037037)","(26.0, 46.0, 44.22222222222222)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.214285714285715)","(20.0, 34.0, 30.05)","(5.0, 5.8, 5.7153846153846155)","(14.0, 16.5, 16.0125)","(7.5, 8.8, 8.685714285714287)","(16.0, 20.0, 19.62962962962963)"
07-01-2023 14:52:11.956856,"(5.5, 8.6, 8.533333333333333)","(4.8, 5.0, 4.909489051094891)","(8.0, 11.5, 11.333333333333334)","(18.0, 24.0, 22.625)","(26.0, 46.0, 44.476190476190474)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.681818181818183)","(20.0, 34.0, 30.05)","(5.0, 5.8, 5.624598930481283)","(14.0, 16.5, 16.0125)","(7.5, 8.8, 8.685714285714287)","(16.0, 20.0, 19.642857142857142)"
07-01-2023 14:52:13.485654,"(5.5, 8.6, 8.600000000000001)","(4.8, 5.0, 4.909489051094891)","(8.0, 11.5, 11.382978723404255)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.54545454545455)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 30.05)","(5.0, 5.7, 5.626178010471204)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.705882352941178)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:15.023942,"(5.5, 8.8, 8.600000000000001)","(4.8, 5.0, 4.909489051094891)","(8.0, 11.5, 11.382978723404255)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.54545454545455)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 30.05)","(5.0, 5.7, 5.624193548387097)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:16.521202,"(5.5, 8.8, 8.600000000000001)","(4.8, 5.0, 4.909489051094891)","(8.0, 11.5, 11.382978723404255)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.54545454545455)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 30.05)","(5.0, 5.7, 5.624193548387097)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:18.112852,"(5.5, 8.8, 8.492307692307692)","(4.8, 5.0, 4.909489051094891)","(8.0, 11.5, 11.382978723404255)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 43.0)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 30.05)","(5.0, 5.7, 5.624193548387097)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:19.589873,"(5.5, 8.8, 8.485714285714286)","(4.8, 5.0, 4.909489051094891)","(8.0, 11.5, 11.382978723404255)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.0)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 30.009615384615383)","(5.0, 5.7, 5.624193548387097)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:21.122651,"(5.5, 8.8, 8.485714285714286)","(4.8, 5.0, 4.910833333333334)","(8.0, 11.5, 11.863636363636363)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.0)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 29.931372549019606)","(5.0, 5.7, 5.624193548387097)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:22.581831,"(5.5, 8.8, 8.485714285714286)","(4.8, 5.0, 4.911111111111111)","(8.0, 12.0, 11.863636363636363)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.0)","(18.0, 32.0, 27.833333333333332)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 29.931372549019606)","(5.0, 5.7, 5.63677130044843)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.642857142857142)"
07-01-2023 14:52:24.056066,"(5.5, 8.8, 8.485714285714286)","(4.8, 5.0, 4.925000000000001)","(8.0, 12.0, 11.791666666666666)","(18.0, 24.0, 22.666666666666668)","(26.0, 46.0, 44.0)","(18.0, 32.0, 27.5)","(14.0, 18.5, 17.642857142857142)","(20.0, 34.0, 30.009615384615383)","(5.0, 5.7, 5.637333333333333)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 19.655172413793103)"
07-01-2023 14:52:25.560490,"(5.5, 8.8, 8.541176470588235)","(4.8, 5.0, 4.925000000000001)","(8.0, 12.0, 11.655172413793103)","(18.0, 24.0, 21.958333333333332)","(26.0, 46.0, 39.68)","(18.0, 32.0, 27.5)","(14.0, 18.5, 18.71875)","(20.0, 34.0, 32.18181818181818)","(5.0, 5.7, 5.634008097165991)","(14.0, 16.5, 16.035714285714285)","(7.5, 8.8, 8.76734693877551)","(16.0, 20.0, 20.375)"
07-01-2023 14:52:27.165845,"(5.5, 8.8, 8.648275862068965)","(4.8, 5.0, 4.904878048780488)","(8.0, 12.0, 11.655172413793103)","(18.0, 22.0, 21.958333333333332)","(26.0, 40.0, 39.69230769230769)","(18.0, 32.0, 27.5)","(14.0, 19.0, 18.763157894736842)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.634008097165991)","(13.0, 16.5, 16.083333333333332)","(7.0, 8.8, 8.76734693877551)","(16.0, 21.0, 20.27777777777778)"
07-01-2023 14:52:28.695716,"(5.5, 8.8, 8.648275862068965)","(4.8, 5.0, 4.978947368421053)","(8.0, 12.0, 11.655172413793103)","(18.0, 22.0, 21.958333333333332)","(26.0, 40.0, 39.733333333333334)","(18.0, 32.0, 27.5)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.634008097165991)","(13.0, 16.5, 16.2972972972973)","(7.0, 8.8, 8.765217391304349)","(16.0, 21.0, 20.27777777777778)"
07-01-2023 14:52:30.341277,"(5.5, 8.8, 8.648275862068965)","(4.8, 5.1, 4.978947368421053)","(8.0, 12.0, 11.655172413793103)","(18.0, 22.0, 21.966666666666665)","(26.0, 40.0, 39.75)","(18.0, 32.0, 27.5)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.634008097165991)","(13.0, 16.5, 16.2972972972973)","(7.0, 8.8, 8.765217391304349)","(16.0, 21.0, 20.27777777777778)"
07-01-2023 14:52:32.127804,"(5.5, 8.8, 8.648275862068965)","(4.8, 5.1, 4.996774193548387)","(8.0, 12.0, 11.655172413793103)","(18.0, 22.0, 21.966666666666665)","(26.0, 40.0, 39.69230769230769)","(18.0, 32.0, 27.5)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.634008097165991)","(13.0, 16.5, 16.2972972972973)","(7.0, 8.8, 8.765217391304349)","(16.0, 21.0, 20.27777777777778)"
07-01-2023 14:52:33.834872,"(5.5, 8.8, 8.648275862068965)","(4.8, 5.1, 4.996774193548387)","(8.0, 12.0, 11.655172413793103)","(18.0, 22.0, 23.558823529411764)","(26.0, 40.0, 38.0)","(18.0, 32.0, 28.727272727272727)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.634008097165991)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.790697674418606)","(16.0, 21.0, 20.375)"
07-01-2023 14:52:35.878280,"(5.5, 8.8, 8.630769230769232)","(4.8, 5.1, 4.957777777777778)","(8.0, 11.5, 11.03125)","(18.0, 24.0, 23.666666666666668)","(26.0, 40.0, 38.5)","(18.0, 32.0, 29.0)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.633196721311475)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.790697674418606)","(16.0, 21.0, 19.583333333333332)"
07-01-2023 14:52:37.844711,"(5.5, 8.8, 8.630769230769232)","(4.8, 5.1, 4.95531914893617)","(8.0, 11.5, 10.90625)","(18.0, 24.0, 23.666666666666668)","(26.0, 40.0, 38.5)","(18.0, 32.0, 29.0)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.634008097165991)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.790697674418606)","(16.0, 21.0, 19.583333333333332)"
07-01-2023 14:52:39.474646,"(5.5, 8.8, 8.746666666666668)","(4.8, 5.1, 4.81985294117647)","(8.0, 11.5, 10.90625)","(18.0, 24.0, 23.666666666666668)","(26.0, 40.0, 38.5)","(18.0, 32.0, 29.0)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.636078431372549)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.76923076923077)","(16.0, 21.0, 19.583333333333332)"
07-01-2023 14:52:41.050792,"(5.5, 8.8, 8.746666666666668)","(4.8, 4.9, 4.81985294117647)","(8.0, 11.5, 10.948275862068966)","(18.0, 24.0, 23.666666666666668)","(26.0, 40.0, 39.14285714285714)","(18.0, 32.0, 29.0)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.636078431372549)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.700000000000001)","(16.0, 21.0, 19.82758620689655)"
07-01-2023 14:52:42.652683,"(5.5, 8.8, 8.754285714285714)","(4.8, 4.9, 4.82043795620438)","(8.0, 11.5, 10.948275862068966)","(18.0, 24.0, 23.666666666666668)","(26.0, 40.0, 39.14285714285714)","(18.0, 32.0, 29.0)","(14.0, 19.0, 18.46)","(20.0, 36.0, 33.0)","(5.0, 5.7, 5.636078431372549)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.700000000000001)","(16.0, 21.0, 19.82758620689655)"
07-01-2023 14:52:44.122982,"(6.5, 8.8, 8.754285714285714)","(4.6, 4.9, 4.823239436619718)","(8.5, 11.5, 10.948275862068966)","(18.0, 24.0, 23.911764705882355)","(26.0, 40.0, 39.14285714285714)","(19.0, 32.0, 28.53846153846154)","(15.0, 19.0, 18.53448275862069)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.636078431372549)","(13.0, 16.5, 16.307692307692307)","(7.0, 8.8, 8.783333333333333)","(16.0, 21.0, 19.82758620689655)"
07-01-2023 14:52:45.581110,"(6.5, 8.8, 8.754285714285714)","(4.6, 4.9, 4.8221428571428575)","(8.5, 11.5, 10.948275862068966)","(18.0, 24.0, 23.727272727272727)","(26.0, 40.0, 39.14285714285714)","(19.0, 32.0, 28.53846153846154)","(15.0, 19.0, 19.166666666666668)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.620487804878048)","(13.0, 16.5, 16.344444444444445)","(7.0, 8.8, 8.783333333333333)","(16.0, 21.0, 19.705882352941178)"
07-01-2023 14:52:47.055429,"(6.5, 8.8, 8.754285714285714)","(4.6, 4.9, 4.815037593984962)","(8.5, 11.5, 10.948275862068966)","(18.0, 24.0, 23.727272727272727)","(26.0, 40.0, 39.14285714285714)","(19.0, 32.0, 28.53846153846154)","(15.0, 19.5, 18.125)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.620487804878048)","(13.0, 16.5, 16.344444444444445)","(7.0, 8.8, 8.86875)","(16.0, 21.0, 19.705882352941178)"
07-01-2023 14:52:48.622255,"(6.5, 8.8, 8.75)","(4.6, 4.9, 4.8110236220472435)","(8.5, 11.5, 11.041666666666666)","(18.0, 24.0, 23.727272727272727)","(26.0, 40.0, 39.5)","(19.0, 32.0, 28.53846153846154)","(15.0, 20.0, 19.0)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.619704433497537)","(13.0, 16.5, 16.344444444444445)","(7.0, 9.0, 8.86875)","(16.0, 21.0, 19.705882352941178)"
07-01-2023 14:52:50.088517,"(6.5, 8.8, 8.75)","(4.6, 4.9, 4.82258064516129)","(8.5, 11.5, 10.882352941176471)","(18.0, 24.0, 23.727272727272727)","(26.0, 40.0, 39.5)","(19.0, 32.0, 28.53846153846154)","(15.0, 19.5, 19.333333333333332)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.622330097087378)","(13.0, 16.5, 16.40909090909091)","(7.0, 9.0, 8.883870967741936)","(16.0, 21.0, 19.871794871794872)"
07-01-2023 14:52:51.639663,"(6.5, 8.8, 8.75)","(4.6, 4.9, 4.82089552238806)","(8.5, 11.5, 10.914634146341463)","(18.0, 24.0, 23.8)","(26.0, 40.0, 39.333333333333336)","(19.0, 32.0, 29.5)","(15.0, 19.5, 19.333333333333332)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.623809523809523)","(13.0, 16.5, 16.40909090909091)","(7.0, 9.0, 8.897142857142857)","(16.0, 21.0, 19.944444444444443)"
07-01-2023 14:52:53.254068,"(6.5, 8.8, 8.760975609756098)","(4.6, 4.9, 4.82089552238806)","(8.5, 11.5, 10.914634146341463)","(18.0, 24.0, 23.8)","(26.0, 40.0, 39.333333333333336)","(19.0, 32.0, 29.5)","(15.0, 19.5, 19.333333333333332)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.623809523809523)","(13.0, 16.5, 16.40909090909091)","(7.0, 9.0, 8.897142857142857)","(16.0, 21.0, 19.944444444444443)"
07-01-2023 14:52:54.762978,"(6.5, 8.8, 8.760975609756098)","(4.6, 4.9, 4.82089552238806)","(8.5, 11.5, 10.914634146341463)","(18.0, 24.0, 23.8)","(26.0, 40.0, 39.333333333333336)","(19.0, 32.0, 29.5)","(15.0, 19.5, 19.333333333333332)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.623809523809523)","(13.0, 16.5, 16.40909090909091)","(7.0, 9.0, 8.897142857142857)","(16.0, 21.0, 19.944444444444443)"
07-01-2023 14:52:56.092786,"(6.5, 8.8, 8.760975609756098)","(4.6, 4.9, 4.82089552238806)","(8.5, 11.5, 10.914634146341463)","(18.0, 24.0, 23.857142857142858)","(26.0, 40.0, 39.333333333333336)","(19.0, 32.0, 29.5)","(15.0, 19.5, 18.25)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.623809523809523)","(13.0, 16.5, 16.40909090909091)","(7.0, 9.0, 8.921739130434784)","(16.0, 21.0, 19.944444444444443)"
07-01-2023 14:52:57.487149,"(6.5, 8.8, 8.760975609756098)","(4.6, 4.9, 4.779166666666667)","(8.5, 11.5, 10.914634146341463)","(18.0, 24.0, 23.857142857142858)","(26.0, 40.0, 39.333333333333336)","(19.0, 32.0, 30.043478260869566)","(15.0, 19.5, 18.875)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.620398009950248)","(13.0, 16.5, 16.272727272727273)","(7.0, 9.0, 8.926530612244898)","(16.0, 21.0, 19.944444444444443)"
07-01-2023 14:52:58.936143,"(6.5, 8.8, 8.76923076923077)","(4.6, 4.8, 4.785393258426966)","(8.5, 11.5, 11.227272727272727)","(18.0, 24.0, 23.0)","(26.0, 40.0, 39.4)","(19.0, 32.0, 28.727272727272727)","(15.0, 19.5, 18.785714285714285)","(21.0, 36.0, 33.0)","(5.0, 5.7, 5.622705314009662)","(13.0, 16.5, 16.357142857142858)","(7.0, 9.0, 8.719999999999999)","(16.0, 21.0, 19.642857142857142)"
07-01-2023 14:53:00.316905,"(6.5, 9.0, 8.755555555555555)","(4.6, 4.8, 4.790579710144927)","(8.5, 11.5, 11.214285714285714)","(18.0, 24.0, 23.0)","(26.0, 40.0, 39.4)","(19.0, 32.0, 28.727272727272727)","(15.0, 19.5, 18.9)","(21.0, 36.0, 31.6)","(5.0, 5.7, 5.622705314009662)","(13.0, 16.5, 16.357142857142858)","(7.0, 9.0, 8.704347826086956)","(16.0, 21.0, 19.642857142857142)"
07-01-2023 14:53:01.808527,"(6.5, 9.0, 8.755555555555555)","(4.6, 4.8, 4.7939849624060145)","(8.5, 11.5, 11.214285714285714)","(18.0, 24.0, 23.0)","(26.0, 40.0, 39.4)","(19.0, 32.0, 28.727272727272727)","(15.0, 19.5, 18.9)","(21.0, 36.0, 31.6)","(5.0, 5.7, 5.622705314009662)","(13.0, 16.5, 16.357142857142858)","(7.0, 9.0, 8.719999999999999)","(16.0, 21.0, 19.642857142857142)"
07-01-2023 14:53:03.303015,"(6.5, 9.0, 8.69032258064516)","(4.6, 4.8, 4.666666666666667)","(8.5, 11.5, 11.2)","(18.0, 24.0, 23.0)","(26.0, 40.0, 37.81818181818182)","(19.0, 32.0, 29.6)","(15.0, 19.5, 19.227272727272727)","(21.0, 36.0, 31.6)","(5.0, 5.7, 5.620792079207921)","(13.0, 16.5, 16.4)","(7.0, 9.0, 8.784615384615384)","(16.0, 21.0, 19.86)"
