,Violetta Gift,La Perriere,Kimora Saffi,Leanne Leeann,Keayang Xena,Copacabana,Kyvalleyhoneybunny
11-01-2023 18:33:15.941555,"(18.0, 38.0, 36.55555555555556)","(7.0, 13.0, 11.8)","(4.6, 5.9, 5.84)","(8.0, 10.0, 9.695652173913043)","(2.6, 2.88, 2.834285714285714)","(4.2, 5.0, 4.9372549019607845)","(14.0, 22.0, 21.066666666666666)"
11-01-2023 18:33:17.093174,"(19.0, 38.0, 32.857142857142854)","(7.0, 13.0, 11.8)","(4.6, 5.9, 5.84)","(8.0, 9.8, 9.695652173913043)","(2.6, 2.88, 2.834285714285714)","(4.2, 5.0, 4.9372549019607845)","(14.0, 22.0, 21.066666666666666)"
11-01-2023 18:33:18.225093,"(19.0, 38.0, 33.875)","(7.0, 13.0, 12.5)","(4.6, 5.9, 5.775)","(8.0, 9.8, 9.695652173913043)","(2.6, 2.84, 2.7866666666666666)","(4.2, 5.0, 4.8)","(14.0, 22.0, 21.066666666666666)"
11-01-2023 18:33:19.359859,"(19.0, 38.0, 34.333333333333336)","(7.0, 12.5, 12.166666666666666)","(4.6, 5.9, 5.633333333333334)","(8.0, 9.8, 9.695652173913043)","(2.6, 2.84, 2.7564912280701757)","(4.2, 5.0, 4.9)","(14.0, 22.0, 21.066666666666666)"
11-01-2023 18:33:20.493271,"(19.0, 38.0, 34.333333333333336)","(7.0, 12.5, 12.166666666666666)","(4.6, 6.0, 5.566666666666666)","(8.0, 9.8, 9.695652173913043)","(2.6, 2.84, 2.815294117647059)","(4.2, 5.0, 4.922580645161291)","(14.0, 22.0, 21.066666666666666)"
11-01-2023 18:33:21.678571,"(19.0, 38.0, 34.333333333333336)","(7.0, 12.5, 12.166666666666666)","(4.6, 5.9, 5.547058823529412)","(8.0, 9.8, 8.910344827586208)","(2.6, 2.84, 2.8114285714285714)","(4.2, 5.0, 4.875)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:22.821604,"(19.0, 38.0, 34.333333333333336)","(7.0, 12.5, 12.166666666666666)","(4.6, 5.9, 5.566666666666666)","(8.0, 9.0, 8.8)","(2.6, 2.88, 2.8114285714285714)","(4.2, 4.9, 4.875)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:23.907048,"(19.0, 38.0, 34.333333333333336)","(7.0, 12.5, 12.357142857142858)","(4.6, 5.9, 5.536363636363636)","(8.0, 9.0, 8.666666666666666)","(2.6, 2.88, 2.8457142857142856)","(4.2, 4.9, 4.945454545454545)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:24.965695,"(19.0, 38.0, 29.75)","(7.0, 12.5, 12.357142857142858)","(4.6, 5.9, 5.627272727272727)","(8.0, 8.8, 8.666666666666666)","(2.6, 2.88, 2.8457142857142856)","(4.2, 5.2, 4.88421052631579)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:26.104844,"(19.0, 38.0, 29.75)","(7.0, 13.5, 12.1)","(4.6, 5.9, 5.627272727272727)","(8.0, 8.8, 8.666666666666666)","(2.6, 2.88, 2.825454545454545)","(4.2, 5.2, 5.0285714285714285)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:27.136656,"(19.0, 38.0, 29.75)","(7.0, 12.5, 12.2)","(4.6, 5.8, 5.566666666666666)","(8.0, 8.8, 8.638461538461538)","(2.6, 2.88, 2.825454545454545)","(4.2, 5.2, 4.992307692307692)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:28.138460,"(19.0, 38.0, 29.75)","(7.0, 12.5, 12.25)","(4.6, 5.8, 5.566666666666666)","(8.0, 8.8, 8.638461538461538)","(2.6, 2.88, 2.825454545454545)","(4.2, 5.5, 5.016666666666667)","(14.0, 22.0, 20.157894736842106)"
11-01-2023 18:33:29.121243,"(19.0, 38.0, 29.75)","(7.0, 12.5, 12.25)","(4.6, 5.8, 5.566666666666666)","(8.0, 8.8, 8.766666666666667)","(2.6, 2.88, 2.82)","(4.2, 5.6, 5.171428571428572)","(14.0, 22.0, 20.157894736842106)"
11-01-2023 18:33:30.220312,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.4)","(4.6, 5.8, 5.566666666666666)","(8.0, 8.8, 8.766666666666667)","(2.6, 2.88, 2.82)","(4.2, 5.6, 5.171428571428572)","(14.0, 22.0, 20.157894736842106)"
11-01-2023 18:33:31.278202,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.25)","(4.6, 5.8, 5.566666666666666)","(8.0, 9.0, 8.8)","(2.6, 2.88, 2.82)","(4.2, 5.6, 5.3428571428571425)","(14.0, 22.0, 20.333333333333332)"
11-01-2023 18:33:32.313411,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.25)","(4.6, 5.7, 5.533333333333333)","(8.0, 9.0, 8.8)","(2.6, 2.88, 2.837647058823529)","(4.2, 5.5, 5.25)","(14.0, 21.0, 20.5)"
11-01-2023 18:33:33.369261,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.25)","(4.6, 5.7, 5.533333333333333)","(8.0, 9.0, 8.8)","(2.6, 2.88, 2.837647058823529)","(4.2, 5.5, 5.25)","(14.0, 21.0, 20.5)"
11-01-2023 18:33:34.617289,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.25)","(4.6, 5.7, 5.5488888888888885)","(8.0, 9.0, 8.8)","(2.6, 2.88, 2.837647058823529)","(4.2, 5.5, 5.25)","(14.0, 21.0, 20.5)"
11-01-2023 18:33:35.745479,"(19.0, 36.0, 30.0)","(7.0, 12.5, 12.25)","(4.6, 5.7, 5.5488888888888885)","(8.0, 9.0, 8.8)","(2.6, 2.88, 2.857391304347826)","(4.2, 5.5, 5.25)","(14.0, 21.0, 20.25)"
11-01-2023 18:33:36.918104,"(19.0, 36.0, 30.0)","(7.0, 12.5, 12.25)","(4.6, 5.7, 5.534146341463415)","(8.0, 9.0, 8.666666666666666)","(2.6, 2.9, 2.835384615384615)","(4.2, 5.5, 5.25)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:38.031682,"(19.0, 36.0, 30.0)","(7.0, 13.5, 12.045454545454545)","(4.6, 5.7, 5.534146341463415)","(8.0, 9.0, 8.666666666666666)","(2.5, 2.9, 2.835384615384615)","(4.2, 5.5, 5.0200000000000005)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:39.046881,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.625)","(4.6, 5.6, 5.55)","(8.0, 9.0, 8.666666666666666)","(2.5, 2.9, 2.835384615384615)","(4.2, 5.5, 5.0200000000000005)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:40.031170,"(19.0, 36.0, 30.0)","(7.0, 13.0, 12.625)","(4.6, 5.6, 5.55)","(8.0, 9.0, 8.666666666666666)","(2.5, 2.9, 2.835384615384615)","(4.2, 5.4, 4.957692307692308)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:41.001034,"(19.0, 36.0, 32.8)","(7.0, 13.0, 12.625)","(4.6, 5.6, 5.516)","(8.0, 9.0, 8.666666666666666)","(2.5, 2.9, 2.816)","(4.2, 5.4, 4.957692307692308)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:42.154527,"(19.0, 36.0, 32.8)","(7.0, 13.5, 13.0)","(4.6, 5.6, 5.516)","(8.0, 9.0, 8.666666666666666)","(2.5, 2.9, 2.816)","(4.2, 5.4, 4.957692307692308)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:43.332442,"(19.0, 36.0, 32.8)","(7.0, 13.5, 12.7)","(4.6, 5.6, 5.4875)","(8.0, 9.0, 8.833333333333334)","(2.5, 2.9, 2.84)","(4.2, 5.4, 5.051515151515152)","(14.0, 22.0, 20.25)"
11-01-2023 18:33:44.373999,"(20.0, 36.0, 32.8)","(7.5, 13.5, 12.7)","(4.8, 5.6, 5.4875)","(7.5, 9.0, 8.833333333333334)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.051515151515152)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:45.365785,"(20.0, 36.0, 32.8)","(7.5, 13.5, 12.7)","(4.8, 5.6, 5.4875)","(7.5, 9.0, 8.833333333333334)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.051515151515152)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:46.357590,"(20.0, 36.0, 34.36363636363637)","(7.5, 13.5, 12.7)","(4.8, 5.6, 5.4875)","(7.5, 9.0, 8.833333333333334)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.051515151515152)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:47.398856,"(20.0, 36.0, 34.36363636363637)","(7.5, 13.5, 12.7)","(4.8, 5.6, 5.4875)","(7.5, 9.0, 8.485)","(2.5, 2.9, 2.805333333333333)","(4.2, 5.4, 5.051515151515152)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:48.413670,"(20.0, 36.0, 32.0)","(7.5, 13.0, 12.142857142857142)","(4.8, 5.6, 5.475)","(7.5, 8.8, 8.485)","(2.5, 2.88, 2.805333333333333)","(4.2, 5.4, 5.08918918918919)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:49.366042,"(20.0, 36.0, 32.0)","(7.5, 13.0, 12.142857142857142)","(4.8, 5.6, 5.475)","(7.5, 8.8, 8.485)","(2.5, 2.88, 2.805333333333333)","(4.2, 5.4, 5.050000000000001)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:50.269997,"(20.0, 36.0, 32.0)","(7.5, 12.5, 12.25)","(4.8, 5.6, 5.475)","(7.5, 8.8, 8.485)","(2.5, 2.88, 2.805333333333333)","(4.2, 5.4, 5.050000000000001)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:51.280984,"(20.0, 36.0, 33.333333333333336)","(7.5, 12.5, 12.25)","(4.8, 5.6, 5.475)","(7.5, 8.8, 8.593103448275862)","(2.5, 2.88, 2.805333333333333)","(4.2, 5.4, 5.042857142857144)","(15.0, 22.0, 20.25)"
11-01-2023 18:33:52.329740,"(20.0, 36.0, 33.714285714285715)","(7.5, 12.5, 12.25)","(4.8, 5.7, 5.559259259259259)","(7.5, 8.8, 8.593103448275862)","(2.5, 2.88, 2.805333333333333)","(4.2, 5.4, 5.011111111111111)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:53.436028,"(20.0, 36.0, 33.714285714285715)","(7.5, 12.5, 12.25)","(4.8, 5.7, 5.538095238095238)","(7.5, 8.8, 8.577142857142857)","(2.5, 2.88, 2.801860465116279)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:54.436501,"(20.0, 36.0, 33.2)","(7.5, 12.5, 11.075)","(4.8, 5.7, 5.552173913043478)","(7.5, 8.8, 8.577142857142857)","(2.5, 2.88, 2.801860465116279)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:55.473389,"(20.0, 36.0, 33.2)","(7.5, 12.5, 11.088235294117647)","(4.8, 5.7, 5.552173913043478)","(7.5, 8.8, 8.5)","(2.5, 2.88, 2.829090909090909)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:56.636583,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.5, 11.1)","(4.8, 5.6, 5.544444444444444)","(7.5, 8.8, 8.625)","(2.5, 2.88, 2.8127999999999997)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:57.715217,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.625)","(2.5, 2.88, 2.8127999999999997)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:58.835807,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.625)","(2.5, 2.88, 2.8127999999999997)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:33:59.926892,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.88, 2.8125)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:00.937320,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.166666666666666)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:02.107444,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:03.241348,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:04.374868,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:05.354522,"(20.0, 36.0, 34.833333333333336)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8125)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 18.705882352941178)"
11-01-2023 18:34:06.385819,"(20.0, 36.0, 33.0)","(7.5, 12.0, 11.166666666666666)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8166666666666664)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:07.421600,"(20.0, 36.0, 33.0)","(7.5, 12.0, 11.1)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.76923076923077)","(2.5, 2.9, 2.8166666666666664)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:08.550103,"(20.0, 36.0, 33.0)","(7.5, 12.0, 11.166666666666666)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.836363636363636)","(2.5, 2.9, 2.8857142857142857)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:09.708429,"(20.0, 36.0, 33.0)","(7.5, 12.0, 11.166666666666666)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.836363636363636)","(2.5, 2.9, 2.8466666666666667)","(4.2, 5.4, 5.071428571428571)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:10.905354,"(20.0, 36.0, 33.0)","(7.5, 12.0, 11.166666666666666)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.836363636363636)","(2.5, 2.88, 2.8466666666666667)","(4.2, 5.4, 5.016666666666667)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:11.921685,"(20.0, 36.0, 33.0)","(7.5, 12.0, 11.166666666666666)","(4.8, 5.6, 5.55)","(7.5, 9.0, 8.836363636363636)","(2.5, 2.88, 2.8466666666666667)","(4.2, 5.4, 5.016666666666667)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:13.173309,"(21.0, 36.0, 33.0)","(7.0, 12.0, 11.166666666666666)","(4.8, 5.6, 5.485714285714286)","(7.5, 9.0, 8.836363636363636)","(2.5, 2.88, 2.8499999999999996)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:14.511564,"(21.0, 36.0, 33.0)","(7.0, 12.0, 11.166666666666666)","(4.8, 5.6, 5.511111111111111)","(7.5, 9.0, 8.7)","(2.5, 2.9, 2.8583333333333334)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:15.706228,"(21.0, 36.0, 33.0)","(7.0, 12.0, 11.166666666666666)","(4.8, 5.6, 5.511111111111111)","(7.5, 9.0, 8.7)","(2.5, 2.9, 2.8166666666666664)","(4.2, 5.4, 5.016666666666667)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:16.857884,"(21.0, 36.0, 33.0)","(7.0, 12.0, 11.166666666666666)","(4.8, 5.6, 5.485714285714286)","(7.5, 9.0, 8.68235294117647)","(2.5, 2.9, 2.8166666666666664)","(4.2, 5.4, 5.051612903225807)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:18.109016,"(21.0, 42.0, 36.666666666666664)","(7.0, 12.0, 11.5)","(4.8, 5.6, 5.454545454545455)","(7.5, 9.0, 8.68235294117647)","(2.5, 2.9, 2.8166666666666664)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:19.215052,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.277777777777779)","(4.8, 5.6, 5.454545454545455)","(7.5, 9.0, 8.68235294117647)","(2.5, 2.9, 2.882758620689655)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:20.370282,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.277777777777779)","(4.8, 5.6, 5.454545454545455)","(7.5, 9.0, 8.68235294117647)","(2.5, 2.9, 2.886111111111111)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:21.478255,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.277777777777779)","(4.8, 5.6, 5.493333333333333)","(7.5, 9.0, 8.68235294117647)","(2.5, 2.9, 2.886111111111111)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:22.607459,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.277777777777779)","(4.8, 5.6, 5.493333333333333)","(7.5, 9.0, 8.755555555555556)","(2.5, 2.9, 2.873333333333333)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:23.705608,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.277777777777779)","(4.8, 5.6, 5.493333333333333)","(7.5, 8.8, 8.755555555555556)","(2.5, 2.9, 2.873333333333333)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:24.817371,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.277777777777779)","(4.8, 5.5, 5.490909090909091)","(7.5, 8.8, 8.755555555555556)","(2.5, 2.9, 2.873333333333333)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:26.029729,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.178571428571429)","(4.8, 5.7, 5.478947368421053)","(7.5, 8.8, 8.700000000000001)","(2.5, 2.9, 2.873333333333333)","(4.2, 5.4, 5.138709677419355)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:27.196161,"(21.0, 42.0, 36.0)","(7.0, 11.5, 11.25)","(4.8, 5.7, 5.583333333333334)","(7.5, 8.8, 8.700000000000001)","(2.5, 2.9, 2.873333333333333)","(4.2, 5.4, 5.137142857142857)","(15.0, 22.0, 18.733333333333334)"
11-01-2023 18:34:28.484109,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.083333333333334)","(4.8, 5.7, 5.583333333333334)","(7.5, 8.8, 8.700000000000001)","(2.5, 2.9, 2.8545454545454545)","(4.2, 5.4, 5.137142857142857)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:29.618722,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.083333333333334)","(4.8, 5.7, 5.46)","(7.5, 8.8, 8.700000000000001)","(2.5, 2.9, 2.8666666666666667)","(4.2, 5.4, 5.137142857142857)","(15.0, 22.0, 19.666666666666668)"
11-01-2023 18:34:30.753062,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.083333333333334)","(4.8, 5.7, 5.50909090909091)","(7.5, 8.8, 8.700000000000001)","(2.5, 2.9, 2.8629629629629627)","(4.2, 5.4, 5.137142857142857)","(15.0, 22.0, 20.25)"
11-01-2023 18:34:31.853410,"(21.0, 40.0, 37.142857142857146)","(7.0, 11.5, 11.083333333333334)","(4.8, 5.7, 5.50909090909091)","(7.5, 8.8, 8.700000000000001)","(2.5, 2.92, 2.8714285714285714)","(4.2, 5.4, 5.137142857142857)","(15.0, 22.0, 20.444444444444443)"
11-01-2023 18:34:32.972390,"(21.0, 40.0, 38.166666666666664)","(7.0, 11.5, 11.083333333333334)","(4.8, 5.7, 5.46)","(7.5, 9.0, 8.505882352941176)","(2.5, 2.94, 2.769230769230769)","(4.2, 5.4, 5.1125)","(15.0, 22.0, 20.25)"
11-01-2023 18:34:34.184081,"(21.0, 40.0, 37.06666666666666)","(7.0, 11.5, 11.125)","(4.8, 5.6, 5.482352941176471)","(7.5, 9.0, 8.7)","(2.5, 2.8, 2.7777777777777777)","(4.2, 5.4, 5.180952380952381)","(15.0, 22.0, 21.5)"
11-01-2023 18:34:35.238687,"(21.0, 40.0, 35.714285714285715)","(7.0, 11.5, 11.125)","(4.8, 5.6, 5.525925925925926)","(7.5, 9.0, 8.7)","(2.5, 2.8, 2.7777777777777777)","(4.2, 5.4, 5.17)","(15.0, 23.0, 21.5)"
11-01-2023 18:34:36.374782,"(21.0, 40.0, 36.57142857142857)","(7.0, 11.5, 11.125)","(4.8, 5.6, 5.561111111111111)","(7.5, 9.0, 8.806451612903226)","(2.5, 2.8, 2.770731707317073)","(4.2, 5.4, 5.485714285714286)","(15.0, 23.0, 21.5)"
11-01-2023 18:34:37.307496,"(21.0, 40.0, 36.57142857142857)","(7.0, 11.5, 11.125)","(4.8, 5.6, 5.561111111111111)","(7.5, 9.0, 8.806451612903226)","(2.5, 2.8, 2.770731707317073)","(4.2, 5.7, 5.485714285714286)","(15.0, 23.0, 21.5)"
11-01-2023 18:34:38.330789,"(21.0, 40.0, 36.57142857142857)","(7.0, 11.5, 11.125)","(4.8, 5.7, 5.588235294117647)","(7.5, 9.0, 8.833333333333334)","(2.5, 2.74, 2.7270270270270274)","(4.2, 5.6, 5.47)","(15.0, 23.0, 21.5)"
11-01-2023 18:34:39.526795,"(21.0, 38.0, 36.0)","(7.0, 11.5, 11.5)","(4.8, 5.7, 5.584848484848485)","(7.5, 9.0, 8.806451612903226)","(2.5, 2.74, 2.67)","(4.2, 5.6, 5.253333333333334)","(15.0, 23.0, 21.5)"
11-01-2023 18:34:40.612556,"(21.0, 40.0, 37.333333333333336)","(7.0, 12.0, 11.5)","(4.8, 5.7, 5.584848484848485)","(7.5, 9.0, 8.806451612903226)","(2.5, 2.7, 2.67)","(4.2, 5.6, 5.34)","(15.0, 23.0, 20.666666666666668)"
11-01-2023 18:34:41.604730,"(21.0, 40.0, 37.333333333333336)","(7.0, 12.0, 11.5)","(4.8, 5.7, 5.584848484848485)","(7.5, 9.0, 8.806451612903226)","(2.5, 2.7, 2.6470588235294117)","(4.2, 5.6, 5.383333333333333)","(15.0, 22.0, 20.5)"
11-01-2023 18:34:42.676267,"(21.0, 40.0, 36.0)","(7.0, 12.0, 11.5)","(4.8, 5.7, 5.560869565217391)","(7.5, 9.0, 8.856)","(2.5, 2.7, 2.625)","(4.2, 5.6, 5.466666666666667)","(15.0, 22.0, 21.5)"
11-01-2023 18:34:43.790810,"(21.0, 40.0, 37.0)","(7.0, 13.0, 11.8)","(4.8, 5.7, 5.560869565217391)","(7.5, 9.0, 8.856)","(2.5, 2.7, 2.625)","(4.2, 5.6, 5.466666666666667)","(15.0, 23.0, 21.5)"
11-01-2023 18:34:44.981813,"(21.0, 38.0, 35.333333333333336)","(7.0, 12.5, 12.357142857142858)","(4.8, 5.7, 5.608823529411764)","(7.5, 9.0, 8.856)","(2.5, 2.7, 2.5873710073710074)","(4.2, 5.4, 5.495652173913043)","(15.0, 24.0, 20.666666666666668)"
11-01-2023 18:34:46.085850,"(21.0, 38.0, 35.333333333333336)","(7.0, 12.5, 12.357142857142858)","(4.8, 5.8, 5.699999999999999)","(7.5, 9.0, 8.688888888888888)","(2.5, 2.7, 2.5841322314049586)","(4.2, 5.6, 5.3999999999999995)","(15.0, 25.0, 21.75)"
11-01-2023 18:34:47.115117,"(21.0, 38.0, 35.333333333333336)","(7.0, 12.5, 12.357142857142858)","(4.8, 5.8, 5.699999999999999)","(7.5, 9.0, 8.688888888888888)","(2.5, 2.62, 2.5842553191489364)","(4.2, 5.6, 5.375)","(15.0, 25.0, 21.75)"
11-01-2023 18:34:48.216999,"(21.0, 42.0, 36.0)","(7.0, 13.0, 12.4)","(4.8, 5.8, 5.7176470588235295)","(7.5, 9.0, 8.808)","(2.5, 2.62, 2.5214814814814814)","(4.2, 5.6, 5.635294117647059)","(15.0, 25.0, 21.2)"
11-01-2023 18:34:49.256988,"(21.0, 42.0, 36.0)","(7.0, 13.0, 12.8)","(4.8, 5.8, 5.733333333333333)","(7.5, 9.0, 8.808)","(2.5, 2.54, 2.5291472868217055)","(4.2, 5.8, 5.584615384615384)","(15.0, 26.0, 23.5)"
11-01-2023 18:34:50.265283,"(21.0, 44.0, 41.2)","(7.0, 13.0, 12.8)","(4.8, 6.0, 5.828571428571428)","(7.5, 9.0, 8.77142857142857)","(2.5, 2.54, 2.518294573643411)","(4.2, 5.8, 5.584615384615384)","(15.0, 26.0, 23.5)"
11-01-2023 18:34:51.337053,"(21.0, 48.0, 44.4)","(7.0, 13.0, 12.8)","(4.8, 6.2, 5.866666666666667)","(7.5, 9.0, 8.779310344827588)","(2.5, 2.54, 2.522559241706161)","(4.2, 5.8, 5.605555555555555)","(15.0, 26.0, 23.5)"
11-01-2023 18:34:52.334145,"(21.0, 48.0, 44.4)","(7.0, 13.0, 12.8)","(4.8, 6.0, 5.7214285714285715)","(7.5, 8.8, 8.854545454545454)","(2.5, 2.54, 2.4923076923076923)","(4.4, 5.8, 5.46)","(15.0, 26.0, 20.8)"
11-01-2023 18:34:53.296847,"(21.0, 48.0, 45.0)","(7.0, 15.5, 15.474358974358974)","(4.8, 6.0, 5.803571428571429)","(7.5, 9.0, 8.854545454545454)","(2.5, 2.62, 2.5654545454545454)","(4.4, 5.7, 5.46)","(15.0, 26.0, 21.333333333333332)"
11-01-2023 18:34:54.385585,"(21.0, 46.0, 36.666666666666664)","(7.0, 32.0, 31.459016393442624)","(4.8, 6.0, 5.994252873563219)","(7.5, 8.8, 8.569230769230769)","(2.5, 2.58, 2.484375)","(4.4, 5.7, 5.003571428571429)","(15.0, 25.0, 19.11111111111111)"
11-01-2023 18:34:55.579693,"(21.0, 44.0, 34.0)","(7.5, 100.0, 84.0)","(4.8, 6.0, 5.846666666666667)","(7.5, 8.6, 8.65)","(2.5, 2.5, 2.4727272727272727)","(4.4, 5.3, 4.992857142857143)","(15.0, 24.0, 19.11111111111111)"
11-01-2023 18:34:56.781243,"(21.0, 44.0, 38.54545454545455)","(7.5, 290.0, 138.0)","(4.8, 5.9, 5.923913043478261)","(7.5, 8.8, 8.65)","(2.5, 2.48, 2.4699999999999998)","(4.4, 5.0, 4.978378378378379)","(15.0, 24.0, 19.2)"
