,Shore Lanka,Global Beauty,Dimes Ambition,Kraken Jock,Redleg Bull Ant,Afro Puff,Our Rascal,Orson King
12-01-2023 08:35:55.605776,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:35:56.770636,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:35:57.964044,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:35:59.118040,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:00.331518,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:01.471162,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:02.547196,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:03.647890,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:04.620228,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:05.659605,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:06.738256,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:07.863411,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:08.973084,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:10.069419,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:11.148013,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:12.231343,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:13.257516,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:14.247461,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:15.280322,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:16.372702,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:17.534591,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:18.672407,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:19.827383,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:20.966468,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:22.094431,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:23.273934,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:24.430015,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:25.566008,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:26.732762,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:27.835386,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:29.047758,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:30.334405,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:31.522401,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:32.677354,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:33.831819,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:35.077199,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:36.304125,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:37.500576,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:38.649749,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:39.835885,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:40.950222,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:42.086841,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:43.149717,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:44.169727,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:45.220131,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:46.289812,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:47.409567,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 11.523529411764706)","(7.5, 15.0, 12.052631578947368)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:48.553921,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:49.703670,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:50.827701,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.514285714285714)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:51.938125,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:52.993506,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:54.036429,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:55.092910,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:56.115762,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:57.183914,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:58.272519,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:36:59.503054,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:00.658726,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:01.841300,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:03.023919,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:04.211834,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:05.359544,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:06.446070,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:07.507954,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:08.565543,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:09.636595,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:10.689126,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:11.738270,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:12.856341,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:14.006649,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:15.097482,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:16.201947,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:17.241811,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:18.226356,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:19.298288,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:20.399067,"(20.0, 160.0, 71.875)","(5.0, 8.6, 7.137499999999999)","(6.0, 11.0, 9.0125)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:21.542058,"(20.0, 160.0, 71.875)","(5.0, 13.5, 7.0125)","(6.0, 11.0, 9.5375)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:22.689812,"(20.0, 160.0, 71.875)","(5.0, 8.4, 7.0125)","(6.0, 11.0, 9.5375)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:23.819966,"(20.0, 160.0, 71.875)","(5.0, 8.4, 7.0125)","(6.0, 11.0, 9.5375)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:24.920032,"(20.0, 160.0, 71.875)","(5.0, 8.4, 7.0125)","(6.0, 11.0, 9.5375)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
12-01-2023 08:37:26.054358,"(20.0, 160.0, 71.875)","(5.0, 8.4, 7.0125)","(6.0, 11.0, 9.5375)","(5.0, 13.5, 6.122222222222223)","(7.5, 15.0, 8.175)","(5.0, 8.8, 7.718918918918919)","(15.0, 38.0, 26.958333333333336)","(3.2, 4.6, 3.425757575757576)"
