,Alecia,Devante,Foxtrot Tango,Halwes,Mohinga Chase
11-01-2023 12:47:45.470107,"(4.8, 5.5, 5.319354838709677)","(1.85, 2.1, 2.076949152542373)","(16.0, 20.0, 19.428571428571427)","(4.2, 4.8, 4.69811320754717)","(10.0, 14.5, 14.0)"
11-01-2023 12:47:46.558717,"(4.8, 5.5, 5.33030303030303)","(1.85, 2.08, 2.0690909090909093)","(16.0, 22.0, 20.6)","(4.2, 4.8, 4.69811320754717)","(10.0, 14.5, 14.0)"
11-01-2023 12:47:47.650787,"(4.8, 5.4, 5.372727272727273)","(1.85, 2.08, 2.071764705882353)","(16.0, 22.0, 18.9375)","(4.2, 4.8, 4.68)","(10.0, 14.5, 14.028301886792454)"
11-01-2023 12:47:48.789236,"(4.8, 5.4, 5.310526315789474)","(1.85, 2.08, 2.068888888888889)","(16.0, 22.0, 19.75)","(4.2, 4.8, 4.68)","(10.0, 14.5, 14.108695652173914)"
11-01-2023 12:47:50.172979,"(4.8, 5.4, 5.310526315789474)","(1.85, 2.08, 2.06)","(16.0, 21.0, 20.272727272727273)","(4.2, 4.8, 4.671111111111111)","(10.0, 14.5, 14.210526315789474)"
11-01-2023 12:47:51.145961,"(4.8, 5.4, 5.34)","(1.85, 2.06, 2.054871794871795)","(16.0, 23.0, 20.272727272727273)","(4.2, 4.7, 4.671111111111111)","(10.0, 14.5, 14.202702702702704)"
11-01-2023 12:47:52.114262,"(4.8, 5.5, 5.382926829268293)","(1.85, 2.06, 2.0453333333333332)","(16.0, 23.0, 20.2)","(4.2, 4.7, 4.6571428571428575)","(10.0, 14.5, 14.202702702702704)"
11-01-2023 12:47:53.267963,"(4.8, 5.5, 5.441666666666666)","(1.85, 2.06, 2.0460377358490565)","(16.0, 23.0, 21.375)","(4.2, 4.7, 4.722727272727273)","(10.0, 14.5, 14.197368421052632)"
11-01-2023 12:47:54.371070,"(4.8, 5.6, 5.4526315789473685)","(1.85, 2.06, 2.0456140350877194)","(16.0, 22.0, 20.833333333333332)","(4.2, 4.8, 4.734999999999999)","(10.0, 14.5, 14.192307692307692)"
11-01-2023 12:47:55.764118,"(4.8, 5.6, 5.461111111111111)","(1.85, 2.06, 2.044090909090909)","(16.0, 22.0, 21.416666666666668)","(4.2, 4.8, 4.713333333333333)","(10.0, 14.5, 14.197368421052632)"
11-01-2023 12:47:56.717790,"(4.8, 5.6, 5.461111111111111)","(1.85, 2.06, 2.0281818181818183)","(16.0, 22.0, 21.416666666666668)","(4.2, 4.8, 4.713333333333333)","(10.0, 14.5, 14.197368421052632)"
11-01-2023 12:47:57.778898,"(4.8, 5.6, 5.475)","(1.85, 2.06, 2.0293430656934306)","(16.0, 22.0, 21.666666666666668)","(4.2, 4.8, 4.705)","(10.0, 14.5, 14.217391304347826)"
11-01-2023 12:47:58.868671,"(4.8, 5.6, 5.475)","(1.85, 2.06, 2.0484444444444443)","(16.0, 22.0, 20.108695652173914)","(4.2, 4.8, 4.726315789473684)","(10.0, 14.5, 14.24390243902439)"
11-01-2023 12:47:59.791960,"(4.8, 5.6, 5.493877551020408)","(1.85, 2.04, 2.0296)","(16.0, 23.0, 20.108695652173914)","(4.2, 4.8, 4.726315789473684)","(10.0, 14.5, 14.24390243902439)"
11-01-2023 12:48:00.747295,"(4.8, 5.6, 5.493877551020408)","(1.85, 2.04, 2.0217518248175184)","(16.0, 23.0, 20.537037037037038)","(4.2, 4.8, 4.726315789473684)","(10.0, 14.5, 14.256410256410255)"
11-01-2023 12:48:01.680933,"(4.8, 5.6, 5.493877551020408)","(1.85, 2.04, 2.0217518248175184)","(16.0, 23.0, 20.442307692307693)","(4.2, 4.8, 4.709677419354838)","(10.0, 14.5, 14.273809523809524)"
11-01-2023 12:48:02.648415,"(4.8, 5.6, 5.543478260869565)","(1.85, 2.04, 2.021304347826087)","(16.0, 23.0, 20.22222222222222)","(4.2, 4.8, 4.7704545454545455)","(10.0, 14.5, 13.905405405405405)"
11-01-2023 12:48:03.678542,"(4.8, 5.6, 5.577272727272727)","(1.85, 2.04, 2.0116981132075473)","(16.0, 23.0, 21.21276595744681)","(4.2, 4.8, 4.792857142857143)","(10.0, 14.5, 13.952380952380953)"
11-01-2023 12:48:04.640488,"(4.8, 5.6, 5.590196078431372)","(1.85, 2.04, 2.0102970297029703)","(16.0, 23.0, 21.21276595744681)","(4.2, 4.8, 4.7914062500000005)","(10.0, 14.0, 13.9)"
11-01-2023 12:48:05.648157,"(4.8, 5.6, 5.590196078431372)","(1.85, 2.04, 2.011014492753623)","(16.0, 23.0, 21.384615384615383)","(4.2, 5.0, 4.800746268656717)","(10.0, 14.5, 13.9)"
11-01-2023 12:48:06.637204,"(4.8, 5.6, 5.5827586206896544)","(1.85, 2.04, 2.010980392156863)","(16.0, 23.0, 21.384615384615383)","(4.2, 5.0, 4.7957446808510635)","(10.0, 14.5, 13.9)"
11-01-2023 12:48:07.559850,"(4.8, 5.7, 5.532075471698113)","(1.85, 2.02, 2.004950495049505)","(16.0, 23.0, 21.25)","(4.2, 5.0, 4.9071428571428575)","(10.0, 14.5, 13.767441860465116)"
11-01-2023 12:48:08.629779,"(4.8, 5.7, 5.596774193548387)","(1.85, 2.0, 1.993409090909091)","(16.0, 23.0, 21.358490566037737)","(4.2, 4.9, 4.928888888888889)","(10.0, 14.0, 13.573529411764707)"
11-01-2023 12:48:09.641651,"(4.8, 5.7, 5.633333333333333)","(1.85, 1.99, 1.981081081081081)","(16.0, 23.0, 21.26)","(4.2, 5.0, 4.928888888888889)","(10.0, 14.0, 13.714285714285714)"
11-01-2023 12:48:10.548165,"(4.8, 5.7, 5.635555555555555)","(1.85, 1.99, 1.9805)","(16.0, 23.0, 21.5)","(4.2, 5.0, 4.925000000000001)","(10.0, 14.0, 13.714285714285714)"
11-01-2023 12:48:11.468542,"(4.8, 5.7, 5.635555555555555)","(1.85, 1.99, 1.98)","(16.0, 23.0, 21.473684210526315)","(4.2, 5.0, 4.925000000000001)","(10.0, 14.0, 13.714285714285714)"
11-01-2023 12:48:12.443192,"(4.8, 5.7, 5.624675324675325)","(1.85, 1.99, 1.98)","(16.0, 23.0, 22.033333333333335)","(4.2, 5.0, 4.91388888888889)","(10.0, 14.0, 13.669230769230769)"
11-01-2023 12:48:13.330430,"(4.8, 5.7, 5.635454545454546)","(1.85, 1.99, 1.9843055555555555)","(16.0, 23.0, 22.037037037037038)","(4.2, 5.0, 4.927058823529412)","(10.0, 14.0, 13.551724137931034)"
11-01-2023 12:48:14.305911,"(4.8, 5.7, 5.638888888888888)","(1.85, 1.98, 1.967758186397985)","(16.0, 23.0, 22.047619047619047)","(4.2, 5.0, 4.925974025974027)","(10.0, 14.0, 13.732558139534884)"
11-01-2023 12:48:15.271496,"(4.8, 5.7, 5.638888888888888)","(1.85, 1.98, 1.9680798004987532)","(16.0, 23.0, 22.047619047619047)","(4.2, 5.0, 4.911940298507463)","(10.0, 14.0, 13.7125)"
11-01-2023 12:48:16.210037,"(4.8, 5.7, 5.638888888888888)","(1.85, 1.98, 1.9680798004987532)","(16.0, 23.0, 22.047619047619047)","(4.2, 5.0, 4.910606060606061)","(10.0, 14.0, 13.7125)"
11-01-2023 12:48:17.206651,"(4.8, 5.7, 5.6371681415929205)","(1.85, 1.98, 1.9682266009852216)","(16.0, 23.0, 21.88888888888889)","(4.2, 5.0, 4.912121212121212)","(10.0, 14.0, 13.738095238095237)"
11-01-2023 12:48:18.104396,"(4.8, 5.7, 5.639252336448598)","(1.85, 1.98, 1.9718367346938774)","(16.0, 23.0, 21.90566037735849)","(4.2, 5.0, 4.912121212121212)","(10.0, 14.0, 13.738095238095237)"
11-01-2023 12:48:18.996195,"(4.8, 5.7, 5.639252336448598)","(1.85, 1.98, 1.9718367346938774)","(16.0, 23.0, 21.90566037735849)","(4.2, 5.0, 4.9147058823529415)","(10.0, 14.0, 13.75)"
11-01-2023 12:48:19.941425,"(4.8, 5.6, 5.572549019607843)","(1.85, 1.98, 1.9705511811023622)","(16.0, 23.0, 21.711111111111112)","(4.2, 5.1, 5.033333333333333)","(10.0, 14.0, 13.75)"
11-01-2023 12:48:20.911551,"(4.8, 5.6, 5.545454545454545)","(1.85, 1.99, 1.9884848484848485)","(16.0, 23.0, 21.711111111111112)","(4.2, 5.0, 4.9)","(10.0, 14.0, 13.614285714285714)"
11-01-2023 12:48:21.925068,"(4.8, 5.7, 5.5640625)","(1.85, 2.02, 2.013469387755102)","(16.0, 22.0, 21.5)","(4.2, 4.9, 4.882456140350877)","(10.0, 14.0, 13.647727272727273)"
11-01-2023 12:48:22.867453,"(4.8, 5.7, 5.632954545454545)","(1.85, 2.02, 2.01875)","(16.0, 22.0, 20.82051282051282)","(4.2, 4.8, 4.781818181818181)","(10.0, 14.0, 13.647727272727273)"
11-01-2023 12:48:23.722861,"(4.8, 5.8, 5.7673469387755105)","(1.85, 2.04, 2.021818181818182)","(16.0, 22.0, 20.954545454545453)","(4.2, 4.8, 4.767857142857142)","(10.0, 14.0, 13.677777777777777)"
11-01-2023 12:48:24.678252,"(4.8, 6.0, 5.88)","(1.85, 2.04, 2.0201680672268907)","(16.0, 22.0, 20.954545454545453)","(4.2, 4.8, 4.741935483870968)","(10.0, 13.5, 13.523255813953488)"
11-01-2023 12:48:25.676530,"(4.8, 6.0, 5.985714285714286)","(1.85, 2.08, 2.0680833333333335)","(16.0, 21.0, 20.954545454545453)","(4.2, 4.6, 4.518623481781376)","(10.0, 14.0, 13.526315789473685)"
11-01-2023 12:48:26.512829,"(4.8, 6.2, 6.016129032258065)","(1.85, 2.06, 2.040952380952381)","(16.0, 22.0, 20.756756756756758)","(4.2, 4.6, 4.4487394957983195)","(10.0, 14.0, 13.526315789473685)"
11-01-2023 12:48:27.393993,"(4.8, 6.2, 6.037142857142857)","(1.85, 2.04, 2.0332142857142856)","(16.0, 22.0, 20.756756756756758)","(4.2, 4.6, 4.463813229571985)","(10.0, 14.0, 13.529411764705882)"
11-01-2023 12:48:28.377632,"(4.8, 6.2, 6.037142857142857)","(1.85, 2.04, 2.0332142857142856)","(16.0, 22.0, 20.756756756756758)","(4.2, 4.6, 4.503846153846154)","(10.0, 14.0, 13.346938775510203)"
11-01-2023 12:48:29.310733,"(4.8, 6.2, 6.116363636363636)","(1.85, 2.04, 2.021904761904762)","(15.0, 22.0, 20.96969696969697)","(4.2, 4.6, 4.535294117647059)","(10.0, 14.0, 13.38888888888889)"
11-01-2023 12:48:30.223062,"(4.8, 6.2, 6.1066666666666665)","(1.85, 2.02, 2.013333333333333)","(15.0, 22.0, 21.166666666666668)","(4.2, 4.6, 4.572916666666666)","(10.0, 14.0, 13.38888888888889)"
11-01-2023 12:48:31.094761,"(4.8, 6.2, 6.112280701754386)","(1.85, 2.02, 2.013333333333333)","(15.0, 22.0, 21.166666666666668)","(4.2, 4.6, 4.572916666666666)","(10.0, 14.0, 13.4)"
11-01-2023 12:48:32.000463,"(4.8, 6.2, 6.073333333333333)","(1.85, 2.06, 2.046153846153846)","(15.0, 22.0, 21.166666666666668)","(4.2, 4.6, 4.548571428571428)","(10.0, 14.0, 13.275862068965518)"
11-01-2023 12:48:32.891421,"(4.8, 6.2, 6.06984126984127)","(1.85, 2.04, 2.033714285714286)","(15.0, 22.0, 20.756756756756758)","(4.2, 4.6, 4.548571428571428)","(10.0, 13.5, 13.15)"
11-01-2023 12:48:33.775773,"(4.8, 6.2, 6.084507042253521)","(1.85, 2.04, 2.032)","(15.0, 21.0, 20.6)","(4.2, 4.6, 4.541935483870968)","(10.0, 13.5, 13.15)"
11-01-2023 12:48:34.788148,"(4.8, 6.2, 6.114814814814815)","(1.85, 2.04, 2.032)","(15.0, 20.0, 20.1)","(4.2, 4.6, 4.444871794871795)","(10.0, 13.5, 13.481481481481481)"
11-01-2023 12:48:35.747019,"(4.8, 6.4, 6.172000000000001)","(1.85, 2.04, 2.0327272727272727)","(15.0, 21.0, 20.1)","(4.2, 4.5, 4.444303797468355)","(10.0, 14.0, 13.316666666666666)"
11-01-2023 12:48:36.580588,"(4.8, 6.4, 6.1765765765765765)","(1.85, 2.04, 2.0357894736842104)","(15.0, 21.0, 20.38888888888889)","(4.2, 4.5, 4.442105263157895)","(10.0, 13.5, 13.316666666666666)"
11-01-2023 12:48:37.456807,"(4.8, 6.4, 6.202941176470588)","(1.85, 2.04, 2.034705882352941)","(15.0, 21.0, 20.38888888888889)","(4.2, 4.5, 4.442105263157895)","(10.0, 13.5, 13.303571428571429)"
11-01-2023 12:48:38.426201,"(4.8, 6.2, 6.151111111111112)","(1.85, 2.04, 2.034074074074074)","(15.0, 21.0, 20.34)","(4.2, 4.5, 4.442105263157895)","(10.0, 14.0, 13.88888888888889)"
11-01-2023 12:48:39.379829,"(5.0, 6.2, 6.14468085106383)","(1.85, 2.04, 2.034074074074074)","(15.0, 21.0, 20.25)","(4.2, 4.5, 4.442105263157895)","(10.0, 14.0, 13.81578947368421)"
11-01-2023 12:48:40.408669,"(5.0, 6.2, 6.1891891891891895)","(1.85, 2.04, 2.034074074074074)","(15.0, 21.0, 20.1)","(4.2, 4.5, 4.418571428571429)","(10.0, 14.0, 13.580645161290322)"
11-01-2023 12:48:41.354513,"(5.0, 6.4, 6.2)","(1.85, 2.06, 2.0343396226415096)","(15.0, 21.0, 20.1)","(4.2, 4.5, 4.4252631578947375)","(10.0, 14.0, 13.558823529411764)"
11-01-2023 12:48:42.158230,"(5.0, 6.4, 6.2043478260869565)","(1.85, 2.04, 2.033888888888889)","(15.0, 21.0, 20.125)","(4.2, 4.5, 4.4252631578947375)","(10.0, 14.0, 13.558823529411764)"
11-01-2023 12:48:43.190516,"(5.0, 6.4, 6.213592233009709)","(1.85, 2.04, 2.0386206896551724)","(15.0, 21.0, 20.625)","(4.2, 4.5, 4.429473684210526)","(10.0, 13.5, 13.375)"
11-01-2023 12:48:44.164040,"(5.0, 6.4, 6.225454545454546)","(1.85, 2.04, 2.0278947368421054)","(15.0, 21.0, 20.303030303030305)","(4.2, 4.5, 4.46)","(10.0, 13.5, 13.375)"
11-01-2023 12:48:45.058425,"(5.0, 6.4, 6.218867924528302)","(1.85, 2.04, 2.0220000000000002)","(15.0, 22.0, 20.606060606060606)","(4.2, 4.5, 4.46)","(10.0, 13.5, 13.424657534246576)"
11-01-2023 12:48:45.961040,"(5.0, 6.4, 6.2153846153846155)","(1.85, 2.04, 2.025238095238095)","(15.0, 22.0, 20.606060606060606)","(4.2, 4.5, 4.455172413793104)","(10.0, 13.5, 13.383116883116884)"
11-01-2023 12:48:46.931743,"(5.0, 6.4, 6.2153846153846155)","(1.85, 2.04, 2.030566037735849)","(15.0, 22.0, 20.606060606060606)","(4.2, 4.5, 4.430000000000001)","(10.0, 13.5, 13.38)"
11-01-2023 12:48:47.995496,"(5.0, 6.4, 6.232)","(1.85, 2.04, 2.030566037735849)","(15.0, 22.0, 20.75)","(4.2, 4.5, 4.407692307692308)","(10.0, 13.5, 13.388157894736842)"
11-01-2023 12:48:48.967485,"(5.0, 6.4, 6.2629629629629635)","(1.85, 2.04, 2.031)","(15.0, 21.0, 20.75)","(4.2, 4.5, 4.408333333333333)","(10.0, 13.5, 13.38961038961039)"
11-01-2023 12:48:49.816804,"(5.0, 6.4, 6.254545454545455)","(1.85, 2.04, 2.030886075949367)","(15.0, 22.0, 20.878048780487806)","(4.2, 4.5, 4.404347826086957)","(10.0, 13.5, 13.38961038961039)"
11-01-2023 12:48:50.700033,"(5.0, 6.4, 6.374509803921569)","(1.85, 2.04, 2.0205128205128204)","(15.0, 22.0, 20.878048780487806)","(4.2, 4.5, 4.409090909090909)","(10.0, 13.5, 13.386666666666667)"
11-01-2023 12:48:51.727003,"(5.0, 6.4, 6.380434782608696)","(1.85, 2.04, 2.0214492753623188)","(15.0, 22.0, 20.756756756756758)","(4.2, 4.5, 4.407006369426751)","(10.0, 13.5, 13.386666666666667)"
11-01-2023 12:48:52.797791,"(5.0, 6.4, 6.395294117647059)","(1.85, 2.04, 2.020909090909091)","(15.0, 22.0, 20.764705882352942)","(4.2, 4.5, 4.397183098591549)","(10.0, 13.5, 13.388157894736842)"
11-01-2023 12:48:53.630730,"(5.0, 6.6, 6.47)","(1.85, 2.02, 2.015741935483871)","(15.0, 22.0, 20.764705882352942)","(4.2, 4.5, 4.397183098591549)","(10.0, 13.5, 13.388157894736842)"
11-01-2023 12:48:54.569969,"(5.0, 6.6, 6.4526315789473685)","(1.85, 2.02, 2.0150515463917524)","(15.0, 22.0, 20.851063829787233)","(4.2, 4.5, 4.466666666666667)","(10.0, 14.0, 13.493589743589743)"
11-01-2023 12:48:55.631759,"(5.0, 6.6, 6.434146341463414)","(1.85, 2.02, 2.013744855967078)","(15.0, 22.0, 20.851063829787233)","(4.2, 4.5, 4.466666666666667)","(10.0, 13.5, 13.826086956521738)"
11-01-2023 12:48:56.624741,"(5.0, 6.6, 6.403846153846154)","(1.85, 2.02, 2.0119713261648746)","(15.0, 22.0, 20.642857142857142)","(4.2, 4.5, 4.461818181818182)","(10.0, 14.0, 13.575757575757576)"
11-01-2023 12:48:57.498329,"(5.0, 6.6, 6.465789473684211)","(1.85, 2.02, 2.0080893300248137)","(15.0, 21.0, 20.642857142857142)","(4.2, 4.5, 4.461818181818182)","(10.0, 14.0, 13.392857142857142)"
11-01-2023 12:48:58.401912,"(5.0, 6.6, 6.464)","(1.85, 2.02, 2.006621315192744)","(15.0, 21.0, 20.6)","(4.2, 4.6, 4.493333333333333)","(10.0, 13.5, 13.387323943661972)"
11-01-2023 12:48:59.412050,"(5.0, 6.6, 6.493670886075949)","(1.85, 2.02, 2.006374133949192)","(15.0, 21.0, 20.363636363636363)","(4.2, 4.6, 4.4765625)","(10.0, 13.5, 13.384057971014492)"
11-01-2023 12:49:00.496457,"(5.0, 6.6, 6.495)","(1.85, 2.02, 2.0064319248826292)","(15.0, 21.0, 20.363636363636363)","(4.2, 4.6, 4.487943262411347)","(10.0, 13.5, 13.430555555555555)"
11-01-2023 12:49:01.488949,"(5.0, 6.6, 6.4852459016393444)","(1.85, 2.0, 1.9985581395348837)","(15.0, 21.0, 20.363636363636363)","(4.2, 4.6, 4.49763779527559)","(10.0, 13.5, 13.565217391304348)"
11-01-2023 12:49:02.336355,"(5.0, 6.6, 6.501298701298701)","(1.85, 1.98, 1.9783582089552239)","(15.0, 21.0, 20.72)","(4.2, 4.6, 4.514473684210526)","(10.0, 14.0, 13.56)"
11-01-2023 12:49:03.295059,"(5.0, 6.6, 6.504109589041096)","(1.85, 1.98, 1.9748571428571429)","(15.0, 21.0, 20.72)","(4.2, 4.6, 4.530107526881721)","(10.0, 14.0, 13.6)"
11-01-2023 12:49:04.317602,"(5.0, 6.6, 6.504109589041096)","(1.85, 1.98, 1.9741935483870967)","(15.0, 21.0, 20.6)","(4.2, 4.6, 4.534146341463415)","(10.0, 14.0, 13.6)"
11-01-2023 12:49:05.306927,"(5.0, 6.6, 6.508823529411765)","(1.85, 1.98, 1.9741935483870967)","(15.0, 21.0, 20.4)","(4.2, 4.6, 4.5738095238095235)","(10.0, 14.0, 13.701492537313433)"
11-01-2023 12:49:06.265330,"(5.0, 6.6, 6.5175)","(1.85, 1.99, 1.9801960784313726)","(15.0, 21.0, 20.4)","(4.2, 4.6, 4.5523255813953485)","(10.0, 14.0, 13.684615384615384)"
11-01-2023 12:49:07.162887,"(5.0, 6.6, 6.5175)","(1.85, 1.99, 1.983875968992248)","(15.0, 21.0, 20.454545454545453)","(4.2, 4.7, 4.550561797752809)","(10.0, 14.0, 13.673913043478262)"
11-01-2023 12:49:08.056334,"(5.0, 6.6, 6.498666666666667)","(1.85, 1.98, 1.976125)","(15.0, 21.0, 20.27659574468085)","(4.2, 4.7, 4.550561797752809)","(10.0, 14.0, 13.706896551724139)"
11-01-2023 12:49:09.089660,"(5.0, 6.6, 6.498666666666667)","(1.85, 1.98, 1.9701515151515152)","(15.0, 21.0, 20.25423728813559)","(4.2, 4.7, 4.556603773584905)","(10.0, 14.0, 13.701754385964913)"
11-01-2023 12:49:10.099297,"(5.0, 6.6, 6.497368421052632)","(1.85, 1.98, 1.973625)","(15.0, 21.0, 20.25423728813559)","(4.2, 4.7, 4.600671140939597)","(10.0, 14.0, 13.58108108108108)"
11-01-2023 12:49:10.911691,"(5.0, 6.6, 6.497368421052632)","(1.85, 1.97, 1.9665868263473054)","(15.0, 21.0, 20.25423728813559)","(4.2, 4.7, 4.600671140939597)","(10.0, 14.0, 13.58108108108108)"
11-01-2023 12:49:11.852859,"(5.0, 6.6, 6.505714285714285)","(1.85, 1.97, 1.9613192612137202)","(15.0, 21.0, 20.153846153846153)","(4.2, 4.7, 4.6322222222222225)","(10.0, 14.0, 13.581395348837209)"
11-01-2023 12:49:12.815017,"(5.0, 6.8, 6.6125)","(1.8, 1.96, 1.9523837209302326)","(15.0, 21.0, 20.153846153846153)","(4.2, 4.7, 4.640776699029126)","(10.0, 14.0, 12.797297297297296)"
11-01-2023 12:49:13.876359,"(5.0, 6.8, 6.676712328767123)","(1.8, 1.95, 1.9429126213592232)","(15.0, 21.0, 20.254901960784313)","(4.2, 4.7, 4.644444444444444)","(10.0, 13.0, 12.743243243243244)"
11-01-2023 12:49:14.931810,"(5.0, 6.8, 6.779746835443038)","(1.8, 1.96, 1.9514563106796117)","(15.0, 21.0, 20.28301886792453)","(4.2, 4.7, 4.644444444444444)","(10.0, 13.0, 12.774390243902438)"
11-01-2023 12:49:15.893979,"(5.0, 6.8, 6.722857142857142)","(1.8, 1.96, 1.943076923076923)","(15.0, 21.0, 20.28301886792453)","(4.2, 4.7, 4.647826086956521)","(10.0, 13.0, 12.758620689655173)"
11-01-2023 12:49:16.961976,"(5.0, 6.8, 6.722857142857142)","(1.8, 1.95, 1.9468085106382977)","(15.0, 21.0, 20.263157894736842)","(4.2, 4.8, 4.735593220338983)","(10.0, 13.0, 12.774390243902438)"
11-01-2023 12:49:18.009106,"(5.0, 6.8, 6.722857142857142)","(1.8, 1.95, 1.9414285714285713)","(15.0, 21.0, 20.327272727272728)","(4.2, 4.8, 4.735593220338983)","(10.0, 13.0, 12.775)"
11-01-2023 12:49:18.888172,"(5.0, 6.8, 6.736231884057971)","(1.8, 1.95, 1.9434615384615384)","(15.0, 21.0, 20.21276595744681)","(4.2, 4.8, 4.735593220338983)","(10.0, 13.0, 12.775)"
11-01-2023 12:49:19.888033,"(5.0, 6.8, 6.756666666666667)","(1.8, 1.94, 1.9320704845814978)","(15.0, 21.0, 20.177777777777777)","(4.2, 4.8, 4.7481481481481485)","(10.0, 13.0, 12.788235294117648)"
11-01-2023 12:49:20.943918,"(5.0, 6.8, 6.7823529411764705)","(1.8, 1.94, 1.9308333333333332)","(15.0, 21.0, 20.346153846153847)","(4.2, 4.8, 4.752)","(10.0, 13.0, 12.788235294117648)"
11-01-2023 12:49:21.957010,"(5.0, 6.8, 6.777142857142857)","(1.8, 1.94, 1.9308333333333332)","(15.0, 21.0, 20.346153846153847)","(4.2, 4.8, 4.759090909090909)","(10.0, 13.0, 12.785714285714286)"
11-01-2023 12:49:22.912316,"(5.0, 6.8, 6.777142857142857)","(1.8, 1.94, 1.9314583333333333)","(15.0, 21.0, 20.5)","(4.2, 4.8, 4.622274881516588)","(10.0, 13.0, 13.044444444444444)"
11-01-2023 12:49:23.886363,"(5.0, 6.8, 6.785046728971962)","(1.8, 1.94, 1.9347435897435896)","(15.0, 20.0, 19.923076923076923)","(4.2, 4.7, 4.608196721311475)","(10.0, 13.5, 13.098039215686274)"
11-01-2023 12:49:24.770006,"(5.0, 6.8, 6.7907692307692304)","(1.8, 1.95, 1.941907894736842)","(15.0, 21.0, 19.928571428571427)","(4.2, 4.7, 4.60920245398773)","(10.0, 13.5, 12.694444444444445)"
11-01-2023 12:49:25.824873,"(5.0, 7.0, 6.826666666666666)","(1.8, 1.95, 1.9417575757575758)","(15.0, 21.0, 19.875)","(4.2, 4.7, 4.6233160621761655)","(10.0, 13.0, 12.73076923076923)"
11-01-2023 12:49:26.895242,"(5.0, 7.0, 6.851851851851852)","(1.8, 1.95, 1.9418709677419355)","(15.0, 21.0, 19.875)","(4.2, 4.7, 4.6233160621761655)","(10.0, 13.0, 12.706896551724139)"
11-01-2023 12:49:27.807801,"(5.0, 7.0, 6.885245901639344)","(1.8, 1.95, 1.9316666666666666)","(15.0, 21.0, 19.875)","(4.2, 4.7, 4.6233160621761655)","(10.0, 13.0, 12.776315789473685)"
11-01-2023 12:49:28.796474,"(5.0, 6.8, 6.76235294117647)","(1.8, 1.95, 1.9381294964028777)","(15.0, 21.0, 19.99137931034483)","(4.2, 4.7, 4.627804878048781)","(10.0, 13.0, 12.75)"
11-01-2023 12:49:29.733788,"(5.0, 6.8, 6.7825)","(1.8, 1.95, 1.9366396761133602)","(15.0, 21.0, 19.78125)","(4.2, 4.7, 4.627804878048781)","(10.0, 13.0, 12.75)"
11-01-2023 12:49:30.692609,"(5.0, 6.8, 6.7825)","(1.8, 1.95, 1.9364754098360655)","(15.0, 21.0, 19.5375)","(4.2, 4.7, 4.628358208955223)","(10.0, 13.0, 12.75)"
11-01-2023 12:49:31.763925,"(5.0, 6.8, 6.7825)","(1.8, 1.94, 1.9344382022471909)","(15.0, 21.0, 20.05263157894737)","(4.2, 4.7, 4.636842105263158)","(10.0, 13.0, 12.783333333333333)"
11-01-2023 12:49:32.825853,"(5.0, 6.8, 6.781333333333333)","(1.8, 1.94, 1.9344382022471909)","(15.0, 21.0, 20.1875)","(4.2, 4.7, 4.628358208955223)","(10.0, 13.0, 12.884615384615385)"
11-01-2023 12:49:33.667492,"(5.0, 6.8, 6.782278481012658)","(1.8, 1.94, 1.933151515151515)","(15.0, 21.0, 19.78125)","(4.2, 4.7, 4.628358208955223)","(10.0, 13.5, 12.884615384615385)"
11-01-2023 12:49:34.624481,"(5.0, 6.8, 6.783132530120482)","(1.8, 1.94, 1.932905027932961)","(15.0, 21.0, 19.78125)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.086206896551724)"
11-01-2023 12:49:35.542796,"(5.0, 7.0, 6.872727272727273)","(1.8, 1.94, 1.9329714285714286)","(15.0, 21.0, 19.72826086956522)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.086206896551724)"
11-01-2023 12:49:36.495183,"(5.0, 7.0, 6.845614035087719)","(1.8, 1.94, 1.9329885057471263)","(15.0, 21.0, 20.318181818181817)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.157142857142857)"
11-01-2023 12:49:37.433483,"(5.0, 7.0, 6.847272727272727)","(1.8, 1.94, 1.9329885057471263)","(15.0, 21.0, 20.318181818181817)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.157142857142857)"
11-01-2023 12:49:38.412560,"(5.0, 7.0, 6.847272727272727)","(1.8, 1.94, 1.9329885057471263)","(15.0, 21.0, 20.318181818181817)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.157142857142857)"
11-01-2023 12:49:39.347289,"(5.0, 7.0, 6.847272727272727)","(1.8, 1.94, 1.9329885057471263)","(15.0, 21.0, 20.318181818181817)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.157142857142857)"
11-01-2023 12:49:40.350365,"(5.0, 7.0, 6.847272727272727)","(1.8, 1.94, 1.928155339805825)","(15.0, 21.0, 20.318181818181817)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.157142857142857)"
11-01-2023 12:49:41.257412,"(5.0, 7.0, 6.847272727272727)","(1.8, 1.94, 1.931865671641791)","(15.0, 21.0, 20.318181818181817)","(4.2, 4.7, 4.623809523809523)","(10.0, 13.5, 13.086206896551724)"
